50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5485c101-4dd7-4d32-a873-21e61b796c99,1,,,3749133,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 20145, 'name': 'Thomas Løvendahl Sørensen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 40361, 'name': 'Mark Anthony Delaney'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 15761, 'name': 'Olof Mellberg'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 24763, 'name': 'Ronny Johnsen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 27}, {'player': {'id': 40359, 'name': 'Jlloyd Tafari Samuel'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 40363, 'name': 'Lee Hendrie'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 20019, 'name': 'Thomas Hitzlsperger'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 12}, {'player': {'id': 4394, 'name': 'Peter Whittingham'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 17}, {'player': {'id': 3633, 'name': 'Gareth Barry'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 6}, {'player': {'id': 20180, 'name': 'Marcus Allbäck'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 14}, {'player': {'id': 40362, 'name': 'Juan Pablo Ángel Arango'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 18}]}",Aston Villa,59,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6483008d-db53-4bfa-991c-29a23948560c,2,,,3749133,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 23}, {'player': {'id': 26194, 'name': 'Pascal Cygan'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 19312, 'name': 'Robert Pirès'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 24971, 'name': 'Nwankwo Christian Kanu'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 25}, {'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 14}]}",Arsenal,1,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a75c5968-4d8c-478f-8481-57d2b3e69f6b,3,,,3749133,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,['715bf9a9-0e0c-4038-be3a-301f20d0637c'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,715bf9a9-0e0c-4038-be3a-301f20d0637c,4,,,3749133,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,['a75c5968-4d8c-478f-8481-57d2b3e69f6b'],0,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1365f2fa-73e1-4686-84ce-b671a974d53c,1682,,,3749133,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,102,Arsenal,1,['d00a07b3-09b1-4830-be8b-c88ee9464113'],0,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d00a07b3-09b1-4830-be8b-c88ee9464113,1683,,,3749133,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,102,Arsenal,1,['1365f2fa-73e1-4686-84ce-b671a974d53c'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.696204,,,,,,,,,,,,,,,8deefe8d-110d-49b0-bb1d-f3610bfb05e1,5,,"[60.0, 40.0]",3749133,0,,,,,1.1341692,,Right Foot,,,,"[60.7, 41.5]",Ground Pass,,1.6552945,,,,Thierry Henry,15516.0,,,,Kick Off,1,From Kick Off,Nwankwo Christian Kanu,24971.0,Right Center Forward,2,Arsenal,1,['67413f35-2248-4b8b-8c18-eed4f1fadfbf'],1,,,,,,,,,,,,,,,,,Arsenal,1,00:00:01.330,Pass,
,,,,,,,,,,,,,,,,,1.555449,,,,,,,,,,,,,,,3a8ff02b-5b55-4ff8-9518-c29dbc10a0c8,8,,"[57.1, 39.6]",3749133,0,,,,,2.5924892,,Right Foot,,,,"[35.2, 53.0]",Low Pass,,25.674307,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,1,From Kick Off,Thierry Henry,15516.0,Left Center Forward,2,Arsenal,1,['ad7457e8-0f88-4fa4-995c-bddaeb7b392e'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:00:03.081,Pass,
,,,,,,,,,,,,,,,,,1.355244,,,,,,,,,,,,,,,42cea91e-f78c-4f3f-9af1-288a948b3ae7,11,,"[34.7, 52.7]",3749133,0,,,,,1.5568112,,Right Foot,,,,"[34.9, 67.0]",Low Pass,,14.301398,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,1,From Kick Off,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,2,Arsenal,1,['ce298338-120c-4cdc-8641-a1e836e71d2f'],5,,,,,,,,,,,,,,,,,Arsenal,1,00:00:05.588,Pass,
,,,,,,,,,,,,,,,,,1.319308,,,,,,,,,,,,,,,85cce745-7e76-432b-97d3-d71be39c4cb7,15,,"[35.4, 68.6]",3749133,0,,,,,0.45438862,,Right Foot,,,,"[57.1, 79.2]",High Pass,,24.15057,,Out,,Fredrik Ljungberg,15754.0,,,,,1,From Kick Off,Laureano Bisan-Etame Mayer,40222.0,Right Back,2,Arsenal,1,"['aea965ed-e18b-46de-b1f5-c57069557640', 'e6d713f0-cb78-4d1a-becf-6621a962405d']",7,,,,,,,,,,,,,,,,,Arsenal,1,00:00:07.949,Pass,True
,,,,,,,,,,,,,,,,,1.517715,,,,,,,,,,,,,,,65330e6f-e595-43bf-9996-4adfc6af49c2,17,,"[64.4, 0.1]",3749133,0,,,,,2.791737,,,,,,"[49.6, 5.5]",Low Pass,,15.754364,,,,Ronny Johnsen,24763.0,,,,Throw-in,1,From Throw In,Jlloyd Tafari Samuel,40359.0,Left Back,3,Aston Villa,59,['42f093e2-51c1-4cff-8fc6-1d7e1ae6ad21'],19,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:19.009,Pass,
,,,,,,,,,,,,,,,,,1.203458,,,,,,,,,,,,,,,fa670f12-d51f-4afb-b286-290754d2444f,20,,"[50.8, 7.8]",3749133,0,,,,,1.2007828,,Right Foot,,,,"[57.2, 24.3]",Ground Pass,,17.69774,,,,Peter Whittingham,4394.0,,,,,1,From Throw In,Ronny Johnsen,24763.0,Left Center Back,3,Aston Villa,59,['d33c66ea-d86f-4b73-b9d7-423be6bc9fd6'],21,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:21.891,Pass,
,,,,,,,,,,,,,,,,,0.933134,,,,,,,,,,,,,,,2e20317f-238f-4314-81d4-e730a0054716,23,,"[57.2, 24.3]",3749133,0,,,,,-0.6878071,,Left Foot,,,,"[72.9, 11.4]",Ground Pass,,20.31994,,,,Gareth Barry,3633.0,,,,,1,From Throw In,Peter Whittingham,4394.0,Left Center Midfield,3,Aston Villa,59,['c0a76489-850c-4a68-886a-4a9882993f65'],23,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:23.484,Pass,
,,,,,,,,,,,,,,,,,1.107689,,,,,,,,,,,,,,,ac75d1b1-e3f1-4890-9143-392e4815cbaf,26,,"[72.9, 11.4]",3749133,0,,,,,0.84046054,,Left Foot,,,,"[84.9, 24.8]",High Pass,,17.987774,,Incomplete,,Marcus Allbäck,20180.0,,,,,1,From Throw In,Gareth Barry,3633.0,Left Midfield,3,Aston Villa,59,"['3b8bbddc-50be-4e50-a804-1f4efaf76408', '4c9ee7db-45c0-402d-ae78-583f300c7fd7']",24,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:24.457,Pass,
,,,,,,,,,,,,,,,,,1.239945,,,,,,,,,,,,,,,4c9ee7db-45c0-402d-ae78-583f300c7fd7,28,,"[35.2, 55.3]",3749133,0,,,,,-0.2504431,,Head,,,,"[48.1, 52.0]",Low Pass,,13.315405,,Incomplete,,Patrick Vieira,15515.0,,,,Recovery,1,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,3,Aston Villa,59,"['3b72a268-998b-4107-a731-530c7fbdfe03', 'ac75d1b1-e3f1-4890-9143-392e4815cbaf', 'fad7b296-e28b-4bf5-9dab-02e8d3d6aa68']",25,,,,,,,,,,,,,,,,,Arsenal,1,00:00:25.564,Pass,
,,,,,,,,,,,,,,,,,1.191424,,,,,,,,,,,,,,,02fb5201-f522-4b22-a392-f95f54e48ed4,39,,"[88.2, 0.1]",3749133,0,,True,,,2.3444302,,,,,,"[79.8, 8.7]",Low Pass,,12.021647,,,,Gareth Barry,3633.0,,,,Throw-in,1,From Throw In,Jlloyd Tafari Samuel,40359.0,Left Back,4,Aston Villa,59,['997bd3ac-e11d-4989-8f93-49f7d19c5513'],35,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:35.892,Pass,
,,,,,,,,,,,,,,,,,3.069977,,,,,,,,,,,,,,,74dc23b2-5b21-4a62-ad3f-fc8c092cf4f2,41,,"[79.8, 8.7]",3749133,0,,True,,,1.5757346,,Right Foot,,,,"[79.6, 49.2]",High Pass,,40.500492,,Incomplete,,,,,True,,,1,From Throw In,Gareth Barry,3633.0,Left Midfield,4,Aston Villa,59,['4438f2f2-52fb-4adf-b86d-4504e40dcd41'],37,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:37.216,Pass,
,,,,,,,,,,,,,,,,,2.457448,,,,,,,,,,,,,,,2b2aa158-c662-44e6-a6f6-a6f885cbb244,45,,"[70.9, 78.3]",3749133,0,,,,,-0.54724354,,Right Foot,,,,"[98.8, 61.3]",High Pass,,32.67124,,Incomplete,,Juan Pablo Ángel Arango,40362.0,,,,,1,From Throw In,Lee Hendrie,40363.0,Right Midfield,4,Aston Villa,59,"['49a8c256-f698-42cf-96d2-bb210771bf15', '6fbd52c9-0fdd-46b4-adfe-e5d3d7d5dfde']",44,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:44.949,Pass,
,,,,,,,,,,,,,,,,,1.899445,,,,,,,,,,,,,,,49a8c256-f698-42cf-96d2-bb210771bf15,47,,"[21.3, 18.8]",3749133,0,,,,,-1.1383885,,Head,,,,"[28.5, 3.2]",High Pass,,17.181385,,,,Ashley Cole,12529.0,,,,Recovery,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,5,Arsenal,1,"['2b2aa158-c662-44e6-a6f6-a6f885cbb244', '9ccca0ee-5127-40e2-addd-27cc9aa5045e']",47,,,,,,,,,,,,,,,,,Arsenal,1,00:00:47.406,Pass,
,,,,,,,,,,,,,,,,,1.40657,,,,,,,,,,,,,,,150db54a-53d1-4941-8788-f9b454f6d679,51,,"[37.0, 1.1]",3749133,0,,,,,-3.0102773,,Left Foot,,,,"[31.7, 0.4]",Ground Pass,,5.3460264,,,,Robert Pirès,19312.0,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,5,Arsenal,1,['93e60443-713c-4d84-a236-8910bc43c47b'],52,,,,,,,,,,,,,,,,,Arsenal,1,00:00:52.128,Pass,
,,,,,,,,,,,,,,,,,1.219546,,,,,,,,,,,,,,,633b2132-29e4-4c63-8407-40e9194fd558,55,,"[30.6, 2.7]",3749133,0,,,,,0.5003543,,Right Foot,,,,"[58.4, 17.9]",Low Pass,,31.684065,,Incomplete,,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,5,Arsenal,1,"['331b68a6-0530-441f-878e-a30c38431fcb', 'db248279-0689-48b6-8350-5f9f795620ac']",54,,,,,,,,,,,,,,,,,Arsenal,1,00:00:54.962,Pass,True
,,,,,,,,,,,,,,,,,2.114819,,,,,,,,,,,,,,,6f9a6d23-28f2-4745-8dd9-5e09228afb3d,60,,"[56.4, 38.0]",3749133,1,,,,,-1.9246719,,Right Foot,,,,"[50.6, 22.3]",Ground Pass,,16.737085,,,,Jlloyd Tafari Samuel,40359.0,,,,,1,Regular Play,Olof Mellberg,15761.0,Right Center Back,6,Aston Villa,59,['7b1bc81a-5d21-4b28-83c7-ee43793f723f'],0,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:00.943,Pass,
,,,,,,,,,,,,,,,,,0.818585,,,,,,,,,,,,,,,71d1cd70-c288-4f4b-b4f2-36c37fc70312,63,,"[53.6, 17.2]",3749133,1,,,,,-0.11337313,,Left Foot,,,,"[73.8, 14.9]",High Pass,,20.330519,,Incomplete,,Gareth Barry,3633.0,,,,,1,Regular Play,Jlloyd Tafari Samuel,40359.0,Left Back,6,Aston Villa,59,"['a0e714fa-a016-475a-bca2-c7e885222d69', 'fb4060d8-f4f2-4e2e-aa5f-542ce2f8b32a']",4,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:04.378,Pass,
