50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.994062,,,,,,,,,,,,,6c178707-ce86-4745-9ce8-c0a56cc9355d,1386,,"[79.6, 10.1]",3749360,31,,,,,0.8374982,,Left Foot,,,"[110.5, 44.4]",,High Pass,,46.166004,,,Incomplete,,Dwight Yorke,24766.0,,,,,,,1,From Free Kick,Vratislav Greško,40353.0,Left Back,80,Blackburn Rovers,98,"['24d8efc6-590b-430a-80d2-0447e55def32', 'd76ad252-85c0-4529-8613-6e2d71ee47aa']",37,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:31:37.960,Pass,
,,,,,,,,,,,,,,,,,,,,1.83179,,,,,,,,,,,,,503fb9c3-fc7e-418e-b150-c953f45dfd91,1390,,"[13.8, 39.6]",3749360,31,,,,,-0.5226508,,Keeper Arm,,,"[41.4, 23.7]",,Low Pass,,31.852316,,,,,Robert Pirès,19312.0,,,,,,,1,Regular Play,Jens Lehmann,20015.0,Goalkeeper,81,Arsenal,1,['b95306c7-5400-43c3-9e0e-c9297ce9b7b7'],40,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:40.951,Pass,
,,,,,,,,,,,,,,,,,,,,1.024954,,,,,,,,,,,,,a9340310-0d10-4b36-b67a-4a2f2bf15cee,1393,,"[48.6, 25.5]",3749360,31,,,,,-2.7455113,,Right Foot,,,"[43.1, 23.2]",,Ground Pass,,5.9615436,,,,,Patrick Vieira,15515.0,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,81,Arsenal,1,['c039c5c9-1026-4861-8172-288aa69e2b12'],46,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:46.119,Pass,
,,,,,,,,,,,,,,,,,,,,1.416909,,,,,,,,,,,,,8af92520-0740-4f98-9ab7-000f24d52920,1395,,"[43.1, 23.2]",3749360,31,,,,,-1.2610934,,Right Foot,,,"[49.5, 3.2]",,Ground Pass,,20.999048,,,,,Dennis Bergkamp,15042.0,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Right Center Midfield,81,Arsenal,1,['83b4119b-b934-40d7-a06a-6b4bdc13c2d4'],47,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:47.144,Pass,
,,,,,,,,,,,,,,,,,,,,1.482521,,,,,,,,,,,,,a69f281a-263b-44bc-b022-d986ec03fe4c,1398,,"[53.0, 14.2]",3749360,31,,,,,2.9648838,,Right Foot,,,"[33.4, 17.7]",,Ground Pass,,19.910048,,,,,Pascal Cygan,26194.0,,,,,,,1,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,81,Arsenal,1,['3e54c8ee-2a71-43f4-93de-f84b74a36e08'],53,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:53.063,Pass,
,,,,,,,,,,,,,,,,,,,,3.908043,,,,,,,,,,,,,b76d2b41-f18b-4bbf-8eb2-fce4fc0d3be1,1402,,"[31.1, 8.7]",3749360,31,,,,,-0.16514868,,Left Foot,,,"[82.7, 0.1]",,High Pass,,52.311756,,,Out,,,,,,,,,,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,81,Arsenal,1,,56,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:56.466,Pass,
,,,,,,,,,,,,,,,,,,,,1.889978,,,,,,,,,,,,,7257ecbf-1c0b-43a9-be34-e421260b4806,1403,,"[37.1, 80.0]",3749360,32,,True,,,-0.28897542,,,,,"[59.3, 73.4]",,High Pass,,23.16031,,,,,Andy Todd,40355.0,,,,,,Throw-in,1,From Throw In,Markus Babbel,15272.0,Right Back,82,Blackburn Rovers,98,['e7c020a6-993b-453f-9aed-b734a71dc0c3'],8,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:32:08.749,Pass,
,,,,,,,,,,,,,,,,,,,,0.813548,,,,,,,,,,,,,44bc2193-c751-40a7-9382-9101a305f101,1405,,"[59.3, 73.4]",3749360,32,,,,,-0.08223173,,Right Foot,,,"[77.5, 71.9]",,Ground Pass,,18.26171,,,,,Paul Gallagher,9003.0,,,,,,,1,From Throw In,Andy Todd,40355.0,Right Center Back,82,Blackburn Rovers,98,['bf903b61-aa27-41b2-8094-30f599bbe5f9'],14,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:32:14.224,Pass,
,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,dc53af42-ec43-4739-b5a4-6c7f6d1e1cfe,1411,,"[35.4, 14.5]",3749360,32,,,,,-1.5707964,,Right Foot,,,"[35.4, 1.8]",,Ground Pass,,12.7,,,,,Ashley Cole,12529.0,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,83,Arsenal,1,['7b41d296-9a3a-4821-93ea-cdcf60607382'],17,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:17.399,Pass,
,,,,,,,,,,,,,,,,,,,,0.822033,,,,,,,,,,,,,9308a4fc-ca36-4276-95a6-564ab5d441bb,1414,,"[36.8, 2.2]",3749360,32,,,,,1.5707964,,Left Foot,,,"[36.8, 9.6]",,Ground Pass,,7.4,,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,83,Arsenal,1,['177e5b67-17dd-41e4-afc2-32d1131b0a20'],19,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:19.263,Pass,
,,,,,,,,,,,,,,,,,,,,1.371408,,,,,,,,,,,,,04528cfd-4a77-4062-964b-e7cb661e7cb1,1418,,"[39.1, 12.0]",3749360,32,,,,,-2.8169603,,Right Foot,,,"[28.7, 8.5]",,Ground Pass,,10.973149,,,,,Pascal Cygan,26194.0,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,83,Arsenal,1,"['421aa343-d9f8-46c9-99b7-01db2fa7e7ae', 'e239c781-93a0-4fa2-ab39-eef16fa418b6']",24,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:24.060,Pass,True
,,,,,,,,,,,,,,,,,,,,1.567857,,,,,,,,,,,,,e48896b7-affe-414b-9a76-8b2421714251,1421,,"[28.7, 8.5]",3749360,32,,,,,-0.5235129,,Left Foot,,,"[41.0, 1.4]",,Ground Pass,,14.202112,,,,,Ashley Cole,12529.0,,,,,,,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,83,Arsenal,1,['3bc934a6-1f09-4b18-bba2-7f136c21f81f'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:25.472,Pass,
,,,,,,,,,,,,,,,,,,,,1.380764,,,,,,,,,,,,,c94f8016-3cba-4327-a135-18f7bc801e68,1424,,"[41.0, 1.4]",3749360,32,,,,,0.0,,Left Foot,,,"[54.4, 1.4]",,Ground Pass,,13.4,,,,,Robert Pirès,19312.0,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,83,Arsenal,1,['dcb3562c-d9b2-4e28-a06d-2e065fd22cc2'],27,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:27.306,Pass,
,,,,,,,,,,,,,,,,,,,,0.591964,,,,,,,,,,,,,54c87b6f-9b6f-4e6c-99e3-d1ffbb48a519,1426,,"[56.4, 1.1]",3749360,32,,,,,2.529055,,Left Foot,,,"[52.7, 3.7]",,Ground Pass,,4.5221677,,,,,Ashley Cole,12529.0,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,83,Arsenal,1,['059b4c89-689a-4cc8-b14f-9e33266d8dd3'],28,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:28.687,Pass,
,,,,,,,,,,,,,,,,,,,,0.613831,,,,,,,,,,,,,f23863d8-c6df-4471-adfc-af14f916c300,1429,,"[52.7, 3.7]",3749360,32,,,,,-1.0427219,,Left Foot,,,"[54.8, 0.1]",,Ground Pass,,4.167733,,,,,Robert Pirès,19312.0,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,83,Arsenal,1,['78aace49-de26-4ca9-930c-fd99d1353ad8'],30,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:30.135,Pass,
,,,,,,,,,,,,,,,,,,,,1.020587,,,,,,,,,,,,,8fa6abc1-b1ed-413d-a965-b2e30ec14ffb,1432,,"[54.8, 0.1]",3749360,32,,,,,1.0970734,,Right Foot,,,"[62.9, 15.9]",,Ground Pass,,17.755281,,,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,83,Arsenal,1,['e7528571-c576-4aa1-9aa6-3d7b68cd52ae'],32,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:32.396,Pass,
,,,,,,,,,,,,,,,,,,,,1.005047,,,,,,,,,,,,,45208686-62f8-4e9a-9c3a-df654db476a4,1437,,"[83.6, 31.1]",3749360,32,,,,,0.43152255,,Right Foot,,,"[105.1, 41.0]",,Ground Pass,,23.669811,,,Pass Offside,,Dennis Bergkamp,15042.0,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,83,Arsenal,1,"['0cc329e9-c49e-4975-a22c-80df213e4499', '99a7823b-1910-4500-a38a-9bf5b9d4008d']",37,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:37.965,Pass,True
,,,,,,,,,,,,,,,,,,,,4.192865,,,,,,,,,,,,,284b3235-d08e-49e6-b05b-5c5df3708e95,1439,,"[15.0, 39.1]",3749360,33,,True,,,-0.24570699,,Right Foot,,,"[47.3, 31.0]",,Ground Pass,,33.30015,,,,,Tugay Kerimoğlu,15095.0,,,,,,Free Kick,1,From Free Kick,Brad Friedel,38464.0,Goalkeeper,84,Blackburn Rovers,98,['2cfbcd75-71dd-4dfc-bb8a-ae2640b97308'],1,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:01.568,Pass,
,,,,,,,,,,,,,,,,,,,,0.99466,,,,,,,,,,,,,55171218-6285-4c1d-b42b-43728fc0033a,1442,,"[48.4, 29.9]",3749360,33,,,,,2.3311996,,Right Foot,,,"[44.5, 34.0]",,Ground Pass,,5.658622,,,,,Craig Short,40356.0,,,,,,,1,From Free Kick,Tugay Kerimoğlu,15095.0,Right Center Midfield,84,Blackburn Rovers,98,"['aac1b0f5-8734-4447-a67c-4130d330a2f3', 'c1861ba7-2967-43dd-ad03-a349da64e33c']",7,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:07.608,Pass,True
,,,,,,,,,,,,,,,,,,,,1.415808,,,,,,,,,,,,,937f63e0-7430-4826-815c-417339938030,1445,,"[44.5, 34.0]",3749360,33,,,,,-1.4663093,,Right Foot,,,"[47.3, 7.3]",,Ground Pass,,26.846415,,,,,Vratislav Greško,40353.0,,,,,,,1,From Free Kick,Craig Short,40356.0,Left Center Back,84,Blackburn Rovers,98,['f3b934e2-43e9-4426-bd64-f4ab3cd7deb7'],8,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:08.661,Pass,
,,,,,,,,,,,,,,,,,,,,4.16277,,,,,,,,,,,,,327aa7a8-b705-4bc2-ae99-41569be32096,1448,,"[43.8, 12.8]",3749360,33,,,,,2.5034263,,Left Foot,,,"[16.7, 32.9]",,Ground Pass,,33.74048,,,,,Brad Friedel,38464.0,,,,,,,1,From Free Kick,Vratislav Greško,40353.0,Left Back,84,Blackburn Rovers,98,['fe1c92bf-34ad-49e6-8d9c-ec43fe2dc8b3'],11,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:11.396,Pass,
,,,,,,,,,,,,,,,,,,,,1.883719,,,,,,,,,,,,,d059d582-b78b-4f81-aefe-c2886a71abc2,1451,,"[17.5, 32.9]",3749360,33,,,,,0.06746502,,Right Foot,,,"[24.9, 33.4]",,Ground Pass,,7.4168725,,,,,Craig Short,40356.0,,,,,,,1,From Free Kick,Brad Friedel,38464.0,Goalkeeper,84,Blackburn Rovers,98,['6a2be227-6b37-4ddf-8653-0d37a33e17f5'],15,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:15.599,Pass,
,,,,,,,,,,,,,,,,,,,,1.581225,,,,,,,,,,,,,ebc777c5-55fb-4d08-97a2-68dcafba517f,1454,,"[24.9, 33.4]",3749360,33,,,,,0.03369511,,Right Foot,,,"[42.7, 34.0]",,Ground Pass,,17.81011,,,,,Tugay Kerimoğlu,15095.0,,,,,,,1,From Free Kick,Craig Short,40356.0,Left Center Back,84,Blackburn Rovers,98,['5abb1ab0-815d-4ad4-97d5-940df2ccf4b6'],18,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:18.105,Pass,
,,,,,,,,,,,,,,,,,,,,1.872585,,,,,,,,,,,,,b46e9322-84fc-452d-ace8-edaddf147710,1457,,"[42.7, 34.0]",3749360,33,,,,,3.1415927,,Right Foot,,,"[26.1, 34.0]",,Ground Pass,,16.6,,,,,Craig Short,40356.0,,,,,,,1,From Free Kick,Tugay Kerimoğlu,15095.0,Right Center Midfield,84,Blackburn Rovers,98,['7e7e8118-e744-4515-a749-8d8615813bc5'],19,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:19.789,Pass,
,,,,,,,,,,,,,,,,,,,,2.204451,,,,,,,,,,,,,6e77c03f-a51e-4c25-ad2d-c2327e0f25ee,1460,,"[31.2, 35.6]",3749360,33,,,,,-0.5831457,,Right Foot,,,"[74.1, 7.3]",,High Pass,,51.393578,,,,,Lucas Neill,40354.0,,,,,,,1,From Free Kick,Craig Short,40356.0,Left Center Back,84,Blackburn Rovers,98,['9d13ff00-96f4-42e3-83f6-70bba94a2ed8'],25,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:25.004,Pass,
,,,,,,,,,,,,,,,,,,,,1.436163,,,,,,,,,,,,,c6b951aa-2005-44b6-b507-a9ba3fced9fc,1463,,"[74.1, 8.5]",3749360,33,,,,,1.0647213,,Right Foot,,,"[78.7, 16.8]",,Ground Pass,,9.489468,,,,,Dwight Yorke,24766.0,,,,,,,1,From Free Kick,Lucas Neill,40354.0,Left Midfield,84,Blackburn Rovers,98,['56b540e6-b97d-490d-9859-f1853910b5c0'],29,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:29.111,Pass,
,,,,,,,,,,,,,,,,,,,,0.871376,,,,,,,,,,,,,b1e28678-4057-49ea-a060-6bda447bf4be,1466,,"[79.3, 17.9]",3749360,33,,,,,3.0662637,,Right Foot,,,"[74.0, 18.3]",,Ground Pass,,5.315073,,,,,Lucas Neill,40354.0,,,,,,,1,From Free Kick,Dwight Yorke,24766.0,Left Center Forward,84,Blackburn Rovers,98,['11132128-b6b5-4980-9a9a-004ad2928b01'],30,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:30.596,Pass,
,,,,,,,,,,,,,,,,,,,,1.630404,,,,,,,,,,,,,aa34caf1-33d9-43d3-9bb0-96b257b10fda,1469,,"[74.0, 18.3]",3749360,33,,,,,0.2945121,,Right Foot,,,"[104.0, 27.4]",,Low Pass,,31.3498,,,,,Barry Ferguson,40352.0,,,,,,,1,From Free Kick,Lucas Neill,40354.0,Left Midfield,84,Blackburn Rovers,98,['c527964c-cf99-4f6c-bb1d-7421a138f11e'],31,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:31.508,Pass,
,,,,,,,,,,,,,,,,,,,,1.37932,,,,,,,,,,,,,da0489a0-e8bc-44b0-838d-5f84cc50e43b,1473,,"[113.3, 23.7]",3749360,33,,,,,-1.6559557,,Right Foot,,,"[111.9, 7.3]",,Ground Pass,,16.459648,,,,,Vratislav Greško,40353.0,,,,,,,1,From Free Kick,Barry Ferguson,40352.0,Left Center Midfield,84,Blackburn Rovers,98,"['a3536411-809e-43f9-9bf7-9a19d5b51f6a', 'a533d54b-aac4-463b-a032-e85018e67d82']",34,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:34.746,Pass,True
,,,,,,,,,,,,,,,,,,,,0.221613,,,,,,,,,,,,,9e6032af-a733-49b7-85ce-6f02a1c03be5,1476,,"[111.6, 7.3]",3749360,33,,,,,1.4105656,,Left Foot,,,"[113.2, 17.2]",,High Pass,,10.02846,,,Incomplete,,,,,,,,,,1,From Free Kick,Vratislav Greško,40353.0,Left Back,84,Blackburn Rovers,98,['ece5d237-1724-4085-8221-3ac73ade5b55'],36,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:36.198,Pass,
,,,,,,,,,,,,,,,,,,,,0.862134,,,,,,,,,,,,,d76369c1-dba7-4825-93ff-dc5bb83c0e19,1478,,"[120.0, 0.1]",3749360,33,,True,,,2.416989,,Left Foot,,,"[113.9, 5.5]",,Ground Pass,,8.146778,,,,,Vratislav Greško,40353.0,,,,,,Corner,1,From Corner,Brett Emerton,40357.0,Right Midfield,85,Blackburn Rovers,98,['3c0e6111-3e4d-4e26-8558-e653c642a171'],51,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:51.545,Pass,
,,,,,,,,,,,,,,,,,,,,1.177004,,,,,,,,,,,,,fe40efdc-8b09-4a1e-a2ec-21daff4eb2a8,1480,,"[113.9, 5.5]",3749360,33,,,,,2.492597,,Left Foot,,,"[105.2, 12.1]",,Ground Pass,,10.920165,,,,,Brett Emerton,40357.0,,,,,,,1,From Corner,Vratislav Greško,40353.0,Left Back,85,Blackburn Rovers,98,['b0223ecf-2635-4333-a1a3-6045f2fbbcde'],53,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:53.343,Pass,
,,,,,,,,,,,,,,,,,,,,3.204483,,,,,,,,,,,,,bd794d2a-a0b3-4764-81b4-31b18666b458,1484,,"[105.2, 17.4]",3749360,33,,,,,1.3154703,,Right Foot,True,,"[120.0, 74.1]",,High Pass,,58.599743,,,Out,,,,,,True,,,,1,From Corner,Brett Emerton,40357.0,Right Midfield,85,Blackburn Rovers,98,,55,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:33:55.629,Pass,
,,,,,,,,,,,,,,,,,,,,3.605621,,,,,,,,,,,,,023a0f7b-9063-4bf4-a600-6469e93a399d,1485,,"[6.0, 36.0]",3749360,34,,,,,-0.4797234,,Right Foot,,,"[67.7, 3.9]",,High Pass,,69.5507,,,Incomplete,,Thierry Henry,15516.0,,,,,,Goal Kick,1,From Goal Kick,Jens Lehmann,20015.0,Goalkeeper,86,Arsenal,1,"['0dd73f4c-a7c9-4e0d-9648-47ebd5f88259', '1fe8fa67-f863-4034-94e4-e378e63f8736']",29,,,,,,,,,,,,,,,,,,Arsenal,1,00:34:29.934,Pass,
,,,,,,,,,,,,,,,,,,,,0.66379,,,,,,,,,,,,,097aecab-61c5-4086-b039-2bc0a3947371,1489,,"[51.4, 76.4]",3749360,34,,,,,-2.858497,,Right Foot,,,"[40.4, 73.2]",,Low Pass,,11.456003,,,,,Andy Todd,40355.0,,,,,,,1,Regular Play,Markus Babbel,15272.0,Right Back,87,Blackburn Rovers,98,['810cd0f8-0266-44fa-aa63-98c22a05b62a'],35,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:34:35.854,Pass,
,,,,,,,,,,,,,,,,,,,,0.518577,,,,,,,,,,,,,8a3012d0-8afb-4cf0-b822-e68083156f9d,1492,,"[40.4, 73.2]",3749360,34,,,,,0.4012288,,Right Foot,,,"[50.3, 77.4]",,Ground Pass,,10.754069,,,,,Markus Babbel,15272.0,,,,,,,1,Regular Play,Andy Todd,40355.0,Right Center Back,87,Blackburn Rovers,98,['36c5164c-9e8a-4bb0-8a78-7236f7c5cebb'],36,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:34:36.625,Pass,
,,,,,,,,,,,,,,,,,,,,0.835107,,,,,,,,,,,,,2be3942d-d83c-4632-95e3-b76e1e976283,1496,,"[73.9, 6.9]",3749360,34,,,,,0.043767653,,Right Foot,,,"[87.6, 7.5]",,Ground Pass,,13.713133,,,Pass Offside,,Dennis Bergkamp,15042.0,,,,,,Recovery,1,Regular Play,Robert Pirès,19312.0,Left Midfield,87,Blackburn Rovers,98,['3511323a-f0b2-4f97-a433-5b0e0c37a61e'],38,,,,,,,,,,,,,,,,,,Arsenal,1,00:34:38.191,Pass,
,,,,,,,,,,,,,,,,,,,,5.39554,,,,,,,,,,,,,1eaa04e0-822a-40a1-a867-bc43118bfa60,1498,,"[32.5, 72.6]",3749360,34,,True,,,0.07989003,,Right Foot,,,"[98.7, 77.9]",,High Pass,,66.41182,,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Brad Friedel,38464.0,Goalkeeper,88,Blackburn Rovers,98,['beb718a3-5e27-4415-9ad0-f92c32bab857'],48,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:34:48.312,Pass,
,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,beb718a3-5e27-4415-9ad0-f92c32bab857,1499,,"[21.4, 2.2]",3749360,34,,True,,,1.8473649,,Left Foot,,,"[14.9, 25.1]",,Ground Pass,,23.80462,,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,Recovery,1,Regular Play,Ashley Cole,12529.0,Left Back,89,Arsenal,1,"['1eaa04e0-822a-40a1-a867-bc43118bfa60', '6539959e-a04f-4102-a0c7-eaef56786fa7']",53,,,,,,,,,,,,,,,,,,Arsenal,1,00:34:53.708,Pass,
,,,,,,,,,,,,,,,,,,,,2.243277,,,,,,,,,,,,,732fd0d1-7e97-4e36-a20c-fc374159cb82,1501,,"[16.6, 28.6]",3749360,34,,,,,1.0973037,,Right Foot,,,"[31.1, 56.9]",,Ground Pass,,31.798428,,,,,Kolo Habib Touré,38412.0,,,,,,,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,89,Arsenal,1,['48d19e98-a2ce-4e70-8dfb-8e6ec7c8597f'],56,,,,,,,,,,,,,,,,,,Arsenal,1,00:34:56.312,Pass,
,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,8bf07966-031f-4aef-ae6a-44bea7863c53,1505,,"[32.2, 56.4]",3749360,34,,,,,-0.3023624,,Right Foot,,,"[43.1, 53.0]",,Low Pass,,11.417969,,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Back,89,Arsenal,1,"['72b87972-edf1-4a09-bf8f-0b0875209bfb', '93544b43-5abf-4b47-84d5-6b07bbe595a3']",58,,,,,,,,,,,,,,,,,,Arsenal,1,00:34:58.875,Pass,True
,,,,,,,,,,,,,,,,,,,,1.986525,,,,,,,,,,,,,3c03de27-31bd-437f-b1e6-581fc4f03298,1508,,"[53.0, 55.0]",3749360,35,,,,,-1.3929211,,Right Foot,,,"[57.8, 28.3]",,High Pass,,27.128029,,,,,Robert Pirès,19312.0,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,89,Arsenal,1,['0249a80e-7242-4297-a74f-54e59d3621f3'],4,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:04.666,Pass,
,,,,,,,,,,,,,,,,,,,,0.832496,,,,,,,,,,,,,4ffe40cd-df0d-487f-a8c8-b653011a25d4,1512,,"[58.3, 30.1]",3749360,35,,,,,3.0778494,,Right Foot,,,"[53.6, 30.4]",,Ground Pass,,4.7095647,,,,,Patrick Vieira,15515.0,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,89,Arsenal,1,"['89cd828a-ebbd-43c5-86ee-3ad3ad4908fe', 'ec3252e4-12b4-49f2-a1aa-a6055abf3de7']",6,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:06.973,Pass,True
,,,,,,,,,,,,,,,,,,,,2.587274,,,,,,,,,,,,,ff84cd3d-3625-4425-b5b4-973d9da420d4,1514,,"[53.6, 30.4]",3749360,35,,,,,-0.964737,,Right Foot,,,"[74.6, 0.1]",,Low Pass,,36.865837,,,Out,,Ashley Cole,12529.0,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Right Center Midfield,89,Arsenal,1,['610e5faf-c67f-4a9e-b222-0cafc1a426da'],7,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:07.805,Pass,
,,,,,,,,,,,,,,,,,,,,1.121057,,,,,,,,,,,,,974d3e8c-2bfb-4beb-a0a9-5353757fa294,1516,,"[51.9, 80.0]",3749360,35,,True,,,-2.8549714,,,,,"[42.4, 77.2]",,High Pass,,9.904039,,,,,Brett Emerton,40357.0,,,,,,Throw-in,1,From Throw In,Markus Babbel,15272.0,Right Back,90,Blackburn Rovers,98,['788eabce-3960-4151-8c5c-b441b2bb7b03'],15,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:35:15.849,Pass,
,,,,,,,,,,,,,,,,,,,,0.849422,,,,,,,,,,,,,400e8abd-57e4-41b1-a71c-71dc2950f1a1,1518,,"[42.4, 77.2]",3749360,35,,,,,-3.10052,,Right Foot,,,"[35.1, 76.9]",,Ground Pass,,7.306162,,,,,Markus Babbel,15272.0,,,,,,,1,From Throw In,Brett Emerton,40357.0,Right Midfield,90,Blackburn Rovers,98,['914d18cb-bf5f-46ea-b22c-287392ed86f7'],17,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:35:17.837,Pass,
,,,,,,,,,,,,,,,,,,,,3.955282,,,,,,,,,,,,,c072b6bf-605a-42d4-b407-ee108bd5678a,1521,,"[35.1, 76.9]",3749360,35,,,,,-2.211005,,Right Foot,,,"[9.7, 42.8]",,Low Pass,,42.52023,,,,,Brad Friedel,38464.0,,,,,,,1,From Throw In,Markus Babbel,15272.0,Right Back,90,Blackburn Rovers,98,['89f7ce0b-9ad0-45f9-80ff-37880ef2cec1'],19,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:35:19.834,Pass,
,,,,,,,,,,,,,,,,,,,,3.543084,,,,,,,,,,,,,4e9469f2-5869-4783-8ee4-cf5376586512,1524,,"[24.2, 44.4]",3749360,35,,,,,0.098393686,,Right Foot,,,"[94.1, 51.3]",,High Pass,,70.23973,,,Incomplete,,Dwight Yorke,24766.0,,,,,,,1,From Throw In,Brad Friedel,38464.0,Goalkeeper,90,Blackburn Rovers,98,"['6db4d361-d652-42f7-978b-f519dc0aaa50', 'f73a2aff-a881-437e-90c2-3fa37fd6fe6d']",31,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:35:31.053,Pass,
