50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.077332,,,,,,,,,,,,,,,dba816f0-a82d-43d8-a06f-d00152dd51af,18,,"[28.3, 20.1]",3749296,0,,,,,-0.2748408,,Left Foot,,,"[62.7, 10.4]",,High Pass,,35.741432,,Incomplete,,,,,,,,,1,From Kick Off,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,2,Arsenal,1,"['5c698bcd-17a9-4993-84be-710cc3875867', 'ec1ed2cf-3114-4b10-bd6e-644b0911d9af']",11,,,,,,,,,,,,,,,,,Arsenal,1,00:00:11.897,Pass,True
,,,,,,,,,,,,,,,,,,1.24424,,,,,,,,,,,,,,,5c698bcd-17a9-4993-84be-710cc3875867,19,,"[57.4, 69.7]",3749296,0,,,,,-0.19395915,,Other,,,"[63.0, 68.6]",,Low Pass,,5.707013,,,,Amdy Moustapha Faye,40343.0,,,,,Recovery,1,Regular Play,Sébastien Schemmel,40336.0,Right Back,3,Portsmouth,105,"['70b96dba-9271-4460-a519-28c2f10169a4', 'dba816f0-a82d-43d8-a06f-d00152dd51af']",13,,,,,,,,,,,,,,,,,Portsmouth,105,00:00:13.974,Pass,
,,,,,,,,,,,,,,,,,,1.500591,,,,,,,,,,,,,,,ccbedf75-ffbb-411d-ae5a-0c9135ef911a,23,,"[57.6, 59.4]",3749296,0,,,,,-3.10052,,Right Foot,,,"[43.0, 58.8]",,Ground Pass,,14.612324,,,,Arjan de Zeeuw,40339.0,,,,,,1,Regular Play,Amdy Moustapha Faye,40343.0,Right Defensive Midfield,3,Portsmouth,105,"['8a050280-1c73-4549-8d55-4bb4636e63c0', 'e9d74c36-250c-4dda-ba68-cd80ac99f9a9']",17,,,,,,,,,,,,,,,,,Portsmouth,105,00:00:17.592,Pass,True
,,,,,,,,,,,,,,,,,,2.659438,,,,,,,,,,,,,,,b41d9242-af1f-43da-9e94-b966343d4b81,26,,"[43.0, 66.2]",3749296,0,,,,,-0.32113817,,Right Foot,,,"[92.0, 49.9]",,High Pass,,51.640003,,Incomplete,,Yakubu Aiyegbeni,40337.0,,,,,,1,Regular Play,Arjan de Zeeuw,40339.0,Right Center Back,3,Portsmouth,105,"['62aee258-a6e6-4b95-8650-758b3d57e4ef', 'b4b88bc2-8696-40d1-85e4-41942181c0e8']",20,,,,,,,,,,,,,,,,,Portsmouth,105,00:00:20.832,Pass,
,,,,,,,,,,,,,,,,,,3.783924,,,,,,,,,,,,,,,a63d923a-cbd3-4930-9916-139b84aa6564,35,,"[6.0, 36.0]",3749296,1,,,,,0.032091707,,Right Foot,,,"[68.3, 38.0]",,High Pass,,62.332096,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Jens Lehmann,20015.0,Goalkeeper,5,Arsenal,1,['0d540db0-9db4-4644-a175-7f1668b6f14f'],16,,,,,,,,,,,,,,,,,Arsenal,1,00:01:16.975,Pass,
,,,,,,,,,,,,,,,,,,3.567507,,,,,,,,,,,,,,,0d540db0-9db4-4644-a175-7f1668b6f14f,36,,"[51.8, 42.1]",3749296,1,,,,,-0.2754261,,Head,,,"[107.0, 26.5]",,High Pass,,57.362007,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Amdy Moustapha Faye,40343.0,Right Defensive Midfield,5,Arsenal,1,"['a42be430-2a80-4c5b-80a6-882f929bd363', 'a63d923a-cbd3-4930-9916-139b84aa6564']",20,,,,,,,,,,,,,,,,,Portsmouth,105,00:01:20.759,Pass,
,,,,,,,,,,,,,,,,,,1.180358,,,,,,,,,,,,,,,ca291d55-2cbc-4b7c-b847-8bf7bd767b2c,39,,"[16.6, 57.6]",3749296,1,,,,,0.32175055,,Keeper Arm,,,"[28.3, 61.5]",,Ground Pass,,12.332883,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,1,From Goal Kick,Jens Lehmann,20015.0,Goalkeeper,5,Arsenal,1,['c7874d9d-960b-4d12-85f5-602b42264999'],25,,,,,,,,,,,,,,,,,Arsenal,1,00:01:25.614,Pass,
,,,,,,,,,,,,,,,,,,0.951054,,,,,,,,,,,,,,,b87ade47-4b92-41a1-bf43-8d2196d0ce08,42,,"[33.7, 61.3]",3749296,1,,,,,-0.6051884,,Right Foot,,,"[48.3, 51.2]",,Ground Pass,,17.753027,,,,Patrick Vieira,15515.0,,,,,,1,From Goal Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,5,Arsenal,1,['88a419af-844b-46ea-aa92-0aa11f76ff59'],28,,,,,,,,,,,,,,,,,Arsenal,1,00:01:28.380,Pass,
,,,,,,,,,,,,,,,,,,1.204264,,,,,,,,,,,,,,,33d78aab-773d-4a19-9d06-76b2637b12da,48,,"[72.8, 32.8]",3749296,1,,,,,2.3235264,,Right Foot,,,"[65.4, 40.7]",,Ground Pass,,10.82451,,,,Amdy Moustapha Faye,40343.0,,,,,Recovery,1,Regular Play,Teddy Sheringham,15410.0,Right Center Forward,6,Portsmouth,105,"['a639b1c1-502f-4512-b8ae-80c40b84daff', 'c92e4dd2-4cd8-41c4-9cfe-135feb5b92ba']",30,,,,,,,,,,,,,,,,,Portsmouth,105,00:01:30.760,Pass,True
,,,,,,,,,,,,,,,,,,1.075185,,,,,,,,,,,,,,,3e639203-f0c7-478e-8d10-d4195992f0f2,51,,"[65.2, 44.1]",3749296,1,,,,,1.5014632,,Right Foot,,,"[66.2, 58.5]",,Ground Pass,,14.43468,,,,Steve Stone,15505.0,,,,,,1,Regular Play,Amdy Moustapha Faye,40343.0,Right Defensive Midfield,6,Portsmouth,105,['9d63095c-59ea-4d7d-9050-ea2fef9e74ea'],32,,,,,,,,,,,,,,,,,Portsmouth,105,00:01:32.754,Pass,
,,,,,,,,,,,,,,,,,,1.918531,,,,,,,,,,,,,,,dd0ab9ef-08a4-415a-a2e2-e410df8f523d,54,,"[66.2, 64.7]",3749296,1,,,,,0.83939964,,Right Foot,,,"[76.7, 76.4]",,Ground Pass,,15.720687,,,,Sébastien Schemmel,40336.0,,,,,,1,Regular Play,Steve Stone,15505.0,Right Midfield,6,Portsmouth,105,['0ec3345f-777a-4418-8372-a45a0103dd4d'],34,,,,,,,,,,,,,,,,,Portsmouth,105,00:01:34.838,Pass,
,,,,,,,,,,,,,,,,,,0.979996,,,,,,,,,,,,,,,58b68fa0-d3bc-476d-94d0-63bc503fcb7c,57,,"[86.4, 76.0]",3749296,1,,,,,0.5224034,,Right Foot,,,"[89.7, 77.9]",,Ground Pass,,3.8078866,,,,Steve Stone,15505.0,,,,,,1,Regular Play,Sébastien Schemmel,40336.0,Right Back,6,Portsmouth,105,['5d6367c6-42fd-4ad6-8895-2056fc1c938e'],39,,,,,,,,,,,,,,,,,Portsmouth,105,00:01:39.506,Pass,
,,,,,,,,,,,,,,,,,,1.896801,,,,,,,,,,,,,,,86f4fa9d-eae0-43b8-9c9a-0f90b5080833,59,,"[89.7, 77.9]",3749296,1,,,,,-2.5604486,,Right Foot,,,"[72.8, 66.8]",,Low Pass,,20.219297,,,,Amdy Moustapha Faye,40343.0,,,,,,1,Regular Play,Steve Stone,15505.0,Right Midfield,6,Portsmouth,105,['acf93bf2-6bf6-4c9a-8ba5-cf37a9b65289'],40,,,,,,,,,,,,,,,,,Portsmouth,105,00:01:40.486,Pass,
,,,,,,,,,,,,,,,,,,3.113108,,,,,,,,,,,,,,,4cccc636-5cff-43c5-a5ae-adeed87fa8a2,63,,"[73.7, 71.3]",3749296,1,,,,,0.16105779,,Right Foot,,,"[109.4, 77.1]",,High Pass,,36.16808,,Incomplete,,Sébastien Schemmel,40336.0,,,,,,1,Regular Play,Amdy Moustapha Faye,40343.0,Right Defensive Midfield,6,Portsmouth,105,"['3a6f4fd3-c0a3-47f5-b897-b03d0957846e', '3dffc241-66c9-4e4f-b4f8-86eb1c68da0f', '4be6f30f-abf7-4a30-8f54-b9e8799da879']",45,,,,,,,,,,,,,,,,,Portsmouth,105,00:01:45.206,Pass,True
,,,,,,,,,,,,,,,,,,2.608123,,,,,,,,,,,,,,,37a82b97-aa91-4aae-bb65-94ad213034ec,67,,"[106.8, 80.0]",3749296,2,,True,,,-2.9069993,,,,,"[90.9, 76.2]",,Low Pass,,16.347782,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Sébastien Schemmel,40336.0,Right Back,7,Portsmouth,105,['b8532e21-7742-4e54-a970-2f33a2142fe7'],2,,,,,,,,,,,,,,,,,Portsmouth,105,00:02:02.872,Pass,
,,,,,,,,,,,,,,,,,,3.085485,,,,,,,,,,,,,,,832b6bbe-2c44-4d36-8ace-9c5887fb9352,69,,"[79.8, 80.0]",3749296,2,,,,,-0.11639459,,,,,"[112.3, 76.2]",,High Pass,,32.7214,,Unknown,,,,,,,,Throw-in,1,From Throw In,Sébastien Schemmel,40336.0,Right Back,8,Portsmouth,105,,13,,,,,,,,,,,,,,,,,Portsmouth,105,00:02:13.552,Pass,
,,,,,,,,,,,,,,,,,,1.41076,,,,,,,,,,,,,,,ae2d5a49-d595-492d-b61c-a570d3dfe447,71,,"[8.6, 3.9]",3749296,2,,True,,,0.2392316,,Left Foot,,,"[16.8, 5.9]",,Ground Pass,,8.440379,,,,Eduardo César Daude Gaspar,26014.0,,,,,Free Kick,1,From Free Kick,Ashley Cole,12529.0,Left Back,9,Arsenal,1,['b6b0b42b-5a90-4596-8f51-732f14ecdc0f'],22,,,,,,,,,,,,,,,,,Arsenal,1,00:02:22.619,Pass,
,,,,,,,,,,,,,,,,,,1.522771,,,,,,,,,,,,,,,3efd304d-dfdf-419c-8c78-39df122b57ca,73,,"[16.8, 5.9]",3749296,2,,,,,-0.21406068,,Left Foot,,,"[28.3, 3.4]",,Ground Pass,,11.768602,,,,Robert Pirès,19312.0,,,,,,1,From Free Kick,Eduardo César Daude Gaspar,26014.0,Left Center Midfield,9,Arsenal,1,['4a14e723-7ea5-42be-9941-3d9546c03fa5'],24,,,,,,,,,,,,,,,,,Arsenal,1,00:02:24.407,Pass,
,,,,,,,,,,,,,,,,,,0.759318,,,,,,,,,,,,,,,b776ffa3-38f5-4354-8e72-519bbc38828e,77,,"[43.8, 4.3]",3749296,2,,,,,0.2555491,,Left Foot,,,"[54.9, 7.2]",,Ground Pass,,11.472576,,,,Thierry Henry,15516.0,,,,,,1,From Free Kick,Robert Pirès,19312.0,Left Midfield,9,Arsenal,1,"['5f16e35d-b0e4-4780-bc3f-6562e7c366be', '5f926ae1-77ab-45c9-becc-e7bf02dfbaa6']",28,,,,,,,,,,,,,,,,,Arsenal,1,00:02:28.587,Pass,True
,,,,,,,,,,,,,,,,,,1.322644,,,,,,,,,,,,,,,55b08fb6-acb5-4b16-b805-3065aae1c905,79,,"[54.9, 7.2]",3749296,2,,,,,2.7030294,,Right Foot,,,"[43.6, 12.5]",,Ground Pass,,12.481186,,,,Eduardo César Daude Gaspar,26014.0,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Center Forward,9,Arsenal,1,['0bc530a5-6b5e-427e-947e-1d4f8deb21fb'],29,,,,,,,,,,,,,,,,,Arsenal,1,00:02:29.347,Pass,
,,,,,,,,,,,,,,,,,,1.047008,,,,,,,,,,,,,,,ef272c49-d337-47bf-ac31-077594e72640,83,,"[43.2, 22.2]",3749296,2,,,,,1.4100336,,Left Foot,,,"[46.2, 40.7]",,Ground Pass,,18.741665,,,,Patrick Vieira,15515.0,,,,,,1,From Free Kick,Eduardo César Daude Gaspar,26014.0,Left Center Midfield,9,Arsenal,1,"['a3d36c39-5c35-478d-ba44-e62136d0a3fa', 'b2bc9c07-129d-402b-89f9-1c64c9c23e9b']",31,,,,,,,,,,,,,,,,,Arsenal,1,00:02:31.723,Pass,True
,,,,,,,,,,,,,,,,,,2.494129,,,,,,,,,,,,,,,2bb1cefd-112a-4ba4-bc79-9aeedb86afd6,85,,"[46.2, 40.7]",3749296,2,,,,,1.714535,,Left Foot,,,"[44.0, 55.9]",,Ground Pass,,15.358385,,,,Kolo Habib Touré,38412.0,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Right Center Midfield,9,Arsenal,1,['f21c1a3c-401c-4534-9c15-6a63e49db97c'],32,,,,,,,,,,,,,,,,,Arsenal,1,00:02:32.770,Pass,
,,,,,,,,,,,,,,,,,,1.390345,,,,,,,,,,,,,,,d2fadf45-a730-4a9d-95c0-ba5906954d8a,88,,"[48.1, 58.0]",3749296,2,,,,,1.0793781,,Right Foot,,,"[55.7, 72.2]",,Ground Pass,,16.1059,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,1,From Free Kick,Kolo Habib Touré,38412.0,Right Center Back,9,Arsenal,1,['81cc4b5c-cefd-4346-8aac-4aa2a284e656'],36,,,,,,,,,,,,,,,,,Arsenal,1,00:02:36.444,Pass,
,,,,,,,,,,,,,,,,,,1.983259,,,,,,,,,,,,,,,ac0a4fd9-b61e-4705-a062-caf9f3970620,91,,"[55.7, 72.2]",3749296,2,,,,,-2.417521,,Right Foot,,,"[43.6, 61.5]",,Ground Pass,,16.1524,,,,Kolo Habib Touré,38412.0,,,,,,1,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,9,Arsenal,1,['3d764a3f-d4db-48e1-9271-b6fa24199fae'],39,,,,,,,,,,,,,,,,,Arsenal,1,00:02:39.607,Pass,
,,,,,,,,,,,,,,,,,,0.963957,,,,,,,,,,,,,,,0ab1027d-5c83-47d4-9b78-5fc87717a31f,94,,"[47.7, 61.3]",3749296,2,,,,,-1.3790082,,Right Foot,,,"[49.7, 51.0]",,Ground Pass,,10.492378,,,,Patrick Vieira,15515.0,,,,,,1,From Free Kick,Kolo Habib Touré,38412.0,Right Center Back,9,Arsenal,1,['03f43868-78f5-45e2-8913-034011753e6d'],42,,,,,,,,,,,,,,,,,Arsenal,1,00:02:42.885,Pass,
,,,,,,,,,,,,,,,,,,1.97575,,,,,,,,,,,,,,,cd22aa75-22c0-4bab-a629-8c5bff5fb2d0,98,,"[47.9, 47.3]",3749296,2,,,,,-1.453414,,Right Foot,,,"[50.4, 26.1]",,Ground Pass,,21.346897,,,,Eduardo César Daude Gaspar,26014.0,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Right Center Midfield,9,Arsenal,1,"['3fb910f2-d162-4c7f-aae1-c961048afe2e', '957aacd0-3f94-402a-8f8e-ac017a25fe96']",44,,,,,,,,,,,,,,,,,Arsenal,1,00:02:44.623,Pass,True
,,,,,,,,,,,,,,,,,,0.130924,,,,,,,,,,,,,,,7b0a6239-bde5-4154-8f3a-0c688a015610,102,,"[48.7, 21.3]",3749296,2,,,,,-0.39852244,,Left Foot,,,"[50.6, 20.5]",,Ground Pass,,2.0615528,,Incomplete,,Ashley Cole,12529.0,,,,,,1,From Free Kick,Eduardo César Daude Gaspar,26014.0,Left Center Midfield,9,Arsenal,1,"['090c358a-3732-44b0-95e0-c50e9db9461e', '7c7e4a35-aa14-4e84-afaf-0abbd04e2acc', 'cd13adc7-dd97-4364-9dd6-38d2af53bd3b']",47,,,,,,,,,,,,,,,,,Arsenal,1,00:02:47.349,Pass,True
,,,,,,,,,,,,,,,,,,1.554454,,,,,,,,,,,,,,,46dd2ff6-0e65-45c2-86fe-2575bb7ef856,107,,"[105.9, 76.7]",3749296,2,,,,,-1.3687712,,Right Foot,True,,"[112.7, 43.5]",,High Pass,,33.889233,,Incomplete,,Yakubu Aiyegbeni,40337.0,,,,,,1,Regular Play,Amdy Moustapha Faye,40343.0,Right Defensive Midfield,10,Portsmouth,105,"['3a890ce2-ff6a-4999-99f4-41724d3d76b5', '57011f50-2e8d-4a1d-bd0b-abff5c1978b6']",52,,,,,,,,,,,,,,,,,Portsmouth,105,00:02:52.916,Pass,
,,,,,,,,,,,,,,,,,,4.299714,,,,,,,,,,,,,,,11035be7-4706-4a37-8ec3-21e0ad7020f9,113,,"[6.0, 36.0]",3749296,3,,True,,,0.13215573,,Right Foot,,,"[72.2, 44.8]",,High Pass,,66.78233,,Incomplete,,Thierry Henry,15516.0,,,,,Goal Kick,1,From Goal Kick,Jens Lehmann,20015.0,Goalkeeper,11,Arsenal,1,"['58d03a7c-fc51-47fd-bbb4-5aee130e670e', 'fed8a4aa-9d55-4b7c-b611-da568d25c449']",19,,,,,,,,,,,,,,,,,Arsenal,1,00:03:19.596,Pass,
,,,,,,,,,,,,,,,,,,1.079901,,,,,,,,,,,,,,,8e8e8904-c9cc-468f-bcb2-5c8a51d5c77a,119,,"[58.8, 55.5]",3749296,3,,True,,,-0.25201088,,Right Foot,,,"[75.5, 51.2]",,Ground Pass,,17.244709,,,,Dennis Bergkamp,15042.0,,,,,Free Kick,1,From Free Kick,Patrick Vieira,15515.0,Right Center Midfield,12,Arsenal,1,['7ae639c7-c8d7-44cd-a8ad-6d6299d092bf'],33,,,,,,,,,,,,,,,,,Arsenal,1,00:03:33.416,Pass,
,,,,,,,,,,,,,,,,,,1.290207,,,,,,,,,,,,,,,340e421f-ba01-4523-b0ef-da36901a758d,122,,"[80.6, 47.3]",3749296,3,,,,,-1.4901634,,Right Foot,,,"[81.4, 37.4]",,Ground Pass,,9.932271,,,,Thierry Henry,15516.0,,,,,,1,From Free Kick,Dennis Bergkamp,15042.0,Right Center Forward,12,Arsenal,1,"['24075314-8572-4e62-a5c4-ac304f6ec817', '775b0acf-dc38-4a64-a25e-3ed5f1d75ce2']",35,,,,,,,,,,,,,,,,,Arsenal,1,00:03:35.912,Pass,True
