50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.308917,,,,,,,,,,,,,,,787b48be-c882-43c6-92cd-dbca76dd24a9,2827,,"[35.2, 67.4]",3749153,73,,,,,-0.08872351,,Right Foot,,,"[67.8, 64.5]",,High Pass,,32.728733,,Incomplete,,Massimo Maccarone,40252.0,,,,,,2,Regular Play,Chris Riggott,40330.0,Right Center Back,178,Middlesbrough,47,"['2bed53ae-3a4a-4be5-b7a6-21c088a982cd', '894d4a8d-16b8-44e0-a5bc-2ec604e515b8', 'a6a95436-e41e-4bc2-8c5f-05048c0ea7a9']",32,,,,,,,,,,,,,,,,,Middlesbrough,47,00:28:32.823,Pass,True
,,,,,,,,,,,,,,,,,,0.936472,,,,,,,,,,,,,,,7fdca95c-4579-4534-82bc-13d496385442,2831,,"[51.8, 15.6]",3749153,73,,,,,0.2565166,,Left Foot,,,"[64.0, 18.8]",,Low Pass,,12.612692,,,,Patrick Vieira,15515.0,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,179,Arsenal,1,['dabd690b-fa2c-4b6d-8707-accf31cac4cb'],34,,,,,,,,,,,,,,,,,Arsenal,1,00:28:34.952,Pass,
,,,,,,,,,,,,,,,,,,1.059656,,,,,,,,,,,,,,,5466f48d-2b5f-4143-bcab-9266db1d3b6c,2834,,"[63.3, 18.9]",3749153,73,,,,,-0.7665325,,Right Foot,,,"[71.4, 11.1]",,Ground Pass,,11.244999,,,,Eduardo César Daude Gaspar,26014.0,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,179,Arsenal,1,['57d65d0e-0277-4eff-9728-ba97ad2a0601'],37,,,,,,,,,,,,,,,,,Arsenal,1,00:28:37.036,Pass,
,,,,,,,,,,,,,,,,,,1.067813,,,,,,,,,,,,,,,3cc6e8d1-9e80-4fbd-9ed0-7fe594ec3719,2846,,"[88.7, 29.2]",3749153,73,,,,,1.5137155,,Left Foot,,,"[89.3, 39.7]",,Ground Pass,,10.517129,,,,Thierry Henry,15516.0,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Midfield,179,Arsenal,1,['f1ed10af-cfbc-4067-ae8a-dd6f6ab2bd3c'],42,,,,,,,,,,,,,,,,,Arsenal,1,00:28:42.965,Pass,
,,,,,,,,,,,,,,,,,,2.187551,,,,,,,,,,,,,,,302189f6-db77-4198-a210-51b1014a9815,2861,,"[51.8, 0.1]",3749153,74,,,,,2.4787858,,,,,"[32.2, 15.4]",,Low Pass,,24.864634,,,,Gareth Southgate,15403.0,,,,,Throw-in,2,From Throw In,Boudewijn Zenden,17793.0,Right Center Forward,180,Middlesbrough,47,['5dc66e5d-4d1b-4523-876b-8582704a0b79'],3,,,,,,,,,,,,,,,,,Middlesbrough,47,00:29:03.616,Pass,
,,,,,,,,,,,,,,,,,,1.249139,,,,,,,,,,,,,,,1e4b2214-f305-43c6-96b2-9af006b1b1a1,2864,,"[34.1, 17.0]",3749153,74,,,,,-0.15545201,,Right Foot,,,"[47.5, 14.9]",,Ground Pass,,13.563554,,,,Oswaldo Giroldo Júnior,40331.0,,,,,,2,From Throw In,Gareth Southgate,15403.0,Left Center Back,180,Middlesbrough,47,['eeec1528-5703-497f-a775-932ba4547dc8'],7,,,,,,,,,,,,,,,,,Middlesbrough,47,00:29:07.026,Pass,
,,,,,,,,,,,,,,,,,,0.945962,,,,,,,,,,,,,,,19ea69bf-e0a0-4df8-9403-6cbd626cc141,2867,,"[51.1, 25.8]",3749153,74,,,,,-0.035699114,,Right Foot,,,"[70.7, 25.1]",,Ground Pass,,19.612495,,,,Massimo Maccarone,40252.0,,,,,,2,From Throw In,Oswaldo Giroldo Júnior,40331.0,Left Center Midfield,180,Middlesbrough,47,['e81424b6-b242-4940-9d49-9da6746b46f4'],10,,,,,,,,,,,,,,,,,Middlesbrough,47,00:29:10.711,Pass,
,,,,,,,,,,,,,,,,,,1.348551,,,,,,,,,,,,,,,31f900ed-ca53-4760-99a3-f088edf252fa,2874,,"[63.8, 62.9]",3749153,74,,,,,-1.3796118,,Right Foot,,,"[69.2, 35.0]",,Ground Pass,,28.417776,,,,Nwankwo Christian Kanu,24971.0,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,181,Arsenal,1,['80f31233-f894-4d67-8a27-79fe92ad9002'],14,,,,,,,,,,,,,,,,,Arsenal,1,00:29:14.284,Pass,
,,,,,,,,,,,,,,,,,,1.278389,,,,,,,,,,,,,,,cadbdc74-4991-4d0c-9d9e-370a0ed3cc19,2877,,"[91.0, 30.0]",3749153,74,,,,,1.6490675,,Right Foot,,,"[89.8, 45.3]",,Ground Pass,,15.346987,,,,Thierry Henry,15516.0,,,,,,2,Regular Play,Nwankwo Christian Kanu,24971.0,Right Center Forward,181,Arsenal,1,['4d4edb10-aec9-490b-adc8-01ada86099a1'],19,,,,,,,,,,,,,,,,,Arsenal,1,00:29:19.584,Pass,
,,,,,,,,,,,,,,,,,,1.128437,,,,,,,,,,,,,,,128c3dad-2728-433d-affd-dc382089a43f,2880,,"[90.6, 43.2]",3749153,74,,,,,-1.563876,,Right Foot,,,"[90.8, 14.3]",,Low Pass,,28.900692,,,,Patrick Vieira,15515.0,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,181,Arsenal,1,['100fbae8-9292-408b-b694-1c07a9c7a1d3'],22,,,,,,,,,,,,,,,,,Arsenal,1,00:29:22.372,Pass,
,,,,,,,,,,,,,,,,,,1.881869,,,,,,,,,,,,,,,9247acdb-a92c-46d4-94b4-7ae2684e7e4e,2883,,"[90.8, 14.3]",3749153,74,,,,,-0.17612217,,Right Foot,,,"[102.6, 12.2]",,Low Pass,,11.985408,,,,Eduardo César Daude Gaspar,26014.0,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,181,Arsenal,1,['30585a4a-0ea6-4215-8280-3fd80f0370b0'],23,,,,,,,,,,,,,,,,,Arsenal,1,00:29:23.540,Pass,
,,,,,,,,,,,,,,,,,,0.981626,,,,,,,,,,,,,,,d6fd1626-0f45-47eb-8b85-ee3c87a09d0c,2886,,"[95.3, 12.2]",3749153,74,,,,,2.7451513,,Right Foot,,,"[86.7, 15.8]",,Ground Pass,,9.32309,,,,Patrick Vieira,15515.0,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Midfield,181,Arsenal,1,['72038447-e418-4ae0-bd36-eed263e06c06'],27,,,,,,,,,,,,,,,,,Arsenal,1,00:29:27.345,Pass,
,,,,,,,,,,,,,,,,,,0.778216,,,,,,,,,,,,,,,0a7f6682-4951-47f8-82b6-1b742f626b0c,2889,,"[86.7, 15.6]",3749153,74,,,,,0.6573891,,Right Foot,,,"[92.4, 20.0]",,Ground Pass,,7.2006946,,,,Eduardo César Daude Gaspar,26014.0,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,181,Arsenal,1,['142be035-0f7f-4ea1-b322-9470ccf8469c'],28,,,,,,,,,,,,,,,,,Arsenal,1,00:29:28.367,Pass,
,,,,,,,,,,,,,,,,,,1.459513,,,,,,,,,,,,,,,66acd428-bc20-421c-bac6-c4a982e86f09,2892,,"[92.2, 25.0]",3749153,74,,,,,2.8606358,,Left Foot,,,"[77.3, 29.3]",,Ground Pass,,15.508062,,,,Gilberto Aparecido da Silva,40221.0,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Midfield,181,Arsenal,1,['7d5c792d-e6a4-4c7b-a71b-2fbb359cb532'],30,,,,,,,,,,,,,,,,,Arsenal,1,00:29:30.590,Pass,
,,,,,,,,,,,,,,,,,,1.021235,,,,,,,,,,,,,,,b25d1fec-e06e-4a2f-b0e2-fe3eaa411c59,2895,,"[75.7, 29.0]",3749153,74,,,,,-1.3093175,,Right Foot,,,"[79.5, 14.8]",,Ground Pass,,14.69966,,,,Patrick Vieira,15515.0,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Defensive Midfield,181,Arsenal,1,['3654ce72-30a7-4a99-a68b-aa58ea625384'],32,,,,,,,,,,,,,,,,,Arsenal,1,00:29:32.920,Pass,
,,,,,,,,,,,,,,,,,,0.986206,,,,,,,,,,,,,,,bae1dfc7-7d59-4212-b8f0-c66ef22797bb,2898,,"[80.9, 18.8]",3749153,74,,,,,0.4758794,,Right Foot,,,"[93.9, 25.5]",,Ground Pass,,14.624979,,,,Eduardo César Daude Gaspar,26014.0,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,181,Arsenal,1,['bb0e7b89-cfad-4b68-910a-a77370363036'],35,,,,,,,,,,,,,,,,,Arsenal,1,00:29:35.406,Pass,
,,,,,,,,,,,,,,,,,,2.24956,,,,,,,,,,,,,,,6827b5aa-64bd-4ac0-9584-968047a636dc,2901,,"[95.0, 20.8]",3749153,74,,,,,0.10702747,,Left Foot,,,"[119.2, 23.4]",,Low Pass,,24.339268,,Out,,Ashley Cole,12529.0,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Midfield,181,Arsenal,1,['fb4a5312-e09e-44d2-a94d-2e1898cdc8f8'],37,,,,,,,,,,,,,,,,,Arsenal,1,00:29:37.813,Pass,
,,,,,,,,,,,,,,,,,,3.506494,,,,,,,,,,,,,,,b4f3d06b-7ddc-49a3-b76c-337de7694f6c,2903,,"[6.0, 44.0]",3749153,75,,,,,-0.15264933,,Right Foot,,,"[63.2, 35.2]",,High Pass,,57.872963,,,,Massimo Maccarone,40252.0,,,,,Goal Kick,2,From Goal Kick,Mark Schwarzer,40322.0,Goalkeeper,182,Middlesbrough,47,['6c81f364-8ed5-4442-82ad-20d7ebaa42ae'],0,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:00.070,Pass,
,,,,,,,,,,,,,,,,,,0.833694,,,,,,,,,,,,,,,2dd9ecc9-7326-41c0-a694-0c9279e39d2a,2907,,"[56.1, 41.6]",3749153,75,,,,,-1.4374461,,Right Foot,,,"[57.2, 33.4]",,Ground Pass,,8.273452,,,,Boudewijn Zenden,17793.0,,,,,Recovery,2,From Goal Kick,George Boateng,40324.0,Right Center Midfield,182,Middlesbrough,47,['ebd5aa85-df57-4aee-b32a-39000b40e3ce'],5,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:05.602,Pass,
,,,,,,,,,,,,,,,,,,1.603583,,,,,,,,,,,,,,,2bb75118-99b3-4ce2-bbe7-21d95a3e7ca5,2910,,"[57.2, 30.0]",3749153,75,,,,,-1.9964875,,Left Foot,,,"[49.9, 13.9]",,Ground Pass,,17.67767,,,,Franck Queudrue,40328.0,,,,,,2,From Goal Kick,Boudewijn Zenden,17793.0,Right Center Forward,182,Middlesbrough,47,['1341157f-feca-409d-b56e-a8353a9e2d5b'],7,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:07.466,Pass,
,,,,,,,,,,,,,,,,,,2.048824,,,,,,,,,,,,,,,f079aeab-3c6f-4b83-bd42-53a1401a7d91,2913,,"[57.0, 13.7]",3749153,75,,,,,0.21001478,,Left Foot,,,"[95.0, 21.8]",,High Pass,,38.8537,,,,Boudewijn Zenden,17793.0,,,,,,2,From Goal Kick,Franck Queudrue,40328.0,Left Back,182,Middlesbrough,47,['4673a571-734e-4798-9fe0-73ada648da88'],12,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:12.462,Pass,
,,,,,,,,,,,,,,,,,,1.797694,,,,,,,,,,,,,,,6f08edcd-ce45-4a77-a87c-fbe15475c9e8,2915,,"[95.0, 21.8]",3749153,75,,,,,-1.2759451,,Left Foot,,,"[99.1, 8.3]",,Low Pass,,14.108863,,,,Massimo Maccarone,40252.0,,,,,,2,From Goal Kick,Boudewijn Zenden,17793.0,Right Center Forward,182,Middlesbrough,47,['42a136b2-7bcd-4ef4-9d35-9a3886f083b3'],14,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:14.511,Pass,
,,,,,,,,,,,,,,,,,,0.783677,,,,,,,,,,,,,,,524b2b8f-06af-42c2-a7b3-c214dd662389,2918,,"[103.6, 13.7]",3749153,75,,,,,1.5382874,,Right Foot,,,"[104.0, 26.0]",,Ground Pass,,12.306502,,Incomplete,,Boudewijn Zenden,17793.0,,,,,,2,From Goal Kick,Massimo Maccarone,40252.0,Left Center Forward,182,Middlesbrough,47,"['2a36ef03-1d7c-4c08-9c58-aee67ccbecc2', '94d6706a-4a6e-49e4-af66-35a764e1d112']",17,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:17.133,Pass,
,,,,,,,,,,,,,,,,,,0.792062,,,,,,,,,,,,,,,35f566a5-d1ab-4abf-8c3b-5f92854edba5,2922,,"[19.6, 57.1]",3749153,75,,,,,1.0963964,,Right Foot,,,"[23.4, 64.5]",,Ground Pass,,8.318654,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,2,Regular Play,Pascal Cygan,26194.0,Left Center Back,183,Arsenal,1,['6a97201b-2e8c-4723-a808-7561902eb008'],18,,,,,,,,,,,,,,,,,Arsenal,1,00:30:18.692,Pass,
,,,,,,,,,,,,,,,,,,0.729285,,,,,,,,,,,,,,,5454db1e-93e6-4149-91dd-aa9d9b80fc6c,2925,,"[25.7, 66.6]",3749153,75,,,,,-0.05109186,,Right Foot,,,"[43.3, 65.7]",,Ground Pass,,17.622997,,,,Ray Parlour,24972.0,,,,,,2,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,183,Arsenal,1,['81c3f05a-7068-46f7-8901-56825bcdcbc5'],20,,,,,,,,,,,,,,,,,Arsenal,1,00:30:20.625,Pass,
,,,,,,,,,,,,,,,,,,1.455978,,,,,,,,,,,,,,,523c9e36-7ffa-4f68-86a6-dbe174be2d65,2928,,"[45.6, 62.4]",3749153,75,,,,,-1.7625295,,Right Foot,,,"[42.3, 45.4]",,Ground Pass,,17.317333,,,,Patrick Vieira,15515.0,,,,,,2,Regular Play,Ray Parlour,24972.0,Right Midfield,183,Arsenal,1,['c13a42bb-1f72-4f20-bea5-13bba48c0954'],22,,,,,,,,,,,,,,,,,Arsenal,1,00:30:22.497,Pass,
,,,,,,,,,,,,,,,,,,2.395683,,,,,,,,,,,,,,,c52962c1-636e-472c-966f-ea87752f1d81,2931,,"[56.0, 32.3]",3749153,75,,,,,-0.8899538,,Right Foot,,,"[70.5, 14.4]",,Ground Pass,,23.036058,,,,Eduardo César Daude Gaspar,26014.0,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,183,Arsenal,1,['9ec3bcb6-2fb3-4b1b-bb4b-ff9617acac8a'],25,,,,,,,,,,,,,,,,,Arsenal,1,00:30:25.490,Pass,
,,,,,,,,,,,,,,,,,,1.202834,,,,,,,,,,,,,,,621b30fe-133b-4312-b79e-779918c6f0e7,2934,,"[85.6, 18.9]",3749153,75,,,,,2.9219785,,Left Foot,,,"[74.4, 21.4]",,Ground Pass,,11.475626,,,,Patrick Vieira,15515.0,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Midfield,183,Arsenal,1,['0dd45ff5-c963-436a-92a2-d870164f0850'],33,,,,,,,,,,,,,,,,,Arsenal,1,00:30:33.144,Pass,
,,,,,,,,,,,,,,,,,,0.980541,,,,,,,,,,,,,,,9299bf27-15b4-4d2e-9f90-c7310b9785b6,2937,,"[74.2, 22.4]",3749153,75,,,,,0.6526102,,Right Foot,,,"[89.9, 34.4]",,Ground Pass,,19.76082,,,,Ray Parlour,24972.0,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,183,Arsenal,1,['74c89a60-fa7d-4938-af58-d35da4b6fb2e'],35,,,,,,,,,,,,,,,,,Arsenal,1,00:30:35.345,Pass,
,,,,,,,,,,,,,,,,,,0.772867,,,,,,,,,,,,,,,c959763c-a9b0-47ea-a869-6746509dcec2,2947,,"[45.4, 43.8]",3749153,75,,,,,1.9306515,,Right Foot,,,"[41.6, 53.9]",,Ground Pass,,10.7912,,,,Szilárd Németh,40327.0,,,,,,2,Regular Play,Oswaldo Giroldo Júnior,40331.0,Left Center Midfield,184,Middlesbrough,47,"['68494daa-d9d3-4e68-a463-4284627aecd2', 'b25efc4b-1d1d-49b9-8468-49442b7293dc']",41,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:41.431,Pass,True
,,,,,,,,,,,,,,,,,,0.757856,,,,,,,,,,,,,,,d78c764e-4724-448a-9924-b113e7a4d668,2949,,"[41.6, 53.9]",3749153,75,,,,,-1.5563742,,Right Foot,,,"[41.9, 33.1]",,Low Pass,,20.802164,,,,Boudewijn Zenden,17793.0,,,,,,2,Regular Play,Szilárd Németh,40327.0,Right Midfield,184,Middlesbrough,47,['4266f507-af0a-4dad-9ab6-c7e7895f8e23'],42,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:42.204,Pass,
,,,,,,,,,,,,,,,,,,1.693636,,,,,,,,,,,,,,,7084c077-3c47-408b-96b5-3aff7516acee,2953,,"[41.4, 31.4]",3749153,75,,,,,-0.67344224,,Left Foot,,,"[50.8, 23.9]",,Ground Pass,,12.02539,,,,George Boateng,40324.0,,,,,,2,Regular Play,Boudewijn Zenden,17793.0,Right Center Forward,184,Middlesbrough,47,"['4e9db37b-adb6-46b4-820b-a9e8d14b7bd2', 'f1d100e5-9f10-4d68-a84d-d287a116bd93']",43,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:43.298,Pass,True
,,,,,,,,,,,,,,,,,,1.816318,,,,,,,,,,,,,,,726d4fe8-8f3a-463c-8b7d-df85140e27b3,2956,,"[56.5, 22.2]",3749153,75,,,,,-0.9086638,,Right Foot,,,"[66.4, 9.5]",,Ground Pass,,16.102795,,,,Stewart Downing,9585.0,,,,,,2,Regular Play,George Boateng,40324.0,Right Center Midfield,184,Middlesbrough,47,['f714bfa9-d976-47f2-8faf-fcd6293dad19'],46,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:46.178,Pass,
,,,,,,,,,,,,,,,,,,1.231323,,,,,,,,,,,,,,,dcbaeb23-07b0-4da4-ab65-8a1a86bafbb5,2960,,"[76.1, 8.1]",3749153,75,,,,,-2.4932606,,Left Foot,,,"[69.5, 3.1]",,Ground Pass,,8.280097,,,,Franck Queudrue,40328.0,,,,,,2,Regular Play,Stewart Downing,9585.0,Left Midfield,184,Middlesbrough,47,"['785a8f1b-68b0-4c09-89f5-ed275088f187', 'd411e12a-f790-4c80-bd2a-4babf1e8fdbc']",51,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:51.627,Pass,True
,,,,,,,,,,,,,,,,,,0.722329,,,,,,,,,,,,,,,cef5f122-163b-4e12-bec4-41f8563f8384,2964,,"[69.5, 5.0]",3749153,75,,,,,-0.034708276,,Left Foot,,,"[83.9, 4.5]",,Ground Pass,,14.408678,,,,Stewart Downing,9585.0,,,,,,2,Regular Play,Franck Queudrue,40328.0,Left Back,184,Middlesbrough,47,"['82816a5c-6f4d-4ac8-80bb-94ecd87a63eb', 'd8137b3e-aced-457d-840c-acb4cda35797']",53,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:53.439,Pass,True
,,,,,,,,,,,,,,,,,,1.73381,,,,,,,,,,,,,,,2b811261-addf-4ecb-ad80-657f0e8c6a08,2967,,"[96.3, 10.6]",3749153,75,,,,,1.5045668,,Left Foot,,,"[97.6, 30.2]",,Low Pass,,19.643064,True,Incomplete,,Massimo Maccarone,40252.0,,,,,,2,Regular Play,Stewart Downing,9585.0,Left Midfield,184,Middlesbrough,47,"['5465f1ea-3129-4853-b2d7-ac66d3bc61d3', 'c3d5efa6-a364-4125-b764-9210e1367c60']",58,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:58.102,Pass,
,,,,,,,,,,,,,,,,,,3.173855,,,,,,,,,,,,,,,ba59ac10-b67b-4c2a-a090-de2be969a63a,2971,,"[24.1, 46.7]",3749153,76,,,,,-0.6235038,,Right Foot,,,"[44.4, 32.1]",,Ground Pass,,25.005,,,,Eduardo César Daude Gaspar,26014.0,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,185,Arsenal,1,['3ee0f217-6bcf-45dd-8158-4fbb4cf456b0'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:31:00.800,Pass,
,,,,,,,,,,,,,,,,,,2.242688,,,,,,,,,,,,,,,397a8f10-036b-412e-a92e-2ab2d2d89599,2974,,"[75.7, 35.0]",3749153,76,,,,,1.5707964,,Left Foot,,,"[75.7, 52.9]",,Ground Pass,,17.9,,,,Thierry Henry,15516.0,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Midfield,185,Arsenal,1,['cfa83a15-217b-4da4-aa2b-f6f0608f20a1'],9,,,,,,,,,,,,,,,,,Arsenal,1,00:31:09.349,Pass,
,,,,,,,,,,,,,,,,,,3.953898,,,,,,,,,,,,,,,30b7deb7-5dc0-4a0c-a9ad-cbcc2ebad137,2976,,"[75.6, 52.9]",3749153,76,,,,,0.6164555,,Right Foot,,,"[110.6, 77.7]",,Ground Pass,,42.895687,,,,Ray Parlour,24972.0,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,185,Arsenal,1,['75cc3597-f608-4e13-927b-04fafe9eb7f3'],11,,,,,,,,,,,,,,,,,Arsenal,1,00:31:11.591,Pass,
,,,,,,,,,,,,,,,,,,0.352018,,,,,,,,,,,,,,,483d23e0-5847-4225-b6fa-a240b62a7e83,2978,,"[110.6, 77.7]",3749153,76,,,,,-1.4222914,,Right Foot,,,"[112.5, 65.0]",,High Pass,,12.841339,,Incomplete,,,,,,,,,2,Regular Play,Ray Parlour,24972.0,Right Midfield,185,Arsenal,1,['e0873a5d-2255-4bf5-b9cf-0300fb1f0726'],15,,,,,,,,,,,,,,,,,Arsenal,1,00:31:15.545,Pass,
,,,,,,,,,,,,,,,,,,1.881464,,,,,,,,,,,,,,,a43af64f-8081-4ea3-98d5-b9ddf2a7e779,2986,,"[11.1, 45.9]",3749153,76,,True,,,-0.865077,,Keeper Arm,,,"[23.2, 31.7]",,Low Pass,,18.656097,,,,Boudewijn Zenden,17793.0,,,,,,2,From Keeper,Mark Schwarzer,40322.0,Goalkeeper,187,Middlesbrough,47,['2a1d327d-f0b5-4290-b0de-fafaa0149922'],22,,,,,,,,,,,,,,,,,Middlesbrough,47,00:31:22.774,Pass,
,,,,,,,,,,,,,,,,,,0.836029,,,,,,,,,,,,,,,1785ea46-b838-4fd2-b74a-c7cd8fffb148,2988,,"[24.8, 29.3]",3749153,76,,,,,0.52451414,,Left Foot,,,"[38.8, 37.4]",,Ground Pass,,16.174362,,,,Oswaldo Giroldo Júnior,40331.0,,,,,,2,Regular Play,Boudewijn Zenden,17793.0,Right Center Forward,188,Middlesbrough,47,['5fd7681a-cb6f-4b2d-8739-cd9753c5f9d7'],25,,,,,,,,,,,,,,,,,Middlesbrough,47,00:31:25.446,Pass,
,,,,,,,,,,,,,,,,,,1.91281,,,,,,,,,,,,,,,442272e1-1248-492d-96bf-316ec8480fb8,2992,,"[52.3, 38.3]",3749153,76,,,,,1.4247841,,Right Foot,,,"[56.3, 65.5]",,Ground Pass,,27.492544,,,,Danny Mills,40326.0,,,,,,2,Regular Play,Oswaldo Giroldo Júnior,40331.0,Left Center Midfield,189,Middlesbrough,47,"['01fd6c80-c6c7-4b69-9473-e215f006a842', 'f0cb3786-9618-4536-b8f5-dd9039f941f0']",30,,,,,,,,,,,,,,,,,Middlesbrough,47,00:31:30.657,Pass,True
,,,,,,,,,,,,,,,,,,0.75537,,,,,,,,,,,,,,,a4f2c651-f151-4c02-b971-fc0679d39c20,2995,,"[87.5, 72.8]",3749153,76,,,,,-1.3455195,,Right Foot,,,"[90.8, 58.4]",,Ground Pass,,14.773287,,,,Szilárd Németh,40327.0,,,,,,2,Regular Play,Danny Mills,40326.0,Right Back,190,Middlesbrough,47,['70e4e2bb-b4e2-4e6e-ad9c-fc0f94ab168a'],38,,,,,,,,,,,,,,,,,Middlesbrough,47,00:31:38.255,Pass,
,,,,,,,,,,,,,,,,,,3.348811,,,,,,,,,,,,,,,6de68da1-fa3c-4278-a066-785e07034471,3003,,"[40.9, 21.9]",3749153,76,,,,,-0.3577461,,Left Foot,,,"[83.7, 5.9]",,Ground Pass,,45.692886,,,,Nwankwo Christian Kanu,24971.0,,,,,,2,Regular Play,Ray Parlour,24972.0,Right Midfield,191,Arsenal,1,['0c7e7ddf-e889-4c2a-b3d5-fbf2dd92531d'],42,,,,,,,,,,,,,,,,,Arsenal,1,00:31:42.322,Pass,
,,,,,,,,,,,,,,,,,,2.927443,,,,,,,,,,,,,,,e4176782-fdf9-4559-8e3c-34c47e46c082,3008,,"[105.7, 0.1]",3749153,76,,,,,2.8779163,,,,,"[79.4, 7.2]",,High Pass,,27.241512,,,,Ashley Cole,12529.0,,,,,Throw-in,2,From Throw In,Nwankwo Christian Kanu,24971.0,Right Center Forward,192,Arsenal,1,['ebdbaa56-e356-4526-8d14-a58b6d49cc7b'],55,,,,,,,,,,,,,,,,,Arsenal,1,00:31:55.179,Pass,
,,,,,,,,,,,,,,,,,,1.127431,,,,,,,,,,,,,,,a869a077-7a8d-4dc5-975b-36819be05b58,3011,,"[73.1, 4.2]",3749153,76,,,,,1.7801818,,Left Foot,,,"[71.4, 12.2]",,Ground Pass,,8.178631,,,,Patrick Vieira,15515.0,,,,,,2,From Throw In,Ashley Cole,12529.0,Left Back,192,Arsenal,1,['c83fcf76-49c8-4be3-abfb-795952278c6d'],59,,,,,,,,,,,,,,,,,Arsenal,1,00:31:59.424,Pass,
,,,,,,,,,,,,,,,,,,0.774024,,,,,,,,,,,,,,,fd0ba210-5a56-497f-a908-d8fed168e288,3014,,"[70.9, 12.2]",3749153,77,,,,,-0.9254999,,Right Foot,,,"[77.6, 3.3]",,Ground Pass,,11.1400175,,,,Ashley Cole,12529.0,,,,,,2,From Throw In,Patrick Vieira,15515.0,Right Defensive Midfield,192,Arsenal,1,['49f1045a-0b77-4d5d-b1f8-95c5533810c4'],2,,,,,,,,,,,,,,,,,Arsenal,1,00:32:02.333,Pass,
