50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.361513,,,,,,,,,,,,,,dc716fbc-a067-4a96-a6fe-fd20ef057f24,18,,,"[11.5, 50.1]",3749108,0,,,,,-0.9894161,,Keeper Arm,,,"[23.0, 32.6]",Ground Pass,,20.940392,,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,1,Regular Play,Jens Lehmann,20015.0,Goalkeeper,3,Arsenal,1,['275742be-b318-4e84-8b75-c441cafea1fa'],15,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:15.048,Pass,
,,,,,,,,,,,,,,,,,,1.338542,,,,,,,,,,,,,,1b3e4bea-79fc-40a1-b534-0b8f1aed3de7,21,,,"[23.3, 30.8]",3749108,0,,,,,0.39479113,,Right Foot,,,"[35.3, 35.8]",Ground Pass,,13.0,,,,,Patrick Vieira,15515.0,,,,,,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,3,Arsenal,1,['ba974740-eb81-424e-8e25-d13f5c017734'],18,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:18.653,Pass,
,,,,,,,,,,,,,,,,,,1.823206,,,,,,,,,,,,,,8fc15988-e875-446c-abf4-7c3ca08a7eb1,25,,,"[36.2, 35.8]",3749108,0,,,,,1.9402493,,Right Foot,,,"[27.1, 59.3]",Ground Pass,,25.200397,,,,,Kolo Habib Touré,38412.0,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,3,Arsenal,1,"['1ca3f455-622a-48f6-ae10-f09c9fdbc014', 'ee2b2daa-ca92-4c6d-bd4b-d4045366579f']",20,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:20.530,Pass,True
,,,,,,,,,,,,,,,,,,6.159641,,,,,,,,,,,,,,7dc019da-5492-44b9-af5f-f1a5113ed323,29,,,"[41.2, 64.8]",3749108,0,,,,,-0.05198358,,Right Foot,,,"[120.0, 60.7]",High Pass,,78.90659,,,Out,,,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,3,Arsenal,1,['4cfc416a-a322-4fba-9429-7d2a79cc95d6'],24,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:24.243,Pass,True
,,,,,,,,,,,,,,,,,,3.803484,,,,,,,,,,,,,,7ebf6793-7b86-4025-8128-726be969040d,30,,,"[7.0, 44.1]",3749108,0,,,,,0.43612015,,Right Foot,,,"[71.8, 74.3]",High Pass,,71.49182,,,,,Ulises Hernán de la Cruz Bernardo,40360.0,,,,,Goal Kick,1,From Goal Kick,Thomas Løvendahl Sørensen,20145.0,Goalkeeper,4,Aston Villa,59,['5d6846c9-0639-40d0-a611-131e30f2851d'],56,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:56.942,Pass,
,,,,,,,,,,,,,,,,,,1.523814,,,,,,,,,,,,,,9ba5520f-59c6-4849-99d1-ac050b4aefde,32,,,"[71.8, 74.3]",3749108,1,,,,,0.0,,Head,,,"[86.0, 74.3]",High Pass,,14.2,,,Incomplete,,Lee Hendrie,40363.0,,,,,,1,From Goal Kick,Ulises Hernán de la Cruz Bernardo,40360.0,Right Midfield,4,Aston Villa,59,"['4a269234-54fc-44ed-ade2-647595c7b546', 'ecd63818-829e-4e18-9a8a-70f9f9c96298']",0,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:00.745,Pass,
,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,a6207387-01d4-4a7f-b8f1-07c87090f347,37,,,"[90.8, 77.0]",3749108,1,,,,,-1.5707964,,Right Foot,,,"[90.8, 70.1]",Ground Pass,,6.9,,,,,Juan Pablo Ángel Arango,40362.0,,,,,Recovery,1,From Goal Kick,Lee Hendrie,40363.0,Right Center Midfield,4,Aston Villa,59,['1d77c7d3-2e61-47a0-882d-b87b630c9909'],3,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:03.269,Pass,
,,,,,,,,,,,,,,,,,,1.194907,,,,,,,,,,,,,,7ed17154-8928-428f-8cac-678d0f2bdd3a,44,,,"[103.1, 77.6]",3749108,1,,,,,-1.3955927,,Left Foot,True,,"[108.8, 45.4]",High Pass,,32.70061,,,Incomplete,,,,,,,,,1,From Goal Kick,Lee Hendrie,40363.0,Right Center Midfield,4,Aston Villa,59,['0f4cb820-9df3-4310-a4fb-e8524bb9bbdf'],11,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:11.276,Pass,
,,,,,,,,,,,,,,,,,,1.71822,,,,,,,,,,,,,,e5a2b37a-b484-4362-8756-29ab990d6529,46,,,"[120.0, 80.0]",3749108,1,,,,,-1.7148689,,Left Foot,,,"[114.4, 41.4]",High Pass,True,39.0041,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Gareth Barry,3633.0,Left Center Midfield,5,Aston Villa,59,['ab937215-040f-485f-8820-10928a22d639'],36,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:36.179,Pass,
,,,,,,,,,,,,,,,,,,3.410783,,,,,,,,,,,,,,cca67367-7a32-4ca0-82dd-38a4df922e43,49,,,"[10.8, 35.3]",3749108,1,,,,,-0.3814099,,Drop Kick,,,"[87.1, 4.7]",High Pass,,82.20736,,,Incomplete,,Thierry Henry,15516.0,,,,,,1,From Keeper,Jens Lehmann,20015.0,Goalkeeper,6,Arsenal,1,"['82c44b6c-555f-4308-95ff-3a9216072a74', 'c5c59ae6-83e0-478a-b685-d9482d87dc42']",45,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:45.712,Pass,
,,,,,,,,,,,,,,,,,,4.249035,,,,,,,,,,,,,,2065a78a-ac19-4185-87a2-a6024c054fcd,52,,,"[64.5, 0.1]",3749108,1,,True,,,2.8310776,,,,,"[51.1, 4.4]",Low Pass,,14.073024,,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,Throw-in,1,From Throw In,Robert Pirès,19312.0,Left Midfield,7,Arsenal,1,['28b915fd-a478-4dbe-9888-7f777d91a3d2'],56,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:56.896,Pass,
,,,,,,,,,,,,,,,,,,0.729456,,,,,,,,,,,,,,e0e41332-eb00-4ae9-bc4b-5215178f0615,54,,,"[51.4, 4.4]",3749108,2,,,,,-0.15074638,,Left Foot,,,"[67.2, 2.0]",Ground Pass,,15.981239,,,,,Robert Pirès,19312.0,,,,,,1,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,7,Arsenal,1,['4b356593-0d20-48e6-9ef3-f6c2508c4b1d'],2,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:02.023,Pass,
,,,,,,,,,,,,,,,,,,0.625013,,,,,,,,,,,,,,62af26cd-5d3d-4c73-9973-bacd2dcdae78,58,,,"[81.0, 5.6]",3749108,2,,,,,-0.42758077,,Right Foot,,,"[88.9, 2.0]",Ground Pass,,8.68159,,,,,Thierry Henry,15516.0,,,,,,1,From Throw In,Robert Pirès,19312.0,Left Midfield,7,Arsenal,1,['267aa9d5-ea82-4805-92e7-6b0d2bfa5c62'],5,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:05.689,Pass,
,,,,,,,,,,,,,,,,,,1.458252,,,,,,,,,,,,,,2abccf50-273e-4481-953d-31495f9020c3,68,,,"[9.0, 75.7]",3749108,2,,,,,0.060794555,,Right Foot,,,"[32.0, 77.1]",Ground Pass,,23.04257,,,,,Lee Hendrie,40363.0,,,,,,1,Regular Play,Mark Anthony Delaney,40361.0,Right Back,8,Aston Villa,59,['f8c42add-bde1-4770-a6d7-5a405c3769b0'],17,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:17.748,Pass,
,,,,,,,,,,,,,,,,,,0.495397,,,,,,,,,,,,,,01eb2988-69a6-408a-a477-65cef8b203ff,71,,,"[31.7, 77.6]",3749108,2,,,,,-1.4777325,,Left Foot,,,"[32.4, 70.1]",Ground Pass,,7.5325956,,,,,Ulises Hernán de la Cruz Bernardo,40360.0,,,,,,1,Regular Play,Lee Hendrie,40363.0,Right Center Midfield,8,Aston Villa,59,['b0cca267-ef27-4f88-b764-02a20c1d686e'],19,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:19.904,Pass,
,,,,,,,,,,,,,,,,,,2.159436,,,,,,,,,,,,,,4d48866b-fc7a-4cc3-b098-c8105f957479,75,,,"[45.8, 67.5]",3749108,2,,,,,0.45714012,,Right Foot,,,"[64.3, 76.6]",Ground Pass,,20.616983,,,,,Juan Pablo Ángel Arango,40362.0,,,,,,1,Regular Play,Ulises Hernán de la Cruz Bernardo,40360.0,Right Midfield,8,Aston Villa,59,['ee4c4850-7a7d-4dda-b52a-8294f3adee4d'],23,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:23.075,Pass,
,,,,,,,,,,,,,,,,,,1.542876,,,,,,,,,,,,,,1e9a677e-3791-4062-a168-dfb03a397b93,78,,,"[66.7, 80.0]",3749108,2,,,,,-1.9343232,,Right Foot,,,"[63.2, 70.8]",Ground Pass,,9.843272,,,,,Lee Hendrie,40363.0,,,,,,1,Regular Play,Juan Pablo Ángel Arango,40362.0,Center Forward,8,Aston Villa,59,['2d2326fd-c311-4cfa-8d9c-716274c7c21d'],27,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:27.411,Pass,
,,,,,,,,,,,,,,,,,,1.186722,,,,,,,,,,,,,,929d3a62-c233-471d-9db7-198126ca8a4a,83,,,"[53.5, 23.7]",3749108,2,,,,,1.048962,,Right Foot,,,"[60.4, 35.7]",Ground Pass,,13.842326,,,,,Fredrik Ljungberg,15754.0,,,,,Recovery,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,8,Aston Villa,59,['f16cdf3b-4369-4059-81f7-38c1eb1940c0'],31,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:31.142,Pass,
,,,,,,,,,,,,,,,,,,0.732222,,,,,,,,,,,,,,c51d90d5-1873-40a9-8e71-98048fff5b93,87,,,"[71.9, 37.5]",3749108,2,,,,,-0.58939147,,Right Foot,,,"[88.5, 26.4]",Ground Pass,,19.969227,,,Incomplete,,Sylvain Wiltord,15512.0,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,8,Aston Villa,59,"['3f14fead-9178-467b-8eb7-7a7d922dd7ac', '5890a54a-5ba2-4f18-8a30-e15186d0999f']",34,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:34.070,Pass,
,,,,,,,,,,,,,,,,,,1.090435,,,,,,,,,,,,,,5890a54a-5ba2-4f18-8a30-e15186d0999f,89,,,"[31.6, 53.7]",3749108,2,,,,,-0.49066806,,Right Foot,,,"[38.9, 49.8]",High Pass,,8.276473,,,,,Mark Kinsella,364784.0,,,,,Recovery,1,Regular Play,Olof Mellberg,15761.0,Right Center Back,8,Aston Villa,59,"['c51d90d5-1873-40a9-8e71-98048fff5b93', 'd23ed9f0-0b5e-4d6d-acc3-fb5fdc7b04d2']",34,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:34.802,Pass,
,,,,,,,,,,,,,,,,,,1.49204,,,,,,,,,,,,,,f6f98415-f355-4ae8-9da7-952aba87dfb4,91,,,"[38.5, 50.5]",3749108,2,,,,,2.3064272,,Head,,,"[26.1, 64.2]",Low Pass,,18.478365,,,,,Mark Anthony Delaney,40361.0,,,,,,1,Regular Play,Mark Kinsella,364784.0,Center Defensive Midfield,8,Aston Villa,59,['b77ca835-872f-440b-881c-a01011d8cc96'],35,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:35.893,Pass,
,,,,,,,,,,,,,,,,,,0.976309,,,,,,,,,,,,,,27f165ba-1c87-44ea-9106-bb62bbbf220f,94,,,"[24.7, 68.0]",3749108,2,,,,,-0.3872936,,Right Foot,,,"[39.9, 61.8]",Ground Pass,,16.415846,,,,,Lee Hendrie,40363.0,,,,,,1,Regular Play,Mark Anthony Delaney,40361.0,Right Back,8,Aston Villa,59,['2ed8a258-4cf2-493e-b4b7-75185c7d7f61'],38,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:38.723,Pass,
,,,,,,,,,,,,,,,,,,1.098721,,,,,,,,,,,,,,f98912b3-d357-469f-b939-4cbcf4430269,97,,,"[39.9, 61.8]",3749108,2,,,,,-2.4353936,,Right Foot,,,"[33.1, 56.0]",Ground Pass,,8.937561,,,,,Mark Kinsella,364784.0,,,,,,1,Regular Play,Lee Hendrie,40363.0,Right Center Midfield,8,Aston Villa,59,['7f4158db-5362-466c-a99c-e92d0bda08c0'],39,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:39.977,Pass,
,,,,,,,,,,,,,,,,,,0.971109,,,,,,,,,,,,,,daee3c0e-0956-411c-a7fa-ec7f9282d856,100,,,"[34.4, 53.1]",3749108,2,,,,,-2.2195058,,Right Foot,,,"[22.8, 37.8]",Ground Pass,,19.20026,,,,,Ronny Johnsen,24763.0,,,,,,1,Regular Play,Mark Kinsella,364784.0,Center Defensive Midfield,8,Aston Villa,59,['3a3b0edb-36cd-4ddd-bbdf-86f28fd820a4'],42,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:42.048,Pass,
,,,,,,,,,,,,,,,,,,1.745932,,,,,,,,,,,,,,cd920fd7-83cf-4538-a986-309e0d767c2b,103,,,"[23.0, 38.2]",3749108,2,,,,,-1.2661985,,Right Foot,,,"[32.4, 8.3]",Ground Pass,,31.342783,,,,,Jlloyd Tafari Samuel,40359.0,,,,,,1,Regular Play,Ronny Johnsen,24763.0,Left Center Back,8,Aston Villa,59,['938a8d7b-4c16-4764-aa17-2f073502fee2'],44,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:44.199,Pass,
,,,,,,,,,,,,,,,,,,0.975983,,,,,,,,,,,,,,42cb7fe2-afc0-429e-b6e1-bd6dbed49615,107,,,"[38.5, 4.3]",3749108,2,,True,,,-0.04874185,,Left Foot,,,"[59.0, 3.3]",Ground Pass,,20.524376,,,,,Peter Whittingham,4394.0,,,,,,1,Regular Play,Jlloyd Tafari Samuel,40359.0,Left Back,8,Aston Villa,59,"['09d4377d-f917-42ad-9fb1-70e61d5df1f6', 'c6a807b2-e8c8-4955-829e-1fb1d25ee5f6']",47,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:47.798,Pass,True
,,,,,,,,,,,,,,,,,,1.545081,,,,,,,,,,,,,,ecd2fec6-cb3d-4037-9cdd-942f8fccb7fb,111,,,"[86.0, 2.9]",3749108,3,,,,,0.99507636,,Right Foot,True,,"[106.9, 35.1]",High Pass,,38.38815,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Lee Hendrie,40363.0,Right Center Midfield,9,Aston Villa,59,['50fcb41f-c6ae-40b2-93a4-715d838eebe4'],20,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:20.202,Pass,
,,,,,,,,,,,,,,,,,,1.771357,,,,,,,,,,,,,,2cf80e58-129b-49cb-abd4-87334babaa82,115,,,"[48.3, 13.5]",3749108,3,,,,,-0.31569,bcfdd8a2-0c0e-4f0f-a89a-8744104a56a0,Left Foot,,,"[73.1, 5.4]",Ground Pass,,26.08927,,,,,Thierry Henry,15516.0,True,,,,,1,From Counter,Robert Pirès,19312.0,Left Midfield,10,Arsenal,1,['b322acfd-7127-469e-b3e6-9a149177f692'],26,,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:26.219,Pass,
,,,,,,,,,,,,,,,,,,3.690881,,,,,,,,,,,,,,e61ba65b-3422-4693-afab-131b92f94a99,123,,,"[7.0, 44.1]",3749108,4,,,,,0.3980002,,Right Foot,,,"[75.5, 72.9]",High Pass,,74.308075,,,,,Juan Pablo Ángel Arango,40362.0,,,,,Goal Kick,1,From Goal Kick,Thomas Løvendahl Sørensen,20145.0,Goalkeeper,12,Aston Villa,59,['46ff1f70-6de8-4a2f-a3cf-ed8e2c4412da'],13,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:13.189,Pass,
,,,,,,,,,,,,,,,,,,2.018293,,,,,,,,,,,,,,c2524c7f-432f-40d3-ba29-80c81da2a2dd,126,,,"[76.9, 73.3]",3749108,4,,,,True,0.26798514,,,,,"[101.3, 80.0]",Low Pass,,25.303162,,,Out,,Ulises Hernán de la Cruz Bernardo,40360.0,,,,,,1,From Goal Kick,Juan Pablo Ángel Arango,40362.0,Center Forward,12,Aston Villa,59,"['43ee429f-87d8-4046-b1e3-e54924bfb5fa', 'e1b7d31a-a152-404e-887e-1c0b33f32bc3']",16,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:04:16.913,Pass,True
,,,,,,,,,,,,,,,,,,1.267543,,,,,,,,,,,,,,5311030f-472f-48c4-9b3a-5ded53c9b03f,128,,,"[16.6, 0.1]",3749108,4,,True,,,1.0172628,,,,,"[22.1, 9.0]",High Pass,,10.462314,,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Ashley Cole,12529.0,Left Back,13,Arsenal,1,['eb121f8a-add2-4803-b1cf-b24b737c8678'],39,,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:39.193,Pass,
