50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a356c4d4-af2a-44c8-a8bd-6342386333c0,1,,,3749246,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 0}, {'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 0}, {'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 20302, 'name': 'Gaël Clichy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 0}, {'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 26014, 'name': 'Eduardo César Daude Gaspar'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 0}, {'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 19312, 'name': 'Robert Pirès'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 0}, {'player': {'id': 23816, 'name': 'José Antonio Reyes Calderón'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 0}, {'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 0}]}",Arsenal,1,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f741c203-df2d-4bff-b6c8-c73cd379608f,2,,,3749246,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,,0,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 40364, 'name': 'Roy Carroll'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 0}, {'player': {'id': 15402, 'name': 'Gary Neville'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 40366, 'name': 'Wes Brown'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 0}, {'player': {'id': 20341, 'name': 'Mikaël Silvestre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 0}, {'player': {'id': 16890, 'name': ""John O''Shea""}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 0}, {'player': {'id': 4022, 'name': 'Darren Fletcher'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 0}, {'player': {'id': 40365, 'name': 'Eric Daniel Djemba-Djemba'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 0}, {'player': {'id': 24805, 'name': 'Roy Keane'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 0}, {'player': {'id': 20175, 'name': 'Ryan Giggs'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 0}, {'player': {'id': 15666, 'name': 'Paul Scholes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 0}, {'player': {'id': 19729, 'name': 'Ruud van Nistelrooy'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 0}]}",Manchester United,39,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,34a837ce-ec7a-497e-a0e0-fcf8c7c31bfb,3,,,3749246,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,['c25eb7ea-8ae1-4e43-8a95-121771e9b6a8'],0,,,,,,,,,,,,,,,,,Manchester United,39,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c25eb7ea-8ae1-4e43-8a95-121771e9b6a8,4,,,3749246,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,['34a837ce-ec7a-497e-a0e0-fcf8c7c31bfb'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f25c7c86-3935-44f6-956f-de973512cf91,1509,,,3749246,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,111,Manchester United,39,['308051e4-a6ec-4a26-918f-73e3d04a8184'],0,,,,,,,,,,,,,,,,,Manchester United,39,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,308051e4-a6ec-4a26-918f-73e3d04a8184,1510,,,3749246,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,111,Manchester United,39,['f25c7c86-3935-44f6-956f-de973512cf91'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.485553,,,,,,,,,,,,,58c0143b-5ffc-4c94-94a5-4295f8398afe,5,,"[60.0, 40.0]",3749246,0,,,,,-2.0344439,,Left Foot,,,,"[59.2, 38.4]",,Ground Pass,,1.7888544,,,,Thierry Henry,15516.0,,,,,,Kick Off,1,From Kick Off,José Antonio Reyes Calderón,23816.0,Right Center Forward,2,Arsenal,1,['bb06fc91-f43f-41d7-8fb1-4e7d1c77bdc8'],1,,,,,,,,,,,,,,,,,Arsenal,1,00:00:01.834,Pass,
,,,,,,,,,,,,,,,1.94703,,,,,,,,,,,,,5000dc60-5a82-4420-9932-ac70bf135228,8,,"[57.8, 40.7]",3749246,0,,,,,2.2716508,,Right Foot,,,,"[38.9, 63.1]",,Low Pass,,29.30819,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,1,From Kick Off,Thierry Henry,15516.0,Left Center Forward,2,Arsenal,1,['024e8861-18b2-49f1-9f2b-475d12fb3777'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:00:03.645,Pass,
,,,,,,,,,,,,,,,1.752257,,,,,,,,,,,,,2a7afafb-3bdc-4bce-8cf7-03e736154ff0,11,,"[38.3, 60.5]",3749246,0,,,,,-1.7745173,,Right Foot,,,,"[31.4, 27.1]",,Ground Pass,,34.105278,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,,1,From Kick Off,Laureano Bisan-Etame Mayer,40222.0,Right Back,2,Arsenal,1,['340816e2-7c9e-496b-9cba-3aeae6ff783c'],6,,,,,,,,,,,,,,,,,Arsenal,1,00:00:06.991,Pass,
,,,,,,,,,,,,,,,1.273291,,,,,,,,,,,,,3813da72-bc84-4e0b-80cd-657ddba414ef,14,,"[31.0, 25.9]",3749246,0,,,,,-1.3041526,,Right Foot,,,,"[36.9, 4.3]",,Ground Pass,,22.391293,,,,Gaël Clichy,20302.0,,,,,,,1,From Kick Off,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,2,Arsenal,1,['30814520-cd1d-4f03-b482-f5363564f21f'],10,,,,,,,,,,,,,,,,,Arsenal,1,00:00:10.570,Pass,
,,,,,,,,,,,,,,,1.205136,,,,,,,,,,,,,04ec28c7-6052-43c1-ba42-7052dd8f4810,17,,"[34.5, 4.7]",3749246,0,,,,,1.9756881,,Right Foot,,,,"[27.9, 20.1]",,Ground Pass,,16.754702,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,,1,From Kick Off,Gaël Clichy,20302.0,Left Back,2,Arsenal,1,['a026751b-351b-408f-916c-fbd2448ef56f'],12,,,,,,,,,,,,,,,,,Arsenal,1,00:00:12.652,Pass,
,,,,,,,,,,,,,,,1.650241,,,,,,,,,,,,,73644f25-8021-4fbf-9937-ae36f617fa94,20,,"[39.5, 24.8]",3749246,0,,,,,-0.05837516,,Right Foot,,,,"[70.3, 23.0]",,High Pass,,30.852552,,,,Thierry Henry,15516.0,,,,,,,1,From Kick Off,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,2,Arsenal,1,['727b38ed-4747-474f-bec4-ae58d4d9d20d'],17,,,,,,,,,,,,,,,,,Arsenal,1,00:00:17.392,Pass,
,,,,,,,,,,,,,,,1.434447,,,,,,,,,,,,,908f8f04-494e-4488-9d7a-51bc6f557de2,29,,"[50.2, 61.0]",3749246,0,,,,,-2.0269253,,Right Foot,,,,"[37.1, 34.3]",,Ground Pass,,29.740545,,,,Mikaël Silvestre,20341.0,,,,,,Free Kick,1,From Free Kick,Gary Neville,15402.0,Right Back,4,Manchester United,39,['c17431d3-ff04-4cc5-92fd-94307135fb3a'],29,,,,,,,,,,,,,,,,,Manchester United,39,00:00:29.198,Pass,
,,,,,,,,,,,,,,,1.751762,,,,,,,,,,,,,c59fe1c7-5d0f-4ce3-9847-d42aec7fc989,32,,"[37.3, 31.3]",3749246,0,,,,,-1.1039281,,Left Foot,,,,"[49.8, 6.5]",,Ground Pass,,27.772108,,,,John O''Shea,16890.0,,,,,,,1,From Free Kick,Mikaël Silvestre,20341.0,Left Center Back,4,Manchester United,39,['f04874e9-9184-42cc-a5eb-304776ae4f48'],32,,,,,,,,,,,,,,,,,Manchester United,39,00:00:32.167,Pass,
,,,,,,,,,,,,,,,2.075823,,,,,,,,,,,,,4b4ef95a-63e7-4848-b0a0-af5d80d44ead,34,,"[50.0, 6.9]",3749246,0,,,,,0.32064313,,Right Foot,,,,"[77.1, 15.9]",,High Pass,,28.555386,,Incomplete,,,,,,,,,,1,From Free Kick,John O''Shea,16890.0,Left Back,4,Manchester United,39,['41cc2cf4-638f-49e9-b639-c4f389de30dd'],33,,,,,,,,,,,,,,,,,Manchester United,39,00:00:33.919,Pass,
,,,,,,,,,,,,,,,0.59464,,,,,,,,,,,,,41cc2cf4-638f-49e9-b639-c4f389de30dd,35,,"[43.0, 64.2]",3749246,0,,,,,-0.7288547,,Head,,,,"[51.4, 56.7]",,Low Pass,,11.260995,,,,Patrick Vieira,15515.0,,,,,,Recovery,1,From Free Kick,Kolo Habib Touré,38412.0,Right Center Back,4,Manchester United,39,"['4b4ef95a-63e7-4848-b0a0-af5d80d44ead', 'f6038103-edfd-4535-bb6c-8299a4291e28']",35,,,,,,,,,,,,,,,,,Arsenal,1,00:00:35.995,Pass,
,,,,,,,,,,,,,,,0.867961,,,,,,,,,,,,,442dc443-ad9e-421b-ad26-1ccf98394a2d,39,,"[63.0, 28.5]",3749246,0,,,,,2.0344439,,Right Foot,,,,"[57.9, 38.7]",,Low Pass,,11.403947,,,,Eric Daniel Djemba-Djemba,40365.0,,,,,,Recovery,1,From Free Kick,Roy Keane,24805.0,Left Center Midfield,4,Manchester United,39,['70ffd1ce-30c6-43dc-99ca-3a43a7ccbf73'],38,,,,,,,,,,,,,,,,,Manchester United,39,00:00:38.405,Pass,
,,,,,,,,,,,,,,,1.33246,,,,,,,,,,,,,94084bb4-506a-48e1-a05c-db8348e0bdbf,42,,"[47.7, 45.7]",3749246,0,,,,,1.7689964,,Right Foot,,,,"[42.9, 69.6]",,Ground Pass,,24.377243,,,,Gary Neville,15402.0,,,,,,,1,From Free Kick,Eric Daniel Djemba-Djemba,40365.0,Right Center Midfield,4,Manchester United,39,['16f756fc-64ed-4b84-ba04-ef47b0fe6699'],41,,,,,,,,,,,,,,,,,Manchester United,39,00:00:41.171,Pass,
,,,,,,,,,,,,,,,4.407278,,,,,,,,,,,,,2e918017-56f4-4919-b2ce-23f8d199adee,45,,"[49.0, 67.1]",3749246,0,,,,,-0.5092301,e4cc2e35-0c9c-4150-bdb5-47f6f8c26c02,Right Foot,,,,"[104.7, 36.0]",,High Pass,,63.7942,,,,Paul Scholes,15666.0,True,,,,,,1,From Free Kick,Gary Neville,15402.0,Right Back,4,Manchester United,39,['d8e8f123-013b-475b-b29c-6b843c8b57a6'],44,,,,,,,,,,,,,,,,,Manchester United,39,00:00:44.788,Pass,
,,,,,,,,,,,,,,,3.27955,,,,,,,,,,,,,835d2fdc-4fa9-424d-88e9-8a2fedcde3be,50,,"[6.0, 44.0]",3749246,1,,,,,-0.60081106,,Right Foot,,,,"[57.8, 8.5]",,High Pass,,62.797215,,Unknown,,Robert Pirès,19312.0,,,,,,Goal Kick,1,From Goal Kick,Jens Lehmann,20015.0,Goalkeeper,5,Arsenal,1,['30cd89fd-5a49-46f9-9bdd-98128f83408c'],13,,,,,,,,,,,,,,,,,Arsenal,1,00:01:13.474,Pass,
,,,,,,,,,,,,,,,1.764996,,,,,,,,,,,,,07b11529-1554-4187-85ee-94772f4b342d,54,,"[57.1, 9.5]",3749246,1,,True,,,-0.9080668,,Right Foot,,,,"[63.5, 1.3]",,Ground Pass,,10.401923,,,,Robert Pirès,19312.0,,,,,,Free Kick,1,From Free Kick,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,6,Arsenal,1,['cf34509a-287f-4b0e-8bfd-8e28859d7d23'],28,,,,,,,,,,,,,,,,,Arsenal,1,00:01:28.938,Pass,
,,,,,,,,,,,,,,,0.840206,,,,,,,,,,,,,26f32805-2e2f-42ad-bc86-ba1e8b58b9bc,56,,"[63.5, 2.5]",3749246,1,,True,,,3.1221147,,Right Foot,,,,"[48.1, 2.8]",,Ground Pass,,15.402922,,,,Gaël Clichy,20302.0,,,,,,,1,From Free Kick,Robert Pirès,19312.0,Left Midfield,6,Arsenal,1,['9e9bc276-8c8f-4e57-b1fb-535e57931be3'],33,,,,,,,,,,,,,,,,,Arsenal,1,00:01:33.388,Pass,
,,,,,,,,,,,,,,,1.221676,,,,,,,,,,,,,eb9cde74-7e3c-42dc-88e5-9171f32c3291,58,,"[48.1, 2.8]",3749246,1,,,,,2.2809942,,Left Foot,,,,"[34.6, 18.5]",,Ground Pass,,20.706038,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,,1,From Free Kick,Gaël Clichy,20302.0,Left Back,6,Arsenal,1,['61d3cda9-9e80-4395-9a02-72288249bca4'],35,,,,,,,,,,,,,,,,,Arsenal,1,00:01:35.000,Pass,
,,,,,,,,,,,,,,,1.432648,,,,,,,,,,,,,b562c97c-dc9e-4c58-892b-c14e6965814d,61,,"[36.8, 20.8]",3749246,1,,,,,-1.1635405,,Right Foot,,,,"[41.2, 10.6]",,Ground Pass,,11.108555,,,,Gaël Clichy,20302.0,,,,,,,1,From Free Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,6,Arsenal,1,['95d2df92-e93a-4a05-997b-514fbfa0e495'],38,,,,,,,,,,,,,,,,,Arsenal,1,00:01:38.931,Pass,
,,,,,,,,,,,,,,,1.240808,,,,,,,,,,,,,bbd1c570-6cae-410e-a586-a52ba038e07a,64,,"[43.4, 9.5]",3749246,1,,,,,-0.7039461,,Left Foot,,,,"[54.0, 0.5]",,Low Pass,,13.905395,,,,Robert Pirès,19312.0,,,,,,,1,From Free Kick,Gaël Clichy,20302.0,Left Back,6,Arsenal,1,['8a07b3c5-2df6-4681-a685-f788f082b21a'],41,,,,,,,,,,,,,,,,,Arsenal,1,00:01:41.421,Pass,
,,,,,,,,,,,,,,,1.72502,,,,,,,,,,,,,9576019e-b06b-4fd7-bf4e-01f774ad8aa1,68,,"[37.6, 23.5]",3749246,1,,,,,1.4505265,,Right Foot,,,,"[42.7, 65.7]",,Low Pass,,42.507057,,,,Laureano Bisan-Etame Mayer,40222.0,,,True,,,,1,From Free Kick,Robert Pirès,19312.0,Left Midfield,6,Arsenal,1,['eee802ee-87d9-4d43-98db-760f7e06dcd6'],48,,,,,,,,,,,,,,,,,Arsenal,1,00:01:48.109,Pass,
,,,,,,,,,,,,,,,1.121758,,,,,,,,,,,,,9d75a746-d314-446e-b173-938f7bcc9341,72,,"[41.2, 67.7]",3749246,1,,,,,-0.8791397,,Right Foot,,,,"[51.8, 54.9]",,Ground Pass,,16.619267,,,,Patrick Vieira,15515.0,,,,,,,1,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,6,Arsenal,1,"['02713d78-e00e-445f-a101-4c67267b2b84', 'a8ffa6b9-d5a1-4447-906d-ca5b372f341c']",50,,,,,,,,,,,,,,,,,Arsenal,1,00:01:50.839,Pass,True
,,,,,,,,,,,,,,,1.153047,,,,,,,,,,,,,bc1fef79-f976-48df-b002-4d19d4a60e0f,76,,"[49.6, 56.7]",3749246,1,,,,,1.1659045,,Right Foot,,,,"[55.6, 70.7]",,Ground Pass,,15.231546,,,,Fredrik Ljungberg,15754.0,,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Right Defensive Midfield,6,Arsenal,1,['4439ecb7-044d-4795-b545-8d3afb0e2fac'],52,,,,,,,,,,,,,,,,,Arsenal,1,00:01:52.638,Pass,
,,,,,,,,,,,,,,,1.511742,,,,,,,,,,,,,6b2f9f95-337d-4593-80be-453f26cb09f6,89,,"[111.1, 0.1]",3749246,2,,,,,2.703722,,,,,,"[89.1, 10.4]",,Low Pass,,24.291769,,,,Roy Keane,24805.0,,,,,,Throw-in,1,From Throw In,John O''Shea,16890.0,Left Back,8,Manchester United,39,['aaa62c8f-e167-407a-9b64-67404ece25a2'],8,,,,,,,,,,,,,,,,,Manchester United,39,00:02:08.090,Pass,
,,,,,,,,,,,,,,,1.984376,,,,,,,,,,,,,18266fc8-4d7c-46b7-8760-e7027f70f9a1,92,,"[81.0, 16.4]",3749246,2,,,,,0.9001952,,Right Foot,,,,"[102.1, 43.0]",,High Pass,,33.952465,,Incomplete,,Darren Fletcher,4022.0,,,,,,,1,From Throw In,Roy Keane,24805.0,Left Center Midfield,8,Manchester United,39,"['10a91285-62e9-495f-a48b-6ba3943563e6', '1eeccbad-2a3e-405e-86d5-41045c4e5e55']",11,,,,,,,,,,,,,,,,,Manchester United,39,00:02:11.382,Pass,
,,,,,,,,,,,,,,,1.16423,,,,,,,,,,,,,98860af9-cd74-4829-8f83-516a9a66dec4,95,,"[92.4, 0.1]",3749246,2,,,,,1.5427663,,,,,,"[92.7, 10.8]",,High Pass,,10.704205,,,,Roy Keane,24805.0,,,,,,Throw-in,1,From Throw In,John O''Shea,16890.0,Left Back,9,Manchester United,39,['b3506289-c154-4f82-84f5-b7e4e0e2785b'],29,,,,,,,,,,,,,,,,,Manchester United,39,00:02:29.272,Pass,
,,,,,,,,,,,,,,,1.554567,,,,,,,,,,,,,80c05f2e-f3e7-4126-890b-d93fd3c76814,98,,"[92.7, 11.2]",3749246,2,,,,,-0.41241044,,Right Foot,,,,"[107.1, 4.9]",,High Pass,,15.717824,,,,John O''Shea,16890.0,,,,,,,1,From Throw In,Roy Keane,24805.0,Left Center Midfield,9,Manchester United,39,['5b57e935-eadb-400e-95c6-2e2e05dd0fef'],31,,,,,,,,,,,,,,,,,Manchester United,39,00:02:31.047,Pass,
,,,,,,,,,,,,,,,0.852373,,,,,,,,,,,,,6198570d-4100-4696-afbf-1370a1958d91,102,,"[112.2, 4.9]",3749246,2,,,,,1.762989,,Left Foot,,,,"[108.6, 23.4]",,Ground Pass,,18.847015,,Incomplete,,,,,,,,,,1,From Throw In,John O''Shea,16890.0,Left Back,9,Manchester United,39,"['42c1a96a-e2c8-44e0-b29c-bf441f2b363f', 'ff67fd55-42fa-4327-add4-012cf2f02e54']",34,,,,,,,,,,,,,,,,,Manchester United,39,00:02:34.181,Pass,True
