50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.038755,,,,,,,,,,,,,909ccbd7-33bd-4186-ac7f-e02f9f5bbb66,16,,,"[43.5, 31.0]",3749196,0,,,,1.6091468,,Right Foot,,,"[41.9, 72.7]",,Ground Pass,,41.730682,,,Laureano Bisan-Etame Mayer,40222.0,,True,,,,1,From Kick Off,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,2,Arsenal,1,['ecf5373a-7c1e-45e6-b8ce-7c2d182fef43'],6,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:06.810,Pass,
,,,,,,,,,,,,,,,,1.162295,,,,,,,,,,,,,6c59a519-494d-4ec5-b9eb-1407becd8d4d,19,,,"[41.4, 74.0]",3749196,0,,,,-1.1297579,,Right Foot,,,"[49.0, 57.9]",,Ground Pass,,17.803652,,,Ray Parlour,24972.0,,,,,,1,From Kick Off,Laureano Bisan-Etame Mayer,40222.0,Right Back,2,Arsenal,1,['b42696d3-0743-4303-bad8-422bed03115f'],9,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:09.827,Pass,
,,,,,,,,,,,,,,,,1.33544,,,,,,,,,,,,,52875c0a-6e10-4223-85d7-4acb7771918d,21,,,"[48.9, 56.9]",3749196,0,,,,-3.115283,,Right Foot,,,"[33.7, 56.5]",,Ground Pass,,15.205262,,,Kolo Habib Touré,38412.0,,,,,,1,From Kick Off,Ray Parlour,24972.0,Right Center Midfield,2,Arsenal,1,['8d7fd5f6-221c-4bd6-9d28-0285bc4db543'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:10.990,Pass,
,,,,,,,,,,,,,,,,1.869035,,,,,,,,,,,,,67ce76d7-5118-4948-be39-af241bc86ad2,24,,,"[35.0, 56.5]",3749196,0,,,,-1.4218111,,Right Foot,,,"[42.7, 5.2]",,Ground Pass,,51.874657,,,Ashley Cole,12529.0,,True,,,,1,From Kick Off,Kolo Habib Touré,38412.0,Right Center Back,2,Arsenal,1,['182c936b-69a8-47f5-b209-83f19f58ece7'],13,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:13.817,Pass,
,,,,,,,,,,,,,,,,1.129446,,,,,,,,,,,,,a9747b71-132b-4043-baee-4e8c6f2509f8,27,,,"[42.7, 5.2]",3749196,0,,,,-0.08550529,,Left Foot,,,"[56.7, 4.0]",,Ground Pass,,14.051334,,,Robert Pirès,19312.0,,,,,,1,From Kick Off,Ashley Cole,12529.0,Left Back,2,Arsenal,1,['87cd6c66-f1fe-4084-8cc0-dc8341f4b804'],17,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:17.011,Pass,
,,,,,,,,,,,,,,,,1.121811,,,,,,,,,,,,,32f2ad33-115e-42f9-9128-e3160de33659,30,,,"[56.7, 4.0]",3749196,0,,,,3.0144625,,Right Foot,,,"[43.4, 5.7]",,Ground Pass,,13.408206,,,Ashley Cole,12529.0,,,,,,1,From Kick Off,Robert Pirès,19312.0,Left Midfield,2,Arsenal,1,['24f91efa-aa75-421b-9de7-b4cfadc1092d'],18,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:18.467,Pass,
,,,,,,,,,,,,,,,,1.586026,,,,,,,,,,,,,e08919c7-279c-4503-9a9f-061320a6f0cb,33,,,"[46.7, 6.0]",3749196,0,,,,2.2497284,,Left Foot,,,"[35.0, 20.5]",,Ground Pass,,18.631693,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,1,From Kick Off,Ashley Cole,12529.0,Left Back,2,Arsenal,1,['8f20ae8f-347a-46c9-a152-81bcfa7f257b'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:22.772,Pass,
,,,,,,,,,,,,,,,,1.345438,,,,,,,,,,,,,a9a868af-69c3-430b-b0df-e85ea03c9192,36,,,"[35.0, 28.0]",3749196,0,,,,1.561868,,Right Foot,,,"[35.2, 50.4]",,Ground Pass,,22.400892,,,Kolo Habib Touré,38412.0,,,,,,1,From Kick Off,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,2,Arsenal,1,['f21017c9-129f-4aba-bda5-1a7c0361b188'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:25.328,Pass,
,,,,,,,,,,,,,,,,2.553179,,,,,,,,,,,,,1f47842d-a9f1-4492-a592-8fa912b237a9,39,,,"[42.7, 45.7]",3749196,0,,,,0.46819302,,Right Foot,,,"[86.6, 67.9]",,High Pass,,49.194004,Incomplete,,,,,,,,,1,From Kick Off,Kolo Habib Touré,38412.0,Right Center Back,2,Arsenal,1,['b372179b-1b90-4695-a3ba-d2ea59207cfa'],29,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:29.335,Pass,
,,,,,,,,,,,,,,,,1.938695,,,,,,,,,,,,,b372179b-1b90-4695-a3ba-d2ea59207cfa,40,,,"[33.5, 12.2]",3749196,0,,,,-0.8481177,,Head,,,"[43.2, 1.2]",,High Pass,,14.665947,,,Paul Konchesky,38404.0,,,,,Recovery,1,From Kick Off,Mauricio Taricco,40275.0,Left Wing Back,2,Arsenal,1,"['1f47842d-a9f1-4492-a592-8fa912b237a9', 'dde81ed7-5d42-4b68-8512-a896e24b6791']",31,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:31.888,Pass,
,,,,,,,,,,,,,,,,3.103906,,,,,,,,,,,,,eacaf8e0-177c-4458-9271-c60914b477fa,44,,,"[43.0, 1.6]",3749196,0,,,,0.08530318,,Left Foot,,,"[85.1, 5.2]",,High Pass,,42.25364,Incomplete,,Robbie Keane,11348.0,,,,,,1,From Kick Off,Paul Konchesky,38404.0,Left Center Back,2,Arsenal,1,"['b2cfe6bd-eed9-4934-9413-8513bfda0fca', 'b933c065-9da5-49ee-8e95-2003a5b86d37']",33,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:33.888,Pass,
,,,,,,,,,,,,,,,,2.256947,,,,,,,,,,,,,b2cfe6bd-eed9-4934-9413-8513bfda0fca,46,,,"[35.0, 74.9]",3749196,0,,,,1.3854483,,Head,,,"[35.9, 79.7]",,High Pass,,4.883646,,,Laureano Bisan-Etame Mayer,40222.0,,,,,Recovery,1,From Kick Off,Kolo Habib Touré,38412.0,Right Center Back,2,Arsenal,1,"['abbae1ef-00c8-444c-8d6c-46ac213a85f0', 'eacaf8e0-177c-4458-9271-c60914b477fa']",36,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:36.992,Pass,
,,,,,,,,,,,,,,,,3.005035,,,,,,,,,,,,,473d3447-b234-4556-9fa9-c0a5e9140ea3,50,,,"[37.2, 79.7]",3749196,0,,,,-0.032421067,,Right Foot,,,"[74.2, 78.5]",,High Pass,,37.019455,Incomplete,,,,,,,,,1,From Kick Off,Laureano Bisan-Etame Mayer,40222.0,Right Back,2,Arsenal,1,['6eba2c87-fd24-4f19-8a7e-09d852d255a0'],39,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:39.289,Pass,
,,,,,,,,,,,,,,,,2.246256,,,,,,,,,,,,,6eba2c87-fd24-4f19-8a7e-09d852d255a0,51,,,"[45.9, 1.6]",3749196,0,,,,-0.07433089,,Head,,,"[64.7, 0.2]",,High Pass,,18.852057,Incomplete,,,,,,,,Recovery,1,From Kick Off,Mauricio Taricco,40275.0,Left Wing Back,2,Arsenal,1,"['473d3447-b234-4556-9fa9-c0a5e9140ea3', 'df422741-c225-45cb-8c53-050c8e0fe8c6']",42,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:42.294,Pass,
,,,,,,,,,,,,,,,,1.603575,,,,,,,,,,,,,df422741-c225-45cb-8c53-050c8e0fe8c6,52,,,"[55.4, 79.9]",3749196,0,,,,-0.68730134,,Head,,,"[72.7, 65.7]",,High Pass,,22.381466,Incomplete,,,,,,,,Recovery,1,From Kick Off,Ray Parlour,24972.0,Right Center Midfield,2,Arsenal,1,"['6eba2c87-fd24-4f19-8a7e-09d852d255a0', 'ecbb2505-784d-4b88-a654-c9c2b905cb25']",44,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:44.540,Pass,
,,,,,,,,,,,,,,,,1.360525,,,,,,,,,,,,,ecbb2505-784d-4b88-a654-c9c2b905cb25,53,,,"[47.4, 14.4]",3749196,0,,,,-0.5860106,,Head,,,"[59.0, 6.7]",,Low Pass,,13.923002,,,Hélder Manuel Marques Postiga,20011.0,,,,,Recovery,1,Regular Play,Ledley King,20488.0,Center Back,3,Tottenham Hotspur,38,"['28f88117-00bd-4c53-b331-99227e7f94b6', 'df422741-c225-45cb-8c53-050c8e0fe8c6']",46,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:46.143,Pass,
,,,,,,,,,,,,,,,,0.870479,,,,,,,,,,,,,c4bbfc65-8083-462f-a143-b3e9cdeca585,55,,,"[59.0, 6.7]",3749196,0,,,,-2.9996955,,Head,,,"[55.5, 6.2]",,Low Pass,,3.535534,,,Stephane Dalmat,26149.0,,,,,,1,Regular Play,Hélder Manuel Marques Postiga,20011.0,Right Center Forward,3,Tottenham Hotspur,38,['1aa9836a-a8ea-4f45-92af-557179063a3c'],47,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:47.643,Pass,
,,,,,,,,,,,,,,,,1.692038,,,,,,,,,,,,,aa2fef30-8285-4dee-8096-500bfa619387,68,,,"[29.4, 31.6]",3749196,0,,,,2.7132463,,Right Foot,,,"[7.5, 41.6]",,Ground Pass,,24.07509,,,Kasey Keller,40274.0,,,,,Recovery,1,Regular Play,Darren Anderton,15411.0,Right Center Midfield,3,Tottenham Hotspur,38,['4caf03a3-1fce-496d-a5a4-c0538e34b90c'],55,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:55.655,Pass,
,,,,,,,,,,,,,,,,3.362074,,,,,,,,,,,,,0c8aecb5-c228-4f2e-a3fa-e2aa58937f74,71,,,"[12.7, 55.3]",3749196,1,,,,-0.09747369,,Right Foot,,,"[89.4, 47.8]",,High Pass,,77.06582,Incomplete,,,,,,,,,1,Regular Play,Kasey Keller,40274.0,Goalkeeper,3,Tottenham Hotspur,38,['c0d63491-160e-4732-9abb-7508860c16c8'],11,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:11.330,Pass,
,,,,,,,,,,,,,,,,0.53853,,,,,,,,,,,,,c0d63491-160e-4732-9abb-7508860c16c8,73,,,"[30.7, 32.3]",3749196,1,,,True,0.16977827,,,,,"[37.7, 33.5]",,Low Pass,,7.1021123,,,Gilberto Aparecido da Silva,40221.0,,,,,Recovery,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,3,Tottenham Hotspur,38,"['0c8aecb5-c228-4f2e-a3fa-e2aa58937f74', '6fce0690-685a-46d4-8275-e8a85a03e996', '7b6b9a9a-6729-45ca-8294-39d844c1a742']",14,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:14.692,Pass,True
,,,,,,,,,,,,,,,,2.974027,,,,,,,,,,,,,ecae3537-8e79-49a2-ba51-0ab87d9274f8,84,,,"[57.4, 74.0]",3749196,1,,,,0.046797764,,Right Foot,,,"[93.7, 75.7]",,Ground Pass,,36.339787,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,3,Tottenham Hotspur,38,"['5a73200b-0ee4-41ef-86f2-fdbc3d25b460', '655152b8-71be-4a72-ba24-ab40dc3c25b2']",22,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:22.762,Pass,True
,,,,,,,,,,,,,,,,1.613726,,,,,,,,,,,,,4f578813-31c3-4a4e-9438-d894af1b1fae,92,,,"[38.2, 0.9]",3749196,1,,,,0.09858052,,Left Foot,,,"[56.4, 2.7]",,Low Pass,,18.288794,,,Hélder Manuel Marques Postiga,20011.0,,,,,,1,Regular Play,Ledley King,20488.0,Center Back,3,Tottenham Hotspur,38,"['69ce470f-5df6-45c5-8bc2-a97d5881f661', '95c4a48b-599d-4a89-a3d2-654b8e4fec46']",30,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:30.670,Pass,True
,,,,,,,,,,,,,,,,1.139269,,,,,,,,,,,,,bd4218a6-deae-4ca6-9425-d2f2eb6fc0fb,97,,,"[63.5, 1.6]",3749196,2,,,,1.315614,,Right Foot,,,"[64.7, 6.2]",,Ground Pass,,4.753946,,,Stephane Dalmat,26149.0,,,,,Free Kick,1,From Free Kick,Mauricio Taricco,40275.0,Left Wing Back,4,Tottenham Hotspur,38,['d8b39d98-391a-411d-909e-2f1922591ff2'],0,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:00.152,Pass,
,,,,,,,,,,,,,,,,1.926903,,,,,,,,,,,,,9a88d858-9837-447d-ae55-0c5df3e4599b,100,,,"[64.9, 16.9]",3749196,2,,,,-0.16733925,,Right Foot,,,"[109.3, 9.4]",,High Pass,,45.02899,Pass Offside,,Darren Anderton,15411.0,,,,,,1,From Free Kick,Stephane Dalmat,26149.0,Left Center Midfield,4,Tottenham Hotspur,38,['6b5dfa9b-a449-43f1-92e1-fe67239e8f7b'],2,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:02.539,Pass,
,,,,,,,,,,,,,,,,5.154342,,,,,,,,,,,,,9ad710ec-5ceb-473f-8195-cf71bc386b9f,102,,,"[20.7, 62.5]",3749196,2,,,,0.108104035,,Right Foot,,,"[98.1, 70.9]",,High Pass,,77.85448,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Jens Lehmann,20015.0,Goalkeeper,5,Arsenal,1,['41d86cb4-730e-41ba-a6fc-dd4dfce040f5'],21,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:21.853,Pass,
,,,,,,,,,,,,,,,,1.858297,,,,,,,,,,,,,c2e15d1e-16fa-49a1-80d9-d44c3c5dd7fb,104,,,"[65.9, 73.4]",3749196,2,,,,-0.45545107,,Right Foot,,,"[80.6, 66.2]",,Low Pass,,16.368567,Incomplete,,,,,,,,Recovery,1,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,5,Arsenal,1,['87f9a50b-0e8b-4ba8-863f-5ab86bde9b10'],28,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:28.844,Pass,
,,,,,,,,,,,,,,,,0.033637,,,,,,,,,,,,,fb36a84e-9401-439d-b517-115e6889f990,107,,,"[39.7, 12.1]",3749196,2,,,,0.7266424,,Right Foot,,,"[41.5, 13.7]",,Ground Pass,,2.408319,Incomplete,,,,,,,,,1,Regular Play,Mauricio Taricco,40275.0,Left Wing Back,6,Tottenham Hotspur,38,['069ff104-7cd8-4bb0-ae23-1e90b382c8b5'],31,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:31.363,Pass,
,,,,,,,,,,,,,,,,1.219418,,,,,,,,,,,,,6a9de1c3-ada7-4c10-8d9b-c5ecaab4bf4f,111,,,"[34.2, 16.2]",3749196,2,,,,1.7283579,,Left Foot,,,"[32.5, 26.9]",,Ground Pass,,10.834205,,,Anthony Gardner,40279.0,,,,,,1,Regular Play,Ledley King,20488.0,Center Back,6,Tottenham Hotspur,38,['4dc35da5-ffda-4ddc-b38a-c09b0b0ba616'],32,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:32.849,Pass,
,,,,,,,,,,,,,,,,2.704723,,,,,,,,,,,,,82c1c9cd-cccf-4e33-add8-ec86003d273f,114,,,"[33.9, 37.2]",3749196,2,,,,-0.66404617,,Right Foot,,,"[79.9, 1.2]",,High Pass,,58.412327,,,Paul Konchesky,38404.0,,,,,,1,Regular Play,Anthony Gardner,40279.0,Right Center Back,6,Tottenham Hotspur,38,['835cc4a5-f203-4c91-ad3c-3732d323b8ba'],36,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:36.699,Pass,
,,,,,,,,,,,,,,,,1.901232,,,,,,,,,,,,,3d9e9cfe-e03c-4b08-806b-d28cb2021b24,117,,,"[75.4, 8.9]",3749196,2,,,,-2.5167065,,Left Foot,,,"[63.2, 0.1]",,Ground Pass,,15.042606,Out,,,,,,,,,1,Regular Play,Paul Konchesky,38404.0,Left Center Back,6,Tottenham Hotspur,38,,41,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:41.122,Pass,
,,,,,,,,,,,,,,,,2.167297,,,,,,,,,,,,,1cec068c-cadd-4df3-8b25-0a53f2275527,118,,,"[57.9, 80.0]",3749196,2,,,,-0.4849714,,,,,"[74.6, 71.2]",,High Pass,,18.876705,,,Nwankwo Christian Kanu,24971.0,,,,,Throw-in,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,7,Arsenal,1,['4592725e-c732-4857-a948-a3b8973a43f6'],55,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:55.424,Pass,
,,,,,,,,,,,,,,,,0.988017,,,,,,,,,,,,,24f430f0-c1c5-4c8a-827a-7bce89e825af,122,,,"[72.1, 69.4]",3749196,2,,,,-2.8134727,,Right Foot,,,"[62.7, 66.2]",,Ground Pass,,9.929753,,,Ray Parlour,24972.0,,,,,,1,From Throw In,Nwankwo Christian Kanu,24971.0,Right Center Forward,7,Arsenal,1,"['087dbc0e-ad68-4c24-b202-69cccf04bdcf', '9752b017-38cc-4870-aa0b-535959af26fc']",58,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:58.320,Pass,True
,,,,,,,,,,,,,,,,3.454415,,,,,,,,,,,,,c6ba9a3e-b2be-4e5a-981b-db99470a6a3d,135,,,"[19.3, 5.2]",3749196,3,,,,0.07778635,,Right Foot,,,"[79.6, 9.9]",,High Pass,,60.48289,Incomplete,,Hélder Manuel Marques Postiga,20011.0,,,,,Free Kick,1,From Free Kick,Kasey Keller,40274.0,Goalkeeper,8,Tottenham Hotspur,38,"['0a336a01-63c9-4e2d-b7b8-86030b18d9dc', 'b29ebb6a-ff85-46b5-a247-f03e47f30fd5']",31,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:31.604,Pass,
