50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.952745,,,,,,,,,,,,,,,0dae1664-7f3d-47a5-9638-c318323867b2,14,,"[57.1, 4.7]",3890371,0,,,,,0.23554498,,Left Foot,,,,"[67.1, 7.1]",Ground Pass,,10.283968,,,Leonardo Bittencourt,8826.0,,,,,,1,From Kick Off,Jonas Hector,6040.0,Left Back,2,FC Köln,186,['1819c78c-117b-4c66-ae1a-da74da012906'],9,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:09.304,Pass,
,,,,,,,,,,,,,,,,1.969336,,,,,,,,,,,,,,,5c53fa79-cc1e-44c7-aabd-9f6d8df6bb0c,20,,"[50.6, 76.8]",3890371,0,,,,,-0.16183743,,Right Foot,,,,"[55.5, 76.0]",High Pass,,4.9648767,,,Yoshinori Muto,6337.0,,,,,Recovery,1,Regular Play,Pablo Ezequiel De Blasis,8555.0,Right Wing,3,FSV Mainz 05,177,['d8640176-d33d-465b-aeff-be2bdb0ba3a2'],12,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:12.519,Pass,
,,,,,,,,,,,,,,,,2.511052,,,,,,,,,,,,,,,dab0d0d2-a2c4-45da-85b5-1ae47836f7c2,25,,"[67.9, 62.6]",3890371,0,,,,,-1.3369645,,Left Foot,,,,"[80.0, 11.8]",High Pass,,52.221165,,,Jairo Samperio Bustara,6925.0,,True,,,,1,Regular Play,Yoshinori Muto,6337.0,Center Forward,3,FSV Mainz 05,177,['bcdc1464-7cc7-4f22-8675-692e82b3c0ac'],18,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:18.209,Pass,
,,,,,,,,,,,,,,,,1.125588,,,,,,,,,,,,,,,f69c378c-ad1d-4e08-b44c-5510c9a624af,29,,"[97.1, 7.2]",3890371,0,,,,,-0.6040784,,Left Foot,,,,"[104.2, 2.3]",Ground Pass,,8.626702,,,Pierre Bengtsson,20871.0,,,,,,1,Regular Play,Jairo Samperio Bustara,6925.0,Left Wing,3,FSV Mainz 05,177,['a5a109e5-cd47-48e8-922d-8cac6848ed0b'],24,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:24.844,Pass,
,,,,,,,,,,,,,,,,2.714058,,,,,,,,,,,,,,,3f071f94-66a4-458c-a342-cb6f02e0e1c7,33,,"[106.7, 2.7]",3890371,0,,,,,1.4564459,,Left Foot,True,,,"[112.5, 53.2]",High Pass,,50.831978,Incomplete,,Pablo Ezequiel De Blasis,8555.0,,True,,,,1,Regular Play,Pierre Bengtsson,20871.0,Left Back,3,FSV Mainz 05,177,"['37735a5c-2c37-4e7a-984a-b5ace392ce84', 'ce68c45b-c00c-4f05-be01-70436f508332']",26,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:26.498,Pass,
,,,,,,,,,,,,,,,,2.300982,,,,,,,,,,,,,,,9952fc1c-55e5-4e9b-8607-93f4f3131d9c,40,,"[9.5, 5.9]",3890371,0,,,,,0.07104129,,Left Foot,,,,"[36.2, 7.8]",Ground Pass,,26.767517,,,Kevin Vogt,8397.0,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Left Midfield,4,FC Köln,186,['bb819ff1-1a3f-4eab-aea9-9383d652382b'],32,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:32.943,Pass,
,,,,,,,,,,,,,,,,3.119888,,,,,,,,,,,,,,,696e03ea-9432-47a7-a75c-fb186d6c7105,43,,"[42.9, 17.1]",3890371,0,,,,,1.204097,,Right Foot,,,,"[64.6, 73.6]",High Pass,,60.52388,,,Yūya Ōsako,5679.0,,True,,,,1,Regular Play,Kevin Vogt,8397.0,Left Defensive Midfield,4,FC Köln,186,['3d958762-1ada-456e-af5d-556e42510917'],38,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:38.587,Pass,
,,,,,,,,,,,,,,,,0.830479,,,,,,,,,,,,,,,cd2525ad-071e-4323-940f-729bdefce16a,46,,"[85.3, 69.0]",3890371,0,,,,,-0.842075,,Right Foot,,,,"[98.6, 54.1]",Ground Pass,,19.97248,,,Kevin Vogt,8397.0,,,,,,1,Regular Play,Yūya Ōsako,5679.0,Right Midfield,4,FC Köln,186,['319cec07-2cb4-4030-b3ed-a8a200c62d68'],46,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:46.311,Pass,
,,,,,,,,,,,,,,,,2.302263,,,,,,,,,,,,,,,4d838b04-62f1-4ad0-8a9a-4294b35d5f06,49,,"[115.6, 66.9]",3890371,0,,,,,-1.4524332,,Right Foot,True,,,"[120.0, 29.9]",High Pass,,37.260704,Out,,Anthony Modeste,23486.0,,,,,,1,Regular Play,Kevin Vogt,8397.0,Left Defensive Midfield,4,FC Köln,186,['d248cb24-eb9a-478b-a782-34d1a49c86a0'],50,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:50.059,Pass,
,,,,,,,,,,,,,,,,3.13753,,,,,,,,,,,,,,,925c40be-5259-4972-9b0e-e78d6a82db50,51,,"[6.0, 44.0]",3890371,1,,,,,0.49523684,,Right Foot,,,,"[65.8, 76.3]",High Pass,,67.96565,,,Pablo Ezequiel De Blasis,8555.0,,,,,Goal Kick,1,From Goal Kick,Loris Karius,3630.0,Goalkeeper,5,FSV Mainz 05,177,['f055c6c8-869d-4cef-bdf1-018af0529e64'],18,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:18.417,Pass,
,,,,,,,,,,,,,,,,0.894174,,,,,,,,,,,,,,,fd97cb94-5ebb-45c5-af9e-e52a2371956c,53,,"[65.8, 76.3]",3890371,1,,,,,-0.17612217,,Head,,,,"[77.6, 74.2]",High Pass,,11.985408,Incomplete,,Yoshinori Muto,6337.0,,,,,,1,From Goal Kick,Pablo Ezequiel De Blasis,8555.0,Right Wing,5,FSV Mainz 05,177,"['26a33515-a723-412f-99a7-8cfe92661a78', '98f1fce4-5cc8-4f26-981e-64a79cff9c33']",21,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:21.555,Pass,
,,,,,,,,,,,,,,,,1.425806,,,,,,,,,,,,,,,26a33515-a723-412f-99a7-8cfe92661a78,55,,"[42.5, 5.9]",3890371,1,,,,,0.3510309,,Head,,,,"[56.7, 11.1]",Low Pass,,15.1221695,,,Leonardo Bittencourt,8826.0,,,,,Recovery,1,Regular Play,Jonas Hector,6040.0,Left Back,6,FC Köln,186,"['cefc8ff9-92d5-4283-8cd0-aa7277f47ef8', 'fd97cb94-5ebb-45c5-af9e-e52a2371956c']",22,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:22.449,Pass,
,,,,,,,,,,,,,,,,1.503461,,,,,,,,,,,,,,,d3602030-41be-4da9-b19d-21836b020874,60,,"[55.7, 11.4]",3890371,1,,,,,0.99945885,,Right Foot,,,,"[68.3, 31.0]",Low Pass,,23.300644,,,Philipp Hosiner,10902.0,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Left Midfield,6,FC Köln,186,"['24a42666-44f3-4aac-b042-ffa39f88ee5d', '6afcf7db-5de5-4305-b357-5949af4ff3ed', 'a2545494-ce56-4f37-b020-99bc0f52b511']",24,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:24.645,Pass,True
,,,,,,,,,,,,,,,,1.599183,,,,,,,,,,,,,,,f463f834-84c1-41ec-9ed2-c3fc8e2fd959,64,,"[69.7, 30.7]",3890371,1,,,,,2.7176354,,Right Foot,,,,"[58.4, 35.8]",Low Pass,,12.39758,,,Kevin Vogt,8397.0,,,,,,1,Regular Play,Philipp Hosiner,10902.0,Right Center Forward,6,FC Köln,186,['64759631-fd52-43fa-bd6b-544079188da1'],26,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:26.337,Pass,
,,,,,,,,,,,,,,,,1.020892,,,,,,,,,,,,,,,77ce004f-3e65-4cf1-a851-ca7038578c27,67,,"[58.6, 35.9]",3890371,1,,,,,0.80838263,,Right Foot,,,,"[67.1, 44.8]",Ground Pass,,12.306909,,,Yūya Ōsako,5679.0,,,,,,1,Regular Play,Kevin Vogt,8397.0,Left Defensive Midfield,6,FC Köln,186,['784985cc-af3b-4244-a08a-d98adc49a5a1'],28,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:28.005,Pass,
,,,,,,,,,,,,,,,,1.32173,,,,,,,,,,,,,,,067b853c-d020-4253-b8b3-e37adbfb4cb8,71,,"[82.0, 60.3]",3890371,1,,,,,1.1246908,,Right Foot,,,,"[88.6, 74.1]",Ground Pass,,15.297058,,,Marcel Risse,8823.0,,,,,,1,Regular Play,Yūya Ōsako,5679.0,Right Midfield,6,FC Köln,186,['f9051c51-8636-44c1-8226-f1274a80207c'],31,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:31.586,Pass,
,,,,,,,,,,,,,,,,1.586183,,,,,,,,,,,,,,,ab06ce8a-5c50-4479-a7aa-c629721ea33c,74,,"[92.8, 74.8]",3890371,1,,,,,-0.9310265,,Right Foot,True,,,"[112.0, 49.0]",High Pass,,32.160225,Incomplete,,Philipp Hosiner,10902.0,,,,,,1,Regular Play,Marcel Risse,8823.0,Right Back,6,FC Köln,186,"['21c2d3f0-0d5f-4a65-a0cd-72995073502f', '9ccf3599-b445-48c5-a2b0-72e282f153a5']",34,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:34.560,Pass,
,,,,,,,,,,,,,,,,2.259729,,,,,,,,,,,,,,,663661ba-9bf8-4396-90f3-5f3fcec68c8a,81,,"[13.0, 80.0]",3890371,1,,,,,-0.18732034,,,,,,"[43.6, 74.2]",High Pass,,31.144823,Incomplete,,Pablo Ezequiel De Blasis,8555.0,,,,,Throw-in,1,From Throw In,Daniel Brosinski,8548.0,Right Back,7,FSV Mainz 05,177,"['63375203-561c-4f38-a778-46bdcd6e94bf', 'dad05cc7-1045-4b77-84fc-b0b43f5e130a']",59,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:59.120,Pass,
,,,,,,,,,,,,,,,,1.757276,,,,,,,,,,,,,,,4db9d0a2-ce2f-4bd9-98af-4bfba1b247bf,85,,"[38.8, 80.0]",3890371,2,,,,,-1.6332152,,,,,,"[38.0, 67.2]",Low Pass,,12.824976,,,Julian Baumgartlinger,20037.0,,,,,Throw-in,1,From Throw In,Daniel Brosinski,8548.0,Right Back,8,FSV Mainz 05,177,['d38cc78a-f099-414e-ad07-2068c1ad0c32'],8,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:08.363,Pass,
,,,,,,,,,,,,,,,,0.744083,,,,,,,,,,,,,,,16932491-8048-42a5-acb7-740b7a63532c,88,,"[40.6, 71.8]",3890371,2,,,,,1.9347752,,Right Foot,,,,"[39.0, 76.0]",Ground Pass,,4.494441,,,Daniel Brosinski,8548.0,,,,,,1,From Throw In,Julian Baumgartlinger,20037.0,Right Defensive Midfield,8,FSV Mainz 05,177,"['29622e84-375b-4185-a4b7-4fffeb8a7cf0', '6fd669b2-618e-421d-913c-328b8cc4ce8d']",10,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:10.120,Pass,True
,,,,,,,,,,,,,,,,1.751663,,,,,,,,,,,,,,,e56a1019-1065-4009-a134-4585a79b03fb,91,,"[39.0, 76.0]",3890371,2,,,,,-2.63806,,Right Foot,,,,"[22.3, 66.8]",Ground Pass,,19.066463,,,Niko Bungert,13319.0,,,,,,1,From Throw In,Daniel Brosinski,8548.0,Right Back,8,FSV Mainz 05,177,['9d32e2c1-0a80-48a4-a65b-bb17362787bd'],11,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:11.026,Pass,
,,,,,,,,,,,,,,,,2.425406,,,,,,,,,,,,,,,c1e41968-ee7f-4582-b8dc-158ddc2055d6,94,,"[23.0, 65.6]",3890371,2,,,,,-1.5385494,,Right Foot,,,,"[24.3, 25.3]",Ground Pass,,40.32096,,,Stefan Bell,8559.0,,True,,,,1,From Throw In,Niko Bungert,13319.0,Right Center Back,8,FSV Mainz 05,177,['909298ee-5f8f-4d49-aebe-9943ef12f3e3'],13,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:13.672,Pass,
,,,,,,,,,,,,,,,,1.793088,,,,,,,,,,,,,,,97056344-b80f-431d-9b2a-e14e394efefd,97,,"[29.7, 23.9]",3890371,2,,,,,-0.7604034,,Right Foot,,,,"[50.2, 4.4]",Ground Pass,,28.293108,,,Pierre Bengtsson,20871.0,,,,,,1,From Throw In,Stefan Bell,8559.0,Left Center Back,8,FSV Mainz 05,177,['53f6ebdb-f57a-4141-8df3-351d2909c4b5'],17,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:17.297,Pass,
,,,,,,,,,,,,,,,,1.939058,,,,,,,,,,,,,,,791b7a9d-be42-4968-8f82-c7a203bc4bb4,100,,"[50.2, 4.4]",3890371,2,,,,,2.800917,,Left Foot,,,,"[31.3, 11.1]",Ground Pass,,20.052431,,,Stefan Bell,8559.0,,,,,,1,From Throw In,Pierre Bengtsson,20871.0,Left Back,8,FSV Mainz 05,177,['b1b8c288-b867-42f4-8875-59832e5f4d47'],19,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:19.291,Pass,
,,,,,,,,,,,,,,,,0.77948,,,,,,,,,,,,,,,8bf57989-0973-4efb-a701-fbb36db5b504,103,,"[31.5, 14.4]",3890371,2,,,,,0.7247439,,Right Foot,,,,"[44.6, 26.0]",Ground Pass,,17.497715,,,Julian Baumgartlinger,20037.0,,,,,,1,From Throw In,Stefan Bell,8559.0,Left Center Back,8,FSV Mainz 05,177,['fc85889d-1120-40cc-bd14-ed227998da12'],22,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:22.244,Pass,
,,,,,,,,,,,,,,,,0.867782,,,,,,,,,,,,,,,9a0fe3f3-82b3-4bca-9778-b28169f5fdec,106,,"[44.6, 26.0]",3890371,2,,,,,-1.1331651,,Right Foot,,,,"[49.7, 15.1]",Ground Pass,,12.034118,,,Danny Latza,8539.0,,,,,,1,From Throw In,Julian Baumgartlinger,20037.0,Right Defensive Midfield,8,FSV Mainz 05,177,['84b0908d-6011-4fcd-8250-3e18303fdb89'],23,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:23.885,Pass,
,,,,,,,,,,,,,,,,1.085166,,,,,,,,,,,,,,,6ee39cd6-e725-463f-af4e-08d0ced07a83,110,,"[49.7, 23.0]",3890371,2,,,,,-3.0712862,,Left Foot,,,,"[35.5, 22.0]",Ground Pass,,14.2351675,,,Stefan Bell,8559.0,,,,,,1,From Throw In,Danny Latza,8539.0,Left Defensive Midfield,8,FSV Mainz 05,177,['61094597-1e62-4acb-861a-23ec5683f441'],28,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:28.205,Pass,
,,,,,,,,,,,,,,,,1.037033,,,,,,,,,,,,,,,670e1887-1d66-49d8-bb33-315e4c80c7a0,113,,"[35.5, 22.0]",3890371,2,,,,,1.1441689,,Left Foot,,,,"[39.0, 29.7]",Ground Pass,,8.458132,,,Danny Latza,8539.0,,,,,,1,From Throw In,Stefan Bell,8559.0,Left Center Back,8,FSV Mainz 05,177,['13b4eccd-d38d-4724-a546-b629f781c258'],31,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:31.582,Pass,
,,,,,,,,,,,,,,,,2.379429,,,,,,,,,,,,,,,6236b7c3-c27c-4702-a754-967520faaa9d,116,,"[51.5, 37.7]",3890371,2,,,,,-0.69150466,,Right Foot,,,,"[88.1, 7.4]",High Pass,,47.514736,Incomplete,,Jairo Samperio Bustara,6925.0,,,,,,1,From Throw In,Danny Latza,8539.0,Left Defensive Midfield,8,FSV Mainz 05,177,"['059c8a7f-4abf-4570-816b-19bde0663831', 'ad10421e-00f6-423d-af5b-3bacb2df150e']",36,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:36.362,Pass,
,,,,,,,,,,,,,,,,3.330011,,,,,,,,,,,,,,,8db6f32a-e810-4dea-9d01-049d03eb05f5,119,,"[69.7, 0.1]",3890371,2,,,,,2.819842,,,,,,"[44.8, 8.4]",Low Pass,,26.246904,,,Stefan Bell,8559.0,,,,,Throw-in,1,From Throw In,Pierre Bengtsson,20871.0,Left Back,9,FSV Mainz 05,177,['d68a3cb2-401c-44d2-bcc9-64c3d76b8e57'],46,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:46.492,Pass,
,,,,,,,,,,,,,,,,1.073051,,,,,,,,,,,,,,,853a9093-5059-40cc-a2c7-06a57e02070d,122,,"[44.8, 8.6]",3890371,2,,,,,1.189258,,Right Foot,,,,"[51.5, 25.3]",Ground Pass,,17.993887,,,Julian Baumgartlinger,20037.0,,,,,,1,From Throw In,Stefan Bell,8559.0,Left Center Back,9,FSV Mainz 05,177,['db7f7d8e-eb49-4dcc-8d45-5d63675b7f0a'],51,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:51.359,Pass,
,,,,,,,,,,,,,,,,1.621824,,,,,,,,,,,,,,,7dfb3fb0-3af4-4356-8dfc-ab0f220652bd,125,,"[51.5, 25.3]",3890371,2,,,,,-1.7529646,,Right Foot,,,,"[49.4, 13.9]",Ground Pass,,11.591807,,,Danny Latza,8539.0,,,,,,1,From Throw In,Julian Baumgartlinger,20037.0,Right Defensive Midfield,9,FSV Mainz 05,177,['9a7a89f7-2280-47af-adf3-aadc06a4e521'],53,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:53.029,Pass,
,,,,,,,,,,,,,,,,1.171082,,,,,,,,,,,,,,,0526793b-c838-4005-b161-0e6782f6f989,128,,"[56.9, 13.5]",3890371,3,,,,,-0.44918582,,Right Foot,,,,"[76.4, 4.1]",Ground Pass,,21.647402,,,Pierre Bengtsson,20871.0,,,,,,1,From Throw In,Danny Latza,8539.0,Left Defensive Midfield,9,FSV Mainz 05,177,['19eef0d6-00e3-4bdd-bff8-f0ea06d5db9a'],0,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:00.149,Pass,
