50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.363079,,,,,,,,,,,,,,,102b0340-1071-464d-96de-646b2b1ba69a,17,,"[33.9, 55.5]",3890518,0,,,,,-1.5505289,,Right Foot,,,,"[34.5, 25.9]",,Ground Pass,,29.606081,,,,Roman Neustädter,16534.0,,,,,1,From Kick Off,Joël Andre Job Matip,3502.0,Center Back,2,Schalke 04,181,['3a351c75-a34e-45bd-93b5-1f320687bbce'],6,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:06.566,Pass,
,,,,,,,,,,,,,,,1.432915,,,,,,,,,,,,,,,547ae65d-be01-4eac-a2c0-294b56b3c0e3,21,,"[38.8, 24.1]",3890518,0,,,,,-0.8318763,,Right Foot,,,,"[55.2, 6.1]",,Ground Pass,,24.35077,,,,Sead Kolašinac,3510.0,,,,,1,From Kick Off,Roman Neustädter,16534.0,Left Center Back,2,Schalke 04,181,"['17a49350-e6d9-44eb-b388-8c6b27ebc331', '4fa88096-d68e-48bc-a576-f85bfebeb6ae']",9,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:09.243,Pass,True
,,,,,,,,,,,,,,,0.804575,,,,,,,,,,,,,,,fb496571-2fdc-4329-a3cb-cead3c4b76bd,25,,"[54.1, 5.7]",3890518,0,,,,,0.059630714,,Left Foot,,,,"[67.5, 6.5]",,Ground Pass,,13.42386,,,,Younès Belhanda,5242.0,,,,,1,From Kick Off,Sead Kolašinac,3510.0,Left Wing Back,2,Schalke 04,181,"['4c799885-ea36-49d4-b6f5-a64282a11fe3', '7d391a8a-ae4d-4d4f-bea1-1e205546f0d0']",11,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:11.004,Pass,True
,,,,,,,,,,,,,,,0.960775,,,,,,,,,,,,,,,b9b5f04f-530d-4e09-afa3-cef1d6ffaa36,29,,"[67.8, 6.3]",3890518,0,,,,,2.3895154,,Right Foot,,,,"[61.6, 12.1]",,Ground Pass,,8.489994,,,,Sead Kolašinac,3510.0,,,,,1,From Kick Off,Younès Belhanda,5242.0,Left Wing,2,Schalke 04,181,"['49eea9a2-d5ed-472f-b729-98d68574f24a', '9f30a9ce-014d-42a6-8c23-9b3ec2472835']",11,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:11.972,Pass,True
,,,,,,,,,,,,,,,0.989615,,,,,,,,,,,,,,,c0d717dc-22ce-4c1f-ab79-bce2b9e084fd,34,,"[61.6, 12.1]",3890518,0,,,,,2.5817957,,Left Foot,,,,"[54.1, 16.8]",,Ground Pass,,8.850988,,,,Roman Neustädter,16534.0,,,,Free Kick,1,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,3,Schalke 04,181,['599e1c43-4c9c-41b9-be9a-2aaf42aa081d'],31,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:31.680,Pass,
,,,,,,,,,,,,,,,1.128733,,,,,,,,,,,,,,,538c397f-55b3-4bf1-8a3f-99d9a3f12ce4,37,,"[50.5, 20.7]",3890518,0,,,,,2.0157545,,Right Foot,,,,"[40.2, 42.3]",,Ground Pass,,23.930107,,,,Joël Andre Job Matip,3502.0,,,,,1,From Free Kick,Roman Neustädter,16534.0,Left Center Back,3,Schalke 04,181,['857efcec-e3da-4d7d-abbd-252e68f1ee93'],33,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:33.825,Pass,
,,,,,,,,,,,,,,,1.179959,,,,,,,,,,,,,,,2ec21c96-788d-461a-8ffd-dd4a3caf236d,41,,"[40.4, 45.3]",3890518,0,,,,,1.5628284,,Right Foot,,,,"[40.6, 70.4]",,Ground Pass,,25.100798,,,,Sascha Riether,25003.0,,,,,1,From Free Kick,Joël Andre Job Matip,3502.0,Center Back,3,Schalke 04,181,['e156046b-90ce-4282-8594-8a10c4e12422'],36,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:36.291,Pass,
,,,,,,,,,,,,,,,2.1398,,,,,,,,,,,,,,,bd190272-ed4d-4edd-9ae3-d1b0e7a327fa,44,,"[35.3, 69.6]",3890518,0,,,,,-2.4973931,,Right Foot,,,,"[12.4, 52.4]",,Ground Pass,,28.640007,,,,Ralf Fährmann,8517.0,,,,,1,From Free Kick,Sascha Riether,25003.0,Right Center Back,3,Schalke 04,181,['4d00dd26-2e74-4cde-a497-e496d4d4f96e'],40,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:40.125,Pass,
,,,,,,,,,,,,,,,4.054237,,,,,,,,,,,,,,,c03414eb-fcb7-4ea8-814a-950b1a24b185,46,,"[12.4, 52.4]",3890518,0,,,,,-0.17969522,,Right Foot,,,,"[68.0, 42.3]",,High Pass,,56.50991,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,1,From Free Kick,Ralf Fährmann,8517.0,Goalkeeper,3,Schalke 04,181,"['1aa8172d-8209-4564-9e8d-b35d33e972de', '4e6fe02a-a6c1-48ba-a457-c51928d1cac7']",42,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:42.265,Pass,
,,,,,,,,,,,,,,,3.024561,,,,,,,,,,,,,,,4e6fe02a-a6c1-48ba-a457-c51928d1cac7,49,,"[52.1, 37.8]",3890518,0,,,,True,-0.860258,,,,,,"[78.0, 7.7]",,Low Pass,,39.709194,,Incomplete,,Shinji Kagawa,5684.0,,,,Recovery,1,From Free Kick,Sven Bender,8216.0,Right Center Back,3,Schalke 04,181,"['42d5d510-b42e-4162-b89a-3d8cc8543bf7', '4ef6bc12-59e3-4948-81f5-ab98e8ab10a0', 'c03414eb-fcb7-4ea8-814a-950b1a24b185', 'c7fa5a5e-0e90-41fc-bd6b-03728acbf4f5']",46,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:46.319,Pass,True
,,,,,,,,,,,,,,,2.147089,,,,,,,,,,,,,,,f1011498-0e2a-4e0e-bccc-c3d4733904ce,54,,"[44.6, 75.7]",3890518,0,,,,,0.108981244,,Right Foot,,,,"[83.9, 80.0]",,High Pass,,39.534542,,Out,,Roman Neustädter,16534.0,,,,,1,From Free Kick,Sascha Riether,25003.0,Right Center Back,3,Schalke 04,181,['900dcb40-9795-4b2d-a93d-175aee56facd'],51,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:51.208,Pass,
,,,,,,,,,,,,,,,1.588872,,,,,,,,,,,,,,,e6de935a-4b61-4a0d-a0e1-56cd05fbf091,56,,"[45.2, 0.1]",3890518,1,,True,,,0.45297185,,,,,,"[79.1, 16.6]",,High Pass,,37.702255,,Incomplete,,,,,,,Throw-in,1,From Throw In,Erik Durm,13206.0,Left Wing Back,4,Borussia Dortmund,180,['dd999e77-354c-4108-b010-b2bfd40c4cb8'],10,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:10.974,Pass,
,,,,,,,,,,,,,,,1.530206,,,,,,,,,,,,,,,040b2f26-d40b-452f-a47f-d6199307bc15,58,,"[35.9, 61.5]",3890518,1,,,,,-1.6320224,,Right Foot,,,,"[34.3, 35.4]",,Ground Pass,,26.148996,,,,Sead Kolašinac,3510.0,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,5,Schalke 04,181,['38cf29c3-5dc5-4e60-9649-3d17da4a9a24'],14,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:14.405,Pass,
,,,,,,,,,,,,,,,1.094086,,,,,,,,,,,,,,,bfcef7b3-04d6-473d-9a72-bf62aaff7bc0,61,,"[34.3, 35.4]",3890518,1,,,,,1.8350563,,Left Foot,,,,"[29.7, 52.4]",,Ground Pass,,17.61136,,,,Roman Neustädter,16534.0,,,,,1,Regular Play,Sead Kolašinac,3510.0,Left Wing Back,5,Schalke 04,181,['2678b496-8adc-481f-b3c7-a132e4d99aeb'],16,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:16.231,Pass,
,,,,,,,,,,,,,,,1.193641,,,,,,,,,,,,,,,c23aa751-9084-458f-9188-1f8365b49b46,64,,"[31.9, 54.6]",3890518,1,,,,,1.1513677,,Right Foot,,,,"[42.2, 77.7]",,Ground Pass,,25.292292,,,,Sascha Riether,25003.0,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,5,Schalke 04,181,['0ff994f0-63a9-4c36-83f2-c4172a5076e5'],19,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:19.953,Pass,
,,,,,,,,,,,,,,,2.763544,,,,,,,,,,,,,,,306fa22f-7934-49fa-8046-8d51d47abf03,67,,"[45.6, 76.7]",3890518,1,,,,,-0.03281098,,Right Foot,,,,"[91.3, 75.2]",,High Pass,,45.72461,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,1,Regular Play,Sascha Riether,25003.0,Right Center Back,5,Schalke 04,181,"['121f0042-2676-4771-8dae-72769044bab3', '5e88fbee-0a3a-4530-a96a-946b35d18030']",22,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:22.586,Pass,
,,,,,,,,,,,,,,,1.819977,,,,,,,,,,,,,,,121f0042-2676-4771-8dae-72769044bab3,69,,"[28.8, 4.9]",3890518,1,,,,,-0.079618566,,Head,,,,"[47.6, 3.4]",,High Pass,,18.859745,,Incomplete,,Christian Pulisic,8246.0,,,,Recovery,1,Regular Play,Mats Hummels,5572.0,Left Center Back,5,Schalke 04,181,"['306fa22f-7934-49fa-8046-8d51d47abf03', 'cfac2a7a-a456-4b62-96c5-950f14ac15eb', 'da6c91c8-fb65-4a4c-9a4e-621bd022baa8']",25,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:25.349,Pass,
,,,,,,,,,,,,,,,1.194777,,,,,,,,,,,,,,,f58a8ced-0f3c-49ab-a419-dff3bff624c7,76,,"[31.7, 8.9]",3890518,1,,,,,-0.13658503,,Left Foot,,,,"[52.8, 6.0]",,Ground Pass,,21.298357,,Incomplete,,Christian Pulisic,8246.0,,,,Recovery,1,Regular Play,Mats Hummels,5572.0,Left Center Back,5,Schalke 04,181,"['a147129f-0fe6-44fb-b54f-6518892c79ae', 'e687eecb-981a-4b5e-a740-04d8cb957790']",30,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:30.463,Pass,
,,,,,,,,,,,,,,,0.583767,,,,,,,,,,,,,,,e687eecb-981a-4b5e-a740-04d8cb957790,78,,"[67.3, 74.1]",3890518,1,,,,,-1.4033645,,Right Foot,,,,"[68.5, 67.0]",,Ground Pass,,7.2006946,,,,Johannes Geis,6717.0,,,,Recovery,1,Regular Play,Sascha Riether,25003.0,Right Center Back,5,Schalke 04,181,"['711651b7-c0ae-4a64-89ea-aa3d4bc3690e', 'f58a8ced-0f3c-49ab-a419-dff3bff624c7']",31,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:31.657,Pass,
,,,,,,,,,,,,,,,1.155692,,,,,,,,,,,,,,,1434d200-7908-404f-95cb-9dd5309d0d7f,81,,"[64.7, 61.3]",3890518,1,,,,,-2.369707,,Right Foot,,,,"[49.7, 46.7]",,Ground Pass,,20.932272,,,,Roman Neustädter,16534.0,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,5,Schalke 04,181,['994b31bf-6ea6-4d1c-b50a-2b0d610d321f'],34,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:34.461,Pass,
,,,,,,,,,,,,,,,1.430159,,,,,,,,,,,,,,,2cd7e4b2-6838-4dc8-b85a-31701a3b6d26,84,,"[47.9, 39.3]",3890518,1,,,,,-1.3499676,,Right Foot,,,,"[53.4, 14.8]",,Ground Pass,,25.109758,,,,Sead Kolašinac,3510.0,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,5,Schalke 04,181,['c190404b-a22e-4fc4-9cea-b50b5e24656b'],37,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:37.038,Pass,
,,,,,,,,,,,,,,,1.676855,,,,,,,,,,,,,,,dd9c5bb2-40e7-4c98-b435-1e90ab27f5fc,87,,"[56.5, 10.6]",3890518,1,,,,,0.39707944,,Left Foot,,,,"[87.5, 23.6]",,Ground Pass,,33.61547,,,,Klaas-Jan Huntelaar,8060.0,,,,,1,Regular Play,Sead Kolašinac,3510.0,Left Wing Back,5,Schalke 04,181,['a2082ff1-e159-4e82-b62f-b45b419a1187'],40,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:40.279,Pass,
,,,,,,,,,,,,,,,0.911784,,,,,,,,,,,,,,,32cd08c6-c4cf-4756-bbac-8103153f088b,91,,"[87.3, 20.9]",3890518,1,,,,,-2.1007528,,Right Foot,,,,"[81.5, 11.0]",,Ground Pass,,11.473884,,,,Younès Belhanda,5242.0,,,,,1,Regular Play,Klaas-Jan Huntelaar,8060.0,Center Forward,5,Schalke 04,181,"['520b65f2-ccce-4008-a71e-4021ca9ae243', 'bd98c0e2-9956-43c8-814d-42ace6a5dd3e']",42,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:42.280,Pass,True
,,,,,,,,,,,,,,,0.629152,,,,,,,,,,,,,,,a3b58a92-7db1-4566-a885-db6ad87e8e46,95,,"[81.1, 16.1]",3890518,1,,,,,2.1393209,,Right Foot,,,,"[74.2, 26.9]",,Ground Pass,,12.816006,,,,Pierre-Emile Højbjerg,3570.0,,,,,1,Regular Play,Younès Belhanda,5242.0,Left Wing,5,Schalke 04,181,['e0fdcc58-8c45-4a89-abf3-ad76fdbbeb38'],44,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:44.666,Pass,
,,,,,,,,,,,,,,,0.717528,,,,,,,,,,,,,,,2bdd611d-b114-45b0-8e2a-84ac3a65c3d0,100,,"[72.0, 21.2]",3890518,1,,,,,2.916704,,Right Foot,,,,"[56.7, 24.7]",,Ground Pass,,15.695222,,,,Roman Neustädter,16534.0,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,5,Schalke 04,181,"['0cec6a5a-d83a-4607-96a8-4b2e1f38c370', '2070584b-fee4-4634-84b6-5e3c001a13ad']",46,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:46.538,Pass,True
,,,,,,,,,,,,,,,1.029634,,,,,,,,,,,,,,,4f028009-bbfc-4eb8-b681-7c867a66e564,103,,"[56.3, 24.7]",3890518,1,,,,,1.8866531,,Right Foot,,,,"[51.3, 40.0]",,Ground Pass,,16.096273,,,,Joël Andre Job Matip,3502.0,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,5,Schalke 04,181,['2e386753-685a-4839-8f65-d70adecea3e3'],48,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:48.618,Pass,
,,,,,,,,,,,,,,,0.918891,,,,,,,,,,,,,,,74e08cab-5bed-485e-96d2-c4e5d816eb9d,107,,"[50.1, 37.4]",3890518,1,,,,,-1.5366216,,Right Foot,,,,"[50.5, 25.7]",,Low Pass,,11.706836,,,,Roman Neustädter,16534.0,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Center Back,5,Schalke 04,181,"['10d79040-c66b-4663-bd83-4574a84eb76a', '7c3e84c8-e29b-42f1-b8bd-aebf31a72739']",50,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:50.849,Pass,True
,,,,,,,,,,,,,,,1.81147,,,,,,,,,,,,,,,ec4bfdfb-bc4c-4b6a-984c-08e22f4f5d27,111,,"[49.2, 20.5]",3890518,1,,,,,0.19305405,,Right Foot,,,,"[75.8, 25.7]",,High Pass,,27.103506,,Incomplete,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,5,Schalke 04,181,"['59220f98-7e90-4491-92e6-c03ccc906f59', '5e735b99-7f21-40b2-a0a8-a75b15b14c1e']",52,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:52.338,Pass,True
,,,,,,,,,,,,,,,1.097115,,,,,,,,,,,,,,,9f05c0ef-8fbe-44be-86a7-d7a239943a0a,115,,"[49.6, 54.4]",3890518,1,,,,,-1.0372303,,Right Foot,,,,"[63.6, 30.7]",,Ground Pass,,27.526169,,,,Shinji Kagawa,5684.0,,,,,1,Regular Play,Sven Bender,8216.0,Right Center Back,6,Borussia Dortmund,180,['370249ad-4be9-42c0-a194-7deec1887879'],55,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:55.419,Pass,
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,4483cc25-c50f-4c4c-89fa-116587237035,118,,"[75.3, 22.4]",3890518,1,,,,,-1.4216237,,Right Foot,,,,"[77.9, 5.1]",,Ground Pass,,17.494286,,,,Erik Durm,13206.0,,,,,1,Regular Play,Shinji Kagawa,5684.0,Left Wing,6,Borussia Dortmund,180,['e0c35ae9-6841-4bbd-b2df-4a173a3a3911'],59,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:59.676,Pass,
,,,,,,,,,,,,,,,0.891364,,,,,,,,,,,,,,,104644a3-9a92-4f0a-864a-d00abeac8ec4,121,,"[79.3, 8.4]",3890518,2,,,,,0.8416159,,Right Foot,,,,"[90.2, 20.6]",,Ground Pass,,16.360012,,,,Shinji Kagawa,5684.0,,,,,1,Regular Play,Erik Durm,13206.0,Left Wing Back,6,Borussia Dortmund,180,['0fb8664f-60a7-4013-80ec-7a698f58e1e3'],3,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:03.811,Pass,
,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,,,,2756b504-faf8-4261-b863-e3c1b3a4c272,124,,"[79.5, 21.4]",3890518,2,,,,,1.929567,,Right Foot,,,,"[75.3, 32.6]",,Ground Pass,,11.961605,,,,Moritz Leitner,9475.0,,,,,1,Regular Play,Shinji Kagawa,5684.0,Left Wing,6,Borussia Dortmund,180,['729ed566-8038-41d8-a8c0-93fa24147f9e'],6,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:06.545,Pass,
