50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.115251,,,,,,,,,,,,,,,,f59a6d51-4c28-4f10-b193-0c22e1bfecc7,571,,"[63.2, 66.9]",3890277,11,,,,,-1.3821936,,Left Foot,,,"[67.8, 42.8]",,Ground Pass,24.535076,,,,Daniel Caligiuri,8521.0,,,,,1,Regular Play,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,23,Wolfsburg,179,['78466ddb-23bd-487e-b5b6-4c7e538ed8a5'],24,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:24.865,Pass,
,,,,,,,,,,,,,,,,,2.262122,,,,,,,,,,,,,,,,94c3ad6f-4afa-4548-b24c-cdb69c586d85,574,,"[74.4, 41.1]",3890277,11,,,,,-1.1024814,,Right Foot,,,"[91.7, 6.9]",,Ground Pass,38.326622,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Left Wing,23,Wolfsburg,179,['e5a4821b-603d-46df-b770-1390e78f13b4'],27,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:27.992,Pass,
,,,,,,,,,,,,,,,,,0.64338,,,,,,,,,,,,,,,,020bf348-38bc-4e99-b29d-c24b535bb22a,577,,"[94.4, 9.3]",3890277,11,,,,,1.2277724,,Left Foot,,,"[100.4, 26.1]",,Ground Pass,17.839283,,Incomplete,,Bas Dost,10594.0,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,23,Wolfsburg,179,"['3ccd05d9-356b-4935-aaea-f04c7bc68664', '7543d20a-eb87-465a-bb7e-7df83c5ebac1']",30,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:30.819,Pass,
,,,,,,,,,,,,,,,,,1.388197,,,,,,,,,,,,,,,,56f969ed-626d-492f-9486-eed5658c48fa,581,,"[32.8, 56.4]",3890277,11,,,,,-1.0177193,,Right Foot,,,"[44.9, 36.8]",,Ground Pass,23.034105,,,,Julian Draxler,3186.0,,,,,1,Regular Play,Sascha Riether,25003.0,Right Back,24,Schalke 04,181,['f6427480-78bb-4ec1-8825-52aecedcb312'],34,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:34.665,Pass,
,,,,,,,,,,,,,,,,,1.040757,,,,,,,,,,,,,,,,869744e5-897a-4e18-b9b3-4487138e5474,584,,"[44.3, 36.0]",3890277,11,,,,,-3.0500128,,Right Foot,,,"[34.5, 35.1]",,Ground Pass,9.84124,,,,Dennis Aogo,8958.0,,,,,1,Regular Play,Julian Draxler,3186.0,Center Attacking Midfield,24,Schalke 04,181,['91e73235-159a-4079-90db-e7391753da69'],37,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:37.180,Pass,
,,,,,,,,,,,,,,,,,2.089089,,,,,,,,,,,,,,,,95f1fdd5-661c-4828-aab6-a550503bb109,587,,"[37.2, 34.6]",3890277,11,,,,,-1.8375739,,Left Foot,,,"[32.8, 18.5]",,Ground Pass,16.690416,,,,Roman Neustädter,16534.0,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Defensive Midfield,24,Schalke 04,181,['1278af87-0394-402d-86a6-30dcab1974c7'],39,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:39.597,Pass,
,,,,,,,,,,,,,,,,,1.807874,,,,,,,,,,,,,,,,5989d7f1-701e-481a-a1ad-b8fd3533a1c2,590,,"[32.2, 18.4]",3890277,11,,,,,2.4405708,,Right Foot,,,"[10.4, 36.8]",,Ground Pass,28.52718,,,,Ralf Fährmann,8517.0,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,24,Schalke 04,181,['e02b3f3b-67b5-4cad-9bc4-d74d4589f395'],43,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:43.153,Pass,
,,,,,,,,,,,,,,,,,1.593659,,,,,,,,,,,,,,,,60f27244-27d5-4346-be3d-92211324ec0e,593,,"[13.1, 42.8]",3890277,11,,,,,0.9133264,,Right Foot,,,"[23.6, 56.4]",,Ground Pass,17.181677,,,,Joël Andre Job Matip,3502.0,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,24,Schalke 04,181,['fa88fc35-6e7e-42bf-92c5-2dfcbee25a8d'],46,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:46.167,Pass,
,,,,,,,,,,,,,,,,,2.40835,,,,,,,,,,,,,,,,cb272bcd-1580-4af6-b79c-76b3abbfea88,596,,"[22.8, 53.0]",3890277,11,,,,,-2.2885015,,Right Foot,,,"[11.8, 40.4]",,Ground Pass,16.726028,,,,Ralf Fährmann,8517.0,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,24,Schalke 04,181,['a2642484-50e6-4366-b540-e65d0a67c978'],48,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:48.938,Pass,
,,,,,,,,,,,,,,,,,1.676318,,,,,,,,,,,,,,,,6691aa99-aef2-4808-b69f-bc259600dbfc,599,,"[12.5, 39.7]",3890277,11,,,,,-1.0216814,,Right Foot,,,"[30.0, 11.1]",,Low Pass,33.52924,,,,Roman Neustädter,16534.0,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,24,Schalke 04,181,['b70150f0-4406-4d22-9a15-cea2866e323c'],51,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:51.386,Pass,
,,,,,,,,,,,,,,,,,1.04497,,,,,,,,,,,,,,,,cb4dc87e-7502-4555-a54d-16af152166a6,602,,"[38.6, 9.4]",3890277,11,,,,,0.11654265,,Right Foot,,,"[59.1, 11.8]",,Ground Pass,20.640009,,,,Leroy Sané,3053.0,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,24,Schalke 04,181,['6566f10f-17e9-4028-aca3-c090f40b1179'],56,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:56.014,Pass,
,,,,,,,,,,,,,,,,,0.598941,,,,,,,,,,,,,,,,8f53fc34-bd6e-43f8-879e-4bb987bda31f,609,,"[67.3, 7.2]",3890277,11,,,,,-1.3299499,,Right Foot,,,"[68.7, 1.5]",,Ground Pass,5.8694124,,,,Sead Kolašinac,3510.0,,,,,1,Regular Play,Leroy Sané,3053.0,Left Wing,24,Schalke 04,181,['1643ba50-ebda-4bf8-ab6d-735e9fe8a3dd'],59,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:59.952,Pass,
,,,,,,,,,,,,,,,,,1.005173,,,,,,,,,,,,,,,,d1f8b3d4-576c-42f2-ae11-67b19f836219,611,,"[68.5, 1.5]",3890277,12,,,,,2.5303385,,Left Foot,,,"[55.8, 10.4]",,Ground Pass,15.508062,,,,Dennis Aogo,8958.0,,,,,1,Regular Play,Sead Kolašinac,3510.0,Left Back,24,Schalke 04,181,['1d2c48e2-edbb-46cf-926c-554926d46f4f'],0,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:00.550,Pass,
,,,,,,,,,,,,,,,,,1.356008,,,,,,,,,,,,,,,,8d63b5e3-b738-43d4-96b4-5606dd72d8f2,614,,"[56.3, 14.1]",3890277,12,,,,,2.030722,,Left Foot,,,"[40.3, 46.4]",,Ground Pass,36.045666,,,,Joël Andre Job Matip,3502.0,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Defensive Midfield,24,Schalke 04,181,['7c454ef2-8fa0-46b1-8509-585ff287a90c'],2,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:02.328,Pass,
,,,,,,,,,,,,,,,,,1.452277,,,,,,,,,,,,,,,,eff7cd42-494b-450d-9b67-7a51b07e700c,617,,"[41.6, 49.4]",3890277,12,,,,,1.253051,,Right Foot,,,"[49.0, 71.9]",,Ground Pass,23.68565,,,,Sascha Riether,25003.0,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,24,Schalke 04,181,['03bf3a80-547e-4579-8de9-56412b43bd56'],5,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:05.492,Pass,
,,,,,,,,,,,,,,,,,2.492693,,,,,,,,,,,,,,,,7ddb5d7c-e282-4827-9bfb-125a50e432e8,620,,"[39.2, 62.0]",3890277,12,,,,,-2.658467,,Right Foot,,,"[14.8, 49.2]",,Ground Pass,27.553585,,,,Ralf Fährmann,8517.0,,,,,1,Regular Play,Sascha Riether,25003.0,Right Back,24,Schalke 04,181,['8f432b25-7670-415f-9ee5-849038d565cc'],9,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:09.007,Pass,
,,,,,,,,,,,,,,,,,1.822724,,,,,,,,,,,,,,,,f2949778-ae62-40ab-ba7c-fcb5a2e5389f,623,,"[14.8, 49.2]",3890277,12,,,,,-1.1132462,,Right Foot,,,"[31.0, 16.3]",,Ground Pass,36.672195,,,,Roman Neustädter,16534.0,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,24,Schalke 04,181,['9d15f6a0-e417-4f9e-8993-9db1264d4eb8'],11,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:11.700,Pass,
,,,,,,,,,,,,,,,,,1.115719,,,,,,,,,,,,,,,,2d6a9962-3d48-49ac-8bed-d3dd0d4cdfc4,626,,"[34.2, 17.0]",3890277,12,,,,,1.7673593,,Right Foot,,,"[29.6, 40.1]",,Ground Pass,23.553556,,,,Johannes Geis,6717.0,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,24,Schalke 04,181,['c77d67f0-6297-49b4-b138-a197a4233e3d'],16,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:16.143,Pass,
,,,,,,,,,,,,,,,,,2.323715,,,,,,,,,,,,,,,,94a3dc31-00c5-4adf-a9eb-0d2475f01060,629,,"[31.0, 36.5]",3890277,12,,,,,-1.0995153,,Right Foot,,,"[44.3, 10.4]",,Ground Pass,29.293344,,,,Roman Neustädter,16534.0,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,24,Schalke 04,181,['bb04daac-fb0f-4580-b92d-bdacd70652dc'],17,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:17.985,Pass,
,,,,,,,,,,,,,,,,,1.099889,,,,,,,,,,,,,,,,34d668f7-4db8-44b2-8acd-0a0d422e3a37,632,,"[56.9, 4.5]",3890277,12,,,,,-0.11470169,,Right Foot,,,"[78.6, 2.0]",,Ground Pass,21.843534,,,,Sead Kolašinac,3510.0,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,24,Schalke 04,181,['b327bebb-aeed-41cf-adbb-af0d3b2eadd0'],22,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:22.221,Pass,
,,,,,,,,,,,,,,,,,4.02916,,,,,,,,,,,,,,,,19e9e6d4-b391-4b89-8fa3-077e9734debb,635,,"[78.6, 2.0]",3890277,12,,,,,0.010752274,,Left Foot,,,"[106.5, 2.3]",,Ground Pass,27.901613,,Incomplete,,Leroy Sané,3053.0,,,,,1,Regular Play,Sead Kolašinac,3510.0,Left Back,24,Schalke 04,181,"['5836e0e7-fc66-4640-aefd-d3e6bb1d0b60', 'f6713637-a1f2-4e48-ad82-5126522faf14']",23,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:23.448,Pass,
,,,,,,,,,,,,,,,,,3.368037,,,,,,,,,,,,,,,,4cc5e7f5-5bf0-4f9f-bef7-70c6dcd6f5f6,642,,"[15.8, 76.5]",3890277,12,,,,,0.013985102,,Right Foot,,,"[73.0, 77.3]",,High Pass,57.205593,,Incomplete,,Bas Dost,10594.0,,,,Free Kick,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,25,Wolfsburg,179,"['ca6ecb4f-9ac4-4b95-8acb-4ab1dde5d003', 'cd0f57ae-9a4e-407d-b133-497d31c020c7']",53,,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:53.724,Pass,
,,,,,,,,,,,,,,,,,2.03568,,,,,,,,,,,,,,,,cd0f57ae-9a4e-407d-b133-497d31c020c7,644,,"[47.1, 2.8]",3890277,12,,,,,2.8262386,,Head,,,"[33.0, 7.4]",,High Pass,14.831386,,,,Roman Neustädter,16534.0,,,,Recovery,1,From Free Kick,Sead Kolašinac,3510.0,Left Back,25,Wolfsburg,179,"['3c2dd3cb-752c-44ec-8762-8398d11bce4f', '4cc5e7f5-5bf0-4f9f-bef7-70c6dcd6f5f6']",57,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:57.092,Pass,
,,,,,,,,,,,,,,,,,1.533796,,,,,,,,,,,,,,,,389fd901-7437-4493-a3b0-522f1d3145b1,646,,"[33.7, 7.4]",3890277,12,,,,,0.15991312,,Head,,,"[52.3, 10.4]",,High Pass,18.840382,,Incomplete,,,,,,,,1,From Free Kick,Roman Neustädter,16534.0,Left Center Back,25,Wolfsburg,179,['131a78c9-7715-45a7-8761-51107828a011'],59,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:59.128,Pass,
,,,,,,,,,,,,,,,,,3.029755,,,,,,,,,,,,,,,,fa6b0ecb-cbad-4ae2-af40-e1f453e464a4,648,,"[46.0, 3.0]",3890277,13,,,,,0.22382797,,Left Foot,,,"[58.3, 5.8]",,High Pass,12.614674,,Incomplete,,,,,,,Recovery,1,From Free Kick,Sead Kolašinac,3510.0,Left Back,25,Wolfsburg,179,['53712374-79ed-4ded-99fd-9cae4e49d22e'],2,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:02.504,Pass,
,,,,,,,,,,,,,,,,,1.569231,,,,,,,,,,,,,,,,53712374-79ed-4ded-99fd-9cae4e49d22e,649,,"[61.8, 74.3]",3890277,13,,,,,2.9738295,,Head,,,"[49.4, 76.4]",,High Pass,12.576566,,,,Christian Träsch,23266.0,,,,Recovery,1,From Free Kick,Adelino André Vieira Freitas,10790.0,Right Wing,25,Wolfsburg,179,"['1bc8f00c-4532-47a5-876a-f19d39055ae7', 'fa6b0ecb-cbad-4ae2-af40-e1f453e464a4']",5,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:05.534,Pass,
,,,,,,,,,,,,,,,,,1.548549,,,,,,,,,,,,,,,,959dba17-0bb3-425a-ba8d-c23a463deaed,652,,"[44.3, 74.5]",3890277,13,,,,,-2.2013264,,Right Foot,,,"[34.3, 60.8]",,Ground Pass,16.961428,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,1,From Free Kick,Christian Träsch,23266.0,Right Back,25,Wolfsburg,179,['45f780af-ad76-4cca-86ce-6276afacd8a1'],8,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:08.083,Pass,
,,,,,,,,,,,,,,,,,1.676027,,,,,,,,,,,,,,,,9c1d92b8-6ef3-40c9-84e6-282112bcf6ec,655,,"[34.3, 57.6]",3890277,13,,,,,-1.541819,,Right Foot,,,"[35.3, 23.1]",,Ground Pass,34.51449,,,,Timm Klose,9461.0,,,,,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,25,Wolfsburg,179,['ad522553-4f8b-4a85-b4d0-2169a8f8f078'],10,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:10.649,Pass,
,,,,,,,,,,,,,,,,,1.485102,,,,,,,,,,,,,,,,2ff32d6a-387f-4456-baa2-bdbd511acb3b,658,,"[35.7, 31.6]",3890277,13,,,,,1.1626472,,Right Foot,,,"[45.3, 53.8]",,Ground Pass,24.186773,,,,Luiz Gustavo Dias,3545.0,,,,,1,From Free Kick,Timm Klose,9461.0,Left Center Back,25,Wolfsburg,179,['6738bd05-4b3f-443b-92e7-4ca51dbe9a11'],14,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:14.561,Pass,
,,,,,,,,,,,,,,,,,1.277689,,,,,,,,,,,,,,,,6c3c5ff6-5da0-430e-a074-75700f30857b,661,,"[51.4, 54.3]",3890277,13,,,,,1.3134726,,Left Foot,,,"[57.4, 77.1]",,Ground Pass,23.57626,,,,Christian Träsch,23266.0,,,,,1,From Free Kick,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,25,Wolfsburg,179,['7eb360b6-1dcf-41b5-8798-14e44cb56b4d'],18,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:18.360,Pass,
,,,,,,,,,,,,,,,,,1.310844,,,,,,,,,,,,,,,,150a0b6d-8f77-45d5-a36c-ab1786cd9a29,665,,"[56.4, 76.5]",3890277,13,,,,,-2.0858083,,Right Foot,,,"[43.1, 53.0]",,Ground Pass,27.002592,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,1,From Free Kick,Christian Träsch,23266.0,Right Back,25,Wolfsburg,179,['a269f608-54bf-46b2-8037-112783809eca'],21,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:21.406,Pass,
,,,,,,,,,,,,,,,,,2.166261,,,,,,,,,,,,,,,,a72cb6e7-4eb5-4c71-92ff-d5c33a46ee98,668,,"[42.6, 53.4]",3890277,13,,,,,-1.2545605,,Right Foot,,,"[53.3, 20.7]",,Ground Pass,34.406105,,,,Josuha Guilavogui,8230.0,,,,,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,25,Wolfsburg,179,['471fba12-b335-4fec-b4eb-47303dc21f05'],24,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:24.057,Pass,
,,,,,,,,,,,,,,,,,1.240581,,,,,,,,,,,,,,,,87b4a7e9-e803-4c11-880b-fe4f2219d350,672,,"[62.8, 39.0]",3890277,13,,,,,1.2582198,,Right Foot,,,"[68.1, 55.4]",,Ground Pass,17.235138,,,,Luiz Gustavo Dias,3545.0,,,,,1,From Free Kick,Josuha Guilavogui,8230.0,Right Defensive Midfield,25,Wolfsburg,179,"['5368686b-a151-457f-9ac1-94c6a647ae4a', 'e40b0b85-64e0-4145-9976-81ebc5cf4069']",31,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:31.232,Pass,True
,,,,,,,,,,,,,,,,,1.049593,,,,,,,,,,,,,,,,75315247-43e5-4c3f-8aa2-030f996ea7e5,675,,"[75.5, 59.5]",3890277,13,,,,,-2.427502,,Right Foot,,,"[68.0, 53.0]",,Ground Pass,9.924717,,,,Josuha Guilavogui,8230.0,,,,,1,From Free Kick,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,25,Wolfsburg,179,['fc96fb63-f4e3-42e6-9a66-2d5ede6288a3'],36,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:36.593,Pass,
,,,,,,,,,,,,,,,,,1.506232,,,,,,,,,,,,,,,,5e87c7d5-20f7-4b36-8e22-b93661bb04ce,678,,"[68.1, 53.0]",3890277,13,,,,,-3.0204496,,Right Foot,,,"[56.6, 51.6]",,Ground Pass,11.584904,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,1,From Free Kick,Josuha Guilavogui,8230.0,Right Defensive Midfield,25,Wolfsburg,179,['fc9e7bd7-4843-4170-b161-7768ca8408bc'],38,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:38.635,Pass,
,,,,,,,,,,,,,,,,,1.22204,,,,,,,,,,,,,,,,d75b5ac6-37b0-47c9-9b98-67b700e5c4a5,680,,"[56.6, 51.6]",3890277,13,,,,,-1.3099302,,Right Foot,,,"[62.9, 28.0]",,Ground Pass,24.42642,,,,Timm Klose,9461.0,,,,,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,25,Wolfsburg,179,['32b62979-0cce-455a-a366-bbde9cd11e10'],40,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:40.141,Pass,
,,,,,,,,,,,,,,,,,2.599716,,,,,,,,,,,,,,,,a465ecbf-f470-4dc7-bdad-01ca0f2e35d2,683,,"[71.1, 25.7]",3890277,13,,,,,0.7871193,,Left Foot,,,"[100.1, 54.8]",,High Pass,41.082966,,Incomplete,,Bas Dost,10594.0,,,,,1,From Free Kick,Timm Klose,9461.0,Left Center Back,25,Wolfsburg,179,"['13e85330-30f1-4f46-a80b-47db184e3180', '68f3e44b-7494-464a-9f4c-e535da422c70']",43,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:43.638,Pass,
,,,,,,,,,,,,,,,,,1.364513,,,,,,,,,,,,,,,,13e85330-30f1-4f46-a80b-47db184e3180,686,,"[20.0, 25.3]",3890277,13,,,,True,1.8908885,,,,,"[14.0, 43.4]",,High Pass,19.06856,,,,Joël Andre Job Matip,3502.0,,,,Recovery,1,From Free Kick,Sead Kolašinac,3510.0,Left Back,25,Wolfsburg,179,"['37b10a42-cd14-4c23-8696-cf360d6aec64', 'a465ecbf-f470-4dc7-bdad-01ca0f2e35d2', 'b5b456bd-17be-4504-aa6b-8fbc7970e700']",46,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:46.238,Pass,True
,,,,,,,,,,,,,,,,,3.114489,,,,,,,,,,,,,,,,aece63ac-9b7e-424b-99df-949f36558cc1,688,,"[15.0, 43.3]",3890277,13,,,,,-0.850462,,Right Foot,,,"[31.5, 24.5]",,High Pass,25.013796,,Incomplete,,,,,,,,1,From Free Kick,Joël Andre Job Matip,3502.0,Right Center Back,25,Wolfsburg,179,['1f5fb82f-f92c-43ce-a433-776c92d64156'],47,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:47.602,Pass,
,,,,,,,,,,,,,,,,,1.085199,,,,,,,,,,,,,,,,1f5fb82f-f92c-43ce-a433-776c92d64156,690,,"[88.6, 55.6]",3890277,13,,,,True,3.091003,,,,,"[80.7, 56.0]",,Low Pass,7.91012,,,,Luiz Gustavo Dias,3545.0,,,,Recovery,1,From Free Kick,Christian Träsch,23266.0,Right Back,25,Wolfsburg,179,"['23abdc17-e65a-4fe6-bdcf-9c9e8a96792f', 'aece63ac-9b7e-424b-99df-949f36558cc1', 'f0df5056-1d47-4bbb-bcf9-704b5b49d179']",50,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:50.717,Pass,True
,,,,,,,,,,,,,,,,,1.122892,,,,,,,,,,,,,,,,8ee00ed8-06f2-44ee-9667-8fa1e4c2b2a4,694,,"[82.6, 51.5]",3890277,13,,,,,-2.7538226,,Left Foot,,,"[75.5, 48.6]",,Ground Pass,7.66942,,Incomplete,,Josuha Guilavogui,8230.0,,,,,1,From Free Kick,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,25,Wolfsburg,179,"['b33e908d-1234-4ab3-8b49-0661ccfada95', 'f6f7ebb6-1b7d-47b4-a09d-f630f124a548']",54,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:54.109,Pass,
,,,,,,,,,,,,,,,,,0.732566,,,,,,,,,,,,,,,,12bba218-1bf0-404c-acf0-25830480b53b,701,,"[38.6, 29.5]",3890277,13,,,,,1.5291537,,Right Foot,,,"[38.8, 34.3]",,Ground Pass,4.804165,,,,Johannes Geis,6717.0,,,,Recovery,1,Regular Play,Dennis Aogo,8958.0,Left Defensive Midfield,26,Schalke 04,181,"['18628a6e-3227-4626-b767-10a42c711750', '3b863eea-f092-434c-bb13-069b89dda378']",56,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:56.554,Pass,True
,,,,,,,,,,,,,,,,,4.668543,,,,,,,,,,,,,,,,4e3e7bdc-d6db-4629-b60b-47f365d22cbb,704,,"[38.8, 34.6]",3890277,13,,,,,-0.5676882,,Right Foot,,,"[86.0, 4.5]",,High Pass,55.9808,,Incomplete,,Leroy Sané,3053.0,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,26,Schalke 04,181,"['41be65aa-5366-431a-abcf-08686232eee0', '8eeb0a68-b281-465f-a553-3b539b1d330b']",58,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:58.320,Pass,
,,,,,,,,,,,,,,,,,2.804447,,,,,,,,,,,,,,,,c651ddc8-b992-4049-8ec0-bbbc1ea5c0ed,707,,"[87.8, 56.0]",3890277,14,,,,,0.7815959,,Head,,,"[101.0, 69.1]",,Low Pass,18.597042,,,,Adelino André Vieira Freitas,10790.0,,,,Recovery,1,Regular Play,Bas Dost,10594.0,Center Forward,26,Schalke 04,181,['4b5304fc-4089-44e5-9b01-39f18826a34c'],7,,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:07.218,Pass,
,,,,,,,,,,,,,,,,,0.765375,,,,,,,,,,,,,,,,d78e5e74-aea7-4912-8cc4-cc1f59364a62,717,,"[11.2, 0.1]",3890277,14,,,,,0.13725312,,,,,"[29.3, 2.6]",,High Pass,18.271835,,,,Dennis Aogo,8958.0,,,,Throw-in,1,From Throw In,Sead Kolašinac,3510.0,Left Back,27,Schalke 04,181,['6421df8a-659d-427e-a936-9a7c194eaa08'],28,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:28.075,Pass,
,,,,,,,,,,,,,,,,,2.303037,,,,,,,,,,,,,,,,5c3c6fd4-9d01-411e-a212-95f7312d3732,719,,"[32.0, 3.1]",3890277,14,,,,,0.4499966,,Head,,,"[43.8, 8.8]",,High Pass,13.104579,,Incomplete,,,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Defensive Midfield,27,Schalke 04,181,['75fa2448-92ef-46d4-a1a7-f3ae085ed5e4'],28,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:28.840,Pass,
,,,,,,,,,,,,,,,,,0.72002,,,,,,,,,,,,,,,,6f7302a3-eb47-428e-9a4c-cb4277f2bdd2,721,,"[42.2, 8.2]",3890277,14,,,,,-0.7853982,,Left Foot,,,"[46.0, 4.4]",,Ground Pass,5.3740115,,,,Leroy Sané,3053.0,,,,Recovery,1,From Throw In,Dennis Aogo,8958.0,Left Defensive Midfield,27,Schalke 04,181,['6ca44444-83fc-40de-83fb-51b0c25b6c32'],32,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:32.140,Pass,
,,,,,,,,,,,,,,,,,0.722102,,,,,,,,,,,,,,,,30ef107c-5a3a-465d-8fc2-ffcef566b164,725,,"[44.0, 3.7]",3890277,14,,,,,3.0617626,,Left Foot,,,"[34.0, 4.5]",,Ground Pass,10.031949,,,,Sead Kolašinac,3510.0,,,,,1,From Throw In,Leroy Sané,3053.0,Left Wing,27,Schalke 04,181,"['4368cae8-9c7d-478d-bb49-9f1a1b12027b', '4c1e5a4a-4fda-4a1f-af51-548d42e6632e']",33,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:33.683,Pass,True
