50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.38507,,,,,,,,,,,,,99df6cc1-0755-48f5-8436-bec8253803f2,1633,,"[43.8, 69.9]",3890380,45,,,,-1.2170932,,Right Foot,,,,"[46.2, 63.4]",,Ground Pass,,6.928925,,,,Artur Sobiech,11845.0,,,,,,2,Regular Play,Manuel Schmiedebach,8543.0,Left Defensive Midfield,100,Hannover 96,178,['be769a33-0af8-43d2-86cc-5f914f8167aa'],27,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:27.777,Pass,
,,,,,,,,,,,,,,,,,,,0.498386,,,,,,,,,,,,,8424dc2a-ef0b-4194-9dbf-7ea70c98039b,1637,,"[45.6, 65.1]",3890380,45,,,,-1.7161063,,Left Foot,,,,"[43.8, 52.8]",,Ground Pass,,12.431009,,,,Salif Sané,5664.0,,,,,,2,Regular Play,Artur Sobiech,11845.0,Center Forward,100,Hannover 96,178,"['66794900-7ffc-41de-8740-dcc1785d76d7', '6b7b462d-88ac-41af-a8f5-034cc74d70c7']",28,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:28.753,Pass,True
,,,,,,,,,,,,,,,,,,,0.539449,,,,,,,,,,,,,040f58b4-a35b-4e94-9004-4c19a4e0f147,1640,,"[43.8, 52.8]",3890380,45,,,,1.9981695,,Right Foot,,,,"[39.2, 62.9]",,Ground Pass,,11.098198,,,,Manuel Schmiedebach,8543.0,,,,,,2,Regular Play,Salif Sané,5664.0,Right Defensive Midfield,100,Hannover 96,178,['a22dd46b-cc58-47b7-a6a8-33ab68df560d'],29,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:29.371,Pass,
,,,,,,,,,,,,,,,,,,,0.885182,,,,,,,,,,,,,30c8400f-0302-44cb-9c83-12be17c276f1,1643,,"[39.2, 62.9]",3890380,45,,,,-2.3798122,,Right Foot,,,,"[32.7, 56.7]",,Ground Pass,,8.982761,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,2,Regular Play,Manuel Schmiedebach,8543.0,Left Defensive Midfield,100,Hannover 96,178,['78a173b6-3f0e-4338-8bed-c6c151f2cdb7'],29,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:29.950,Pass,
,,,,,,,,,,,,,,,,,,,1.667448,,,,,,,,,,,,,87c246ed-9360-4652-bfaf-255d366163f5,1647,,"[33.0, 56.0]",3890380,45,,,,0.23631671,,Right Foot,,,,"[57.5, 61.9]",,High Pass,,25.200397,,Incomplete,,Uffe Manich Bech,24244.0,,,,,,2,Regular Play,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,100,Hannover 96,178,"['0cd188e0-d6d0-4b8f-baf8-eefc030de7df', '69fc16d4-3383-417a-95af-4b962020f57f', '8f4971b7-6c7a-493e-8e13-838375001547']",31,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:31.663,Pass,True
,,,,,,,,,,,,,True,,,,,,0.540329,,,,,,,,,,,,,8f4971b7-6c7a-493e-8e13-838375001547,1649,,"[62.6, 18.2]",3890380,45,,,,-0.6816058,,Right Foot,,,,"[67.9, 13.9]",,Low Pass,,6.824954,,,,Tobias Levels,40460.0,,,,,Interception,2,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,101,Ingolstadt,189,"['87c246ed-9360-4652-bfaf-255d366163f5', '89092cb7-0bde-4ad0-b28d-4fdf2ac179bc']",33,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:33.330,Pass,
,,,,,,,,,,,,,,,,,,,1.712005,,,,,,,,,,,,,10d805bf-12e8-4599-85f4-2b510083565c,1652,,"[63.3, 9.7]",3890380,45,,,,2.183465,,Right Foot,,,,"[43.9, 37.3]",,Ground Pass,,33.736034,,,,Marvin Matip,9106.0,,,,,,2,Regular Play,Tobias Levels,40460.0,Left Back,101,Ingolstadt,189,['19d7e52a-39ef-457d-94af-aa06c457f7d3'],35,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:35.067,Pass,
,,,,,,,,,,,,,,,,,,,2.004678,,,,,,,,,,,,,12065c70-871c-47e8-aa06-769d86d7c223,1655,,"[42.5, 43.6]",3890380,45,,,,-3.0645397,,Left Foot,,,,"[15.3, 41.5]",,Ground Pass,,27.280945,,,,Ramazan Özcan,12319.0,,,,,,2,Regular Play,Marvin Matip,9106.0,Right Center Back,101,Ingolstadt,189,['c1e1be45-fd81-451d-b278-b2033a3c8720'],37,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:37.884,Pass,
,,,,,,,,,,,,,,,,,,,2.969627,,,,,,,,,,,,,56c79e96-c73c-4fdc-a26a-de65c26495c5,1658,,"[20.5, 32.4]",3890380,45,,,,-0.31574953,,Left Foot,,,,"[75.6, 14.4]",,High Pass,,57.96559,,Incomplete,,Lukas Hinterseer,9103.0,,,,,,2,Regular Play,Ramazan Özcan,12319.0,Goalkeeper,101,Ingolstadt,189,"['51a1f9b0-d221-4cd1-94fc-8939f648b49d', 'd763d46d-03c0-4968-b8a2-9453f84f58d3']",45,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:45.098,Pass,
,,,,,,,,,,,,,,,,,,,2.164698,,,,,,,,,,,,,d763d46d-03c0-4968-b8a2-9453f84f58d3,1661,,"[44.5, 65.7]",3890380,45,,,True,-0.04946457,,,,,,"[64.7, 64.7]",,High Pass,,20.224737,,Incomplete,,Uffe Manich Bech,24244.0,,,,,Recovery,2,Regular Play,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,101,Ingolstadt,189,"['43e72803-dfbf-4671-b445-3c0671b1c5fd', '56c79e96-c73c-4fdc-a26a-de65c26495c5', '68f84d7a-a512-428a-890c-aac2427a9c4a', '7b1841e5-86be-4f76-b9b5-f819c77d862a']",48,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:48.068,Pass,True
,,,,,,,,,,,,,,,,,,,1.161712,,,,,,,,,,,,,7b1841e5-86be-4f76-b9b5-f819c77d862a,1663,,"[55.4, 15.4]",3890380,45,,,,-0.85843873,,Head,,,,"[63.0, 6.6]",,High Pass,,11.627554,,,,Alfredo Morales,12304.0,,,,,Recovery,2,Regular Play,Tobias Levels,40460.0,Left Back,101,Ingolstadt,189,"['d763d46d-03c0-4968-b8a2-9453f84f58d3', 'df1e4f9e-df16-430a-9021-1d567e9160d3']",50,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:50.232,Pass,
,,,,,,,,,,,,,,,,,,,0.098131,,,,,,,,,,,,,e4cec8d7-4fd5-4b7b-aa62-96d85922c041,1666,,"[63.0, 4.9]",3890380,45,,,,0.0,,Left Foot,,,,"[65.7, 4.9]",,Low Pass,,2.7,,Incomplete,,,,,,,,,2,Regular Play,Alfredo Morales,12304.0,Left Center Midfield,101,Ingolstadt,189,['46a75cb1-7875-4798-976d-38599629c86f'],52,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:52.612,Pass,
,,,,,,,,,,,,,,,,,,,1.372849,,,,,,,,,,,,,e32b16bd-f67b-42e4-af75-4be6d6d4bad9,1668,,"[62.2, 0.1]",3890380,46,,,,0.3389902,,,,,,"[79.5, 6.2]",,High Pass,,18.343937,,,,Alfredo Morales,12304.0,,,,,Throw-in,2,From Throw In,Tobias Levels,40460.0,Left Back,102,Ingolstadt,189,['ee44580e-f551-461b-8b2d-cef501302e14'],1,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:01.337,Pass,
,,,,,,,,,,,,,,,,,,,0.61856,,,,,,,,,,,,,11913f5d-fcf9-4aa8-b5f5-28f147efd8d4,1670,,"[79.5, 6.2]",3890380,46,,,,0.516483,,Head,,,,"[87.6, 10.8]",,Low Pass,,9.315042,,,,Mathew Leckie,5481.0,,,,,,2,From Throw In,Alfredo Morales,12304.0,Left Center Midfield,102,Ingolstadt,189,['a1c4a80d-5b76-4708-a3ed-5dc1f785f4db'],2,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:02.750,Pass,
,,,,,,,,,,,,,,,,,,,1.29817,,,,,,,,,,,,,612a4ee5-750f-40ae-85cf-0e728f5664a0,1675,,"[32.7, 80.0]",3890380,46,,,,-0.21769287,,,,,,"[54.4, 75.2]",,High Pass,,22.224537,,Incomplete,,Uffe Manich Bech,24244.0,,,,,Throw-in,2,From Throw In,Oliver Sorg,12316.0,Right Back,103,Hannover 96,178,"['08994b40-b353-47cf-b172-83fc837271ef', 'd98689f5-1365-4fbe-91f0-fb1f4a1c9c2c']",14,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:14.188,Pass,
,,,,,,,,,,,,,,,,,,,2.063647,,,,,,,,,,,,,2b2f8eff-d1fd-44d3-a6a1-20b73ee852e8,1683,,"[39.0, 2.8]",3890380,46,,,,1.6789697,,Right Foot,,,,"[34.2, 47.0]",,Ground Pass,,44.45987,,,,Marvin Matip,9106.0,,True,,,Free Kick,2,From Free Kick,Tobias Levels,40460.0,Left Back,105,Ingolstadt,189,['4b9860d5-cd14-4a4a-89ac-97309ade01ef'],24,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:24.632,Pass,
,,,,,,,,,,,,,,,,,,,0.921347,,,,,,,,,,,,,c9d64137-8ebe-47f4-a0b1-ea400602abdc,1686,,"[46.3, 62.1]",3890380,46,,,,0.0,,Right Foot,,,,"[56.8, 62.1]",,Ground Pass,,10.5,,,,Pascal Groß,3097.0,,,,,,2,From Free Kick,Marvin Matip,9106.0,Right Center Back,105,Ingolstadt,189,['43da7198-f439-4261-b086-3b9e7cf9a2e5'],30,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:30.640,Pass,
,,,,,,,,,,,,,,,,,,,1.464669,,,,,,,,,,,,,8d886dc2-c0f0-433d-bd4c-c97b77aa9f4b,1689,,"[56.8, 62.1]",3890380,46,,,,-2.4059272,,Right Foot,,,,"[45.2, 51.6]",,Ground Pass,,15.646405,,,,Roger de Oliveira Bernardo,40459.0,,,,,,2,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,105,Ingolstadt,189,['09d940d7-fe0f-4c88-aef6-013629465d7a'],31,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:31.642,Pass,
,,,,,,,,,,,,,,,,,,,1.469173,,,,,,,,,,,,,7313cb3d-9a1f-4547-b3ad-525f1feb7ed9,1691,,"[45.2, 51.6]",3890380,46,,,,-0.3270981,,Left Foot,,,,"[56.4, 47.8]",,Ground Pass,,11.827087,,,,Marvin Matip,9106.0,,,,,,2,From Free Kick,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,105,Ingolstadt,189,['df346ff8-d7fd-4139-93f3-59bfd7c65f4b'],33,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:33.106,Pass,
,,,,,,,,,,,,,,,,,,,1.783422,,,,,,,,,,,,,1cf285c9-a49c-4baa-88b3-41702fec413f,1695,,"[56.0, 47.7]",3890380,46,,,,-1.9452385,,Right Foot,,,,"[44.8, 19.2]",,Ground Pass,,30.621725,,,,Benjamin Hübner,8405.0,,,,,,2,From Free Kick,Marvin Matip,9106.0,Right Center Back,105,Ingolstadt,189,"['c2b50c28-2bb7-4f9e-bec9-d6e7feb4082e', 'e4cbdcd6-810d-40ba-8cc8-d2260e6aec96']",34,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:34.668,Pass,True
,,,,,,,,,,,,,,,,,,,1.106844,,,,,,,,,,,,,5c449285-f740-437d-8309-c5d9c3dccdb1,1698,,"[45.3, 18.5]",3890380,46,,,,-0.22499798,,Left Foot,,,,"[73.7, 12.0]",,Ground Pass,,29.134344,,,,Alfredo Morales,12304.0,,,,,,2,From Free Kick,Benjamin Hübner,8405.0,Left Center Back,105,Ingolstadt,189,['9db53102-9316-4996-9692-a0608b4eab7c'],37,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:37.393,Pass,
,,,,,,,,,,,,,,,,,,,1.255334,,,,,,,,,,,,,5df1f220-aee6-43a6-84cf-e49d0004b2a2,1702,,"[74.1, 10.0]",3890380,46,,,,1.0303768,,Right Foot,,,,"[80.4, 20.5]",,Ground Pass,,12.244999,,,,Mathew Leckie,5481.0,,,,,,2,From Free Kick,Alfredo Morales,12304.0,Left Center Midfield,105,Ingolstadt,189,"['287df490-7e28-4b9d-a2c2-6ceebed0fec2', '80704166-eeff-4ce2-a6b7-6efef21f66ff']",38,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:38.689,Pass,True
,,,,,,,,,,,,,,,,,,,4.639264,,,,,,,,,,,,,76d74582-8cb8-4bda-9fbc-eee0563cbbd7,1705,,"[80.7, 20.5]",3890380,46,,,,-0.57907426,,Right Foot,,,,"[111.9, 0.1]",,Ground Pass,,37.27734,,Out,,Lukas Hinterseer,9103.0,,,,,,2,From Free Kick,Mathew Leckie,5481.0,Left Wing,105,Ingolstadt,189,['f23ab236-d164-476d-a30c-0a57d664adb3'],40,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:40.415,Pass,
,,,,,,,,,,,,,,,,,,,2.137816,,,,,,,,,,,,,d5a4133b-657b-498f-9b8f-1b08b3631999,1709,,"[12.2, 80.0]",3890380,47,,,,-0.2972613,,,,,,"[40.6, 71.3]",,High Pass,,29.702694,,Incomplete,,Leon Andreasen,400613.0,,,,,Throw-in,2,From Throw In,Oliver Sorg,12316.0,Right Back,106,Hannover 96,178,"['509c0e38-68f7-4514-ba5b-59247ca3c102', '67790366-39df-4261-a0ad-dcaeef072e32']",1,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:01.389,Pass,
,,,,,,,,,,,,,,,,,,,1.630434,,,,,,,,,,,,,509c0e38-68f7-4514-ba5b-59247ca3c102,1711,,"[79.5, 8.8]",3890380,47,,,True,2.378413,,,,,,"[74.9, 13.2]",,High Pass,,6.3655324,,Incomplete,,Roger de Oliveira Bernardo,40459.0,,,,,Recovery,2,From Throw In,Tobias Levels,40460.0,Left Back,106,Hannover 96,178,"['53b1a3f3-59bb-4436-9d2d-ce746eb48047', 'd59654b7-e4ac-4010-8ae3-61a2f56937a4', 'd5a4133b-657b-498f-9b8f-1b08b3631999', 'f9f836ac-c347-43f5-a269-f0f3a809f9ce']",3,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:03.526,Pass,True
,,,,,,,,,,,,,,,,,,,0.895422,,,,,,,,,,,,,d59654b7-e4ac-4010-8ae3-61a2f56937a4,1715,,"[45.2, 66.9]",3890380,47,,,,-0.8176451,,Right Foot,,,,"[51.2, 60.5]",,Low Pass,,8.772685,,Incomplete,,Artur Sobiech,11845.0,,,,,Recovery,2,From Throw In,Leon Andreasen,400613.0,Center Attacking Midfield,106,Hannover 96,178,"['15dc377c-81c5-4719-a152-ab01c40fba0b', '509c0e38-68f7-4514-ba5b-59247ca3c102', 'aa32e62b-5487-45d9-9109-abd2381e0253', 'd1f42309-7def-4644-9e26-df9934a05a58']",5,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:05.157,Pass,True
,,,,,,,,,,,,,,,,,,,1.016181,,,,,,,,,,,,,3ba26f85-e7e5-4162-97f8-081a58052f5f,1728,,"[26.5, 72.0]",3890380,47,,,,0.010562987,,Right Foot,,,,"[54.9, 72.3]",,Low Pass,,28.401585,,Unknown,,Leon Andreasen,400613.0,,,,,,2,From Throw In,Oliver Sorg,12316.0,Right Back,106,Hannover 96,178,"['1edbcad8-a94a-4b6b-9c00-c70080e7fc8f', 'b63d4593-5729-4f72-8eb1-532413068cdd']",13,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:13.946,Pass,True
,,,,,,,,,,,,,,,,,,,1.700186,,,,,,,,,,,,,1e1150ba-be8c-4236-b0dd-52cd26499f00,1732,,"[63.5, 72.0]",3890380,47,,,,-0.1567418,,Right Foot,,,,"[100.2, 66.2]",,High Pass,,37.155483,,,,Leon Andreasen,400613.0,,,,,Free Kick,2,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,107,Hannover 96,178,['1a35e8d3-65d2-4676-99a7-8164f570dafc'],49,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:49.894,Pass,
,,,,,,,,,,,,,,,,,,,2.925752,,,,,,,,,,,,,f3c24137-974e-4d33-aa6d-3a3f43c0d2f2,1735,,"[100.2, 66.2]",3890380,47,,,True,0.8231161,,,,,,"[110.4, 77.2]",,High Pass,,15.001333,,Pass Offside,,Uffe Manich Bech,24244.0,,,,,,2,From Free Kick,Leon Andreasen,400613.0,Center Attacking Midfield,107,Hannover 96,178,"['2b040408-1c82-448e-8230-469d03b3b705', 'caf7417a-8b64-4d33-812a-69262922b2dd']",51,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:51.594,Pass,True
,,,,,,,,,,,,,,,,,,,3.179464,,,,,,,,,,,,,9fb151d9-138a-43c8-8d5a-df34fb4915e2,1737,,"[19.9, 6.2]",3890380,48,,,,0.2014047,,Left Foot,,,,"[87.0, 19.9]",,High Pass,,68.48431,,Incomplete,,Lukas Hinterseer,9103.0,,,,,Free Kick,2,From Free Kick,Ramazan Özcan,12319.0,Goalkeeper,108,Ingolstadt,189,"['505ae32b-390e-439c-ba73-5dd6ef7414d9', 'b4ed99cb-f23e-4cc2-90fa-1f03e0deac60']",18,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:18.308,Pass,
,,,,,,,,,,,,,,,,,,,1.4194,,,,,,,,,,,,,b4ed99cb-f23e-4cc2-90fa-1f03e0deac60,1740,,"[33.1, 60.2]",3890380,48,,,True,-0.35766324,,,,,,"[52.9, 52.8]",,High Pass,,21.137644,,,,Artur Sobiech,11845.0,,,,,Recovery,2,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,108,Ingolstadt,189,"['0b8a06d8-0bdd-4d34-aa94-8ea475fb94a2', '9fb151d9-138a-43c8-8d5a-df34fb4915e2', 'd9bbc742-d895-425b-b8e1-b2cbc98c737b']",21,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:21.488,Pass,True
,,,,,,,,,,,,,,,,,,,3.074374,,,,,,,,,,,,,7c95954e-bced-4f8a-993d-f05c1d4728cb,1743,,"[52.9, 52.8]",3890380,48,,,,2.559992,,Other,,,,"[34.8, 64.7]",,High Pass,,21.661486,,Incomplete,,Oliver Sorg,12316.0,,,,,,2,From Free Kick,Artur Sobiech,11845.0,Center Forward,108,Ingolstadt,189,"['6edcab9d-bfdb-433c-b1a6-3f78a1536f38', 'cd9595bc-fab9-4ff6-a300-23f08a7d2ee0']",22,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:22.959,Pass,
,,,,,,,,,,,,,,,,,,,0.590774,,,,,,,,,,,,,6edcab9d-bfdb-433c-b1a6-3f78a1536f38,1746,,"[85.3, 15.4]",3890380,48,,,,-1.2862779,,Left Foot,,,,"[88.4, 4.8]",,Ground Pass,,11.044003,,,,Alfredo Morales,12304.0,,,,,Recovery,2,From Free Kick,Mathew Leckie,5481.0,Left Wing,108,Ingolstadt,189,"['2891b174-af94-491d-b88e-dd1d6c0e4c3a', '7c95954e-bced-4f8a-993d-f05c1d4728cb']",26,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:26.033,Pass,
,,,,,,,,,,,,,,,,,,,0.930325,,,,,,,,,,,,,d98a548b-b56d-4160-bbf2-59c8b02349b5,1752,,"[36.3, 75.8]",3890380,48,,,,0.0267316,,Right Foot,,,,"[55.0, 76.3]",,Ground Pass,,18.706684,,,,Leon Andreasen,400613.0,,,,,,2,Regular Play,Oliver Sorg,12316.0,Right Back,109,Hannover 96,178,['0fea3715-f310-42f2-a2f5-8cdd12f17e59'],28,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:28.941,Pass,
,,,,,,,,,,,,,,,,,,,0.624787,,,,,,,,,,,,,d2b617f6-a367-461b-bc29-d2a977b0f87c,1758,,"[63.1, 80.0]",3890380,48,,,,-0.3686959,,,,,,"[76.3, 74.9]",,Low Pass,,14.150971,,,,Uffe Manich Bech,24244.0,,,,,Throw-in,2,From Throw In,Oliver Sorg,12316.0,Right Back,110,Hannover 96,178,['627383f4-950e-4d1d-be25-d5a810fd380f'],45,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:45.740,Pass,
,,,,,,,,,,,,,,,,,,,1.096344,,,,,,,,,,,,,48c5eb09-9783-410f-b3c5-57b0bf297450,1761,,"[76.3, 74.9]",3890380,48,,,,3.0560873,,Other,,,,"[65.8, 75.8]",,Low Pass,,10.538501,,,,Oliver Sorg,12316.0,,,,,,2,From Throw In,Uffe Manich Bech,24244.0,Right Wing,110,Hannover 96,178,['100c9494-01c6-4a41-b6af-91b5eabdeebb'],46,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:46.405,Pass,
,,,,,,,,,,,,,,,,,,,0.809005,,,,,,,,,,,,,fda91040-98f7-4bee-9ebd-cbdc58fe0255,1765,,"[63.5, 75.9]",3890380,48,,,,-0.007873853,,Right Foot,,,,"[76.2, 75.8]",,Low Pass,,12.700394,,,,Uffe Manich Bech,24244.0,,,,,,2,From Throw In,Oliver Sorg,12316.0,Right Back,110,Hannover 96,178,['c2fae49c-ce66-4e90-832a-dfba28a25d5f'],47,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:47.582,Pass,
,,,,,,,,,,,,,,,,,,,0.406214,,,,,,,,,,,,,c4ef8afb-b0ec-4cc7-97cd-cf919acd374e,1768,,"[76.2, 75.8]",3890380,48,,,,-1.2558024,,Left Foot,,,,"[79.1, 66.9]",,Ground Pass,,9.360556,,,,Leon Andreasen,400613.0,,,,,,2,From Throw In,Uffe Manich Bech,24244.0,Right Wing,110,Hannover 96,178,['0df31188-b220-4a8d-ae76-50a0dd52ae76'],49,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:49.324,Pass,
,,,,,,,,,,,,,,,,,,,1.006666,,,,,,,,,,,,,669e04a0-9e9e-44b7-ad23-3f1731c88854,1771,,"[79.1, 66.9]",3890380,48,,,,1.201112,,Right Foot,,,,"[82.2, 74.9]",,Ground Pass,,8.579627,,,,Uffe Manich Bech,24244.0,,,,,,2,From Throw In,Leon Andreasen,400613.0,Center Attacking Midfield,110,Hannover 96,178,['7105cd11-0e50-4a9c-92cc-b9897e44e296'],49,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:49.770,Pass,
,,,,,,,,,,,,,,,,,,,0.578494,,,,,,,,,,,,,f326a8a8-0f5b-4e5b-bb1e-c2a6a8ed0253,1776,,"[96.4, 75.9]",3890380,48,,,,-0.7551044,,Left Foot,,,,"[104.9, 67.9]",,Ground Pass,,11.672618,,,,Leon Andreasen,400613.0,,,,,,2,From Throw In,Uffe Manich Bech,24244.0,Right Wing,110,Hannover 96,178,['4ea78ae3-777e-429d-8519-bb1fe2753396'],52,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:52.952,Pass,
,,,,,,,,,,,,,,,,,,,1.047915,,,,,,,,,,,,,c7d99b50-d792-423d-8b10-3a713e13027c,1787,,"[7.0, 44.1]",3890380,50,True,,,0.43913296,,Right Foot,,,,"[68.1, 72.8]",,High Pass,,67.504814,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Ramazan Özcan,12319.0,Goalkeeper,111,Ingolstadt,189,['085e06b7-cd19-46ca-9c33-9da97b2341d0'],17,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:17.203,Pass,
,,,,,,,,,,,,,,,,,,,0.983526,,,,,,,,,,,,,3b55cd4b-485a-4101-967c-acc0ea6e2591,1789,,"[85.6, 80.0]",3890380,50,,,,-0.6839512,,,,,,"[94.8, 72.5]",,High Pass,,11.869709,,,,Moritz Hartmann,40464.0,,,,,Throw-in,2,From Throw In,Danny Vieira da Costa,8676.0,Right Back,112,Ingolstadt,189,['1b90d197-b13a-4c50-9c42-1ef8e4fa1d0b'],27,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:27.554,Pass,
,,,,,,,,,,,,,,,,,,,1.011593,,,,,,,,,,,,,9d737c55-a8e7-4b66-a0fa-a67df06546fa,1794,,"[93.4, 71.1]",3890380,50,,,,2.7217126,,Right Foot,,,,"[87.8, 73.6]",,Ground Pass,,6.132699,,Incomplete,,Danny Vieira da Costa,8676.0,,,,,,2,From Throw In,Moritz Hartmann,40464.0,Right Wing,112,Ingolstadt,189,"['2dce630d-3035-43bb-9e2b-b3bda3856fc5', '7d645475-e829-486c-9804-91711fb4ed15', 'e5c14ae6-d51f-42a1-974e-ad224a74fcab']",29,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:29.270,Pass,True
,,,,,,,,,,,,,,,,,,,1.056861,,,,,,,,,,,,,21da7997-3939-45ee-a6b1-46fc13afb33e,1801,,"[40.8, 10.8]",3890380,50,,,,-1.035239,,Right Foot,,,,"[46.2, 1.7]",,Ground Pass,,10.581588,,,,Manuel Schmiedebach,8543.0,,,,,Recovery,2,Regular Play,Artur Sobiech,11845.0,Center Forward,113,Hannover 96,178,['71635046-0822-48d3-9cba-75b24e4d481e'],32,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:32.025,Pass,
,,,,,,,,,,,,,,,,,,,1.049201,,,,,,,,,,,,,dd0ba975-1111-4d70-8766-86c7206dc3d1,1805,,"[46.0, 1.3]",3890380,50,,,,0.75599486,,Right Foot,,,,"[53.0, 7.9]",,Ground Pass,,9.6208105,,,,Artur Sobiech,11845.0,,,,,,2,Regular Play,Manuel Schmiedebach,8543.0,Left Defensive Midfield,113,Hannover 96,178,"['4af7780d-58c6-47c0-aba9-b2650b886e86', '8559c2ce-9200-4e5e-ac2d-9494584de667']",34,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:34.740,Pass,True
,,,,,,,,,,,,,,,,,,,1.518504,,,,,,,,,,,,,1c9de145-34f0-48c7-afd3-e0a98188255a,1813,,"[53.3, 35.9]",3890380,50,,,,0.87960666,,Left Foot,,,,"[76.3, 63.7]",,Low Pass,,36.08102,,,,Uffe Manich Bech,24244.0,,,,,Recovery,2,Regular Play,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,113,Hannover 96,178,['bb9fe746-a15a-4375-a6f6-c490232a9441'],41,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:41.216,Pass,
