50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.670823,,,,,,,,,,,,,3926cf71-eba5-40cf-9d12-707b31bf3f49,2003,,"[58.7, 41.6]",3890424,67,,,,,-0.37433362,,Right Foot,,,"[95.1, 27.3]",,High Pass,,39.108185,,,Tobias Kempe,9219.0,,,,,,2,From Throw In,Peter Niemeyer,40467.0,Center Defensive Midfield,139,Darmstadt 98,872,"['47b89280-0a9d-467f-8c45-61005171733b', '9d4f180c-3aec-4253-b020-ad62fe36d11a']",24,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:24.673,Pass,True
,,,,,,,,,,,,,,,,,,1.70474,,,,,,,,,,,,,60938d86-d005-4547-aeb8-b50f6e484652,2005,,"[95.1, 27.6]",3890424,67,,,,,2.1293957,,Right Foot,,,"[90.6, 34.8]",,High Pass,,8.490583,,,Jérôme Gondorf,8388.0,,,,,,2,From Throw In,Tobias Kempe,9219.0,Left Midfield,139,Darmstadt 98,872,['d39ec541-3d90-4c69-99da-8e4e38904f6f'],26,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:26.344,Pass,
,,,,,,,,,,,,,,,,,,2.196818,,,,,,,,,,,,,7ca212be-f1f3-4356-8769-7c2295b2aac1,2007,,"[90.1, 34.1]",3890424,67,,,,,-1.5918776,,Right Foot,,,"[89.4, 0.9]",,High Pass,,33.20738,Out,,Luca Caldirola,9404.0,,,,,,2,From Throw In,Jérôme Gondorf,8388.0,Left Center Midfield,139,Darmstadt 98,872,['97920b2a-aaf9-435e-9e58-c1d97019b80d'],28,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:28.048,Pass,
,,,,,,,,,,,,,,,,,,1.499239,,,,,,,,,,,,,078db8a7-b493-49b7-ab71-cbc4776445ae,2009,,"[35.4, 80.0]",3890424,67,,True,,,-1.4067217,,,,,"[37.9, 64.9]",,High Pass,,15.305554,,,Johannes Geis,6717.0,,,,,Throw-in,2,From Throw In,Sead Kolašinac,3510.0,Left Back,140,Schalke 04,181,['81933a92-f421-4d00-a522-f9e6921a7346'],40,,,,,,,,,,,,,,,,Schalke 04,181,00:22:40.728,Pass,
,,,,,,,,,,,,,,,,,,4.63049,,,,,,,,,,,,,62292e90-ceeb-4380-8ead-06c1b7c23916,2012,,"[38.2, 66.3]",3890424,67,,,,,0.12756948,,Right Foot,,,"[80.3, 71.7]",,High Pass,,42.444904,,,Klaas-Jan Huntelaar,8060.0,,,,,,2,From Throw In,Johannes Geis,6717.0,Right Defensive Midfield,140,Schalke 04,181,"['2ca1ba87-219d-4f15-b933-bb793ace89d0', '8d4d009d-71e8-4075-b9cf-4735a3721be7']",42,,,,,,,,,,,,,,,,Schalke 04,181,00:22:42.632,Pass,True
,,,,,,,,,,,,,,,,,,0.798436,,,,,,,,,,,,,c5eca131-b5ca-44a4-a924-e8e8c024ee53,2022,,"[35.9, 7.1]",3890424,68,,,,,0.33736524,,Right Foot,,,"[87.5, 25.2]",,High Pass,,54.682446,Incomplete,,Sandro Wagner,9723.0,,,,,Free Kick,2,From Free Kick,Slobodan Rajković,35033.0,Left Center Back,141,Darmstadt 98,872,"['17810a65-1017-406c-b6c5-7dfb839d8c9e', 'c24cd793-dd5e-4f86-841a-001d8aea3caa']",3,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:03.330,Pass,
,,,,,,,,,,,,,,,,,,1.609135,,,,,,,,,,,,,4de35b8e-e959-4a52-9077-77e3d2ab3633,2026,,"[71.9, 27.9]",3890424,68,,,,,0.80294025,,Head,,,"[80.3, 36.6]",,Low Pass,,12.093387,Incomplete,,Mario Vrančić,13675.0,,,,,Recovery,2,From Free Kick,Peter Niemeyer,40467.0,Center Defensive Midfield,141,Darmstadt 98,872,"['626a3cbf-f39c-44ba-91fe-4d48f6903d08', 'c49ab0a7-23e8-45dc-9fee-b355fe7b3aaa']",5,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:05.219,Pass,
,,,,,,,,,,,,,,,,,,0.485956,,,,,,,,,,,,,dd307dee-686d-4f9e-90f3-09b20c6b08cf,2036,,"[92.6, 27.3]",3890424,68,,,,,-1.2490457,,Right Foot,,,"[94.5, 21.6]",,Ground Pass,,6.0083275,,,Tobias Kempe,9219.0,,,,,,2,From Free Kick,Sandro Wagner,9723.0,Center Forward,141,Darmstadt 98,872,"['10f08f07-3f88-4c57-a066-aa8e2dffee43', '13d91737-bcd2-4d33-99ad-f67106f3d966']",8,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:08.838,Pass,True
,,,,,,,,,,,,,,,,,,3.216087,,,,,,,,,,,,,53b5ef34-f50c-42c1-b78d-704bdacb602b,2038,,"[94.5, 21.0]",3890424,68,,,,,0.92012686,,Right Foot,,,"[111.4, 43.2]",,Ground Pass,,27.900717,Incomplete,,Jérôme Gondorf,8388.0,,,,,,2,From Free Kick,Tobias Kempe,9219.0,Left Midfield,141,Darmstadt 98,872,"['22166e26-acd9-4d84-8afd-5a6833bce40c', 'e4d7b300-e716-41bf-b41d-5c7cc7a17eb6']",9,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:09.324,Pass,
,,,,,,,,,,,,,,,,,,3.679913,,,,,,,,,,,,,3981b31d-a082-4cd8-a724-5c84b7f36ca6,2043,,"[13.9, 39.2]",3890424,68,,,,,0.4087689,,Drop Kick,,,"[54.3, 56.7]",,High Pass,,44.027378,Incomplete,,Leroy Sané,3053.0,,,,,,2,From Free Kick,Ralf Fährmann,8517.0,Goalkeeper,141,Darmstadt 98,872,"['4b0e79ad-4099-4c64-be14-a5b9b3b78fd0', '960e39ac-cfc5-40f9-a2ae-f1b77f507bcd']",26,,,,,,,,,,,,,,,,Schalke 04,181,00:23:26.431,Pass,
,,,,,,,,,,,,,,,,,,0.99921,,,,,,,,,,,,,de1e3ac3-6447-43a4-9017-995d06fe3496,2047,,"[68.4, 23.5]",3890424,68,,,,,1.9513026,,Right Foot,,,"[66.4, 28.5]",,Ground Pass,,5.3851647,,,Mario Vrančić,13675.0,,,,,,2,From Free Kick,Tobias Kempe,9219.0,Left Midfield,141,Darmstadt 98,872,['cec13228-37d6-40bb-b9e1-0a66404a5242'],31,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:31.185,Pass,
,,,,,,,,,,,,,,,,,,5.954371,,,,,,,,,,,,,f9f57f3a-09ab-46c5-8f69-a57c8c3d0df5,2049,,"[66.4, 27.4]",3890424,68,,,,,-0.34562165,,Left Foot,,,"[120.0, 8.1]",,High Pass,,56.968853,Out,,Jérôme Gondorf,8388.0,,,,,,2,From Free Kick,Mario Vrančić,13675.0,Right Center Midfield,141,Darmstadt 98,872,['cb3fd0cb-0277-42b2-be68-1286e7f67944'],32,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:32.184,Pass,
,,,,,,,,,,,,,,,,,,3.578556,,,,,,,,,,,,,21e58778-da64-41ac-97db-073885884c16,2052,,"[6.0, 44.0]",3890424,69,,,,,0.07526738,,Right Foot,,,"[67.0, 48.6]",,High Pass,,61.173195,Unknown,,Klaas-Jan Huntelaar,8060.0,,,,,Goal Kick,2,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,142,Schalke 04,181,['58f10f68-0dab-495a-8761-688defb56770'],3,,,,,,,,,,,,,,,,Schalke 04,181,00:24:03.572,Pass,
,,,,,,,,,,,,,,,,,,2.377149,,,,,,,,,,,,,04dbc188-7729-44d8-b5c8-5c46b8f0064b,2056,,"[55.3, 29.5]",3890424,69,,,,,0.4432769,,Right Foot,,,"[102.9, 52.1]",,High Pass,,52.692696,Incomplete,,Mario Vrančić,13675.0,,,,,Free Kick,2,From Free Kick,Aytac Sulu,9217.0,Right Center Back,143,Darmstadt 98,872,"['090119fa-56c8-4892-be14-02fd232693fa', '978bd45b-7e7e-4973-9d3a-f8d83e94f8a8']",29,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:29.910,Pass,
,,,,,,,,,,,,,,,,,,1.129026,,,,,,,,,,,,,6b5e9a55-3603-49eb-a2d3-65a5d9d8fcf1,2062,,"[30.1, 5.8]",3890424,69,,,,,-0.4402405,,Left Foot,,,"[42.2, 0.1]",,Ground Pass,,13.37535,Out,,Max Meyer,8508.0,,,,,,2,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,144,Schalke 04,181,['d62392b7-a221-4955-bde5-4dfe1d707dc0'],37,,,,,,,,,,,,,,,,Schalke 04,181,00:24:37.270,Pass,
,,,,,,,,,,,,,,,,,,1.444752,,,,,,,,,,,,,f3617199-1ba0-40db-a344-f624126572bd,2065,,"[47.2, 0.1]",3890424,69,,,,,0.29008693,,,,,"[67.3, 6.1]",,High Pass,,20.976416,,,Klaas-Jan Huntelaar,8060.0,,,,,Throw-in,2,From Throw In,Sead Kolašinac,3510.0,Left Back,145,Schalke 04,181,['77e94acc-9888-4013-8c48-003f1821255f'],52,,,,,,,,,,,,,,,,Schalke 04,181,00:24:52.607,Pass,
,,,,,,,,,,,,,,,,,,0.890633,,,,,,,,,,,,,e0008b35-73c8-4a73-83ff-27241a46a710,2068,,"[67.6, 5.6]",3890424,69,,,,,2.32265,,Right Foot,,,"[60.4, 13.3]",,Low Pass,,10.5418215,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,2,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,145,Schalke 04,181,"['0c00cce3-c26b-4c62-ac15-1117f61610fe', '964f815a-d838-46bb-93bf-e33227623fae']",54,,,,,,,,,,,,,,,,Schalke 04,181,00:24:54.052,Pass,True
,,,,,,,,,,,,,,,,,,0.450045,,,,,,,,,,,,,1411996f-8597-438c-905e-95edc935f647,2072,,"[63.6, 21.1]",3890424,69,,,,,0.5569015,,Right Foot,,,"[68.9, 24.4]",,Ground Pass,,6.2433963,Incomplete,,Leroy Sané,3053.0,,,,,,2,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,145,Schalke 04,181,"['0e8aa55e-a74c-4cc0-bc20-fc3b84bb8783', 'cf9a70db-c248-4e8f-97ad-e8ae277741eb']",56,,,,,,,,,,,,,,,,Schalke 04,181,00:24:56.920,Pass,
,,,,,,,,,,,,,,,,,,0.799745,,,,,,,,,,,,,76f514d0-4d1d-4817-b9a7-3fa1fe869f80,2077,,"[85.9, 42.8]",3890424,70,,,,,-0.45830005,,Right Foot,,,"[93.4, 39.1]",,Ground Pass,,8.363014,,,Leroy Sané,3053.0,,,,,,2,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,145,Schalke 04,181,['ab829b08-8837-4480-9253-e7c95d8f43ae'],2,,,,,,,,,,,,,,,,Schalke 04,181,00:25:02.151,Pass,
,,,,,,,,,,,,,,,,,,1.336962,,,,,,,,,,,,,02adad3b-cc12-425f-8dee-dc18057c703e,2080,,"[93.7, 39.1]",3890424,70,,,,,0.94812554,02e68a62-6589-4757-9583-2b87f11ae449,Right Foot,,,"[99.3, 46.9]",,Ground Pass,,9.602083,,,Max Meyer,8508.0,True,,,,,2,From Throw In,Leroy Sané,3053.0,Right Wing,145,Schalke 04,181,"['9fc7526f-0f8e-4d9a-9732-ca09d2bb0ae9', 'c6ececac-4cf6-4cc3-a6fa-7ae0af1dfea3']",2,,,,,,,,,,,,,,,,Schalke 04,181,00:25:02.951,Pass,True
,,,,,,,,,,,,,,,,,,4.478872,,,,,,,,,,,,,5c3f5139-181a-4b29-afcf-ccd18a017809,2085,,"[13.7, 39.1]",3890424,70,,,,,0.33861473,,Drop Kick,,,"[98.6, 69.0]",,High Pass,,90.01122,Incomplete,,Marcel Heller,9401.0,,,,,,2,From Keeper,Christian Mathenia,8306.0,Goalkeeper,147,Darmstadt 98,872,"['2610f782-00e8-4e55-9bbb-5d5c62212e74', '5e8e995b-b4bd-4e90-93da-9ea309366c8e']",19,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:19.038,Pass,
,,,,,,,,,,,,,,,,,,1.128893,,,,,,,,,,,,,1dacf7f5-508e-49fa-bf1a-2cc6bd04b81d,2089,,"[98.3, 80.0]",3890424,70,,,,,-1.3909428,,,,,"[100.3, 69.0]",,High Pass,,11.18034,,,Mario Vrančić,13675.0,,,,,Throw-in,2,From Throw In,Marcel Heller,9401.0,Right Midfield,148,Darmstadt 98,872,['66e69482-ffff-4fac-a63a-8a980e739bb3'],29,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:29.732,Pass,
,,,,,,,,,,,,,,,,,,0.622715,,,,,,,,,,,,,70be9027-ffbc-4d14-9989-2d689b0d3ca1,2091,,"[100.4, 69.1]",3890424,70,,,,,1.8736812,,Left Foot,,,"[97.9, 77.1]",,Ground Pass,,8.381527,,,Marcel Heller,9401.0,,,,,,2,From Throw In,Mario Vrančić,13675.0,Right Center Midfield,148,Darmstadt 98,872,['2a75677b-0bdb-48f1-acea-5f869aba0369'],30,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:30.861,Pass,
,,,,,,,,,,,,,,,,,,1.815519,,,,,,,,,,,,,57361ca8-928a-4344-ae9c-e45494cc3c63,2093,,"[97.8, 76.5]",3890424,70,,,,,-3.0367157,,Right Foot,,,"[84.5, 75.1]",,Ground Pass,,13.373481,,,György Garics,20522.0,,,,,,2,From Throw In,Marcel Heller,9401.0,Right Midfield,148,Darmstadt 98,872,['aaac14b9-a6b9-46b1-807d-4758d24c5365'],31,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:31.483,Pass,
,,,,,,,,,,,,,,,,,,2.630651,,,,,,,,,,,,,5ff9359a-7377-4acc-baa9-29dc0f2bd108,2095,,"[84.5, 74.3]",3890424,70,,,,,-0.82537687,,Right Foot,True,,"[114.5, 41.8]",,High Pass,,44.229515,Incomplete,,Tobias Kempe,9219.0,,,,,,2,From Throw In,György Garics,20522.0,Right Back,148,Darmstadt 98,872,"['161cd3e7-a957-4cd4-942b-48b4c27fb1f4', '88c361c3-62da-47ee-abfd-c0808edcbcf4']",33,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:33.299,Pass,
,,,,,,,,,,,,,,,,,,3.085988,,,,,,,,,,,,,8af68e33-b038-48f6-a1a4-560b2a60575d,2100,,"[14.3, 46.0]",3890424,70,,,,,0.2289009,,Drop Kick,,,"[52.5, 54.9]",,High Pass,,39.22308,,,Leroy Sané,3053.0,,,,,,2,From Throw In,Ralf Fährmann,8517.0,Goalkeeper,148,Darmstadt 98,872,['ca9cd369-78c3-42a6-8aeb-e43921275180'],48,,,,,,,,,,,,,,,,Schalke 04,181,00:25:48.927,Pass,
,,,,,,,,,,,,,,,,,,1.949244,,,,,,,,,,,,,3a911bfd-0bb1-46c4-8d38-a3e424d3f2a1,2109,,"[63.9, 21.6]",3890424,71,,,,,0.53117764,,Left Foot,,,"[95.9, 40.4]",,High Pass,,37.11388,Incomplete,,Sandro Wagner,9723.0,,,,,Free Kick,2,From Free Kick,Luca Caldirola,9404.0,Left Back,149,Darmstadt 98,872,"['53cf012d-57d0-415b-a9a4-838f2b5621d2', '86f69b99-9ed3-47b8-9ebf-f37a17ca6a5b']",8,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:08.889,Pass,
,,,,,,,,,,,,,,,,,,1.66396,,,,,,,,,,,,,86f69b99-9ed3-47b8-9ebf-f37a17ca6a5b,2111,,"[24.2, 39.7]",3890424,71,,,,,0.4685737,,Other,,,"[32.3, 43.8]",,Low Pass,,9.078547,,,Johannes Geis,6717.0,,,,,Recovery,2,From Free Kick,Leon Goretzka,6324.0,Left Defensive Midfield,149,Darmstadt 98,872,"['036e97a3-1c2a-4325-93ec-5b7c43e20faf', '3a911bfd-0bb1-46c4-8d38-a3e424d3f2a1']",10,,,,,,,,,,,,,,,,Schalke 04,181,00:26:10.838,Pass,
,,,,,,,,,,,,,,,,,,4.930485,,,,,,,,,,,,,df83f79a-7603-408b-a0c0-b80a9c5c1f1d,2114,,"[33.2, 45.0]",3890424,71,,,,,0.7671674,,Right Foot,,,"[69.5, 80.0]",,Low Pass,,50.425095,Out,,Max Meyer,8508.0,,,,,,2,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,149,Darmstadt 98,872,"['5d5b54cf-51dc-431e-99e7-23a34cec06e4', 'c906cc26-ee4b-4fd1-921d-522b201146c5']",12,,,,,,,,,,,,,,,,Schalke 04,181,00:26:12.502,Pass,True
,,,,,,,,,,,,,,,,,,1.440022,,,,,,,,,,,,,c66aea61-e1e3-4830-9e2a-135fbf52ff71,2116,,"[57.0, 0.1]",3890424,71,,True,,,0.40214562,,,,,"[87.8, 13.2]",,High Pass,,33.470135,,,Tobias Kempe,9219.0,,,,,Throw-in,2,From Throw In,Luca Caldirola,9404.0,Left Back,150,Darmstadt 98,872,['aba8255e-d299-4324-8011-67d444da864b'],21,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:21.779,Pass,
,,,,,,,,,,,,,,,,,,1.508275,,,,,,,,,,,,,276c98df-3e2e-4ec2-8c08-2f379e44f1f5,2118,,"[87.8, 13.8]",3890424,71,,,,,1.1567973,,Head,,,"[93.6, 27.0]",,High Pass,,14.418044,Incomplete,,Jérôme Gondorf,8388.0,,,,,,2,From Throw In,Tobias Kempe,9219.0,Left Wing,150,Darmstadt 98,872,"['4a080957-c4b0-42dd-b8c2-92d6f2518644', 'c24a2a32-3a6b-423e-9827-c74bb6df2dbe']",23,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:23.219,Pass,
,,,,,,,,,,,,,,,,,,1.21396,,,,,,,,,,,,,c24a2a32-3a6b-423e-9827-c74bb6df2dbe,2120,,"[26.5, 53.1]",3890424,71,,,,,-0.094951704,,Head,,,"[32.8, 52.5]",,Low Pass,,6.328507,Incomplete,,Johannes Geis,6717.0,,,,,Recovery,2,From Throw In,Leon Goretzka,6324.0,Left Defensive Midfield,150,Darmstadt 98,872,"['209e530c-eb26-48a2-859b-f724d0b40c54', '276c98df-3e2e-4ec2-8c08-2f379e44f1f5', '8c5280b1-8829-4d9d-882e-d54f6897e622']",24,,,,,,,,,,,,,,,,Schalke 04,181,00:26:24.727,Pass,
,,,,,,,,,,,,,,,,,,3.293669,,,,,,,,,,,,,aa1b5208-9de6-4c32-a165-a7bc06c9ea31,2127,,"[6.0, 44.0]",3890424,71,,True,,,-0.66353434,,Right Foot,,,"[58.7, 2.8]",,High Pass,,66.893425,,,Sead Kolašinac,3510.0,,True,,,Goal Kick,2,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,151,Schalke 04,181,['5f34d097-9229-4609-9f94-9af3e11657b4'],52,,,,,,,,,,,,,,,,Schalke 04,181,00:26:52.895,Pass,
,,,,,,,,,,,,,,,,,,1.687274,,,,,,,,,,,,,eb0d3d35-05e2-434d-aecf-07c4af9dc3f3,2130,,"[60.4, 3.1]",3890424,71,,,,,0.11604075,,Left Foot,,,"[76.7, 5.0]",,High Pass,,16.410362,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,,2,From Goal Kick,Sead Kolašinac,3510.0,Left Back,151,Schalke 04,181,"['5f79346c-2dd0-42b9-a7b3-90441e6eadaf', '6acb149f-6c74-4e34-838e-a6be1d5ef1e9', 'b81cff16-c01e-485f-bab4-d6bb55f8ea45']",57,,,,,,,,,,,,,,,,Schalke 04,181,00:26:57.077,Pass,True
,,,,,,,,,,,,,,,,,,1.428547,,,,,,,,,,,,,2478637b-ed05-41c9-a230-0149134a1884,2134,,"[47.6, 73.2]",3890424,71,,,,,-2.3561945,,Right Foot,,,"[34.5, 60.1]",,Low Pass,,18.526197,,,Aytac Sulu,9217.0,,,,,,2,Regular Play,György Garics,20522.0,Right Back,152,Darmstadt 98,872,['6b39b453-a50c-42d1-a150-17f5285d0570'],59,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:59.580,Pass,
,,,,,,,,,,,,,,,,,,3.057522,,,,,,,,,,,,,bc7fe9d7-bd7e-4986-94e9-bb362aecd9ef,2137,,"[34.8, 57.3]",3890424,72,,,,,-2.6111302,,Right Foot,,,"[14.0, 45.1]",,Ground Pass,,24.113897,,,Christian Mathenia,8306.0,,,,,,2,Regular Play,Aytac Sulu,9217.0,Right Center Back,152,Darmstadt 98,872,['dfb1e96e-3436-4021-9d0f-0d1d1c8dea61'],2,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:02.134,Pass,
,,,,,,,,,,,,,,,,,,4.887522,,,,,,,,,,,,,57ba43ea-09a7-4fa3-b456-b19b55f4baa4,2140,,"[21.5, 48.1]",3890424,72,,,,,0.11246755,,Right Foot,,,"[100.3, 57.0]",,High Pass,,79.30101,Incomplete,,Mario Vrančić,13675.0,,,,,,2,Regular Play,Christian Mathenia,8306.0,Goalkeeper,152,Darmstadt 98,872,"['4a0944bb-81e2-4115-9e88-c8ee40403e0a', '5809ebef-0279-4047-b19a-08b7cf1b8afa']",9,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:09.026,Pass,
,,,,,,,,,,,,,,,,,,1.194934,,,,,,,,,,,,,5809ebef-0279-4047-b19a-08b7cf1b8afa,2142,,"[19.8, 23.1]",3890424,72,,,,,2.2884252,,Head,,,"[9.5, 34.9]",,High Pass,,15.663013,,,Ralf Fährmann,8517.0,,,,,Recovery,2,Regular Play,Sead Kolašinac,3510.0,Left Back,153,Schalke 04,181,"['450dc55c-195a-4dd8-947d-3e33f5efc64b', '57ba43ea-09a7-4fa3-b456-b19b55f4baa4']",13,,,,,,,,,,,,,,,,Schalke 04,181,00:27:13.913,Pass,
,,,,,,,,,,,,,,,,,,3.184817,,,,,,,,,,,,,366fc9c8-cad8-462c-ad47-7f1bfe805904,2145,,"[16.4, 38.1]",3890424,72,,,,,0.33231068,,Drop Kick,,,"[53.2, 50.8]",,High Pass,,38.92981,Incomplete,,Leroy Sané,3053.0,,,,,,2,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,153,Schalke 04,181,"['6b27e674-60d5-4d18-bbc9-b74039d2973f', 'c6de48ba-4ccb-45b6-874e-7c99ae8ba37a']",24,,,,,,,,,,,,,,,,Schalke 04,181,00:27:24.146,Pass,
,,,,,,,,,,,,,,,,,,2.43922,,,,,,,,,,,,,c6de48ba-4ccb-45b6-874e-7c99ae8ba37a,2147,,"[66.9, 29.3]",3890424,72,,,,,-1.460519,,Head,,,"[70.1, 0.4]",,High Pass,,29.076622,Out,,Tobias Kempe,9219.0,,,,,Recovery,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,153,Schalke 04,181,"['366fc9c8-cad8-462c-ad47-7f1bfe805904', 'a9e252fa-8d4e-436f-965e-095a60a13dfb']",27,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:27.331,Pass,
,,,,,,,,,,,,,,,,,,1.885256,,,,,,,,,,,,,c1b20c8c-bf92-463c-b88e-0ade07174b88,2149,,"[56.5, 80.0]",3890424,72,,,,,-0.45430207,,,,,"[73.7, 71.6]",,High Pass,,19.141579,Unknown,,Klaas-Jan Huntelaar,8060.0,,,,,Throw-in,2,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,154,Schalke 04,181,['869fa87c-a1a8-419e-9289-478283400acc'],46,,,,,,,,,,,,,,,,Schalke 04,181,00:27:46.255,Pass,
,,,,,,,,,,,,,,,,,,2.33997,,,,,,,,,,,,,3eea18ef-76a8-41db-a46d-8f4d8c212e36,2154,,"[80.0, 71.7]",3890424,73,,,,,-0.4833387,,Right Foot,,,"[116.2, 52.7]",,High Pass,,40.883247,,,Klaas-Jan Huntelaar,8060.0,,,,,Free Kick,2,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,155,Schalke 04,181,['97c50230-010b-4635-9e90-c5828eb24e85'],9,,,,,,,,,,,,,,,,Schalke 04,181,00:28:09.949,Pass,
,,,,,,,,,,,,,,,,,,0.991693,,,,,,,,,,,,,02b4e3e8-49d1-46b0-97fc-44b20e4d3667,2160,,"[113.2, 80.0]",3890424,73,,,,,-1.3702757,,,,,"[115.7, 67.7]",,High Pass,,12.551494,,,Max Meyer,8508.0,,,,,Throw-in,2,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,156,Schalke 04,181,['72318228-9e32-43be-a6ee-97194a317e11'],32,,,,,,,,,,,,,,,,Schalke 04,181,00:28:32.294,Pass,
,,,,,,,,,,,,,,,,,,2.10324,,,,,,,,,,,,,27c5f086-41a0-4c62-a2f1-b523568ee6a9,2167,,"[120.0, 80.0]",3890424,74,,,,,-1.7755475,acf9573b-8269-4080-acd7-e568642ee421,Right Foot,,,"[109.7, 30.4]",,High Pass,,50.65817,,True,Jean-Eric Maxim Choupo-Moting,3499.0,True,True,Outswinging,,Corner,2,From Corner,Johannes Geis,6717.0,Right Defensive Midfield,157,Schalke 04,181,['704aca55-5bd4-4350-87c7-a394c03ccfd4'],0,,,,,,,,,,,,,,,,Schalke 04,181,00:29:00.835,Pass,
,,,,,,,,,,,,,,,,,,3.014518,,,,,,,,,,,,,3c331a3a-e37c-43b3-b146-f28cb989fd2a,2171,,"[7.0, 36.1]",3890424,74,,True,,,-0.13846506,,Right Foot,,,"[72.3, 27.0]",,High Pass,,65.93102,,,Sandro Wagner,9723.0,,,,,Goal Kick,2,From Goal Kick,Christian Mathenia,8306.0,Goalkeeper,158,Darmstadt 98,872,['3ea0a4b5-6947-427a-a144-80b74df9d0c3'],20,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:20.691,Pass,
,,,,,,,,,,,,,,,,,,1.109929,,,,,,,,,,,,,5c819b2a-4f4e-4152-b632-f0626a08b7fe,2173,,"[72.8, 28.2]",3890424,74,,,,,0.7270031,,Head,,,"[90.0, 43.5]",,High Pass,,23.020208,,,Marcel Heller,9401.0,,,,,,2,From Goal Kick,Sandro Wagner,9723.0,Center Forward,158,Darmstadt 98,872,['135ebf44-218b-4550-952c-70c134978867'],23,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:23.706,Pass,
,,,,,,,,,,,,,,,,,,1.74533,,,,,,,,,,,,,a89ef0dc-a7d4-42b1-85ca-c4d8eca11556,2178,,"[22.6, 49.9]",3890424,74,,,,,-2.651245,,Right Foot,,,"[9.3, 42.8]",,Ground Pass,,15.076471,,,Ralf Fährmann,8517.0,,,,,Recovery,2,From Goal Kick,Joël Andre Job Matip,3502.0,Right Center Back,158,Darmstadt 98,872,['ba6bc6e4-7849-4b3d-a0a6-727ba9ba333b'],26,,,,,,,,,,,,,,,,Schalke 04,181,00:29:26.741,Pass,
