50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.95815,,,,,,,,,,,,,,,,4e943aca-1f96-4f06-9d1b-14506d74eadd,2706,,"[80.1, 12.5]",3890278,74,,,,,-1.3847382,,Right Foot,,,,"[81.7, 4.0]",,Ground Pass,,8.649278,,,,Karim Bellarabi,8213.0,,,,,,,2,Regular Play,Robbie Kruse,5494.0,Left Center Forward,155,Bayer Leverkusen,904,['e5b164bd-3a9b-4fae-92ec-5c92910245a4'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:21.312,Pass,
,,,,,,,,,,,,,,,,1.251304,,,,,,,,,,,,,,,,e8075491-bad7-4ee6-a39c-02c07f4777b4,2710,,"[81.5, 4.4]",3890278,74,,,,,2.3243213,,Right Foot,,,,"[64.8, 22.2]",,Low Pass,,24.407581,,,,Christoph Kramer,8805.0,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Left Midfield,155,Bayer Leverkusen,904,"['0552e464-80da-4109-ac1e-92a61fccf505', 'e76965b2-4cd2-4632-b603-62d0d3e09ada']",23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:23.538,Pass,True
,,,,,,,,,,,,,,,,1.253631,,,,,,,,,,,,,,,,d7253f19-1514-449e-add1-abfbce2a442e,2713,,"[68.8, 27.8]",3890278,74,,,,,1.3734008,,Right Foot,,,,"[70.4, 35.8]",,Ground Pass,,8.158431,,,,Lars Bender,8969.0,,,,,,,2,Regular Play,Christoph Kramer,8805.0,Left Defensive Midfield,155,Bayer Leverkusen,904,['54bfe809-1276-4ecb-ae3a-ef79aa05ef95'],25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:25.950,Pass,
,,,,,,,,,,,,,,,,1.879477,,,,,,,,,,,,,,,,5d484a4f-3dbb-4535-9e24-aa520275def3,2716,,"[74.5, 50.6]",3890278,74,,,,,1.1108252,,Right Foot,,,,"[85.3, 72.4]",,Ground Pass,,24.328585,,,,Roberto Hilbert,8918.0,,,,,,,2,Regular Play,Lars Bender,8969.0,Right Defensive Midfield,155,Bayer Leverkusen,904,['3d780c72-107f-46b3-8acc-bf94f3955356'],28,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:28.142,Pass,
,,,,,,,,,,,,,,,,0.777564,,,,,,,,,,,,,,,,388c365e-752d-4fda-82b9-107f101bff2d,2719,,"[94.6, 65.9]",3890278,74,,,,,-0.95613337,,Right Foot,,,,"[100.6, 57.4]",,Ground Pass,,10.404326,,,,Julian Brandt,5555.0,,,,,,,2,Regular Play,Roberto Hilbert,8918.0,Right Back,155,Bayer Leverkusen,904,['e07814fc-b035-4328-859b-7a455c126457'],33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:33.568,Pass,
,,,,,,,,,,,,,,,,1.003997,,,,,,,,,,,,,,,,2ff645d1-7518-4873-a2da-936df67664d5,2726,,"[22.0, 15.3]",3890278,74,,,,,-0.013985102,,Left Foot,,,,"[36.3, 15.1]",,Ground Pass,,14.301398,,,,Robert Lewandowski,5668.0,,,,,,Recovery,2,From Counter,Douglas Costa de Souza,5837.0,Left Wing Back,156,Bayern Munich,169,['aca1221c-1fff-449c-87a9-d707910b7e76'],40,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:40.745,Pass,
,,,,,,,,,,,,,,,,1.593913,,,,,,,,,,,,,,,,2cc3fc5c-1ffc-4709-b795-34671fa78f8b,2731,,"[29.6, 11.3]",3890278,74,,,,,-1.2565644,,Left Foot,,,,"[32.2, 3.3]",,Ground Pass,,8.411897,,,,Douglas Costa de Souza,5837.0,,,,,,,2,From Counter,Robert Lewandowski,5668.0,Center Forward,156,Bayern Munich,169,"['452cf7fc-0487-4051-b2b4-fd622877d45e', 'a80c44b7-bd7d-4192-9051-ce44ef31744e']",42,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:42.992,Pass,True
,,,,,,,,,,,,,,,,1.627277,,,,,,,,,,,,,,,,b5e709a2-e3f2-4c14-a76f-2f11e5f9713a,2734,,"[33.6, 3.7]",3890278,74,,,,,0.4571752,,Right Foot,,,,"[46.0, 9.8]",,Ground Pass,,13.81919,,,,Robert Lewandowski,5668.0,,,,,,,2,From Counter,Douglas Costa de Souza,5837.0,Left Wing Back,156,Bayern Munich,169,['17289621-c9a6-4f0c-b431-51a01cdda645'],44,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:44.586,Pass,
,,,,,,,,,,,,,,,,1.795579,,,,,,,,,,,,,,,,0d5ab996-a6eb-4e3a-b00b-f6cd89890260,2749,,"[99.9, 11.8]",3890278,75,,,,,-2.9639964,,Right Foot,,,,"[72.6, 6.9]",,Ground Pass,,27.736258,,,,David Olatukunbo Alaba,8220.0,,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Center Forward,156,Bayern Munich,169,['27906414-ae8f-445f-be1b-97d09bd73247'],3,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:03.226,Pass,
,,,,,,,,,,,,,,,,1.855265,,,,,,,,,,,,,,,,940b088c-4977-45b3-ac81-d46ccbe29a8f,2752,,"[67.7, 11.3]",3890278,75,,,,,1.8534607,,Right Foot,,,,"[59.8, 38.5]",,Ground Pass,,28.324018,,,,Xabier Alonso Olano,20133.0,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,156,Bayern Munich,169,['48f42abf-cd67-4eb6-82f4-abaef4f41d33'],6,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:06.623,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,3f9fe2ef-c322-45fa-ae3a-8da1aa224cbb,2755,,"[60.9, 41.8]",3890278,75,,,,,1.0919983,,Right Foot,,,,"[67.7, 54.9]",,Ground Pass,,14.759743,,,,Philipp Lahm,19295.0,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,156,Bayern Munich,169,['17673906-024c-4d14-aa80-a598e9e30ac9'],9,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:09.640,Pass,
,,,,,,,,,,,,,,,,1.69943,,,,,,,,,,,,,,,,31d7acdd-95ff-46ea-b8ee-565a47264630,2758,,"[68.2, 54.9]",3890278,75,,,,,0.5088296,,Right Foot,,,,"[97.6, 71.3]",,Low Pass,,33.664818,,,,Arjen Robben,8218.0,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Center Back,156,Bayern Munich,169,['b72c956c-3830-4004-af22-f16c579aa844'],11,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:11.300,Pass,
,,,,,,,,,,,,,,,,1.22745,,,,,,,,,,,,,,,,28a78173-1448-434c-8c80-4036c97b5da7,2765,,"[116.3, 64.9]",3890278,75,,,,,2.5796711,,Left Foot,,,,"[102.8, 73.4]",,Ground Pass,,15.953056,,,,Philipp Lahm,19295.0,,,,,,,2,Regular Play,Arjen Robben,8218.0,Right Wing Back,156,Bayern Munich,169,['dfe4108d-affa-40b2-bc11-f0655cc09321'],20,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:20.440,Pass,
,,,,,,,,,,,,,,,,1.083243,,,,,,,,,,,,,,,,e91a2d02-7d51-4763-9710-4ff7fec490f6,2768,,"[99.0, 70.8]",3890278,75,,,,,-1.1776044,,Right Foot,True,,,"[111.9, 39.7]",,High Pass,,33.669273,,Incomplete,,Robert Lewandowski,5668.0,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Center Back,156,Bayern Munich,169,"['334cc8b8-3d9e-4857-8c56-d072c96d0680', '5b24c8c2-17d1-4170-971e-0f0f82822252']",24,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:24.266,Pass,
,,,,,,,,,,,,,,,,2.425503,,,,,,,,,,,,,,,,dd2039c8-eb72-4b73-ad32-8c95e2cf47bc,2771,,"[111.7, 80.0]",3890278,75,,True,,,-1.3479952,,,,,,"[117.5, 54.4]",,Low Pass,,26.24881,,,,Thomas Müller,5562.0,,,,,,Throw-in,2,From Throw In,Arjen Robben,8218.0,Right Wing Back,157,Bayern Munich,169,['5bf87585-6b94-4d7e-9df2-544f4921ae49'],31,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:31.332,Pass,
,,,,,,,,,,,,,,,,3.852662,,,,,,,,,,,,,,,,d19e859a-51d0-4ea5-9316-6ea373909133,2774,,"[7.0, 36.1]",3890278,75,,,,,-0.11065722,,Right Foot,,,,"[81.7, 27.8]",,High Pass,,75.1597,,,,Stefan Kießling,11394.0,,,,,,Goal Kick,2,From Goal Kick,Bernd Leno,15581.0,Goalkeeper,158,Bayer Leverkusen,904,['44a23ba0-7d80-4b0c-961d-893c25cbd0d7'],59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:30:59.531,Pass,
,,,,,,,,,,,,,,,,2.773606,,,,,,,,,,,,,,,,4f7b18ee-ba2d-4d6e-86ad-f8d285d329f2,2776,,"[82.4, 27.8]",3890278,76,,,,,0.45066133,,Head,,,,"[110.3, 41.3]",,High Pass,,30.994516,,Incomplete,,Robbie Kruse,5494.0,,,,,,,2,From Goal Kick,Stefan Kießling,11394.0,Right Center Forward,158,Bayer Leverkusen,904,"['09447ac5-424f-4963-a07e-51d02b887d4e', '4fb79a61-48fb-45bd-b7c6-86e9175d7068']",3,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:03.384,Pass,
,,,,,,,,,,,,,,,,0.867017,,,,,,,,,,,,,,,,a9000906-eae5-4aa6-b529-1552509ef78d,2780,,"[14.0, 41.8]",3890278,76,,,,,-0.545432,,Keeper Arm,,,,"[25.7, 34.7]",,Ground Pass,,13.685759,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,159,Bayern Munich,169,['0ec52c13-5ffe-4e9f-b05c-c55d054e8c44'],8,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:08.181,Pass,
,,,,,,,,,,,,,,,,1.318426,,,,,,,,,,,,,,,,4db5063a-37be-4067-9ae0-b2fe9b5d88ef,2783,,"[27.1, 33.0]",3890278,76,,,,,-2.0375886,,Right Foot,,,,"[20.7, 20.3]",,Ground Pass,,14.221462,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,159,Bayern Munich,169,['bf5c2b70-7172-4222-b81c-1c57c6fb0210'],9,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:09.297,Pass,
,,,,,,,,,,,,,,,,1.496411,,,,,,,,,,,,,,,,4b7772bd-1f36-41f8-8d58-09a1333ea208,2786,,"[20.4, 21.0]",3890278,76,,,,,-0.52807444,,Left Foot,,,,"[45.6, 6.3]",,Ground Pass,,29.174133,,,,David Olatukunbo Alaba,8220.0,,,,,,,2,Regular Play,Dante Bonfim da Costa Santos,3197.0,Center Back,159,Bayern Munich,169,['5bc47e9c-068e-4a63-ab8b-e9720726911f'],11,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:11.445,Pass,
,,,,,,,,,,,,,,,,1.186908,,,,,,,,,,,,,,,,968b816f-4ae9-4707-8a94-0eeca39166b4,2790,,"[55.3, 6.5]",3890278,76,,,,,3.0278006,,Left Foot,,,,"[51.8, 6.9]",,Ground Pass,,3.522783,,,,Douglas Costa de Souza,5837.0,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,159,Bayern Munich,169,['a8a66fa8-6402-41a6-b873-0b09cb13a07b'],14,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:14.765,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,3971ac6a-f99d-41b1-803f-b69ac174ee7c,2794,,"[48.3, 6.3]",3890278,76,,,,,2.8270018,,Left Foot,,,,"[35.7, 10.4]",,Ground Pass,,13.250283,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,2,Regular Play,Douglas Costa de Souza,5837.0,Left Wing Back,159,Bayern Munich,169,['d2ad6ca9-8f63-478a-b11c-e61f4d0ad270'],16,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:16.621,Pass,
,,,,,,,,,,,,,,,,1.604927,,,,,,,,,,,,,,,,b3a1bdbd-01bf-4447-8b0f-0dde85e7dc47,2797,,"[36.8, 12.1]",3890278,76,,,,,1.8712735,,Left Foot,,,,"[32.4, 26.3]",,Ground Pass,,14.866069,,,,Xabier Alonso Olano,20133.0,,,,,,,2,Regular Play,Dante Bonfim da Costa Santos,3197.0,Center Back,159,Bayern Munich,169,['d01b992c-7a38-4688-b0ce-4a1a47ced82d'],18,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:18.884,Pass,
,,,,,,,,,,,,,,,,1.348279,,,,,,,,,,,,,,,,c2683341-b528-4839-b258-e0ee6daa7443,2800,,"[32.8, 28.6]",3890278,76,,,,,1.1002364,,Right Foot,,,,"[41.6, 45.9]",,Ground Pass,,19.409534,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,159,Bayern Munich,169,['d18fdeb3-36d7-4b70-bc72-4d0a2b3898bf'],21,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:21.005,Pass,
,,,,,,,,,,,,,,,,1.305256,,,,,,,,,,,,,,,,7db5c369-deec-42ed-a869-71a7d9c13916,2803,,"[43.9, 52.6]",3890278,76,,,,,1.0078826,,Right Foot,,,,"[55.7, 71.3]",,Ground Pass,,22.111761,,,,Philipp Lahm,19295.0,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,159,Bayern Munich,169,['495424df-eb77-481d-bfe7-4093a2a027cc'],23,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:23.487,Pass,
,,,,,,,,,,,,,,,,1.221277,,,,,,,,,,,,,,,,20d70ee1-b3ad-467d-acf3-6ca910542388,2806,,"[56.8, 68.7]",3890278,76,,,,,-2.4016178,,Right Foot,,,,"[45.3, 58.2]",,Ground Pass,,15.572412,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Center Back,159,Bayern Munich,169,['fbe9310d-2eb6-4db3-b416-8b8846b087f4'],26,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:26.241,Pass,
,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,,,,316e0666-8916-4117-a329-f98798f92758,2809,,"[43.9, 55.8]",3890278,76,,,,,-1.5565927,,Right Foot,,,,"[44.4, 20.6]",,Ground Pass,,35.203552,,,,David Olatukunbo Alaba,8220.0,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,159,Bayern Munich,169,['192916ab-9c15-4b4c-be35-82e25f48693e'],28,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:28.268,Pass,
,,,,,,,,,,,,,,,,1.425446,,,,,,,,,,,,,,,,2ab39e25-419c-4568-b734-1f1c51a5eca3,2812,,"[45.1, 13.0]",3890278,76,,,,,-0.30734825,,Left Foot,,,,"[74.4, 3.7]",,Ground Pass,,30.740526,,,,Douglas Costa de Souza,5837.0,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,159,Bayern Munich,169,['6b29cdf0-ef55-49a2-a49f-2b0f0cb0dd4a'],32,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:32.010,Pass,
,,,,,,,,,,,,,,,,1.900688,,,,,,,,,,,,,,,,c2bd81f2-f06a-454f-95c7-45ff0da8b036,2815,,"[75.3, 4.0]",3890278,76,,,,,0.13765208,,Left Foot,,,,"[98.4, 7.2]",,Ground Pass,,23.320591,,,,David Olatukunbo Alaba,8220.0,,,,,,,2,Regular Play,Douglas Costa de Souza,5837.0,Left Wing Back,159,Bayern Munich,169,['32e8aa42-6a3b-4e18-bf1e-7236f52e51cd'],33,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:33.790,Pass,
,,,,,,,,,,,,,,,,0.996231,,,,,,,,,,,,,,,,d65414c7-bfa7-4a9a-847e-0cbd19c1c2c6,2818,,"[112.4, 8.1]",3890278,76,,,,,1.6212949,,Left Foot,True,,,"[111.0, 35.8]",,High Pass,,27.735357,,Incomplete,,Robert Lewandowski,5668.0,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,159,Bayern Munich,169,"['3ac40a74-4d57-412b-b4c2-e4c4b7f445e0', '5a69d993-14a8-4cb5-8bbf-681e14d9bd4c']",39,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:39.524,Pass,
,,,,,,,,,,,,,,,,1.158458,,,,,,,,,,,,,,,,ea15203a-d201-4fcf-b9ed-d62b181d8a8c,2823,,"[114.9, 5.8]",3890278,76,,,,,1.7249422,,Left Foot,True,True,,"[111.0, 30.9]",,Ground Pass,,25.40118,,Incomplete,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,159,Bayern Munich,169,['fc58ceb8-3951-4730-a653-78de4fbdafc2'],45,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:45.196,Pass,
,,,,,,,,,,,,,,,,1.070728,,,,,,,,,,,,,,,,7dcdd31e-2930-48f8-a7f4-3bfd92e97029,2826,,"[9.1, 43.9]",3890278,76,,,,,1.3599212,,Right Foot,,,,"[15.8, 75.2]",,Ground Pass,,32.00906,,,,Julian Brandt,5555.0,,,,,,,2,Regular Play,Lars Bender,8969.0,Right Defensive Midfield,159,Bayern Munich,169,['3a204410-4004-4084-80f3-a21a763bc3e4'],47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:47.248,Pass,
,,,,,,,,,,,,,,,,0.036721,,,,,,,,,,,,,,,,678db73e-205c-46b5-a392-9436e57c34a2,2829,,"[20.2, 75.6]",3890278,76,,,,,-0.2914568,,Right Foot,,,,"[23.2, 74.7]",,Low Pass,,3.132092,,Incomplete,,Robbie Kruse,5494.0,,,,,,,2,Regular Play,Julian Brandt,5555.0,Right Midfield,159,Bayern Munich,169,"['e1f7b6fc-092e-4533-9f13-85feeb6fbad1', 'fd10ff77-c636-45c8-bc22-9d942c28db5e']",50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:31:50.109,Pass,
,,,,,,,,,,,,,,,,1.596899,,,,,,,,,,,,,,,,f5fe5d72-edd6-4f48-bddd-c061bba08842,2834,,"[36.1, 80.0]",3890278,77,,True,,,-0.9080668,,,,,,"[42.5, 71.8]",,Low Pass,,10.401923,,Incomplete,,,,,,,,,Throw-in,2,From Throw In,Roberto Hilbert,8918.0,Right Back,160,Bayer Leverkusen,904,['793720b7-7e50-4201-95c6-288fff349402'],38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:32:38.962,Pass,
,,,,,,,,,,,,,,,,1.745436,,,,,,,,,,,,,,,,107ddb40-b1c9-49aa-b2cd-ebe0f049d659,2836,,"[84.9, 12.7]",3890278,77,,,,,1.6688026,,Left Foot,,,,"[80.8, 54.4]",,High Pass,,41.901073,,,,Thomas Müller,5562.0,,,True,,,,2,Regular Play,Douglas Costa de Souza,5837.0,Left Wing Back,161,Bayern Munich,169,['c5fb58b7-8274-416a-a549-d0533b262c44'],42,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:42.227,Pass,
,,,,,,,,,,,,,,,,1.537122,,,,,,,,,,,,,,,,70990860-763b-41e4-8bea-cf912591975d,2841,,"[72.3, 48.7]",3890278,77,,,,,2.8712065,,Right Foot,,,,"[53.9, 53.8]",,Ground Pass,,19.093716,,,,Philipp Lahm,19295.0,,,,,,,2,Regular Play,Thomas Müller,5562.0,Right Wing Back,161,Bayern Munich,169,"['4e06fc92-b136-424e-b71f-76b259ca943d', '698aee58-44d5-4d4c-beca-ef33e8b8bbe8']",45,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:45.570,Pass,True
,,,,,,,,,,,,,,,,0.58804,,,,,,,,,,,,,,,,7970594c-a630-4ee2-8d6f-f5309368b19a,2844,,"[64.4, 54.0]",3890278,77,,,,,-1.541393,,Right Foot,,,,"[64.7, 43.8]",,Ground Pass,,10.204411,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Center Back,161,Bayern Munich,169,['59bbd3a4-5346-4d7a-b264-6784d61bdc82'],47,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:47.976,Pass,
,,,,,,,,,,,,,,,,0.782519,,,,,,,,,,,,,,,,481fe956-5746-4cd1-962b-a3e90561fd54,2847,,"[64.9, 41.1]",3890278,77,,,,,1.7541959,,Left Foot,,,,"[62.6, 53.5]",,Ground Pass,,12.611503,,,,Philipp Lahm,19295.0,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,161,Bayern Munich,169,['a469f891-0c77-4bad-b3f8-a75f936f3d88'],48,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:48.929,Pass,
,,,,,,,,,,,,,,,,1.744663,,,,,,,,,,,,,,,,9ee03bad-979a-4816-938e-eaece261da4c,2850,,"[64.4, 54.7]",3890278,77,,,,,-2.287477,,Right Foot,,,,"[52.9, 41.5]",,Ground Pass,,17.506855,,,,Xabier Alonso Olano,20133.0,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Center Back,161,Bayern Munich,169,['900e315e-ab67-44b9-8bab-96cfd3f47c6e'],50,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:50.706,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,1ec084b4-673b-46d0-a46a-9c0559068b36,2853,,"[54.8, 40.0]",3890278,77,,,,,-1.5622495,,Right Foot,,,,"[55.0, 16.6]",,Ground Pass,,23.400854,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,161,Bayern Munich,169,['ca03234e-affe-455d-8f48-6dc2de681073'],52,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:52.907,Pass,
,,,,,,,,,,,,,,,,1.22038,,,,,,,,,,,,,,,,55313dc0-3fb4-47ab-b768-81f3d18a1140,2856,,"[56.2, 17.1]",3890278,77,,,,,2.1630602,,Left Foot,,,,"[45.3, 33.3]",,Ground Pass,,19.525623,,,,Xabier Alonso Olano,20133.0,,,,,,,2,Regular Play,Dante Bonfim da Costa Santos,3197.0,Center Back,161,Bayern Munich,169,['304f82da-283c-4961-bccb-adc5b0735bc7'],56,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:56.669,Pass,
,,,,,,,,,,,,,,,,1.622652,,,,,,,,,,,,,,,,9e9555cb-0ec6-4302-b6de-bbeaab19b806,2859,,"[44.4, 34.4]",3890278,77,,,,,0.69865984,,Right Foot,,,,"[74.4, 59.6]",,Ground Pass,,39.17959,,,,Mario Götze,8227.0,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,161,Bayern Munich,169,['439e0592-d05b-44cd-b681-a680c1844436'],59,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:59.486,Pass,
,,,,,,,,,,,,,,,,0.886255,,,,,,,,,,,,,,,,1131b1c6-c6f9-4979-984e-cb5966e3cb90,2862,,"[77.3, 69.6]",3890278,78,,,,,0.7853982,,Right Foot,,,,"[81.5, 73.8]",,Ground Pass,,5.939697,,,,Thomas Müller,5562.0,,,,,,,2,Regular Play,Mario Götze,8227.0,Center Attacking Midfield,161,Bayern Munich,169,['3ccb44b1-cbfc-4ced-b56c-76cb8f64c85d'],2,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:02.495,Pass,
,,,,,,,,,,,,,,,,2.360314,,,,,,,,,,,,,,,,d83126de-b22e-47af-bda1-abffff763a91,2866,,"[81.1, 72.0]",3890278,78,,,,,-2.6514173,,Right Foot,,,,"[57.3, 59.3]",,Ground Pass,,26.97647,,,,Philipp Lahm,19295.0,,,,,,,2,Regular Play,Thomas Müller,5562.0,Right Wing Back,161,Bayern Munich,169,"['0d268f31-3bc3-468d-a565-ac5dff9154ed', '8c74992c-e386-48b1-9a77-2384610ab19b']",3,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:03.959,Pass,True
,,,,,,,,,,,,,,,,1.557725,,,,,,,,,,,,,,,,e8501542-821a-40b7-a3a4-ec88be517df1,2869,,"[57.3, 59.3]",3890278,78,,,,,-2.071464,,Right Foot,,,,"[51.5, 48.7]",,Ground Pass,,12.083046,,,,Xabier Alonso Olano,20133.0,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Center Back,161,Bayern Munich,169,['ea40d04e-f36e-4ae5-a460-50942dd50cc4'],6,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:06.401,Pass,
,,,,,,,,,,,,,,,,1.288863,,,,,,,,,,,,,,,,9a207ed1-11d1-4ef6-98ca-f06a1745efca,2872,,"[56.2, 52.3]",3890278,78,,,,,-0.24426335,,Right Foot,,,,"[89.1, 44.1]",,Ground Pass,,33.90649,,,,Robert Lewandowski,5668.0,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,161,Bayern Munich,169,['3d0f4e93-139a-4f34-a108-1485d377a773'],9,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:09.323,Pass,
,,,,,,,,,,,,,,,,0.81754,,,,,,,,,,,,,,,,bfd26170-65e2-4424-a147-128277e7534e,2879,,"[79.0, 50.0]",3890278,78,,,,,0.8005485,,Right Foot,,,,"[85.5, 56.7]",,Ground Pass,,9.334881,,,,Mario Götze,8227.0,,,,,,Free Kick,2,From Free Kick,Robert Lewandowski,5668.0,Center Forward,162,Bayern Munich,169,['a41a04dd-5e7f-4ba7-b29a-3b58180e129d'],15,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:15.198,Pass,
,,,,,,,,,,,,,,,,1.919003,,,,,,,,,,,,,,,,aeb3dd88-04ff-4e30-a0dd-60608382fe5e,2882,,"[92.6, 55.6]",3890278,78,,,,,0.6790812,,Right Foot,,,,"[106.6, 66.9]",,Ground Pass,,17.991386,,,,Thomas Müller,5562.0,,,,,,,2,From Free Kick,Mario Götze,8227.0,Center Attacking Midfield,162,Bayern Munich,169,['2ecf0fdf-ecae-43d5-907c-6e061360b1dc'],17,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:17.018,Pass,
