50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,4.639232,,,,,,,,,,,,22924abf-039d-490f-aa8b-db4bf0e4fa11,15,,,"[46.5, 36.7]",3890274,0,,,,,-1.0457852,,Left Foot,,,,"[67.7, 0.1]",,High Pass,,42.296574,,,Out,,Ivan Perišić,5474.0,,,,,Recovery,1,From Kick Off,Aaron Hunt,8308.0,Right Defensive Midfield,2,FC Köln,186,"['4ffbe42c-f7a7-4b75-99a9-5f8f0a1df551', '6fe93fd6-be50-4128-8349-c895918e9947']",8,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:08.517,Pass,
,,,,,,,,,,,,,,,,,1.819062,,,,,,,,,,,,1ef00613-106f-4e10-a3af-a61d65e81a79,17,,,"[56.3, 80.0]",3890274,0,,,,,-0.5302158,,,,,,"[82.4, 64.7]",,High Pass,,30.253925,,,Incomplete,,Anthony Modeste,23486.0,,,,,Throw-in,1,From Throw In,Paweł Olkowski,9459.0,Right Back,3,FC Köln,186,"['a394e2e3-b3a3-4ade-b4f9-304a32974969', 'a5dcec7a-a196-4110-b1ac-2b7a22fbc5d5']",26,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:26.532,Pass,
,,,,,,,,,,,,,,,,,1.610513,,,,,,,,,,,,a394e2e3-b3a3-4ade-b4f9-304a32974969,19,,,"[37.7, 15.4]",3890274,0,,,,True,0.26126796,,,,,,"[56.4, 20.4]",,High Pass,,19.35691,,,Incomplete,,Kevin De Bruyne,3089.0,,,,,Recovery,1,From Throw In,Timm Klose,9461.0,Left Center Back,3,FC Köln,186,"['1ef00613-106f-4e10-a3af-a61d65e81a79', '2e2cabc8-9ab3-4ca2-8bfc-1c3969900fe6', '96619135-6bdc-4d49-a716-1b5eb29ba7af', 'c88cb617-f946-4f7f-addf-8321b7903077']",28,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:28.351,Pass,True
,,,,,,,,,,,,,,,,,0.890446,,,,,,,,,,,,c88cb617-f946-4f7f-addf-8321b7903077,22,,,"[63.7, 59.7]",3890274,0,,,,,0.18311082,,Right Foot,,,,"[74.5, 61.7]",,Ground Pass,,10.983624,,,,,Matthias Lehmann,8827.0,,,,,Recovery,1,From Throw In,Kevin Vogt,8397.0,Left Defensive Midfield,3,FC Köln,186,"['a394e2e3-b3a3-4ade-b4f9-304a32974969', 'bf504697-ebcd-4487-b837-fd91e30eac6d']",29,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:29.962,Pass,
,,,,,,,,,,,,,,,,,1.449991,,,,,,,,,,,,bfe87488-d2b5-4cd0-bb2a-9aa0e82257a4,27,,,"[64.9, 58.8]",3890274,0,,,,,2.5775967,,Right Foot,,,,"[48.3, 69.3]",,Ground Pass,,19.642046,,,,,Frederik Hillesborg Sørensen,8829.0,,,,,,1,From Throw In,Matthias Lehmann,8827.0,Right Defensive Midfield,3,FC Köln,186,['6ce00f94-359b-45ef-9341-99cc8e512b0c'],33,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:33.423,Pass,
,,,,,,,,,,,,,,,,,1.903974,,,,,,,,,,,,8fa5555d-357c-49c7-9a6a-3baac9330664,31,,,"[49.9, 72.4]",3890274,0,,,,,-0.5328439,,Right Foot,,,,"[81.1, 54.0]",,High Pass,,36.221542,,,,,Anthony Modeste,23486.0,,,,,,1,From Throw In,Frederik Hillesborg Sørensen,8829.0,Right Center Back,3,FC Köln,186,"['234839a1-db4b-4daf-b4ea-88e931d3d467', '2fa88ff6-560a-42f4-ba3b-11b489c1f828']",35,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:35.501,Pass,True
,,,,,,,,,,,,,,,,,1.462327,,,,,,,,,,,,43f035ab-9c80-4b0e-ac8e-5b36b2142872,36,,,"[16.7, 33.3]",3890274,0,,True,,,1.3370532,,Keeper Arm,,,,"[18.2, 39.6]",,Ground Pass,,6.47611,,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,1,Regular Play,Koen Casteels,8240.0,Goalkeeper,4,Wolfsburg,179,['f2e1b9ab-7cec-4c39-9916-4665b7ccca7b'],42,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:42.038,Pass,
,,,,,,,,,,,,,,,,,1.513557,,,,,,,,,,,,a3061aed-190d-4f91-804b-0a0305cc072b,38,,,"[22.2, 45.6]",3890274,0,,,,,-1.0531002,,Right Foot,,,,"[34.9, 23.3]",,Ground Pass,,25.662813,,,,,Luiz Gustavo Dias,3545.0,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,4,Wolfsburg,179,['dd5f1782-21c0-491e-aaa4-dd1b0be185e0'],46,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:46.062,Pass,
,,,,,,,,,,,,,,,,,1.069751,,,,,,,,,,,,a7633cd9-c2c2-4e35-a384-f798aaa39970,41,,,"[38.6, 21.5]",3890274,0,,,,,-0.8887325,,Left Foot,,,,"[50.7, 6.6]",,Ground Pass,,19.19427,,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,4,Wolfsburg,179,['29bde8e6-b7a1-46e4-a595-5bb299d9fdd6'],48,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:48.428,Pass,
,,,,,,,,,,,,,,,,,1.486332,,,,,,,,,,,,1c594ade-c138-451c-8fe4-349b7afc90d8,44,,,"[45.2, 8.4]",3890274,0,,,,,2.4805496,,Left Foot,,,,"[26.3, 23.1]",,Ground Pass,,23.943684,,,,,Timm Klose,9461.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,4,Wolfsburg,179,['b4f72e3c-6140-4462-bac7-17d2b980b664'],52,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:52.421,Pass,
,,,,,,,,,,,,,,,,,0.830503,,,,,,,,,,,,349be70b-3f06-4e06-82a7-68b0c7c93646,47,,,"[27.2, 23.5]",3890274,0,,,,,1.5255101,,Right Foot,,,,"[28.7, 56.6]",,Ground Pass,,33.133972,,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,1,Regular Play,Timm Klose,9461.0,Left Center Back,4,Wolfsburg,179,['39f0bbec-71e6-49db-990e-b9cb467d530b'],55,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:55.666,Pass,
,,,,,,,,,,,,,,,,,1.74067,,,,,,,,,,,,a621402a-70c1-445b-9a27-2921246e0f44,50,,,"[29.7, 54.0]",3890274,0,,,,,1.2378731,,No Touch,,,,"[37.1, 75.4]",,Ground Pass,,22.643322,,True,,,Adelino André Vieira Freitas,10790.0,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,4,Wolfsburg,179,['0b3daf18-a1ac-453c-b112-a0167f9b07fb'],56,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:56.576,Pass,
,,,,,,,,,,,,,,,,,0.854171,,,,,,,,,,,,68b987a5-d826-4d9e-a5c5-0c0d770804d5,54,,,"[36.2, 72.3]",3890274,0,,,,,-0.8208443,,Right Foot,,,,"[43.0, 65.0]",,Ground Pass,,9.976472,,,,,Aaron Hunt,8308.0,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,4,Wolfsburg,179,"['1e484e71-6471-417c-aae9-61261e39c5bc', '88156e9b-5176-4e67-8b3e-036dd09c3119']",59,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:59.725,Pass,True
,,,,,,,,,,,,,,,,,0.789759,,,,,,,,,,,,a7fb0de4-105b-4682-8901-7f5de8f6c364,58,,,"[41.9, 65.4]",3890274,1,,,,,1.8527951,,Left Foot,,,,"[38.8, 76.1]",,Low Pass,,11.1400175,,,,,Adelino André Vieira Freitas,10790.0,,,,,,1,Regular Play,Aaron Hunt,8308.0,Right Defensive Midfield,4,Wolfsburg,179,"['3bc129d4-91b4-40ea-ba7f-9cda47dba4a2', '970e826a-4ba3-4889-8676-65b1779c189d']",0,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:00.724,Pass,True
,,,,,,,,,,,,,,,,,1.467293,,,,,,,,,,,,02658564-09ac-4064-88e9-f95d110c08e2,61,,,"[38.8, 75.2]",3890274,1,,,,,-1.530278,,Left Foot,,,,"[39.1, 67.8]",,Ground Pass,,7.406079,,,,,Aaron Hunt,8308.0,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,4,Wolfsburg,179,['f22d342a-be0a-49cb-9beb-c24ef184e809'],1,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:01.546,Pass,
,,,,,,,,,,,,,,,,,1.031038,,,,,,,,,,,,752fa357-9f41-431c-a380-112b38c22f4c,65,,,"[39.7, 66.3]",3890274,1,,,,,-0.56884784,,Left Foot,,,,"[45.8, 62.4]",,Ground Pass,,7.2401657,,,,,Max Kruse,8386.0,,,,,,1,Regular Play,Aaron Hunt,8308.0,Right Defensive Midfield,4,Wolfsburg,179,"['209ea30b-738d-41d8-9be9-a3be327e8d87', '547805f9-ea11-4a14-b87c-8ef6d8fac20f']",3,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:03.462,Pass,True
,,,,,,,,,,,,,,,,,1.865211,,,,,,,,,,,,890b6d5d-92fe-4f14-8a01-c4b27677d764,69,,,"[49.1, 52.5]",3890274,1,,,,,-0.90833354,,Left Foot,,,,"[75.7, 18.4]",,High Pass,,43.247776,,,Incomplete,,Ivan Perišić,5474.0,,,,,,1,Regular Play,Max Kruse,8386.0,Right Wing,4,Wolfsburg,179,"['81ee2044-8e4c-417b-b806-a0e892d9e754', 'e337b333-0803-47bd-b0ff-6fbf0631ff54', 'f542614b-fb3b-4a99-9cc5-f42485f2c0ea']",5,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:05.796,Pass,True
,,,,,,,,,,,,,,,,,1.610699,,,,,,,,,,,,13855d10-63cc-4359-809f-dd0f19d9963c,73,,,"[42.5, 64.0]",3890274,1,,,,,-0.71883,,Right Foot,,,,"[63.3, 45.8]",,Ground Pass,,27.63838,,,,,Anthony Modeste,23486.0,,,,,,1,Regular Play,Paweł Olkowski,9459.0,Right Back,5,FC Köln,186,['ef94211c-b81b-4d1a-bc46-bf5c20d98138'],9,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:09.370,Pass,
,,,,,,,,,,,,,,,,,0.879727,,,,,,,,,,,,4b90e61f-33df-4359-a608-a1d338b66f60,77,,,"[63.7, 46.7]",3890274,1,,,,,2.728464,,Right Foot,,,,"[49.1, 53.1]",,Ground Pass,,15.941142,,,,,Matthias Lehmann,8827.0,,,,,,1,Regular Play,Anthony Modeste,23486.0,Right Center Forward,5,FC Köln,186,"['44289d20-dd68-41cf-8484-4682316ee1f4', '5d173daf-f983-4a2c-95e5-1df074724f2b']",11,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:11.021,Pass,True
,,,,,,,,,,,,,,,,,2.05259,,,,,,,,,,,,53d0fb72-d8b3-4af3-9703-d30766284f5a,80,,,"[49.3, 53.0]",3890274,1,,,,,-1.1511455,,Right Foot,,,,"[58.0, 33.5]",,Ground Pass,,21.35275,,,Incomplete,,Kevin Vogt,8397.0,,,,,,1,Regular Play,Matthias Lehmann,8827.0,Right Defensive Midfield,5,FC Köln,186,"['ab1bfcaa-0ffa-4d0c-9e63-e2639eb8b460', 'ce4cef5c-6d79-4403-be03-d9c653c7f4d9']",11,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:11.940,Pass,
,,,,,,,,,,,,,,,,,2.317435,,,,,,,,,,,,baf135c8-5ea6-44ea-8a5d-229a75f58ced,84,,,"[74.4, 58.6]",3890274,1,,,,,0.37239844,,Left Foot,,,,"[93.6, 66.1]",,Ground Pass,,20.61286,,,,,Bas Dost,10594.0,,,,,,1,Regular Play,Aaron Hunt,8308.0,Right Defensive Midfield,6,Wolfsburg,179,['272c089f-0d8c-4f67-9085-ddcf29d8a465'],16,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:16.452,Pass,
,,,,,,,,,,,,,,,,,1.098072,,,,,,,,,,,,fd1f2cf6-cc2f-4ffd-be55-4389496e25a8,92,,,"[94.4, 60.3]",3890274,1,,,,,2.3386524,,Right Foot,,,,"[88.8, 66.1]",,Ground Pass,,8.062258,,,,,Adelino André Vieira Freitas,10790.0,,,,,,1,Regular Play,Bas Dost,10594.0,Center Forward,6,Wolfsburg,179,['5d5cd236-d4dd-4857-bf8c-1c70b0b5ea3c'],25,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:25.556,Pass,
,,,,,,,,,,,,,,,,,0.691048,,,,,,,,,,,,5ad0b276-76f7-4964-bf22-12b6b99c3962,95,,,"[87.7, 68.4]",3890274,1,,,,,-2.5424173,,Right Foot,,,,"[83.6, 65.6]",,Ground Pass,,4.9648767,,,,,Kevin De Bruyne,3089.0,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,6,Wolfsburg,179,['673d1965-7048-432a-8d69-ae333885513c'],29,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:29.304,Pass,
,,,,,,,,,,,,,,,,,1.221473,,,,,,,,,,,,e50be464-89dd-4e53-a6e2-e566429c89ca,98,,,"[82.9, 65.0]",3890274,1,,,,,0.38340074,,Right Foot,,,,"[94.8, 69.8]",,Ground Pass,,12.831601,,,,,Aaron Hunt,8308.0,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,6,Wolfsburg,179,['de9b5d2d-ea47-4310-b176-945063a4f27c'],30,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:30.031,Pass,
,,,,,,,,,,,,,,,,,1.061751,,,,,,,,,,,,f287a7bb-42c5-4a13-8820-0efd93aa3147,104,,,"[20.3, 11.0]",3890274,1,,,,,-0.0064101685,,Right Foot,,,,"[35.9, 10.9]",,Ground Pass,,15.600321,,,,,Simon Zoller,8822.0,,,,,Recovery,1,Regular Play,Dominique Heintz,8828.0,Left Center Back,6,Wolfsburg,179,['d1d57ab7-8acb-4266-b33a-0dbd2be651fb'],35,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:35.679,Pass,
,,,,,,,,,,,,,,,,,1.475587,,,,,,,,,,,,eb7e3666-8cd8-492d-876b-183891a4de30,111,,,"[68.2, 55.5]",3890274,1,,,,,-2.7818525,,Right Foot,,,,"[45.6, 47.0]",,Ground Pass,,24.1456,,,,,Timm Klose,9461.0,,,,,Recovery,1,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,6,Wolfsburg,179,"['885ddcb5-5686-46d0-a204-2597c63b25f4', 'd548c2da-84bb-4440-8582-aeb8ec2df475']",40,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:40.673,Pass,True
,,,,,,,,,,,,,,,,,1.238434,,,,,,,,,,,,c38148ec-12af-4ecd-8e6a-569c93db5302,115,,,"[43.6, 43.2]",3890274,1,,,,,-1.6672701,,Left Foot,,,,"[41.5, 21.5]",,Ground Pass,,21.801376,,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Timm Klose,9461.0,Left Center Back,6,Wolfsburg,179,['52184885-5142-452c-b1c7-c3b8f0915ebd'],45,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:45.058,Pass,
,,,,,,,,,,,,,,,,,0.703039,,,,,,,,,,,,2894246f-6861-466c-85f0-37c6468976de,118,,,"[49.4, 24.6]",3890274,1,,,,,0.49555168,,Left Foot,,,,"[56.8, 28.6]",,Ground Pass,,8.411897,,,,,Kevin De Bruyne,3089.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,6,Wolfsburg,179,['a42a1dd7-383f-486d-b730-c577d9a85d44'],48,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:48.590,Pass,
,,,,,,,,,,,,,,,,,1.272365,,,,,,,,,,,,cfd7f4e5-e1c4-44bb-8455-256ee48c57da,121,,,"[56.2, 27.9]",3890274,1,,,,,2.9724915,,Right Foot,,,,"[39.8, 30.7]",,Ground Pass,,16.637308,,,,,Timm Klose,9461.0,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,6,Wolfsburg,179,['dfce386c-1a29-455e-90a2-4759e320f12f'],49,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:49.333,Pass,
,,,,,,,,,,,,,,,,,1.736023,,,,,,,,,,,,435b657a-149f-4a65-a63d-1b685671be53,124,,,"[39.8, 31.0]",3890274,1,,,,,1.3466159,,Left Foot,,,,"[46.8, 61.7]",,Ground Pass,,31.487934,,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,1,Regular Play,Timm Klose,9461.0,Left Center Back,6,Wolfsburg,179,['250610fb-3061-4e08-bee8-22fd8bfc572d'],51,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:51.755,Pass,
,,,,,,,,,,,,,,,,,1.615021,,,,,,,,,,,,8c958f1d-68c5-489c-9e19-8009435410c3,127,,,"[47.2, 61.9]",3890274,1,,,,,0.70927435,,Right Foot,,,,"[59.9, 72.8]",,Ground Pass,,16.736189,,,,,Adelino André Vieira Freitas,10790.0,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,6,Wolfsburg,179,['0ad581a0-1174-4903-ab6e-5dd705a4d878'],55,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:55.014,Pass,
