50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.2987,,,,,,,,,,,,,7484d619-7013-41e4-8e7f-b2ada7e2340d,655,,"[95.5, 54.7]",3890262,22,,,,,-0.376242,,Right Foot,,,,"[103.6, 51.5]",,Low Pass,,8.70919,,Incomplete,,Dominik Stroh-Engel,40481.0,,,,,,1,From Keeper,Marco Sailer,400612.0,Center Attacking Midfield,50,Darmstadt 98,872,"['40b5da4e-7e11-4008-bdb7-4722a161ecc8', 'c43ed19a-d74f-4172-8d52-009ede9b3c72']",0,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:00.800,Pass,
,,,,,,,,,,,,,,,,0.202508,,,,,,,,,,,,,35be72da-07c8-4f6e-96db-0ecd4430f6d9,660,,"[100.0, 66.7]",3890262,22,,,,,-1.1205708,,Right Foot,,,,"[102.9, 60.7]",,Low Pass,,6.664083,,Incomplete,,Marcel Heller,9401.0,,,,,,1,From Keeper,Jérôme Gondorf,8388.0,Right Defensive Midfield,50,Darmstadt 98,872,"['2c239a2f-381a-47d0-b5f5-158cb08ff63a', 'a7c7ce7d-a547-49d2-94a0-8f07615cab5d']",4,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:04.056,Pass,
,,,,,,,,,,,,,,,,1.81396,,,,,,,,,,,,,4a6a0e6a-9ea8-4f20-9f03-b534d1d235bc,663,,"[120.0, 80.0]",3890262,22,,,,,-1.6870104,,Left Foot,,,,"[114.7, 34.6]",,High Pass,True,45.708313,,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Konstantin Rausch,11134.0,Left Midfield,51,Darmstadt 98,872,['09a43218-f9f9-44e5-95da-75f2db05255b'],41,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:41.496,Pass,
,,,,,,,,,,,,,,,,2.423596,,,,,,,,,,,,,eb95f155-8556-484d-ab60-6151458caf6d,668,,"[79.2, 4.0]",3890262,23,,,,,1.0890745,,Left Foot,,,,"[111.3, 65.4]",,High Pass,,69.284706,,Incomplete,,Dominik Stroh-Engel,40481.0,,True,,,Free Kick,1,From Free Kick,Konstantin Rausch,11134.0,Left Midfield,52,Darmstadt 98,872,"['526f4075-65ba-4113-8e20-162c91dad04c', '73a28d14-06a3-4537-992e-ccedeb2e2005']",31,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:31.397,Pass,
,,,,,,,,,,,,,,,,4.00987,,,,,,,,,,,,,cd1df534-d8a8-4333-ae84-d5062b5fa539,672,,"[10.1, 7.4]",3890262,23,,,,,-0.01694753,,Left Foot,,,,"[69.1, 6.4]",,High Pass,,59.008472,,,,Edgar Prib,24914.0,,,,,Recovery,1,From Counter,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,53,Hannover 96,178,"['5e43933b-95af-45f5-9dcc-bbdac09bb614', '6ff61ab8-9df8-4acb-9ebe-7df5dc434375']",37,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:23:37.601,Pass,True
,,,,,,,,,,,,,,,,0.172712,,,,,,,,,,,,,d16ee941-09a6-4a78-a363-92a60a7fc9ba,680,,"[118.1, 23.5]",3890262,23,,,,,1.5263811,,Left Foot,,,,"[118.3, 28.0]",,Ground Pass,,4.504442,,Incomplete,,Mevlüt Erdinç,20027.0,,,,,,1,From Counter,Edgar Prib,24914.0,Center Attacking Midfield,53,Hannover 96,178,"['3e90ab5d-1914-4b1c-a91a-4b37f0f606f7', '4d049a3a-f2ce-46e2-8006-9721b824e3c0']",48,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:23:48.172,Pass,
,,,,,,,,,,,,,,,,1.277908,,,,,,,,,,,,,d488af34-ea19-4078-bedf-e0941ca2ed21,685,,"[28.5, 72.7]",3890262,24,,,,,-2.3898895,,Right Foot,,,,"[19.3, 64.1]",,Ground Pass,,12.593649,,,,Florian Jungwirth,12383.0,,,,,,1,Regular Play,Marcel Heller,9401.0,Right Midfield,54,Darmstadt 98,872,['af550bb3-080c-47d7-9e4c-e92b4f3f5794'],0,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:00.931,Pass,
,,,,,,,,,,,,,,,,1.821283,,,,,,,,,,,,,3baf0f49-c715-4e98-87ec-93b377507e7f,688,,"[21.5, 63.9]",3890262,24,,,,,-1.4957287,,Right Foot,,,,"[24.2, 28.0]",,Ground Pass,,36.00139,,,,Luca Caldirola,9404.0,,,,,,1,Regular Play,Florian Jungwirth,12383.0,Right Back,54,Darmstadt 98,872,['fc6714df-7042-4d93-a8c6-1caabd23f3bd'],3,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:03.390,Pass,
,,,,,,,,,,,,,,,,2.927154,,,,,,,,,,,,,b30c47f8-61d4-42f0-8b78-0d0a78ba7aaf,691,,"[36.4, 18.5]",3890262,24,,,,,0.23057547,,Left Foot,,,,"[90.5, 31.2]",,High Pass,,55.570675,,Incomplete,,Dominik Stroh-Engel,40481.0,,,,,,1,Regular Play,Luca Caldirola,9404.0,Left Center Back,54,Darmstadt 98,872,"['5aa21b61-55e5-4d76-b510-1496326f51ec', 'd5ba5580-5834-47db-9967-4c3c5cfd51f2']",9,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:09.154,Pass,
,,,,,,,,,,,,,,,,3.846615,,,,,,,,,,,,,d5ba5580-5834-47db-9967-4c3c5cfd51f2,693,,"[29.6, 48.9]",3890262,24,,,,,0.7222293,,Head,,,,"[64.9, 80.0]",,High Pass,,47.045723,,Out,,Felix Klaus,8551.0,,,,,Recovery,1,Regular Play,Christian Schulz,400614.0,Left Center Back,54,Darmstadt 98,872,"['93101cdb-6deb-475c-a167-2de8cb114cd2', 'b30c47f8-61d4-42f0-8b78-0d0a78ba7aaf']",12,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:12.081,Pass,
,,,,,,,,,,,,,,,,1.286565,,,,,,,,,,,,,aa45514a-d905-4443-9618-4219177f6fda,695,,"[68.3, 0.1]",3890262,24,,,,,0.2573237,,,,,,"[85.4, 4.6]",,High Pass,,17.682194,,,,Dominik Stroh-Engel,40481.0,,,,,Throw-in,1,From Throw In,Fabian Holland,9222.0,Left Back,55,Darmstadt 98,872,['38686791-c8b5-457a-bd0d-54ce07fc6b36'],28,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:28.792,Pass,
,,,,,,,,,,,,,,,,0.117724,,,,,,,,,,,,,a333887c-376c-49ef-bc12-ec4a35a2009a,697,,"[85.4, 4.6]",3890262,24,,,,,-0.18534794,,Head,,,,"[88.6, 4.0]",,Low Pass,,3.255764,,Incomplete,,Marco Sailer,400612.0,,,,,,1,From Throw In,Dominik Stroh-Engel,40481.0,Center Forward,55,Darmstadt 98,872,"['67a5028b-b6be-4744-a590-8f80fc829218', 'eba310ef-333a-4b72-9138-7c6547c65ff7']",30,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:30.078,Pass,
,,,,,,,,,,,,,,,,2.787863,,,,,,,,,,,,,7ef812d0-365e-4fe5-a6ce-ee374af7a11a,700,,"[27.4, 77.6]",3890262,24,,,,,-0.29994714,,Right Foot,,,,"[56.5, 68.6]",,High Pass,,30.459974,,Incomplete,,Mevlüt Erdinç,20027.0,,,,,Recovery,1,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,55,Darmstadt 98,872,"['82dd2ead-fd21-4e91-80dd-67354b634fd5', 'bbc4bf50-e01d-4562-b04b-eec1a21920da']",32,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:32.359,Pass,
,,,,,,,,,,,,,,,,1.829634,,,,,,,,,,,,,82dd2ead-fd21-4e91-80dd-67354b634fd5,702,,"[63.6, 11.5]",3890262,24,,,,,0.23911707,,Head,,,,"[83.7, 16.4]",,Low Pass,,20.688644,,,,Konstantin Rausch,11134.0,,,,,Recovery,1,From Throw In,Peter Niemeyer,40467.0,Left Defensive Midfield,55,Darmstadt 98,872,"['36f7eb61-44ee-4f80-a4ea-d7eff4438411', '7ef812d0-365e-4fe5-a6ce-ee374af7a11a']",35,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:35.147,Pass,
,,,,,,,,,,,,,,,,1.718405,,,,,,,,,,,,,fa9b0d55-8cb2-4245-b4e6-064cad601462,706,,"[97.8, 50.0]",3890262,24,,,,,0.37836275,,Right Foot,,,,"[113.9, 56.4]",,Ground Pass,,17.325415,,,,Marcel Heller,9401.0,,,,,,1,From Throw In,Konstantin Rausch,11134.0,Left Midfield,55,Darmstadt 98,872,['c8b45092-28ec-4964-b050-6ac0cf5828f5'],41,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:41.104,Pass,
,,,,,,,,,,,,,,,,0.370643,,,,,,,,,,,,,af5f34b8-8b6d-4ce2-a76d-4c66a074e46d,708,,"[113.9, 56.4]",3890262,24,,,,,-1.3588387,,Right Foot,True,,,"[115.6, 48.5]",,Ground Pass,,8.080841,,Incomplete,,Marco Sailer,400612.0,,,,,,1,From Throw In,Marcel Heller,9401.0,Right Midfield,55,Darmstadt 98,872,"['9c00742c-c431-4cef-bf1f-b7a05208b3e5', 'c7db034b-2ec6-4e87-a239-813e0415cfe3']",42,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:42.822,Pass,
,,,,,,,,,,,,,,,,3.532062,,,,,,,,,,,,,11299265-d87b-4542-b89e-c91d896a4390,713,,"[15.7, 55.4]",3890262,24,,,,,0.6544643,,Keeper Arm,,,,"[43.2, 76.5]",,High Pass,,34.662083,,,,Oliver Sorg,12316.0,,,,,,1,From Keeper,Ron-Robert Zieler,8947.0,Goalkeeper,56,Hannover 96,178,['a8d596d8-b0ea-4471-bfba-c1acc954891f'],57,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:57.418,Pass,
,,,,,,,,,,,,,,,,3.388714,,,,,,,,,,,,,fa19e7ca-df40-4dfc-b707-c4d5e6cdead9,716,,"[52.7, 76.5]",3890262,25,,,,,-0.2965458,,Right Foot,,,,"[99.5, 62.2]",,High Pass,,48.935978,,Pass Offside,,Mevlüt Erdinç,20027.0,,,,,,1,From Keeper,Oliver Sorg,12316.0,Right Back,56,Hannover 96,178,['07bab2e1-0aa1-4c8f-a98c-aa48d56fee4a'],2,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:25:02.755,Pass,
,,,,,,,,,,,,,,,,3.343703,,,,,,,,,,,,,10ad67d4-0ec9-4bc7-8b74-5fa312b88724,718,,"[29.6, 14.7]",3890262,25,,,,,-0.088185325,,Right Foot,,,,"[95.2, 8.9]",,High Pass,,65.8559,,,,Dominik Stroh-Engel,40481.0,,,,,Free Kick,1,From Free Kick,Christian Mathenia,8306.0,Goalkeeper,57,Darmstadt 98,872,['7765379b-1243-46f0-b758-04ed2b194c92'],34,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:34.988,Pass,
,,,,,,,,,,,,,,,,2.753548,,,,,,,,,,,,,ab7e4aee-177d-42e0-a2e5-53bf4845e71b,720,,"[95.7, 8.5]",3890262,25,,,,True,1.3852423,,,,,,"[101.2, 37.8]",,High Pass,,29.811743,,Incomplete,,Marco Sailer,400612.0,,,,,,1,From Free Kick,Dominik Stroh-Engel,40481.0,Center Forward,57,Darmstadt 98,872,"['0d5aa64d-7988-4327-ae80-d95da8507cb7', '147e6e2c-00e4-41a9-9801-abe3b907d192', '262ffe63-5b10-4976-aa27-a5078e2fa0a9']",38,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:38.332,Pass,True
,,,,,,,,,,,,,,,,2.727899,,,,,,,,,,,,,f8929ac4-c60c-46a7-b10a-2b362c27d87f,724,,"[86.9, 0.1]",3890262,25,,,,,0.16759725,,,,,,"[120.0, 5.7]",,Low Pass,,33.570374,,Out,,Jérôme Gondorf,8388.0,,,,,Throw-in,1,From Throw In,Fabian Holland,9222.0,Left Back,58,Darmstadt 98,872,['cd69c7cd-197c-4575-9174-f100f44825c1'],55,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:55.526,Pass,
,,,,,,,,,,,,,,,,2.395649,,,,,,,,,,,,,b1fe5bdf-eccd-4937-a814-b01173a478d9,726,,"[7.0, 44.1]",3890262,26,,True,,,0.29963025,,Right Foot,,,,"[75.3, 65.2]",,High Pass,,71.48496,,Incomplete,,Mevlüt Erdinç,20027.0,,,,,Goal Kick,1,From Goal Kick,Ron-Robert Zieler,8947.0,Goalkeeper,59,Hannover 96,178,"['891c2710-57d7-41c5-bc24-cf5047b09016', 'd2861840-ea6a-4f97-b902-84dd6bf1fa0c']",24,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:24.554,Pass,
,,,,,,,,,,,,,,,,2.230173,,,,,,,,,,,,,891c2710-57d7-41c5-bc24-cf5047b09016,729,,"[44.8, 14.9]",3890262,26,,,,True,0.5348061,,,,,,"[63.2, 25.8]",,High Pass,,21.386211,,Incomplete,,Marco Sailer,400612.0,,,,,Recovery,1,From Goal Kick,Peter Niemeyer,40467.0,Left Defensive Midfield,59,Hannover 96,178,"['134978e4-f161-4fc7-beb7-a85a7c62e352', '191a0e73-422e-4a28-b57a-f7c58624e461', '417df6c3-d905-4716-8866-35f450edc584', 'b1fe5bdf-eccd-4937-a814-b01173a478d9']",26,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:26:26.949,Pass,True
,,,,,,,,,,,,,,,,1.035932,,,,,,,,,,,,,417df6c3-d905-4716-8866-35f450edc584,732,,"[56.9, 54.3]",3890262,26,,,,True,0.8800054,,,,,,"[63.1, 61.8]",,High Pass,,9.730879,,,,Manuel Schmiedebach,8543.0,,,,,Recovery,1,From Goal Kick,Salif Sané,5664.0,Left Defensive Midfield,59,Hannover 96,178,"['47fbc980-c003-48c8-ad0a-7540a38bad7f', '891c2710-57d7-41c5-bc24-cf5047b09016', 'd74a958a-857b-4320-aee0-c1ee3c4239d3']",29,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:29.179,Pass,True
,,,,,,,,,,,,,,,,1.540513,,,,,,,,,,,,,2dbcaf37-bc5d-4f84-9921-b0fd66d3e055,736,,"[63.1, 61.8]",3890262,26,,,,,0.8428063,,Right Foot,,,,"[71.3, 71.0]",,High Pass,,12.32396,,Incomplete,,Felix Klaus,8551.0,,,,,,1,From Goal Kick,Manuel Schmiedebach,8543.0,Right Defensive Midfield,59,Hannover 96,178,"['436d402e-0986-44f1-80fe-f45aa3618073', '4e2436c9-f430-4f97-82ea-6bb3d869c421', 'cc542d53-ba3f-44de-bef2-ad833ae3b29e']",30,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:30.775,Pass,True
,,,,,,,,,,,,,,,,1.183213,,,,,,,,,,,,,bc9dc504-01c9-4ad6-b300-3511938fba27,740,,"[66.6, 80.0]",3890262,26,,,,,-0.3533702,,,,,,"[78.8, 75.5]",,Low Pass,,13.003461,,,,Edgar Prib,24914.0,,,,,Throw-in,1,From Throw In,Oliver Sorg,12316.0,Right Back,60,Hannover 96,178,['928c9e3c-043c-4793-a35f-4fb815232af9'],47,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:47.952,Pass,
,,,,,,,,,,,,,,,,1.961272,,,,,,,,,,,,,705ff3f6-89f8-45de-aa60-f1879109f0cd,743,,"[78.8, 75.5]",3890262,26,,,,,2.9930878,,Other,,,,"[66.1, 77.4]",,Low Pass,,12.841339,,,,Oliver Sorg,12316.0,,,,,,1,From Throw In,Edgar Prib,24914.0,Center Attacking Midfield,60,Hannover 96,178,['5df7bb04-b506-435a-86ad-d97a22cd6801'],49,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:49.175,Pass,
,,,,,,,,,,,,,,,,0.069588,,,,,,,,,,,,,d675f5b8-45e3-4027-968a-40d9869fb7af,747,,"[66.1, 77.4]",3890262,26,,,,,0.0,,Right Foot,,,,"[68.5, 77.4]",,Ground Pass,,2.4,,Incomplete,,Manuel Schmiedebach,8543.0,,,,,,1,From Throw In,Oliver Sorg,12316.0,Right Back,60,Hannover 96,178,"['0493a56a-dba5-4cdd-84c6-5ff4ca837cc7', 'aabfd486-800c-4b96-800b-2ba4e0c480f3', 'fa7f9ea9-bf72-4ca9-9482-8e6ce709b519']",51,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:51.483,Pass,True
,,,,,,,,,,,,,,,,2.424657,,,,,,,,,,,,,3b7b6369-5abb-4882-8a47-a826b3a0d8b3,750,,"[64.4, 80.0]",3890262,26,,,,,-2.9583435,,,,,,"[38.5, 75.2]",,Low Pass,,26.341032,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,Throw-in,1,From Throw In,Oliver Sorg,12316.0,Right Back,61,Hannover 96,178,['2c35c91f-995e-4556-9a6b-a784b813151e'],55,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:55.774,Pass,
,,,,,,,,,,,,,,,,3.263381,,,,,,,,,,,,,328a1fe5-8732-4cde-88b7-b992b83a3f0a,753,,"[39.0, 75.2]",3890262,26,,,,,-1.5403608,,Right Foot,,,,"[40.3, 32.5]",,Ground Pass,,42.719784,,,,Christian Schulz,400614.0,,True,,,,1,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,61,Hannover 96,178,['8f0e6239-adc8-4d2a-b7fe-8906f479c4bb'],59,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:59.035,Pass,
,,,,,,,,,,,,,,,,1.034459,,,,,,,,,,,,,8e5878f7-ba27-41ba-a9a1-db93b848c86f,755,,"[40.0, 32.0]",3890262,27,,,,,-0.04542328,,Left Foot,,,,"[57.6, 31.2]",,Ground Pass,,17.618172,,,,Salif Sané,5664.0,,,,,,1,From Throw In,Christian Schulz,400614.0,Left Center Back,61,Hannover 96,178,['5c08b7d1-3e22-4225-9f4d-be3953179bf6'],2,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:27:02.299,Pass,
,,,,,,,,,,,,,,,,1.857126,,,,,,,,,,,,,d0d8dc0f-9e89-430e-ab97-8dccc060c658,759,,"[57.4, 17.1]",3890262,27,,,,,0.09787746,,Left Foot,,,,"[96.1, 20.9]",,High Pass,,38.886116,,Incomplete,,Kenan Karaman,8541.0,,,,,,1,From Throw In,Salif Sané,5664.0,Left Defensive Midfield,61,Hannover 96,178,"['61b55900-d73f-4f01-b6f9-e5dc97f7780b', '7ff77b44-5281-4831-8955-c9024af2088c', 'de5ac3c3-bd22-4f24-8b01-50143cddb7e5']",4,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:27:04.889,Pass,True
,,,,,,,,,,,,,,,,2.059227,,,,,,,,,,,,,7ff77b44-5281-4831-8955-c9024af2088c,761,,"[24.0, 59.2]",3890262,27,,,,,0.6580904,,Head,,,,"[38.1, 70.1]",,Low Pass,,17.821898,,Incomplete,,,,,,,,Recovery,1,From Throw In,Florian Jungwirth,12383.0,Right Back,61,Hannover 96,178,"['d0d8dc0f-9e89-430e-ab97-8dccc060c658', 'e42472ac-f479-4ce6-bd3e-37df444eeec5']",6,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:27:06.747,Pass,
,,,,,,,,,,,,,,,,1.93607,,,,,,,,,,,,,e806b0a6-90aa-40e4-8996-e3825aa9e62b,767,,"[120.0, 0.1]",3890262,27,,,,,1.7757963,0b04dd2d-8077-46a5-a6bd-ef5141825b07,Left Foot,,,,"[111.6, 40.5]",,High Pass,,41.264027,,,True,Kenan Karaman,8541.0,True,True,Outswinging,,Corner,1,From Corner,Miiko Martín Albornoz Inola,13126.0,Left Back,62,Hannover 96,178,['5cf38aa5-2e0b-42af-b536-9d1f8d1eb0e9'],41,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:27:41.610,Pass,
,,,,,,,,,,,,,,,,1.055202,,,,,,,,,,,,,3bc7cfcf-9ac3-4acb-ad09-de4e24398527,773,,"[99.3, 0.1]",3890262,27,,,,,1.4620318,,,,,,"[101.2, 17.5]",,Low Pass,,17.503428,,,,Kenan Karaman,8541.0,,,,,Throw-in,1,From Throw In,Miiko Martín Albornoz Inola,13126.0,Left Back,63,Hannover 96,178,['3a94d7e6-e35f-4181-936d-cd6f72a2bcaf'],57,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:27:57.181,Pass,
,,,,,,,,,,,,,,,,1.090961,,,,,,,,,,,,,4f231c6c-9ff8-4e6c-8684-bd2b186bfbfa,775,,"[101.6, 17.7]",3890262,27,,,,,-1.9062446,,Right Foot,,,,"[97.8, 6.8]",,Low Pass,,11.543396,,,,Miiko Martín Albornoz Inola,13126.0,,,,,,1,From Throw In,Kenan Karaman,8541.0,Left Wing,63,Hannover 96,178,['37ebccdb-843a-441f-a301-66d02ddb6202'],58,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:27:58.236,Pass,
,,,,,,,,,,,,,,,,1.227109,,,,,,,,,,,,,67663ce0-8cea-496c-9a65-89ea428e9dd1,779,,"[97.8, 6.8]",3890262,27,,,,,2.8250234,,Left Foot,,,,"[92.0, 8.7]",,Ground Pass,,6.1032777,,,,Kenan Karaman,8541.0,,,,,,1,From Throw In,Miiko Martín Albornoz Inola,13126.0,Left Back,63,Hannover 96,178,"['726a7a38-fa16-4cd4-bffb-95c26254cd70', 'fa3cf506-af50-4b64-83c6-022dd56e4590']",59,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:27:59.634,Pass,True
,,,,,,,,,,,,,,,,1.783287,,,,,,,,,,,,,180c1d04-a79b-4d95-aa07-39a4127e337b,783,,"[92.4, 12.1]",3890262,28,,,,,2.9592822,,Right Foot,,,,"[74.5, 15.4]",,Ground Pass,,18.201649,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,From Throw In,Kenan Karaman,8541.0,Left Wing,63,Hannover 96,178,"['0d57e805-3a2f-437d-b997-06f073e41a6e', 'e4b89ee1-e4dd-4016-8165-202eb4d8b572']",1,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:28:01.743,Pass,True
,,,,,,,,,,,,,,,,2.55786,,,,,,,,,,,,,5298dd18-652b-46dd-b284-3f9e0997f255,786,,"[75.1, 20.1]",3890262,28,,,,,2.1857512,,Right Foot,,,,"[56.1, 47.0]",,Ground Pass,,32.93342,,,,Oliver Sorg,12316.0,,,,,,1,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,63,Hannover 96,178,['98c67a6f-4bf9-4c3f-949b-8c360842ec40'],4,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:28:04.340,Pass,
,,,,,,,,,,,,,,,,1.003803,,,,,,,,,,,,,2baa0bf0-7197-46cc-b62c-9982f29e5e9b,789,,"[59.9, 50.0]",3890262,28,,,,,0.09406123,,Right Foot,,,,"[75.8, 51.5]",,Ground Pass,,15.970598,,,,Manuel Schmiedebach,8543.0,,,,,,1,From Throw In,Oliver Sorg,12316.0,Right Back,63,Hannover 96,178,['50e37ad6-e3d0-4456-9f3f-255b5ccf5c3d'],9,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:28:09.032,Pass,
,,,,,,,,,,,,,,,,2.966307,,,,,,,,,,,,,8ad0d52f-6421-4f20-bfb7-9d78d8231a1b,793,,"[71.9, 51.7]",3890262,28,,,,,-2.1488614,,Left Foot,,,,"[47.5, 14.3]",,High Pass,,44.65557,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,From Throw In,Manuel Schmiedebach,8543.0,Right Defensive Midfield,63,Hannover 96,178,"['132a6f19-f21b-4028-9c0b-dca5de852482', '58c88be5-abec-4856-92ad-79f727a206e3']",10,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:28:10.774,Pass,True
,,,,,,,,,,,,,,,,3.244402,,,,,,,,,,,,,9d32257b-c378-4f32-b2a9-41c9174f194e,796,,"[45.6, 11.9]",3890262,28,,,,,2.4174385,,Right Foot,,,,"[23.1, 31.8]",,Ground Pass,,30.037643,,,,Ron-Robert Zieler,8947.0,,,,,,1,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,63,Hannover 96,178,['85205c0d-eeab-4937-8ac1-9241a257ad19'],14,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:28:14.741,Pass,
,,,,,,,,,,,,,,,,2.689308,,,,,,,,,,,,,47324781-13b6-4844-8bcf-6eba67cbe84a,799,,"[28.3, 33.5]",3890262,28,,,,,-1.0129164,,Right Foot,,,,"[43.9, 8.5]",,Ground Pass,,29.467949,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,From Throw In,Ron-Robert Zieler,8947.0,Goalkeeper,63,Hannover 96,178,['ebffacec-1b3f-4ef3-a681-af6f33973aaa'],18,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:28:18.634,Pass,
,,,,,,,,,,,,,,,,3.019853,,,,,,,,,,,,,bcf859be-df14-4b4e-9084-6a467276d003,803,,"[48.0, 9.2]",3890262,28,,,,,2.6316206,,Right Foot,,,,"[36.2, 15.8]",,Ground Pass,,13.520355,,,,Christian Schulz,400614.0,,,,,,1,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,63,Hannover 96,178,"['2eafa618-23a9-444a-8290-a10d103d9309', '4da78780-9db2-46f3-ab94-5a0003ba9199']",22,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:28:22.387,Pass,True
,,,,,,,,,,,,,,,,2.919935,,,,,,,,,,,,,f280451a-32e0-4f4b-be20-1a25befcb62a,806,,"[38.5, 20.5]",3890262,28,,,,,1.9206519,,Left Foot,,,,"[30.4, 42.7]",,Ground Pass,,23.631546,,,,Ron-Robert Zieler,8947.0,,,,,,1,From Throw In,Christian Schulz,400614.0,Left Center Back,63,Hannover 96,178,['f6330a55-64e9-4cee-a2a9-8c4139189771'],25,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:28:25.669,Pass,
,,,,,,,,,,,,,,,,2.043064,,,,,,,,,,,,,2d86164c-a4b4-407e-a317-d126fe4f8c7c,809,,"[31.3, 48.1]",3890262,28,,,,,-1.2168484,,Right Foot,,,,"[45.6, 9.4]",,Ground Pass,,41.257484,,,,Salif Sané,5664.0,,,,,,1,From Throw In,Ron-Robert Zieler,8947.0,Goalkeeper,63,Hannover 96,178,['326f3f28-ed66-4872-84a4-9b8a19ff7fe2'],30,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:28:30.543,Pass,
