50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.120342,,,,,,,,,,,,,,d482105b-abd1-45ec-8541-17896bd26606,3716,,"[53.3, 42.1]",3890373,88,,,,True,0.27829966,,,,,"[54.7, 42.5]",,Low Pass,,1.456022,,Incomplete,,Charlison Benschop,8558.0,,,,,,2,From Throw In,Salif Sané,5664.0,Left Defensive Midfield,173,Hannover 96,178,"['886cfc7d-b9dc-4bb6-8eab-e265e60c8106', '9391251c-5970-4c38-af2d-24ee1f226420', 'ef295994-d26d-4a66-aa6d-8701723f81ba']",20,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:43:20.227,Pass,True
,,,,,,,,,,,,,,,,,2.794814,,,,,,,,,,,,,,d6498c4a-0926-4df2-83f4-a9fde81d7bce,3720,,"[63.3, 52.1]",3890373,88,,,,,1.4925252,,Right Foot,,,"[65.3, 77.6]",,High Pass,,25.578312,,,,Julian Korb,8545.0,,,,,Recovery,2,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,174,Borussia Mönchengladbach,185,['8bc00595-61ec-46e8-97c6-e2829675e870'],23,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:23.136,Pass,
,,,,,,,,,,,,,,,,,0.614265,,,,,,,,,,,,,,df4a34c8-ae93-42e9-8e35-8e815060d5f4,3724,,"[74.1, 78.8]",3890373,88,,,,,-0.120466486,,Right Foot,,,"[93.1, 76.5]",,Ground Pass,,19.138704,,,,Fabian Johnson,11283.0,,,,,,2,Regular Play,Julian Korb,8545.0,Right Back,174,Borussia Mönchengladbach,185,"['3be0878e-d681-409a-8b01-839805d49f6c', 'f470e885-8754-434c-a4db-344232f116da']",29,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:29.223,Pass,True
,,,,,,,,,,,,,,,,,1.184496,,,,,,,,,,,,,,b1f5c379-3ced-42d5-9d48-e835b0b01a7e,3728,,"[98.9, 79.5]",3890373,88,,,,,-2.2379744,,Left Foot,,,"[87.4, 64.9]",,Ground Pass,,18.585209,,,,Lars Edi Stindl,8806.0,,,,,,2,Regular Play,Fabian Johnson,11283.0,Right Midfield,174,Borussia Mönchengladbach,185,['ceb83c94-fcad-4afe-9706-5f1fc8e2ce78'],37,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:37.438,Pass,
,,,,,,,,,,,,,,,,,0.595593,,,,,,,,,,,,,,4e12f771-830c-4bde-86e4-2f00992bc9d3,3732,,"[83.2, 66.0]",3890373,88,,,,,-2.03754,,Left Foot,,,"[76.7, 53.1]",,Ground Pass,,14.445068,,,,Mahmoud Dahoud,8238.0,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Left Defensive Midfield,174,Borussia Mönchengladbach,185,['faae2914-e283-451a-a65a-956a70166a50'],39,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:39.846,Pass,
,,,,,,,,,,,,,,,,,2.093777,,,,,,,,,,,,,,dfbecda3-117c-4211-ad88-fa9d142d5e5e,3735,,"[74.4, 40.6]",3890373,88,,,,,-1.5803807,,Right Foot,,,"[74.1, 9.3]",,Ground Pass,,31.301437,,,,Nico Elvedi,8814.0,,,,,,2,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,174,Borussia Mönchengladbach,185,['fe9d957d-a1e7-4b2c-a628-053074425c48'],43,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:43.022,Pass,
,,,,,,,,,,,,,,,,,1.835645,,,,,,,,,,,,,,aa582f4c-6c35-4573-afef-f6947590bd52,3739,,"[70.2, 9.6]",3890373,88,,,,,2.2739832,,Right Foot,,,"[45.7, 38.5]",,Ground Pass,,37.887466,,,,Håvard Nordtveit,8395.0,,,,,,2,Regular Play,Nico Elvedi,8814.0,Left Back,174,Borussia Mönchengladbach,185,"['213c23b9-7373-45de-8b47-b3d62526c404', '54d1d04f-642a-45c0-9f87-6acb92b3dabc']",46,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:46.436,Pass,True
,,,,,,,,,,,,,,,,,0.855876,,,,,,,,,,,,,,5df07dbb-c595-4d72-890f-ebabcd705ccf,3743,,"[44.1, 41.9]",3890373,88,,,,,1.253161,,Right Foot,,,"[48.9, 56.5]",,Ground Pass,,15.368799,,,,Andreas Christensen,3959.0,,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,174,Borussia Mönchengladbach,185,"['099e9a34-6653-4b0b-bbac-97cb4baff244', '15276bcb-4e38-4d92-aa6b-bf29d2cb3440']",49,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:49.952,Pass,True
,,,,,,,,,,,,,,,,,2.239057,,,,,,,,,,,,,,b400bb46-7eb3-4e59-af6c-862c2eeba2be,3747,,"[40.8, 60.3]",3890373,88,,,,,-2.8789506,,Left Foot,,,"[10.3, 52.1]",,Ground Pass,,31.583065,,,,Yann Sommer,5550.0,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,174,Borussia Mönchengladbach,185,"['3f27c91b-9600-4f9e-9e8f-12422f31a068', 'ca6de693-7b83-445d-b320-509d144cbd9d']",52,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:52.550,Pass,True
,,,,,,,,,,,,,,,,,3.825107,,,,,,,,,,,,,,d580eaf8-7e3c-4979-b0b3-a9aaff8e441d,3750,,"[10.3, 52.1]",3890373,88,,,,,0.5991328,,Right Foot,,,"[49.4, 78.8]",,High Pass,,47.346596,,Incomplete,,Fabian Johnson,11283.0,,,,,,2,Regular Play,Yann Sommer,5550.0,Goalkeeper,174,Borussia Mönchengladbach,185,"['47408c66-fb1e-4682-9464-0e9867f69cbc', 'f5bf6dad-d19c-460a-bdd6-7dd101537ba2']",55,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:55.109,Pass,
,,,,,,,,,,,,,,,,,1.939307,,,,,,,,,,,,,,f5bf6dad-d19c-460a-bdd6-7dd101537ba2,3752,,"[70.7, 1.3]",3890373,88,,,,,1.0195184,,Head,,,"[79.8, 16.1]",,Low Pass,,17.37383,,Incomplete,,Artur Sobiech,11845.0,,,,,Recovery,2,Regular Play,Kenan Karaman,8541.0,Left Midfield,174,Borussia Mönchengladbach,185,"['0a875214-63d8-4e5e-b223-6ce5e68317af', '12417f71-dc84-4b72-811f-d48a040df171', 'd580eaf8-7e3c-4979-b0b3-a9aaff8e441d']",58,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:43:58.934,Pass,
,,,,,,,,,,,,,,,,,0.735327,,,,,,,,,,,,,,12417f71-dc84-4b72-811f-d48a040df171,3754,,"[40.3, 64.0]",3890373,89,,,,,0.0,,Left Foot,,,"[47.0, 64.0]",,Ground Pass,,6.7,,,,Lars Edi Stindl,8806.0,,,,,Recovery,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,174,Borussia Mönchengladbach,185,"['db8351f9-3684-4761-a353-0d1f16b87605', 'f5bf6dad-d19c-460a-bdd6-7dd101537ba2']",0,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:00.874,Pass,
,,,,,,,,,,,,,,,,,1.481557,,,,,,,,,,,,,,c405d743-89fd-4e5e-b696-4765525a0c56,3756,,"[47.0, 64.4]",3890373,89,,,,,1.9840136,,Right Foot,,,"[41.3, 77.4]",,Ground Pass,,14.194717,,,,Fabian Johnson,11283.0,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Left Defensive Midfield,174,Borussia Mönchengladbach,185,['98e4fe04-02dd-46ba-aac5-e521c0b8de1b'],1,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:01.609,Pass,
,,,,,,,,,,,,,,,,,2.600203,,,,,,,,,,,,,,003eda18-14b2-472b-8a43-5e1f54224cf7,3759,,"[42.2, 77.4]",3890373,89,,,,,-0.28581396,,Right Foot,,,"[87.8, 64.0]",,High Pass,,47.528095,,,,Josip Drmic,5835.0,,,,,,2,Regular Play,Fabian Johnson,11283.0,Right Midfield,174,Borussia Mönchengladbach,185,['68f8e076-df26-4da3-9587-dbee42562595'],4,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:04.664,Pass,
,,,,,,,,,,,,,,,,,1.052453,,,,,,,,,,,,,,e0c851c3-fccf-4074-bf47-81b64ce8a6ba,3762,,"[98.9, 78.5]",3890373,89,,,,,-1.9678757,,Right Foot,,,"[92.4, 63.0]",,Ground Pass,,16.807735,,,,Raffael Caetano de Araújo,8810.0,,,,,,2,Regular Play,Josip Drmic,5835.0,Right Center Forward,174,Borussia Mönchengladbach,185,['14894290-fb9b-4d26-900b-8b7cfa77a629'],11,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:11.329,Pass,
,,,,,,,,,,,,,,,,,0.534137,,,,,,,,,,,,,,d7e2ae00-a52f-4a6a-94c6-667e94ddc51b,3765,,"[94.5, 62.6]",3890373,89,,,,,2.0074234,,Right Foot,,,"[93.1, 65.6]",,Ground Pass,,3.310589,,,,Josip Drmic,5835.0,,,,,,2,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,174,Borussia Mönchengladbach,185,['e784752c-814e-4e30-bdcd-2036a587e0c3'],13,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:13.977,Pass,
,,,,,,,,,,,,,,,,,1.943747,,,,,,,,,,,,,,2536ce74-6934-460d-9d1b-6bf68b5054f2,3768,,"[91.8, 61.2]",3890373,89,,,,,-1.1004821,,Left Foot,,,"[107.0, 31.3]",,High Pass,,33.541763,,,,Mahmoud Dahoud,8238.0,,,,,,2,Regular Play,Josip Drmic,5835.0,Right Center Forward,174,Borussia Mönchengladbach,185,['effe38b7-7c79-4282-ac17-bd23dd51c721'],15,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:15.690,Pass,
,,,,,,,,,,,,,,,,,0.368302,,,,,,,,,,,,,,5e835558-c5c0-4331-8a51-017a3e5e64bd,3771,,"[112.4, 17.7]",3890373,89,,,,,-1.885554,,Right Foot,,,"[109.6, 9.1]",,Ground Pass,,9.044335,,,,Nico Elvedi,8814.0,,,,,,2,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,174,Borussia Mönchengladbach,185,['107be897-b60b-4920-9794-0e7cdfd58198'],24,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:24.825,Pass,
,,,,,,,,,,,,,,,,,0.560168,,,,,,,,,,,,,,f241b86e-7386-42cd-91c9-2c10ff00b438,3774,,"[109.6, 9.1]",3890373,89,,,,,2.819842,,Left Foot,,,"[103.3, 11.2]",,Ground Pass,,6.6407833,,,,Mahmoud Dahoud,8238.0,,,,,,2,Regular Play,Nico Elvedi,8814.0,Left Back,174,Borussia Mönchengladbach,185,['e0f07a8d-cae9-4776-b306-cb6c42816a59'],26,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:26.681,Pass,
,,,,,,,,,,,,,,,,,0.998341,,,,,,,,,,,,,,f1cd9f0f-9b0b-4aff-8cd6-72c3f75cd886,3777,,"[97.5, 15.5]",3890373,89,,,,,2.2437007,,Right Foot,,,"[86.9, 28.8]",,Ground Pass,,17.00735,,,,Lars Edi Stindl,8806.0,,,,,,2,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,174,Borussia Mönchengladbach,185,['3d542dc1-a036-47da-a6fd-95f6e99ca8b1'],29,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:29.239,Pass,
,,,,,,,,,,,,,,,,,1.467472,,,,,,,,,,,,,,c3d301c3-4133-497a-af97-005238a53c6e,3780,,"[86.9, 26.5]",3890373,89,,,,,0.18369779,,Right Foot,,,"[105.2, 29.9]",,Ground Pass,,18.613167,,,,Oscar Wendt,8809.0,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Left Defensive Midfield,174,Borussia Mönchengladbach,185,['2fbf061f-72a8-44eb-90ba-cb518073c74d'],31,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:31.092,Pass,
,,,,,,,,,,,,,,,,,0.725343,,,,,,,,,,,,,,e47a4e00-1990-4c11-acf3-c3ab2165693b,3782,,"[105.2, 29.9]",3890373,89,,,,,1.1613591,,Left Foot,,,"[107.5, 35.2]",,Ground Pass,,5.7775426,,,,Josip Drmic,5835.0,,,,,,2,Regular Play,Oscar Wendt,8809.0,Left Midfield,174,Borussia Mönchengladbach,185,['cb76cdf1-935d-4e89-a134-1439cd6d7d51'],32,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:32.559,Pass,
,,,,,,,,,,,,,,,,,1.468637,,,,,,,,,,,,,,7494bf55-012e-4697-9ef9-f49a00e8cd1f,3799,,"[120.0, 0.1]",3890373,90,,True,,,1.8703283,,Right Foot,,,"[115.8, 13.7]",,Ground Pass,,14.233763,,,,Mahmoud Dahoud,8238.0,,,,,Corner,2,From Corner,Raffael Caetano de Araújo,8810.0,Left Center Forward,175,Borussia Mönchengladbach,185,['7be352d6-60c6-47e6-bfcd-70b58fed1be3'],8,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:08.906,Pass,
,,,,,,,,,,,,,,,,,0.779213,,,,,,,,,,,,,,6755799a-7a8f-4f88-97b3-633f8c732fc6,3801,,"[115.8, 13.2]",3890373,90,,,,,-2.3133636,,Right Foot,,,"[109.1, 5.9]",,Ground Pass,,9.908582,,,,Raffael Caetano de Araújo,8810.0,,,,,,2,From Corner,Mahmoud Dahoud,8238.0,Right Defensive Midfield,175,Borussia Mönchengladbach,185,['d82bd815-cdc0-4df8-9cbe-457f02caba70'],10,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:10.857,Pass,
,,,,,,,,,,,,,,,,,1.17766,,,,,,,,,,,,,,a65f76cf-d3ed-4748-9e5d-79386a34b8fd,3804,,"[109.1, 5.9]",3890373,90,,,,,2.838438,,Right Foot,,,"[88.0, 12.5]",,Ground Pass,,22.108143,,,,Nico Elvedi,8814.0,,,,,,2,From Corner,Raffael Caetano de Araújo,8810.0,Left Center Forward,175,Borussia Mönchengladbach,185,['7e2cb0cd-ff54-471c-ad96-38f43c3cb4b7'],12,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:12.640,Pass,
,,,,,,,,,,,,,,,,,0.735694,,,,,,,,,,,,,,101e3c75-8e1c-40b4-a9e5-bb36723dedc3,3807,,"[88.0, 12.5]",3890373,90,,,,,1.548902,,Right Foot,,,"[88.3, 26.2]",,Ground Pass,,13.703284,,,,Mahmoud Dahoud,8238.0,,,,,,2,From Corner,Nico Elvedi,8814.0,Left Back,175,Borussia Mönchengladbach,185,['46116210-a564-49cd-88c5-5d1bfdd3af80'],14,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:14.936,Pass,
,,,,,,,,,,,,,,,,,2.037088,,,,,,,,,,,,,,95bcceb0-566b-415b-a106-31ec31556a1c,3810,,"[88.3, 26.2]",3890373,90,,,,,2.423059,,Right Foot,,,"[64.4, 47.1]",,Ground Pass,,31.74933,,,,Andreas Christensen,3959.0,,,,,,2,From Corner,Mahmoud Dahoud,8238.0,Right Defensive Midfield,175,Borussia Mönchengladbach,185,['3cd2db08-b65c-4582-96f6-45cfe8780e33'],17,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:17.770,Pass,
,,,,,,,,,,,,,,,,,2.30174,,,,,,,,,,,,,,72a38274-2a4d-4702-a9e1-e23b8322400c,3812,,"[64.4, 47.3]",3890373,90,,,,,1.1480863,,Right Foot,,,"[77.4, 76.2]",,Ground Pass,,31.689272,,,,Julian Korb,8545.0,,,,,,2,From Corner,Andreas Christensen,3959.0,Right Center Back,175,Borussia Mönchengladbach,185,['dfeb2bec-b683-4aa5-82b1-9359422023b0'],19,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:19.808,Pass,
,,,,,,,,,,,,,,,,,0.903155,,,,,,,,,,,,,,323f1096-8603-4e60-aece-e74849342b12,3815,,"[77.4, 76.2]",3890373,90,,,,,0.052191366,,Right Foot,,,"[90.8, 76.9]",,Ground Pass,,13.418271,,,,Josip Drmic,5835.0,,,,,,2,From Corner,Julian Korb,8545.0,Right Back,175,Borussia Mönchengladbach,185,['89aa4597-07d9-408e-bb06-c9b6223982f0'],22,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:22.956,Pass,
,,,,,,,,,,,,,,,,,0.494674,,,,,,,,,,,,,,9a0ac28d-7928-4dca-91c4-3bf2d5f3b5ae,3819,,"[74.9, 65.1]",3890373,90,,,,,-0.47411844,,Left Foot,,,"[82.5, 61.2]",,Ground Pass,,8.542248,,,,Mahmoud Dahoud,8238.0,,,,,,2,From Corner,Josip Drmic,5835.0,Right Center Forward,175,Borussia Mönchengladbach,185,['ccbc9a53-67ff-4a5f-9140-f32fe8b59b22'],29,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:29.786,Pass,
,,,,,,,,,,,,,,,,,2.271113,,,,,,,,,,,,,,0aaa5bc9-ebd2-4e1c-a33a-1fc0a42a3ee0,3822,,"[85.0, 60.7]",3890373,90,,,,,-0.21991427,d53e71bd-cbd6-4cbd-a995-5e49ef591505,Right Foot,,,"[110.5, 55.0]",,Ground Pass,,26.129293,,,,Julian Korb,8545.0,True,,,,,2,From Corner,Mahmoud Dahoud,8238.0,Right Defensive Midfield,175,Borussia Mönchengladbach,185,['284ec205-1a8c-4585-bf91-2ca4090978a4'],31,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:31.694,Pass,
,,,,,,,,,,,,,,,,,0.745899,,,,,,,,,,,,,,062e0004-4b70-4948-a120-885365ef51a9,3827,,"[120.0, 80.0]",3890373,91,,,,,-2.7656317,,Right Foot,,,"[108.6, 75.5]",,Ground Pass,,12.256019,,,,Fabian Johnson,11283.0,,,,,Corner,2,From Corner,Raffael Caetano de Araújo,8810.0,Left Center Forward,176,Borussia Mönchengladbach,185,['dbdc06ba-153d-49ed-802e-5889fbdf208f'],7,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:46:07.326,Pass,
,,,,,,,,,,,,,,,,,0.504063,,,,,,,,,,,,,,7e4e0a0b-c977-4b1c-a6e1-a1b33ec12acd,3830,,"[108.6, 75.5]",3890373,91,,,,,1.5707964,,Right Foot,,,"[108.6, 79.9]",,Ground Pass,,4.4,,,,Raffael Caetano de Araújo,8810.0,,,,,,2,From Corner,Fabian Johnson,11283.0,Right Midfield,176,Borussia Mönchengladbach,185,['f207bd67-02ec-46a7-80b6-08adab0917a0'],9,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:46:09.054,Pass,
,,,,,,,,,,,,,,,,,1.398424,,,,,,,,,,,,,,9ee2fbd1-2f17-4433-9a7a-26012e148026,3833,,"[108.6, 79.9]",3890373,91,,,,,-1.327063,,Right Foot,,,"[113.3, 61.0]",,High Pass,,19.475626,,,,Julian Korb,8545.0,,,,,,2,From Corner,Raffael Caetano de Araújo,8810.0,Left Center Forward,176,Borussia Mönchengladbach,185,['14754428-35e3-45cd-af56-9d9aced4ffa8'],11,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:46:11.713,Pass,
,,,,,,,,,,,,,,,,,0.614747,,,,,,,,,,,,,,f96b8e5e-03c0-4240-bda1-5b3e6eb3f766,3836,,"[113.3, 61.0]",3890373,91,,,,,-3.0309355,,Other,,,"[107.0, 60.3]",,Low Pass,,6.3387694,,,,Fabian Johnson,11283.0,,,,,,2,From Corner,Julian Korb,8545.0,Right Back,176,Borussia Mönchengladbach,185,['48023e8e-e04f-49c7-8ed3-340ec704dc3a'],13,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:46:13.239,Pass,
,,,,,,,,,,,,,,,,,0.852739,,,,,,,,,,,,,,02b335b4-1a1e-48fe-9f98-d8e81919a716,3840,,"[106.3, 60.2]",3890373,91,,,,,-1.9561728,09aee719-0fb7-40ca-8067-76cfa1865cba,Right Foot,True,,"[102.0, 49.6]",,Ground Pass,,11.438969,,,,Josip Drmic,5835.0,True,,,,,2,From Corner,Fabian Johnson,11283.0,Right Midfield,176,Borussia Mönchengladbach,185,"['4e1f14e3-24b2-4de6-8dff-77ac0124a9e5', '8bfc6471-ed18-4ff4-bf7a-d623cc81fef4']",14,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:46:14.761,Pass,True
,,,,,,,,,,,,,,,,,3.550877,,,,,,,,,,,,,,0bf7377d-6aff-414f-9393-042ceb3ee01b,3845,,"[6.0, 36.0]",3890373,91,,,,,0.08216752,,Right Foot,,,"[74.0, 41.6]",,High Pass,,68.2302,,Incomplete,,Felipe Trevizan Martins,8542.0,,,,,Goal Kick,2,From Goal Kick,Ron-Robert Zieler,8947.0,Goalkeeper,177,Hannover 96,178,"['51b0c940-70f1-42f0-a8cd-6290480fa6fe', 'c0b94a4a-62a8-4a13-9155-d66690f3e6f4']",29,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:46:29.424,Pass,
,,,,,,,,,,,,,,,,,3.78938,,,,,,,,,,,,,,9e12c6c7-0ef4-49d3-bd93-8e3f2581e7ab,3852,,"[103.8, 59.1]",3890373,91,,,,,-1.7785008,,Right Foot,,,"[93.6, 10.7]",,Low Pass,,49.463116,,Incomplete,,Oscar Wendt,8809.0,,True,,,,2,From Goal Kick,Josip Drmic,5835.0,Right Center Forward,177,Hannover 96,178,"['4bd56581-d0d1-4e21-a20e-a88cbb386a3e', 'd5705922-8ae7-4e2b-98ee-594e917d35fa']",42,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:46:42.346,Pass,
,,,,,,,,,,,,,,,,,4.917078,,,,,,,,,,,,,,f5e30ced-1b00-4a28-afd1-58b9c7c84c46,3858,,"[86.9, 0.1]",3890373,92,,,,,0.41670227,,,,,"[105.2, 8.2]",,Low Pass,,20.012497,,Unknown,,Oscar Wendt,8809.0,,,,,Throw-in,2,From Throw In,Nico Elvedi,8814.0,Left Back,178,Borussia Mönchengladbach,185,['ed034e46-35e0-4c6c-b8d4-1e0c6cb58d24'],6,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:47:06.018,Pass,
,,,,,,,,,,,,,,,,,5.4257,,,,,,,,,,,,,,44d1389a-3414-4bb4-aa79-88035e52c1e2,3862,,"[14.9, 71.9]",3890373,92,,,,,-0.0442892,,Right Foot,,,"[102.9, 68.0]",,High Pass,,88.08638,,,,Felipe Trevizan Martins,8542.0,,,,,Free Kick,2,From Free Kick,Ron-Robert Zieler,8947.0,Goalkeeper,179,Hannover 96,178,['641badf4-0d22-42c2-8d74-98353ea4195b'],24,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:47:24.433,Pass,
,,,,,,,,,,,,,,,,,1.264314,,,,,,,,,,,,,,e8ad3b29-532c-4c7e-949a-ef949a1271a4,3871,,"[98.1, 69.9]",3890373,92,,,,,-2.2410042,,Left Foot,,,"[87.4, 56.4]",,Ground Pass,,17.226143,,,,Ceyhun Gülselam,30287.0,,,,,,2,From Free Kick,Felipe Trevizan Martins,8542.0,Center Attacking Midfield,179,Hannover 96,178,['5d3ba597-c1a1-4f6c-8aef-6afe79eacf01'],33,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:47:33.658,Pass,
,,,,,,,,,,,,,,,,,1.002724,,,,,,,,,,,,,,47444a70-5405-4788-9cfc-7c2aa5db2a43,3873,,"[87.4, 56.4]",3890373,92,,,,,-0.6278902,,Right Foot,,,"[107.1, 42.1]",,High Pass,,24.342966,,Incomplete,,Artur Sobiech,11845.0,,,,,,2,From Free Kick,Ceyhun Gülselam,30287.0,Right Defensive Midfield,179,Hannover 96,178,"['58b4c32e-e755-4c32-a828-6e2a587528aa', 'f2e6713c-ea3e-4d37-9fdb-81bf7b4ef886']",34,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:47:34.922,Pass,
,,,,,,,,,,,,,,,,,3.444903,,,,,,,,,,,,,,76ce884c-8922-4856-8c13-622d7fb7f970,3879,,"[73.0, 80.0]",3890373,93,,,,,-0.37367517,,,,,"[105.9, 67.1]",,High Pass,,35.338646,,Incomplete,,Allan Saint-Maximin,3016.0,,,,,Throw-in,2,From Throw In,Oliver Sorg,12316.0,Right Center Back,180,Hannover 96,178,"['cca451fb-37ea-4a4f-a535-1175c6ca4bd2', 'e698fd5b-de76-4a2a-9d97-41c5ce232514']",20,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:48:20.322,Pass,
,,,,,,,,,,,,,,,,,0.638614,,,,,,,,,,,,,,6c77bf17-f10f-46f3-bff3-6a1d522952a7,3884,,"[8.1, 9.1]",3890373,93,,,,,-0.07878396,,Left Foot,,,"[19.5, 8.2]",,Low Pass,,11.435472,,,,Nico Elvedi,8814.0,,,,,,2,From Throw In,Lars Edi Stindl,8806.0,Left Defensive Midfield,180,Hannover 96,178,['f9d454ff-4ec0-4029-a216-9a2812d85f1d'],25,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:48:25.321,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4bcfb14-bdf2-4f67-85e3-888afd6e3ed3,6,,"[45.3, 43.8]",3890373,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Salif Sané,5664.0,Right Defensive Midfield,2,Hannover 96,178,['9f66ed72-5b38-424b-b6d4-45a56ffd5377'],1,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:01.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853cfdee-2b15-480d-aeed-7280099f9484,9,,"[36.8, 8.9]",3890373,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Miiko Martín Albornoz Inola,13126.0,Left Back,2,Hannover 96,178,['dc27c59b-7be9-413d-93b9-81d32abd04e3'],4,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:04.753,Ball Receipt*,
