50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,31cc3d48-5fd3-42be-9eb3-c485be1b580e,1,,,3890510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Mönchengladbach,185,,0,,,,,,,,,,,,,,,,,,,"{'formation': 3412, 'lineup': [{'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 3}, {'player': {'id': 8395, 'name': 'Håvard Nordtveit'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 19}, {'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 17}, {'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 34}, {'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 13}, {'player': {'id': 8322, 'name': 'André Hahn'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 28}, {'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Borussia Mönchengladbach,185,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,598d2b33-3fd3-43f7-930d-f32ba5172099,2,,,3890510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Mönchengladbach,185,,0,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 8577, 'name': 'Rune Almenning Jarstein'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 22}, {'player': {'id': 8576, 'name': 'Mitchell Weiser'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 8570, 'name': 'Niklas Stark'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 8965, 'name': 'Fabian Lustenberger'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 28}, {'player': {'id': 5569, 'name': 'Marvin Plattenhardt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 8578, 'name': 'Per Ciljan Skjelbred'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 3}, {'player': {'id': 30439, 'name': 'Tolga Ciğerci'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 5697, 'name': 'Genki Haraguchi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 24}, {'player': {'id': 8579, 'name': 'Vladimír Darida'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 6}, {'player': {'id': 8575, 'name': 'Salomon Armand Magloire Kalou'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 8}, {'player': {'id': 8571, 'name': 'Vedad Ibišević'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",Hertha Berlin,173,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2fd3d6de-20b3-43c2-9ce5-d5813b429b49,3,,,3890510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Mönchengladbach,185,['62e06829-9f9c-44f9-aed6-fccfb591df44'],0,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,62e06829-9f9c-44f9-aed6-fccfb591df44,4,,,3890510,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Mönchengladbach,185,['2fd3d6de-20b3-43c2-9ce5-d5813b429b49'],0,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a032929e-a174-4956-807d-c6a3c6b85d13,1834,,,3890510,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,99,Hertha Berlin,173,['13aa73df-f9a0-43c1-ba7d-b0c0329450c0'],0,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,13aa73df-f9a0-43c1-ba7d-b0c0329450c0,1835,,,3890510,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,99,Hertha Berlin,173,['a032929e-a174-4956-807d-c6a3c6b85d13'],0,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.766806,,,,,,,,,,,,,d7305d1b-20b9-4b60-a84f-bfee4fab22bb,5,,"[61.0, 40.1]",3890510,0,,True,,,2.1072319,,Right Foot,,,,"[58.8, 43.8]",,Ground Pass,,4.304649,,,,Vladimír Darida,8579.0,,,,,,Kick Off,1,From Kick Off,Vedad Ibišević,8571.0,Center Forward,2,Hertha Berlin,173,['6734b23f-591f-4cb1-95cc-b542663823f6'],0,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:00.628,Pass,
,,,,,,,,,,,,,,,,,,1.086228,,,,,,,,,,,,,db57a2dc-82c9-4c1c-99d3-5f9346326809,7,,"[58.8, 43.8]",3890510,0,,,,,-2.3116894,,Right Foot,,,,"[47.0, 30.9]",,Ground Pass,,17.48285,,,,Tolga Ciğerci,30439.0,,,,,,,1,From Kick Off,Vladimír Darida,8579.0,Center Attacking Midfield,2,Hertha Berlin,173,['38f2aad2-db8d-47c4-909a-1c2a92b6dc16'],1,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:01.395,Pass,
,,,,,,,,,,,,,,,,,,4.525264,,,,,,,,,,,,,c814389a-03e5-499a-b2e4-57e8ede6985c,11,,"[49.2, 31.6]",3890510,0,,,,,0.74383795,,Right Foot,,,,"[101.8, 80.0]",,High Pass,,71.47951,,Out,,Genki Haraguchi,5697.0,,,True,,,,1,From Kick Off,Tolga Ciğerci,30439.0,Left Defensive Midfield,2,Hertha Berlin,173,"['3da73edf-5737-42f1-bac2-436de6edf852', 'b7b95fc2-dbee-44c6-a209-f40b034815ab']",3,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:03.787,Pass,True
,,,,,,,,,,,,,,,,,,1.78536,,,,,,,,,,,,,b1f70113-e324-44a7-9b4c-b41bc7a00f55,13,,"[28.5, 0.1]",3890510,0,,,,,0.18468438,,,,,,"[55.8, 5.2]",,High Pass,,27.77229,,,,André Hahn,8322.0,,,,,,Throw-in,1,From Throw In,Oscar Wendt,8809.0,Left Wing Back,3,Borussia Mönchengladbach,185,['50cdd575-7f50-4f56-9602-5a64cf032d51'],20,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:20.518,Pass,
,,,,,,,,,,,,,,,,,,2.292134,,,,,,,,,,,,,8ccd471d-2e24-4ca7-8ba4-e4b28a77d353,15,,"[56.2, 5.2]",3890510,0,,,,,0.47906065,,Head,,,,"[76.8, 15.9]",,Low Pass,,23.213142,,Incomplete,,Thorgan Hazard,5632.0,,,,,,,1,From Throw In,André Hahn,8322.0,Right Center Forward,3,Borussia Mönchengladbach,185,"['3a5aca11-1d24-4dbe-8935-86c1a2660124', 'd6973ee5-89d4-40ab-8464-d53cf10fbfb7']",22,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:22.343,Pass,
,,,,,,,,,,,,,,,,,,2.513785,,,,,,,,,,,,,3a5aca11-1d24-4dbe-8935-86c1a2660124,17,,"[43.3, 64.2]",3890510,0,,,,,-2.8099947,,Right Foot,,,,"[9.9, 52.7]",,Ground Pass,,35.324356,,,,Rune Almenning Jarstein,8577.0,,,,,,Recovery,1,From Throw In,Fabian Lustenberger,8965.0,Left Center Back,3,Borussia Mönchengladbach,185,"['2145ebf2-3d96-4715-b0af-a909493fa682', '8ccd471d-2e24-4ca7-8ba4-e4b28a77d353']",24,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:24.635,Pass,
,,,,,,,,,,,,,,,,,,2.758926,,,,,,,,,,,,,9d69b4e8-e110-451f-a768-1dce693df528,20,,"[14.2, 58.2]",3890510,0,,,,,0.05187649,,Right Foot,,,,"[66.2, 60.9]",,High Pass,,52.07005,,Incomplete,,Vedad Ibišević,8571.0,,,,,,,1,From Throw In,Rune Almenning Jarstein,8577.0,Goalkeeper,3,Borussia Mönchengladbach,185,"['437b126e-d7b8-4037-a7c0-2f038176453c', '592218de-eeb6-4686-95ae-019948332a30']",29,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:29.738,Pass,
,,,,,,,,,,,,,,,,,,1.977003,,,,,,,,,,,,,437b126e-d7b8-4037-a7c0-2f038176453c,22,,"[53.9, 19.2]",3890510,0,,,,,0.24074738,,Head,,,,"[70.6, 23.3]",,High Pass,,17.19593,,,,Lars Edi Stindl,8806.0,,,,,,Recovery,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,3,Borussia Mönchengladbach,185,"['109d3a1d-5de3-4faa-be87-059942abd1da', '9d69b4e8-e110-451f-a768-1dce693df528']",32,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:32.497,Pass,
,,,,,,,,,,,,,,,,,,0.727534,,,,,,,,,,,,,390c29f1-a5da-4d33-b6c0-3a152bd243ef,29,,"[42.3, 50.3]",3890510,0,,,,,-1.0662359,,Left Foot,,,,"[46.0, 43.6]",,Ground Pass,,7.653757,,,,Tolga Ciğerci,30439.0,,,,,,Recovery,1,Regular Play,Niklas Stark,8570.0,Right Center Back,4,Hertha Berlin,173,['5678e576-6386-49cc-94e7-2ed15c00a2c4'],35,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:35.782,Pass,
,,,,,,,,,,,,,,,,,,2.768708,,,,,,,,,,,,,a4f4c600-3ca3-4eec-803a-06186b380dd6,32,,"[56.1, 39.7]",3890510,0,,,,,-1.9195673,,Right Foot,,,,"[51.3, 26.5]",,Ground Pass,,14.04564,,,,Marvin Plattenhardt,5569.0,,,,,,,1,Regular Play,Tolga Ciğerci,30439.0,Left Defensive Midfield,4,Hertha Berlin,173,['29e3660e-a9fc-4d17-a850-a4020e9492bc'],38,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:38.651,Pass,
,,,,,,,,,,,,,,,,,,1.635106,,,,,,,,,,,,,a7339c33-a875-4017-aa50-69ac2228b067,35,,"[56.7, 18.9]",3890510,0,,,,,2.6757376,,Left Foot,,,,"[38.6, 28.0]",,Ground Pass,,20.258825,,,,Fabian Lustenberger,8965.0,,,,,,,1,Regular Play,Marvin Plattenhardt,5569.0,Left Back,4,Hertha Berlin,173,['1c1da99c-79f7-40f7-bbab-552e51146f19'],43,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:43.029,Pass,
,,,,,,,,,,,,,,,,,,2.660028,,,,,,,,,,,,,b850cc89-cdf2-452e-8a82-ae161c00a572,38,,"[36.8, 31.6]",3890510,0,,,,,2.518197,,Right Foot,,,,"[15.8, 46.7]",,Ground Pass,,25.865227,,,,Rune Almenning Jarstein,8577.0,,,,,,,1,Regular Play,Fabian Lustenberger,8965.0,Left Center Back,4,Hertha Berlin,173,['7124dbef-fd03-4839-8671-d2b2dcadc22b'],46,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:46.283,Pass,
,,,,,,,,,,,,,,,,,,1.818379,,,,,,,,,,,,,1b23fe68-a080-4686-8752-13cf4413ee6b,41,,"[19.3, 41.7]",3890510,1,,,,,-0.43210933,,Right Foot,,,,"[61.8, 22.1]",,Low Pass,,46.801815,,Incomplete,,Salomon Armand Magloire Kalou,8575.0,,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,4,Hertha Berlin,173,"['5bac698e-3e54-4461-94fe-a301cae1880f', '63ef3675-962e-4034-a2e6-0376f44f6e10']",0,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:00.941,Pass,
,,,,,,,,,,,,,,,,,,0.650557,,,,,,,,,,,,,63ef3675-962e-4034-a2e6-0376f44f6e10,43,,"[58.3, 58.0]",3890510,1,,,,,-0.28349173,,Left Foot,,,,"[71.0, 54.3]",,Ground Pass,,13.228001,,,,André Hahn,8322.0,,,,,,Recovery,1,Regular Play,Fabian Johnson,11283.0,Right Wing Back,5,Borussia Mönchengladbach,185,"['1b23fe68-a080-4686-8752-13cf4413ee6b', '5558dc36-839e-4f20-918f-704986c8ec86']",2,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:02.759,Pass,
,,,,,,,,,,,,,,,,,,0.422332,,,,,,,,,,,,,0dc8a2e2-4527-4d1c-a5ca-5904c58d51b9,46,,"[71.0, 55.0]",3890510,1,,,,,2.695487,,Left Foot,,,,"[64.1, 58.3]",,Low Pass,,7.648529,,,,Fabian Johnson,11283.0,,,,,,,1,Regular Play,André Hahn,8322.0,Right Center Forward,5,Borussia Mönchengladbach,185,['e817501f-d5db-4aa9-a64c-88b957ad982f'],3,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:03.584,Pass,
,,,,,,,,,,,,,,,,,,0.644562,,,,,,,,,,,,,9b13dbaf-7d6f-41a0-adf8-89ccbb2b2e28,49,,"[83.9, 73.7]",3890510,1,,,,,-1.1246908,,Right Foot,,,,"[91.6, 57.6]",,Ground Pass,,17.84657,,,,Lars Edi Stindl,8806.0,,,,,,,1,Regular Play,Fabian Johnson,11283.0,Right Wing Back,5,Borussia Mönchengladbach,185,['8fe1416b-9849-4f63-b94c-77e4af15ed92'],7,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:07.895,Pass,
,,,,,,,,,,,,,,,,,,0.849457,,,,,,,,,,,,,50630bc1-c45a-4872-8632-4df5f51cd345,52,,"[92.6, 57.1]",3890510,1,,,,,2.8373842,,Right Foot,,,,"[84.0, 59.8]",,Ground Pass,,9.013878,,,,Mahmoud Dahoud,8238.0,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Center Attacking Midfield,5,Borussia Mönchengladbach,185,['98703be1-bd85-4d97-bfc8-2554e7fbe9ac'],8,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:08.726,Pass,
,,,,,,,,,,,,,,,,,,0.78353,,,,,,,,,,,,,482f8768-1f1b-499f-95a3-0bd13fccd039,54,,"[84.0, 59.8]",3890510,1,,,,,-1.2101483,,Right Foot,,,,"[90.6, 42.3]",,Ground Pass,,18.703209,,,,Thorgan Hazard,5632.0,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,5,Borussia Mönchengladbach,185,['8233416b-6d58-431c-8ada-5f9afdb8a2f1'],9,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:09.575,Pass,
,,,,,,,,,,,,,,,,,,0.930304,,,,,,,,,,,,,6bf41350-e47a-4d9d-a441-7690736117cf,57,,"[90.6, 42.3]",3890510,1,,,,,1.0040671,,Right Foot,,,,"[99.0, 55.5]",,Ground Pass,,15.646086,,Incomplete,,André Hahn,8322.0,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Left Center Forward,5,Borussia Mönchengladbach,185,"['2ed2dd05-d109-4731-bac4-bb4c9b69f355', '3c7e0cf2-6e1c-4bed-a6c3-e64c90342ea6']",10,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:10.595,Pass,
,,,,,,,,,,,True,,,,,,,2.020194,,,,,,,,,,,,,3c7e0cf2-6e1c-4bed-a6c3-e64c90342ea6,59,,"[21.1, 24.6]",3890510,1,,,,,0.41350606,,Right Foot,,,,"[54.6, 39.3]",,High Pass,,36.58333,,,,Vedad Ibišević,8571.0,,,,,,Interception,1,Regular Play,Fabian Lustenberger,8965.0,Left Center Back,6,Hertha Berlin,173,"['6bf41350-e47a-4d9d-a441-7690736117cf', '9ee9a9ea-5468-45fd-929b-c4e08fab6785']",11,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:11.525,Pass,
,,,,,,,,,,,,,,,,,,3.163414,,,,,,,,,,,,,bb0e7bac-5597-4381-b72f-691e0293010e,65,,"[65.0, 65.0]",3890510,1,,True,,,-2.2298164,,Right Foot,,,,"[35.8, 27.3]",,Ground Pass,,47.68574,,,,Fabian Lustenberger,8965.0,,,,,,Free Kick,1,From Free Kick,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,7,Hertha Berlin,173,['914b0ac7-c39b-4a7d-9e17-9f56766e06c8'],30,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:30.370,Pass,
,,,,,,,,,,,,,,,,,,1.269477,,,,,,,,,,,,,1af1b96c-958e-4148-b64d-a3c41a2ddb21,67,,"[42.2, 27.2]",3890510,1,,,,,-0.13255154,,Right Foot,,,,"[55.7, 25.4]",,Ground Pass,,13.619472,,,,Tolga Ciğerci,30439.0,,,,,,,1,From Free Kick,Fabian Lustenberger,8965.0,Left Center Back,7,Hertha Berlin,173,['342b938b-11b3-486b-8fe4-004068b99476'],33,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:33.623,Pass,
,,,,,,,,,,,,,,,,,,0.790689,,,,,,,,,,,,,3679e57a-d19d-4151-8db3-f11792c9aca0,70,,"[56.1, 16.2]",3890510,1,,,,,-1.4860938,,Right Foot,,,,"[57.0, 5.6]",,Ground Pass,,10.638139,,,,Marvin Plattenhardt,5569.0,,,,,,,1,From Free Kick,Tolga Ciğerci,30439.0,Left Defensive Midfield,7,Hertha Berlin,173,['1549bf19-85dc-4b9f-91c4-6d0974badac8'],36,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:36.814,Pass,
,,,,,,,,,,,,,,,,,,1.000478,,,,,,,,,,,,,65e8ded9-bd79-4f55-be5d-2064ea7eea75,73,,"[49.8, 10.1]",3890510,1,,,,,-2.796435,,Left Foot,,,,"[40.9, 6.9]",,Ground Pass,,9.457801,,,,Tolga Ciğerci,30439.0,,,,,,,1,From Free Kick,Marvin Plattenhardt,5569.0,Left Back,7,Hertha Berlin,173,['58513fea-5f4b-42ff-85f8-dcdd5967af75'],38,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:38.826,Pass,
,,,,,,,,,,,,,,,,,,1.554322,,,,,,,,,,,,,67807d87-b5cb-4598-aa32-4f46825e072d,77,,"[34.4, 4.0]",3890510,1,,,,,1.8764429,,Right Foot,,,,"[27.9, 24.6]",,Ground Pass,,21.601158,,,,Fabian Lustenberger,8965.0,,,,,,,1,From Free Kick,Tolga Ciğerci,30439.0,Left Defensive Midfield,7,Hertha Berlin,173,"['ed3fb2e7-c7d5-46cb-b686-e2339d1d4d89', 'f8bd9c8c-2ae0-4aa2-894d-cdbc0a4abd59']",41,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:41.069,Pass,True
,,,,,,,,,,,,,,,,,,1.269899,,,,,,,,,,,,,124c8443-ac9c-4a4a-a885-9a32c786694c,80,,"[27.4, 28.6]",3890510,1,,,,,0.10409994,,Right Foot,,,,"[40.8, 30.0]",,Ground Pass,,13.472936,,,,Per Ciljan Skjelbred,8578.0,,,,,,,1,From Free Kick,Fabian Lustenberger,8965.0,Left Center Back,7,Hertha Berlin,173,['b57b9f8a-f2fb-46ed-9ed2-e2d820b80ff8'],44,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:44.429,Pass,
,,,,,,,,,,,,,,,,,,1.988133,,,,,,,,,,,,,4583ef74-6e71-4f22-bb5d-4230a5a6aefe,83,,"[34.4, 57.2]",3890510,1,,,,,1.6807408,,Left Foot,,,,"[32.7, 72.6]",,Ground Pass,,15.493547,,,,Niklas Stark,8570.0,,,,,,,1,From Free Kick,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,7,Hertha Berlin,173,['99688540-2405-4c09-aace-b85517a7698b'],49,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:49.265,Pass,
,,,,,,,,,,,,,,,,,,2.547378,,,,,,,,,,,,,b1e5a962-f74b-4b9b-8d05-e209f6dca087,86,,"[33.6, 72.2]",3890510,1,,,,,-2.4074316,,Right Foot,,,,"[13.1, 53.7]",,Ground Pass,,27.613403,,,,Rune Almenning Jarstein,8577.0,,,,,,,1,From Free Kick,Niklas Stark,8570.0,Right Center Back,7,Hertha Berlin,173,['33495081-c4e9-40df-bf7f-6b865a9c7792'],51,,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:51.801,Pass,
