50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,05b4acaa-7b99-41e5-8340-f787463ca614,1,,,3890401,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 38}, {'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 29}, {'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 33}, {'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 27}, {'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Borussia Dortmund,180,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,99d17a41-f3e6-4162-9774-3fd042a21682,2,,,3890401,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,,0,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 8667, 'name': 'Lukáš Hrádecký'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 9134, 'name': 'Aleksandar Ignjovski'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 27}, {'player': {'id': 8893, 'name': 'David Kinsombi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 31}, {'player': {'id': 8678, 'name': 'David Ángel Abraham'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 400621, 'name': 'Tohouri Zahoui Constant Djakpa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 5681, 'name': 'Makoto Hasebe'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 21156, 'name': 'Stefan Aigner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 16}, {'player': {'id': 9216, 'name': 'Slobodan Medojević'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 25}, {'player': {'id': 23268, 'name': 'Alexander Meier'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 8504, 'name': 'Bastian Oczipka'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 6}, {'player': {'id': 5543, 'name': 'Haris Seferović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Eintracht Frankfurt,184,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,63777d6d-ffa4-4658-a6b1-91749cefbb47,3,,,3890401,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,['c709f8ec-de06-477c-a3db-0833e6e3c032'],0,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c709f8ec-de06-477c-a3db-0833e6e3c032,4,,,3890401,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,['63777d6d-ffa4-4658-a6b1-91749cefbb47'],0,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,92584030-d61e-4b1e-a11e-3c34bfb92fd7,1825,,,3890401,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,88,Borussia Dortmund,180,['d576916c-992a-43ce-a52f-9fcf0c1ead32'],0,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d576916c-992a-43ce-a52f-9fcf0c1ead32,1826,,,3890401,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,88,Borussia Dortmund,180,['92584030-d61e-4b1e-a11e-3c34bfb92fd7'],0,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.767765,,,,,,,,,,,,,273dec4e-ab09-4e3a-b506-25ad952d1715,5,,"[60.0, 40.0]",3890401,0,,,,,1.5042281,,Right Foot,,,,"[60.1, 41.5]",,Ground Pass,,1.5033296,,,,,Pierre-Emerick Aubameyang,3712.0,,,,,Kick Off,1,From Kick Off,Marco Reus,5559.0,Left Wing,2,Borussia Dortmund,180,['a3600267-9fd5-451b-a78a-dcd15a7245d7'],0,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:00.300,Pass,
,,,,,,,,,,,,,,,,,,0.972953,,,,,,,,,,,,,eb3b0ac9-c015-48d4-becb-e6599f071db7,8,,"[59.8, 42.1]",3890401,0,,,,,2.955647,,Right Foot,,,,"[49.7, 44.0]",,Ground Pass,,10.277159,,,,,İlkay Gündoğan,10287.0,,,,,,1,From Kick Off,Pierre-Emerick Aubameyang,3712.0,Center Forward,2,Borussia Dortmund,180,['fa3475de-470a-4e3b-9e1e-73c9d9045d4b'],1,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:01.183,Pass,
,,,,,,,,,,,,,,,,,,0.933336,,,,,,,,,,,,,335173a6-33f8-41e9-8c30-dcfaffc01dc5,11,,"[48.6, 50.2]",3890401,0,,,,,1.7870575,,Right Foot,,,,"[45.7, 63.4]",,Ground Pass,,13.514807,,,,,Sven Bender,8216.0,,,,,,1,From Kick Off,İlkay Gündoğan,10287.0,Right Center Midfield,2,Borussia Dortmund,180,['7329451c-b70d-43bc-b467-ebbb09231f3e'],3,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:03.583,Pass,
,,,,,,,,,,,,,,,,,,0.895641,,,,,,,,,,,,,1c8b1c5d-fd06-45ea-8987-5daa6c32db7c,14,,"[47.3, 63.6]",3890401,0,,,,,-0.83535653,,Right Foot,,,,"[53.0, 57.3]",,Ground Pass,,8.495881,,,,,İlkay Gündoğan,10287.0,,,,,,1,From Kick Off,Sven Bender,8216.0,Right Center Back,2,Borussia Dortmund,180,['6f8167cd-29f2-44d1-b206-d972b8141e2a'],6,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:06.147,Pass,
