bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.102495,,,,,,,,,,,,,0069bc8b-eb9a-4f69-ab06-629eef11646a,2746,,"[27.8, 9.2]",3890467,73,,,,,0.21569276,,Left Foot,,,,"[63.4, 17.0]",,High Pass,,36.444477,,Incomplete,,Anthony Modeste,23486.0,,,,,,2,Regular Play,Filip Mladenović,7993.0,Left Back,171,FC Köln,186,"['8622ef3c-3f34-433a-87f6-1c48d4af5dae', 'd640296d-f358-4920-9cfc-100772f11091']",9,,,,,,,,,,,,,,,,,FC Köln,186,00:28:09.092,Pass,
,,,,,,,,,True,,,,,,1.799995,,,,,,,,,,,,,d640296d-f358-4920-9cfc-100772f11091,2748,,"[56.7, 63.1]",3890467,73,,,,,-0.8935022,,Head,,,,"[68.2, 48.8]",,Low Pass,,18.350477,,,,Almog Cohen,20485.0,,,,,Interception,2,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,172,Ingolstadt,189,"['0069bc8b-eb9a-4f69-ab06-629eef11646a', '6c0ed82f-2c0b-4170-84ba-17496c3c802e']",11,,,,,,,,,,,,,,,,,Ingolstadt,189,00:28:11.194,Pass,
,,,,,,,,,,,,,,,1.439994,,,,,,,,,,,,,33dfef82-68ab-4a4d-b9e2-645a4866afd7,2752,,"[64.5, 51.9]",3890467,73,,,,,1.012197,,Right Foot,,,,"[78.5, 74.3]",,Low Pass,,26.415148,,,,Mathew Leckie,5481.0,,,,,,2,Regular Play,Almog Cohen,20485.0,Left Center Midfield,172,Ingolstadt,189,['87d39968-dc3f-47d1-82cc-0cf8fec19b87'],15,,,,,,,,,,,,,,,,,Ingolstadt,189,00:28:15.209,Pass,
,,,,,,,,,,,,,,,0.599999,,,,,,,,,,,,,d84d038d-f5eb-4159-a0ae-2ea2b4a28565,2756,,"[77.7, 74.1]",3890467,73,,,,,3.0986085,,Left Foot,,,,"[68.4, 74.5]",,Ground Pass,,9.3085985,,,,Robert Bauer,8394.0,,,,,,2,Regular Play,Mathew Leckie,5481.0,Left Wing,172,Ingolstadt,189,"['5f515483-1d3a-4c8a-920d-5856c19fc415', '9318d867-0a99-43d9-8c2b-2d575e35e187']",18,,,,,,,,,,,,,,,,,Ingolstadt,189,00:28:18.179,Pass,True
,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,d6c5e044-b9a5-4203-87c1-988b28d83647,2760,,"[62.1, 73.2]",3890467,73,,,,,-1.7612314,,Left Foot,,,,"[58.9, 56.6]",,Ground Pass,,16.90562,,,,Roger de Oliveira Bernardo,40459.0,,,,,,2,Regular Play,Robert Bauer,8394.0,Left Back,172,Ingolstadt,189,"['2869423b-5de2-4098-853a-69e9291d9e9c', '63216c57-4bdd-4899-8ae6-2739a3ff5bba']",21,,,,,,,,,,,,,,,,,Ingolstadt,189,00:28:21.459,Pass,True
,,,,,,,,,,,,,,,1.39339,,,,,,,,,,,,,4dd63ddd-5711-44ec-b91f-c8591c69ee7a,2763,,"[59.1, 56.6]",3890467,73,,,,,-0.42537802,,Right Foot,,,,"[77.2, 48.4]",,High Pass,,19.870832,,Incomplete,,Dario Lezcano,9113.0,,,,,,2,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,172,Ingolstadt,189,"['4284af3a-a313-4748-b7ae-4b08f8126d52', '84af2d7e-7077-41ca-ab0a-74aff7a8ed17']",23,,,,,,,,,,,,,,,,,Ingolstadt,189,00:28:23.219,Pass,
,,,,,,,,,,,,,,,0.975334,,,,,,,,,,,,,4284af3a-a313-4748-b7ae-4b08f8126d52,2765,,"[42.9, 31.7]",3890467,73,,,,,-0.5551077,,Head,,,,"[55.8, 23.7]",,High Pass,,15.179262,,,,Marcel Risse,8823.0,,,,,Recovery,2,Regular Play,Kevin Vogt,8397.0,Right Defensive Midfield,173,FC Köln,186,"['4dd63ddd-5711-44ec-b91f-c8591c69ee7a', 'bf2b2bd4-7981-4fbd-8d54-69f9b743b786']",24,,,,,,,,,,,,,,,,,FC Köln,186,00:28:24.613,Pass,
,,,,,,,,,,,,,,,1.354625,,,,,,,,,,,,,ee393a4e-cadc-4956-8515-29d586e05a2b,2768,,"[56.3, 22.6]",3890467,73,,,,,-2.7443213,,Right Foot,,,,"[42.0, 16.6]",,High Pass,,15.50774,,,,Filip Mladenović,7993.0,,,,,,2,Regular Play,Marcel Risse,8823.0,Right Midfield,173,FC Köln,186,['84634378-323e-436e-848f-8fc21d83ab51'],26,,,,,,,,,,,,,,,,,FC Köln,186,00:28:26.246,Pass,
,,,,,,,,,,,,,,,4.905983,,,,,,,,,,,,,22dad341-2991-42bb-9b46-b4b84ebfe6b5,2771,,"[42.0, 16.4]",3890467,73,,,,,-3.0736346,,Left Foot,,,,"[3.8, 13.8]",,Low Pass,,38.28838,,,,Mërgim Mavraj,8900.0,,,,,,2,Regular Play,Filip Mladenović,7993.0,Left Back,173,FC Köln,186,"['38c10f5c-76b7-4815-a0d6-0d191346cca0', '4b524463-e312-476e-afe1-5f77b28aa8fe']",27,,,,,,,,,,,,,,,,,FC Köln,186,00:28:27.600,Pass,True
,,,,,,,,,,,,,,,3.678587,,,,,,,,,,,,,c848e459-593b-4634-bd8b-c25c9888a3a3,2777,,"[6.8, 12.7]",3890467,73,,,,,-0.010188876,,Left Foot,,,,"[75.5, 12.0]",,High Pass,,68.70357,,,,Anthony Modeste,23486.0,,,,,Free Kick,2,From Free Kick,Timo Horn,8821.0,Goalkeeper,174,FC Köln,186,['e457bbc2-72f2-4a86-813f-398a608c8e41'],55,,,,,,,,,,,,,,,,,FC Köln,186,00:28:55.288,Pass,
,,,,,,,,,,,,,,,1.383703,,,,,,,,,,,,,b5774fac-d67f-493b-b88a-d6f8893d29a3,2789,,"[88.6, 5.8]",3890467,75,,,,,0.91664654,,Right Foot,True,,,"[112.6, 37.1]",,High Pass,,39.442238,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Marcel Risse,8823.0,Right Midfield,175,FC Köln,186,['fa7da96c-a7de-42e8-87d9-a038ddcb6148'],51,,,,,,,,,,,,,,,,,FC Köln,186,00:30:51.022,Pass,
,,,,,,,,,,,,,,,1.770945,,,,,,,,,,,,,fe48083d-fd97-4c30-94bd-82fff762baa0,2799,,"[120.0, 80.0]",3890467,76,,,,,-1.7568545,,Right Foot,,,,"[112.0, 37.5]",,High Pass,,43.246387,,Incomplete,True,Kevin Vogt,8397.0,,True,Outswinging,,Corner,2,From Corner,Marcel Risse,8823.0,Right Midfield,176,FC Köln,186,"['6a2cffeb-38f8-459f-ba44-33cb0b6d21b7', '97f6f7ac-e131-4aaa-bc20-3d4ab1c2f80b']",23,,,,,,,,,,,,,,,,,FC Köln,186,00:31:23.714,Pass,
,,,,,,,,,,,,,,,0.976674,,,,,,,,,,,,,7bcaeb0d-3cdc-48a3-98f7-09c9afffe3be,2808,,"[117.6, 61.1]",3890467,76,,,,,2.673019,,Left Foot,,,,"[101.4, 69.3]",,Ground Pass,,18.157093,,,,Marcel Risse,8823.0,,,,,Recovery,2,From Corner,Frederik Hillesborg Sørensen,8829.0,Right Back,176,FC Köln,186,"['4763e49d-469b-4bdf-88c2-9038bc399375', 'bd928c8c-f0e2-456b-ba76-876e412ba6d1']",31,,,,,,,,,,,,,,,,,FC Köln,186,00:31:31.391,Pass,True
,,,,,,,,,,,,,,,0.388892,,,,,,,,,,,,,17a0f3bf-4970-4b5c-8559-af0e0ed696c6,2811,,"[103.1, 69.5]",3890467,76,,,,,-1.0472834,,Right Foot,,,,"[110.2, 57.2]",,Ground Pass,,14.202112,,Incomplete,,Anthony Modeste,23486.0,,,,,,2,From Corner,Marcel Risse,8823.0,Right Midfield,176,FC Köln,186,"['78828f50-cbb8-4cb7-8671-29c1ab2e1925', 'a1745d5e-8db1-4123-9ba9-5ed769d5cb76']",32,,,,,,,,,,,,,,,,,FC Köln,186,00:31:32.938,Pass,
,,,,,,,,,,,,,,,3.980164,,,,,,,,,,,,,b4cb64b8-d94b-4199-9b7c-e93b7939b659,2816,,"[11.8, 15.2]",3890467,77,,,,,-0.09129481,,Left Foot,,,,"[82.8, 8.7]",,High Pass,,71.29691,,Incomplete,,Mathew Leckie,5481.0,,,,,Free Kick,2,From Free Kick,Ramazan Özcan,12319.0,Goalkeeper,177,Ingolstadt,189,"['bf80bf47-b9fb-4d18-afe6-14d777c28612', 'e52cd80e-9ab0-4ba5-8c32-c4c30b7e0fb1']",40,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:40.967,Pass,
,,,,,,,,,,,,,,,1.935049,,,,,,,,,,,,,bf80bf47-b9fb-4d18-afe6-14d777c28612,2819,,"[37.3, 71.4]",3890467,77,,,,True,-0.7853982,,,,,,"[42.9, 65.8]",,High Pass,,7.9195957,,Unknown,,Philipp Hosiner,10902.0,,,,,Recovery,2,From Free Kick,Kevin Vogt,8397.0,Right Defensive Midfield,177,Ingolstadt,189,"['b4cb64b8-d94b-4199-9b7c-e93b7939b659', 'ef4fbc7d-4639-4187-a6d5-9eb86f96df7e', 'f18cee3b-e22f-45da-8478-d9fb4e35dc0e']",44,,,,,,,,,,,,,,,,,FC Köln,186,00:32:44.947,Pass,True
,,,,,,,,,,,,,,,2.6333,,,,,,,,,,,,,e31cf8d4-4a04-4562-a895-5358b7630546,2823,,"[42.4, 67.5]",3890467,78,,,,,-0.3124629,,Right Foot,,,,"[91.0, 51.8]",,High Pass,,51.072987,,,,Anthony Modeste,23486.0,,,,,Free Kick,2,From Free Kick,Dominik Maroh,11286.0,Right Center Back,178,FC Köln,186,['aa002941-a763-4081-bc4f-e3be7131d54d'],7,,,,,,,,,,,,,,,,,FC Köln,186,00:33:07.457,Pass,
,,,,,,,,,,,,,,,1.456675,,,,,,,,,,,,,7fb3ecfb-fe75-48a3-bf67-c676f0e9d742,2825,,"[91.2, 53.1]",3890467,78,,,,True,-0.7431698,,,,,,"[102.3, 42.9]",,High Pass,,15.074814,,Incomplete,,Philipp Hosiner,10902.0,,,,,,2,From Free Kick,Anthony Modeste,23486.0,Right Center Forward,178,FC Köln,186,"['88b52ed7-7461-4452-972e-623931049c6b', 'b7ab105b-dd81-40b4-97d2-bef9f4593a1a', 'cdd47a79-5fdd-4012-b5f1-3f0fa89646e6']",10,,,,,,,,,,,,,,,,,FC Köln,186,00:33:10.179,Pass,True
,,,,,,,,,,,,,,,1.999996,,,,,,,,,,,,,b7ab105b-dd81-40b4-97d2-bef9f4593a1a,2828,,"[17.8, 37.2]",3890467,78,,,,,-0.22082877,,Head,,,,"[27.6, 35.0]",,High Pass,,10.043903,,,,Roger de Oliveira Bernardo,40459.0,,,,,Recovery,2,Regular Play,Marvin Matip,9106.0,Right Center Back,179,Ingolstadt,189,"['305c1b21-3246-4a60-80ab-dd861b885d3f', '7fb3ecfb-fe75-48a3-bf67-c676f0e9d742']",11,,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:11.636,Pass,
,,,,,,,,,,,,,,,5.599987,,,,,,,,,,,,,62c5ce31-2910-4282-8275-b0b5d0702bf9,2831,,"[29.1, 35.2]",3890467,78,,,,,-0.42219374,,Right Foot,,,,"[92.1, 6.9]",,High Pass,,69.06439,,,,Mathew Leckie,5481.0,,,,,,2,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,179,Ingolstadt,189,['7748a429-44b4-4102-a5d8-7283ceda0592'],14,,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:14.156,Pass,
,,,,,,,,,,,,,,,1.399993,,,,,,,,,,,,,55e400ea-1363-48a0-a3a6-5fec399f37c6,2837,,"[93.9, 7.4]",3890467,79,,,,,0.9557535,ce32bdda-e324-455e-90cb-3b130cf7a719,Right Foot,True,,,"[115.8, 38.4]",,High Pass,,37.955368,,,,Marvin Matip,9106.0,True,,,,Free Kick,2,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,180,Ingolstadt,189,['c7d8eef9-ae4c-40d6-969d-adc56ea748a8'],1,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:01.756,Pass,
,,,,,,,,,,,,,,,3.110874,,,,,,,,,,,,,99dd9306-78a8-4481-bfbc-b36d1751a3be,2841,,"[7.0, 44.1]",3890467,79,,True,,,-0.05598862,,Right Foot,,,,"[74.8, 40.3]",,High Pass,,67.9064,,Incomplete,,Anthony Modeste,23486.0,,,,,Goal Kick,2,From Goal Kick,Timo Horn,8821.0,Goalkeeper,181,FC Köln,186,"['a7066083-5367-4f7c-880a-b56415458601', 'ef0841d6-3db0-4aa4-a763-9bcb29f85ab2']",30,,,,,,,,,,,,,,,,,FC Köln,186,00:34:30.817,Pass,
,,,,,,,,,,,,,,,2.911206,,,,,,,,,,,,,a7066083-5367-4f7c-880a-b56415458601,2843,,"[45.3, 39.8]",3890467,79,,,,,-0.07897211,,Head,,,,"[73.1, 37.6]",,High Pass,,27.886915,,Incomplete,,Lukas Hinterseer,9103.0,,,,,Recovery,2,From Goal Kick,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,181,FC Köln,186,"['3f6d0ae2-fc81-4030-a1f4-5b48d230df50', '99dd9306-78a8-4481-bfbc-b36d1751a3be', 'aeb5598d-df75-499a-956b-cba20d6a540f']",33,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:33.928,Pass,
,,,,,,,,,,,,,,,2.016799,,,,,,,,,,,,,aeb5598d-df75-499a-956b-cba20d6a540f,2845,,"[47.0, 42.5]",3890467,79,,,,,-1.3564532,,Head,,,,"[50.2, 27.8]",,Low Pass,,15.044268,,,,Filip Mladenović,7993.0,,,,,Recovery,2,From Goal Kick,Dominik Maroh,11286.0,Right Center Back,181,FC Köln,186,"['a7066083-5367-4f7c-880a-b56415458601', 'd70bc9d3-7ec3-4f98-99ab-1ad2b32615bb']",36,,,,,,,,,,,,,,,,,FC Köln,186,00:34:36.840,Pass,
,,,,,,,,,,,,,,,1.367323,,,,,,,,,,,,,a2365485-da58-4675-989c-c883ae937574,2849,,"[63.0, 12.7]",3890467,79,,,,,0.92114353,,Left Foot,,,,"[80.7, 36.0]",,High Pass,,29.260553,,Incomplete,,Anthony Modeste,23486.0,,,,,,2,From Goal Kick,Filip Mladenović,7993.0,Left Back,181,FC Köln,186,"['524715d1-7686-468c-9b5c-f31b6a74405b', 'a2a09f20-2053-47fa-b0cd-1787f0643893', 'f75c1a8d-d080-4e93-8dc4-b795f124ef21']",41,,,,,,,,,,,,,,,,,FC Köln,186,00:34:41.386,Pass,True
,,,,,,,,,,,,,,,1.76,,,,,,,,,,,,,524715d1-7686-468c-9b5c-f31b6a74405b,2851,,"[39.4, 44.1]",3890467,79,,,,,0.8099834,,Right Foot,,,,"[51.3, 56.6]",,Low Pass,,17.258621,,,,Pascal Groß,3097.0,,,,,Recovery,2,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,182,Ingolstadt,189,"['439245bc-90ca-4cb9-86e4-3ef43fd2989e', 'a2365485-da58-4675-989c-c883ae937574']",42,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:42.754,Pass,
,,,,,,,,,,,,,,,1.559995,,,,,,,,,,,,,78c0a7dd-2ffc-485b-a841-746e09222ca1,2854,,"[51.1, 56.4]",3890467,79,,,,,0.48783645,,Left Foot,,,,"[65.8, 64.2]",,Ground Pass,,16.641214,,,,Lukas Hinterseer,9103.0,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,182,Ingolstadt,189,['c31b8925-161e-4f5b-b6d1-d26e522086cb'],44,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:44.551,Pass,
,,,,,,,,,,,,,,,2.639983,,,,,,,,,,,,,491b90bd-5081-4fbf-82c2-a01de6c11639,2860,,"[71.2, 69.1]",3890467,80,,,,,-1.0300756,,Right Foot,,,,"[100.5, 20.3]",,High Pass,,56.920383,,,,Mathew Leckie,5481.0,,True,,,Free Kick,2,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,183,Ingolstadt,189,['f18c2a05-d1fc-4a7c-be67-31e3ab11832c'],18,,,,,,,,,,,,,,,,,Ingolstadt,189,00:35:18.752,Pass,
,,,,,,,,,,,,,,,1.28716,,,,,,,,,,,,,61fc54d3-27c1-47f1-bca1-d9a93506fcd8,2863,,"[100.5, 20.6]",3890467,80,,,,True,0.17759617,,,,,,"[112.2, 22.7]",,High Pass,,11.886968,,Incomplete,,Benjamin Hübner,8405.0,,,,,,2,From Free Kick,Mathew Leckie,5481.0,Left Wing,183,Ingolstadt,189,"['736f1b0f-d03d-4ebf-bd78-65daa83126d5', '7b0d2a90-f110-40e6-97cb-0bb7ae3ae6af', 'c07ef887-cdc2-4700-a069-7dfdbd862379']",21,,,,,,,,,,,,,,,,,Ingolstadt,189,00:35:21.392,Pass,True
,,,,,,,,,,,,,,,2.224042,,,,,,,,,,,,,c07ef887-cdc2-4700-a069-7dfdbd862379,2865,,"[7.9, 57.4]",3890467,80,,,,,0.89540005,,Right Foot,,,,"[22.8, 76.0]",,High Pass,,23.83212,,,,Marcel Risse,8823.0,,,,,Recovery,2,From Free Kick,Frederik Hillesborg Sørensen,8829.0,Right Back,183,Ingolstadt,189,"['61fc54d3-27c1-47f1-bca1-d9a93506fcd8', 'cd1ad846-408e-4237-8509-bf73866d0d67']",22,,,,,,,,,,,,,,,,,FC Köln,186,00:35:22.679,Pass,
,,,,,,,,,,,,,,,2.874953,,,,,,,,,,,,,f8dceb60-a15d-4b57-9b5b-16b68aa9ad96,2868,,"[23.2, 75.1]",3890467,80,,,,,-0.30736756,,Right Foot,,,,"[71.4, 59.8]",,High Pass,,50.57005,,Incomplete,,Philipp Hosiner,10902.0,,,,,,2,From Free Kick,Marcel Risse,8823.0,Right Midfield,183,Ingolstadt,189,"['decf1f74-90b7-483e-bd78-ffd93c84ed77', 'e5fc2211-fd7b-4c0d-8940-3c43c41252bd']",25,,,,,,,,,,,,,,,,,FC Köln,186,00:35:25.907,Pass,
,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,decf1f74-90b7-483e-bd78-ffd93c84ed77,2870,,"[48.7, 20.3]",3890467,80,,,,,-0.18055183,,Head,,,,"[61.3, 18.0]",,High Pass,,12.808201,,,,Almog Cohen,20485.0,,,,,Recovery,2,From Free Kick,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,183,Ingolstadt,189,"['4fe7c5c0-24d3-491f-85f5-e518ca2a5b8d', 'f8dceb60-a15d-4b57-9b5b-16b68aa9ad96']",28,,,,,,,,,,,,,,,,,Ingolstadt,189,00:35:28.782,Pass,
,,,,,,,,,,,,,,,3.199999,,,,,,,,,,,,,0bda6f58-fd86-415c-b62f-ca706cd58616,2876,,"[62.3, 19.0]",3890467,80,,True,,,-0.698008,,Right Foot,,,,"[80.3, 3.9]",,Ground Pass,,23.494892,,,,Markus Suttner,3221.0,,,,,Free Kick,2,From Free Kick,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,184,Ingolstadt,189,['82af892a-dcff-404c-8f84-024f4149ff74'],41,,,,,,,,,,,,,,,,,Ingolstadt,189,00:35:41.302,Pass,
,,,,,,,,,,,,,,,3.09297,,,,,,,,,,,,,2adac17d-2897-44e2-b325-e1a65b84ab49,2879,,"[81.5, 2.6]",3890467,80,,,,,0.12885027,,Left Foot,,,,"[111.6, 6.5]",,High Pass,,30.351606,,Incomplete,,Mathew Leckie,5481.0,,,,,,2,From Free Kick,Markus Suttner,3221.0,Left Back,184,Ingolstadt,189,"['27dccca2-9b06-4e49-ba74-5a2067ed1963', '4e46658a-21ee-48cb-9d9e-ef6111dd6447', 'fabfcb99-8085-48e5-acca-c68f2e994f5c']",47,,,,,,,,,,,,,,,,,Ingolstadt,189,00:35:47.383,Pass,True
,,,,,,,,,,,,,,,3.590423,,,,,,,,,,,,,7ff2eb71-08f7-4efa-8bdd-53f85525924f,2884,,"[7.0, 44.1]",3890467,81,,,,,0.32744974,,Left Foot,,,,"[75.3, 67.3]",,High Pass,,72.13273,,Incomplete,,Philipp Hosiner,10902.0,,,,,Goal Kick,2,From Goal Kick,Timo Horn,8821.0,Goalkeeper,185,FC Köln,186,"['ce74851d-f088-4fb4-8fa6-a43482114251', 'd22c56e6-f0a3-4b8a-a009-477623d60a5e']",12,,,,,,,,,,,,,,,,,FC Köln,186,00:36:12.805,Pass,
,,,,,,,,,,,,,,,2.468658,,,,,,,,,,,,,ce74851d-f088-4fb4-8fa6-a43482114251,2886,,"[44.8, 12.8]",3890467,81,,,,,0.04528624,,Head,,,,"[77.9, 14.3]",,High Pass,,33.133972,,Incomplete,,Lukas Hinterseer,9103.0,,,,,Recovery,2,From Goal Kick,Markus Suttner,3221.0,Left Back,185,FC Köln,186,"['0780d3d3-2b0a-4c2b-a7da-8d88cd891ff6', '7ff2eb71-08f7-4efa-8bdd-53f85525924f', 'd978d102-7c6f-488f-8d97-23e04737f75d']",16,,,,,,,,,,,,,,,,,Ingolstadt,189,00:36:16.396,Pass,
,,,,,,,,,,,,,,,1.831867,,,,,,,,,,,,,ee32eac1-2659-4c55-8dd1-a26e26532bf8,2890,,"[47.8, 48.8]",3890467,81,,,,True,-1.0010399,,,,,,"[56.0, 36.0]",,High Pass,,15.201316,,,,Yannick Gerhardt,8231.0,,,,,Recovery,2,From Goal Kick,Matthias Lehmann,8827.0,Left Defensive Midfield,185,FC Köln,186,"['3930c663-ed44-49db-9a91-046969746438', '606319bf-6993-4c69-bb3b-25665527edfb']",21,,,,,,,,,,,,,,,,,FC Köln,186,00:36:21.788,Pass,True
,,,,,,,,,,,,,,,1.616451,,,,,,,,,,,,,fe9e83fe-2bf4-4b97-a648-0925adb4fff3,2894,,"[56.5, 36.7]",3890467,81,,,,,-2.2205021,,Left Foot,,,,"[44.8, 21.3]",,Ground Pass,,19.340372,,,,Filip Mladenović,7993.0,,,,,,2,From Goal Kick,Yannick Gerhardt,8231.0,Left Midfield,185,FC Köln,186,"['117898d7-9ce5-4ed5-a768-adf031e9a003', '3908f285-59cc-4131-8994-8b228da50f29']",23,,,,,,,,,,,,,,,,,FC Köln,186,00:36:23.780,Pass,True
,,,,,,,,,,,,,,,3.314341,,,,,,,,,,,,,b3080eb2-c876-497f-8e78-a1f0f62cb0f0,2897,,"[44.0, 21.1]",3890467,81,,,,,-0.50066775,,Left Foot,,,,"[81.1, 0.8]",,High Pass,,42.29066,,Out,,Yannick Gerhardt,8231.0,,,,,,2,From Goal Kick,Filip Mladenović,7993.0,Left Back,185,FC Köln,186,['7432d80d-3c1b-415e-92cf-bc1324bec8a3'],25,,,,,,,,,,,,,,,,,FC Köln,186,00:36:25.430,Pass,
,,,,,,,,,,,,,,,1.697663,,,,,,,,,,,,,979444d4-17cf-42aa-8c0c-4d7795d1ddb0,2899,,"[35.8, 80.0]",3890467,81,,,,,-0.5096901,,,,,,"[58.7, 67.2]",,High Pass,,26.23452,,Incomplete,,Lukas Hinterseer,9103.0,,,,,Throw-in,2,From Throw In,Robert Bauer,8394.0,Right Back,186,Ingolstadt,189,"['9a53f2ce-32ed-449c-8127-b09d23a52cc5', 'd4c1983f-d953-4b29-b5e7-219264a73e3f']",47,,,,,,,,,,,,,,,,,Ingolstadt,189,00:36:47.023,Pass,
,,,,,,,,,,,,,,,1.563053,,,,,,,,,,,,,d4c1983f-d953-4b29-b5e7-219264a73e3f,2901,,"[61.4, 12.9]",3890467,81,,,,,0.8703947,,Head,,,,"[71.6, 25.0]",,High Pass,,15.825612,,,,Philipp Hosiner,10902.0,,,,,Recovery,2,Regular Play,Filip Mladenović,7993.0,Left Back,187,FC Köln,186,"['541cb734-1c7c-4025-9507-806df9ddb4b5', '979444d4-17cf-42aa-8c0c-4d7795d1ddb0']",48,,,,,,,,,,,,,,,,,FC Köln,186,00:36:48.721,Pass,
,,,,,,,,,,,,,,,1.298554,,,,,,,,,,,,,dae07d18-489b-4ffb-86cb-1cb9e81d5c70,2904,,"[71.6, 26.7]",3890467,81,,,,True,-3.089466,,,,,,"[60.1, 26.1]",,Low Pass,,11.515641,,,,Kevin Vogt,8397.0,,,,,,2,Regular Play,Philipp Hosiner,10902.0,Left Center Forward,187,FC Köln,186,"['08411b3e-e8e5-49bb-935f-fc67d20ef334', '7e644f6d-1d2d-46c2-86d2-aa67a81333d4']",50,,,,,,,,,,,,,,,,,FC Köln,186,00:36:50.378,Pass,True
,,,,,,,,,,,,,,,1.776576,,,,,,,,,,,,,3f5bc7b3-63db-424d-896b-b6f91dd779da,2907,,"[65.1, 35.1]",3890467,81,,,,,-0.25835815,,Right Foot,,,,"[98.4, 26.3]",,High Pass,,34.443142,,,,Philipp Hosiner,10902.0,,,Through Ball,True,,2,Regular Play,Kevin Vogt,8397.0,Right Defensive Midfield,187,FC Köln,186,['e18d8108-505a-4b5a-a5b8-5967b3e56c2c'],53,,,,,,,,,,,,,,,,,FC Köln,186,00:36:53.342,Pass,
,,,,,,,,,,,,,,,4.28,,,,,,,,,,,,,1cf04de5-7eeb-48fb-a837-4bf8a20418a8,2913,,"[13.3, 52.7]",3890467,82,,,,,0.0039369874,,Drop Kick,,,,"[64.1, 52.9]",,High Pass,,50.800392,,,,Mathew Leckie,5481.0,,,,,,2,From Keeper,Ramazan Özcan,12319.0,Goalkeeper,188,Ingolstadt,189,['9afaf2e4-4cce-46ee-b9f7-bd3c97c15f46'],8,,,,,,,,,,,,,,,,,Ingolstadt,189,00:37:08.305,Pass,
,,,,,,,,,,,,,,,2.266387,,,,,,,,,,,,,e4839558-6858-4ad1-9c78-78987b7753e0,2915,,"[64.3, 52.9]",3890467,82,,,,,0.36149397,,Head,,,,"[84.4, 60.5]",,High Pass,,21.488834,,Incomplete,,Lukas Hinterseer,9103.0,,,,,,2,From Keeper,Mathew Leckie,5481.0,Left Wing,188,Ingolstadt,189,"['0f48e615-2fa3-4421-a89a-117c3b84cacc', '9b875eda-3bc0-4013-a649-e959966a6550']",12,,,,,,,,,,,,,,,,,Ingolstadt,189,00:37:12.585,Pass,
,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,cd6accc4-7737-4554-a064-2d91fd1d601d,2920,,"[68.8, 54.7]",3890467,82,,,,,0.93343014,,Right Foot,,,,"[78.5, 67.8]",,Ground Pass,,16.300306,,,,Pascal Groß,3097.0,,,,,,2,From Keeper,Mathew Leckie,5481.0,Left Wing,188,Ingolstadt,189,['0ab51c08-1f4a-4cab-9a93-cd6f4765a62f'],17,,,,,,,,,,,,,,,,,Ingolstadt,189,00:37:17.375,Pass,
