50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.85747,,,,,,,,,,,1ffce122-3eca-434d-8072-82ebe1107ab5,20,,,"[109.2, 11.6]",3890452,0,,,,,-1.5214537,,Right Foot,,,"[109.6, 3.5]",,Ground Pass,,8.109871,,,Philipp Ochs,9720.0,,,,,,1,From Throw In,Sebastian Rudy,6039.0,Left Center Midfield,3,Hoffenheim,175,['7c85e1aa-e649-4c7e-9a35-18d5277c980f'],22,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:22.616,Pass,
,,,,,,,,,,,,,,,,,,,1.509383,,,,,,,,,,,baf6311e-ba64-4fb1-8c92-dc42d549b5d6,24,,,"[110.7, 2.7]",3890452,0,,,,,0.45181385,,Left Foot,,,"[117.5, 6.0]",,Ground Pass,,7.558439,,,Sebastian Rudy,6039.0,,,,,,1,From Throw In,Philipp Ochs,9720.0,Left Back,3,Hoffenheim,175,"['0c42f72a-f320-4b74-8426-3fce03058c55', '6dfda9d3-d80c-4aa0-9e9f-77ab4c1e2cc3']",23,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:23.878,Pass,True
,,,,,,,,,,,,,,,,,,,1.309446,,,,,,,,,,,2fee896a-ac18-4745-a47f-308df9f71dc6,28,,,"[117.9, 2.9]",3890452,0,,,,,1.5434059,,Right Foot,,,"[118.1, 10.2]",,Ground Pass,,7.302739,Incomplete,,Philipp Ochs,9720.0,,,,,,1,From Throw In,Sebastian Rudy,6039.0,Left Center Midfield,3,Hoffenheim,175,"['061877bb-259b-4079-a477-c51ebe4e72a6', '5c162ce9-3df8-4b21-a8f2-950c7eb7695d', 'ba7e715b-9698-48a3-8bc9-f38f0c96b45f']",26,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:26.556,Pass,True
,,,,,,,,,,,,,,,,,,,0.678925,,,,,,,,,,,0024a382-0961-4f55-b537-917ce55b121a,31,,,"[110.4, 0.1]",3890452,0,,,,,1.2961024,,,,,"[113.5, 11.1]",,High Pass,,11.428473,Incomplete,,Kevin Volland,8215.0,,,,,Throw-in,1,From Throw In,Philipp Ochs,9720.0,Left Back,4,Hoffenheim,175,"['cb849dd2-4baa-44bd-8b57-0dc156dd402e', 'd49d98df-d962-48d4-98e2-2351e077c5bb']",34,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:34.423,Pass,
,,,,,,,,,,,,,,,,,,,1.360713,,,,,,,,,,,ebe40c6b-f70e-4fd7-ac02-7f0de269d342,34,,,"[120.0, 0.1]",3890452,0,,,,,1.687581,,Right Foot,,,"[115.8, 35.9]",,High Pass,True,36.04553,Incomplete,,Fabian Lukas Schär,5537.0,,,Inswinging,,Corner,1,From Corner,Nadiem Amiri,8403.0,Right Center Midfield,5,Hoffenheim,175,"['52ca0fa9-6253-4a2a-bc7a-72dd4b13d036', '83b3ebc4-9b6b-42cd-9026-de8830c7454e']",57,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:57.773,Pass,
,,,,,,,,,,,,,,,,,,,1.580046,,,,,,,,,,,0b696e65-3c90-4d57-8799-bad0e04e033f,39,,,"[99.2, 22.6]",3890452,1,,,,True,-1.070861,,,,,"[105.7, 10.7]",,Low Pass,,13.559499,,,Nadiem Amiri,8403.0,,,,,Recovery,1,From Corner,Philipp Ochs,9720.0,Left Back,5,Hoffenheim,175,"['8134703e-3058-44fe-95c4-a8b6539a3f21', 'ef783734-e93c-46a9-96f5-533ced9720cc']",1,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:01.489,Pass,True
,,,,,,,,,,,,,,,,,,,0.915621,,,,,,,,,,,ef7adfc1-f2fd-4e71-bb85-9aba065e70c8,47,,,"[118.9, 23.5]",3890452,1,,,,,1.4754343,,Right Foot,True,,"[120.0, 35.0]",,High Pass,,11.552489,Out,,,,,,,,,1,From Corner,Nadiem Amiri,8403.0,Right Center Midfield,5,Hoffenheim,175,['279a727d-ad35-4e5c-8152-238bb9a3e92a'],6,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:06.946,Pass,True
,,,,,,,,,,,,,,,,,,,2.962033,,,,,,,,,,,539b890b-90fa-48e9-ada8-5ce64e4b5ea4,48,,,"[6.0, 36.0]",3890452,1,,True,,,1.3053659,,Right Foot,,,"[11.6, 56.6]",,Ground Pass,,21.347599,,,Leon Aderemi Balogun,5467.0,,,,,Goal Kick,1,From Goal Kick,Loris Karius,3630.0,Goalkeeper,6,FSV Mainz 05,177,['28a76181-55d5-4556-a073-c8525542e7ac'],23,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:23.845,Pass,
,,,,,,,,,,,,,,,,,,,2.662658,,,,,,,,,,,7b9aa0a2-2fd9-4ebc-b1db-7490fae7bb87,50,,,"[24.0, 60.2]",3890452,1,,,,,-1.5762757,,Right Foot,,,"[23.8, 23.7]",,Ground Pass,,36.50055,,,Alexander Hack,15847.0,,,,,,1,From Goal Kick,Leon Aderemi Balogun,5467.0,Right Center Back,6,FSV Mainz 05,177,['f9345533-adad-4f02-b4bb-0a31dbd84cd2'],29,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:29.525,Pass,
,,,,,,,,,,,,,,,,,,,1.306531,,,,,,,,,,,d407f74d-56ed-4883-af44-bb6bbce4d734,53,,,"[27.5, 22.5]",3890452,1,,,,,0.67474097,,Left Foot,,,"[37.5, 30.5]",,Ground Pass,,12.806249,,,Danny Latza,8539.0,,,,,,1,From Goal Kick,Alexander Hack,15847.0,Left Center Back,6,FSV Mainz 05,177,['3b19703c-f60a-45b3-93e0-73999fab3bcb'],33,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:33.397,Pass,
,,,,,,,,,,,,,,,,,,,1.515313,,,,,,,,,,,94459a7f-b876-42d0-adca-6550d2b185fb,56,,,"[41.6, 32.4]",3890452,1,,,,,-2.2857232,,Right Foot,,,"[33.7, 23.3]",,Ground Pass,,12.050726,,,Alexander Hack,15847.0,,,,,,1,From Goal Kick,Danny Latza,8539.0,Left Defensive Midfield,6,FSV Mainz 05,177,['00c1873f-afe4-4602-a195-50ec151414a7'],36,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:36.504,Pass,
,,,,,,,,,,,,,,,,,,,2.222452,,,,,,,,,,,78deab93-a9ff-4f8d-8891-f1df888037f8,58,,,"[33.7, 23.3]",3890452,1,,,,,2.558926,,Left Foot,,,"[12.0, 37.6]",,High Pass,,25.988073,,,Loris Karius,3630.0,,,,,,1,From Goal Kick,Alexander Hack,15847.0,Left Center Back,6,FSV Mainz 05,177,['fae5c41f-3e46-45f5-a943-e6065243f388'],38,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:38.019,Pass,
,,,,,,,,,,,,,,,,,,,2.149204,,,,,,,,,,,c49ae650-f8e3-41f3-8dd3-82445144dcca,61,,,"[12.9, 42.2]",3890452,1,,,,,1.1558906,,Left Foot,,,"[20.3, 59.0]",,Ground Pass,,18.35756,,,Leon Aderemi Balogun,5467.0,,,,,,1,From Goal Kick,Loris Karius,3630.0,Goalkeeper,6,FSV Mainz 05,177,['4df5ce8d-8367-48d8-9abd-6ad8b2ed453b'],42,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:42.735,Pass,
,,,,,,,,,,,,,,,,,,,2.11523,,,,,,,,,,,e49df672-75a9-42d7-8cab-cf754c96c4c2,64,,,"[26.4, 58.1]",3890452,1,,,,,-1.7191547,,Right Foot,,,"[20.9, 21.3]",,Ground Pass,,37.208736,,,Alexander Hack,15847.0,,,,,,1,From Goal Kick,Leon Aderemi Balogun,5467.0,Right Center Back,6,FSV Mainz 05,177,['c0f6b645-8878-4444-a3ed-e0b23da24e03'],50,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:50.628,Pass,
,,,,,,,,,,,,,,,,,,,2.80863,,,,,,,,,,,4703de09-24ac-4342-b46f-a4ead96478a5,67,,,"[27.5, 24.0]",3890452,1,,,,,1.1506333,,Left Foot,,,"[51.0, 76.6]",,High Pass,,57.61085,,,Daniel Brosinski,8548.0,,True,,,,1,From Goal Kick,Alexander Hack,15847.0,Left Center Back,6,FSV Mainz 05,177,['5407cbba-c9d9-4efa-9478-9a18b923b562'],55,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:55.983,Pass,
,,,,,,,,,,,,,,,,,,,1.941382,,,,,,,,,,,e5f24077-4fd7-4fef-80d8-87c84a7f4bc2,70,,,"[51.0, 76.6]",3890452,1,,,,,-2.6624253,,Right Foot,,,"[33.1, 67.3]",,Low Pass,,20.171762,,,Leon Aderemi Balogun,5467.0,,,,,,1,From Goal Kick,Daniel Brosinski,8548.0,Right Back,6,FSV Mainz 05,177,['68985d46-dd0e-4f5a-ba44-f275eb635784'],58,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:58.872,Pass,
,,,,,,,,,,,,,,,,,,,0.934858,,,,,,,,,,,8649ed38-6230-4372-ac78-9d8a1b76bd9f,72,,,"[33.1, 67.3]",3890452,2,,,,,-0.33351472,,Right Foot,,,"[45.8, 62.9]",,Ground Pass,,13.44061,,,Julian Baumgartlinger,20037.0,,,,,,1,From Goal Kick,Leon Aderemi Balogun,5467.0,Right Center Back,6,FSV Mainz 05,177,['48e9597c-9ab1-4f33-bca5-05e74dc559b0'],0,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:00.813,Pass,
,,,,,,,,,,,,,,,,,,,1.799037,,,,,,,,,,,9f383858-8c39-46d1-b045-ec5ecb42af04,75,,,"[43.5, 64.4]",3890452,2,,,,,2.9549785,,Left Foot,,,"[29.2, 67.1]",,Ground Pass,,14.552663,,,Leon Aderemi Balogun,5467.0,,,,,,1,From Goal Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,6,FSV Mainz 05,177,['fca5419f-496e-4006-b4b8-957ffde15474'],2,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:02.319,Pass,
,,,,,,,,,,,,,,,,,,,2.200452,,,,,,,,,,,0c673789-ed43-4447-98fd-ae21f9837f2a,78,,,"[29.2, 65.2]",3890452,2,,,,,-1.7206088,,Right Foot,,,"[23.6, 28.1]",,Ground Pass,,37.52026,,,Alexander Hack,15847.0,,,,,,1,From Goal Kick,Leon Aderemi Balogun,5467.0,Right Center Back,6,FSV Mainz 05,177,['0b0be14b-2cd0-40e3-b95f-46421a4ae44f'],5,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:05.021,Pass,
,,,,,,,,,,,,,,,,,,,1.775789,,,,,,,,,,,a9c0c687-91fb-4c7d-a30a-bd160e9973f9,81,,,"[25.7, 30.3]",3890452,2,,,,,1.6219145,,Left Foot,,,"[24.6, 51.8]",,Ground Pass,,21.528122,,,Julian Baumgartlinger,20037.0,,,,,,1,From Goal Kick,Alexander Hack,15847.0,Left Center Back,6,FSV Mainz 05,177,['53b53efc-9a56-4b38-8241-d92481b6824c'],8,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:08.697,Pass,
,,,,,,,,,,,,,,,,,,,1.46423,,,,,,,,,,,72a156fd-f679-4690-bd93-6d9db03c77b3,84,,,"[39.0, 50.7]",3890452,2,,,,,0.7511108,,Right Foot,,,"[58.6, 69.0]",,Ground Pass,,26.815107,,,Yunus Mallı,8679.0,,,,,,1,From Goal Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,6,FSV Mainz 05,177,['8f237748-d3ea-4fbd-b3cb-9a8fc90fe33c'],11,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:11.241,Pass,
,,,,,,,,,,,,,,,,,,,1.1574,,,,,,,,,,,aed88e1b-915b-41ee-a273-e89be8e5c08a,88,,,"[69.0, 74.9]",3890452,2,,,,,0.09263033,,Right Foot,,,"[87.3, 76.6]",,Ground Pass,,18.378792,,,Daniel Brosinski,8548.0,,,,,,1,From Goal Kick,Yunus Mallı,8679.0,Right Center Forward,6,FSV Mainz 05,177,['5f3b1751-3beb-46a2-bf4f-a4379199aaa2'],14,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:14.350,Pass,
,,,,,,,,,,,,,,,,,,,2.564462,,,,,,,,,,,4e26cf3f-1c7f-4ef3-b9a7-b0414c896be4,91,,,"[87.3, 76.6]",3890452,2,,,,,-0.5123895,,Right Foot,,,"[109.7, 64.0]",,Ground Pass,,25.700584,Incomplete,,Christian Clemens,9098.0,,,,,,1,From Goal Kick,Daniel Brosinski,8548.0,Right Back,6,FSV Mainz 05,177,"['04fbc9d2-f794-4689-8b59-aee00a71d658', 'ccc5ad84-fedb-4faa-8732-eef412aca368']",15,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:15.841,Pass,
,,,,,,,,,,,,,,,,,,,1.521873,,,,,,,,,,,ccc5ad84-fedb-4faa-8732-eef412aca368,94,,,"[10.4, 16.1]",3890452,2,,,,,2.0156667,,Right Foot,,,"[2.2, 33.3]",,Ground Pass,,19.054659,,,Oliver Baumann,8393.0,,,,,Interception,1,From Goal Kick,Niklas Süle,6322.0,Left Center Back,6,FSV Mainz 05,177,"['4e26cf3f-1c7f-4ef3-b9a7-b0414c896be4', 'eb0e6fa2-02ed-4a46-ac96-9c59120590e6', 'ffdb46a7-a8f2-449c-b941-c66569323308']",18,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:18.405,Pass,True
,,,,,,,,,,,,,,,,,,,4.554471,,,,,,,,,,,b46e706a-514e-47fc-b201-e40559fb7d91,97,,,"[1.8, 33.1]",3890452,2,,,,,-0.43024263,,Left Foot,,,"[66.3, 3.5]",,High Pass,,70.96767,Incomplete,,Kevin Volland,8215.0,,,,,,1,From Goal Kick,Oliver Baumann,8393.0,Goalkeeper,6,FSV Mainz 05,177,"['6b8f1de6-aa5f-4a3e-ad34-fee1f97d1431', 'c14da398-8603-4d36-9d49-d543eb060f7a']",20,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:20.234,Pass,
,,,,,,,,,,,,,,,,,,,0.145478,,,,,,,,,,,c14da398-8603-4d36-9d49-d543eb060f7a,99,,,"[53.8, 76.6]",3890452,2,,,,,0.0,,Right Foot,,,"[57.7, 76.6]",,Low Pass,,3.9,Incomplete,,Julian Baumgartlinger,20037.0,,,,,Recovery,1,From Goal Kick,Daniel Brosinski,8548.0,Right Back,6,FSV Mainz 05,177,"['284dafa6-4a3f-4e84-a70f-dbab05ca6e12', '28c23b0d-76bf-4780-a053-23a93d3a8f46', 'b46e706a-514e-47fc-b201-e40559fb7d91']",24,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:24.789,Pass,
,,,,,,,,,,,,,,,,,,,2.758565,,,,,,,,,,,2e197c73-9e77-46db-8a88-37a810abce68,102,,,"[59.7, 80.0]",3890452,2,,,,,-2.1270142,,,,,"[36.2, 42.2]",,High Pass,,44.509438,,,Alexander Hack,15847.0,,,,,Throw-in,1,From Throw In,Daniel Brosinski,8548.0,Right Back,7,FSV Mainz 05,177,['fd78b2f0-bea3-4ba2-8327-490d385a0637'],36,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:36.127,Pass,
,,,,,,,,,,,,,,,,,,,1.481202,,,,,,,,,,,a753086b-101f-46af-8273-979721ffd4b4,105,,,"[37.5, 43.1]",3890452,2,,,,,-0.20039855,,Left Foot,,,"[50.3, 40.5]",,Ground Pass,,13.061394,,,Danny Latza,8539.0,,,,,,1,From Throw In,Alexander Hack,15847.0,Left Center Back,7,FSV Mainz 05,177,['3d050b98-10be-4d10-8364-9ddbf95df2e7'],40,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:40.764,Pass,
,,,,,,,,,,,,,,,,,,,1.632774,,,,,,,,,,,ad22ea9b-a392-45bf-8f45-b0dbc44612ad,108,,,"[49.2, 31.8]",3890452,2,,,,,-1.6432765,,Right Foot,,,"[47.0, 1.5]",,Ground Pass,,30.379763,,,Gaëtan Bussmann,18399.0,,,,,,1,From Throw In,Danny Latza,8539.0,Left Defensive Midfield,7,FSV Mainz 05,177,['35ad32b2-4554-4761-97e8-a3e23d1d3852'],45,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:45.171,Pass,
,,,,,,,,,,,,,,,,,,,2.206779,,,,,,,,,,,c66c33fa-2933-43ec-9cce-176765b6a52c,112,,,"[44.9, 3.3]",3890452,2,,,,,2.575292,,Right Foot,,,"[29.8, 12.9]",,Ground Pass,,17.893295,,,Alexander Hack,15847.0,,,,,,1,From Throw In,Gaëtan Bussmann,18399.0,Left Back,7,FSV Mainz 05,177,"['08458c22-b169-4e52-a3d1-bd075bc82351', '41da33b1-8a59-43f9-a995-6662ca04dec5']",47,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:47.930,Pass,True
,,,,,,,,,,,,,,,,,,,2.550949,,,,,,,,,,,d2f9a2a4-1dfc-4589-a716-0adc1f57d4af,115,,,"[29.6, 15.7]",3890452,2,,,,,1.7222983,,Left Foot,,,"[23.6, 55.0]",,Ground Pass,,39.75538,,,Leon Aderemi Balogun,5467.0,,,,,,1,From Throw In,Alexander Hack,15847.0,Left Center Back,7,FSV Mainz 05,177,['29db9d87-8e8d-4290-9a2e-0c602ae80e72'],52,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:52.160,Pass,
,,,,,,,,,,,,,,,,,,,1.263645,,,,,,,,,,,99a1c411-491c-4b21-a78f-086f9a4dbda6,118,,,"[38.5, 76.0]",3890452,2,,,,,-0.6925485,,Right Foot,,,"[52.0, 64.8]",,Ground Pass,,17.541094,,,Yunus Mallı,8679.0,,,,,,1,From Throw In,Leon Aderemi Balogun,5467.0,Right Center Back,7,FSV Mainz 05,177,['aea4506e-42a4-40af-af29-2eac6b8aaac0'],56,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:56.941,Pass,
