50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.035602,,,,,,,,,,,,,,f74bcdac-f825-460f-95b5-b3ea3db25c25,19,,,"[2.9, 67.5]",3890312,0,,,,,-0.018179815,,Right Foot,,,,"[41.4, 66.8]",High Pass,,38.506363,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,Recovery,1,From Kick Off,Giulio Donati,8549.0,Right Back,2,FSV Mainz 05,177,"['40903256-3cc9-4d1c-b534-799daee63d64', 'af6a47d3-cbcc-4907-b36f-5aec521d67ee']",12,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:12.991,Pass,
,,,,,,,,,,,,,,,,,,1.507914,,,,,,,,,,,,,,af6a47d3-cbcc-4907-b36f-5aec521d67ee,21,,,"[78.7, 13.3]",3890312,0,,,,,-0.29586637,,Head,,,,"[97.4, 7.6]",Low Pass,,19.549425,,,,Pablo Ezequiel De Blasis,8555.0,,,,,Recovery,1,From Kick Off,Pierre Bengtsson,20871.0,Left Back,2,FSV Mainz 05,177,"['640e7c8f-e469-4019-a99d-68c6a5eee0a4', 'f74bcdac-f825-460f-95b5-b3ea3db25c25']",15,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:15.026,Pass,
,,,,,,,,,,,,,,,,,,2.323347,,,,,,,,,,,,,,121c0d58-4119-463e-8cf2-5d52b0a9f986,26,,,"[15.4, 77.0]",3890312,0,,True,,,-0.6353158,,Right Foot,,,,"[39.0, 59.6]",High Pass,,29.320982,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,Recovery,1,From Kick Off,Giulio Donati,8549.0,Right Back,2,FSV Mainz 05,177,"['3949304a-cfd2-4906-9d54-c5e172791aa8', 'c0d60976-166d-4d16-8853-0f9b0cedda6c']",19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:19.913,Pass,
,,,,,,,,,,,,,,,,,,4.123987,,,,,,,,,,,,,,3949304a-cfd2-4906-9d54-c5e172791aa8,29,,,"[81.1, 20.5]",3890312,0,,,,True,-0.5609489,,,,,,"[100.2, 8.5]",High Pass,,22.556818,,Unknown,,Pablo Ezequiel De Blasis,8555.0,,,,,Recovery,1,From Kick Off,Julian Baumgartlinger,20037.0,Right Defensive Midfield,2,FSV Mainz 05,177,"['121c0d58-4119-463e-8cf2-5d52b0a9f986', '799fa803-9e66-4da6-a81a-1dd9443a29aa', 'f0268e68-4f36-4dbb-8fa0-cbaa319f044a']",22,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:22.236,Pass,True
,,,,,,,,,,,,,,,,,,1.140519,,,,,,,,,,,,,,76de34a3-c6f6-4cab-b53d-ed788d80eac2,31,,,"[19.5, 72.0]",3890312,0,,,,,-1.0164888,,Right Foot,,,,"[24.7, 63.6]",Low Pass,,9.8792715,,,,Lars Bender,8969.0,,,,,Recovery,1,Regular Play,Giulio Donati,8549.0,Right Back,3,Bayer Leverkusen,904,['3f1a78ca-b1da-4701-9ee8-160c67c96d3d'],26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:26.353,Pass,
,,,,,,,,,,,,,,,,,,1.071337,,,,,,,,,,,,,,a6b7f1d5-7569-4c67-8516-ae3ecbeef56c,33,,,"[23.2, 63.6]",3890312,0,,,,,-0.13552772,,Right Foot,,,,"[40.8, 61.2]",High Pass,,17.762882,,,,Javier Hernández Balcázar,3058.0,,,,,,1,Regular Play,Lars Bender,8969.0,Right Defensive Midfield,3,Bayer Leverkusen,904,['329629b2-9420-4915-ba67-0e2937ed355b'],27,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:27.493,Pass,
,,,,,,,,,,,,,,,,,,1.513032,,,,,,,,,,,,,,325dd5f3-d48c-46fb-b2de-85985ffbc075,35,,,"[40.8, 61.2]",3890312,0,,,,,-1.7612314,,Head,,,,"[37.6, 44.6]",Low Pass,,16.90562,,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Javier Hernández Balcázar,3058.0,Left Center Forward,3,Bayer Leverkusen,904,['4ce80eec-3331-4d99-bf39-8f3485ff7000'],28,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:28.564,Pass,
,,,,,,,,,,,,,,,,,,0.645842,,,,,,,,,,,,,,220609e7-3969-431b-9336-d799c5472a8b,40,,,"[69.3, 32.8]",3890312,0,,,,,-2.6779451,,Right Foot,,,,"[63.1, 29.7]",Ground Pass,,6.931811,,,,Christoph Moritz,8890.0,,,,,Recovery,1,Regular Play,Christian Clemens,9098.0,Right Midfield,4,FSV Mainz 05,177,['d53b4c78-8d9f-4ca0-9e1e-7f8a2f30d201'],31,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:31.755,Pass,
,,,,,,,,,,,,,,,,,,1.713661,,,,,,,,,,,,,,a027b010-a9b0-49c1-8c3a-52bc07b4d30c,42,,,"[63.1, 28.7]",3890312,0,,,,,2.485897,,Right Foot,,,,"[46.2, 41.7]",Ground Pass,,21.321585,,,,Niko Bungert,13319.0,,,,,,1,Regular Play,Christoph Moritz,8890.0,Left Defensive Midfield,4,FSV Mainz 05,177,['9677c44e-51e2-4e79-85d0-5b329a993e28'],32,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:32.401,Pass,
,,,,,,,,,,,,,,,,,,3.500599,,,,,,,,,,,,,,74e3555d-3717-4164-9816-5f057fb98d24,44,,,"[46.2, 41.7]",3890312,0,,,,,1.6552106,,Right Foot,,,,"[45.1, 54.7]",Ground Pass,,13.046455,,,,Daniel Brosinski,8548.0,,,,,,1,Regular Play,Niko Bungert,13319.0,Right Center Back,4,FSV Mainz 05,177,['91512464-1a29-4bd4-b017-c64a9b6b2038'],34,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:34.114,Pass,
,,,,,,,,,,,,,,,,,,5.600006,,,,,,,,,,,,,,3801ef22-d6ad-4dad-b764-b1405df2f404,48,,,"[46.9, 73.4]",3890312,0,,,,,-0.14458832,,Right Foot,,,,"[119.7, 62.8]",High Pass,,73.56766,,Out,,Christian Clemens,9098.0,,,,,,1,Regular Play,Daniel Brosinski,8548.0,Right Back,4,FSV Mainz 05,177,"['7963bacc-aa94-42ea-abbf-04d4eba849a5', 'ab0bac02-0795-41c2-91e9-c290884429e1']",37,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:37.640,Pass,True
,,,,,,,,,,,,,,,,,,0.47795,,,,,,,,,,,,,,851709cc-ed83-4ed0-a303-94b180f772fa,50,,,"[6.0, 36.0]",3890312,0,,True,,,-1.1087694,,Right Foot,,,,"[18.3, 11.3]",Ground Pass,,27.593115,,,,André Ramalho Silva,9363.0,,,,,Goal Kick,1,From Goal Kick,Bernd Leno,15581.0,Goalkeeper,5,Bayer Leverkusen,904,['bf62cc06-10b7-4798-9de8-9be942f781fc'],54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:54.344,Pass,
,,,,,,,,,,,,,,,,,,1.765519,,,,,,,,,,,,,,8d99546f-05e8-4054-b945-2c8e63e871fd,52,,,"[19.5, 8.2]",3890312,0,,,,,0.36886206,,Right Foot,,,,"[31.4, 12.8]",Ground Pass,,12.758135,,,,Christoph Kramer,8805.0,,,,,,1,From Goal Kick,André Ramalho Silva,9363.0,Left Center Back,5,Bayer Leverkusen,904,['bdc94d96-5a93-4aea-9cd6-5b5d7a7624c0'],57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:57.818,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,dbb20d0c-aeff-4745-9db9-3c4548d6560a,55,,,"[29.7, 6.0]",3890312,1,,,,,2.1175852,,Right Foot,,,,"[18.5, 24.4]",Ground Pass,,21.540659,,,,André Ramalho Silva,9363.0,,,,,,1,From Goal Kick,Christoph Kramer,8805.0,Left Defensive Midfield,5,Bayer Leverkusen,904,['3494046b-e805-4fbc-ba43-fd9725abd412'],0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:00.626,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,7d707c64-6ea8-49e2-bbec-caade48345ab,58,,,"[19.8, 40.6]",3890312,1,,,,,1.4960694,,Right Foot,,,,"[21.2, 59.3]",Ground Pass,,18.752333,,,,Jonathan Tah,8221.0,,,,,,1,From Goal Kick,André Ramalho Silva,9363.0,Left Center Back,5,Bayer Leverkusen,904,['b042c84e-fce5-40f2-ae40-86551d1e6700'],5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:05.011,Pass,
,,,,,,,,,,,,,,,,,,1.929307,,,,,,,,,,,,,,5a284ab2-6564-4896-bfda-e49086ad25ee,60,,,"[21.2, 59.3]",3890312,1,,,,,-2.3413808,,Right Foot,,,,"[7.9, 45.6]",Ground Pass,,19.093979,,,,Bernd Leno,15581.0,,,,,,1,From Goal Kick,Jonathan Tah,8221.0,Right Center Back,5,Bayer Leverkusen,904,['19a457d3-2577-4544-bc2c-fa0425f949a3'],6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:06.611,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,e24df2b4-3bde-4c0e-b3d8-3300f920f414,63,,,"[7.9, 45.6]",3890312,1,,,,,-1.1399238,,Right Foot,,,,"[19.3, 20.8]",Ground Pass,,27.294687,,,,André Ramalho Silva,9363.0,,,,,,1,From Goal Kick,Bernd Leno,15581.0,Goalkeeper,5,Bayer Leverkusen,904,['39389cad-f30d-4ec5-a825-c3b104f6633b'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:10.597,Pass,
,,,,,,,,,,,,,,,,,,1.385302,,,,,,,,,,,,,,fad3c137-3709-4886-9db6-4cd44973f95a,66,,,"[25.3, 17.3]",3890312,1,,,,,-0.1005006,,Right Foot,,,,"[49.1, 14.9]",Ground Pass,,23.920702,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,From Goal Kick,André Ramalho Silva,9363.0,Left Center Back,5,Bayer Leverkusen,904,['48c9e489-588a-45e0-bc85-35bbfaf4d9c8'],14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:14.233,Pass,
,,,,,,,,,,,,,,,,,,1.124329,,,,,,,,,,,,,,ed4ecd83-0884-42dc-bc5a-533b1174069e,70,,,"[45.1, 15.3]",3890312,1,,,,,-2.0602684,,Right Foot,,,,"[39.4, 4.6]",Ground Pass,,12.12353,,,,Wendell Nascimento Borges,8212.0,,,,,,1,From Goal Kick,Hakan Çalhanoğlu,7039.0,Left Midfield,5,Bayer Leverkusen,904,['9ea6ef4b-0e0c-4edd-8842-2d75d2802a0c'],16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:16.471,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,659e1ab6-aa16-4b68-8a15-10f5776e2ccc,74,,,"[40.8, 3.5]",3890312,1,,,,,2.3561945,,Right Foot,,,,"[24.9, 19.4]",Ground Pass,,22.485996,,,,André Ramalho Silva,9363.0,,,,,,1,From Goal Kick,Wendell Nascimento Borges,8212.0,Left Back,5,Bayer Leverkusen,904,"['265d80fb-1534-46b7-8c44-bb13a53fae86', 'fc60df0c-612e-4a0c-995b-fa133d898453']",18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:18.479,Pass,True
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,e8e31923-d20a-4da2-a166-04595237602e,77,,,"[20.6, 22.8]",3890312,1,,,,,1.4847002,,Right Foot,,,,"[23.5, 56.4]",Ground Pass,,33.72492,,,,Jonathan Tah,8221.0,,,,,,1,From Goal Kick,André Ramalho Silva,9363.0,Left Center Back,5,Bayer Leverkusen,904,['9e123849-750d-4d45-bef5-eff80a54cc0c'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:21.095,Pass,
,,,,,,,,,,,,,,,,,,1.810395,,,,,,,,,,,,,,12d0d72b-1786-42b7-9601-e79a149bbaf5,80,,,"[23.2, 58.3]",3890312,1,,,,,0.3384714,,Right Foot,,,,"[67.8, 74.0]",Ground Pass,,47.28266,,,,Giulio Donati,8549.0,,,,,,1,From Goal Kick,Jonathan Tah,8221.0,Right Center Back,5,Bayer Leverkusen,904,['5006030e-7242-4a71-8e02-57b7c0630ce6'],24,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:24.707,Pass,
,,,,,,,,,,,,,,,,,,2.517724,,,,,,,,,,,,,,e6c5de9d-b6f5-4f59-866f-ebea08c4c429,83,,,"[74.0, 72.5]",3890312,1,,,,,-0.895657,,Right Foot,,,,"[98.5, 41.9]",High Pass,,39.199615,,Incomplete,,Karim Bellarabi,8213.0,,,,,,1,From Goal Kick,Giulio Donati,8549.0,Right Back,5,Bayer Leverkusen,904,"['099dee84-e56f-431e-8cb9-7fe9d98a0f10', 'fe2dbf22-088a-490e-b261-45194dc0308f']",27,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:27.583,Pass,
,,,,,,,,,,,,,,,,,,2.27703,,,,,,,,,,,,,,fe2dbf22-088a-490e-b261-45194dc0308f,85,,,"[21.6, 38.2]",3890312,1,,,,,-2.8322637,,Head,,,,"[2.2, 32.0]",Low Pass,,20.36664,,,,Loris Karius,3630.0,,,,,Recovery,1,From Goal Kick,Niko Bungert,13319.0,Right Center Back,5,Bayer Leverkusen,904,"['d7eb2314-0c74-4775-9e11-be4c7b07d8da', 'e6c5de9d-b6f5-4f59-866f-ebea08c4c429']",30,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:30.101,Pass,
,,,,,,,,,,,,,,,,,,6.757223,,,,,,,,,,,,,,3b90f63f-4b66-4d19-8945-d3cb47959557,87,,,"[2.3, 32.2]",3890312,1,,True,,,0.22167335,,Right Foot,,,,"[115.0, 57.6]",High Pass,,115.52684,,Incomplete,,Yunus Mallı,8679.0,,,,,,1,From Goal Kick,Loris Karius,3630.0,Goalkeeper,5,Bayer Leverkusen,904,"['dd87a975-343d-4e47-8ed6-4f200a2021db', 'dff9510c-30b6-47ee-b20a-a8b3d7388d71']",49,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:49.436,Pass,
,,,,,,,,,,,,,,,,,,0.46984,,,,,,,,,,,,,,2ed2bf8b-9f78-40ea-994d-966dd03b623b,90,,,"[7.0, 22.5]",3890312,2,,True,,,0.16028963,,Right Foot,,,,"[23.7, 25.2]",Ground Pass,,16.916855,,,,André Ramalho Silva,9363.0,,,,,,1,From Goal Kick,Bernd Leno,15581.0,Goalkeeper,5,Bayer Leverkusen,904,['80c3742d-7971-4879-8ce9-111aa30eae20'],0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:00.993,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,380d4199-d2c6-4710-9714-10457084817f,92,,,"[23.7, 25.2]",3890312,2,,,,,1.6028138,,Right Foot,,,,"[22.8, 53.3]",Ground Pass,,28.114408,,,,Jonathan Tah,8221.0,,,,,,1,From Goal Kick,André Ramalho Silva,9363.0,Left Center Back,5,Bayer Leverkusen,904,['6db67bf6-b40d-422c-a0c2-b88cce6a7912'],4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:04.522,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,95672879-0e67-4413-b1d9-c1389f5674c2,95,,,"[23.7, 56.4]",3890312,2,,,,,-2.2251177,,Right Foot,,,,"[10.2, 38.8]",Ground Pass,,22.1813,,,,Bernd Leno,15581.0,,,,,,1,From Goal Kick,Jonathan Tah,8221.0,Right Center Back,5,Bayer Leverkusen,904,['d69a7d69-a847-4da1-a538-3afac6623db5'],7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:07.122,Pass,
,,,,,,,,,,,,,,,,,,1.144805,,,,,,,,,,,,,,83dd0e38-6902-4eb5-8186-4797880b9e2d,98,,,"[10.2, 38.8]",3890312,2,,,,,0.05258306,,Right Foot,,,,"[23.5, 39.5]",Ground Pass,,13.318408,,,,Christoph Kramer,8805.0,,,,,,1,From Goal Kick,Bernd Leno,15581.0,Goalkeeper,5,Bayer Leverkusen,904,['2e98c3fa-0184-43ab-b329-b623f7721e3c'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:10.561,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2be27d9a-6d9b-4332-bcde-64bc34270c09,101,,,"[38.5, 45.6]",3890312,2,,,,,2.0651248,,Right Foot,,,,"[30.2, 61.0]",Ground Pass,,17.494286,,,,Jonathan Tah,8221.0,,,,,,1,From Goal Kick,Christoph Kramer,8805.0,Left Defensive Midfield,5,Bayer Leverkusen,904,['39c505ca-ea17-4715-967a-de2d3127f1ba'],15,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:15.492,Pass,
,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,1b0c3959-a8df-44d7-b879-d0c014e3ffe0,104,,,"[30.2, 61.2]",3890312,2,,,,,-1.604971,,Left Foot,,,,"[28.6, 14.4]",Ground Pass,,46.827343,,,,André Ramalho Silva,9363.0,,True,,,,1,From Goal Kick,Jonathan Tah,8221.0,Right Center Back,5,Bayer Leverkusen,904,['75e88afd-3224-4346-9411-a7163a20cddf'],18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:18.448,Pass,
