50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.992148,,,,,,,,,,,,,171b10e3-c62a-4dce-b17c-cdaddf0865a2,824,,"[103.8, 80.0]",3890422,24,,,,,-0.8893169,,,,,"[111.1, 71.0]",,High Pass,,11.588356,,,,Max Christiansen,12551.0,,,,,Throw-in,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,59,Ingolstadt,189,['256e420e-8367-47a1-996c-6a08c9bcb92e'],11,,,,,,,,,,,,,,,,Ingolstadt,189,00:24:11.953,Pass,
,,,,,,,,,,,,,,,,,,3.601128,,,,,,,,,,,,,d61bcf16-b141-4567-893d-26782e1d93d2,828,,"[6.0, 36.0]",3890422,24,,,,,0.48222134,,Right Foot,,,"[70.0, 69.5]",,High Pass,,72.23746,,,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,Goal Kick,1,From Goal Kick,Roman Bürki,8225.0,Goalkeeper,60,Borussia Dortmund,180,['3fe7b57f-464c-4483-83c0-1bc8fc0ddab8'],42,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:42.380,Pass,
,,,,,,,,,,,,,,,,,,2.409992,,,,,,,,,,,,,29b1fe71-e88b-497a-a52a-8e540bb2c72a,831,,"[68.6, 68.6]",3890422,24,,,,True,0.8179448,,,,,"[79.0, 79.7]",,High Pass,,15.210852,,Out,,Pierre-Emerick Aubameyang,3712.0,,,,,,1,From Goal Kick,Gustavo Adrián Ramos Vásquez,24324.0,Right Wing,60,Borussia Dortmund,180,"['97bbe336-d7f2-422c-b15b-1edc3bfd1680', 'b902c27e-4ccb-46f4-a9c1-4f68a5c2a637']",45,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:45.981,Pass,True
,,,,,,,,,,,,,,,,,,1.658858,,,,,,,,,,,,,729f726e-626b-4031-9b72-5b501db74b8b,833,,"[47.1, 0.1]",3890422,24,,,,,0.5635471,,,,,"[63.4, 10.4]",,High Pass,,19.281597,,Incomplete,,Dario Lezcano,9113.0,,,,,Throw-in,1,From Throw In,Robert Bauer,8394.0,Left Back,61,Ingolstadt,189,"['1320fed0-2d13-4d2e-bb83-16169d0d1fb7', '7aef57ce-03ca-4705-bc7e-fa6bf0bab448']",55,,,,,,,,,,,,,,,,Ingolstadt,189,00:24:55.749,Pass,
,,,,,,,,,,,,,,,,,,0.849691,,,,,,,,,,,,,1320fed0-2d13-4d2e-bb83-16169d0d1fb7,835,,"[56.7, 69.7]",3890422,24,,,,,0.13381098,,Other,,,"[61.9, 70.4]",,Low Pass,,5.246904,,,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,Recovery,1,Regular Play,Matthias Ginter,8808.0,Right Defensive Midfield,62,Borussia Dortmund,180,"['324c9446-ac89-4f24-9692-a883289a57ac', '729f726e-626b-4031-9b72-5b501db74b8b']",57,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:57.408,Pass,
,,,,,,,,,,,,,,,,,,0.465246,,,,,,,,,,,,,f63a7aef-5fd7-405f-adec-fe5294f40543,839,,"[63.5, 69.3]",3890422,24,,,,,-0.90675014,,Right Foot,,,"[68.9, 62.4]",,Ground Pass,,8.761849,,,,Shinji Kagawa,5684.0,,,,,,1,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Right Wing,62,Borussia Dortmund,180,"['532ef201-771b-4a04-a28f-941e94579a95', 'a1bc00cf-25c2-4cad-80b4-b64e8122cf5e']",58,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:58.817,Pass,True
,,,,,,,,,,,,,,,,,,0.663723,,,,,,,,,,,,,82ab9cc0-e419-44ab-96c1-5ef12cf910e3,844,,"[67.3, 59.1]",3890422,25,,,,,-2.819842,,Left Foot,,,"[63.1, 57.7]",,Ground Pass,,4.427189,,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,62,Borussia Dortmund,180,"['2288fa1a-ecd2-4b3d-805b-87015c71c707', '5d0fe851-64de-48d1-85c6-22c6deac9d1a', '63e03726-e157-421c-bc46-c6d584d9fb91']",0,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:25:00.291,Pass,True
,,,,,,,,,,,,,,,,,,1.19259,,,,,,,,,,,,,61f0bb9c-52e9-4bae-adbb-922722fa30f3,847,,"[63.1, 57.7]",3890422,25,,,,,-1.4011465,,Right Foot,,,"[66.8, 36.1]",,Ground Pass,,21.914606,,Incomplete,,Erik Durm,13206.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Left Defensive Midfield,62,Borussia Dortmund,180,"['0c47d8d0-4cc0-4702-bd7d-f1249f0dcaea', '1576a314-f17c-4099-a1c9-6c086727bf2a']",2,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:25:02.038,Pass,
,,,,,,,,,,,,,,,,,,1.684141,,,,,,,,,,,,,5dd390fa-2781-45c7-bb0f-591f0cb1e8f9,853,,"[55.7, 36.3]",3890422,25,,,,,1.886011,,Right Foot,,,"[49.7, 54.7]",,Low Pass,,19.353552,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Left Defensive Midfield,62,Borussia Dortmund,180,"['b2ff3b7d-49de-430a-8788-50a4ed8ecda9', 'cdc0150f-8169-4108-bb78-ae134df71eae']",6,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:25:06.736,Pass,True
,,,,,,,,,,,,,,,,,,1.107648,,,,,,,,,,,,,07f4f9ef-56ae-437b-9d93-787af54a7324,857,,"[48.3, 56.8]",3890422,25,,,,,1.0499822,,Right Foot,,,"[55.7, 69.7]",,Ground Pass,,14.871785,,,,Łukasz Piszczek,5658.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,62,Borussia Dortmund,180,"['b3eec61f-da95-4a3f-8ccf-34a1577f9be9', 'ffdf53a8-254b-4f5a-a664-adec359e4366']",9,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:25:09.020,Pass,True
,,,,,,,,,,,,,,,,,,0.920507,,,,,,,,,,,,,19993061-78ce-4ded-860d-cd01225cdd4c,860,,"[65.8, 74.5]",3890422,25,,,,,-0.3290497,,Right Foot,,,"[86.3, 67.5]",,Ground Pass,,21.66218,,,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,Regular Play,Łukasz Piszczek,5658.0,Right Back,62,Borussia Dortmund,180,['b18d84f7-9084-449a-a191-280228fd735b'],11,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:25:11.600,Pass,
,,,,,,,,,,,,,,,,,,4.234864,,,,,,,,,,,,,1b719f31-4f44-499a-9a29-3260e5bc6da1,866,,"[92.5, 74.8]",3890422,25,,,,,-1.1352813,,Right Foot,True,,"[120.0, 15.7]",,High Pass,,65.184814,,Out,,Pierre-Emerick Aubameyang,3712.0,,True,,,Free Kick,1,From Free Kick,Henrikh Mkhitaryan,3275.0,Left Wing,63,Borussia Dortmund,180,['78b8fe49-0a45-4f34-a214-e1b0b9bafb3e'],45,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:25:45.660,Pass,
,,,,,,,,,,,,,,,,,,3.336203,,,,,,,,,,,,,496bdec3-9c40-4c6c-a00b-c068d4068c40,868,,"[7.0, 44.1]",3890422,26,,,,,-0.4655006,,Left Foot,,,"[71.7, 11.6]",,High Pass,,72.40401,,Incomplete,,Dario Lezcano,9113.0,,,,,Goal Kick,1,From Goal Kick,Ramazan Özcan,12319.0,Goalkeeper,64,Ingolstadt,189,"['17a46f59-4b69-484b-878a-db387248dc96', '70588316-1dc6-41e4-9237-5efd525d4905']",23,,,,,,,,,,,,,,,,Ingolstadt,189,00:26:23.144,Pass,
,,,,,,,,,,,,,,,,,,1.618445,,,,,,,,,,,,,70588316-1dc6-41e4-9237-5efd525d4905,870,,"[48.4, 68.5]",3890422,26,,,,True,0.32175055,,,,,"[50.8, 69.3]",,High Pass,,2.529822,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Matthias Ginter,8808.0,Right Defensive Midfield,64,Ingolstadt,189,"['496bdec3-9c40-4c6c-a00b-c068d4068c40', '6f214f46-d7cc-4d14-8576-73263a60a598', 'e44ab72f-baf0-4e65-b091-59ee6557a894']",26,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:26.481,Pass,True
,,,,,,,,,,,,,,,,,,2.549841,,,,,,,,,,,,,07d17097-1eb9-4f0c-9332-d82be9f9be9e,879,,"[48.7, 64.1]",3890422,26,,,,,-1.7726429,,Right Foot,,,"[43.4, 38.2]",,High Pass,,26.436716,,,,Erik Durm,13206.0,,,,,,1,From Goal Kick,Gustavo Adrián Ramos Vásquez,24324.0,Right Wing,64,Ingolstadt,189,"['62431275-4926-4c80-823f-4a78d6049409', '8548a128-7e55-472b-85ed-84bb8812ac6a']",29,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:29.630,Pass,True
,,,,,,,,,,,,,,,,,,2.040452,,,,,,,,,,,,,5acaf070-28dd-4148-9b57-70d653d32dfc,881,,"[43.4, 38.2]",3890422,26,,,,,-0.018724402,,Right Foot,,,"[70.1, 37.7]",,High Pass,,26.704681,,Incomplete,,Pierre-Emerick Aubameyang,3712.0,,,,,,1,From Goal Kick,Erik Durm,13206.0,Left Back,64,Ingolstadt,189,"['2c44cc2a-a71d-4f1e-bddd-695e09c9c67b', 'b68c0ec3-5ddd-4371-8561-6e3493ba99c1']",32,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:32.180,Pass,
,,,,,,,,,,,,,,,,,,1.989432,,,,,,,,,,,,,b68c0ec3-5ddd-4371-8561-6e3493ba99c1,883,,"[50.0, 42.4]",3890422,26,,,,,0.15047836,,Head,,,"[77.7, 46.6]",,High Pass,,28.016602,,,,Mathew Leckie,5481.0,,,,,Recovery,1,From Goal Kick,Marvin Matip,9106.0,Right Center Back,64,Ingolstadt,189,"['546e57c4-c731-442b-b5e9-87bdc975b940', '5acaf070-28dd-4148-9b57-70d653d32dfc']",34,,,,,,,,,,,,,,,,Ingolstadt,189,00:26:34.220,Pass,
,,,,,,,,,,,,,,,,,,1.115395,,,,,,,,,,,,,e95060cb-8aea-4e91-bf0d-9d02f6817c0f,886,,"[77.7, 46.6]",3890422,26,,,,True,0.4918092,,,,,"[83.3, 49.6]",,High Pass,,6.352952,,Incomplete,,Alfredo Morales,12304.0,,,,,,1,From Goal Kick,Mathew Leckie,5481.0,Left Wing,64,Ingolstadt,189,"['6eccf4ea-f2cb-4427-9735-d556b465f164', '7d0e64f6-1b92-43c8-b8e0-b737f85a7016', 'dfa38711-945f-486a-8a1f-d44b63e3a7e9']",36,,,,,,,,,,,,,,,,Ingolstadt,189,00:26:36.209,Pass,True
,,,,,,,,,,,,,,,,,,1.57293,,,,,,,,,,,,,7d0e64f6-1b92-43c8-b8e0-b737f85a7016,888,,"[36.8, 30.5]",3890422,26,,,,,-0.17670886,,Head,,,"[48.0, 28.5]",,High Pass,,11.377171,,Incomplete,,Henrikh Mkhitaryan,3275.0,,,,,Recovery,1,From Goal Kick,Erik Durm,13206.0,Left Back,64,Ingolstadt,189,"['2bfa093e-6391-4795-827f-09ff799393b9', 'a2ebdac0-66f8-4f78-b2f0-d7e2d2f78c41', 'e95060cb-8aea-4e91-bf0d-9d02f6817c0f']",37,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:37.325,Pass,
,,,,,,,,,,,,,,,,,,2.575615,,,,,,,,,,,,,a2ebdac0-66f8-4f78-b2f0-d7e2d2f78c41,891,,"[72.1, 51.6]",3890422,26,,,,True,1.6326642,,,,,"[70.7, 74.2]",,High Pass,,22.643322,,,,Danny Vieira da Costa,8676.0,,,,,Recovery,1,From Goal Kick,Mathew Leckie,5481.0,Left Wing,64,Ingolstadt,189,"['1bb6bec2-533f-4edc-94e6-158256d33275', '7d0e64f6-1b92-43c8-b8e0-b737f85a7016', '9f519081-469f-4890-b188-825df1cb02b2']",38,,,,,,,,,,,,,,,,Ingolstadt,189,00:26:38.898,Pass,True
,,,,,,,,,,,,,,,,,,0.276416,,,,,,,,,,,,,71617bc1-7e52-46a0-b2f3-97ef506315ce,895,,"[70.9, 73.6]",3890422,26,,,,,0.3529904,,Right Foot,,,"[72.8, 74.3]",,Ground Pass,,2.0248456,,Incomplete,,Alfredo Morales,12304.0,,,,,,1,From Goal Kick,Danny Vieira da Costa,8676.0,Right Back,64,Ingolstadt,189,"['0f800ac5-091a-4a1d-88e0-10ac9c6fbbbd', '396b0ff9-1285-426b-9832-9bc1aabda6d8', 'c45617de-eb9f-4b88-b4c6-11eac40f05bd']",41,,,,,,,,,,,,,,,,Ingolstadt,189,00:26:41.638,Pass,True
,,,,,,,,,,,,,,,,,,1.210278,,,,,,,,,,,,,b21e65c0-26b7-401c-a1b7-2066a126015c,898,,"[70.9, 80.0]",3890422,26,,,,,-1.1636921,,,,,"[75.6, 69.1]",,Low Pass,,11.870131,,,,Max Christiansen,12551.0,,,,,Throw-in,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,65,Ingolstadt,189,['647002ca-a368-4214-8df8-89a775aca188'],52,,,,,,,,,,,,,,,,Ingolstadt,189,00:26:52.353,Pass,
,,,,,,,,,,,,,,,,,,1.302471,,,,,,,,,,,,,848c810c-f983-4a07-ac3f-6b0547b7447e,900,,"[77.0, 69.0]",3890422,26,,,,,-0.07782415,,Right Foot,,,"[98.8, 67.3]",,High Pass,,21.866184,,,,Alfredo Morales,12304.0,,,,,,1,From Throw In,Max Christiansen,12551.0,Right Center Midfield,65,Ingolstadt,189,['bffb88cf-d3d1-4700-86e4-3e04c502563b'],53,,,,,,,,,,,,,,,,Ingolstadt,189,00:26:53.563,Pass,
,,,,,,,,,,,,,,,,,,1.267881,,,,,,,,,,,,,af9d5b85-0f34-430a-ba87-216e66c970d9,902,,"[98.8, 69.0]",3890422,26,,,,,-1.6268125,,Head,,,"[98.2, 58.3]",,Low Pass,,10.716809,,Incomplete,,Moritz Hartmann,40464.0,,,,,,1,From Throw In,Alfredo Morales,12304.0,Left Center Midfield,65,Ingolstadt,189,"['8a1e2b9c-f99e-48c7-a9c8-19330a7f626f', '9f76e73a-709d-4866-8d34-c02119f051ef']",54,,,,,,,,,,,,,,,,Ingolstadt,189,00:26:54.866,Pass,
,,,,,,,,,,,,,,,,,,0.991804,,,,,,,,,,,,,70dd9d17-10b3-48a5-b814-2a8659d8e623,909,,"[28.3, 0.1]",3890422,27,,,,,0.48745263,,,,,"[36.6, 4.5]",,Low Pass,,9.394147,,,,Henrikh Mkhitaryan,3275.0,,,,,Throw-in,1,From Throw In,Erik Durm,13206.0,Left Back,66,Borussia Dortmund,180,['2cf107d9-d5ae-49ee-b55a-fda2b2ebaea9'],7,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:07.699,Pass,
,,,,,,,,,,,,,,,,,,0.877841,,,,,,,,,,,,,b22d157a-24ac-44de-8add-a2fadcdbd7e0,911,,"[36.6, 4.5]",3890422,27,,,,,-3.0172377,,Right Foot,,,"[30.2, 3.7]",,Low Pass,,6.449806,,,,Erik Durm,13206.0,,,,,,1,From Throw In,Henrikh Mkhitaryan,3275.0,Left Wing,66,Borussia Dortmund,180,['0c6aca39-6a80-4177-822a-e7d5a9bc80cb'],8,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:08.691,Pass,
,,,,,,,,,,,,,,,,,,2.112644,,,,,,,,,,,,,c70549de-30fe-4736-822e-7e5153c94878,914,,"[24.4, 2.5]",3890422,27,,,,,2.095592,,Right Foot,,,"[9.0, 29.1]",,Ground Pass,,30.736298,,,,Roman Bürki,8225.0,,,,,,1,From Throw In,Erik Durm,13206.0,Left Back,66,Borussia Dortmund,180,['2f28f651-9d41-4073-b781-9d2534b20a20'],10,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:10.831,Pass,
,,,,,,,,,,,,,,,,,,3.205245,,,,,,,,,,,,,75d6c27f-4fae-47eb-8ec4-b6e169a4c4ec,916,,"[9.0, 29.1]",3890422,27,,,,,-0.009090658,,Left Foot,,,"[64.0, 28.6]",,High Pass,,55.002274,,,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,From Throw In,Roman Bürki,8225.0,Goalkeeper,66,Borussia Dortmund,180,['bfa8bbd0-9c6f-4477-a1e8-b8319b1bbb2e'],12,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:12.943,Pass,
,,,,,,,,,,,,,,,,,,2.171066,,,,,,,,,,,,,fc120fee-f5fd-4a1a-9130-3a9d562b3731,918,,"[63.5, 27.8]",3890422,27,,,,,1.5707964,,Head,,,"[63.5, 37.7]",,High Pass,,9.9,,Incomplete,,,,,,,,,1,From Throw In,Gustavo Adrián Ramos Vásquez,24324.0,Right Wing,66,Borussia Dortmund,180,['f1f8a5be-5534-4e98-9d15-732dd95813ee'],16,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:16.148,Pass,
,,,,,,,,,,,,,,,,,,1.074555,,,,,,,,,,,,,f1f8a5be-5534-4e98-9d15-732dd95813ee,919,,"[56.6, 42.4]",3890422,27,,,,,0.26448837,,Head,,,"[71.0, 46.3]",,High Pass,,14.91878,,Incomplete,,,,,,,,Recovery,1,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,66,Borussia Dortmund,180,"['314f4fbe-774e-4825-a66e-aad225a935c4', 'fc120fee-f5fd-4a1a-9130-3a9d562b3731']",18,,,,,,,,,,,,,,,,Ingolstadt,189,00:27:18.319,Pass,
,,,,,,,,,,,,,,,,,,2.018866,,,,,,,,,,,,,314f4fbe-774e-4825-a66e-aad225a935c4,920,,"[49.1, 33.8]",3890422,27,,,,,1.1331651,,Right Foot,,,"[59.3, 55.6]",,High Pass,,24.068235,,,,Łukasz Piszczek,5658.0,,,,,Recovery,1,From Throw In,Julian Weigl,8816.0,Left Defensive Midfield,66,Borussia Dortmund,180,"['de7e91fe-d63a-4635-b1ae-74ca48fbba66', 'f1f8a5be-5534-4e98-9d15-732dd95813ee']",19,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:19.394,Pass,
,,,,,,,,,,,,,,,,,,1.753181,,,,,,,,,,,,,82d7e9fa-3a35-4711-99af-909c62511eaf,924,,"[92.5, 64.1]",3890422,27,,,,,-1.0207219,,Right Foot,True,,"[105.5, 42.9]",,Ground Pass,,24.868454,,Incomplete,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,From Throw In,Łukasz Piszczek,5658.0,Right Back,66,Borussia Dortmund,180,"['323e5d1b-e09f-41ea-965f-4c6208a77ccf', '837f5e5c-b473-4e09-a797-ce2543ef1ef1', 'f564951f-c499-449f-9f4b-6ca8090bb4a6']",24,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:24.878,Pass,True
,,,,,,,,,,,,,,,,,,2.987567,,,,,,,,,,,,,035c62f3-85bc-44f6-afeb-e56d1c4d0ded,936,,"[29.0, 38.6]",3890422,28,,,,,0.6001232,,Left Foot,,,"[78.1, 72.2]",,High Pass,,59.495968,,,,Mathew Leckie,5481.0,,,,,Free Kick,1,From Free Kick,Ramazan Özcan,12319.0,Goalkeeper,68,Ingolstadt,189,['f98443c3-427a-49fa-81de-a2b62255e489'],1,,,,,,,,,,,,,,,,Ingolstadt,189,00:28:01.627,Pass,
,,,,,,,,,,,,,,,,,,1.632825,,,,,,,,,,,,,0e56ce82-e936-4cd5-b97c-20ddfb03186c,940,,"[69.5, 74.6]",3890422,28,,,,,-0.017092353,,Left Foot,,,"[92.9, 74.2]",,Ground Pass,,23.40342,,,,Danny Vieira da Costa,8676.0,,,,,,1,From Free Kick,Mathew Leckie,5481.0,Left Wing,68,Ingolstadt,189,"['22dd2e47-353e-4b6c-9d5a-cf09cda019fd', '8a769699-7317-4a09-af3d-e05a6e6ac040']",6,,,,,,,,,,,,,,,,Ingolstadt,189,00:28:06.246,Pass,True
,,,,,,,,,,,,,,,,,,1.162478,,,,,,,,,,,,,3cc632a1-dc36-411c-a928-876664d87ae1,945,,"[109.9, 80.0]",3890422,28,,,,,-1.4685897,,,,,"[111.1, 68.3]",,High Pass,,11.761377,,,,Moritz Hartmann,40464.0,,,,,Throw-in,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,69,Ingolstadt,189,['d982e416-4c2e-4b00-a44c-527ec0e3914e'],27,,,,,,,,,,,,,,,,Ingolstadt,189,00:28:27.667,Pass,
,,,,,,,,,,,,,,,,,,0.899836,,,,,,,,,,,,,c4998c11-8245-48b0-9ebd-625ab36bfa25,949,,"[110.3, 69.6]",3890422,28,,,,,1.0891327,,Right Foot,,,"[114.9, 78.4]",,Ground Pass,,9.929753,,,,Danny Vieira da Costa,8676.0,,,,,,1,From Throw In,Moritz Hartmann,40464.0,Right Wing,69,Ingolstadt,189,['4c119216-7c86-4ea3-aba0-5b14aecd71bd'],30,,,,,,,,,,,,,,,,Ingolstadt,189,00:28:30.378,Pass,
,,,,,,,,,,,,,,,,,,1.2667,,,,,,,,,,,,,2310e41f-a79d-43c3-8d3a-b9586c3d2558,952,,"[114.9, 78.4]",3890422,28,,,,,-1.7318882,,Right Foot,True,,"[109.7, 46.4]",,High Pass,,32.419746,,Incomplete,,Alfredo Morales,12304.0,,,,,,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,69,Ingolstadt,189,"['c899c47b-48b0-490b-909d-e7706383d58a', 'fcf8451e-44f5-4d6b-a3aa-e96b0c75365b']",31,,,,,,,,,,,,,,,,Ingolstadt,189,00:28:31.586,Pass,
,,,,,,,,,,,,,,,,,,0.028196,,,,,,,,,,,,,67f1222e-700b-42f5-b94c-36e7876b850c,957,,"[28.8, 24.3]",3890422,28,,,,,-1.7681919,,Right Foot,,,"[28.3, 21.8]",,Low Pass,,2.5495098,,Incomplete,,Henrikh Mkhitaryan,3275.0,,,,,,1,From Throw In,Shinji Kagawa,5684.0,Center Attacking Midfield,69,Ingolstadt,189,"['b022ad05-f828-4bfe-b880-b5090104985e', 'bae4c722-bbf9-4da9-8078-06f737c1fa1a']",36,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:36.742,Pass,
,,,,,,,,,,,,,,,,,,3.283716,,,,,,,,,,,,,bae4c722-bbf9-4da9-8078-06f737c1fa1a,959,,"[91.8, 58.3]",3890422,28,,,,,2.041437,,Right Foot,,,"[86.0, 69.7]",,Low Pass,,12.790622,,Incomplete,,Mathew Leckie,5481.0,,,,,Recovery,1,From Throw In,Moritz Hartmann,40464.0,Right Wing,69,Ingolstadt,189,"['67f1222e-700b-42f5-b94c-36e7876b850c', '9705acbf-2d11-4a9b-8c17-501ef41ef3b2', 'bc79e7c7-c874-4755-853e-3492eebc4631']",36,,,,,,,,,,,,,,,,Ingolstadt,189,00:28:36.770,Pass,
,,,,,,,,,,,,,,,,,,3.27907,,,,,,,,,,,,,bc79e7c7-c874-4755-853e-3492eebc4631,961,,"[34.1, 10.4]",3890422,28,,,,,-0.36717382,,Left Foot,,,"[57.5, 1.4]",,Low Pass,,25.071098,,Incomplete,,Henrikh Mkhitaryan,3275.0,,,,,Recovery,1,From Throw In,Erik Durm,13206.0,Left Back,69,Ingolstadt,189,"['a5fca967-3183-459b-a0e8-990679e25cd8', 'aed04e07-8380-440f-a794-c52a60973a6b', 'bae4c722-bbf9-4da9-8078-06f737c1fa1a']",40,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:40.053,Pass,
,,,,,,,,,,,,,,,,,,2.747723,,,,,,,,,,,,,a5fca967-3183-459b-a0e8-990679e25cd8,963,,"[62.6, 78.7]",3890422,28,,,,,-2.5331326,,Left Foot,,,"[44.8, 66.3]",,Ground Pass,,21.693317,,,,Marvin Matip,9106.0,,,,,Recovery,1,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,69,Ingolstadt,189,"['645ebbd1-9421-4f62-b2c4-643ee8c66014', 'bc79e7c7-c874-4755-853e-3492eebc4631']",43,,,,,,,,,,,,,,,,Ingolstadt,189,00:28:43.333,Pass,
,,,,,,,,,,,,,,,,,,3.400774,,,,,,,,,,,,,112e19be-0f4b-43df-92d1-1bc2c094499d,966,,"[43.5, 65.8]",3890422,28,,,,,-2.87737,,Right Foot,,,"[14.3, 57.9]",,Ground Pass,,30.249794,,,,Ramazan Özcan,12319.0,,,,,,1,From Throw In,Marvin Matip,9106.0,Right Center Back,69,Ingolstadt,189,['b9a2b49f-fc79-4cd9-b268-424c45d323da'],46,,,,,,,,,,,,,,,,Ingolstadt,189,00:28:46.268,Pass,
,,,,,,,,,,,,,,,,,,5.139898,,,,,,,,,,,,,6aa5ffaf-a2d8-419a-9eee-96bb4aa5bca3,969,,"[13.8, 56.5]",3890422,28,,,,,-0.1291318,,Left Foot,,,"[96.2, 45.8]",,High Pass,,83.09182,,,,Dario Lezcano,9113.0,,,,,,1,From Throw In,Ramazan Özcan,12319.0,Goalkeeper,69,Ingolstadt,189,['27e51ab9-c20f-4d53-800f-ceff3a1c8298'],50,,,,,,,,,,,,,,,,Ingolstadt,189,00:28:50.875,Pass,
,,,,,,,,,,,,,,,,,,0.366835,,,,,,,,,,,,,63022538-1e03-4afe-bd3c-4e099a108011,983,,"[114.2, 77.6]",3890422,29,,,,,-1.380808,,Right Foot,,,"[114.7, 75.0]",,Low Pass,,2.6476405,,Incomplete,,,,,,,,,1,From Throw In,Moritz Hartmann,40464.0,Right Wing,69,Ingolstadt,189,"['522c2b14-b5eb-440a-af7b-5d5d04a875ef', '5ff15bd8-12c7-49e4-a21f-1daa17385db3']",9,,,,,,,,,,,,,,,,Ingolstadt,189,00:29:09.333,Pass,True
,,,,,,,,,,,,,,,,,,1.856528,,,,,,,,,,,,,0b974325-ead5-4fa4-8472-009320f66878,987,,"[4.4, 4.8]",3890422,29,,,,,0.1466665,,Left Foot,,,"[39.6, 10.0]",,High Pass,,35.58202,,Incomplete,,Shinji Kagawa,5684.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Left Defensive Midfield,70,Borussia Dortmund,180,"['009ab5b7-a20c-42c8-b47a-1c005c0dd6dd', 'f0217323-3346-47c0-925a-374f9bafd739']",13,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:13.896,Pass,
