50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.674512,,,,,,,,,,,,e4495174-32c8-46c1-b7db-c8e73d2096af,598,,"[63.9, 5.8]",3890336,14,,,,1.5707964,,Left Foot,,,,"[63.9, 17.1]",,Ground Pass,,11.3,,,,,Vladimír Darida,8579.0,,,,,,,1,From Free Kick,Marvin Plattenhardt,5569.0,Left Back,38,Hertha Berlin,173,['734f2442-b839-4f0b-9801-437399cc5419'],28,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:14:28.424,Pass,
,,,,,,,,,,,,,,,,0.68726,,,,,,,,,,,,35c94ff6-8fc0-41fd-bce7-cc842d8f9ff1,601,,"[63.9, 17.1]",3890336,14,,,,-0.60283834,,Right Foot,,,,"[71.6, 11.8]",,Ground Pass,,9.347727,,,,,Tolga Ciğerci,30439.0,,,,,,,1,From Free Kick,Vladimír Darida,8579.0,Left Defensive Midfield,38,Hertha Berlin,173,['6cb45df0-b8c4-413e-997f-588685536438'],29,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:14:29.643,Pass,
,,,,,,,,,,,,,,,,0.896203,,,,,,,,,,,,ce4a9f4f-3974-455e-b917-bb13ad36a700,603,,"[71.6, 11.8]",3890336,14,,,,0.54774004,,Right Foot,,,,"[81.6, 17.9]",,Ground Pass,,11.713667,True,,Incomplete,,Vedad Ibišević,8571.0,,,,,,,1,From Free Kick,Tolga Ciğerci,30439.0,Left Midfield,38,Hertha Berlin,173,"['6e89553a-e39a-4d9a-ae71-c00e8a6cac5a', 'c173093f-5600-447e-a0fd-fdfb0fa2c386']",30,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:14:30.330,Pass,
,,,,,,,,,,,,,,,,0.97966,,,,,,,,,,,,c173093f-5600-447e-a0fd-fdfb0fa2c386,605,,"[38.5, 62.2]",3890336,14,,,,1.1754463,,Left Foot,,,,"[43.8, 74.9]",,Ground Pass,,13.76154,,,,,Leroy Sané,3053.0,,,,,,Recovery,1,Regular Play,Benedikt Höwedes,7016.0,Right Center Back,39,Schalke 04,181,"['055050ed-7326-4bed-af1e-0ea980e5d274', 'ce4a9f4f-3974-455e-b917-bb13ad36a700']",31,,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:31.227,Pass,
,,,,,,,,,,,,,,,,0.590333,,,,,,,,,,,,7ae9afbc-f28d-4c3e-aa6a-cc43002fcbab,609,,"[43.8, 71.9]",3890336,14,,,,-0.8713924,,Left Foot,,,,"[49.1, 65.6]",,Ground Pass,,8.232861,,,,,Johannes Geis,6717.0,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Midfield,39,Schalke 04,181,['d8d9c45f-f936-4e6c-8cc0-e32316968fa7'],33,,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:33.376,Pass,
,,,,,,,,,,,,,,,,0.291238,,,,,,,,,,,,9474a3e8-7128-43fb-b401-0ed81fe57d04,613,,"[48.2, 66.3]",3890336,14,,,,0.9218008,,Right Foot,,,,"[50.4, 69.2]",,Ground Pass,,3.640055,,,Incomplete,,Leroy Sané,3053.0,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,39,Schalke 04,181,"['65560f48-53f8-4ce8-95f3-884ed43df826', '66544492-91d7-4490-95ae-66a86096beee', '97ce178f-26de-4be9-81f2-8c147596a8d6']",34,,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:34.415,Pass,True
,,,,,,,,,,,,,,,,1.731397,,,,,,,,,,,,2c4bd3e6-c30d-4789-9402-9085b60fba6c,621,,"[41.1, 79.0]",3890336,14,True,,,-2.158799,,Right Foot,,,,"[39.9, 77.2]",,Ground Pass,,2.1633308,,,,,Johannes Geis,6717.0,,,,,,Free Kick,1,From Free Kick,Sascha Riether,25003.0,Right Back,40,Schalke 04,181,['98d53ddf-301c-4eee-9ae0-2ab82e211c86'],43,,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:43.773,Pass,
,,,,,,,,,,,,,,,,1.108149,,,,,,,,,,,,cf17f8a8-9439-4e8f-ba6b-2bfeaf1776c1,623,,"[37.2, 77.2]",3890336,14,,,,-2.5411081,,Right Foot,,,,"[20.7, 65.9]",,Ground Pass,,19.9985,,,,,Benedikt Höwedes,7016.0,,,,,,,1,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,40,Schalke 04,181,['8821edde-19ff-4067-ada4-dad271006dbe'],47,,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:47.429,Pass,
,,,,,,,,,,,,,,,,1.335654,,,,,,,,,,,,c6e36bb2-2ce8-4f5f-b32b-7adcafdba03c,626,,"[21.5, 65.6]",3890336,14,,,,-0.27168348,,Right Foot,,,,"[35.5, 61.7]",,Ground Pass,,14.533066,,,,,Johannes Geis,6717.0,,,,,,,1,From Free Kick,Benedikt Höwedes,7016.0,Right Center Back,40,Schalke 04,181,['bc2da8d8-a686-49f6-80e5-6181fc50b36c'],50,,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:50.260,Pass,
,,,,,,,,,,,,,,,,1.035374,,,,,,,,,,,,86bf4934-1de4-4e12-a268-67c9a3bcbdf3,629,,"[42.7, 63.3]",3890336,14,,,,-0.7224185,,Right Foot,,,,"[54.5, 52.9]",,Ground Pass,,15.728954,,,,,Leon Goretzka,6324.0,,,,,,,1,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,40,Schalke 04,181,['3e8b8816-d253-4d22-8d97-676fa5024d92'],53,,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:53.784,Pass,
,,,,,,,,,,,,,,,,1.252738,,,,,,,,,,,,1cd45abd-be02-4b89-b7c1-3906f93a47bc,633,,"[52.7, 51.7]",3890336,14,,,,-3.1284356,,Left Foot,,,,"[37.5, 51.5]",,Ground Pass,,15.201316,,,,,Benedikt Höwedes,7016.0,,,,,,,1,From Free Kick,Leon Goretzka,6324.0,Left Defensive Midfield,40,Schalke 04,181,"['2784a7d4-78c7-44d4-842d-bbe49fcbf388', '71728027-ec33-4597-975a-920c4b832fe3']",55,,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:55.702,Pass,True
,,,,,,,,,,,,,,,,2.418685,,,,,,,,,,,,8ee32496-dbbd-4dda-b8a8-677ed917c73d,635,,"[37.5, 51.5]",3890336,14,,,,-1.4205608,,Right Foot,,,,"[44.1, 7.9]",,Ground Pass,,44.09671,,,,,Joël Andre Job Matip,3502.0,,,True,,,,1,From Free Kick,Benedikt Höwedes,7016.0,Right Center Back,40,Schalke 04,181,['45fcc98a-f45e-4515-8b3d-f7ecffafab3b'],56,,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:56.955,Pass,
,,,,,,,,,,,,,,,,1.46608,,,,,,,,,,,,16021498-4a56-4e87-b744-63bb36af207e,638,,"[44.4, 8.5]",3890336,15,,,,1.6441936,,Right Foot,,,,"[42.9, 28.9]",,Ground Pass,,20.455072,,,,,Benedikt Höwedes,7016.0,,,,,,,1,From Free Kick,Joël Andre Job Matip,3502.0,Left Center Back,40,Schalke 04,181,['b373509e-f808-4743-9c8a-16b0f2066d36'],0,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:00.660,Pass,
,,,,,,,,,,,,,,,,1.686584,,,,,,,,,,,,162b6b8e-af21-4d4b-ad87-0be817d14224,641,,"[46.8, 43.8]",3890336,15,,,,1.2185984,,Right Foot,,,,"[55.4, 67.2]",,Ground Pass,,24.930304,,,,,Johannes Geis,6717.0,,,,,,,1,From Free Kick,Benedikt Höwedes,7016.0,Right Center Back,40,Schalke 04,181,['766a04e7-1a7f-484e-a47e-aed0e3669097'],3,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:03.280,Pass,
,,,,,,,,,,,,,,,,4.659823,,,,,,,,,,,,62f62337-56fa-4d20-bf3f-7b72df98a70a,644,,"[63.1, 73.6]",3890336,15,,,,-0.67733026,,Right Foot,,,,"[110.1, 35.8]",,High Pass,,60.31451,,,Incomplete,,,,,,,,,,1,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,40,Schalke 04,181,['4f690ec6-805c-447c-a4c6-39de0d656e99'],6,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:06.785,Pass,
,,,,,,,,,,,,,,,,1.828541,,,,,,,,,,,,ccb70f5f-480a-49b8-ad15-3e6a17d2108e,647,,"[83.5, 34.3]",3890336,15,,,,-0.7042758,,Right Foot,,,,"[96.8, 23.0]",,Low Pass,,17.45222,,,,,Max Meyer,8508.0,,,,,,Recovery,1,From Free Kick,Leon Goretzka,6324.0,Left Defensive Midfield,40,Schalke 04,181,['de5a8e7c-541c-4ec5-9d05-6bfae41c6505'],12,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:12.774,Pass,
,,,,,,,,,,,,,,,,1.094709,,,,,,,,,,,,0a89cf65-3123-4d26-b007-41d2febbcac1,650,,"[96.2, 15.6]",3890336,15,,,,-0.92439246,,Right Foot,,,,"[104.5, 4.6]",,Ground Pass,,13.780058,,,,,Dennis Aogo,8958.0,,,,,,,1,From Free Kick,Max Meyer,8508.0,Left Midfield,40,Schalke 04,181,['020ea26b-58ed-455f-8665-e96e36bf47d9'],18,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:18.322,Pass,
,,,,,,,,,,,,,,,,1.5487,,,,,,,,,,,,33c97fd2-5c8e-4710-a124-96194122ce11,653,,"[104.5, 4.6]",3890336,15,,,,0.5939727,,Left Foot,,,,"[112.2, 9.8]",,Low Pass,,9.291394,,,,,Max Meyer,8508.0,,,,,,,1,From Free Kick,Dennis Aogo,8958.0,Left Back,40,Schalke 04,181,['8d4bb9d8-3413-46aa-be43-2002576560c9'],20,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:20.283,Pass,
,,,,,,,,,,,,,,,,1.158247,,,,,,,,,,,,e25d9081-edad-4568-8d15-f57e75211604,659,,"[111.9, 7.1]",3890336,16,,,,1.4472253,,Left Foot,True,,,"[115.8, 38.5]",,High Pass,,31.64127,,,Incomplete,,Benedikt Höwedes,7016.0,,,,,,Free Kick,1,From Free Kick,Dennis Aogo,8958.0,Left Back,41,Schalke 04,181,"['47f9dbce-6c5e-4571-b246-aedde3f03d94', 'ee9dc608-3abf-48cc-bd35-50e7c30c8eba']",17,,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:17.782,Pass,
,,,,,,,,,,,,,,,,3.180879,,,,,,,,,,,,cf427c9f-0fc2-4de8-a0d0-d9c7c6896bac,663,,"[16.8, 13.5]",3890336,16,,,,-0.12323934,,Left Foot,,,,"[49.9, 9.4]",,Ground Pass,,33.352962,,,Unknown,,Per Ciljan Skjelbred,8578.0,,,,,,Recovery,1,From Free Kick,Vladimír Darida,8579.0,Left Defensive Midfield,41,Schalke 04,181,['72cc2398-96b6-461e-91b0-3b96fa3a5ec0'],22,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:22.334,Pass,
,,,,,,,,,,,,,,,,3.011979,,,,,,,,,,,,34a161fe-7033-4157-808f-dc6f6e89967d,668,,"[51.2, 9.1]",3890336,16,True,,,0.47940025,,Right Foot,,,,"[104.1, 36.6]",,High Pass,,59.620968,,,Incomplete,,Genki Haraguchi,5697.0,,,,,,Free Kick,1,From Free Kick,Fabian Lustenberger,8965.0,Left Center Back,42,Hertha Berlin,173,"['4680da32-6b97-4ea3-b075-b807004a683e', 'bc7d3827-bb1d-4795-be0f-941665124844']",57,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:57.871,Pass,
,,,,,,,,,,,,,,,,0.117354,,,,,,,,,,,,bc5dd7ae-1f3e-4085-a5bf-57e2f8d25df4,679,,"[47.7, 31.9]",3890336,17,,,,-0.48689923,,Right Foot,,,,"[49.4, 31.0]",,Ground Pass,,1.9235384,,,Incomplete,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,43,Schalke 04,181,"['11e16e9e-795e-4538-8fc2-70615e20c1f0', 'fe8f8c0a-166a-477a-af98-5aa99fb7c7af']",6,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:06.294,Pass,
,,,,,,,,,,,,,,,,2.03056,,,,,,,,,,,,560974a0-6fa4-4c4a-ae89-943239c82a46,687,,"[85.5, 11.8]",3890336,18,,,,0.86217004,,Right Foot,True,,,"[113.1, 44.0]",,High Pass,,42.409904,,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,44,Schalke 04,181,['b8741b67-6a18-43e9-916d-d6573df41d9c'],24,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:24.458,Pass,
,,,,,,,,,,,,,,,,2.326441,,,,,,,,,,,,aafe47c8-fa41-4741-aaf7-4de74cf9996e,690,,"[15.3, 36.1]",3890336,18,,,,-0.24192058,,Drop Kick,,,,"[69.2, 22.8]",,High Pass,,55.516663,,,,,Mitchell Weiser,8576.0,,,,,,,1,From Keeper,Rune Almenning Jarstein,8577.0,Goalkeeper,45,Hertha Berlin,173,['13ef647f-88ef-4e10-bf13-68339a4ac4c1'],30,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:18:30.665,Pass,
,,,,,,,,,,,,,,,,2.429157,,,,,,,,,,,,b87319e1-3122-4866-9337-4b4e74eda9bd,695,,"[32.0, 62.2]",3890336,18,,,,-2.8393202,,Left Foot,,,,"[4.1, 53.5]",,Low Pass,,29.224989,,,,,Ralf Fährmann,8517.0,,,,,,Recovery,1,Regular Play,Sascha Riether,25003.0,Right Back,46,Schalke 04,181,['e7940877-ff64-4c06-8006-f73b1dfd461b'],35,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:35.341,Pass,
,,,,,,,,,,,,,,,,2.714138,,,,,,,,,,,,16a3492f-168a-4e59-9eb1-7e681b90d29b,697,,"[4.1, 53.5]",3890336,18,,,,0.81241864,,Right Foot,,,,"[27.5, 78.2]",,High Pass,,34.024258,,,,,Sascha Riether,25003.0,,,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,46,Schalke 04,181,['68e69260-20e9-4c95-98c1-981d69623952'],37,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:37.770,Pass,
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,1392f958-3b55-4d95-9c92-936aa96ac914,703,,"[29.0, 80.0]",3890336,18,True,,,-1.7561443,,,,,,"[25.1, 59.2]",,Low Pass,,21.162466,,,,,Benedikt Höwedes,7016.0,,,,,,Throw-in,1,From Throw In,Sascha Riether,25003.0,Right Back,47,Schalke 04,181,['5e49dde7-4285-4307-8209-c7fd33f1e935'],53,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:53.948,Pass,
,,,,,,,,,,,,,,,,2.198458,,,,,,,,,,,,cee3c120-5c06-4062-9565-e2c1952ce3c9,705,,"[34.1, 63.6]",3890336,19,True,,,-1.4750711,,Right Foot,,,,"[38.2, 20.9]",,Ground Pass,,42.896385,,,,,Joël Andre Job Matip,3502.0,,,True,,,,1,From Throw In,Benedikt Höwedes,7016.0,Right Center Back,47,Schalke 04,181,['6036b342-cb30-4b4e-9c9b-a65e3a5c4c96'],0,,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:00.279,Pass,
,,,,,,,,,,,,,,,,2.054398,,,,,,,,,,,,1ac022b7-6b1d-42e5-8a0e-97f4c3f8b94f,707,,"[52.7, 21.5]",3890336,19,,,,1.4878844,,Right Foot,,,,"[55.7, 57.6]",,Ground Pass,,36.224438,,,,,Benedikt Höwedes,7016.0,,,,,,,1,From Throw In,Joël Andre Job Matip,3502.0,Left Center Back,47,Schalke 04,181,['314ef3cc-a201-4630-8d03-78cf51f4e915'],6,,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:06.142,Pass,
,,,,,,,,,,,,,,,,1.601545,,,,,,,,,,,,b491353e-2850-4f83-ac73-02cb4d0b6364,710,,"[68.6, 55.6]",3890336,19,,,,1.0501695,,Right Foot,,,,"[81.1, 77.4]",,Ground Pass,,25.129465,,,,,Sascha Riether,25003.0,,,,,,,1,From Throw In,Benedikt Höwedes,7016.0,Right Center Back,47,Schalke 04,181,['e846db47-7a3b-4b2c-9403-60492a3b19f9'],13,,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:13.752,Pass,
,,,,,,,,,,,,,,,,1.116232,,,,,,,,,,,,69d768ad-f7fd-4949-88d1-1b6eac804a08,714,,"[33.9, 0.1]",3890336,19,,,,1.2873751,,,,,,"[36.9, 10.4]",,Low Pass,,10.728001,,,,,Vladimír Darida,8579.0,,,,,,Throw-in,1,From Throw In,Marvin Plattenhardt,5569.0,Left Back,48,Hertha Berlin,173,['5aaf6a0d-e7de-4cfb-9b56-1f814f39e0e5'],27,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:19:27.657,Pass,
,,,,,,,,,,,,,,,,0.854328,,,,,,,,,,,,3540e3a4-4aa8-40fc-80b0-369ccee1a0cd,716,,"[36.9, 10.4]",3890336,19,,,,-1.9756881,,Right Foot,,,,"[33.6, 2.7]",,Low Pass,,8.377351,,,,,Marvin Plattenhardt,5569.0,,,,,,,1,From Throw In,Vladimír Darida,8579.0,Left Defensive Midfield,48,Hertha Berlin,173,['4c946476-0233-4d69-bf23-d84efedf7efd'],28,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:19:28.773,Pass,
,,,,,,,,,,,,,,,,1.883426,,,,,,,,,,,,fbe4d512-d364-4ef0-8b16-970f847ea122,719,,"[33.6, 2.7]",3890336,19,,,,0.3109983,,Left Foot,,,,"[64.4, 12.6]",,High Pass,,32.35197,,,Incomplete,,Salomon Armand Magloire Kalou,8575.0,,,,,,,1,From Throw In,Marvin Plattenhardt,5569.0,Left Back,48,Hertha Berlin,173,"['958e7391-d4cc-4333-94ce-06941ac2e3f2', 'dc2ebf30-dce3-410d-99c2-246cb6b423ac']",30,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:19:30.415,Pass,
,,,,,,,,,,,,,,,,1.144563,,,,,,,,,,,,dc2ebf30-dce3-410d-99c2-246cb6b423ac,722,,"[55.7, 67.5]",3890336,19,,,True,-0.34061623,,,,,,"[63.6, 64.7]",,Low Pass,,8.381527,,,,,Leon Goretzka,6324.0,,,,,,Recovery,1,Regular Play,Benedikt Höwedes,7016.0,Right Center Back,49,Schalke 04,181,"['8420af9e-f196-467d-904f-1ab3271039a0', 'cf61a3b3-dda1-4319-b403-ed6c5c73598d', 'fbe4d512-d364-4ef0-8b16-970f847ea122']",32,,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:32.299,Pass,True
,,,,,,,,,,,,,,,,2.231858,,,,,,,,,,,,973c7ebe-ef65-4ebc-8309-9ca60cc16d0f,726,,"[62.8, 65.0]",3890336,19,,,,2.4728498,,Right Foot,,,,"[48.5, 76.3]",,Ground Pass,,18.225805,,,,,Sascha Riether,25003.0,,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,49,Schalke 04,181,['1d78306b-ed63-41b4-a7b3-128dc0221ef7'],33,,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:33.467,Pass,
,,,,,,,,,,,,,,,,2.587892,,,,,,,,,,,,80dd7a6f-4054-47f5-903f-7f2d7e864f25,729,,"[42.9, 77.2]",3890336,19,,,,-1.6034822,,Right Foot,,,,"[41.7, 40.5]",,Ground Pass,,36.719612,,,,,Joël Andre Job Matip,3502.0,,,,,,,1,Regular Play,Sascha Riether,25003.0,Right Back,49,Schalke 04,181,['777005bb-42b1-474b-acb5-5db09d472fe6'],36,,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:36.870,Pass,
,,,,,,,,,,,,,,,,1.808639,,,,,,,,,,,,ca37b10c-7d06-4757-b4a3-8f33f213c7da,733,,"[72.2, 29.2]",3890336,19,,,,-0.71931803,,Right Foot,,,,"[101.2, 3.8]",,High Pass,,38.550747,,,,,Dennis Aogo,8958.0,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Left Center Back,49,Schalke 04,181,"['aad5dd96-55d8-4967-9c8f-5c0b3a5bd2af', 'cf85d02b-7f5e-46a0-aa2a-5ee0d613201f']",44,,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:44.718,Pass,True
,,,,,,,,,,,,,,,,1.339435,,,,,,,,,,,,a7d52696-64a4-4ccc-9b65-395e4fa1faa4,736,,"[110.8, 6.5]",3890336,19,,,,1.5921346,,Left Foot,True,,,"[110.1, 39.3]",,High Pass,,32.80747,,,Incomplete,,,,,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Back,49,Schalke 04,181,['c5bb701a-5b30-4cb9-bbd1-bdf3baee3ffc'],48,,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:48.212,Pass,
,,,,,,,,,,,,,,,,2.150245,,,,,,,,,,,,057de2f2-0d58-4e60-9d11-99c9b41d4ff5,738,,"[65.6, 0.1]",3890336,19,True,,,1.8236027,,,,,,"[62.5, 12.1]",,Low Pass,,12.39395,,,,,Johannes Geis,6717.0,,,,,,Throw-in,1,From Throw In,Joël Andre Job Matip,3502.0,Left Center Back,50,Schalke 04,181,['9b758557-dd9c-4295-b90c-cda3108f3d46'],58,,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:58.213,Pass,
,,,,,,,,,,,,,,,,1.689255,,,,,,,,,,,,efb95785-7089-4abc-a255-0c66f5870d40,740,,"[62.8, 15.1]",3890336,20,,,,1.43623,,Right Foot,,,,"[67.2, 47.6]",,Ground Pass,,32.796494,,,,,Benedikt Höwedes,7016.0,,,,,,,1,From Throw In,Johannes Geis,6717.0,Right Defensive Midfield,50,Schalke 04,181,['5f97ac91-ce8b-4328-91a8-64c9591bd81a'],2,,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:02.338,Pass,
,,,,,,,,,,,,,,,,2.231977,,,,,,,,,,,,2768632c-4e46-4b31-b46b-4d8e1b459838,743,,"[76.1, 55.0]",3890336,20,,,,-1.2028154,,Right Foot,,,,"[92.1, 13.5]",,High Pass,,44.477524,,,,,Dennis Aogo,8958.0,,,True,,,,1,From Throw In,Benedikt Höwedes,7016.0,Right Center Back,50,Schalke 04,181,['fb29da86-637a-43da-b9e0-a3ed0878e5c6'],6,,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:06.049,Pass,
,,,,,,,,,,,,,,,,1.549124,,,,,,,,,,,,c603e755-efc0-402b-836c-a9b03983d312,747,,"[37.2, 80.0]",3890336,20,True,,,-0.4609951,,,,,,"[52.3, 72.5]",,High Pass,,16.860012,,,,,Salomon Armand Magloire Kalou,8575.0,,,,,,Throw-in,1,From Throw In,Mitchell Weiser,8576.0,Right Back,51,Hertha Berlin,173,['17433c8e-4ece-41dd-87f6-7cbfb6c06a4a'],20,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:20:20.940,Pass,
,,,,,,,,,,,,,,,,2.574571,,,,,,,,,,,,710385ce-8851-4b50-ae60-b612bad6b58d,754,,"[50.3, 72.8]",3890336,20,,,,-0.4069708,,Right Foot,,,,"[90.9, 55.3]",,High Pass,,44.21097,,,Incomplete,,Salomon Armand Magloire Kalou,8575.0,,,,,,Free Kick,1,From Free Kick,Sebastian Langkamp,8580.0,Right Center Back,52,Hertha Berlin,173,"['949989e1-864c-4200-9dbd-108551873236', 'ad0c4875-0d7e-4d8d-9e2d-dfde5e7c9682']",49,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:20:49.689,Pass,
,,,,,,,,,,,,,,,,1.48594,,,,,,,,,,,,ef1e1b9f-e574-403e-b537-d9b7565fd257,760,,"[66.2, 33.6]",3890336,20,,,,-1.6685232,,Right Foot,,,,"[64.2, 13.2]",,Ground Pass,,20.497805,,,,,Marvin Plattenhardt,5569.0,,,,,,,1,From Free Kick,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,52,Hertha Berlin,173,['4b9bfe9d-1eff-4a49-bcb2-129a00a992da'],55,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:20:55.442,Pass,
,,,,,,,,,,,,,,,,0.963339,,,,,,,,,,,,c5d05c24-862c-4902-851c-501cc47120bf,763,,"[68.6, 21.2]",3890336,20,,,,1.6001996,,Left Foot,,,,"[68.3, 31.4]",,Ground Pass,,10.204411,,,,,Vladimír Darida,8579.0,,,,,,,1,From Free Kick,Marvin Plattenhardt,5569.0,Left Back,52,Hertha Berlin,173,['ade0baad-bd62-4aec-841e-8befa6a5a9b3'],59,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:20:59.224,Pass,
,,,,,,,,,,,,,,,,1.813913,,,,,,,,,,,,d07ae8d1-b61b-48d8-b07f-e908f1e026db,767,,"[67.2, 36.1]",3890336,21,,,,2.4970732,,Right Foot,,,,"[51.5, 47.9]",,Ground Pass,,19.64001,,,,,Sebastian Langkamp,8580.0,,,,,,,1,From Free Kick,Vladimír Darida,8579.0,Left Defensive Midfield,52,Hertha Berlin,173,"['3b82ca82-44af-4398-8af0-d006c0eb523f', 'bd84141d-e447-418c-aa2e-fdb8c5a5a7e1']",0,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:21:00.888,Pass,True
,,,,,,,,,,,,,,,,1.484109,,,,,,,,,,,,743651ee-dd1d-4fdf-b207-ad8da3388e0c,771,,"[50.3, 51.8]",3890336,21,,,,1.1125933,,Right Foot,,,,"[61.2, 73.9]",,Ground Pass,,24.641834,,,,,Mitchell Weiser,8576.0,,,,,,,1,From Free Kick,Sebastian Langkamp,8580.0,Right Center Back,52,Hertha Berlin,173,"['b0732817-c4fc-461e-802b-13055b474c6d', 'bf71d7b5-6d3a-4ce7-9de9-131db2f9b54b']",4,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:21:04.190,Pass,True
,,,,,,,,,,,,,,,,2.079104,,,,,,,,,,,,56b77195-3637-4d44-910b-b9164ccb9e63,775,,"[59.2, 75.2]",3890336,21,,,,-0.03634762,,Right Foot,,,,"[75.7, 74.6]",,Ground Pass,,16.510906,,,,,Vladimír Darida,8579.0,,,,,,,1,From Free Kick,Mitchell Weiser,8576.0,Right Back,52,Hertha Berlin,173,"['034f69cf-850b-4275-aa78-4bade3dfd889', '3a797008-13fa-4a01-8177-5ea9bce74278']",7,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:21:07.956,Pass,True
