50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.53755,,,,,,,,,,,3f6f06e9-a84f-4fff-bc0c-39efea868d14,20,,"[93.9, 59.2]",3890418,0,,,,,0.7853982,,Right Foot,,,,"[98.6, 63.9]",,Ground Pass,,6.646804,,,,Salif Sané,5664.0,,,,,,,1,From Kick Off,Ádám Szalai,8407.0,Right Center Forward,2,Hannover 96,178,['41d874d7-bae2-42f1-9ce2-8d1e0b96a43c'],16,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:16.467,Pass,
,,,,,,,,,,,,,,,,0.28183,,,,,,,,,,,47b8d10a-f82c-47f3-a5d4-b66b4827f1bd,24,,"[102.5, 67.3]",3890418,0,,,,,-0.86217004,,Right Foot,,,,"[108.5, 60.3]",,Low Pass,,9.219544,,Incomplete,,,,,,,,,,1,From Kick Off,Salif Sané,5664.0,Right Center Midfield,2,Hannover 96,178,['6266a7ba-5fe1-4a3c-8991-59071e8bdb69'],18,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:18.418,Pass,
,,,,,,,,,,,,,,,,0.594696,,,,,,,,,,,b190104a-8682-4d1f-b2cf-a4cb640f1506,34,,"[89.5, 71.4]",3890418,0,,,,,-0.16514868,,Right Foot,,,,"[102.1, 69.3]",,Ground Pass,,12.773801,,,,Salif Sané,5664.0,,,,,,,1,From Kick Off,Manuel Schmiedebach,8543.0,Center Attacking Midfield,2,Hannover 96,178,"['6d796527-e998-47cd-9d18-5d0a0c85073a', 'a05e11f1-068b-436e-8e9a-a6c889d39ff5']",24,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:24.720,Pass,True
,,,,,,,,,,,,,,,,1.397836,,,,,,,,,,,bb7f55b3-c197-49eb-8161-7d6b32292bf5,38,,"[101.2, 69.7]",3890418,0,,,,,0.7157436,,Left Foot,,,,"[108.1, 75.7]",,Ground Pass,,9.14385,,,,Hiroki Sakai,3530.0,,,,,,,1,From Kick Off,Salif Sané,5664.0,Right Center Midfield,2,Hannover 96,178,"['d0a2e9f8-4ab0-4560-af88-d683b43df156', 'dd6186e2-ac58-4856-96f9-bf7c672a715e']",25,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:25.382,Pass,True
,,,,,,,,,,,,,,,,1.145425,,,,,,,,,,,f47ae240-bcc7-4c8f-b006-4597ede39896,41,,"[109.3, 75.0]",3890418,0,,,,,-1.506599,,Right Foot,True,,,"[111.1, 47.0]",,Low Pass,,28.057798,,Incomplete,,Ádám Szalai,8407.0,,,,,,,1,From Kick Off,Hiroki Sakai,3530.0,Right Back,2,Hannover 96,178,"['2f1575c7-eab2-4a91-8015-fdf06337bd99', 'd3c6696e-4528-465a-9d48-b28f7650de28']",26,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:26.965,Pass,
,,,,,,,,,,,,,,,,1.141812,,,,,,,,,,,a7e62368-64d1-4352-b400-47937f87c9fd,44,,"[111.7, 80.0]",3890418,0,,True,,,-1.2627436,,,,,,"[114.5, 71.2]",,Low Pass,,9.234717,,,,Salif Sané,5664.0,,,,,,Throw-in,1,From Throw In,Hiroki Sakai,3530.0,Right Back,3,Hannover 96,178,['bc7a99d9-62e9-4709-ad1b-fc7fe3a1a034'],37,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:37.283,Pass,
,,,,,,,,,,,,,,,,1.218514,,,,,,,,,,,77d3bca6-9c81-4791-93cb-d7ea6c2bfcc7,48,,"[115.8, 71.2]",3890418,0,,,,,-1.8981966,,Right Foot,True,,,"[106.8, 44.7]",,High Pass,,27.986605,,,,Edgar Prib,24914.0,,,,,,,1,From Throw In,Salif Sané,5664.0,Right Center Midfield,3,Hannover 96,178,"['ca50008b-a362-4cd0-a576-728d99bb5a8a', 'e79ddcb8-a237-4d8b-b688-1b2ba6f8ddbb']",39,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:39.839,Pass,True
,,,,,,,,,,,,,,,,1.073448,,,,,,,,,,,e78894ef-8348-437c-90ef-60752b36ea6f,52,,"[99.3, 40.8]",3890418,0,,,,,-1.0872084,5f0f0db7-2548-4ca9-9eb6-71b7b96448f1,Left Foot,,,,"[106.6, 26.9]",,Ground Pass,,15.700318,,,,Hugo Miguel Pereira de Almeida,20359.0,True,,,,,,1,From Throw In,Edgar Prib,24914.0,Left Center Midfield,3,Hannover 96,178,['3c36a8af-e7ff-45fe-8495-21c6f78143ea'],42,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:42.552,Pass,
,,,,,,,,,,,,,,,,3.600277,,,,,,,,,,,866452e7-30f5-4547-b80d-69907c42de27,58,,"[6.0, 44.0]",3890418,1,,,,,0.104186915,,Right Foot,,,,"[73.9, 51.1]",,High Pass,,68.270195,,,,Sandro Wagner,9723.0,,,,,,Goal Kick,1,From Goal Kick,Christian Mathenia,8306.0,Goalkeeper,4,Darmstadt 98,872,['b327250c-b087-40f7-b72c-a05789b836f4'],11,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:11.063,Pass,
,,,,,,,,,,,,,,,,1.609598,,,,,,,,,,,d1cf404f-1dce-42ed-80e3-0a46cec966ca,61,,"[75.1, 51.9]",3890418,1,,,,True,-0.62521046,,,,,,"[88.4, 42.3]",,High Pass,,16.402744,,,,Jan Rosenthal,40477.0,,,,,,,1,From Goal Kick,Sandro Wagner,9723.0,Center Forward,4,Darmstadt 98,872,"['95ce825b-4707-4262-af6d-abe7e7ee4d63', 'b176ba36-f2f2-4154-afe8-b15bdf94e39d']",14,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:14.704,Pass,True
,,,,,,,,,,,,,,,,3.26903,,,,,,,,,,,2b77506d-3bfb-4273-932f-883397443b8d,64,,"[87.3, 43.1]",3890418,1,,,,True,-0.9403113,,,,,,"[102.7, 22.0]",,High Pass,,26.122213,,,,Konstantin Rausch,11134.0,,,,,,,1,From Goal Kick,Jan Rosenthal,40477.0,Center Attacking Midfield,4,Darmstadt 98,872,"['215d7897-e739-46bb-96c5-e3a36761d6b5', 'f0cb5c16-0376-4585-af0a-869e8243ff80']",16,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:16.355,Pass,True
,,,,,,,,,,,,,,,,1.711297,,,,,,,,,,,1a1bfd52-441e-4d17-8057-30395f8fb6d6,77,,"[13.9, 55.8]",3890418,1,,,,,1.5473632,,Right Foot,,,,"[14.2, 68.6]",,Ground Pass,,12.803515,,,,Hiroki Sakai,3530.0,,,,,,,1,Regular Play,Salif Sané,5664.0,Right Center Midfield,5,Hannover 96,178,['be08d55f-2ddd-4dc0-87a0-ae35717862a3'],25,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:25.048,Pass,
,,,,,,,,,,,,,,,,2.365743,,,,,,,,,,,14325fb5-97fd-4e38-8a65-f7077280bfb2,80,,"[13.5, 71.0]",3890418,1,,,,,-0.40693557,,Right Foot,,,,"[54.8, 53.2]",,Low Pass,,44.972546,,Incomplete,,Edgar Prib,24914.0,,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,5,Hannover 96,178,"['0741114f-4739-4b82-80b1-34e8ad54c3e5', 'c847cc6e-1fcc-4d2e-847f-b2263fde58c9']",26,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:26.908,Pass,
,,,,,,,,,,,,,,,,0.115426,,,,,,,,,,,c847cc6e-1fcc-4d2e-847f-b2263fde58c9,83,,"[65.3, 26.9]",3890418,1,,,,,0.39951548,,Right Foot,,,,"[69.8, 28.8]",,Low Pass,,4.88467,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Slobodan Rajković,35033.0,Left Center Back,5,Hannover 96,178,"['14325fb5-97fd-4e38-8a65-f7077280bfb2', '2adcb2c1-01f1-47c0-9f47-cabf64b36fb2']",29,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:29.274,Pass,
,,,,,,,,,,,,,,,,0.792595,,,,,,,,,,,784622d0-381a-4d2f-9f01-5f02e911a53d,92,,"[50.8, 58.1]",3890418,1,,,,,-0.3014955,,Right Foot,,,,"[67.2, 53.0]",,Ground Pass,,17.17469,,,,Jérôme Gondorf,8388.0,,,,,,,1,Regular Play,Jan Rosenthal,40477.0,Center Attacking Midfield,6,Darmstadt 98,872,['001513e8-6c3e-4655-82d5-f334d7bf83ae'],37,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:37.146,Pass,
,,,,,,,,,,,,,,,,0.388678,,,,,,,,,,,f1e87269-ec46-4976-931c-0a21dae78b42,95,,"[68.3, 56.0]",3890418,1,,,,,0.115759216,,Right Foot,,,,"[76.9, 57.0]",,Ground Pass,,8.657945,,Incomplete,,Marcel Heller,9401.0,,,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,6,Darmstadt 98,872,"['26c346e5-f745-4e6f-a9eb-b04eb251b240', 'a7ad7eff-0d1f-44a3-ae6a-1de927d33999']",38,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:38.977,Pass,
,,,,,,,,,,,,,,,,1.978195,,,,,,,,,,,11fc787a-2f53-4f1c-9949-5ea488fd8c6e,98,,"[100.4, 80.0]",3890418,2,,,,,-1.3981891,,,,,,"[105.7, 49.6]",,High Pass,,30.85855,,Incomplete,,Sandro Wagner,9723.0,,,,,,Throw-in,1,From Throw In,György Garics,20522.0,Right Back,7,Darmstadt 98,872,"['20089f4d-a623-446c-9031-fd5dc55c896f', '3270a5be-cea0-4989-8539-9870528a9d65']",4,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:04.786,Pass,
,,,,,,,,,,,,,,,,1.837297,,,,,,,,,,,217152c2-b8cc-4d75-8fc8-d19544979655,109,,"[22.9, 36.3]",3890418,2,,True,,,-1.4970387,,Right Foot,,,,"[24.4, 16.0]",,Ground Pass,,20.355343,,,,Oliver Sorg,12316.0,,,,,,Free Kick,1,From Free Kick,Ron-Robert Zieler,8947.0,Goalkeeper,8,Hannover 96,178,['e03b3370-670e-4dc5-b8ca-6db076f8e451'],20,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:20.372,Pass,
,,,,,,,,,,,,,,,,0.721927,,,,,,,,,,,6bd15708-d3af-4c69-a328-2f88de91aabd,111,,"[31.7, 11.9]",3890418,2,,,,,2.2367656,,Right Foot,,,,"[25.1, 20.3]",,Ground Pass,,10.682696,,,,Christian Schulz,400614.0,,,,,,,1,From Free Kick,Oliver Sorg,12316.0,Left Back,8,Hannover 96,178,['323c6af3-598b-4f28-b070-784c41073a02'],25,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:25.493,Pass,
,,,,,,,,,,,,,,,,1.016289,,,,,,,,,,,ec5eae0a-0888-4122-8259-dc79a6c63ede,114,,"[25.9, 20.9]",3890418,2,,,,,0.606481,,Left Foot,,,,"[37.0, 28.6]",,Ground Pass,,13.509256,,,,Andre Hoffmann,12294.0,,,,,,,1,From Free Kick,Christian Schulz,400614.0,Left Center Back,8,Hannover 96,178,['968a54bf-9c81-460e-bff5-86ea81869d4b'],27,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:27.331,Pass,
,,,,,,,,,,,,,,,,1.090407,,,,,,,,,,,3e94a2fe-5e98-4973-8bc0-d0a7df06a006,117,,"[33.6, 26.5]",3890418,2,,,,,-0.61072594,,Right Foot,,,,"[45.6, 18.1]",,Ground Pass,,14.647867,,,,Edgar Prib,24914.0,,,,,,,1,From Free Kick,Andre Hoffmann,12294.0,Center Defensive Midfield,8,Hannover 96,178,['f36b6a29-6c75-42f1-8ecd-a85e444f886c'],29,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:29.465,Pass,
,,,,,,,,,,,,,,,,1.351269,,,,,,,,,,,1ae1f9cb-d732-4e9d-a5c0-5a509fcc71da,120,,"[44.3, 18.1]",3890418,2,,,,,-2.3239477,,Left Foot,,,,"[32.3, 5.3]",,Ground Pass,,17.54537,,,,Oliver Sorg,12316.0,,,,,,,1,From Free Kick,Edgar Prib,24914.0,Left Center Midfield,8,Hannover 96,178,['726bed04-9989-436e-a64d-dccc5a6e012f'],31,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:31.192,Pass,
,,,,,,,,,,,,,,,,1.064544,,,,,,,,,,,a5315213-d3df-4e66-8c7a-b74c555aa69f,123,,"[32.8, 4.0]",3890418,2,,,,,2.0067432,,Right Foot,,,,"[25.3, 20.1]",,Ground Pass,,17.761194,,,,Christian Schulz,400614.0,,,,,,,1,From Free Kick,Oliver Sorg,12316.0,Left Back,8,Hannover 96,178,['f3c1dbfc-f857-4b74-8af6-5c97ba9f61ad'],32,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:32.730,Pass,
,,,,,,,,,,,,,,,,1.263261,,,,,,,,,,,34f16ece-e8d4-4f17-a9f5-713f232d3921,126,,"[27.0, 19.0]",3890418,2,,,,,0.9065961,,Left Foot,,,,"[40.7, 36.5]",,Ground Pass,,22.22476,,,,Salif Sané,5664.0,,,,,,,1,From Free Kick,Christian Schulz,400614.0,Left Center Back,8,Hannover 96,178,['99bda52e-ae08-4111-9017-fef91a6fb262'],35,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:35.036,Pass,
,,,,,,,,,,,,,,,,1.119476,,,,,,,,,,,60f7346a-5ce8-4f09-927d-5833a498a020,129,,"[40.7, 36.5]",3890418,2,,,,,-2.5829933,,Right Foot,,,,"[31.9, 31.0]",,Ground Pass,,10.377379,,,,Christian Schulz,400614.0,,,,,,,1,From Free Kick,Salif Sané,5664.0,Right Center Midfield,8,Hannover 96,178,['cbceafdf-ce8d-4fee-8f4f-c2fecfcec75f'],36,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:36.496,Pass,
,,,,,,,,,,,,,,,,1.256078,,,,,,,,,,,ff99819b-822a-4c94-9b8b-c34c60098aba,133,,"[45.6, 24.3]",3890418,2,,,,,-1.6424965,,Right Foot,,,,"[44.3, 6.2]",,Ground Pass,,18.146626,,,,Oliver Sorg,12316.0,,,,,,,1,From Free Kick,Christian Schulz,400614.0,Left Center Back,8,Hannover 96,178,['70a3aaa4-6a8c-455b-a675-b0c95a2f93ee'],40,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:40.106,Pass,
,,,,,,,,,,,,,,,,0.891148,,,,,,,,,,,4cae2448-190b-4da5-a0f1-27b78ca1ef2a,137,,"[51.4, 6.4]",3890418,2,,,,,0.23637302,,Left Foot,,,,"[78.8, 13.0]",,Ground Pass,,28.183683,,Unknown,,Hugo Miguel Pereira de Almeida,20359.0,,,,,,,1,From Free Kick,Oliver Sorg,12316.0,Left Back,8,Hannover 96,178,['9ef88839-a38d-4c85-b1f0-1a983d0a82a2'],44,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:44.337,Pass,
,,,,,,,,,,,,,,,,1.844196,,,,,,,,,,,490664e3-424e-46bb-bb92-93074d093fab,142,,"[75.3, 14.5]",3890418,3,,,,,0.6541498,,Right Foot,,,,"[106.6, 38.5]",,High Pass,,39.442238,,Incomplete,,Christian Schulz,400614.0,,,,,,Free Kick,1,From Free Kick,Manuel Schmiedebach,8543.0,Center Attacking Midfield,9,Hannover 96,178,"['12195197-dc83-46e5-9bf3-135598a78118', 'd241e9b7-7800-4779-a755-5a00d6a38430']",35,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:35.086,Pass,
,,,,,,,,,,,,,,,,0.897937,,,,,,,,,,,176bbe74-74f7-4e31-842d-9791bab767e4,146,,"[92.9, 29.5]",3890418,3,,,,True,0.579564,,,,,,"[98.4, 33.1]",,Low Pass,,6.5734315,,,,Salif Sané,5664.0,,,,,,Recovery,1,From Free Kick,Edgar Prib,24914.0,Left Center Midfield,9,Hannover 96,178,"['e6ccbbb1-89bc-442b-b41d-4a5f63150a7f', 'eb160569-0a92-4faf-973e-a01766902fc5']",39,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:39.360,Pass,True
,,,,,,,,,,,,,,,,0.964688,,,,,,,,,,,5f0754d7-39e2-4f75-abd8-1a19aca32be5,150,,"[95.0, 31.0]",3890418,3,,,,,2.36554,12107a2c-6e73-4d38-b6d0-0df7111720cc,Left Foot,,,,"[89.6, 36.3]",,Ground Pass,,7.566373,,,,Andre Hoffmann,12294.0,True,,,,,,1,From Free Kick,Salif Sané,5664.0,Right Center Midfield,9,Hannover 96,178,"['2e1a6f0a-d6a3-420d-985e-d56e71309849', '7697e551-4360-4142-a936-c73b9a4c341e']",41,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:41.256,Pass,True
,,,,,,,,,,,,,,,,0.229292,,,,,,,,,,,79b21b96-95cd-4bf8-afd1-b8c6bf33859d,156,,"[67.6, 75.2]",3890418,3,,,,,0.0,,Right Foot,,,,"[71.1, 75.2]",,Low Pass,,3.5,,Incomplete,,Ádám Szalai,8407.0,,,,,,Recovery,1,From Free Kick,Hiroki Sakai,3530.0,Right Back,9,Hannover 96,178,"['2b765036-daf8-4fe4-9b44-245aa52a5302', 'a0463c91-3beb-47e8-b6c4-a00f2598d717']",47,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:47.453,Pass,
,,,,,,,,,,,,,,,,1.722635,,,,,,,,,,,140b3cc1-d1db-4fdf-9668-9cbbb3fffaeb,159,,"[74.7, 80.0]",3890418,4,,,,,-2.8753407,,,,,,"[52.7, 74.0]",,Low Pass,,22.803509,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,Throw-in,1,From Throw In,Hiroki Sakai,3530.0,Right Back,10,Hannover 96,178,['511887dd-2123-4fb4-8351-3f4bc5a91b34'],2,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:02.349,Pass,
