50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.357706,,,,,,,,,,,,,,a29b8f8e-e8a8-4d02-a42a-c2638d186719,19,,"[24.6, 34.0]",3890301,0,,,,,2.6355765,,Right Foot,,,,"[8.9, 42.7]",,Ground Pass,17.949373,,,,Bernd Leno,15581.0,,,,,,,1,From Kick Off,Kyriakos Papadopoulos,8313.0,Left Center Back,2,Bayer Leverkusen,904,['e2ad61e2-b9cc-47c0-954a-40d9ef27e74e'],10,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:10.511,Pass,
,,,,,,,,,,,,,,,,,,1.872606,,,,,,,,,,,,,,5080c238-d793-4d57-89e1-ccd6d82ec01b,22,,"[8.9, 42.7]",3890301,0,,,,,-0.32877022,,Right Foot,,,,"[55.8, 26.7]",,High Pass,49.55411,,,,Kevin Kampl,8222.0,,,,,,,1,From Kick Off,Bernd Leno,15581.0,Goalkeeper,2,Bayer Leverkusen,904,['d5c5b437-6289-4931-aa81-42714ded9877'],11,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:11.908,Pass,
,,,,,,,,,,,,,,,,,,1.401387,,,,,,,,,,,,,,f59efe10-5de7-49d1-8c35-b640a6e7ad9a,24,,"[55.4, 28.1]",3890301,0,,,,,2.7719083,,Right Foot,,,,"[47.4, 31.2]",,Ground Pass,8.579627,,,,Christoph Kramer,8805.0,,,,,,,1,From Kick Off,Kevin Kampl,8222.0,Left Defensive Midfield,2,Bayer Leverkusen,904,['73db0835-e037-4bd6-99e2-160208d3d06c'],13,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:13.781,Pass,
,,,,,,,,,,,,,,,,,,0.917506,,,,,,,,,,,,,,6829f96d-1fd0-405d-882d-1f601f220514,27,,"[47.6, 31.2]",3890301,0,,,,,-0.21329528,,Right Foot,,,,"[69.3, 26.5]",,Ground Pass,22.203154,,,,Javier Hernández Balcázar,3058.0,,,,,,,1,From Kick Off,Christoph Kramer,8805.0,Right Defensive Midfield,2,Bayer Leverkusen,904,"['1563731b-a32a-48c6-b9b4-1596edba9bfd', 'b7bdd5d1-25a0-4bc2-97da-85fd128c7ee0']",15,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:15.182,Pass,True
,,,,,,,,,,,,,,,,,,1.18533,,,,,,,,,,,,,,a8da614a-18fb-4eac-bbca-ae2416491418,30,,"[69.8, 24.5]",3890301,0,,,,,-1.8499011,,Left Foot,,,,"[65.1, 8.1]",,Ground Pass,17.060188,,,,Wendell Nascimento Borges,8212.0,,,,,,,1,From Kick Off,Javier Hernández Balcázar,3058.0,Right Center Forward,2,Bayer Leverkusen,904,['12662cc1-615b-4328-a5e3-0dacc77acf22'],16,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:16.918,Pass,
,,,,,,,,,,,,,,,,,,2.130731,,,,,,,,,,,,,,38ffffc2-b0b1-4edc-9878-61b6e31f8cd0,33,,"[65.1, 8.1]",3890301,0,,,,,0.30092025,,Left Foot,,,,"[108.6, 21.6]",,Ground Pass,45.54668,,Pass Offside,,Stefan Kießling,11394.0,,,,Through Ball,True,,1,From Kick Off,Wendell Nascimento Borges,8212.0,Left Back,2,Bayer Leverkusen,904,['50dcd0ea-0e33-4995-b397-b5555b7b646a'],18,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:18.196,Pass,
,,,,,,,,,,,,,,,,,,0.183078,,,,,,,,,,,,,,889e45ff-79b5-476a-818d-6fa5090aed2d,35,,"[10.5, 57.2]",3890301,0,,True,,,0.8396926,,Right Foot,,,,"[27.9, 76.6]",,Ground Pass,26.05993,,,,Matthias Ginter,8808.0,,,,,,Free Kick,1,From Free Kick,Roman Bürki,8225.0,Goalkeeper,3,Borussia Dortmund,180,['9aec4f66-883e-458e-bf1a-51c0ec3fadb8'],27,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:27.472,Pass,
,,,,,,,,,,,,,,,,,,0.504369,,,,,,,,,,,,,,45c78f53-127b-4e54-ba0c-b6bf26a69944,37,,"[36.2, 76.0]",3890301,0,,True,,,-1.5594332,,Right Foot,,,,"[36.4, 58.4]",,Ground Pass,17.601137,,,,İlkay Gündoğan,10287.0,,,,,,,1,From Free Kick,Matthias Ginter,8808.0,Right Back,3,Borussia Dortmund,180,['aed0029d-a3e5-495c-a135-028171e508ef'],28,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:28.033,Pass,
,,,,,,,,,,,,,,,,,,1.300319,,,,,,,,,,,,,,fe28e296-4bef-41cf-8bc2-a883c2fa1e26,39,,"[40.5, 57.0]",3890301,0,,,,,-1.0612041,,Right Foot,,,,"[53.8, 33.2]",,Ground Pass,27.264078,,,,Shinji Kagawa,5684.0,,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Right Defensive Midfield,3,Borussia Dortmund,180,['3203e2f7-8567-4c4c-9be6-02f94ccd0fcd'],30,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:30.317,Pass,
,,,,,,,,,,,,,,,,,,1.7608,,,,,,,,,,,,,,a9ddfc97-d869-450c-86ac-2b508f46b5f3,42,,"[55.4, 23.3]",3890301,0,,,,,-0.9728808,,Left Foot,,,,"[68.0, 4.8]",,Ground Pass,22.383253,,,,Marcel Schmelzer,11458.0,,,,,,,1,From Free Kick,Shinji Kagawa,5684.0,Center Attacking Midfield,3,Borussia Dortmund,180,['2beab4e6-fbe0-4ad4-8bcb-625cb11778ed'],33,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:33.227,Pass,
,,,,,,,,,,,,,,,,,,0.631459,,,,,,,,,,,,,,7ab64862-0a73-42d1-bea2-698b7db5f7ee,46,,"[78.0, 1.6]",3890301,0,,,,,3.105245,,Left Foot,,,,"[72.5, 1.8]",,Ground Pass,5.503635,,,,Henrikh Mkhitaryan,3275.0,,,,,,,1,From Free Kick,Marcel Schmelzer,11458.0,Left Back,3,Borussia Dortmund,180,"['31d1cd65-9e2d-47e7-a15b-5cec8e02130b', '32185006-98e2-4bbe-99fc-633247e1df68']",36,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:36.792,Pass,True
,,,,,,,,,,,,,,,,,,0.721354,,,,,,,,,,,,,,3ab9e81d-8f3d-4986-a0a4-20befb07de66,49,,"[70.6, 2.2]",3890301,0,,,,,2.8511908,,Right Foot,,,,"[61.9, 4.8]",,Ground Pass,9.080198,,,,Shinji Kagawa,5684.0,,,,,,,1,From Free Kick,Henrikh Mkhitaryan,3275.0,Left Wing,3,Borussia Dortmund,180,['669a5e5d-92c0-4523-bd02-6e69a4ba85ea'],38,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:38.507,Pass,
,,,,,,,,,,,,,,,,,,1.063059,,,,,,,,,,,,,,476b7a3d-2e30-4071-8004-96d2f686e168,52,,"[57.2, 5.1]",3890301,0,,,,,2.5062215,,Right Foot,,,,"[37.4, 19.7]",,Ground Pass,24.600813,,,,Mats Hummels,5572.0,,,,,,,1,From Free Kick,Shinji Kagawa,5684.0,Center Attacking Midfield,3,Borussia Dortmund,180,['c5651d0a-6258-42a9-985d-865edb8c869a'],41,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:41.566,Pass,
,,,,,,,,,,,,,,,,,,1.479542,,,,,,,,,,,,,,861f5f6c-3a7a-43fc-b7e1-131a4bd8fec5,55,,"[37.2, 22.4]",3890301,0,,,,,1.4742227,,Right Foot,,,,"[40.3, 54.4]",,Ground Pass,32.149807,,,,Sokratis Papastathopoulos,8244.0,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,3,Borussia Dortmund,180,['8757970d-8d03-4329-993a-8a5f59a0bc73'],47,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:47.120,Pass,
,,,,,,,,,,,,,,,,,,1.124634,,,,,,,,,,,,,,55e61fd1-a4e8-4650-ac65-37bcf640a666,58,,"[35.0, 52.3]",3890301,0,,,,,-2.5896225,,Right Foot,,,,"[17.3, 41.4]",,Ground Pass,20.787016,,,,Roman Bürki,8225.0,,,,,,,1,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,3,Borussia Dortmund,180,['75b9053e-7d90-4675-92cc-faffc03de0f0'],49,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:49.989,Pass,
,,,,,,,,,,,,,,,,,,1.173005,,,,,,,,,,,,,,7c66e21b-6b36-4140-ae8d-333bbabfbdce,61,,"[20.9, 43.6]",3890301,0,,,,,1.0492425,,Left Foot,,,,"[28.6, 57.0]",,Ground Pass,15.454773,,,,Sokratis Papastathopoulos,8244.0,,,,,,,1,From Free Kick,Roman Bürki,8225.0,Goalkeeper,3,Borussia Dortmund,180,['797533c4-a2c2-4a04-87c5-058c1421d5b3'],53,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:53.510,Pass,
,,,,,,,,,,,,,,,,,,1.706688,,,,,,,,,,,,,,73b252e2-2fb6-4b2e-9827-0bea65da0153,64,,"[30.8, 54.7]",3890301,0,,,,,-1.5924146,,Right Foot,,,,"[30.0, 17.7]",,Ground Pass,37.008648,,,,Mats Hummels,5572.0,,,,,,,1,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,3,Borussia Dortmund,180,['37805bb1-b8ea-4425-8760-7dfd8e1e79fd'],56,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:56.398,Pass,
,,,,,,,,,,,,,,,,,,1.848272,,,,,,,,,,,,,,c71323f4-c346-49a8-ab79-019af7f0c704,67,,"[28.8, 18.4]",3890301,1,,,,,1.5648084,,Left Foot,,,,"[29.0, 51.8]",,Ground Pass,33.4006,,,,Sokratis Papastathopoulos,8244.0,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,3,Borussia Dortmund,180,['d90bdac7-fd02-416d-a0dd-b35b02a55b43'],3,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:03.326,Pass,
,,,,,,,,,,,,,,,,,,1.757022,,,,,,,,,,,,,,8b09cfe7-7322-4c28-8e73-5cc65964a4d1,70,,"[29.0, 51.8]",3890301,1,,,,,-1.7597888,,Right Foot,,,,"[23.3, 22.0]",,Ground Pass,30.340237,,,,Mats Hummels,5572.0,,,,,,,1,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,3,Borussia Dortmund,180,['02ea529d-216d-419f-b5ca-f24915d138bb'],7,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:07.532,Pass,
,,,,,,,,,,,,,,,,,,1.155975,,,,,,,,,,,,,,2139576f-de6f-41d8-9304-733cde4cd4eb,73,,"[33.0, 15.5]",3890301,1,,,,,-0.91183865,,Right Foot,,,,"[43.3, 2.2]",,Ground Pass,16.82201,,,,Marcel Schmelzer,11458.0,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,3,Borussia Dortmund,180,['1fd631f3-cb6e-45b0-a596-593a167b9214'],13,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:13.959,Pass,
,,,,,,,,,,,,,,,,,,1.268198,,,,,,,,,,,,,,6cddccd3-9e73-4640-a644-6418e3ab44d8,76,,"[43.3, 2.2]",3890301,1,,,,,2.6930954,,Left Foot,,,,"[30.0, 8.6]",,Ground Pass,14.759743,,,,Mats Hummels,5572.0,,,,,,,1,From Free Kick,Marcel Schmelzer,11458.0,Left Back,3,Borussia Dortmund,180,['6ef65b94-cceb-45fe-90cc-fdb2a5fe5ea6'],16,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:16.917,Pass,
,,,,,,,,,,,,,,,,,,1.869326,,,,,,,,,,,,,,015757b4-09dc-493e-8aa8-a549ca6a42f5,79,,"[23.5, 20.2]",3890301,1,,,,,1.4852071,,Right Foot,,,,"[26.4, 54.0]",,Ground Pass,33.92418,,,,Sokratis Papastathopoulos,8244.0,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,3,Borussia Dortmund,180,['6c8c61d4-bd9e-4f0c-ac3a-27b0a5579063'],19,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:19.422,Pass,
,,,,,,,,,,,,,,,,,,0.867899,,,,,,,,,,,,,,6ab9bb10-7545-46e7-97b4-e322dcd1821d,82,,"[26.6, 42.7]",3890301,1,,,,,-1.7218117,,Right Foot,,,,"[23.1, 19.7]",,Ground Pass,23.26478,,,,Mats Hummels,5572.0,,,,,,,1,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,3,Borussia Dortmund,180,['95466d0d-b43c-4ca2-b015-9a81db12af57'],23,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:23.634,Pass,
,,,,,,,,,,,,,,,,,,0.922747,,,,,,,,,,,,,,7b85a497-d3f3-43a7-8a2b-1dedfcca3720,86,,"[23.5, 12.9]",3890301,1,,,,,-0.89495766,,Left Foot,,,,"[32.4, 1.8]",,Ground Pass,14.227438,,,,Marcel Schmelzer,11458.0,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,3,Borussia Dortmund,180,['93d8b33d-cbf2-4837-becc-ea9bfba36d3c'],26,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:26.314,Pass,
,,,,,,,,,,,,,,,,,,1.222903,,,,,,,,,,,,,,2ca04bac-ecd5-40f0-8098-0a494d636e83,89,,"[32.4, 1.8]",3890301,1,,,,,1.4348872,,Right Foot,,,,"[34.0, 13.5]",,Ground Pass,11.808895,,,,Julian Weigl,8816.0,,,,,,,1,From Free Kick,Marcel Schmelzer,11458.0,Left Back,3,Borussia Dortmund,180,['f5cefabf-139b-413c-b16c-e5e5b6bf563f'],27,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:27.453,Pass,
,,,,,,,,,,,,,,,,,,0.678695,,,,,,,,,,,,,,86c1768f-b031-4471-801b-9562d1643038,93,,"[32.0, 8.7]",3890301,1,,,,,-2.8538847,,Right Foot,,,,"[22.2, 5.8]",,Ground Pass,10.220078,,,,Mats Hummels,5572.0,,,,,,,1,From Free Kick,Julian Weigl,8816.0,Left Defensive Midfield,3,Borussia Dortmund,180,"['37ea721e-8dba-4284-953d-9ca5b364c210', '3eda6d85-32fb-4087-bcba-b389bbba91c8']",29,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:29.883,Pass,True
,,,,,,,,,,,,,,,,,,1.291346,,,,,,,,,,,,,,e768938f-9f8c-4c34-b789-bfa8002c151d,97,,"[24.9, 11.7]",3890301,1,,,,,0.21376517,,Left Foot,,,,"[53.0, 17.8]",,Ground Pass,28.754478,,,,Pierre-Emerick Aubameyang,3712.0,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,3,Borussia Dortmund,180,"['30a7c2ef-c369-48e4-9838-83934f539139', 'e8330b5b-9606-4e9e-bf5b-5b5dec599c96']",35,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:35.749,Pass,True
,,,,,,,,,,,,,,,,,,0.860692,,,,,,,,,,,,,,02d982d2-bb49-46cd-9ea2-72d83eb82526,100,,"[53.0, 17.8]",3890301,1,,,,,2.6665819,,Right Foot,,,,"[42.5, 23.2]",,Ground Pass,11.807201,,,,Julian Weigl,8816.0,,,,,,,1,From Free Kick,Pierre-Emerick Aubameyang,3712.0,Center Forward,3,Borussia Dortmund,180,['093c72b4-0935-43ac-87ad-90720b18eaf8'],37,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:37.245,Pass,
,,,,,,,,,,,,,,,,,,1.217283,,,,,,,,,,,,,,9408a5be-e12a-4a59-8ad3-d4e6a418cdae,103,,"[42.5, 23.2]",3890301,1,,,,,0.9382939,,Right Foot,,,,"[55.4, 40.8]",,Ground Pass,21.82132,,,,İlkay Gündoğan,10287.0,,,,,,,1,From Free Kick,Julian Weigl,8816.0,Left Defensive Midfield,3,Borussia Dortmund,180,['e4bed3c3-4498-423c-9d14-c92965247b26'],38,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:38.310,Pass,
,,,,,,,,,,,,,,,,,,2.01086,,,,,,,,,,,,,,687a314b-e533-4557-96ca-44e2b26fc5c7,106,,"[78.7, 45.2]",3890301,1,,,,,0.2161937,,Left Foot,,,,"[100.1, 49.9]",,Ground Pass,21.910044,,Incomplete,,Pierre-Emerick Aubameyang,3712.0,,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Right Defensive Midfield,3,Borussia Dortmund,180,"['5ae56c71-880a-4351-8d1a-8dded76c47b1', '6b394b77-9f09-4f6d-ba09-a0083fe08712']",42,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:42.772,Pass,
,,,,,,,,,,,,,,,,,,1.337712,,,,,,,,,,,,,,5ae7baf2-7251-45d1-8478-b34827336cc1,112,,"[20.4, 27.8]",3890301,1,,,,,1.7701839,,Right Foot,,,,"[16.5, 47.1]",,Ground Pass,19.6901,,,,Giulio Donati,8549.0,,,,,,,1,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,4,Bayer Leverkusen,904,['dca11c08-c7a4-4294-8085-cd6edecae385'],48,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:48.213,Pass,
,,,,,,,,,,,,,,,,,,2.577165,,,,,,,,,,,,,,c9a95870-e4d4-4f79-a373-5378ec5a8ffe,115,,"[18.4, 55.1]",3890301,1,,,,,0.6394455,,Right Foot,,,,"[46.1, 75.7]",,Ground Pass,34.520283,,,,Karim Bellarabi,8213.0,,,,,,,1,Regular Play,Giulio Donati,8549.0,Right Back,4,Bayer Leverkusen,904,['421402f0-0c51-454b-9909-94e0646c7a38'],50,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:50.438,Pass,
