50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.573515,,,,,,,,,,,,,d207867a-d14b-41d1-a625-79b94b5331d6,16,,"[38.6, 58.8]",3890406,0,,,,,0.7055682,,Right Foot,,,"[54.8, 72.6]",,Ground Pass,,21.280977,,,,Matthias Ginter,8808.0,,,,,,,1,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,2,Borussia Dortmund,180,['b3686e07-d0cb-4d32-88a0-7082e57ff30d'],7,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:07.902,Pass,
,,,,,,,,,,,,,,,,1.028282,,,,,,,,,,,,,789c7e98-b504-457a-8e6e-05c238547c4d,19,,"[57.6, 72.4]",3890406,0,,,,,-2.6596544,,Right Foot,,,"[38.1, 62.2]",,Ground Pass,,22.00659,,,,Sokratis Papastathopoulos,8244.0,,,,,,,1,From Kick Off,Matthias Ginter,8808.0,Right Back,2,Borussia Dortmund,180,['cf8701d7-4c44-47eb-939b-25c9813b1988'],10,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:10.284,Pass,
,,,,,,,,,,,,,,,,0.742555,,,,,,,,,,,,,e407d5fa-1dfd-4f1c-b05d-dc4423660c65,22,,"[39.8, 63.0]",3890406,0,,,,,0.2914568,,Right Foot,,,"[51.8, 66.6]",,Ground Pass,,12.528368,,,,İlkay Gündoğan,10287.0,,,,,,,1,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,2,Borussia Dortmund,180,['b5945304-691d-4cf7-b2bc-9889d0e35874'],13,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:13.034,Pass,
,,,,,,,,,,,,,,,,1.623905,,,,,,,,,,,,,c1c07c2c-0e61-4e99-a8fd-41674d85bcb0,25,,"[51.8, 66.6]",3890406,0,,,,,-1.9817405,,Right Foot,,,"[44.0, 48.7]",,Ground Pass,,19.525623,,,,Julian Weigl,8816.0,,,,,,,1,From Kick Off,İlkay Gündoğan,10287.0,Right Defensive Midfield,2,Borussia Dortmund,180,['71f6667e-2439-4102-8bfa-ecb100b10506'],14,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:14.224,Pass,
,,,,,,,,,,,,,,,,0.979944,,,,,,,,,,,,,206b7125-41e9-460f-bb99-41e520968024,28,,"[40.0, 47.1]",3890406,0,,,,,2.0596488,,Right Foot,,,"[32.5, 61.2]",,Ground Pass,,15.970598,,,,Sokratis Papastathopoulos,8244.0,,,,,,,1,From Kick Off,Julian Weigl,8816.0,Left Defensive Midfield,2,Borussia Dortmund,180,['69182ad9-0919-4c3c-9719-148593f1d59f'],16,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:16.646,Pass,
,,,,,,,,,,,,,,,,1.409851,,,,,,,,,,,,,2cdfb5bd-2add-4a72-a85b-6d53921d55e9,31,,"[33.1, 61.6]",3890406,0,,,,,0.49060187,,Right Foot,,,"[49.2, 70.2]",,Ground Pass,,18.252945,,,,İlkay Gündoğan,10287.0,,,,,,,1,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,2,Borussia Dortmund,180,['2cf83e95-fcab-4791-a9bf-9cb93317b56f'],18,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:18.331,Pass,
,,,,,,,,,,,,,,,,1.437779,,,,,,,,,,,,,a459d6e3-139c-4d80-8998-bd129b0a17e7,35,,"[68.7, 70.4]",3890406,0,,,,,-2.97569,,Right Foot,,,"[47.2, 66.8]",,Ground Pass,,21.799313,,,,Sokratis Papastathopoulos,8244.0,,,,,,,1,From Kick Off,İlkay Gündoğan,10287.0,Right Defensive Midfield,2,Borussia Dortmund,180,['9a3a8b70-0640-4a09-bd79-e4258a4259a1'],24,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:24.769,Pass,
,,,,,,,,,,,,,,,,1.016008,,,,,,,,,,,,,35615535-a05b-49e1-a11f-41f0f37b67d1,38,,"[46.4, 57.4]",3890406,0,,,,,0.7318217,,Right Foot,,,"[63.1, 72.4]",,Ground Pass,,22.447495,,,,İlkay Gündoğan,10287.0,,,,,,,1,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,2,Borussia Dortmund,180,['c696b114-c13e-4ad4-b2c2-3e5da986455f'],29,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:29.232,Pass,
,,,,,,,,,,,,,,,,1.564891,,,,,,,,,,,,,b23b36da-55d0-4b18-acd3-b8f1866794e8,41,,"[60.4, 69.8]",3890406,0,,,,,-2.6855206,,Right Foot,,,"[39.2, 59.4]",,Ground Pass,,23.613556,,,,Sokratis Papastathopoulos,8244.0,,,,,,,1,From Kick Off,İlkay Gündoğan,10287.0,Right Defensive Midfield,2,Borussia Dortmund,180,['821f0b08-30c0-4ce8-bbc1-f1df6ae8197c'],33,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:33.148,Pass,
,,,,,,,,,,,,,,,,1.223866,,,,,,,,,,,,,8e5612c8-189c-4658-9b7d-ba71af81f998,44,,"[57.0, 59.8]",3890406,0,,,,,0.8288491,,Left Foot,,,"[69.1, 73.0]",,Ground Pass,,17.906702,,,,İlkay Gündoğan,10287.0,,,,,,,1,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,2,Borussia Dortmund,180,['721abb6d-e8d2-4de9-886b-fbefd8018b81'],40,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:40.488,Pass,
,,,,,,,,,,,,,,,,1.51133,,,,,,,,,,,,,5d6de878-706d-437f-bdbc-568df3659e4e,48,,"[65.1, 72.8]",3890406,0,,,,,-2.6480627,,Left Foot,,,"[50.6, 65.0]",,Ground Pass,,16.464811,,,,Sokratis Papastathopoulos,8244.0,,,,,,,1,From Kick Off,İlkay Gündoğan,10287.0,Right Defensive Midfield,2,Borussia Dortmund,180,['4a596427-d107-4a04-85fa-ae810b9053d5'],42,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:42.708,Pass,
,,,,,,,,,,,,,,,,2.877713,,,,,,,,,,,,,505f5362-b6ff-4823-99f7-e8692a294be7,51,,"[51.6, 59.0]",3890406,0,,,,,-1.3189381,,Right Foot,,,"[63.9, 11.2]",,High Pass,,49.357166,,,,Joo-Ho Park,5609.0,,,True,,,,1,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,2,Borussia Dortmund,180,['3fdbcfbf-cd9c-4714-ac41-8010dc6b1609'],45,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:45.567,Pass,
,,,,,,,,,,,,,,,,1.124574,,,,,,,,,,,,,e1fbc10b-7546-4d37-94c1-3c024f2cb3b3,54,,"[74.7, 4.7]",3890406,0,,,,,0.6670351,,Left Foot,,,"[95.4, 21.0]",,Ground Pass,,26.347296,,,,Shinji Kagawa,5684.0,,,,,,,1,From Kick Off,Joo-Ho Park,5609.0,Left Back,2,Borussia Dortmund,180,['2bbdadf9-b9ac-4a34-85e9-7156fdcf99a1'],52,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:52.061,Pass,
,,,,,,,,,,,,,,,,1.181882,,,,,,,,,,,,,05162647-8f79-45f1-94a2-9f80677725ab,58,,"[96.0, 19.8]",3890406,0,,,,,-0.95120865,,Left Foot,,,"[106.2, 5.5]",,Ground Pass,,17.565022,,,,Jonas Hofmann,8804.0,,,,,,,1,From Kick Off,Shinji Kagawa,5684.0,Center Attacking Midfield,2,Borussia Dortmund,180,"['688278f7-68ad-4557-87b1-fdbb144a179d', '8825515c-5763-40bd-adea-f38fd935b695']",54,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:54.300,Pass,True
,,,,,,,,,,,,,,,,1.115242,,,,,,,,,,,,,225e799d-cdc6-4850-8f0e-3585adbfad9f,62,,"[110.5, 3.9]",3890406,0,,,,,3.0516107,,Right Foot,,,"[97.2, 5.1]",,Ground Pass,,13.354026,,,,Joo-Ho Park,5609.0,,,,,,,1,From Kick Off,Jonas Hofmann,8804.0,Left Wing,2,Borussia Dortmund,180,"['27824b94-5e0f-4223-a4e2-84fba0f46602', '3e568653-ac04-4b31-af83-e4478f6e27eb']",57,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:57.795,Pass,True
,,,,,,,,,,,,,,,,0.858186,,,,,,,,,,,,,939c7a3a-6d9d-4010-99b0-1698522351a4,65,,"[93.6, 5.7]",3890406,1,,,,,2.7390933,,Left Foot,,,"[83.5, 10.0]",,Ground Pass,,10.977249,,,,Julian Weigl,8816.0,,,,,,,1,From Kick Off,Joo-Ho Park,5609.0,Left Back,2,Borussia Dortmund,180,['9e942a24-15f3-49ad-862e-f7874484ed1e'],0,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:00.790,Pass,
,,,,,,,,,,,,,,,,1.046459,,,,,,,,,,,,,2983bb94-8e77-43ce-8360-a7ee453a4abc,69,,"[86.4, 5.9]",3890406,1,,,,,-0.124354996,,Right Foot,,,"[99.2, 4.3]",,Ground Pass,,12.899612,,,,Jonas Hofmann,8804.0,,,,,,,1,From Kick Off,Julian Weigl,8816.0,Left Defensive Midfield,2,Borussia Dortmund,180,"['9f26f5fd-90bd-4a8f-bdcf-3581f7630242', 'aedb5723-030e-49b0-835b-ec6741d73eb2']",3,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:03.714,Pass,True
,,,,,,,,,,,,,,,,0.342958,,,,,,,,,,,,,e22904a8-f9bc-459a-a88e-0eb8de7d064e,73,,"[103.8, 14.2]",3890406,1,,,,,1.7098923,,Right Foot,,,"[102.4, 24.2]",,Ground Pass,,10.097525,,Incomplete,,Shinji Kagawa,5684.0,,,,,,,1,From Kick Off,Jonas Hofmann,8804.0,Left Wing,2,Borussia Dortmund,180,"['26be38af-f620-456a-8ca9-52fc33fd2a62', '2cf94a16-b7d4-43a9-b8dd-d10f15969f7c', 'dc784eed-4baf-4b97-886b-95b5a257d16a']",7,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:07.842,Pass,True
,,,,,,,,,,,,,,,,0.962418,,,,,,,,,,,,,dcf810e7-3c36-4f03-9e83-71ed11ca6c57,77,,"[21.5, 57.9]",3890406,1,,,,,-0.67783374,,Left Foot,,,"[33.3, 48.4]",,Ground Pass,,15.148928,,,,Simon Zoller,8822.0,,,,,,Recovery,1,Regular Play,Yannick Gerhardt,8231.0,Right Center Midfield,3,FC Köln,186,['a8a06881-abc2-477a-bc0d-ede851919934'],9,,,,,,,,,,,,,,,,,FC Köln,186,00:01:09.363,Pass,
,,,,,,,,,,,,,,,,1.056949,,,,,,,,,,,,,39c79519-22b6-4d58-a38a-cdf06edb1753,79,,"[33.3, 47.8]",3890406,1,,,,,1.7438065,,Right Foot,,,"[31.5, 58.1]",,Low Pass,,10.456099,,,,Yannick Gerhardt,8231.0,,,,,,,1,Regular Play,Simon Zoller,8822.0,Right Center Forward,3,FC Köln,186,['7cb786a5-bab5-4caa-b7ce-4266b91135b7'],10,,,,,,,,,,,,,,,,,FC Köln,186,00:01:10.325,Pass,
,,,,,,,,,,,,,,,,3.750264,,,,,,,,,,,,,6ae10520-5b6b-45d1-85e3-96b353d03e70,85,,"[26.3, 56.3]",3890406,1,,,,,-0.7492693,,Left Foot,,,"[77.9, 8.3]",,High Pass,,70.47382,,,,Jonas Hector,6040.0,,,True,,,Free Kick,1,From Free Kick,Timo Horn,8821.0,Goalkeeper,4,FC Köln,186,['c9e127e2-7c3b-4489-bed6-9abc5bdcd28f'],41,,,,,,,,,,,,,,,,,FC Köln,186,00:01:41.558,Pass,
,,,,,,,,,,,,,,,,1.841212,,,,,,,,,,,,,1f10976d-45ce-45d0-bd02-7ac6ca6c7866,87,,"[77.9, 8.3]",3890406,1,,,,,1.0208036,,Head,,,"[88.2, 25.1]",,High Pass,,19.70609,,,,Simon Zoller,8822.0,,,,,,,1,From Free Kick,Jonas Hector,6040.0,Left Wing Back,4,FC Köln,186,['c2123326-1ff5-452b-b7f4-758f95603cab'],45,,,,,,,,,,,,,,,,,FC Köln,186,00:01:45.308,Pass,
,,,,,,,,,,,,,,,,1.296026,,,,,,,,,,,,,e17b690f-df93-4ca8-b8e2-8471c7f116eb,89,,"[88.2, 24.9]",3890406,1,,,,,-1.5707964,,Head,,,"[88.2, 11.9]",,Low Pass,,13.0,,,,Jonas Hector,6040.0,,,,,,,1,From Free Kick,Simon Zoller,8822.0,Right Center Forward,4,FC Köln,186,['9db4f040-f8dd-4b6a-bea8-fca15aaae75e'],47,,,,,,,,,,,,,,,,,FC Köln,186,00:01:47.205,Pass,
,,,,,,,,,,,,,,,,1.181555,,,,,,,,,,,,,27b46c0d-e115-4c84-b806-61c1281c2872,93,,"[90.2, 10.3]",3890406,1,,,,,0.69264185,,Left Foot,,,"[99.6, 18.1]",,Ground Pass,,12.2147455,,Incomplete,,Dušan Švento,10918.0,,,,,,,1,From Free Kick,Jonas Hector,6040.0,Left Wing Back,4,FC Köln,186,"['1062a033-b653-419b-87a5-7e16d94d0bf1', '127a24c1-9561-443b-828e-bb12ea29ea5f', '87981560-f0bf-4ba4-90ed-786d80e122df']",49,,,,,,,,,,,,,,,,,FC Köln,186,00:01:49.058,Pass,True
,,,,,,,,,,,,,,,,1.282512,,,,,,,,,,,,,4c94d2f6-0ea3-4547-b044-8197d6641b47,98,,"[26.3, 65.4]",3890406,1,,,,,-0.79873073,,Right Foot,,,"[33.7, 57.8]",,Low Pass,,10.607545,,,,İlkay Gündoğan,10287.0,,,,,,,1,Regular Play,Matthias Ginter,8808.0,Right Back,5,Borussia Dortmund,180,['021d5324-60eb-43d3-9763-dbc55952581e'],52,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:52.115,Pass,
,,,,,,,,,,,,,,,,0.667808,,,,,,,,,,,,,2530a276-38e1-4966-8a52-85c237737042,101,,"[32.1, 58.2]",3890406,1,,,,,2.913096,,Right Foot,,,"[23.5, 60.2]",,Ground Pass,,8.829496,,,,Sokratis Papastathopoulos,8244.0,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,5,Borussia Dortmund,180,['a9851775-8d36-4132-8686-25273470f94a'],54,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:54.609,Pass,
,,,,,,,,,,,,,,,,1.013575,,,,,,,,,,,,,15974a66-c575-457b-a36c-2b1676b4dcc3,104,,"[23.1, 59.0]",3890406,1,,,,,1.1955255,,Right Foot,,,"[28.3, 72.2]",,Ground Pass,,14.187318,,,,Matthias Ginter,8808.0,,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,5,Borussia Dortmund,180,['fd35e3b6-405e-4981-9d3f-1de67393a5eb'],55,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:55.277,Pass,
,,,,,,,,,,,,,,,,1.002372,,,,,,,,,,,,,d7efeff2-df50-4707-81d9-28fa5b576acc,107,,"[33.1, 73.6]",3890406,1,,,,,-0.36214578,,Right Foot,,,"[55.8, 65.0]",,Low Pass,,24.274471,,,,Pierre-Emerick Aubameyang,3712.0,,,,,,,1,Regular Play,Matthias Ginter,8808.0,Right Back,5,Borussia Dortmund,180,['4776b864-a319-49a8-8e1e-d8644699c36c'],57,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:57.634,Pass,
,,,,,,,,,,,,,,,,1.609325,,,,,,,,,,,,,e7a72667-342e-4192-905c-7c5bcfeb8699,110,,"[56.2, 66.0]",3890406,1,,,,,-1.7429872,,Right Foot,,,"[53.4, 49.9]",,High Pass,,16.341665,,,,Shinji Kagawa,5684.0,,,,,,,1,Regular Play,Pierre-Emerick Aubameyang,3712.0,Center Forward,5,Borussia Dortmund,180,['8f0358dd-6b8d-4792-9817-5e3270ea884e'],58,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:58.836,Pass,
,,,,,,,,,,,,,,,,1.930158,,,,,,,,,,,,,5ff7ff2c-a2e1-414e-91ec-cebc3c10c186,113,,"[54.8, 50.5]",3890406,2,,,,,3.1415927,,Right Foot,,,"[45.8, 50.5]",,High Pass,,9.0,,,,Julian Weigl,8816.0,,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,5,Borussia Dortmund,180,"['c28cc720-c6e5-4303-9799-532e4d1a83ad', 'cdcf50de-2daf-4db9-bcc2-988d11b9b48f']",0,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:00.445,Pass,True
,,,,,,,,,,,,,,,,0.906991,,,,,,,,,,,,,e879706e-0105-42d5-9431-ab30aebee03c,116,,"[45.6, 50.5]",3890406,2,,,,,2.8166876,,Right Foot,,,"[36.1, 53.7]",,Ground Pass,,10.02447,,,,Sokratis Papastathopoulos,8244.0,,,,,,,1,Regular Play,Julian Weigl,8816.0,Left Defensive Midfield,5,Borussia Dortmund,180,['2fb61838-0afd-4317-9bd7-759b4147427e'],2,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:02.840,Pass,
,,,,,,,,,,,,,,,,1.086013,,,,,,,,,,,,,83350096-bc00-4e58-84a8-f12e7b7f04da,119,,"[34.9, 48.5]",3890406,2,,,,,-2.223643,,Right Foot,,,"[27.1, 38.3]",,Ground Pass,,12.840561,,,,Mats Hummels,5572.0,,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,5,Borussia Dortmund,180,['375339fc-e84e-4e89-b5e2-dfe18a4ad3c5'],6,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:06.378,Pass,
