ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.719859,,,,,,,,,,,,,cc59d25c-8a69-4f0a-ba2f-101a03c092a8,15,,"[50.9, 50.4]",3890481,0,,,,,2.2203457,,Right Foot,,"[44.9, 58.3]",Ground Pass,9.920181,,,,Łukasz Piszczek,5658.0,,,,,,,1,From Kick Off,Julian Weigl,8816.0,Right Defensive Midfield,2,Borussia Dortmund,180,['23ede871-3242-4cd1-9be7-22b13153c593'],7,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:07.026,Pass,
,,,,,,,,,,,,,,,,1.924877,,,,,,,,,,,,,edce8ca9-ba5d-43c3-9e08-6838694f1253,17,,"[43.8, 58.9]",3890481,0,,,,,-2.9409397,,Right Foot,,"[26.1, 55.3]",Ground Pass,18.062391,,,,Sven Bender,8216.0,,,,,,,1,From Kick Off,Łukasz Piszczek,5658.0,Right Center Back,2,Borussia Dortmund,180,['ce8bd582-b19d-4e09-a31b-ff80c694e794'],7,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:07.746,Pass,
,,,,,,,,,,,,,,,,1.254257,,,,,,,,,,,,,ae63c636-6b1e-439e-823e-43c5bc3d7081,20,,"[25.8, 56.3]",3890481,0,,,,,1.0314131,,Right Foot,,"[34.3, 70.5]",Ground Pass,16.549622,,,,Łukasz Piszczek,5658.0,,,,,,,1,From Kick Off,Sven Bender,8216.0,Center Back,2,Borussia Dortmund,180,"['4ae1b9d3-2e58-4676-96ae-b7340f0c5ca8', '5fdfbebd-a710-4726-afc7-7984f5fc1a5a']",9,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:09.671,Pass,True
,,,,,,,,,,,,,,,,0.726985,,,,,,,,,,,,,e950a4d2-3784-4f30-b197-a58874af597e,26,,"[28.4, 74.5]",3890481,0,,,,,-0.73023945,,Right Foot,,"[37.0, 66.8]",Ground Pass,11.543396,,,,Julian Weigl,8816.0,,,,,,Free Kick,1,From Free Kick,Łukasz Piszczek,5658.0,Right Center Back,3,Borussia Dortmund,180,['91c30155-f80f-4750-a9a0-86c6c00f2e34'],26,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:26.352,Pass,
,,,,,,,,,,,,,,,,1.389346,,,,,,,,,,,,,c9098263-229f-4a09-bae5-b3a13b18b135,28,,"[37.0, 66.8]",3890481,0,,,,,2.7155986,,Right Foot,,"[25.1, 72.2]",Ground Pass,13.0679,,,,Łukasz Piszczek,5658.0,,,,,,,1,From Free Kick,Julian Weigl,8816.0,Right Defensive Midfield,3,Borussia Dortmund,180,['a0bb0e7f-4555-4fa0-8fed-e2f467a073f0'],27,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:27.079,Pass,
,,,,,,,,,,,,,,,,1.101833,,,,,,,,,,,,,3c91f6e3-409d-4608-92e6-e1d4cb498e91,30,,"[25.1, 72.2]",3890481,0,,,,,0.121352,,Right Foot,,"[41.5, 74.2]",Ground Pass,16.521502,,,,Erik Durm,13206.0,,,,,,,1,From Free Kick,Łukasz Piszczek,5658.0,Right Center Back,3,Borussia Dortmund,180,['e84c23a7-3b42-47dc-b33c-b9e490a93d55'],28,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:28.468,Pass,
,,,,,,,,,,,,,,,,2.836946,,,,,,,,,,,,,77eda910-4c29-4755-945f-fc2da67118fa,47,,"[17.6, 76.3]",3890481,0,,,,,0.059127618,,Right Foot,,"[64.9, 79.1]",High Pass,47.3828,,Out,,Pierre-Emerick Aubameyang,3712.0,,,,,,,1,From Free Kick,Sven Bender,8216.0,Center Back,3,Borussia Dortmund,180,['53ab1f67-384d-4350-b66d-6e7162c00208'],39,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:39.142,Pass,
,,,,,,,,,,,,,,,,2.393465,,,,,,,,,,,,,66b0f0e5-d377-42dd-a544-3e3aaf78bbe9,49,,"[57.8, 0.1]",3890481,0,,,,,0.21687362,,,,"[87.3, 6.6]",High Pass,30.207615,,,,Robert Lewandowski,5668.0,,,,,,Throw-in,1,From Throw In,Juan Bernat Velasco,15651.0,Left Back,4,Bayern Munich,169,['ddd28a01-244b-468d-86f4-c0643190eebf'],52,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:52.151,Pass,
,,,,,,,,,,,,,,,,1.468726,,,,,,,,,,,,,ff37d734-3ea0-452b-b8c8-a0df7ea41d09,54,,"[27.4, 66.0]",3890481,0,,,,True,0.4690384,,,,"[42.2, 73.5]",High Pass,16.591866,,Incomplete,,Henrikh Mkhitaryan,3275.0,,,,,,Recovery,1,From Throw In,Sven Bender,8216.0,Center Back,4,Bayern Munich,169,"['09180a57-6568-44d6-b34f-94da926a1530', '3b18b0db-7277-4b7a-961b-50173df1de20', 'f67ed32f-ca43-4ff2-b90a-bb1666720a11']",56,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:56.357,Pass,True
,,,,,,,,,,,,,,,,0.721859,,,,,,,,,,,,,3b18b0db-7277-4b7a-961b-50173df1de20,57,,"[77.9, 6.6]",3890481,0,,,,,-0.23374318,,Left Foot,,"[82.1, 5.6]",Low Pass,4.3174067,,,,Douglas Costa de Souza,5837.0,,,,,,Interception,1,From Throw In,Juan Bernat Velasco,15651.0,Left Back,4,Bayern Munich,169,"['39d56b21-4c57-449e-8468-055facae8070', 'c1f3d0f6-3717-447f-a86e-31e9d19ae500', 'ff37d734-3ea0-452b-b8c8-a0df7ea41d09']",57,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:57.826,Pass,True
,,,,,,,,,,,,,,,,1.967894,,,,,,,,,,,,,0d07f425-7f89-44e5-ac5e-c626d6ff6c0b,66,,"[98.5, 0.1]",3890481,1,,,,,1.0746158,,,,"[112.9, 26.7]",High Pass,30.247644,,Incomplete,,Thomas Müller,5562.0,,,,,,Throw-in,1,From Throw In,Juan Bernat Velasco,15651.0,Left Back,5,Bayern Munich,169,"['22970244-bbec-4fbd-855c-d802d3fdd093', '8e99cfdf-aef7-491b-a7e5-029f5fe77698']",13,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:13.013,Pass,
,,,,,,,,,,,,,,,,1.104758,,,,,,,,,,,,,22970244-bbec-4fbd-855c-d802d3fdd093,69,,"[7.2, 53.4]",3890481,1,,,,True,1.0393676,,,,"[15.9, 68.2]",High Pass,17.167702,,,,Henrikh Mkhitaryan,3275.0,,,,,,Recovery,1,Regular Play,Mats Hummels,5572.0,Left Center Back,6,Borussia Dortmund,180,"['0d07f425-7f89-44e5-ac5e-c626d6ff6c0b', '2ac3fd96-aef3-4872-bd47-8d17385bc149', '601b78c3-5b97-46a0-b8f6-7d24141c29e0']",14,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:14.981,Pass,True
,,,,,,,,,,,,,,,,0.855661,,,,,,,,,,,,,0e1ded0a-86fd-4a51-8838-02b625db3e5e,71,,"[15.7, 70.5]",3890481,1,,,,,-1.9756881,,Head,,"[10.3, 57.9]",Low Pass,13.708391,,,,Sven Bender,8216.0,,,,,,,1,Regular Play,Henrikh Mkhitaryan,3275.0,Right Wing,6,Borussia Dortmund,180,['f6fe83a8-fe56-43e8-8bf3-0b9ba8cc66c9'],16,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:16.663,Pass,
,,,,,,,,,,,,,,,,2.465957,,,,,,,,,,,,,fe940968-88d2-4202-8ace-c398026ebfe3,73,,"[10.3, 57.9]",3890481,1,,,,,0.3411656,,Right Foot,,"[41.0, 68.8]",High Pass,32.5776,,Incomplete,,Pierre-Emerick Aubameyang,3712.0,,,,,,,1,Regular Play,Sven Bender,8216.0,Center Back,6,Borussia Dortmund,180,"['53fbba91-1d51-4a5e-adfc-b6ba3c52b6ea', 'cf4c9c29-dc11-4475-a775-1352a2c759bb']",17,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:17.519,Pass,
,,,,,,,,,,True,,,,,,0.461939,,,,,,,,,,,,,cf4c9c29-dc11-4475-a775-1352a2c759bb,76,,"[79.1, 11.3]",3890481,1,,,,,-0.6991926,,Left Foot,,"[83.5, 7.6]",Low Pass,5.748913,,,,Juan Bernat Velasco,15651.0,,,,,,Interception,1,Regular Play,Xabier Alonso Olano,20133.0,Right Defensive Midfield,7,Bayern Munich,169,"['1e979a2b-6038-4f2b-b9c7-063ba6336315', '95785ee2-10f2-4910-86b2-3806e2b29ac2', 'fe940968-88d2-4202-8ace-c398026ebfe3']",19,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:19.985,Pass,True
,,,,,,,,,,,,,,,,2.042199,,,,,,,,,,,,,118c6ead-8f1f-43c7-9558-970320844133,80,,"[66.0, 3.7]",3890481,1,,,,,2.5262532,,Right Foot,,"[42.8, 20.1]",Ground Pass,28.411264,,,,Joshua Kimmich,5579.0,,,,,,Recovery,1,Regular Play,Xabier Alonso Olano,20133.0,Right Defensive Midfield,7,Bayern Munich,169,['d1a0c16c-5b49-4c52-9dea-38f18c804e7d'],22,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:22.608,Pass,
,,,,,,,,,,,,,,,,2.022924,,,,,,,,,,,,,26a3e84e-7c0a-43d4-b061-4710aac19a2d,83,,"[42.6, 19.4]",3890481,1,,,,,1.3634739,,Left Foot,,"[48.7, 48.4]",Ground Pass,29.634607,,,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Center Back,7,Bayern Munich,169,['11154c0c-a269-4a43-b1ed-6a3b297bbe21'],25,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:25.434,Pass,
,,,,,,,,,,,,,,,,2.268281,,,,,,,,,,,,,48e9463a-7ea1-40aa-a567-084bd0b8bdab,87,,"[53.3, 55.9]",3890481,1,,,,,0.81986725,,Right Foot,,"[72.9, 76.9]",Ground Pass,28.7256,,,,Arjen Robben,8218.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,7,Bayern Munich,169,"['a9e4c43d-3478-4868-a546-6ef721280c10', 'fe96c84d-8a23-45c4-bc8e-9e230db7550d']",28,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:28.879,Pass,True
,,,,,,,,,,,,,,,,1.489044,,,,,,,,,,,,,68209d30-e4ab-434d-9aaa-6208ad0e34b9,91,,"[71.2, 74.7]",3890481,1,,,,,-2.8438923,,Left Foot,,"[62.4, 72.0]",Ground Pass,9.20489,,,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Arjen Robben,8218.0,Right Wing,7,Bayern Munich,169,"['b1d87630-0cfa-4ec2-a867-1c39f86ed3a3', 'cb750ed3-ffca-42a2-a43e-ee08b80b18ea']",32,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:32.360,Pass,True
,,,,,,,,,,,,,,,,1.896277,,,,,,,,,,,,,8b7bae21-df87-4b0a-9fec-b80253ef45d8,94,,"[61.7, 73.1]",3890481,1,,,,,0.32357872,,Right Foot,,"[78.1, 78.6]",Ground Pass,17.297688,,,,Thomas Müller,5562.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,7,Bayern Munich,169,"['e1890ed2-3f37-400d-9d78-c4dc611e154b', 'f729ffd2-3086-419a-816f-82f50ba7e191']",33,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:33.849,Pass,True
,,,,,,,,,,,,,,,,5.763941,,,,,,,,,,,,,de17f1b0-14f8-4959-bf11-86ecd205e0e0,102,,"[41.0, 2.2]",3890481,1,,,,,0.061411355,,Left Foot,,"[102.8, 6.0]",Low Pass,61.916718,,Incomplete,,,,,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,7,Bayern Munich,169,['5da19744-8afd-48d2-a0aa-28f8db8f347d'],40,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:40.523,Pass,
,,,,,,,,,,,,,,,,0.949402,,,,,,,,,,,,,c20d9cd3-ce09-4335-b2f7-95ab462d17d6,106,,"[35.9, 75.4]",3890481,1,,,,,0.23441568,,Right Foot,,"[49.3, 78.6]",Ground Pass,13.776793,,,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Center Back,7,Bayern Munich,169,"['594cc1da-3306-452a-a633-b94962f74f50', '965fc2e2-55a2-4b5d-89c1-8e9ddf84d2db']",53,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:53.997,Pass,True
,,,,,,,,,,,,,,,,0.586576,,,,,,,,,,,,,68cc6f2b-ff6c-4021-9eb3-f30653176b9f,110,,"[50.3, 78.5]",3890481,1,,,,,-0.6883588,,Right Foot,,"[56.5, 73.4]",Ground Pass,8.028076,,,,Thomas Müller,5562.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,7,Bayern Munich,169,"['b020227b-00ef-4384-b0b8-0b76efa732bb', 'e7687e6d-c5ca-4598-88db-a6273c7faa68']",55,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:55.377,Pass,True
,,,,,,,,,,,,,,,,2.750686,,,,,,,,,,,,,e6895909-39b7-450a-ab5b-37ff4df9ea26,112,,"[56.5, 73.4]",3890481,1,,,,,0.10203351,,Right Foot,,"[85.8, 76.4]",High Pass,29.453184,,Incomplete,,Robert Lewandowski,5668.0,,,,,,,1,Regular Play,Thomas Müller,5562.0,Center Attacking Midfield,7,Bayern Munich,169,"['35a5bbca-2350-4781-b5f8-7ae17b01f909', 'f5e564ae-f318-45aa-9afe-7ce4de90ae50']",55,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:55.964,Pass,
,,,,,,,,,,,,,,,,1.062816,,,,,,,,,,,,,172d7085-27f1-41f8-b494-e4877bac7aa6,124,,"[83.5, 75.0]",3890481,2,,,,,0.13003138,,Left Foot,,"[96.5, 76.7]",Ground Pass,13.1106825,,,,Robert Lewandowski,5668.0,,,,,,,1,Regular Play,Arjen Robben,8218.0,Right Wing,7,Bayern Munich,169,['1e94d8de-45f5-4abe-8a50-1584ea1d0ebe'],4,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:04.291,Pass,
,,,,,,,,,,,,,,,,1.133344,,,,,,,,,,,,,26f09717-bc83-4061-96cb-030c5de593e2,127,,"[103.5, 76.7]",3890481,2,,,,,-1.2916164,,Right Foot,True,"[112.1, 46.7]",Ground Pass,31.208332,,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,Regular Play,Robert Lewandowski,5668.0,Center Forward,7,Bayern Munich,169,"['54201769-55b6-4950-8ddf-85e18ee7c31c', '92b5b0db-f49d-4332-9546-9c53606b0aa2']",6,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:06.539,Pass,
,,,,,,,,,,,,,,,,1.320716,,,,,,,,,,,,,455519ef-e0e9-4f0e-9fc6-34dd022abbc8,130,,"[120.0, 80.0]",3890481,2,,,,,-2.7400122,,Left Foot,,"[112.7, 76.9]",Ground Pass,7.930952,,,,Xabier Alonso Olano,20133.0,,,,,,Corner,1,From Corner,Douglas Costa de Souza,5837.0,Left Wing,8,Bayern Munich,169,['7c745d22-660d-42e3-aa5b-93f5efec49fb'],38,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:38.266,Pass,
,,,,,,,,,,,,,,,,1.711007,,,,,,,,,,,,,765610ec-39cd-4b85-b083-4eb28db8382f,133,,"[112.7, 76.9]",3890481,2,,,,,-1.8879244,,Right Foot,True,"[99.9, 37.9]",High Pass,41.046803,,Incomplete,,,,,,,,,,1,From Corner,Xabier Alonso Olano,20133.0,Right Defensive Midfield,8,Bayern Munich,169,['d261e653-721c-49c7-b90e-14fb7168313c'],39,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:39.607,Pass,
,,,,,,,,,,,,,,,,1.647443,,,,,,,,,,,,,f1ba0e22-25d9-46da-afea-141edc8da1b9,137,,"[57.1, 53.5]",3890481,2,,,,,-1.033353,cfab2b60-c1c9-4a68-a3c7-7bf5d5557334,Right Foot,,"[74.8, 23.8]",Low Pass,34.57427,,,,Marco Reus,5559.0,True,,,,,,1,From Counter,Henrikh Mkhitaryan,3275.0,Right Wing,9,Borussia Dortmund,180,"['7bcc30be-a618-486c-b027-ee7acac8c3a8', '9ea9a671-2c31-4bf9-9148-41adc46e4ec5']",45,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:45.668,Pass,True
,,,,,,,,,,,,,,,,3.559643,,,,,,,,,,,,,4a97d3e3-858d-46c0-ae47-411ae26761b1,148,,"[14.8, 31.7]",3890481,2,,,,,-0.30935147,,Left Foot,,"[56.1, 18.5]",High Pass,43.35816,,Incomplete,,Thomas Müller,5562.0,,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,9,Borussia Dortmund,180,"['741a6e0e-863b-42fa-a3d1-6c3b1f1a5dd2', 'ec5331c4-a92e-44c4-8aca-029b74323473']",55,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:55.839,Pass,
,,,,,,,,,,,,,,,,1.464959,,,,,,,,,,,,,d7e9a4cf-17a9-4516-9d76-3b180b76facc,152,,"[73.2, 54.1]",3890481,3,,,,,1.4953098,,Left Foot,,"[74.1, 66.0]",Ground Pass,11.933985,,,,Henrikh Mkhitaryan,3275.0,,,,,,,1,Regular Play,Erik Durm,13206.0,Right Wing Back,9,Borussia Dortmund,180,['ca995c60-0b61-44c7-9715-322a481692df'],1,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:03:01.767,Pass,
