50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.63256,,,,,,,,,,1140e003-f5f5-4178-867f-f36873f02401,17,,,"[35.7, 32.4]",3890502,0,,,,,1.2967452,,Right Foot,,,"[42.7, 57.3]",,Ground Pass,,25.865227,,,,,Jonathan Tah,8221.0,,,,,,1,From Kick Off,André Ramalho Silva,9363.0,Left Center Back,2,Bayer Leverkusen,904,['d2627379-fdaa-4ccd-9b3e-af24a9dd2990'],11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:11.262,Pass,
,,,,,,,,,,,,,,,1.997783,,,,,,,,,,de2e6d91-defa-422c-aabe-061c69775baa,20,,,"[45.0, 57.9]",3890502,0,,,,,-1.7126933,,Right Foot,,,"[41.4, 32.7]",,Ground Pass,,25.455845,,,,,André Ramalho Silva,9363.0,,,,,,1,From Kick Off,Jonathan Tah,8221.0,Right Center Back,2,Bayer Leverkusen,904,['e7291c22-1d28-41f9-b4a2-3dda7893af58'],14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:14.947,Pass,
,,,,,,,,,,,,,,,2.13476,,,,,,,,,,4dd4a1b7-30be-4304-a9aa-5ca32e68e164,23,,,"[42.0, 30.9]",3890502,0,,,,,-1.5145786,,Right Foot,,,"[43.3, 7.8]",,Ground Pass,,23.13655,,,,,Wendell Nascimento Borges,8212.0,,,,,,1,From Kick Off,André Ramalho Silva,9363.0,Left Center Back,2,Bayer Leverkusen,904,['7f6b10e7-ce0b-4668-b342-643e904299b5'],17,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:17.572,Pass,
,,,,,,,,,,,,,,,1.711277,,,,,,,,,,6cfb73ad-bdb9-42c4-a56a-5aeeecbf33ac,26,,,"[46.7, 5.2]",3890502,0,,,,,0.79251546,,Left Foot,,,"[74.6, 33.5]",,Ground Pass,,39.740406,,,Incomplete,,Stefan Kießling,11394.0,,,,,,1,From Kick Off,Wendell Nascimento Borges,8212.0,Left Back,2,Bayer Leverkusen,904,"['598ebb7b-4b75-4c17-a1de-516e8aab7321', '75c17761-9e02-4fe9-9bb6-0cb0512fee49']",20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:20.881,Pass,
,,,,,,,,,,,,,,,1.905188,,,,,,,,,,20639e2d-a368-4d4a-a9b3-ba6099f43e3b,31,,,"[35.3, 47.9]",3890502,0,,,,,-2.8832688,,Left Foot,,,"[10.7, 41.4]",,Ground Pass,,25.444252,,,,,Diego Orlando Benaglio,4600.0,,,,,,1,Regular Play,Maximilian Arnold,8235.0,Left Defensive Midfield,3,Wolfsburg,179,['4435e654-8282-42ee-a62e-65c6f16b799c'],24,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:24.604,Pass,
,,,,,,,,,,,,,,,1.59033,,,,,,,,,,152bb267-30d6-4540-8931-1705c62dbae2,34,,,"[10.1, 38.0]",3890502,0,,,,,-1.0771791,,Right Foot,,,"[20.0, 19.6]",,Ground Pass,,20.894258,,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Diego Orlando Benaglio,4600.0,Goalkeeper,3,Wolfsburg,179,['9c1f8f6f-ce08-4c87-b3e1-a29d75524f41'],27,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:27.616,Pass,
,,,,,,,,,,,,,,,3.443897,,,,,,,,,,78399ea4-5a61-4161-a5ae-dc13dd6cb481,38,,,"[15.9, 16.9]",3890502,0,,,,,-0.20813294,,Right Foot,,,"[71.3, 5.2]",,High Pass,,56.621994,,,Incomplete,,André Schürrle,10281.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,3,Wolfsburg,179,"['4042d945-9793-4e87-b9a2-0a5c9b50bea7', '7790a663-0bad-45e5-b043-935dbd5ac27f']",31,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:31.700,Pass,
,,,,,,,,,,,,,,,5.105163,,,,,,,,,,59c1d7d3-2d57-4ac6-ad53-44cc086a07ea,45,,,"[49.5, 74.9]",3890502,0,,,,,-0.485481,,Right Foot,,,"[111.1, 42.4]",,High Pass,,69.64776,,,Incomplete,,Stefan Kießling,11394.0,,,,,Free Kick,1,From Free Kick,Jonathan Tah,8221.0,Right Center Back,4,Bayer Leverkusen,904,"['a4273079-4569-46a8-a3ad-55fc7e4491e6', 'b869d43b-2746-44a9-bdf0-c03f4c57afbf']",53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:53.838,Pass,
,,,,,,,,,,,,,,,1.408062,,,,,,,,,,e72c01e5-f094-458a-9e34-f5b00477c7c4,49,,,"[9.5, 37.3]",3890502,1,,,,,0.6842948,,Keeper Arm,,,"[20.9, 46.6]",,Ground Pass,,14.71224,,,,,Robin Knoche,8239.0,,,,,,1,Regular Play,Diego Orlando Benaglio,4600.0,Goalkeeper,5,Wolfsburg,179,['342b7cb6-9ff8-4169-bb87-5c591f60a086'],0,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:00.432,Pass,
,,,,,,,,,,,,,,,1.516934,,,,,,,,,,a8cd76a1-fa99-483a-bdb3-cafb3701c0c2,52,,,"[27.5, 61.9]",3890502,1,,,,,0.7786869,,Right Foot,,,"[42.5, 76.7]",,Ground Pass,,21.072256,,,,,Christian Träsch,23266.0,,,,,,1,Regular Play,Robin Knoche,8239.0,Right Center Back,5,Wolfsburg,179,['47edfd79-4cf5-426a-8fe3-49fbedcc0644'],3,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:03.698,Pass,
,,,,,,,,,,,,,,,1.056386,,,,,,,,,,55a99fc8-a80a-419b-a146-cf54f86a86c1,55,,,"[43.3, 76.7]",3890502,1,,,,,-1.6037514,,Right Foot,,,"[43.0, 67.6]",,Ground Pass,,9.104943,,,,,Josuha Guilavogui,8230.0,,,,,,1,Regular Play,Christian Träsch,23266.0,Right Back,5,Wolfsburg,179,"['47385203-ae24-4d8f-97e5-9100be1c4482', 'b58663cf-41f7-4eff-ab7f-195bdd976f44']",5,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:05.215,Pass,True
,,,,,,,,,,,,,,,1.326131,,,,,,,,,,e6722d72-af92-4c46-8cc6-71a05ca56737,57,,,"[42.2, 67.0]",3890502,1,,,,,0.44501624,,Right Foot,,,"[61.7, 76.3]",,Ground Pass,,21.604166,,,Incomplete,,Adelino André Vieira Freitas,10790.0,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Right Defensive Midfield,5,Wolfsburg,179,"['002d789a-907b-44b9-91db-c5949d98538e', 'ffe51ebf-0e15-4aa1-9f86-0ee9d7e3ca9f']",6,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:06.271,Pass,
,,,,,,,,,,,,,,,0.582033,,,,,,,,,,6b726dbc-0d1c-45f5-9e08-df58d38034b6,61,,,"[70.5, 4.0]",3890502,1,,,,,0.4081491,,Left Foot,,,"[77.9, 7.2]",,Ground Pass,,8.062258,,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,6,Bayer Leverkusen,904,['f92efd47-3da8-4e70-8b28-a27d6621ad96'],9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:09.187,Pass,
,,,,,,,,,,,,,,,0.824198,,,,,,,,,,f151966e-3921-448a-92cb-8a89871d2923,63,,,"[78.5, 7.2]",3890502,1,,,,,1.6672701,,Right Foot,,,"[77.9, 13.4]",,Ground Pass,,6.228965,,,,,Stefan Kießling,11394.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,6,Bayer Leverkusen,904,['98c04126-fa70-4d3a-806d-803742f1d307'],9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:09.769,Pass,
,,,,,,,,,,,,,,,1.728652,,,,,,,,,,39a5b08c-1396-4b70-b026-388dff6baca5,79,,,"[84.1, 12.9]",3890502,1,,,,,0.75338066,,Right Foot,True,,"[113.1, 40.1]",,High Pass,,39.759777,,,Incomplete,,Stefan Kießling,11394.0,,,,,Free Kick,1,From Free Kick,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,7,Bayer Leverkusen,904,"['2bb9c08c-b5ab-4a03-ae56-9f68ac6fc488', 'e9d4602e-af39-4568-8b1d-c89ff5704a55']",42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:42.382,Pass,
,,,,,,,,,,,,,,,1.537386,,,,,,,,,,f32963b3-4144-462a-9fd3-dade5f88b6c2,83,,,"[13.2, 46.6]",3890502,1,,,,,1.0303768,,Keeper Arm,,,"[23.1, 63.1]",,Ground Pass,,19.242142,,,,,Christian Träsch,23266.0,,,,,,1,Regular Play,Diego Orlando Benaglio,4600.0,Goalkeeper,8,Wolfsburg,179,['b7f2fa67-84af-4f35-872a-e4c63792ffa8'],46,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:46.747,Pass,
,,,,,,,,,,,,,,,0.172263,,,,,,,,,,4c54655c-e6a4-4875-bc23-4ec382dd0823,85,,,"[22.9, 63.3]",3890502,1,,,,,0.20065288,,Right Foot,,,"[28.8, 64.5]",,Ground Pass,,6.0207973,,,Incomplete,,Adelino André Vieira Freitas,10790.0,,,,,,1,Regular Play,Christian Träsch,23266.0,Right Back,8,Wolfsburg,179,"['77d91df7-0638-4add-9da0-55e06a1be325', 'ef50e80f-5091-40de-941d-3e0610a0b044']",48,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:48.284,Pass,
,,,,,,,,,,,,,,,0.73825,,,,,,,,,,33131c06-cf18-41b5-8bf2-763d8f64ef8d,88,,,"[29.1, 80.0]",3890502,2,,,,,-0.7551044,,,,,"[34.2, 75.2]",,Low Pass,,7.0035706,,,,,Josuha Guilavogui,8230.0,,,,,Throw-in,1,From Throw In,Christian Träsch,23266.0,Right Back,9,Wolfsburg,179,['7f303956-30f2-455e-ab34-b322d129ae2e'],9,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:09.082,Pass,
,,,,,,,,,,,,,,,1.081453,,,,,,,,,,c8f2f8df-5ea8-4f67-ae34-ddb9053b1710,91,,,"[36.0, 75.7]",3890502,2,,,,,2.8802667,,Right Foot,,,"[27.4, 78.0]",,Low Pass,,8.902246,,,,,Christian Träsch,23266.0,,,,,,1,From Throw In,Josuha Guilavogui,8230.0,Right Defensive Midfield,9,Wolfsburg,179,"['131e1f8f-d890-4af5-9fed-992f319268cf', '362d3019-b016-4c8a-914d-ccc2c155f898']",9,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:09.820,Pass,True
,,,,,,,,,,,,,,,2.392298,,,,,,,,,,4b43e6cc-c0be-4338-9db7-3199f209e918,95,,,"[28.3, 71.8]",3890502,2,,,,,-0.9764108,,Right Foot,,,"[50.2, 39.4]",,Low Pass,,39.10716,,,,,Max Kruse,8386.0,,,,,,1,From Throw In,Christian Träsch,23266.0,Right Back,9,Wolfsburg,179,['060e773b-71f4-4d04-a50a-a1dfd4b51c38'],12,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:12.678,Pass,
,,,,,,,,,,,,,,,1.918788,,,,,,,,,,42a950f8-08c3-497e-8d92-786372fde2aa,98,,,"[50.9, 30.9]",3890502,2,,,,,-1.5048543,,Left Foot,,,"[52.3, 9.7]",,Ground Pass,,21.246176,,,,,André Schürrle,10281.0,,,,,,1,From Throw In,Max Kruse,8386.0,Center Forward,9,Wolfsburg,179,['c7d2d558-01e0-4e86-91e1-b9d388dbcc20'],17,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:17.685,Pass,
,,,,,,,,,,,,,,,3.66293,,,,,,,,,,e672746b-733e-4dc5-8708-39237dc639d7,101,,,"[68.2, 4.6]",3890502,2,,,,,0.03348031,,Right Foot,,,"[110.0, 6.0]",,Low Pass,,41.823437,,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,From Throw In,André Schürrle,10281.0,Left Wing,9,Wolfsburg,179,['1c5f5730-15ad-426e-8d88-b12e81cca235'],19,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:19.801,Pass,
,,,,,,,,,,,,,,,1.966234,,,,,,,,,,7d2f5014-36f1-4f25-8bc2-dd924927dd2d,104,,,"[111.6, 5.7]",3890502,2,,,,,1.7236419,,Left Foot,True,,"[105.7, 44.0]",,High Pass,,38.751774,,,Incomplete,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,9,Wolfsburg,179,['26e0ca65-4192-400c-915c-1083f6e5ca27'],23,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:23.666,Pass,
,,,,,,,,,,,,,,,1.895658,,,,,,,,,,30bacc9f-4f1f-489d-8a4f-04803db95ac9,107,,,"[33.5, 46.0]",3890502,2,,,,True,-1.3847382,,,,,"[35.1, 37.5]",,High Pass,,8.649278,,,,,Wendell Nascimento Borges,8212.0,,,,,Recovery,1,Regular Play,Stefan Kießling,11394.0,Center Forward,10,Bayer Leverkusen,904,"['85d07466-bceb-4725-ae15-3e7bfc9d46c0', 'cfc4f52d-7b1b-4a6a-8260-0bbfb0cd4320']",28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:28.503,Pass,True
,,,,,,,,,,,,,,,1.064862,,,,,,,,,,b8312c10-8305-4ad9-be28-6260f81ff161,110,,,"[35.6, 38.9]",3890502,2,,,,,0.25877088,,Left Foot,,,"[42.4, 40.7]",,Low Pass,,7.034202,,,Incomplete,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,10,Bayer Leverkusen,904,"['807a2aef-344e-49e3-9b49-b2db7fba6456', 'be402746-62cc-451d-8915-d4bb5bfbcc06']",30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:30.441,Pass,
,,,,,,,,,,,,,,,2.330385,,,,,,,,,,889828c4-c94b-49a7-a494-b4a253b9d74b,115,,,"[40.0, 31.6]",3890502,2,,,,,-1.7169852,,Left Foot,,,"[37.6, 15.3]",,Ground Pass,,16.47574,,,,,Julian Brandt,5555.0,,,,,Recovery,1,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,10,Bayer Leverkusen,904,"['562983a9-be61-4529-8a80-c746591bb95c', 'af5b7482-7e24-4958-9ba6-f98a25b9f1c5']",32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:32.686,Pass,True
,,,,,,,,,,,,,,,1.047955,,,,,,,,,,75266c1c-066b-48a5-a086-3ca512b4482d,118,,,"[64.9, 3.0]",3890502,2,,,,,1.6721429,,Right Foot,,,"[63.7, 14.8]",,Ground Pass,,11.86086,,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Julian Brandt,5555.0,Left Wing,10,Bayer Leverkusen,904,['219992ab-51df-47f2-a8d3-04b7ed93c6ca'],40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:40.268,Pass,
,,,,,,,,,,,,,,,2.320554,,,,,,,,,,179652e0-57bf-430d-81b7-4cde46ccd580,121,,,"[64.0, 16.0]",3890502,2,,,,,1.0835543,699c6a82-22c0-4dc7-ac4d-cd1e56f21ccf,Right Foot,,,"[92.4, 69.6]",,High Pass,,60.659046,,,,,Karim Bellarabi,8213.0,True,True,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,10,Bayer Leverkusen,904,['233ba32a-7493-4c4b-a757-e16029193ef1'],42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:42.898,Pass,
,,,,,,,,,,,,,,,0.976458,,,,,,,,,,3808c74c-abf2-491c-bd1c-be5e3149ab19,129,,,"[98.7, 0.1]",3890502,2,,,,,1.8766752,,,,,"[96.3, 7.7]",,Low Pass,,7.9699435,,,,,Christoph Kramer,8805.0,,,,,Throw-in,1,From Throw In,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,11,Bayer Leverkusen,904,['c6b1b359-616c-4f5b-a380-ae5ba0d52f96'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:56.058,Pass,
,,,,,,,,,,,,,,,0.776472,,,,,,,,,,cfd9fb9a-1561-438c-a9a9-59def8ec5aac,132,,,"[96.3, 8.1]",3890502,2,,,,,-1.3734008,,Right Foot,,,"[97.5, 2.1]",,Ground Pass,,6.1188235,,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,From Throw In,Christoph Kramer,8805.0,Left Defensive Midfield,11,Bayer Leverkusen,904,['7fed3e1d-22f8-4586-bdf0-8def09fd7cf7'],57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:57.479,Pass,
,,,,,,,,,,,,,,,0.607906,,,,,,,,,,90d268b7-efa3-47cf-beab-b828f448283b,136,,,"[105.5, 10.3]",3890502,3,,,,,2.2439916,,Right Foot,,,"[99.2, 18.2]",,Ground Pass,,10.104454,,,,,Christoph Kramer,8805.0,,,,,,1,From Throw In,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,11,Bayer Leverkusen,904,['29ccdd88-ad93-4a3f-8c2f-b64d98c7aa43'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:01.238,Pass,
,,,,,,,,,,,,,,,0.97761,,,,,,,,,,e2a8da4a-8351-4420-8ebd-7b2c7312c4cf,140,,,"[101.1, 16.8]",3890502,3,,,,,-1.0971988,,Right Foot,,,"[105.2, 8.8]",,Ground Pass,,8.989438,,,,,Wendell Nascimento Borges,8212.0,,,,,,1,From Throw In,Christoph Kramer,8805.0,Left Defensive Midfield,11,Bayer Leverkusen,904,['ffed0ffa-58b3-4033-9772-cc44ee28c2a4'],3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:03.776,Pass,
