50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.279163,,,,,,,,,,,,,5dc6594c-afa0-487c-8bac-eeee2e5a0b02,17,,"[79.6, 32.6]",3890395,0,,,,,-1.6421038,,Right Foot,,,,"[79.2, 27.0]",,Low Pass,,5.6142673,,,,Hakan Çalhanoğlu,7039.0,,,,,,,1,From Kick Off,Javier Hernández Balcázar,3058.0,Right Center Forward,2,Bayer Leverkusen,904,['a69359c0-429b-4cdd-9b32-18c8c6d71a6e'],8,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:08.891,Pass,
,,,,,,,,,,,,,,,,,2.909868,,,,,,,,,,,,,3a9437fc-4517-4473-a9fd-ed3e91a0e41a,20,,"[79.6, 27.0]",3890395,0,,,,,0.041329835,,Right Foot,,,,"[106.2, 28.1]",,High Pass,,26.622734,,Incomplete,,Stefan Kießling,11394.0,,,,Through Ball,True,,1,From Kick Off,Hakan Çalhanoğlu,7039.0,Left Midfield,2,Bayer Leverkusen,904,"['1b58eb7c-5374-4676-8d8e-007b429f3c9e', '8a8d0dfc-dc75-4156-943d-224de95589c1']",9,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:09.295,Pass,
,,,,,,,,,,,,,,,,,1.17723,,,,,,,,,,,,,8a8d0dfc-dc75-4156-943d-224de95589c1,22,,"[13.9, 52.0]",3890395,0,,,,,1.5269648,,Right Foot,,,,"[14.4, 63.4]",,Ground Pass,,11.410959,,,,Julian Korb,8545.0,,,,,,Recovery,1,From Kick Off,Andreas Christensen,3959.0,Center Back,2,Bayer Leverkusen,904,"['3a9437fc-4517-4473-a9fd-ed3e91a0e41a', '6900230e-df5d-41ff-9b3e-36f4dd9e5b1b']",12,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:12.204,Pass,
,,,,,,,,,,,,,,,,,1.118133,,,,,,,,,,,,,291a09d1-bbf2-4484-9be1-0b2ac766dbb2,26,,"[14.8, 62.8]",3890395,0,,,,,1.0184928,,Right Foot,,,,"[25.4, 80.0]",,Ground Pass,,20.20396,,Out,,,,,,,,,,1,From Kick Off,Julian Korb,8545.0,Right Wing Back,2,Bayer Leverkusen,904,,13,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:13.582,Pass,
,,,,,,,,,,,,,,,,,0.723297,,,,,,,,,,,,,08489cca-61e6-46ca-b9e9-aac638e8d43e,27,,"[98.4, 0.1]",3890395,0,,,,,1.143332,,,,,,"[102.5, 9.1]",,Low Pass,,9.889894,,,,Stefan Kießling,11394.0,,,,,,Throw-in,1,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,3,Bayer Leverkusen,904,['94b42c1e-7c62-4cbf-9f08-81f51226519d'],20,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:20.538,Pass,
,,,,,,,,,,,,,,,,,0.825957,,,,,,,,,,,,,bb50c5ed-c62e-43b3-8a93-fe3359761a1e,30,,"[102.5, 9.1]",3890395,0,,,,,-2.1335335,,Right Foot,,,,"[98.4, 2.6]",,Low Pass,,7.6850505,,,,Wendell Nascimento Borges,8212.0,,,,,,,1,From Throw In,Stefan Kießling,11394.0,Left Center Forward,3,Bayer Leverkusen,904,['d569f9c2-4e06-40e8-9df2-721a22c11eac'],21,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:21.341,Pass,
,,,,,,,,,,,,,,,,,0.752114,,,,,,,,,,,,,130e33a0-59db-459d-9b2f-dee37345b0c5,33,,"[98.4, 2.6]",3890395,0,,,,,0.13758674,,Left Foot,,,,"[104.9, 3.5]",,Low Pass,,6.5620117,,,,Hakan Çalhanoğlu,7039.0,,,,,,,1,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,3,Bayer Leverkusen,904,['0caad7cc-a405-4dbc-ba1e-818f938caf13'],22,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:22.274,Pass,
,,,,,,,,,,,,,,,,,1.206311,,,,,,,,,,,,,dc7cb959-c0c9-42df-b428-37630184b233,41,,"[105.9, 1.8]",3890395,0,,,,,2.8603604,,Right Foot,,,,"[96.9, 4.4]",,Ground Pass,,9.368031,,Incomplete,,Kevin Kampl,8222.0,,,,,,,1,From Throw In,Stefan Kießling,11394.0,Left Center Forward,3,Bayer Leverkusen,904,"['02e8124b-17c5-4859-9ac6-389e687d74e8', 'a164fc74-a26f-4fc9-aa1e-118dfbd38941']",25,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:25.195,Pass,
,,,,,,,,,,,,,,,,,1.145108,,,,,,,,,,,,,7e47d7e9-85a0-4a43-974f-bb70ef5f5b89,50,,"[88.2, 2.2]",3890395,0,,,,,3.0754244,,Right Foot,,,,"[71.6, 3.3]",,Ground Pass,,16.636406,,,,Ömer Toprak,8573.0,,,,,,,1,From Throw In,Kevin Kampl,8222.0,Left Defensive Midfield,3,Bayer Leverkusen,904,['07dc326a-4b93-431a-b154-f75e76459420'],29,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:29.528,Pass,
,,,,,,,,,,,,,,,,,0.980058,,,,,,,,,,,,,bfaccb9f-0c5d-4723-841b-1ca0b0349967,53,,"[71.8, 3.3]",3890395,0,,,,,1.178638,,Left Foot,,,,"[78.5, 19.5]",,Ground Pass,,17.53083,,,,Karim Bellarabi,8213.0,,,,,,,1,From Throw In,Ömer Toprak,8573.0,Left Center Back,3,Bayer Leverkusen,904,['09d86f65-5e26-434f-9097-1c8333d68f07'],30,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:30.873,Pass,
,,,,,,,,,,,,,,,,,1.250657,,,,,,,,,,,,,3b400877-4ee0-4f51-9ada-f6482350bfa8,62,,"[90.6, 45.8]",3890395,0,,,,,0.2814793,,Right Foot,,,,"[107.2, 50.6]",,Ground Pass,,17.280046,,Incomplete,,Karim Bellarabi,8213.0,,,,Through Ball,True,,1,From Throw In,Javier Hernández Balcázar,3058.0,Right Center Forward,3,Bayer Leverkusen,904,"['66b8a8e8-f43f-4fcb-a7a3-0d50047960ad', '67ba3107-8c49-4601-97cf-2148a9825f6a']",36,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:36.520,Pass,
,,,,,,,,,,,,,,,,,1.506726,,,,,,,,,,,,,66b8a8e8-f43f-4fcb-a7a3-0d50047960ad,64,,"[12.9, 29.5]",3890395,0,,,,,2.9229238,,Left Foot,,,,"[2.1, 31.9]",,Ground Pass,,11.063454,,,,Yann Sommer,5550.0,,,,,,Recovery,1,From Throw In,Håvard Nordtveit,8395.0,Left Center Back,3,Bayer Leverkusen,904,"['37e9c6ac-94d4-4250-aa04-1edff92b40dc', '3b400877-4ee0-4f51-9ada-f6482350bfa8']",37,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:37.771,Pass,
,,,,,,,,,,,,,,,,,1.875862,,,,,,,,,,,,,713cfc47-5fe2-4246-b269-7c5241f3ee12,67,,"[2.1, 31.9]",3890395,0,,,,,-0.47619924,,Left Foot,,,,"[40.1, 12.3]",,Ground Pass,,42.75699,,Incomplete,,Josip Drmic,5835.0,,,,,,,1,From Throw In,Yann Sommer,5550.0,Goalkeeper,3,Bayer Leverkusen,904,"['660f0b75-938f-4ffb-b5c7-a9853e852452', '8eca8a90-f938-45c5-a32e-c87c20eefe8b']",39,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:39.595,Pass,
,,,,,,,,,,,,,,,,,0.8636,,,,,,,,,,,,,b8682827-9ae7-4fc9-901c-9d64288e5d68,71,,"[81.1, 73.9]",3890395,0,,,,,-2.8295505,,Left Foot,,,,"[71.8, 70.9]",,Ground Pass,,9.771898,,,,Jonathan Tah,8221.0,,,,,,,1,From Throw In,Roberto Hilbert,8918.0,Right Back,3,Bayer Leverkusen,904,['b38d6d1f-4197-447c-bd01-b34b26748a52'],44,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:44.969,Pass,
,,,,,,,,,,,,,,,,,1.701885,,,,,,,,,,,,,8c32f334-2f66-4a7b-bfa7-8b67f11c5a3e,74,,"[71.0, 65.7]",3890395,0,,,,,-2.4966252,,Right Foot,,,,"[49.2, 49.3]",,Ground Pass,,27.28003,,,,Ömer Toprak,8573.0,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Right Center Back,3,Bayer Leverkusen,904,['bad4f1cb-0e0f-4169-bbc8-167e20cf6b04'],47,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:47.393,Pass,
,,,,,,,,,,,,,,,,,1.592751,,,,,,,,,,,,,3534a041-ef90-4309-8b0c-92ad5d26c320,77,,"[44.4, 43.9]",3890395,0,,,,,-1.3266435,,Left Foot,,,,"[51.5, 15.4]",,Ground Pass,,29.371075,,,,Kevin Kampl,8222.0,,,,,,,1,From Throw In,Ömer Toprak,8573.0,Left Center Back,3,Bayer Leverkusen,904,['b5d62381-07ca-46e3-ace4-43dd131dceca'],50,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:50.465,Pass,
,,,,,,,,,,,,,,,,,0.917189,,,,,,,,,,,,,a78f79ad-9266-427b-b5e1-cb38dd0b5402,80,,"[61.9, 6.5]",3890395,0,,,,,-0.80713385,,Right Foot,,,,"[66.4, 1.8]",,Ground Pass,,6.5069194,,,,Wendell Nascimento Borges,8212.0,,,,,,,1,From Throw In,Kevin Kampl,8222.0,Left Defensive Midfield,3,Bayer Leverkusen,904,['2a95ae99-4579-47e0-93fd-c5be95d616be'],54,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:54.395,Pass,
,,,,,,,,,,,,,,,,,0.99784,,,,,,,,,,,,,f4d886da-2177-4470-9e41-26ec9607b309,92,,"[62.8, 2.4]",3890395,1,,,,,2.864367,,Right Foot,,,,"[50.5, 5.9]",,Ground Pass,,12.788276,,,,Ömer Toprak,8573.0,,,,,,Recovery,1,From Throw In,Stefan Kießling,11394.0,Left Center Forward,3,Bayer Leverkusen,904,"['2d346f5b-da94-49e3-b298-2252f724d38b', 'e534192f-788d-430a-ac31-b05e3577f268', 'f8e3c735-07e8-4479-9589-7e50bf539ec4']",1,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:01.469,Pass,True
,,,,,,,,,,,,,,,,,1.919677,,,,,,,,,,,,,2611a795-c5a3-4e37-873b-f83172b7d746,95,,"[34.0, 15.2]",3890395,1,,,,,2.590421,,Right Foot,,,,"[10.9, 29.4]",,Ground Pass,,27.115494,,,,Bernd Leno,15581.0,,,,,,,1,From Throw In,Ömer Toprak,8573.0,Left Center Back,3,Bayer Leverkusen,904,['4ee76ef1-1d16-45c3-8c2c-caf110484d07'],8,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:08.437,Pass,
,,,,,,,,,,,,,,,,,2.196087,,,,,,,,,,,,,95e2cc40-6636-41ac-ba0f-47e52821ab24,98,,"[19.8, 41.7]",3890395,1,,,,,-0.4828914,,Right Foot,,,,"[69.2, 15.8]",,High Pass,,55.777863,,Incomplete,,Hakan Çalhanoğlu,7039.0,,,,,,,1,From Throw In,Bernd Leno,15581.0,Goalkeeper,3,Bayer Leverkusen,904,"['205b33ce-df66-431c-b308-1739e6f776d8', '440164ec-1a61-4e90-844c-6b8eb5b8cfe3']",17,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:17.615,Pass,
,,,,,,,,,,,,,,,,,0.739325,,,,,,,,,,,,,debb69e7-c061-4e88-b58d-f5b89e8705d7,102,,"[73.8, 0.1]",3890395,1,,,,,2.0287943,,,,,,"[70.3, 7.2]",,Low Pass,,7.915807,,,,Christoph Kramer,8805.0,,,,,,Throw-in,1,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,4,Bayer Leverkusen,904,['778a2643-055b-4f23-9a19-a725a1af5291'],32,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:32.493,Pass,
,,,,,,,,,,,,,,,,,0.87959,,,,,,,,,,,,,8fb245d1-ba3b-4111-af92-39f82edb1084,105,,"[71.6, 7.4]",3890395,1,,,,,-1.5337762,,Right Foot,,,,"[71.8, 2.0]",,Ground Pass,,5.4037023,,,,Wendell Nascimento Borges,8212.0,,,,,,,1,From Throw In,Christoph Kramer,8805.0,Right Defensive Midfield,4,Bayer Leverkusen,904,['b534f7d1-fe36-480d-bcdc-c2f049532dc2'],33,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:33.431,Pass,
,,,,,,,,,,,,,,,,,0.611699,,,,,,,,,,,,,eb5a2579-00d6-41c1-8fb5-f16176ec8612,108,,"[71.8, 1.8]",3890395,1,,,,,2.3414896,,Left Foot,,,,"[65.1, 8.7]",,Ground Pass,,9.617692,,Incomplete,,Jonathan Tah,8221.0,,,,,,,1,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,4,Bayer Leverkusen,904,"['66cae5d3-5ea6-45bb-bf5b-b3487b6a316d', 'a101042c-d158-455f-ad2a-43fe8361f61d']",34,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:34.441,Pass,
,,,,,,,,,,,,,,,,,0.139762,,,,,,,,,,,,,124bcde7-5264-40a8-b329-8f7b90485105,113,,"[52.2, 61.3]",3890395,1,,,,,-1.7051178,,Left Foot,,,,"[51.7, 57.6]",,Ground Pass,,3.733631,,Incomplete,,Oscar Wendt,8809.0,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Right Center Forward,5,Borussia Mönchengladbach,185,"['3af15714-41c3-45d5-b361-dd012a60ad95', '48beb8ef-6247-4f61-b921-dcbc3cbd639b', '62e55c95-c20f-450f-865f-cfbba5a3a234']",38,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:38.038,Pass,True
,,,,,,,,,,,,,,,,,2.049197,,,,,,,,,,,,,1ba3f761-d4ab-4a15-aebc-7b1e028ee7f8,118,,"[59.3, 28.2]",3890395,1,,,,,-0.5234219,,Left Foot,,,,"[79.4, 16.6]",,High Pass,,23.207111,,,,Ibrahima Traoré,11285.0,,,,,,Recovery,1,Regular Play,Oscar Wendt,8809.0,Left Wing Back,5,Borussia Mönchengladbach,185,['f6c1b679-c053-4476-9a43-fe2d9c68e506'],41,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:41.695,Pass,
,,,,,,,,,,,,,,,,,0.085982,,,,,,,,,,,,,a06564a1-50ea-40f1-8d01-bbbbcebe031f,123,,"[79.6, 8.4]",3890395,1,,,,,-2.8555412,,Left Foot,,,,"[77.9, 7.9]",,Ground Pass,,1.7720045,,Incomplete,,Oscar Wendt,8809.0,,,,,,,1,Regular Play,Ibrahima Traoré,11285.0,Left Center Midfield,5,Borussia Mönchengladbach,185,"['12051a8d-cc1d-42ba-9646-04d7fedcddde', '3769839d-3445-4818-8b1e-31351d11ce55', 'dbe846c8-036c-491a-9d25-5186a8767b2e']",46,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:46.426,Pass,True
,,,,,,,,,,,,,,,,,2.02974,,,,,,,,,,,,,5fe044a7-4a63-4781-a952-22b23a08b627,126,,"[79.8, 0.1]",3890395,2,,,,,0.27614728,,,,,,"[110.5, 8.8]",,High Pass,,31.908934,,,,Lars Edi Stindl,8806.0,,,,,,Throw-in,1,From Throw In,Oscar Wendt,8809.0,Left Wing Back,6,Borussia Mönchengladbach,185,['1ef62171-3b44-4ff0-b905-3ee718652d35'],0,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:00.952,Pass,
,,,,,,,,,,,,,,,,,1.204358,,,,,,,,,,,,,5340be73-6a32-41ec-ad87-64555061eb9c,132,,"[111.1, 0.1]",3890395,2,,,,,1.1827619,,,,,,"[116.7, 13.8]",,Low Pass,,14.800338,,,,Lars Edi Stindl,8806.0,,,,,,Throw-in,1,From Throw In,Oscar Wendt,8809.0,Left Wing Back,7,Borussia Mönchengladbach,185,['5e103fd3-afd7-4c4f-8a26-3e0fea739457'],22,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:22.565,Pass,
,,,,,,,,,,,,,,,,,0.955614,,,,,,,,,,,,,6674ef44-b466-4180-a1f5-c4dd47e4a40f,141,,"[117.8, 22.8]",3890395,2,,,,,1.6092389,,Left Foot,True,,,"[117.2, 38.4]",,Ground Pass,,15.611534,,Incomplete,,Josip Drmic,5835.0,,,,,,,1,From Throw In,Lars Edi Stindl,8806.0,Right Center Forward,7,Borussia Mönchengladbach,185,"['e2695639-d826-425f-b743-e4f169e142d8', 'f4a98b70-93d2-4720-a757-34b79d321a59']",27,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:27.234,Pass,
,,,,,,,,,,,,,,,,,4.062974,,,,,,,,,,,,,06d36fde-18ce-4d62-923e-793052e25392,145,,"[16.1, 40.4]",3890395,2,,,,,0.035241812,,Drop Kick,,,,"[78.5, 42.6]",,High Pass,,62.43877,,,,Stefan Kießling,11394.0,,,,,,,1,From Keeper,Bernd Leno,15581.0,Goalkeeper,8,Bayer Leverkusen,904,['8f071888-60d3-4be3-8c72-d5f2b0323baa'],42,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:42.597,Pass,
