50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.031741,,,,,,,,,,,,,95fa4d27-f83e-4ab5-90ab-1d3fec559290,18,,"[65.7, 8.8]",3890363,0,,,,0.4656357,,Right Foot,,,,"[105.9, 29.0]",High Pass,,44.989777,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,4,Ingolstadt,189,['5c3c51b6-f347-4d29-a14b-1f4d71ed4133'],43,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:43.571,Pass,
,,,,,,,,,,,,,,,,,,,1.366833,,,,,,,,,,,,,61080d52-8de4-46de-90c9-d61b6d557b13,20,,"[87.6, 32.4]",3890363,0,,,,-0.1882215,,Head,,,,"[102.3, 29.6]",High Pass,,14.964291,Incomplete,,Benjamin Hübner,8405.0,,,,,,Recovery,1,From Free Kick,Mathew Leckie,5481.0,Left Wing,4,Ingolstadt,189,"['06849034-09b4-4005-9fcc-aadd49254a56', '46dd2a12-95d5-487e-ad5a-9867f1055cdb']",47,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:47.920,Pass,
,,,,,,,,,,,,,,,,,,,1.43194,,,,,,,,,,,,,46dd2a12-95d5-487e-ad5a-9867f1055cdb,22,,"[17.8, 50.5]",3890363,0,,,True,0.44286537,,,,,,"[35.3, 58.8]",High Pass,,19.36853,Incomplete,,Raffael Caetano de Araújo,8810.0,,,,,,Recovery,1,From Free Kick,Andreas Christensen,3959.0,Right Center Back,4,Ingolstadt,189,"['59eed7c2-3c63-405a-9c6f-c9a470713b43', '61080d52-8de4-46de-90c9-d61b6d557b13', '6da42308-fd93-4d7e-ba89-0d2895c84d7b', '8f989e68-b1bb-42f0-9699-2ca3117614b4']",49,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:49.287,Pass,True
,,,,,,,,,,,,,,,,,,,2.891278,,,,,,,,,,,,,59eed7c2-3c63-405a-9c6f-c9a470713b43,25,,"[84.8, 21.3]",3890363,0,,,,-0.6983702,,Right Foot,,,,"[101.0, 7.7]",Low Pass,,21.151833,,,Marvin Matip,9106.0,,,,,,Recovery,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,4,Ingolstadt,189,"['46dd2a12-95d5-487e-ad5a-9867f1055cdb', '7109ea14-ad18-413c-8506-62f74db5e2b2']",50,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:50.719,Pass,
,,,,,,,,,,,,,,,,,,,0.190908,,,,,,,,,,,,,2d6d31da-8ffa-4ded-8412-f146aa2d2276,29,,"[103.7, 4.3]",3890363,0,,,,1.5707964,,Left Foot,,,,"[103.7, 6.4]",Low Pass,,2.1,Incomplete,,,,,,,,,,1,From Free Kick,Marvin Matip,9106.0,Right Center Back,4,Ingolstadt,189,"['2e93d081-c637-487c-8a51-b99b42a40ed2', '77c9d858-07b6-41c0-ba49-dea85be9bf3d']",54,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:54.774,Pass,True
,,,,,,,,,,,,,,,,,,,1.47921,,,,,,,,,,,,,05792b91-00c4-4da2-ac75-bfb39c53a719,31,,"[120.0, 0.1]",3890363,1,,,,1.7022042,,Left Foot,,,,"[114.7, 40.2]",High Pass,,40.448734,,True,Lukas Hinterseer,9103.0,,,True,Outswinging,,Corner,1,From Corner,Markus Suttner,3221.0,Left Back,5,Ingolstadt,189,['d22f9c2f-5d80-42c8-b044-84b8f9f44b6d'],26,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:26.293,Pass,
,,,,,,,,,,,,,,,,,,,1.898816,,,,,,,,,,,,,a4564b75-676c-4c24-b995-3eed7b82f55e,36,,"[120.0, 80.0]",3890363,2,,,,-1.8457062,,Right Foot,,,,"[107.9, 37.1]",High Pass,,44.57376,,True,Marvin Matip,9106.0,,,True,Outswinging,,Corner,1,From Corner,Pascal Groß,3097.0,Right Center Midfield,6,Ingolstadt,189,['de0e9b51-3dab-46cd-ae13-cdb9b0887586'],1,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:01.769,Pass,
,,,,,,,,,,,,,,,,,,,1.889632,,,,,,,,,,,,,f5ee54f7-7f83-4fff-9f5f-1fb7f0624cd6,38,,"[109.6, 36.5]",3890363,2,,,,-1.8176268,1222e204-acaa-42d2-89ca-e30a05ac565a,Head,,,,"[106.4, 23.8]",High Pass,,13.096946,,,Moritz Hartmann,40464.0,True,,,,,,1,From Corner,Marvin Matip,9106.0,Right Center Back,6,Ingolstadt,189,['c37991b1-e42d-4da9-9f0c-3b055d03f837'],3,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:03.667,Pass,
,,,,,,,,,,,,,,,,,,,1.749341,,,,,,,,,,,,,fa1989d0-02d3-45ce-8490-31720c6331cd,42,,"[6.0, 36.0]",3890363,2,True,,,-0.75049174,,Right Foot,,,,"[38.6, 5.6]",High Pass,,44.574883,,,Oscar Wendt,8809.0,,,,,,Goal Kick,1,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,7,Borussia Mönchengladbach,185,['028b7ae4-f58c-4529-afb1-3b4e747de5ee'],16,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:16.363,Pass,
,,,,,,,,,,,,,,,,,,,0.486646,,,,,,,,,,,,,e3d4e983-b117-409e-bc3b-9ead49fe07fa,48,,"[80.7, 75.9]",3890363,2,,,,0.16764244,,Right Foot,,,,"[87.2, 77.0]",Ground Pass,,6.59242,,,Pascal Groß,3097.0,,,,,,,1,Regular Play,Tobias Levels,40460.0,Right Back,8,Ingolstadt,189,['b0cf994b-c7e4-4d46-87d4-85c0b4b5db19'],20,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:20.869,Pass,
,,,,,,,,,,,,,,,,,,,1.39367,,,,,,,,,,,,,d02cfd7e-c630-49d4-be15-d77d94aa1da4,52,,"[86.0, 70.1]",3890363,2,,,,0.7207402,,Left Foot,,,,"[93.4, 76.6]",Ground Pass,,9.849365,,,Tobias Levels,40460.0,,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,8,Ingolstadt,189,['0cc706b5-baee-49e4-82b9-7c4e412079ca'],23,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:23.953,Pass,
,,,,,,,,,,,,,,,,,,,1.281753,,,,,,,,,,,,,a4fad57b-e8ae-48ac-8769-09ce21dffcec,55,,"[91.3, 76.6]",3890363,2,,,,-0.15964667,,Right Foot,,,,"[103.1, 74.7]",Ground Pass,,11.951987,Incomplete,,Lukas Hinterseer,9103.0,,,,,,,1,Regular Play,Tobias Levels,40460.0,Right Back,8,Ingolstadt,189,"['21e21cc1-121d-4eb9-9f4c-a18bdd6137e3', '80c70ae7-fd13-4661-ba5c-3ed873c1cb65']",25,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:25.648,Pass,
,,,,,,,,,,,,,,,,,,,0.761232,,,,,,,,,,,,,5898d2f4-6cde-496f-900a-37a7a95d9a8f,62,,"[6.7, 3.4]",3890363,2,,,,1.423119,,Right Foot,,,,"[8.5, 15.5]",Ground Pass,,12.233151,,,Álvaro Domínguez Soto,26677.0,,,,,,,1,Regular Play,Oscar Wendt,8809.0,Left Back,9,Borussia Mönchengladbach,185,"['5fda827f-eb6a-4c51-988a-297e9b30ce25', '7ac1ff1e-5c3c-474f-a114-7d2cfe488c9a']",29,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:29.760,Pass,True
,,,,,,,,,,,,,,,,,,,1.077654,,,,,,,,,,,,,5f0e92bf-18a9-44e7-b0e4-8b625a482738,65,,"[7.5, 13.7]",3890363,2,,,,0.0,,Left Foot,,,,"[30.7, 13.7]",Ground Pass,,23.2,,,Lars Edi Stindl,8806.0,,,,,,,1,Regular Play,Álvaro Domínguez Soto,26677.0,Left Center Back,9,Borussia Mönchengladbach,185,['0b201692-8959-4743-878b-790c1c894151'],31,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:31.197,Pass,
,,,,,,,,,,,,,,,,,,,0.573795,,,,,,,,,,,,,c696db4d-290c-4d62-9711-0e583d0649a0,67,,"[33.5, 16.2]",3890363,2,,,,2.003204,,Right Foot,,,,"[29.3, 25.3]",Ground Pass,,10.022474,,,Mahmoud Dahoud,8238.0,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Left Center Forward,9,Borussia Mönchengladbach,185,['01a6c838-b656-48bf-a038-1e41060fac63'],32,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:32.274,Pass,
,,,,,,,,,,,,,,,,,,,0.881294,,,,,,,,,,,,,19306c31-58b5-4dec-83c5-c30d8371ff0b,72,,"[91.1, 51.6]",3890363,2,,,,1.5946014,,Right Foot,,,,"[90.8, 64.2]",Ground Pass,,12.603571,Incomplete,,Marvin Matip,9106.0,,,,,,Recovery,1,Regular Play,Moritz Hartmann,40464.0,Right Wing,9,Borussia Mönchengladbach,185,"['23dcc01c-f8bf-4635-815c-eb1b68f81c7b', '321122dd-0c75-4450-a988-9e5f8315a455', '97ea3459-1b7c-41e1-a245-deb8afb48a3e']",34,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:34.174,Pass,True
,,,,,,,,,,,,,,,,,,,1.357592,,,,,,,,,,,,,321122dd-0c75-4450-a988-9e5f8315a455,74,,"[29.3, 15.9]",3890363,2,,,,1.7681919,,Left Foot,,,,"[22.5, 49.9]",Ground Pass,,34.673332,,,Håvard Nordtveit,8395.0,,,,,,Interception,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,9,Borussia Mönchengladbach,185,"['19306c31-58b5-4dec-83c5-c30d8371ff0b', 'd708d7dc-a4f6-451a-82ef-a6add67233ff']",35,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:35.055,Pass,
,,,,,,,,,,,,,,,,,,,1.114152,,,,,,,,,,,,,0818a573-2b54-42c6-ac88-d22cfe19c044,77,,"[31.7, 70.7]",3890363,2,,,,-1.9777671,,Right Foot,,,,"[24.2, 53.3]",Ground Pass,,18.94756,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Back,9,Borussia Mönchengladbach,185,['8a3f6a99-300e-4f6d-9e8a-fed77be9d1f3'],41,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:41.597,Pass,
,,,,,,,,,,,,,,,,,,,2.288057,,,,,,,,,,,,,265c9fc2-9a4e-4129-82f6-bafac31369aa,81,,"[23.3, 59.0]",3890363,2,,,,0.1364026,,Right Foot,,,,"[59.0, 63.9]",High Pass,,36.034706,Incomplete,,Raffael Caetano de Araújo,8810.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,9,Borussia Mönchengladbach,185,"['09a34a03-a789-426d-bdf5-c3b7c1aa330a', 'b2c89848-c28e-4ded-996f-1365b80f1299']",44,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:44.356,Pass,
,,,,,,,,,,,,,,,,,,,0.485053,,,,,,,,,,,,,b2c89848-c28e-4ded-996f-1365b80f1299,83,,"[61.1, 16.2]",3890363,2,,,,-0.09251862,,Left Foot,,,,"[70.8, 15.3]",Low Pass,,9.741663,Incomplete,,Benjamin Hübner,8405.0,,,,,,Recovery,1,Regular Play,Romain Brégerie,13332.0,Center Defensive Midfield,9,Borussia Mönchengladbach,185,"['0947b290-7ec8-42fd-821b-50cacc7b7d38', '265c9fc2-9a4e-4129-82f6-bafac31369aa', 'f3b10d3e-f403-4e14-9de4-aec3803ea0a0']",46,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:46.644,Pass,
,,,,,,,,,,,,,,,,,,,4.275162,,,,,,,,,,,,,11e4c508-9e7f-4486-a139-ab3cb26bd786,86,,"[72.2, 24.4]",3890363,2,,,,2.817605,,Right Foot,,,,"[18.6, 42.4]",High Pass,,56.541668,,,Ramazan Özcan,12319.0,,,,,,Recovery,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,9,Borussia Mönchengladbach,185,['f889198b-adff-4b5f-a6f8-e33924abe45a'],48,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:48.632,Pass,
,,,,,,,,,,,,,,,,,,,2.984086,,,,,,,,,,,,,d19286f4-7925-4c1b-822f-699a3fab4378,89,,"[18.6, 42.4]",3890363,2,,,,0.5251086,,Left Foot,,,,"[69.0, 71.6]",High Pass,,58.247746,Incomplete,,Moritz Hartmann,40464.0,,,,,,,1,Regular Play,Ramazan Özcan,12319.0,Goalkeeper,9,Borussia Mönchengladbach,185,"['597afb13-20d7-43dd-b2de-1afa6d9a65b5', 'dd8ba50d-fb8a-410b-b2e2-84534fb1db16']",52,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:52.974,Pass,
,,,,,,,,,,,,,,,,,,,1.459113,,,,,,,,,,,,,f9d830d0-7a15-4cee-bdb5-06f373d40ad3,93,,"[53.5, 6.4]",3890363,2,,,,2.0529222,,Left Foot,,,,"[43.4, 25.7]",Ground Pass,,21.78302,,,Álvaro Domínguez Soto,26677.0,,,,,,,1,Regular Play,Oscar Wendt,8809.0,Left Back,9,Borussia Mönchengladbach,185,['19113246-cd8a-41fd-ad24-61b06299d320'],57,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:57.014,Pass,
,,,,,,,,,,,,,,,,,,,1.224306,,,,,,,,,,,,,a682adda-a6d1-4edd-bc03-79aa6b3dfc34,96,,"[43.4, 25.7]",3890363,2,,,,1.6430684,,Left Foot,,,,"[41.8, 47.8]",Ground Pass,,22.157843,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Álvaro Domínguez Soto,26677.0,Left Center Back,9,Borussia Mönchengladbach,185,['6367d3fc-b795-46f7-9d26-611369affb59'],59,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:59.506,Pass,
,,,,,,,,,,,,,,,,,,,1.000785,,,,,,,,,,,,,2726f6cc-8081-4920-8095-a1417e476821,99,,"[47.9, 58.7]",3890363,3,,,,0.8469641,,Right Foot,,,,"[61.6, 74.2]",Ground Pass,,20.68671,,,Håvard Nordtveit,8395.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,9,Borussia Mönchengladbach,185,['d1e6a6f1-ea48-4146-bf5e-a071069e991b'],2,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:02.822,Pass,
,,,,,,,,,,,,,,,,,,,1.539495,,,,,,,,,,,,,895e3c5e-0381-46fe-88d9-c3bb4ea9b43a,103,,"[52.1, 74.1]",3890363,3,,,,-2.8384159,,Right Foot,,,,"[32.6, 68.0]",Ground Pass,,20.431837,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Back,9,Borussia Mönchengladbach,185,['ac7a1659-4929-407f-89a2-00abd8742583'],7,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:07.581,Pass,
,,,,,,,,,,,,,,,,,,,1.900344,,,,,,,,,,,,,1b07801e-e2cd-4449-b7bc-6ceb6862f2c8,107,,"[22.8, 71.0]",3890363,3,,,,-2.061297,,Right Foot,,,,"[12.6, 51.9]",Ground Pass,,21.652945,,,Yann Sommer,5550.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,9,Borussia Mönchengladbach,185,"['51cd7cf2-542d-4ec7-a8bb-e4278269b8ad', 'f95955a9-4da3-4ab0-aec5-74a7da3ca6a9']",9,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:09.901,Pass,True
,,,,,,,,,,,,,,,,,,,1.515881,,,,,,,,,,,,,b408ae6e-afa7-410c-a08d-f0a92815b766,111,,"[10.8, 46.3]",3890363,3,,,,0.6882322,,Left Foot,,,,"[26.0, 58.8]",Ground Pass,,19.679686,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,9,Borussia Mönchengladbach,185,"['62504ec6-13a7-4366-a846-f725942ca77d', 'ba1a750d-0f3c-4091-904b-c930a8299111']",13,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:13.396,Pass,True
,,,,,,,,,,,,,,,,,,,0.972789,,,,,,,,,,,,,4c1d4824-b260-4dab-a53d-dea3dccb5402,114,,"[26.2, 59.0]",3890363,3,,,,-0.844154,,Right Foot,,,,"[39.0, 44.6]",Ground Pass,,19.266552,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,9,Borussia Mönchengladbach,185,['2c979d85-4ff6-4f50-8406-cca27283cb1b'],16,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:16.533,Pass,
,,,,,,,,,,,,,,,,,,,1.778863,,,,,,,,,,,,,a09bf107-48d9-4d6a-9820-1fd207caee0d,118,,"[43.2, 42.6]",3890363,3,,,,-1.8104029,,Left Foot,,,,"[35.7, 11.9]",Ground Pass,,31.602848,,,Álvaro Domínguez Soto,26677.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,9,Borussia Mönchengladbach,185,['7a8ff87c-9760-4923-bc24-d85251441c2f'],18,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:18.393,Pass,
,,,,,,,,,,,,,,,,,,,1.452207,,,,,,,,,,,,,214f964c-d31f-4dda-83d7-4d4eccf20eaf,121,,"[35.7, 11.9]",3890363,3,,,,-0.6293733,,Left Foot,,,,"[46.0, 4.4]",Ground Pass,,12.741272,,,Oscar Wendt,8809.0,,,,,,,1,Regular Play,Álvaro Domínguez Soto,26677.0,Left Center Back,9,Borussia Mönchengladbach,185,['10aa9147-e0fa-4753-bcd0-93db1b775726'],20,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:20.631,Pass,
