bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.42596,,,,,,,,,,,,,5e6fc068-39dc-4970-8c78-ae140006f0dd,3090,,"[84.1, 0.1]",3890267,78,,,,0.88436455,,,,,"[96.8, 15.6]",,Low Pass,20.038464,,Incomplete,,Luc Castaignos,7846.0,,,,,,Throw-in,2,From Throw In,Bastian Oczipka,8504.0,Left Back,162,Eintracht Frankfurt,184,"['0ea2822f-a05c-41b3-9bbc-d3cf0566de0c', '56c91806-d90b-45f8-a0bc-ba8d0e616f4b']",42,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:42.629,Pass,
,,,,,,,,,,,,,,,,,,,0.597229,,,,,,,,,,,,,5fbfa7ab-b35c-4217-aef5-9984e2a81611,3095,,"[25.3, 69.2]",3890267,78,,,,-0.06807646,,Right Foot,,,"[38.5, 68.3]",,Ground Pass,13.230646,,Incomplete,,Max Kruse,8386.0,,,,,,,2,From Throw In,Adelino André Vieira Freitas,10790.0,Right Back,162,Eintracht Frankfurt,184,"['0b17234b-6feb-406c-8816-90144d328139', 'd6ab0cf5-c11e-48c1-9382-51de5bb85a77']",47,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:47.234,Pass,
,,,,,,,,,,,,,,,,,,,0.968086,,,,,,,,,,,,,c38e4242-9563-47a6-a2c1-b06b34dbd782,3115,,"[84.7, 33.1]",3890267,78,,,,-0.28647107,,Right Foot,,,"[97.6, 29.3]",,Ground Pass,13.448049,,,,Luc Castaignos,7846.0,,,,,,,2,From Throw In,Stefan Reinartz,400619.0,Left Defensive Midfield,162,Eintracht Frankfurt,184,"['54358bb5-b9df-49ea-a4a5-81d34ac1432f', '7e4ed430-9a07-449e-91c5-8a39fc36bb1e']",54,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:54.817,Pass,True
,,,,,,,,,,,,,,,,,,,1.505889,,,,,,,,,,,,,9b7477c8-91c7-467d-964a-82903e22295e,3131,,"[120.0, 0.1]",3890267,79,,,,1.7456105,,Left Foot,,,"[112.9, 40.3]",,High Pass,40.822174,,Incomplete,True,Stefan Reinartz,400619.0,,,True,Outswinging,,Corner,2,From Corner,Bastian Oczipka,8504.0,Left Back,163,Eintracht Frankfurt,184,"['3b5caa17-38f7-469e-a071-e21031f152b9', 'b6ff6167-e68d-4eea-b384-6a3fba4ad5ef']",24,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:24.865,Pass,
,,,,,,,,,,,,,,,,,,,1.069027,,,,,,,,,,,,,61359cce-2c8e-4b18-83f7-43917827af95,3134,,"[87.6, 43.8]",3890267,79,,,,0.21069854,,Right Foot,,,"[104.9, 47.5]",,High Pass,17.69124,,Incomplete,,,,,,,,,Recovery,2,From Corner,Aleksandar Ignjovski,9134.0,Right Back,163,Eintracht Frankfurt,184,['8575b08a-5ffe-4e59-aa59-b204ca661fba'],28,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:28.696,Pass,
,,,,,,,,,,,,,,,,,,,0.935211,,,,,,,,,,,,,8575b08a-5ffe-4e59-aa59-b204ca661fba,3135,,"[15.2, 32.6]",3890267,79,,,,0.047583103,,Head,,,"[32.0, 33.4]",,Low Pass,16.819036,,,,Max Kruse,8386.0,,,,,,Recovery,2,From Corner,Christian Träsch,23266.0,Left Defensive Midfield,163,Eintracht Frankfurt,184,"['19e34ca6-97f7-438c-88e6-87a1665ef770', '61359cce-2c8e-4b18-83f7-43917827af95']",29,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:29.765,Pass,
,,,,,,,,,,,,,,,,,,,1.522922,,,,,,,,,,,,,d7b2bd61-6bda-4bd8-ad68-8bbda852e1f8,3142,,"[83.6, 43.5]",3890267,79,,,,-1.2604089,,Left Foot,,,"[88.7, 27.6]",,High Pass,16.697905,,,,Stefan Reinartz,400619.0,,,,,,,2,From Corner,Aleksandar Ignjovski,9134.0,Right Back,163,Eintracht Frankfurt,184,"['3357856a-588f-436f-98c3-07328bd326fc', '555e3bdc-f4b6-4ed9-91cf-5cdf8cb8dad8']",33,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:33.136,Pass,True
,,,,,,,,,,,,,,,,,,,1.800402,,,,,,,,,,,,,fc386590-d6c5-4557-be80-b84bb62c0647,3145,,"[89.1, 26.8]",3890267,79,,,,0.96850896,,Right Foot,,,"[102.3, 46.0]",,High Pass,23.299786,,Incomplete,,Stefan Aigner,21156.0,,,,,,,2,From Corner,Stefan Reinartz,400619.0,Left Defensive Midfield,163,Eintracht Frankfurt,184,"['01a3daff-89b3-4c93-8966-4b6820525e98', 'fcb9bb7f-2c97-4f63-87e5-e0c82245291f']",34,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:34.730,Pass,
,,,,,,,,,,,,,,,,,,,1.777054,,,,,,,,,,,,,01a3daff-89b3-4c93-8966-4b6820525e98,3147,,"[17.8, 34.1]",3890267,79,,,,0.29423457,,Head,,,"[31.0, 38.1]",,High Pass,13.792751,,,,Aaron Hunt,8308.0,,,,,,Recovery,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,164,Wolfsburg,179,"['104b76ac-a0cf-4804-b3aa-e44b22bdea2f', 'fc386590-d6c5-4557-be80-b84bb62c0647']",36,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:36.530,Pass,
,,,,,,,,,,,,,,,,,,,0.909954,,,,,,,,,,,,,baf2c862-6438-4c67-9ab2-b37799d97ab1,3149,,"[31.0, 38.1]",3890267,79,,,,2.109171,,Head,,,"[26.7, 45.3]",,High Pass,8.386298,,,,Adelino André Vieira Freitas,10790.0,,,,,,,2,Regular Play,Aaron Hunt,8308.0,Center Attacking Midfield,164,Wolfsburg,179,['519f1c0f-fc09-4ef9-b14c-f02741542ade'],38,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:38.307,Pass,
,,,,,,,,,,,,,,,,,,,5.88267,,,,,,,,,,,,,b3282b09-8f0a-460a-9f67-b3a9572c3362,3151,,"[26.7, 45.3]",3890267,79,,,,-0.4776327,,Right Foot,,,"[83.5, 15.9]",,High Pass,63.957798,,Incomplete,,Bas Dost,10594.0,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,164,Wolfsburg,179,"['9c8877d2-43dd-4112-9f0c-9e5708126706', 'c8e3d76d-5f5a-4395-869d-7a9ce5efba23']",39,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:39.217,Pass,
,,,,,,,,,,,,,,,,,,,1.610283,,,,,,,,,,,,,c8e3d76d-5f5a-4395-869d-7a9ce5efba23,3153,,"[36.6, 64.2]",3890267,79,,,,0.15264933,,Right Foot,,,"[53.5, 66.8]",,Low Pass,17.098831,,,,Makoto Hasebe,5681.0,,,,,,Recovery,2,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,165,Eintracht Frankfurt,184,"['b3282b09-8f0a-460a-9f67-b3a9572c3362', 'dab2dff3-5f3d-41eb-ba01-3c6847df85a2']",45,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:45.100,Pass,
,,,,,,,,,,,,,,,,,,,2.729322,,,,,,,,,,,,,2100ce35-7c88-44c9-b304-36985190d0c9,3155,,"[53.5, 66.2]",3890267,79,,,,-2.6072538,,Left Foot,,,"[26.8, 50.4]",,Ground Pass,31.024668,,,,Lukáš Hrádecký,8667.0,,,,,,,2,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,165,Eintracht Frankfurt,184,['e0c35762-bee3-4596-9306-54787e155daa'],46,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:46.710,Pass,
,,,,,,,,,,,,,,,,,,,1.701485,,,,,,,,,,,,,f970879c-7762-4e27-a6db-eb51f211fcd8,3157,,"[26.8, 50.4]",3890267,79,,,,-0.9844801,,Right Foot,,,"[45.0, 23.0]",,Ground Pass,32.89377,,,,Joel Gerezgiher,400622.0,,,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,165,Eintracht Frankfurt,184,['8260ce5f-1196-4a53-bd7a-e83e4bafc7fc'],49,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:49.439,Pass,
,,,,,,,,,,,,,,,,,,,1.285797,,,,,,,,,,,,,13a660f4-e990-43f9-9d77-33a56cf2bc74,3160,,"[51.0, 18.1]",3890267,79,,,,-0.53862417,,Right Foot,,,"[67.4, 8.3]",,Ground Pass,19.104973,,,,Bastian Oczipka,8504.0,,,,,,,2,Regular Play,Joel Gerezgiher,400622.0,Left Midfield,165,Eintracht Frankfurt,184,['36f24bdd-30d6-4229-8430-4a23150c04bc'],52,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:52.775,Pass,
,,,,,,,,,,,,,,,,,,,1.588828,,,,,,,,,,,,,3a67dd92-409d-44bb-9f6c-091d58adc0b8,3164,,"[68.2, 15.8]",3890267,79,,,,-0.15943912,,Right Foot,,,"[88.1, 12.6]",,Ground Pass,20.155643,,,,Joel Gerezgiher,400622.0,,,,,,,2,Regular Play,Bastian Oczipka,8504.0,Left Back,165,Eintracht Frankfurt,184,"['bb1cf869-78e2-462a-9311-f6ca127e9c3b', 'c0058d4d-5957-42d1-8d9a-d3e0aafcbe87']",55,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:55.533,Pass,True
,,,,,,,,,,,,,,,,,,,1.218943,,,,,,,,,,,,,b7cbb288-c1b9-4084-a0d2-7508ccc5a1e3,3171,,"[20.7, 71.2]",3890267,80,,,,-0.114876606,,Right Foot,,,"[28.5, 70.3]",,Low Pass,7.8517513,,,,Josuha Guilavogui,8230.0,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,165,Eintracht Frankfurt,184,['f152d342-07d3-47e9-8159-739ec895ffcd'],2,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:02.453,Pass,
,,,,,,,,,,,,,,,,,,,1.517585,,,,,,,,,,,,,d7e16a23-490e-4a56-b33f-9e1f8a138afc,3177,,"[42.9, 80.0]",3890267,80,,,,-0.79071724,,,,,"[61.6, 61.1]",,High Pass,26.587591,,,,Aaron Hunt,8308.0,,,,,,Throw-in,2,From Throw In,Adelino André Vieira Freitas,10790.0,Right Back,166,Wolfsburg,179,['ae8f0403-b4ac-441a-9db5-d8e885164feb'],23,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:23.275,Pass,
,,,,,,,,,,,,,,,,,,,2.588495,,,,,,,,,,,,,e482cb4d-ed9f-402d-bd91-57807a6eed20,3179,,"[62.2, 60.5]",3890267,80,,,,-0.15824032,,Head,,,"[90.4, 56.0]",,High Pass,28.556786,,Incomplete,,Bas Dost,10594.0,,,,,,,2,From Throw In,Aaron Hunt,8308.0,Center Attacking Midfield,166,Wolfsburg,179,"['1ce2ba72-2349-4451-895c-acb34ccdda0e', 'de44418a-f946-414e-a0b6-6b6ed8e1d14b']",24,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:24.792,Pass,
,,,,,,,,,,,,,,,,,,,1.947557,,,,,,,,,,,,,1ce2ba72-2349-4451-895c-acb34ccdda0e,3181,,"[29.7, 24.1]",3890267,80,,,,2.5569913,,Right Foot,,,"[16.1, 33.1]",,Low Pass,16.30828,,,,Lukáš Hrádecký,8667.0,,,,,,Recovery,2,From Throw In,David Ángel Abraham,8678.0,Left Center Back,166,Wolfsburg,179,"['559419d0-b2cb-480e-a381-0227fc55d7ce', 'e482cb4d-ed9f-402d-bd91-57807a6eed20']",27,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:35:27.381,Pass,
,,,,,,,,,,,,,,,,,,,2.962131,,,,,,,,,,,,,74aa8e64-a642-448f-a1b2-3b89963c167c,3184,,"[15.6, 33.4]",3890267,80,,,,-0.14461444,,Right Foot,,,"[67.1, 25.9]",,High Pass,52.04325,,Incomplete,,Luc Castaignos,7846.0,,,,,,,2,From Throw In,Lukáš Hrádecký,8667.0,Goalkeeper,166,Wolfsburg,179,"['40f42b48-2710-401b-9ca0-70a412b2d9f8', 'eae53151-e444-4baf-84c2-7a062dbc11b0']",29,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:35:29.329,Pass,
,,,,,,,,,,,,,,,,,,,2.285052,,,,,,,,,,,,,40f42b48-2710-401b-9ca0-70a412b2d9f8,3187,,"[53.0, 54.2]",3890267,80,,,True,-0.07091912,,,,,"[89.6, 51.6]",,High Pass,36.692234,,Incomplete,,Max Kruse,8386.0,,,,,,Recovery,2,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,166,Wolfsburg,179,"['429e04d1-b9fd-4df9-96ca-95c34f289239', '5fdf77c2-e3cf-416a-8bd9-0b3ce3d86e9f', '74aa8e64-a642-448f-a1b2-3b89963c167c', '8ad56f22-6d38-4785-9969-ae40f3d58f44']",32,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:32.291,Pass,True
,,,,,,,,,,,,,,,,,,,2.090572,,,,,,,,,,,,,429e04d1-b9fd-4df9-96ca-95c34f289239,3189,,"[30.5, 28.5]",3890267,80,,,,-0.35915515,,Head,,,"[59.0, 17.8]",,High Pass,30.442404,,Incomplete,,Luc Castaignos,7846.0,,,,,,Recovery,2,From Throw In,David Ángel Abraham,8678.0,Left Center Back,166,Wolfsburg,179,"['40f42b48-2710-401b-9ca0-70a412b2d9f8', '56ceb003-d6a9-4630-b472-cf312ba2449e', '9ca19aeb-0720-4a34-9da3-d27a787abd5f']",34,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:35:34.576,Pass,
,,,,,,,,,,,,,,,,,,,1.085716,,,,,,,,,,,,,3a57b0dd-ead9-4f10-9eee-1450f20a4fa7,3193,,"[62.4, 58.3]",3890267,80,,,,0.0,,Left Foot,,,"[80.6, 58.3]",,Ground Pass,18.2,,Incomplete,,Aaron Hunt,8308.0,,,,,,,2,From Throw In,Josuha Guilavogui,8230.0,Right Defensive Midfield,166,Wolfsburg,179,"['bb1bcca1-6787-4169-94a6-0a557da4a220', 'fb82405b-bdb1-409e-a284-4c8b38461194']",37,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:37.909,Pass,
,,,,,,,,,,,,,,,,,,,1.59872,,,,,,,,,,,,,bb1bcca1-6787-4169-94a6-0a557da4a220,3195,,"[39.5, 21.8]",3890267,80,,,,-0.91148627,,Right Foot,,,"[51.9, 5.8]",,Ground Pass,20.242529,,,,Joel Gerezgiher,400622.0,,,,,,Recovery,2,From Throw In,David Ángel Abraham,8678.0,Left Center Back,166,Wolfsburg,179,"['3021d944-edb3-4531-beea-3d8ccd473a20', '3a57b0dd-ead9-4f10-9eee-1450f20a4fa7']",38,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:35:38.994,Pass,
,,,,,,,,,,,,,,,,,,,2.14077,,,,,,,,,,,,,fd87854d-2b9c-4cdc-8ac8-418ea6e15db1,3198,,"[55.6, 9.2]",3890267,80,,,,0.28045174,,Right Foot,,,"[92.4, 19.8]",,High Pass,38.296215,,Pass Offside,,Haris Seferović,5543.0,,,,,,,2,From Throw In,Joel Gerezgiher,400622.0,Left Midfield,166,Wolfsburg,179,['189f235b-5d83-4850-9aab-7093fd12c2ce'],42,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:35:42.072,Pass,
,,,,,,,,,,,,,,,,,,,1.388665,,,,,,,,,,,,,db5ce595-ebf6-4a9d-9800-46ba34a7f9a4,3200,,"[28.2, 61.1]",3890267,80,True,,,-1.4210634,,Right Foot,,,"[35.2, 14.7]",,Ground Pass,46.925045,,,,Timm Klose,9461.0,,,True,,,Free Kick,2,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,167,Wolfsburg,179,['36a82bdd-eddc-4b9d-bc84-9a96e7e14d3b'],58,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:58.246,Pass,
,,,,,,,,,,,,,,,,,,,1.092918,,,,,,,,,,,,,986cccfa-cb2d-4be3-8475-93e63083ebbe,3202,,"[35.2, 14.1]",3890267,81,True,,,-0.513606,,Right Foot,,,"[46.9, 7.5]",,Ground Pass,13.433167,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,2,From Free Kick,Timm Klose,9461.0,Left Center Back,167,Wolfsburg,179,['9fcff907-c47f-4139-85c6-37a44c6be07c'],0,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:00.654,Pass,
,,,,,,,,,,,,,,,,,,,4.925169,,,,,,,,,,,,,882ad372-25af-4f29-adf8-d68ec08c3f3d,3204,,"[50.7, 8.1]",3890267,81,,,,0.1995382,,Left Foot,,,"[113.5, 20.8]",,High Pass,64.07129,,Incomplete,,Ivan Perišić,5474.0,,,,,,,2,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,167,Wolfsburg,179,"['4f4703a8-d6a3-4424-8a58-d4deace4d77e', 'd591c008-4f3f-4d0b-958c-9d1844bda97f']",2,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:02.391,Pass,
,,,,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,a8f45bbd-6a7d-497d-bfd3-d18c1b6d62f2,3208,,"[11.3, 50.7]",3890267,81,,,,0.8536151,,Keeper Arm,,,"[18.8, 59.3]",,Ground Pass,11.410959,,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,168,Eintracht Frankfurt,184,['387978db-5680-4604-a4c9-a3dd7a5b26c9'],10,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:10.859,Pass,
,,,,,,,,,,,,,,,,,,,1.131069,,,,,,,,,,,,,50745bdb-6b13-444f-89ee-fa07389e7431,3211,,"[27.1, 59.0]",3890267,81,,,,0.100254476,,Right Foot,,,"[44.0, 60.7]",,Ground Pass,16.985289,,,,Makoto Hasebe,5681.0,,,,,,,2,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,168,Eintracht Frankfurt,184,['049739c1-5870-4481-930b-c753a754bcf1'],17,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:17.349,Pass,
,,,,,,,,,,,,,,,,,,,1.10879,,,,,,,,,,,,,18f09c3a-acf6-4617-a191-41956674e658,3214,,"[44.0, 60.5]",3890267,81,,,,-2.8486803,,Right Foot,,,"[31.4, 56.7]",,Ground Pass,13.160547,,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,,,2,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,168,Eintracht Frankfurt,184,['304ab925-22f6-4267-b25e-17275c74ec51'],18,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:18.662,Pass,
,,,,,,,,,,,,,,,,,,,2.137396,,,,,,,,,,,,,42e1f9cb-bc43-4ea3-8e87-4dab79319c11,3217,,"[41.8, 58.7]",3890267,81,,,,0.287947,,Right Foot,,,"[73.2, 68.0]",,High Pass,32.748283,,,,Haris Seferović,5543.0,,,,,,,2,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,168,Eintracht Frankfurt,184,['8805bd5b-e355-4d13-8153-4356648ea3cb'],24,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:24.302,Pass,
,,,,,,,,,,,,,,,,,,,1.441892,,,,,,,,,,,,,2671eeaa-ecf6-421f-8610-c6b4f00b35ec,3221,,"[85.9, 77.2]",3890267,81,,,,-1.4765879,,Right Foot,,,"[87.1, 64.5]",,Ground Pass,12.756567,,,,Stefan Aigner,21156.0,,,,,,,2,Regular Play,Haris Seferović,5543.0,Right Center Forward,168,Eintracht Frankfurt,184,"['1d64fe2f-a983-4fa2-9b50-a7d5d2e764e9', '36c3431b-e0d8-4495-b79f-c55379ec6179']",30,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:30.687,Pass,True
,,,,,,,,,,,,,,,,,,,0.268287,,,,,,,,,,,,,64b66134-12d1-47cc-a22a-52d72702f3fc,3224,,"[88.4, 63.0]",3890267,81,,,,-1.0617255,,Right Foot,,,"[90.8, 58.7]",,Ground Pass,4.924429,,Incomplete,,Joel Gerezgiher,400622.0,,,,,,,2,Regular Play,Stefan Aigner,21156.0,Right Midfield,168,Eintracht Frankfurt,184,"['968e69e1-6efd-469a-b9be-aa1960bc309b', 'f4d8abca-75a7-4238-995e-a5c54a5388c1']",32,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:32.525,Pass,
,,,,,,,,,,,,,,,,,,,0.248226,,,,,,,,,,,,,c15169c0-d6af-4ce4-977a-e37bad089923,3228,,"[86.7, 47.8]",3890267,81,,,,-1.2649175,,Left Foot,,,"[87.9, 44.0]",,Ground Pass,3.9849718,,Incomplete,,Bastian Oczipka,8504.0,,,,,,Recovery,2,Regular Play,Joel Gerezgiher,400622.0,Left Midfield,168,Eintracht Frankfurt,184,"['114a2a8f-084d-4881-9e58-65dd9776ee3e', '549c6c25-b9bb-47f2-9a5a-1cb0f564783d', 'e32075f9-b539-4c3c-973e-5937b4227a17']",34,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:34.581,Pass,True
,,,,,,,,,,,,,,,,,,,1.165853,,,,,,,,,,,,,b83c3408-9d32-4a8f-a065-fa1f257a5c2d,3233,,"[42.9, 30.9]",3890267,81,,,,1.8329161,,Left Foot,,,"[38.5, 47.3]",,Ground Pass,16.979988,,,,Adelino André Vieira Freitas,10790.0,,,,,,,2,Regular Play,Bas Dost,10594.0,Center Forward,169,Wolfsburg,179,['85ceff4d-620d-4172-befe-b41106930a4b'],38,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:38.624,Pass,
,,,,,,,,,,,,,,,,,,,4.47093,,,,,,,,,,,,,adacbb76-d1d6-46fd-91fb-faad30984991,3236,,"[38.9, 47.3]",3890267,81,,,,0.45671016,,Right Foot,,,"[79.4, 67.2]",,High Pass,45.12494,,,,Max Kruse,8386.0,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,169,Wolfsburg,179,['38417cdf-3210-41b9-b4f9-5bdfcecc2450'],40,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:40.397,Pass,
,,,,,,,,,,,,,,,,,,,2.390821,,,,,,,,,,,,,2daff95d-d130-4dbd-a731-71b2f76abc6f,3240,,"[89.6, 58.3]",3890267,81,,,,-1.487655,,Left Foot,,,"[92.8, 19.9]",,Low Pass,38.533104,,,,Ivan Perišić,5474.0,,,,,,,2,Regular Play,Max Kruse,8386.0,Right Wing,169,Wolfsburg,179,['6a9c625a-2132-4189-8aca-adb3239d3008'],48,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:48.414,Pass,
,,,,,,,,,,,,,,,,,,,1.225591,,,,,,,,,,,,,db05462c-a7ba-425d-8444-f57b78e35246,3243,,"[102.0, 22.6]",3890267,81,,,,-0.3468349,,Right Foot,,,"[110.3, 19.6]",,Ground Pass,8.825531,,,,Christian Träsch,23266.0,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Left Wing,169,Wolfsburg,179,['4b86a0bb-cc94-4d51-8966-9f5c856d2d1d'],53,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:53.019,Pass,
,,,,,,,,,,,,,,,,,,,0.175536,,,,,,,,,,,,,5a083d4d-3b91-4e9d-ba93-7e41883d3ee6,3246,,"[110.6, 19.4]",3890267,81,,,,1.6373645,,Left Foot,,,"[110.3, 23.9]",,Ground Pass,4.509989,,Incomplete,,Bas Dost,10594.0,,,,,,,2,Regular Play,Christian Träsch,23266.0,Left Defensive Midfield,169,Wolfsburg,179,"['61d5de73-ae39-49b1-ae98-33478040126e', 'ba9be15d-38ec-404a-9644-5d8993ff6f20']",54,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:54.285,Pass,
,,,,,,,,,,,,,,,,,,,1.949477,,,,,,,,,,,,,18f0bfdf-306e-49df-b30a-269ce2933847,3249,,"[120.0, 0.1]",3890267,82,,,,1.7982713,,Left Foot,,,"[110.0, 43.3]",,High Pass,44.342304,,Incomplete,True,,,,,True,Outswinging,,Corner,2,From Corner,Ricardo Iván Rodríguez Araya,5544.0,Left Back,170,Wolfsburg,179,['33c831ed-0450-4d99-93e1-fa9083263385'],28,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:28.549,Pass,
,,,,,,,,,,,,,,,,,,,1.441484,,,,,,,,,,,,,a7921a5f-1e2d-4a6a-a3c1-f76a19824246,3251,,"[97.3, 34.3]",3890267,82,,,,1.5392278,,Left Foot,,,"[97.9, 53.3]",,Ground Pass,19.009472,,,,Adelino André Vieira Freitas,10790.0,,,,,,Recovery,2,From Corner,Aaron Hunt,8308.0,Center Attacking Midfield,170,Wolfsburg,179,['064a9d7c-180c-40f1-bfec-7150da5ccd3f'],31,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:31.681,Pass,
,,,,,,,,,,,,,,,,,,,0.203127,,,,,,,,,,,,,a7c5b970-3c2d-4451-b36f-e49a75e55837,3259,,"[111.8, 57.6]",3890267,82,,,,-1.3182421,,Right Foot,,,"[112.6, 54.5]",,High Pass,3.2015622,,Incomplete,,,,,,,,,,2,From Corner,Adelino André Vieira Freitas,10790.0,Right Back,170,Wolfsburg,179,"['5de623a1-9ec1-482f-b8c9-b40defba48eb', 'c7a7f0a3-6b8e-4afa-958a-48b62da2dc61']",35,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:35.435,Pass,True
,,,,,,,,,,,,,,,,,,,3.321461,,,,,,,,,,,,,1ef39a93-40cc-44c9-9136-032363313130,3265,,"[10.1, 25.9]",3890267,82,,,,-0.84612006,,Right Foot,,,"[32.5, 0.6]",,High Pass,33.79127,,Out,,Haris Seferović,5543.0,,,,,,,2,From Corner,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,170,Wolfsburg,179,"['c33fa4cc-cf10-4572-83af-aec8bbb5fd4c', 'd81c0641-943e-4df6-8fbe-db9a3043a2f1']",39,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:37:39.389,Pass,True
