50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.126324,,,,,,,,,,,,9dadb3fa-da16-47da-a39f-d8ba46f5d377,3279,,"[75.3, 15.2]",3890470,85,,,,,1.2306548,,Right Foot,,,"[86.2, 46.0]",,Low Pass,,32.671852,,,Incomplete,,Vedad Ibišević,8571.0,,,,,,2,Regular Play,Salomon Armand Magloire Kalou,8575.0,Left Midfield,176,Hertha Berlin,173,"['89f99d8d-06a7-424d-9268-bd1770185fd5', 'fe688942-28de-41e6-8569-7db5e16c04a4']",2,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:40:02.280,Pass,
,,,,,,,,,,,,,,,1.112527,,,,,,,,,,,,fe688942-28de-41e6-8569-7db5e16c04a4,3281,,"[33.9, 34.1]",3890470,85,,,,,0.21516019,,Left Foot,,,"[49.0, 37.4]",,Low Pass,,15.45639,,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,Recovery,2,Regular Play,Bastian Oczipka,8504.0,Left Back,177,Eintracht Frankfurt,184,"['23f11dfb-43c5-4089-8145-a6a3d24eda1d', '9dadb3fa-da16-47da-a39f-d8ba46f5d377']",3,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:03.406,Pass,
,,,,,,,,,,,,,,,0.879999,,,,,,,,,,,,b4706fc3-9d3a-4eb9-94da-44b15f6de049,3284,,"[57.3, 43.2]",3890470,85,,,,,0.893546,,Right Foot,,,"[65.1, 52.9]",,Ground Pass,,12.447088,,,,,Gian-Luca Waldschmidt,8320.0,,,,,,2,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Left Wing,177,Eintracht Frankfurt,184,['46b2b1ee-2220-4688-98d5-99c61ce9c3cf'],7,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:07.584,Pass,
,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,1c65732a-6351-431a-a7a0-a3d4b47a3417,3287,,"[65.0, 45.9]",3890470,85,,,,,-1.1562895,,Left Foot,,,"[67.2, 40.9]",,Ground Pass,,5.4626,,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,2,Regular Play,Gian-Luca Waldschmidt,8320.0,Center Attacking Midfield,177,Eintracht Frankfurt,184,['157a665d-c01f-4990-829c-d7680bfb1e9d'],9,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:09.413,Pass,
,,,,,,,,,,,,,,,0.917094,,,,,,,,,,,,aa236166-1f1a-4cf4-be88-fbcf2e0a3b75,3290,,"[70.6, 33.9]",3890470,85,,,,,-0.3954803,,Right Foot,,,"[80.9, 29.6]",,Ground Pass,,11.161541,,,,,Haris Seferović,5543.0,,,,,,2,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Left Wing,177,Eintracht Frankfurt,184,['dda45dfa-2d86-4949-b729-da7de20fc9e7'],11,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:11.453,Pass,
,,,,,,,,,,,,,,,0.862484,,,,,,,,,,,,1cc16a88-f52d-4aeb-9647-e518072d41d6,3294,,"[77.2, 27.9]",3890470,85,,,,,1.751889,,Left Foot,,,"[75.9, 35.0]",,Ground Pass,,7.218033,,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,2,Regular Play,Haris Seferović,5543.0,Center Forward,177,Eintracht Frankfurt,184,"['ad68a358-3e89-41d6-9840-f54d16d641c7', 'd5926754-0564-4858-a526-4ca0d4caec18']",13,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:13.544,Pass,True
,,,,,,,,,,,,,,,2.292545,,,,,,,,,,,,c8cff843-c509-443c-8975-2f44b98d2962,3297,,"[75.2, 39.7]",3890470,85,,,,,1.3833672,,Right Foot,,,"[81.8, 74.5]",,High Pass,,35.420334,,,,,Makoto Hasebe,5681.0,,,,,,2,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Left Wing,177,Eintracht Frankfurt,184,['cdab98fe-9aa2-49dc-a101-8314ce58fc8e'],15,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:15.133,Pass,
,,,,,,,,,,,,,,,1.357008,,,,,,,,,,,,5bc25f0f-6178-4ae2-826b-d82e8e258b05,3300,,"[93.4, 73.0]",3890470,85,,,,,-1.0662856,,Right Foot,True,,"[106.1, 50.0]",,High Pass,,26.27337,,,Incomplete,,Marco Russ,8812.0,,,,,,2,Regular Play,Makoto Hasebe,5681.0,Right Back,177,Eintracht Frankfurt,184,"['2a7cbb1e-b420-4fa8-ad7c-040cf5f53de0', '75f7a07c-63d4-459d-8915-f225123893e4']",20,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:20.626,Pass,
,,,,,,,,,,,,,,,2.1249,,,,,,,,,,,,f3898e87-b8e1-47a9-a6ac-362bd0948bd2,3308,,"[56.9, 20.6]",3890470,85,,,,,1.8289864,,Right Foot,,,"[49.4, 49.0]",,Low Pass,,29.373627,,,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,,2,Regular Play,David Ángel Abraham,8678.0,Left Center Back,177,Eintracht Frankfurt,184,"['5ca0914a-a65b-45ec-a498-92ae5f125dc7', '73dc3f32-4951-412d-a69f-4b5c94e04cba']",27,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:27.291,Pass,True
,,,,,,,,,,,,,,,1.77724,,,,,,,,,,,,29ae1404-8d2c-46b3-90c7-d253c92390c9,3314,,"[74.9, 62.8]",3890470,86,,,,,-0.75032485,,Right Foot,,,"[104.4, 35.3]",,High Pass,,40.32989,,,Incomplete,,Marco Russ,8812.0,,,,,Free Kick,2,From Free Kick,Sonny Kittel,10822.0,Left Defensive Midfield,178,Eintracht Frankfurt,184,"['c2b35dcd-9465-4292-918f-4eb82607696c', 'fd0add97-2fca-4b34-a369-84b8eb5cd3ab']",0,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:00.986,Pass,
,,,,,,,,,,,,,,,1.237716,,,,,,,,,,,,cb653cd8-b754-49b0-ac9b-cd5c9e389bb2,3317,,"[98.2, 0.1]",3890470,86,,True,,,1.6490675,,,,,"[97.0, 15.4]",,Low Pass,,15.346987,,,,,Sonny Kittel,10822.0,,,,,Throw-in,2,From Throw In,Bastian Oczipka,8504.0,Left Back,179,Eintracht Frankfurt,184,['0032ea55-5e87-4ef5-aaad-67deef36812c'],12,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:12.879,Pass,
,,,,,,,,,,,,,,,0.714317,,,,,,,,,,,,38c1adf3-da52-447a-a707-aff7f5982156,3321,,"[99.0, 13.4]",3890470,86,,,,,-1.4827889,,Right Foot,,,"[99.9, 3.2]",,Ground Pass,,10.239629,,,,,Bastian Oczipka,8504.0,,,,,,2,From Throw In,Sonny Kittel,10822.0,Left Defensive Midfield,179,Eintracht Frankfurt,184,['58eb2b58-f8d0-447d-b5fa-b2aebbe80545'],15,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:15.115,Pass,
,,,,,,,,,,,,,,,3.410579,,,,,,,,,,,,6b9e026a-3f76-4188-8d07-2a79bd969241,3329,,"[6.0, 44.0]",3890470,86,,,,,0.16255862,,Right Foot,,,"[74.9, 55.3]",,High Pass,,69.82048,,,,,Vedad Ibišević,8571.0,,,,,Goal Kick,2,From Goal Kick,Rune Almenning Jarstein,8577.0,Goalkeeper,180,Hertha Berlin,173,['93e2ab03-bd71-497d-bff9-485a73140c59'],41,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:41:41.916,Pass,
,,,,,,,,,,,,,,,1.478019,,,,,,,,,,,,1a7dbd89-496f-40e0-8b2b-969f408b21f2,3332,,"[74.6, 55.5]",3890470,86,,,,True,0.560232,,,,,"[85.6, 62.4]",,High Pass,,12.984991,,,Incomplete,,Mitchell Weiser,8576.0,,,,,,2,From Goal Kick,Vedad Ibišević,8571.0,Center Forward,180,Hertha Berlin,173,"['4dec9cb9-add6-41d9-8eee-c50f7c90913f', 'c18a6353-d6fc-4bf6-976d-de1c2aa7fb8f', 'c5458a2b-d56d-4143-bb9c-40e4d10ac17d']",45,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:41:45.367,Pass,True
,,,,,,,,,,,,,,,2.94538,,,,,,,,,,,,c5458a2b-d56d-4143-bb9c-40e4d10ac17d,3334,,"[34.5, 17.7]",3890470,86,,,,,0.35877067,,Left Foot,,,"[45.7, 21.9]",,High Pass,,11.961605,,,,,Sonny Kittel,10822.0,,,,,Recovery,2,From Goal Kick,Bastian Oczipka,8504.0,Left Back,180,Hertha Berlin,173,"['1a7dbd89-496f-40e0-8b2b-969f408b21f2', '9cbf2abc-fcbd-4e88-93b7-7e57f9fa0d72']",46,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:46.845,Pass,
,,,,,,,,,,,,,,,1.380871,,,,,,,,,,,,c98de2ed-908f-46f5-af9b-14d2c94bc157,3337,,"[45.5, 21.5]",3890470,86,,,,,-0.39707944,,Right Foot,,,"[51.7, 18.9]",,Low Pass,,6.7230945,,,Incomplete,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,2,From Goal Kick,Sonny Kittel,10822.0,Left Defensive Midfield,180,Hertha Berlin,173,"['4d6cab06-fae3-49a6-8dd8-2d3a7a16243c', 'a4f86ccc-6889-4b20-930c-41c357fe6f70']",49,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:49.790,Pass,
,,,,,,,,,,,,,,,0.864249,,,,,,,,,,,,05782eda-e3f0-415b-900d-b9689b987557,3342,,"[68.6, 55.5]",3890470,86,,,,,-1.9425052,,Right Foot,,,"[66.3, 49.6]",,Ground Pass,,6.332456,,,,,Tolga Ciğerci,30439.0,,,,,,2,From Goal Kick,Peter Pekarík,9722.0,Right Back,180,Hertha Berlin,173,['56afc2ed-ae3a-4352-94bb-5ce286d35a74'],52,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:41:52.061,Pass,
,,,,,,,,,,,,,,,2.547434,,,,,,,,,,,,effe44ec-43dd-40c2-9da6-ab18e15f0dd1,3345,,"[66.3, 49.9]",3890470,86,,,,,2.2862155,,Right Foot,,,"[46.4, 72.8]",,Ground Pass,,30.338425,,,,,Niklas Stark,8570.0,,,,,,2,From Goal Kick,Tolga Ciğerci,30439.0,Left Defensive Midfield,180,Hertha Berlin,173,['9c1d760c-3d4a-44ab-a078-d4c7ecffb279'],53,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:41:53.005,Pass,
,,,,,,,,,,,,,,,2.009498,,,,,,,,,,,,1323b210-f0cd-4555-b366-d31a5128d78e,3348,,"[45.2, 75.8]",3890470,86,,,,,-0.59181356,,Right Foot,,,"[75.4, 55.5]",,High Pass,,36.388596,,,,,Vedad Ibišević,8571.0,,,,,,2,From Goal Kick,Niklas Stark,8570.0,Right Center Back,180,Hertha Berlin,173,['a0aab3a6-c114-4469-ba70-7e685798f35f'],57,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:41:57.665,Pass,
,,,,,,,,,,,,,,,2.069668,,,,,,,,,,,,3fc7eead-865b-4396-b99a-95e5b79c52ef,3351,,"[75.4, 55.7]",3890470,86,,,,True,-0.60916346,,,,,"[88.3, 46.7]",,Low Pass,,15.729272,,,,,Valentin Stocker,9721.0,,,,,,2,From Goal Kick,Vedad Ibišević,8571.0,Center Forward,180,Hertha Berlin,173,"['f2c7b7e8-b67f-40ea-8282-0f12a6bc75f2', 'fee91050-1d69-4211-8d1d-7678d5c8c600']",59,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:41:59.754,Pass,True
,,,,,,,,,,,,,,,0.795867,,,,,,,,,,,,2b737680-3f33-4893-8980-d0625faa5f4a,3359,,"[106.4, 41.1]",3890470,87,,,,,-1.226149,ef82bf3c-44d7-4e42-bc88-e18221457008,Left Foot,,,"[109.2, 33.3]",,Ground Pass,,8.28734,,,,,Salomon Armand Magloire Kalou,8575.0,True,,,,,2,From Goal Kick,Valentin Stocker,9721.0,Center Attacking Midfield,180,Hertha Berlin,173,['82905364-52d7-4cd4-97c2-ae0686d1e55d'],4,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:42:04.996,Pass,
,,,,,,,,,,,,,,,4.027207,,,,,,,,,,,,d90727ab-dfd0-4034-b207-0a1c6f704174,3363,,"[7.0, 36.1]",3890470,87,,True,,,-0.12929079,,Right Foot,,,"[69.3, 28.0]",,High Pass,,62.82436,,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,181,Eintracht Frankfurt,184,['ee1d86dc-c6b4-479d-b582-2d58a823819f'],24,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:42:24.415,Pass,
,,,,,,,,,,,,,,,1.455175,,,,,,,,,,,,579d45ef-1af7-49c6-8d09-2a52b38d0939,3376,,"[6.7, 0.1]",3890470,87,,,,,1.3208177,,,,,"[10.3, 14.2]",,High Pass,,14.55232,,,,,David Ángel Abraham,8678.0,,,,,Throw-in,2,From Throw In,Bastian Oczipka,8504.0,Left Back,182,Eintracht Frankfurt,184,['6fd9999e-5f51-4035-a7fd-f6be35d70af9'],43,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:42:43.454,Pass,
,,,,,,,,,,,,,,,1.991155,,,,,,,,,,,,098e62ae-8993-441e-b3c3-fd653155bd8d,3379,,"[4.6, 12.5]",3890470,87,,,,,-0.115045294,,Left Foot,,,"[27.1, 9.9]",,High Pass,,22.649725,,,Incomplete,,Sonny Kittel,10822.0,,,,,,2,From Throw In,David Ángel Abraham,8678.0,Left Center Back,182,Eintracht Frankfurt,184,"['6237bf5a-93f1-44d6-8cd2-43e5e8b0f47e', 'dbc8e56a-9ec4-479f-b34d-cde40a8c3f6b']",46,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:42:46.443,Pass,
,,,,,,,,,,,,,,,0.169561,,,,,,,,,,,,0ec66339-b742-4250-b20a-cdb5bb6db642,3384,,"[97.3, 61.2]",3890470,87,,,,,-2.5790946,,Right Foot,,,"[92.7, 58.3]",,Low Pass,,5.4378304,,,Incomplete,,Tolga Ciğerci,30439.0,,,,,,2,From Throw In,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,182,Eintracht Frankfurt,184,"['1b5c54f6-0c81-4782-b980-6b21ab371951', '515cc135-09a4-4efc-ad84-21df4e0d6475', '75843e7b-e5ee-4fa5-8a43-5776eba35ac3']",49,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:42:49.634,Pass,True
,,,,,,,,,,,,,,,4.336019,,,,,,,,,,,,7b1f7419-3e55-43c0-9ad7-a80a8804bfb0,3389,,"[15.0, 35.4]",3890470,87,,,,,0.8122803,,Keeper Arm,,,"[53.0, 75.5]",,High Pass,,55.245,,,,,Makoto Hasebe,5681.0,,True,,,,2,From Throw In,Lukáš Hrádecký,8667.0,Goalkeeper,182,Eintracht Frankfurt,184,['e7c72cde-1735-4e5c-9fbf-41a546017f73'],55,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:42:55.358,Pass,
,,,,,,,,,,,,,,,1.270475,,,,,,,,,,,,8220da9b-ddde-4348-bb1a-3dbcf21b8c40,3392,,"[64.0, 73.6]",3890470,88,,,,,-1.528716,,Right Foot,,,"[64.4, 64.1]",,Ground Pass,,9.508417,,,,,Marco Russ,8812.0,,,,,,2,From Throw In,Makoto Hasebe,5681.0,Right Back,182,Eintracht Frankfurt,184,['409c7d95-1b30-4039-9444-c3ad838a7f24'],1,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:01.694,Pass,
,,,,,,,,,,,,,,,1.011879,,,,,,,,,,,,b76ee8fc-2712-4316-ad44-1fc4912204ce,3395,,"[63.8, 63.3]",3890470,88,,,,,0.05352027,,Right Foot,,,"[75.0, 63.9]",,Ground Pass,,11.21606,,,,,Stefan Aigner,21156.0,,,,,,2,From Throw In,Marco Russ,8812.0,Right Defensive Midfield,182,Eintracht Frankfurt,184,['0f19f986-d746-4669-96e5-3e62f1489f74'],4,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:04.035,Pass,
,,,,,,,,,,,,,,,0.544866,,,,,,,,,,,,a6b3d465-6ec5-487f-b787-313c1ee45f8c,3398,,"[71.2, 66.8]",3890470,88,,,,,2.974491,,Left Foot,,,"[62.9, 68.2]",,Ground Pass,,8.417244,,,,,Marco Russ,8812.0,,,,,,2,From Throw In,Stefan Aigner,21156.0,Right Wing,182,Eintracht Frankfurt,184,['56038d8f-0e8e-4e5e-b9fb-48db165c3e17'],6,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:06.070,Pass,
,,,,,,,,,,,,,,,0.801123,,,,,,,,,,,,be8e79ba-07bf-429c-9a9a-d15665f8a12e,3405,,"[62.5, 62.8]",3890470,88,,,,,-1.478166,,Right Foot,,,"[64.2, 44.5]",,Ground Pass,,18.378792,,,,,Sonny Kittel,10822.0,,,,,,2,From Throw In,Marco Russ,8812.0,Right Defensive Midfield,182,Eintracht Frankfurt,184,['7be873d9-3c17-4ed4-be89-cd456ddd7f84'],10,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:10.517,Pass,
,,,,,,,,,,,,,,,1.6772,,,,,,,,,,,,23727abf-aab8-49a0-84d5-cf86414f412c,3408,,"[67.6, 36.6]",3890470,88,,,,,-1.3122246,,Right Foot,,,"[74.9, 9.0]",,Ground Pass,,28.54908,,,,,Bastian Oczipka,8504.0,,,,,,2,From Throw In,Sonny Kittel,10822.0,Left Defensive Midfield,182,Eintracht Frankfurt,184,['06a77b2f-3b4b-47f4-ace8-d9a205ff4612'],14,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:14.120,Pass,
,,,,,,,,,,,,,,,1.353444,,,,,,,,,,,,9e4aa3d0-44fe-4f67-a201-314e76636468,3411,,"[74.5, 12.3]",3890470,88,,,,,-0.4197569,,Right Foot,,,"[86.6, 6.9]",,Ground Pass,,13.250283,,,,,Haris Seferović,5543.0,,,,,,2,From Throw In,Bastian Oczipka,8504.0,Left Back,182,Eintracht Frankfurt,184,['eeed6020-2f01-4a68-9a5a-e9e36d5d234f'],17,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:17.511,Pass,
,,,,,,,,,,,,,,,1.054941,,,,,,,,,,,,fc27332a-33cb-49ce-9864-0584d37555c1,3415,,"[111.1, 6.3]",3890470,88,,,,,1.6058015,,Left Foot,True,,"[110.2, 32.0]",,Low Pass,,25.715754,,,Incomplete,,,,,,,,,2,From Throw In,Haris Seferović,5543.0,Center Forward,182,Eintracht Frankfurt,184,['0f85ba8b-1089-4149-b5ad-d7f61924c38f'],22,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:22.276,Pass,
,,,,,,,,,,,,,,,2.73707,,,,,,,,,,,,e88e631f-04b4-4090-a6dd-6f427a6a24b2,3420,,"[34.0, 34.4]",3890470,88,,,,,-1.630909,,Left Foot,,,"[32.7, 12.8]",,Ground Pass,,21.639086,,,,,Marvin Plattenhardt,5569.0,,,,,,2,Regular Play,Valentin Stocker,9721.0,Center Attacking Midfield,183,Hertha Berlin,173,"['90997f61-3f45-4f9d-a433-09ecaf0cb26d', 'edc11f56-c3c6-4ddb-b770-10b22ecbc0a7']",26,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:43:26.676,Pass,True
,,,,,,,,,,,,,,,1.541702,,,,,,,,,,,,be7f84b7-c8c5-489f-81fc-616774f874be,3423,,"[56.8, 8.2]",3890470,88,,,,,2.8564749,,Left Foot,,,"[39.4, 13.3]",,Ground Pass,,18.132015,,,,,Tolga Ciğerci,30439.0,,,,,,2,Regular Play,Marvin Plattenhardt,5569.0,Left Back,183,Hertha Berlin,173,['6bccfe3b-49ae-4cf7-92d6-c6cb40900b5e'],33,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:43:33.984,Pass,
,,,,,,,,,,,,,,,4.387337,,,,,,,,,,,,24355f86-35cc-44cf-8841-79e4745c8df2,3426,,"[27.2, 16.4]",3890470,88,,,,,2.1120083,,Right Foot,,,"[4.9, 53.5]",,Ground Pass,,43.286255,,,,,Rune Almenning Jarstein,8577.0,,,,,,2,Regular Play,Tolga Ciğerci,30439.0,Left Defensive Midfield,183,Hertha Berlin,173,['7c8fa4df-61b7-4cec-b3f3-e42530493db2'],38,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:43:38.840,Pass,
,,,,,,,,,,,,,,,3.173262,,,,,,,,,,,,ba415e20-2353-4058-843f-58e6bb1ac5ac,3429,,"[4.9, 55.5]",3890470,88,,,,,-0.059928156,,Right Foot,,,"[74.9, 51.3]",,High Pass,,70.125885,,,Incomplete,,Vedad Ibišević,8571.0,,,,,,2,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,183,Hertha Berlin,173,"['2a86b978-4bae-4911-99db-988e834fd37b', '7663f7f0-acb0-4b2c-b393-14e8f445ef46']",43,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:43:43.427,Pass,
,,,,,,,,,,,,,,,1.739935,,,,,,,,,,,,7663f7f0-acb0-4b2c-b393-14e8f445ef46,3432,,"[45.2, 28.8]",3890470,88,,,,True,0.2669751,,,,,"[56.9, 32.0]",,High Pass,,12.129716,,,Unknown,,Sonny Kittel,10822.0,,,,,Recovery,2,Regular Play,David Ángel Abraham,8678.0,Left Center Back,183,Hertha Berlin,173,"['973c62af-0506-4311-8e5e-a229756b9bcc', 'ba415e20-2353-4058-843f-58e6bb1ac5ac', 'be23eede-d6f7-4443-ace1-b3a0701a8834']",46,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:46.601,Pass,True
,,,,,,,,,,,,,,,2.72975,,,,,,,,,,,,d34b4771-8312-4815-aab9-0c5aa3f7760a,3437,,"[56.3, 27.6]",3890470,89,,True,,,2.6864917,,Right Foot,,,"[46.9, 32.2]",,Ground Pass,,10.46518,,,,,Makoto Hasebe,5681.0,,,,,Free Kick,2,From Free Kick,Marco Russ,8812.0,Right Defensive Midfield,184,Eintracht Frankfurt,184,['4cdea9e8-9652-4176-836f-b96f220a74ec'],18,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:44:18.326,Pass,
,,,,,,,,,,,,,,,1.764163,,,,,,,,,,,,3b2b6d37-76bf-4dbf-87f9-d3afedd07afe,3439,,"[86.7, 72.0]",3890470,89,,,,,0.18710594,,Left Foot,,,"[107.3, 75.9]",,Ground Pass,,20.965925,,,,,Gian-Luca Waldschmidt,8320.0,,,,,,2,From Free Kick,Makoto Hasebe,5681.0,Right Back,184,Eintracht Frankfurt,184,['e824e0a6-c511-4330-a293-5202bf8583c5'],22,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:44:22.228,Pass,
,,,,,,,,,,,,,,,1.036576,,,,,,,,,,,,5bfef161-7268-48d7-baee-789203579344,3445,,"[120.0, 80.0]",3890470,89,,,,,-1.6943868,,Left Foot,,,"[116.0, 47.8]",,High Pass,True,32.447495,,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Gian-Luca Waldschmidt,8320.0,Center Attacking Midfield,185,Eintracht Frankfurt,184,['5e1a1f92-1aaf-47b7-a121-705b7208a765'],40,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:44:40.113,Pass,
,,,,,,,,,,,,,,,2.002136,,,,,,,,,,,,fb79ec55-2634-4c1c-a317-955a676103e3,3450,,"[75.9, 77.0]",3890470,89,,,,,-1.8313987,,Left Foot,,,"[67.1, 44.0]",,Ground Pass,,34.153183,,,,,Bastian Oczipka,8504.0,,,,,,2,From Corner,Makoto Hasebe,5681.0,Right Back,185,Eintracht Frankfurt,184,"['9ccca8cc-5738-4730-8193-be6daa0581a6', 'e332deb2-5d37-41ba-8dec-99fd2a306060']",49,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:44:49.561,Pass,True
,,,,,,,,,,,,,,,5.261075,,,,,,,,,,,,090505ce-73bf-4ccd-bd18-00fa8a3e7316,3453,,"[63.6, 19.3]",3890470,89,,,,,0.49908328,,Left Foot,,,"[116.8, 48.3]",,High Pass,,60.59076,,,Incomplete,,,,,,,,,2,From Corner,Bastian Oczipka,8504.0,Left Back,185,Eintracht Frankfurt,184,['abaefc03-a708-4540-a6f4-799221f8e2a1'],55,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:44:55.931,Pass,
,,,,,,,,,,,,,,,4.197986,,,,,,,,,,,,e9bf37dc-5f97-4955-bb19-6c02a9fb9eb1,3456,,"[14.5, 48.1]",3890470,90,,,,,0.12384986,,Drop Kick,,,"[87.6, 57.2]",,High Pass,,73.66424,,,Incomplete,,Mitchell Weiser,8576.0,,,,,,2,From Corner,Rune Almenning Jarstein,8577.0,Goalkeeper,185,Eintracht Frankfurt,184,"['3bff425b-34ba-4c6f-b2be-eb8c0b47b995', '40b2661d-d316-4e29-abad-c6efebc7d10b']",16,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:45:16.436,Pass,
,,,,,,,,,,,,,,,1.757802,,,,,,,,,,,,40b2661d-d316-4e29-abad-c6efebc7d10b,3458,,"[32.5, 22.9]",3890470,90,,,,,1.7195032,,Head,,,"[28.5, 49.6]",,High Pass,,26.997963,,,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,Recovery,2,From Corner,Bastian Oczipka,8504.0,Left Back,185,Eintracht Frankfurt,184,"['26b53b80-6549-491f-ae9b-4110f21c68c1', 'e9bf37dc-5f97-4955-bb19-6c02a9fb9eb1']",20,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:20.634,Pass,
,,,,,,,,,,,,,,,1.63308,,,,,,,,,,,,8eb5c8b3-9606-4ca7-9c37-dd61b67fcf3a,3461,,"[28.5, 49.6]",3890470,90,,,,,-0.9725508,,Right Foot,,,"[40.7, 31.7]",,High Pass,,21.66218,,,,,Sonny Kittel,10822.0,,,,,,2,From Corner,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,185,Eintracht Frankfurt,184,['45ba6c5a-527a-49e3-924d-acebb255ad96'],22,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:22.467,Pass,
