50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.515127,,,,,,,,,,7cdcceb0-d80b-45c2-a195-ff57cd7a8462,1368,,"[54.1, 42.8]",3890419,33,,,,1.1277947,,Left Foot,,,"[60.6, 56.5]",,Ground Pass,,15.163773,,,,,Leon Goretzka,6324.0,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,68,Schalke 04,181,['f0a0ed67-3fdf-41dd-b3ef-b0c481b0020d'],12,,,,,,,,,,,,,,,,,,Schalke 04,181,00:33:12.647,Pass,
,,,,,,,,,,,,,,,,,,1.45671,,,,,,,,,,3e1667d8-bcab-4fdd-86bf-50ec89761183,1371,,"[60.4, 62.8]",3890419,33,,,,1.1784562,,Right Foot,,,"[66.4, 77.3]",,Ground Pass,,15.692355,,,,,Uilson de Souza Paula Júnior,30312.0,,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,68,Schalke 04,181,['eb4f22f2-23e6-4f58-8a4e-6f152c73ffe5'],14,,,,,,,,,,,,,,,,,,Schalke 04,181,00:33:14.955,Pass,
,,,,,,,,,,,,,,,,,,0.346468,,,,,,,,,,64d73446-fa14-4d67-937d-1ca4f3349b18,1374,,"[66.4, 77.3]",3890419,33,,,,-1.1583859,,Right Foot,,,"[70.6, 67.7]",,Ground Pass,,10.47855,,,,,Leon Goretzka,6324.0,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,68,Schalke 04,181,['95254c57-c4c4-43a7-ba4c-d30d277661ea'],16,,,,,,,,,,,,,,,,,,Schalke 04,181,00:33:16.751,Pass,
,,,,,,,,,,,,,,,,,,1.659545,,,,,,,,,,9aad71a1-3779-4564-948f-62b069afe042,1377,,"[95.1, 60.8]",3890419,33,,,,0.22423474,,Right Foot,,,"[112.2, 64.7]",,Ground Pass,,17.539099,,,,,Leroy Sané,3053.0,,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,68,Schalke 04,181,['571380e9-77ef-4978-ac26-2505d81b2a79'],20,,,,,,,,,,,,,,,,,,Schalke 04,181,00:33:20.208,Pass,
,,,,,,,,,,,,,,,,,,2.529095,,,,,,,,,,7d2a09b6-5db5-41cd-8ec5-13df652fb11c,1379,,"[112.2, 64.7]",3890419,33,,,,-1.8222405,,Right Foot,True,,"[101.0, 21.1]",,Low Pass,,45.015553,,,Incomplete,,Jean-Eric Maxim Choupo-Moting,3499.0,,,True,,,,1,Regular Play,Leroy Sané,3053.0,Right Wing,68,Schalke 04,181,"['2d66e7aa-f12a-4d1c-aaad-cfff552eb535', '42cbab27-904f-41e9-94fe-d85754cbe6d0']",21,,,,,,,,,,,,,,,,,,Schalke 04,181,00:33:21.868,Pass,
,,,,,,,,,,,,,,,,,,1.405454,,,,,,,,,,e4c7eca2-e353-4f89-96cc-5c77d4ff5118,1388,,"[74.1, 35.4]",3890419,33,,,,0.034768593,3560cf9b-b7e3-4c05-8c44-78e028b3b5f7,Right Foot,,,"[97.1, 36.2]",,Low Pass,,23.013908,,,,,Klaas-Jan Huntelaar,8060.0,True,,,Through Ball,True,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,68,Schalke 04,181,['d356b6ce-d263-412d-b03a-2000dc64fe1a'],33,,,,,,,,,,,,,,,,,,Schalke 04,181,00:33:33.964,Pass,
,,,,,,,,,,,,,,,,,,1.907676,,,,,,,,,,b100cb57-3573-4cf7-b985-94fe05587ab5,1394,,"[6.0, 44.0]",3890419,33,True,,,-0.7984152,,Right Foot,,,"[47.7, 1.2]",,High Pass,,59.755585,,,,,Florian Grillitsch,11396.0,,,True,,,Goal Kick,1,From Goal Kick,Felix Wiedwald,23269.0,Goalkeeper,69,Werder Bremen,176,['0b242c3f-6995-4f1d-a5a0-501bd55a90d5'],55,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:33:55.218,Pass,
,,,,,,,,,,,,,,,,,,2.134129,,,,,,,,,,efc147ef-f0e0-4080-ad69-f338442ca9f7,1396,,"[66.3, 1.5]",3890419,33,True,,,0.050976206,,Left Foot,,,"[76.1, 2.0]",,Ground Pass,,9.812747,,,,,Anthony Ujah,12624.0,,,,,,,1,From Goal Kick,Florian Grillitsch,11396.0,Left Midfield,69,Werder Bremen,176,['55ecd1bf-a027-4f4b-815c-b240071862b3'],58,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:33:58.815,Pass,
,,,,,,,,,,,,,,,,,,1.701555,,,,,,,,,,7b007781-3ced-41d4-8e4f-6db493b46387,1401,,"[64.1, 1.2]",3890419,34,,,,3.0711963,,Right Foot,,,"[48.5, 2.3]",,Ground Pass,,15.638734,,,,,Santiago García,26359.0,,,,,,,1,From Goal Kick,Anthony Ujah,12624.0,Right Center Forward,69,Werder Bremen,176,['6345862d-f8c2-40aa-8671-e51f543e4bbd'],3,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:03.670,Pass,
,,,,,,,,,,,,,,,,,,2.38814,,,,,,,,,,476e5be9-7b0c-44e6-bfc2-0c6f5a17f137,1403,,"[48.5, 2.3]",3890419,34,,,,1.8058743,,Left Foot,,,"[38.8, 42.8]",,Low Pass,,41.64541,,,,,Jannik Vestergaard,8815.0,,,True,,,,1,From Goal Kick,Santiago García,26359.0,Left Back,69,Werder Bremen,176,['71bf2eab-0e98-4523-8d4f-cc9da605935a'],5,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:05.372,Pass,
,,,,,,,,,,,,,,,,,,1.213779,,,,,,,,,,868fb5ec-6248-4184-819b-b4f540f4dbc3,1406,,"[39.7, 52.6]",3890419,34,,,,1.3407102,,Right Foot,,,"[44.9, 74.8]",,Ground Pass,,22.800877,,,,,Theodor Gebre Selassie,8396.0,,,,,,,1,From Goal Kick,Jannik Vestergaard,8815.0,Right Center Back,69,Werder Bremen,176,['486f5761-5fe6-4d06-a631-b96c77892c2a'],9,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:09.890,Pass,
,,,,,,,,,,,,,,,,,,2.173143,,,,,,,,,,f00da6f2-3f97-465b-a0c9-fab7d2e8d736,1409,,"[47.7, 74.6]",3890419,34,,,,-0.14915715,,Right Foot,,,"[84.3, 69.1]",,High Pass,,37.010944,,,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,,1,From Goal Kick,Theodor Gebre Selassie,8396.0,Right Back,69,Werder Bremen,176,['f7dfb9b4-b29f-4ca7-ba73-e215648ccd4e'],12,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:12.362,Pass,
,,,,,,,,,,,,,,,,,,0.966599,,,,,,,,,,7fad2291-91ee-408c-9dfe-4b78899430f5,1413,,"[84.0, 77.9]",3890419,34,,,,-0.033320997,,Right Foot,,,"[93.0, 77.6]",,Ground Pass,,9.004998,,,,,Levin Mete Öztunali,8554.0,,,,,,,1,From Goal Kick,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,69,Werder Bremen,176,['14021be0-2bc0-451b-b924-cc3ccdee4e9d'],18,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:18.441,Pass,
,,,,,,,,,,,,,,,,,,0.857338,,,,,,,,,,ff2dc80e-e494-4580-b027-5ecb192de110,1415,,"[93.0, 77.6]",3890419,34,,,,-1.7415315,,Right Foot,,,"[91.0, 66.0]",,Ground Pass,,11.771152,,,,,Theodor Gebre Selassie,8396.0,,,,,,,1,From Goal Kick,Levin Mete Öztunali,8554.0,Right Midfield,69,Werder Bremen,176,['17a49187-36ec-4ace-8eb2-f2305031907c'],19,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:19.407,Pass,
,,,,,,,,,,,,,,,,,,0.324868,,,,,,,,,,d21a0547-8462-415a-92d9-52b0e09b4ad9,1417,,"[91.0, 66.0]",3890419,34,,,,2.6779451,,Right Foot,,,"[90.8, 66.1]",,Ground Pass,,0.2236068,,,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,,1,From Goal Kick,Theodor Gebre Selassie,8396.0,Right Back,69,Werder Bremen,176,['b969ebd5-ee8e-4ebc-bc2e-97288677c029'],20,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:34:20.265,Pass,
,,,,,,,,,,,,,,,,,,0.749622,,,,,,,,,,316d2a25-9c53-4e67-9fe6-4582a2de14de,1421,,"[26.3, 13.2]",3890419,34,,,,0.0,,Right Foot,,,"[30.1, 13.2]",,Ground Pass,,3.8,,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,Recovery,1,From Goal Kick,Roman Neustädter,16534.0,Left Center Back,69,Werder Bremen,176,['277122f7-560a-4a01-be96-e5e8ebf2a6e5'],21,,,,,,,,,,,,,,,,,,Schalke 04,181,00:34:21.982,Pass,
,,,,,,,,,,,,,,,,,,1.453355,,,,,,,,,,f08f5b78-a12f-40b9-90d4-2216d0366c9b,1433,,"[50.8, 45.5]",3890419,34,True,,,-1.3139699,,Right Foot,,,"[56.0, 25.7]",,Ground Pass,,20.471443,,,,,Roman Neustädter,16534.0,,,,,,Free Kick,1,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,71,Schalke 04,181,['c2588b99-41dd-4411-92d2-db015e4dd64a'],59,,,,,,,,,,,,,,,,,,Schalke 04,181,00:34:59.155,Pass,
,,,,,,,,,,,,,,,,,,1.641948,,,,,,,,,,e740b30f-5eac-4bf3-b407-d5235be7ef39,1435,,"[55.6, 16.5]",3890419,35,,,,1.6978613,,Right Foot,,,"[52.7, 39.2]",,Ground Pass,,22.884493,,,,,Johannes Geis,6717.0,,,,,,,1,From Free Kick,Roman Neustädter,16534.0,Left Center Back,71,Schalke 04,181,['ebfd388a-f8bb-48b5-b425-731c7f3eb0f5'],3,,,,,,,,,,,,,,,,,,Schalke 04,181,00:35:03.390,Pass,
,,,,,,,,,,,,,,,,,,1.701989,,,,,,,,,,69d4f484-4184-4369-b072-3a751f069b45,1438,,"[52.7, 39.7]",3890419,35,,,,1.5565792,,Right Foot,,,"[53.0, 60.8]",,Ground Pass,,21.102133,,,,,Joël Andre Job Matip,3502.0,,,,,,,1,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,71,Schalke 04,181,['7f4eea6d-f960-4d2b-8ab5-597dbb074800'],6,,,,,,,,,,,,,,,,,,Schalke 04,181,00:35:06.415,Pass,
,,,,,,,,,,,,,,,,,,1.013229,,,,,,,,,,ff7da793-ae10-446d-9a6f-73a383840cd4,1441,,"[53.0, 59.4]",3890419,35,,,,-1.2712643,,Right Foot,,,"[57.2, 45.8]",,Ground Pass,,14.233763,,,,,Johannes Geis,6717.0,,,,,,,1,From Free Kick,Joël Andre Job Matip,3502.0,Right Center Back,71,Schalke 04,181,['e6786c23-5641-478c-8471-9d794c42d6de'],8,,,,,,,,,,,,,,,,,,Schalke 04,181,00:35:08.839,Pass,
,,,,,,,,,,,,,,,,,,1.121278,,,,,,,,,,b5ff2854-75c3-43a0-9c4c-1341ed840b5b,1444,,"[57.2, 45.8]",3890419,35,,,,0.41955855,,Right Foot,,,"[71.1, 52.0]",,Ground Pass,,15.220053,,,,,Max Meyer,8508.0,,,,,,,1,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,71,Schalke 04,181,['ee28d97c-6d43-43e6-bfc7-a9cfcc081c66'],10,,,,,,,,,,,,,,,,,,Schalke 04,181,00:35:10.754,Pass,
,,,,,,,,,,,,,,,,,,1.007247,,,,,,,,,,038df211-9807-4f48-a6e8-2024df1d18ca,1447,,"[85.3, 56.0]",3890419,35,,,,-0.4839494,,Right Foot,,,"[100.9, 47.8]",,Ground Pass,,17.623848,,,Incomplete,,Leroy Sané,3053.0,,,,,,,1,From Free Kick,Max Meyer,8508.0,Center Attacking Midfield,71,Schalke 04,181,"['339ac35f-6aed-45b4-9195-3636c51b1b16', '8153fb39-7679-49c1-bd41-67273c40c751']",13,,,,,,,,,,,,,,,,,,Schalke 04,181,00:35:13.717,Pass,
,,,,,,,,,,,,,,,,,,3.897038,,,,,,,,,,3d712e8a-c13e-4262-969e-01118977e14b,1452,,"[15.8, 47.2]",3890419,35,,,,0.2866984,,Drop Kick,,,"[66.0, 62.0]",,High Pass,,52.33622,,,Incomplete,,Levin Mete Öztunali,8554.0,,,,,,,1,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,72,Werder Bremen,176,"['a7af8cb6-3ee8-4bfa-a23b-6a5cb5131634', 'e22c0153-621c-482a-9615-a2934db34ceb']",28,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:35:28.689,Pass,
,,,,,,,,,,,,,,,,,,2.405836,,,,,,,,,,e22c0153-621c-482a-9615-a2934db34ceb,1455,,"[54.1, 18.1]",3890419,35,,,True,0.8960554,,,,,"[67.3, 34.6]",,High Pass,,21.13031,,,Unknown,,Klaas-Jan Huntelaar,8060.0,,,,,,Recovery,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,72,Werder Bremen,176,"['118f68bf-5055-414b-9db7-74c11d94ab33', '3d712e8a-c13e-4262-969e-01118977e14b', '9002e253-8504-44c4-acb0-02eb8656c9a7']",32,,,,,,,,,,,,,,,,,,Schalke 04,181,00:35:32.586,Pass,True
,,,,,,,,,,,,,,,,,,3.39323,,,,,,,,,,de4035c8-4a45-4ed9-97d5-bc673432a4f2,1459,,"[48.2, 43.4]",3890419,36,,,,-0.6706965,,Right Foot,,,"[96.6, 5.0]",,High Pass,,61.782845,,,,,Santiago García,26359.0,,,,,,Free Kick,1,From Free Kick,Jannik Vestergaard,8815.0,Right Center Back,73,Werder Bremen,176,['e6d51479-eb77-4d62-86b1-c172657819e5'],6,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:36:06.177,Pass,
,,,,,,,,,,,,,,,,,,2.411652,,,,,,,,,,248358b7-6f44-420c-9271-331bbfb0edbb,1462,,"[96.6, 5.0]",3890419,36,,,True,0.5532943,,,,,"[113.6, 15.5]",,Low Pass,,19.981241,,,,,Anthony Ujah,12624.0,,,,,,,1,From Free Kick,Santiago García,26359.0,Left Back,73,Werder Bremen,176,"['7486f01b-0aea-4417-8273-addb125cbda4', '7d257da3-6758-4c80-99c7-04123f3f1bcf']",9,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:36:09.570,Pass,True
,,,,,,,,,,,,,,,,,,0.347434,,,,,,,,,,51456baa-39a9-4838-8ad3-f39b2232b8b4,1466,,"[113.6, 4.0]",3890419,36,,,,3.1415927,,Right Foot,,,"[111.5, 4.0]",,Ground Pass,,2.1,,,Incomplete,,Santiago García,26359.0,,,,,,,1,From Free Kick,Anthony Ujah,12624.0,Right Center Forward,73,Werder Bremen,176,"['580f5219-7c71-4a2a-9377-7bd66b6ff478', '59da7b3a-2b1d-47a9-952c-9db9976b5d56', 'c449d417-c6dc-431d-9551-dfb13273e4cc']",14,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:36:14.681,Pass,True
,,,,,,,,,,,,,,,,,,2.165661,,,,,,,,,,d462e607-231d-4065-838f-b28d37394de5,1469,,"[108.7, 0.1]",3890419,36,,,,1.4561695,,,True,,"[112.2, 30.5]",,High Pass,,30.600817,,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,Throw-in,1,From Throw In,Santiago García,26359.0,Left Back,74,Werder Bremen,176,"['47161e25-82b5-49c8-8800-99fc1c34bfdb', '9c9f0ed0-5db3-4f99-b5a8-928186578cd8']",27,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:36:27.756,Pass,
,,,,,,,,,,,,,,,,,,2.723403,,,,,,,,,,6c528fc4-a12c-463b-83b8-43f261f7a1e9,1484,,"[18.0, 36.8]",3890419,36,,,True,-0.6039122,,,,,"[46.7, 17.0]",,High Pass,,34.86732,,,,,Max Meyer,8508.0,,,,,,Recovery,1,From Counter,Sead Kolašinac,3510.0,Left Back,75,Schalke 04,181,"['b3d1235e-9cc5-4fd0-ba56-8caab8ec394a', 'bbab10d6-5dd0-4820-83f7-635226bd6f36']",34,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:34.384,Pass,True
,,,,,,,,,,,,,,,,,,2.292981,,,,,,,,,,e0f989f7-bc67-4cc0-b637-60ea1045de52,1490,,"[72.4, 15.1]",3890419,36,,,,0.27431297,,Right Foot,,,"[92.3, 20.7]",,Ground Pass,,20.67293,,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,,1,From Counter,Max Meyer,8508.0,Center Attacking Midfield,75,Schalke 04,181,['1dbbf817-9a8b-41f3-bc19-54845c2813de'],40,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:40.445,Pass,
,,,,,,,,,,,,,,,,,,2.299754,,,,,,,,,,19f4a56f-17d2-4477-a03e-6d1cc743bd0e,1493,,"[102.3, 19.8]",3890419,36,,,,0.5813802,,Left Foot,,,"[119.8, 31.3]",,High Pass,,20.940392,,,Incomplete,,Leroy Sané,3053.0,,,,,,,1,From Counter,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,75,Schalke 04,181,"['50671f66-5270-4de1-b789-38b1b1ba7ef4', 'e1e20a09-d4b5-4fef-8058-7011a0bfd901']",44,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:44.448,Pass,
,,,,,,,,,,,,,,,,,,1.583411,,,,,,,,,,b4c5a3e0-1859-4246-8349-a8ac45619f71,1497,,"[11.7, 48.6]",3890419,36,,,,0.90583163,,Keeper Arm,,,"[18.6, 57.4]",,Ground Pass,,11.182576,,,,,Jannik Vestergaard,8815.0,,,,,,,1,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,76,Werder Bremen,176,['d2a74ffb-defc-4265-859e-59e7f791d778'],55,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:36:55.138,Pass,
,,,,,,,,,,,,,,,,,,1.271874,,,,,,,,,,39a995d0-2100-47cb-87ad-4da61f825004,1500,,"[22.7, 52.2]",3890419,36,,,,0.0,,Right Foot,,,"[32.8, 52.2]",,Ground Pass,,10.1,,,,,Clemens Fritz,20010.0,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Right Center Back,76,Werder Bremen,176,['7f70ccd7-526c-4903-8797-6a01ceb540c8'],59,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:36:59.437,Pass,
,,,,,,,,,,,,,,,,,,1.967478,,,,,,,,,,a9154a78-13a7-4e81-943c-432ff17b88cf,1503,,"[38.8, 61.8]",3890419,37,,,,-1.9998257,,Right Foot,,,"[34.5, 52.4]",,Ground Pass,,10.336827,,,,,Jannik Vestergaard,8815.0,,,,,,,1,Regular Play,Clemens Fritz,20010.0,Right Defensive Midfield,76,Werder Bremen,176,['bf06f98f-dfe4-4c56-8a36-299cd260ee52'],4,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:04.728,Pass,
,,,,,,,,,,,,,,,,,,2.303539,,,,,,,,,,70edd341-7d7d-47bb-b499-7721336db856,1507,,"[37.8, 44.1]",3890419,37,,,,-1.5211477,,Right Foot,,,"[39.4, 11.9]",,Ground Pass,,32.239727,,,,,Santiago García,26359.0,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Right Center Back,76,Werder Bremen,176,['19193d4c-89df-44d8-9754-50ecfe887f24'],8,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:08.771,Pass,
,,,,,,,,,,,,,,,,,,0.826093,,,,,,,,,,67fad608-d25c-40c3-8e97-a13ac458bcac,1509,,"[37.2, 12.6]",3890419,37,True,,,-0.7540183,,Right Foot,,,"[48.7, 1.8]",,Ground Pass,,15.776248,,,,,Florian Grillitsch,11396.0,,,,,,,1,Regular Play,Santiago García,26359.0,Left Back,76,Werder Bremen,176,['32c44a0d-8d77-4f39-bc13-4ef5903a8808'],11,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:11.706,Pass,
,,,,,,,,,,,,,,,,,,1.716573,,,,,,,,,,52b05f40-7cc7-4d79-9d6f-ec3166f94050,1511,,"[54.7, 0.6]",3890419,37,True,,,2.758694,,Left Foot,,,"[40.3, 6.4]",,Ground Pass,,15.524175,,,,,Santiago García,26359.0,,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Left Midfield,76,Werder Bremen,176,['ef09a11d-1bcc-4206-95d6-a8a79dc71b67'],13,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:13.910,Pass,
,,,,,,,,,,,,,,,,,,2.556936,,,,,,,,,,ed0b0eb7-d14f-4be5-8338-7854777f8f4b,1513,,"[43.3, 8.9]",3890419,37,,,,1.7191923,,Left Foot,,,"[35.9, 58.4]",,Ground Pass,,50.050076,,,,,Jannik Vestergaard,8815.0,,,True,,,,1,Regular Play,Santiago García,26359.0,Left Back,76,Werder Bremen,176,['4fb4bde2-3378-4155-a222-d51638d3fb12'],17,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:17.909,Pass,
,,,,,,,,,,,,,,,,,,1.552554,,,,,,,,,,b7eeb131-62b6-48cf-9fb2-9500f1f65b0d,1516,,"[35.9, 57.0]",3890419,37,,,,1.1095759,,Left Foot,,,"[44.1, 73.5]",,Ground Pass,,18.425255,,,,,Theodor Gebre Selassie,8396.0,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Right Center Back,76,Werder Bremen,176,['63326229-f6bc-43be-abc8-d0ac0bc0c8c1'],21,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:21.915,Pass,
,,,,,,,,,,,,,,,,,,1.495445,,,,,,,,,,2e482254-fa12-47e4-8f3b-907b3cde0d8b,1519,,"[43.3, 73.5]",3890419,37,,,,-0.38375524,,Right Foot,,,"[69.8, 62.8]",,Low Pass,,28.578663,,,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,,1,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,76,Werder Bremen,176,['f7761faf-a056-419e-98d5-807339d0fc5a'],25,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:25.142,Pass,
,,,,,,,,,,,,,,,,,,1.814244,,,,,,,,,,3500b7f0-6688-454e-95f6-7a2b03152692,1523,,"[66.8, 61.4]",3890419,37,,,,-1.2717692,c0f70c0a-6d25-4478-9d83-84139ce4362c,Left Foot,,,"[79.1, 21.5]",,High Pass,,41.752846,,,,,Florian Grillitsch,11396.0,True,,,,,,1,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,76,Werder Bremen,176,['677514a1-ad9d-40c3-8876-82fb7913499d'],28,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:37:28.919,Pass,
,,,,,,,,,,,,,,,,,,1.548799,,,,,,,,,,0215aa86-0887-44bc-903d-c1a30a884d8e,1529,,"[7.0, 44.1]",3890419,37,True,,,-0.030641748,,Right Foot,,,"[33.1, 43.3]",,Ground Pass,,26.112257,,,,,Max Meyer,8508.0,,,,,,Goal Kick,1,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,77,Schalke 04,181,['1d8c87a8-fca0-40fc-9e80-a3a0ac9d13ce'],58,,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:58.657,Pass,
,,,,,,,,,,,,,,,,,,1.484228,,,,,,,,,,6cc813c7-6074-43df-9fed-a7031b91e9e5,1531,,"[50.8, 65.2]",3890419,38,,,,0.74262273,,Right Foot,,,"[64.2, 77.5]",,Ground Pass,,18.189283,,,,,Uilson de Souza Paula Júnior,30312.0,,,,,,,1,From Goal Kick,Max Meyer,8508.0,Center Attacking Midfield,77,Schalke 04,181,['db08723d-7d31-4744-8019-3b5ea580ad26'],2,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:02.594,Pass,
,,,,,,,,,,,,,,,,,,0.09771,,,,,,,,,,fb6a6549-9690-4bf3-a2f5-8616938425b1,1534,,"[70.9, 77.5]",3890419,38,,,,-1.5935197,,Right Foot,,,"[70.8, 73.1]",,Ground Pass,,4.4011364,,,Incomplete,,Leroy Sané,3053.0,,,,,,,1,From Goal Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,77,Schalke 04,181,"['9c183fb8-3eaa-4dff-b691-c5c19ae314c7', 'e7ed49ed-c0a0-481a-ab22-fad496022c36']",7,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:07.021,Pass,
,,,,,,,,,,,,,,,,,,0.091523,,,,,,,,,,ce8ec4ac-89d4-4581-87b3-010f51cd411e,1537,,"[45.7, 14.9]",3890419,38,,,,2.6779451,,Right Foot,,,"[44.1, 15.7]",,Ground Pass,,1.7888544,,,Incomplete,,Clemens Fritz,20010.0,,,,,,Recovery,1,From Goal Kick,Anthony Ujah,12624.0,Right Center Forward,77,Schalke 04,181,"['13c65652-aa31-47c0-be7a-c934070ce2af', 'da905abc-87e7-4080-98fc-7c8be0cc3470']",8,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:38:08.403,Pass,
,,,,,,,,,,,,,,,,,,1.296539,,,,,,,,,,2abdb0db-abe0-407e-8415-921785d18b8c,1540,,"[68.4, 50.4]",3890419,38,,,,-0.38050637,,Head,,,"[71.9, 49.0]",,High Pass,,3.7696154,,,,,Max Meyer,8508.0,,,,,,Recovery,1,From Goal Kick,Johannes Geis,6717.0,Right Defensive Midfield,77,Schalke 04,181,['6b5d164f-edec-440e-a0f6-492380f823f0'],11,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:11.540,Pass,
,,,,,,,,,,,,,,,,,,0.804058,,,,,,,,,,0d3941f3-b871-4ea2-bea1-ad98e632f5d1,1546,,"[71.9, 50.0]",3890419,38,True,,,-0.06807646,,Right Foot,,,"[80.7, 49.4]",,Ground Pass,,8.820431,,,,,Max Meyer,8508.0,,,,,,Free Kick,1,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,78,Schalke 04,181,['614a038b-eb0b-4b6a-9175-0f3764a29842'],19,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:19.795,Pass,
,,,,,,,,,,,,,,,,,,1.091288,,,,,,,,,,30230c55-d9b3-4676-9582-676aeb70e099,1549,,"[84.9, 52.1]",3890419,38,,,,0.6088329,,Right Foot,,,"[99.1, 62.0]",,Ground Pass,,17.310402,,,,,Leroy Sané,3053.0,,,,,,,1,From Free Kick,Max Meyer,8508.0,Center Attacking Midfield,78,Schalke 04,181,"['077b6f4a-807c-4c59-91f4-b4834b405478', 'e9d95208-a674-4aef-ad3b-146a909b4359']",21,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:21.938,Pass,True
