50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.423968,,,,,,,,,,,,,,8197084f-4f2a-4edb-a1b2-5cf0361e2c86,17,,"[46.9, 78.0]",3890497,0,,,,,-0.481012,,Right Foot,,,"[74.3, 63.7]",,High Pass,,30.90712,,,,Haris Seferović,5543.0,,,,,,1,From Kick Off,Timothy Chandler,8670.0,Right Back,2,Eintracht Frankfurt,184,['67a9ec39-f05a-4c4a-b919-a7980de5e91d'],9,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:09.074,Pass,
,,,,,,,,,,,,,,,,,3.218045,,,,,,,,,,,,,,fd414540-a0e7-48fe-9e18-fbaa3e134274,20,,"[74.9, 63.9]",3890497,0,,,,,0.59011674,,Right Foot,,,"[96.7, 78.5]",,High Pass,,26.237377,,Unknown,,Stefan Aigner,21156.0,,,,,,1,From Kick Off,Haris Seferović,5543.0,Center Forward,2,Eintracht Frankfurt,184,"['32139fe6-4a25-4be2-9925-30b43b34081c', '6a04fc3c-295e-433f-9d6b-b5b0d1e11002']",10,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:10.498,Pass,True
,,,,,,,,,,,,,,,,,2.57948,,,,,,,,,,,,,,0afbe7ed-7880-4f1b-a3f6-4a0fe66682ce,27,,"[21.0, 2.9]",3890497,0,,,,,0.35826087,,Left Foot,,,"[64.0, 19.0]",,High Pass,,45.91525,,,,Ceyhun Gülselam,30287.0,,,,,Free Kick,1,From Free Kick,Christian Schulz,400614.0,Left Center Back,4,Hannover 96,178,['be453d87-2e29-48d6-8ceb-6dbc02e928cb'],30,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:30.195,Pass,
,,,,,,,,,,,,,,,,,1.159768,,,,,,,,,,,,,,a58bb1da-b90e-4a17-b04e-d6723b94a945,30,,"[63.8, 20.7]",3890497,0,,,,True,0.6202495,,,,,"[76.4, 29.7]",,High Pass,,15.484185,,Incomplete,,Hiroshi Kiyotake,38524.0,,,,,,1,From Free Kick,Ceyhun Gülselam,30287.0,Right Defensive Midfield,4,Hannover 96,178,"['1648538c-2f51-4e66-ba75-01a16a4cba99', '2de58cdf-31be-47e3-902f-5d71eb443b28', '5d5f5fce-95d9-425d-97e6-91a455726319']",32,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:32.787,Pass,True
,,,,,,,,,,,,,,,,,2.551398,,,,,,,,,,,,,,1648538c-2f51-4e66-ba75-01a16a4cba99,32,,"[43.7, 50.4]",3890497,0,,,,,-0.23501222,,Right Foot,,,"[79.2, 41.9]",,High Pass,,36.503426,,Incomplete,,Haris Seferović,5543.0,,,,,Recovery,1,From Free Kick,Marco Russ,8812.0,Left Center Back,4,Hannover 96,178,"['1abba42e-d8af-4aa7-a0c0-796d0eb347d9', '38e351fb-5321-40c2-95c1-fb542ed37f31', 'a58bb1da-b90e-4a17-b04e-d6723b94a945']",33,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:33.947,Pass,
,,,,,,,,,,,,,,,,,1.37151,,,,,,,,,,,,,,38e351fb-5321-40c2-95c1-fb542ed37f31,36,,"[40.9, 38.2]",3890497,0,,,,,0.1285645,,Right Foot,,,"[67.2, 41.6]",,High Pass,,26.518862,,,,Hugo Miguel Pereira de Almeida,20359.0,,,,,Recovery,1,From Free Kick,Alexander Milosevic,23341.0,Right Center Back,4,Hannover 96,178,"['1648538c-2f51-4e66-ba75-01a16a4cba99', '3fa8d135-230e-49a4-bdfb-7ab183e0604b', 'dbe0afe2-50d3-4d6f-bb74-adddb1467ec9']",36,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:36.498,Pass,True
,,,,,,,,,,,,,,,,,0.82801,,,,,,,,,,,,,,514e6417-68df-407b-b2f2-9f440fcc0cc7,38,,"[67.2, 41.6]",3890497,0,,,,,1.8230388,,Head,,,"[64.7, 51.3]",,Low Pass,,10.016986,,,,Kenan Karaman,8541.0,,,,,,1,From Free Kick,Hugo Miguel Pereira de Almeida,20359.0,Right Center Forward,4,Hannover 96,178,['b9c66d26-0897-4825-8b2d-857c062a3ce8'],37,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:37.870,Pass,
,,,,,,,,,,,,,,,,,1.491862,,,,,,,,,,,,,,5af0e69a-841a-4e64-ac1f-8691dd59bd9b,44,,"[64.0, 50.2]",3890497,0,,,,,2.4815185,,Right Foot,,,"[49.7, 61.3]",,Ground Pass,,18.102486,,,,Hiroki Sakai,3530.0,,,,,,1,From Free Kick,Kenan Karaman,8541.0,Right Midfield,4,Hannover 96,178,"['1594934d-cdd9-4676-a186-37ae62eab32a', '428e9605-6114-4ff9-8b64-9d1138f55f4a', 'd4af8bc7-e310-4102-86f7-c884de45420a']",40,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:40.952,Pass,True
,,,,,,,,,,,,,,,,,3.594299,,,,,,,,,,,,,,072ed5c2-984f-456b-b98e-49f95a2d4799,47,,"[50.8, 64.7]",3890497,0,,,,,-0.01983211,,Right Foot,,,"[111.3, 63.5]",,High Pass,,60.511898,,,,Hotaru Yamaguchi,5694.0,,,,,,1,From Free Kick,Hiroki Sakai,3530.0,Right Back,4,Hannover 96,178,['b68bb822-2e9f-48a9-9107-2328bb758d22'],43,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:43.338,Pass,
,,,,,,,,,,,,,,,,,2.015891,,,,,,,,,,,,,,d98ec58b-6126-441c-80a0-3b7670a9a334,50,,"[111.3, 63.5]",3890497,0,,,,,1.6588037,,Right Foot,,,"[110.4, 73.7]",,Ground Pass,,10.239629,,,,Hiroshi Kiyotake,38524.0,,,,,,1,From Free Kick,Hotaru Yamaguchi,5694.0,Left Defensive Midfield,4,Hannover 96,178,['b197e5b8-5942-4997-bada-6781c3579e60'],46,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:46.980,Pass,
,,,,,,,,,,,,,,,,,1.04496,,,,,,,,,,,,,,d362630e-5833-4d11-aa97-1920f50094e0,58,,"[109.4, 72.7]",3890497,0,,,,,-1.5027199,,Right Foot,,,"[110.0, 63.9]",,High Pass,,8.820431,,,,Kenan Karaman,8541.0,,,,,,1,From Free Kick,Hiroshi Kiyotake,38524.0,Left Center Forward,4,Hannover 96,178,['255a9a3e-fb92-4773-8103-0953a4b17fbe'],52,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:52.659,Pass,
,,,,,,,,,,,,,,,,,2.061436,,,,,,,,,,,,,,c392c03a-ac4d-4fae-a26c-8bcd708e0d00,63,,"[112.4, 63.7]",3890497,0,,,,,-1.6027265,a68b2281-2fd1-473e-885d-97377b470004,Right Foot,True,,"[111.1, 23.0]",,High Pass,,40.720757,,,,Edgar Prib,24914.0,True,True,,,,1,From Free Kick,Kenan Karaman,8541.0,Right Midfield,4,Hannover 96,178,"['32ed3e85-0d20-4d16-9db2-4fcb6c6fb6f7', 'cea13391-539b-40f3-83bb-55bd7e6a5491']",54,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:54.821,Pass,True
,,,,,,,,,,,,,,,,,1.629237,,,,,,,,,,,,,,0fc537c1-a1a7-4f1f-8aec-7040f1381868,69,,"[120.0, 0.1]",3890497,1,,,,,1.6651895,,Right Foot,,,"[116.8, 33.9]",,High Pass,True,33.95114,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Hiroshi Kiyotake,38524.0,Left Center Forward,5,Hannover 96,178,['a187d265-afbe-4846-9856-d720231ee049'],37,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:37.779,Pass,
,,,,,,,,,,,,,,,,,2.511437,,,,,,,,,,,,,,69096693-00a5-4d45-8ec5-376ae886a0d2,71,,"[19.3, 40.2]",3890497,1,,,,,0.22398804,,Left Foot,,,"[53.1, 47.9]",,High Pass,,34.665977,,Incomplete,,Szabolcs Huszti,18888.0,,,,,Recovery,1,From Corner,Tohouri Zahoui Constant Djakpa,400621.0,Left Back,5,Hannover 96,178,"['518d997f-5703-41d4-a252-3c2821340a9e', '8fec89c5-de0d-45ef-94d4-80d2ab7a2ce5']",40,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:40.915,Pass,
,,,,,,,,,,,,,,,,,3.502297,,,,,,,,,,,,,,518d997f-5703-41d4-a252-3c2821340a9e,73,,"[67.0, 32.2]",3890497,1,,,,,-0.4199492,,Right Foot,,,"[110.0, 13.0]",,High Pass,,47.091824,,,,Hiroshi Kiyotake,38524.0,,,,,Recovery,1,From Corner,Alexander Milosevic,23341.0,Right Center Back,5,Hannover 96,178,"['0e368e03-7103-49d6-ba98-d3eb05cdc2c5', '69096693-00a5-4d45-8ec5-376ae886a0d2']",43,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:43.426,Pass,
,,,,,,,,,,,,,,,,,1.412615,,,,,,,,,,,,,,91a7cd34-05e0-4f75-a97c-b001c9d7fe2e,76,,"[110.4, 12.6]",3890497,1,,,,,1.7463114,,Right Foot,True,,"[106.8, 32.9]",,Ground Pass,,20.616741,,Incomplete,,Kenan Karaman,8541.0,,,,,,1,From Corner,Hiroshi Kiyotake,38524.0,Left Center Forward,5,Hannover 96,178,"['821e3055-89d1-422e-b150-099e1f1c0524', '95faaf5a-60cb-4eed-96b1-ecb480f9543b']",46,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:46.978,Pass,
,,,,,,,,,,,,,,,,,1.00939,,,,,,,,,,,,,,9024fbf5-b520-4986-a9f8-bd787b378c73,80,,"[50.5, 60.3]",3890497,1,,,,,-0.71654165,,Right Foot,,,"[56.7, 54.9]",,High Pass,,8.221922,,,,Haris Seferović,5543.0,,,,,Recovery,1,Regular Play,Stefan Aigner,21156.0,Right Wing,6,Eintracht Frankfurt,184,"['1bdfc5e7-fe59-44a2-99b0-522838d35e10', '9d77e39e-6553-4f45-a322-2202f9afddbb']",51,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:51.015,Pass,True
,,,,,,,,,,,,,,,,,1.160359,,,,,,,,,,,,,,58ac3161-ca87-4648-9551-70b0dc854ac7,82,,"[56.7, 54.9]",3890497,1,,,,,-1.8797271,,Head,,,"[55.2, 50.2]",,High Pass,,4.9335585,,,,Marc Stendera,10896.0,,,,,,1,Regular Play,Haris Seferović,5543.0,Center Forward,6,Eintracht Frankfurt,184,['5910716b-b170-45c7-9818-040e18b0e667'],52,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:52.031,Pass,
,,,,,,,,,,,,,,,,,1.349034,,,,,,,,,,,,,,fd37c884-9a98-4b2c-87bb-d2dc876b26b5,84,,"[55.2, 50.2]",3890497,1,,,,,-0.8872666,,Right Foot,,,"[65.3, 37.8]",,Ground Pass,,15.992811,,Incomplete,,Szabolcs Huszti,18888.0,,,,,,1,Regular Play,Marc Stendera,10896.0,Right Defensive Midfield,6,Eintracht Frankfurt,184,"['e5d460b0-3fc4-4fae-83be-95ad084bd279', 'f1ebb4de-0a3a-4f96-893d-d5e8b6253de4']",53,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:53.191,Pass,
,,,,,,,,,,,,,,,,,2.092271,,,,,,,,,,,,,,1b50d270-dcea-4fcd-bc38-b10ef2659f62,89,,"[56.3, 50.8]",3890497,1,,,,,0.86081046,,Right Foot,,,"[77.1, 75.0]",,Ground Pass,,31.9105,,,,Hugo Miguel Pereira de Almeida,20359.0,,,,,,1,Regular Play,Hotaru Yamaguchi,5694.0,Left Defensive Midfield,7,Hannover 96,178,"['4a358db6-e1b7-411f-8e1e-b79fd59bf46f', '4a55b695-3606-4172-837b-b17871bfd164']",56,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:56.165,Pass,True
,,,,,,,,,,,,,,,,,1.939847,,,,,,,,,,,,,,e3d8c342-2a9c-4de9-9e4b-9b44eaf85c05,93,,"[68.9, 74.8]",3890497,2,,,,,-1.2236913,,Left Foot,,,"[84.6, 31.4]",,High Pass,,46.152466,,Incomplete,,Hiroshi Kiyotake,38524.0,,True,,,,1,Regular Play,Hugo Miguel Pereira de Almeida,20359.0,Right Center Forward,7,Hannover 96,178,"['1abd359a-9e81-41a9-b554-289715abd323', '868236fe-a012-48bc-ba98-2bc2dd27d17e', 'd958cc54-5763-43d1-8845-daf22360595d']",0,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:00.198,Pass,True
,,,,,,,,,,,,,,,,,1.759925,,,,,,,,,,,,,,d958cc54-5763-43d1-8845-daf22360595d,95,,"[35.5, 48.7]",3890497,2,,,,,-0.7421559,,Head,,,"[57.2, 28.8]",,High Pass,,29.443165,,Incomplete,,Haris Seferović,5543.0,,,,,Recovery,1,Regular Play,Timothy Chandler,8670.0,Right Back,7,Hannover 96,178,"['c35bbdbf-cdd2-4497-b6e1-83728560031b', 'db245bd1-3b88-4175-b5de-40baf1a96a79', 'e3d8c342-2a9c-4de9-9e4b-9b44eaf85c05']",2,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:02.138,Pass,
,,,,,,,,,,,,,,,,,0.842781,,,,,,,,,,,,,,db245bd1-3b88-4175-b5de-40baf1a96a79,97,,"[62.9, 51.3]",3890497,2,,,,,-0.71783197,,Other,,,"[70.0, 45.1]",,Low Pass,,9.426028,,,,Ceyhun Gülselam,30287.0,,,,,Recovery,1,Regular Play,Hotaru Yamaguchi,5694.0,Left Defensive Midfield,7,Hannover 96,178,"['0de1cfc1-69d3-44a9-abc5-0558d144e513', 'd958cc54-5763-43d1-8845-daf22360595d']",3,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:03.898,Pass,
,,,,,,,,,,,,,,,,,1.437106,,,,,,,,,,,,,,935cd8a2-1a15-4858-8b3b-d8b777b4fa62,99,,"[70.0, 45.1]",3890497,2,,,,,0.6100741,,Head,,,"[80.3, 52.3]",,High Pass,,12.56702,,Incomplete,,Kenan Karaman,8541.0,,,,,,1,Regular Play,Ceyhun Gülselam,30287.0,Right Defensive Midfield,7,Hannover 96,178,"['7f30d298-d52b-4a8a-9dff-8384395de163', 'b3f6e8a9-9adf-4ac3-8cc3-1b7b7441651b']",4,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:04.740,Pass,
,,,,,,,,,,,,,,,,,3.360989,,,,,,,,,,,,,,b3f6e8a9-9adf-4ac3-8cc3-1b7b7441651b,101,,"[39.8, 27.8]",3890497,2,,,,,-0.2570818,,Right Foot,,,"[80.5, 17.1]",,High Pass,,42.08301,,Incomplete,,Änis Ben-Hatira,35240.0,,,,,Recovery,1,Regular Play,Marco Russ,8812.0,Left Center Back,7,Hannover 96,178,"['79a4bc51-bbb6-43a8-bc53-708056cef9bb', '935cd8a2-1a15-4858-8b3b-d8b777b4fa62', 'c5325659-a047-4f19-aa34-2961cf20debd']",6,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:06.178,Pass,
,,,,,,,,,,,,,,,,,2.864257,,,,,,,,,,,,,,c5325659-a047-4f19-aa34-2961cf20debd,103,,"[39.6, 63.0]",3890497,2,,,,,-2.3871124,,Right Foot,,,"[14.6, 39.5]",,Ground Pass,,34.311077,,,,Ron-Robert Zieler,8947.0,,,,,Recovery,1,Regular Play,Hiroki Sakai,3530.0,Right Back,7,Hannover 96,178,"['7bf7b2ef-afaf-4e32-80b1-d4021bdb24c0', 'b3f6e8a9-9adf-4ac3-8cc3-1b7b7441651b']",9,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:09.539,Pass,
,,,,,,,,,,,,,,,,,3.207844,,,,,,,,,,,,,,b5cde791-e423-49c5-addc-24c727283273,106,,"[14.6, 39.5]",3890497,2,,,,,0.26952153,,Right Foot,,,"[68.9, 54.5]",,High Pass,,56.333736,,Pass Offside,,Hugo Miguel Pereira de Almeida,20359.0,,,,,,1,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,7,Hannover 96,178,['bd7111a8-4dca-4f35-907c-ee2e3d85eb3f'],12,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:12.523,Pass,
,,,,,,,,,,,,,,,,,2.566164,,,,,,,,,,,,,,f0aec5f8-ffd5-4456-a197-d81ea83d4a29,108,,"[38.5, 25.0]",3890497,2,,True,,,-0.5435874,,Right Foot,,,"[52.4, 16.6]",,Ground Pass,,16.240997,,,,Stefan Reinartz,400619.0,,,,,Free Kick,1,From Free Kick,Marco Russ,8812.0,Left Center Back,8,Eintracht Frankfurt,184,['2e1cde7b-8794-4fc7-9a15-312a3f6acec2'],29,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:29.147,Pass,
,,,,,,,,,,,,,,,,,1.537893,,,,,,,,,,,,,,3b2a958f-20b4-4872-9e3f-7ad602f51828,110,,"[50.5, 19.2]",3890497,2,,,,,2.2345755,,Right Foot,,,"[42.6, 29.3]",,Ground Pass,,12.822637,,,,Marco Russ,8812.0,,,,,,1,From Free Kick,Stefan Reinartz,400619.0,Left Defensive Midfield,8,Eintracht Frankfurt,184,['963d95ad-f173-42ef-bbf6-1c4b6c02be56'],32,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:32.749,Pass,
,,,,,,,,,,,,,,,,,1.922202,,,,,,,,,,,,,,17c86ed8-4751-471f-a4f3-5641a4549b7b,113,,"[43.5, 31.0]",3890497,2,,,,,1.3954021,,Right Foot,,,"[47.7, 54.7]",,Ground Pass,,24.069275,,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,,1,From Free Kick,Marco Russ,8812.0,Left Center Back,8,Eintracht Frankfurt,184,['f7c46c86-0bee-415f-9824-b559d2486b02'],35,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:35.294,Pass,
