50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.529389,,,,,,,,,,,,,,,35885984-4c61-4050-a7f9-0cc82a7135fe,16,,"[11.2, 35.7]",3890327,0,,,,,-0.93283534,,Right Foot,,,"[19.8, 24.1]",,Ground Pass,,14.440222,,,Ermin Bičakčić,9396.0,,,,,,,1,From Kick Off,Oliver Baumann,8393.0,Goalkeeper,2,Hoffenheim,175,['848ef4bd-cb55-4613-82bc-d65b4d379369'],10,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:10.503,Pass,
,,,,,,,,,,,,,,,,,1.532017,,,,,,,,,,,,,,,f85aa1e1-0575-4ed7-86a8-23070d71805c,19,,"[22.5, 20.2]",3890327,0,,,,,0.12947987,,Right Foot,,,"[41.7, 22.7]",,Ground Pass,,19.362076,,,Eugen Polanski,8404.0,,,,,,,1,From Kick Off,Ermin Bičakčić,9396.0,Left Center Back,2,Hoffenheim,175,['1efb72fa-f117-4e63-abce-7790818c2b4d'],12,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:12.276,Pass,
,,,,,,,,,,,,,,,,,0.990056,,,,,,,,,,,,,,,d1e64a9a-1476-4c5d-b322-3af23ada8b9f,25,,"[40.0, 23.7]",3890327,0,,True,,,1.5281087,,Right Foot,,,"[41.7, 63.5]",,Ground Pass,,39.83629,,,Niklas Süle,6322.0,,,,,,Free Kick,1,From Free Kick,Pirmin Schwegler,8556.0,Right Defensive Midfield,3,Hoffenheim,175,['d309c687-22c8-420f-84e1-054be1b5adbf'],20,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:20.971,Pass,
,,,,,,,,,,,,,,,,,0.716479,,,,,,,,,,,,,,,d6c36334-48a4-43c6-85c7-a7cc7613f1e5,27,,"[48.9, 66.6]",3890327,0,,True,,,-0.4390624,,Right Foot,,,"[73.6, 55.0]",,Ground Pass,,27.288277,,,Kevin Volland,8215.0,,,,,,,1,From Free Kick,Niklas Süle,6322.0,Right Center Back,3,Hoffenheim,175,['0155dbff-8215-4017-b14f-f37a47ffbd07'],23,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:23.950,Pass,
,,,,,,,,,,,,,,,,,1.267366,,,,,,,,,,,,,,,b24b9ffe-39bb-42fe-bb23-0505fb403b33,37,,"[75.1, 33.9]",3890327,0,,,,,-0.93171346,,Left Foot,,,"[91.3, 12.1]",,Ground Pass,,27.160265,,,Jeremy Toljan,8392.0,,,,,,Recovery,1,From Free Kick,Jonathan Schmid,8311.0,Left Midfield,3,Hoffenheim,175,['0e71f74b-7031-4022-8c37-21ab7b07e055'],30,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:30.890,Pass,
,,,,,,,,,,,,,,,,,0.18942,,,,,,,,,,,,,,,8902c1c9-f370-4398-af9f-680d63d2cb85,41,,"[116.2, 22.3]",3890327,0,,,,,1.4464413,,Left Foot,,,"[116.6, 25.5]",,Ground Pass,,3.224903,Incomplete,,,,,,,,,,1,From Free Kick,Jeremy Toljan,8392.0,Left Back,3,Hoffenheim,175,['1832c345-5db8-4fcb-a57c-a4ccb594652f'],36,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:36.781,Pass,
,,,,,,,,,,,,,,,,,2.160106,,,,,,,,,,,,,,,1fa09b68-85a6-48ec-89df-3f36600b50ec,43,,"[120.0, 0.1]",3890327,1,,,,,1.8177737,,Right Foot,,,"[111.1, 35.4]",,High Pass,True,36.40467,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Jonathan Schmid,8311.0,Left Midfield,4,Hoffenheim,175,['bc663b0a-17f9-4186-961b-f100cd4e61ee'],5,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:05.750,Pass,
,,,,,,,,,,,,,,,,,2.290957,,,,,,,,,,,,,,,868a11c4-e406-4808-95ff-d62f3c5d979c,46,,"[13.7, 38.3]",3890327,1,,,,,-0.4900659,,Keeper Arm,,,"[61.5, 12.8]",,High Pass,,54.17647,,,Alexandru Iulian Maxim,8550.0,,,,,,,1,From Keeper,Przemysław Tytoń,9082.0,Goalkeeper,5,VfB Stuttgart,174,['3ea16ab9-a540-4860-b999-7170d1c55cc8'],9,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:09.822,Pass,
,,,,,,,,,,,,,,,,,2.573775,,,,,,,,,,,,,,,8b1c71f0-57f7-4431-9a06-d12e7c8cb798,49,,"[58.8, 12.1]",3890327,1,,,,,-2.3798122,,Right Foot,,,"[52.3, 5.9]",,High Pass,,8.982761,,,Timo Werner,5557.0,,,,,,,1,From Keeper,Alexandru Iulian Maxim,8550.0,Left Wing,5,VfB Stuttgart,174,"['58018855-9d16-424f-b44c-7d8924982ca8', '751ba32b-a2c6-452c-b5d7-5e0ec9f3c72f']",12,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:12.113,Pass,True
,,,,,,,,,,,,,,,,,0.856562,,,,,,,,,,,,,,,39913c47-846f-419a-921b-7949ba416d0f,56,,"[70.9, 73.2]",3890327,1,,,,,-1.6354543,,Right Foot,,,"[70.0, 59.3]",,Low Pass,,13.929106,,,Pirmin Schwegler,8556.0,,,,,,,1,Regular Play,Sebastian Rudy,6039.0,Right Midfield,6,Hoffenheim,175,['e49c3300-960b-4881-a738-5c698ef7d8b8'],16,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:16.084,Pass,
,,,,,,,,,,,,,,,,,0.834394,,,,,,,,,,,,,,,8f50eefb-2deb-4d3a-bb03-f3b4c93ef8d1,60,,"[70.0, 61.1]",3890327,1,,,,,0.7135222,,Right Foot,,,"[83.4, 72.7]",,Low Pass,,17.72343,,,Sebastian Rudy,6039.0,,,,,,,1,Regular Play,Pirmin Schwegler,8556.0,Right Defensive Midfield,6,Hoffenheim,175,['c8ee0ccb-6a10-4940-96d0-92ea9cd15001'],17,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:17.133,Pass,
,,,,,,,,,,,,,,,,,0.718784,,,,,,,,,,,,,,,eb018ec0-7d92-4936-896f-2800b1d4b3b1,63,,"[81.9, 71.3]",3890327,1,,,,,-1.103902,,Right Foot,,,"[88.1, 59.0]",,Low Pass,,13.774251,,,Kevin Volland,8215.0,,,,,,,1,Regular Play,Sebastian Rudy,6039.0,Right Midfield,6,Hoffenheim,175,['f55646ce-8ddf-4212-bd2e-f67ef321372c'],18,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:18.290,Pass,
,,,,,,,,,,,,,,,,,0.264219,,,,,,,,,,,,,,,8263a720-c1b5-40f4-bbf0-4c9898530433,66,,"[95.4, 71.7]",3890327,1,,,,,-0.47249693,,Right Foot,,,"[99.9, 69.4]",,Low Pass,,5.0537114,Incomplete,,Sebastian Rudy,6039.0,,,,,,,1,Regular Play,Kevin Volland,8215.0,Right Center Forward,6,Hoffenheim,175,"['32636383-6e90-45f7-8fc8-d2eb45b5b08e', '9a0fe71a-e1cf-48b4-af33-dddb477f9f42']",20,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:20.620,Pass,
,,,,,,,,,,,,,,,,,1.339793,,,,,,,,,,,,,,,d02e543f-3646-43f0-a051-0d61ac114adf,74,,"[19.0, 5.2]",3890327,1,,True,,,0.6192424,,Right Foot,,,"[37.8, 18.6]",,Ground Pass,,23.086792,,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,,Free Kick,1,From Free Kick,Timo Baumgartl,8956.0,Left Center Back,8,VfB Stuttgart,174,['dbfa94e8-c770-495c-bd29-5a0bc94f0301'],33,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:33.550,Pass,
,,,,,,,,,,,,,,,,,2.720464,,,,,,,,,,,,,,,3285809b-a08f-423c-904f-ab49cf40728b,76,,"[32.7, 26.8]",3890327,1,,,,,1.5884713,,Right Foot,,,"[32.0, 66.4]",,Ground Pass,,39.606186,,,Toni Šunjić,38172.0,,,,,,,1,From Free Kick,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,8,VfB Stuttgart,174,['a88bf611-f2a1-4172-b3cb-34c4886dc072'],44,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:44.270,Pass,
,,,,,,,,,,,,,,,,,1.058599,,,,,,,,,,,,,,,a67ae551-88d5-44d2-b660-c91d55681b14,80,,"[39.1, 73.5]",3890327,1,,,,,0.25877088,,Right Foot,,,"[56.1, 78.0]",,Ground Pass,,17.585505,,,Florian Klein,9728.0,,,,,,,1,From Free Kick,Toni Šunjić,38172.0,Right Center Back,8,VfB Stuttgart,174,['7b8226cf-555c-4878-b664-7f89ffc24ebb'],48,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:48.359,Pass,
,,,,,,,,,,,,,,,,,0.814907,,,,,,,,,,,,,,,310499be-6620-42b4-9428-2d201db06f08,82,,"[65.0, 78.0]",3890327,1,,,,,0.24497867,,Right Foot,,,"[69.4, 79.1]",,Low Pass,,4.535416,Incomplete,,Martin Harnik,8557.0,,,,,,,1,From Free Kick,Florian Klein,9728.0,Right Back,8,VfB Stuttgart,174,"['3071fe54-9caa-464b-a820-cc634ab28246', '9a2cff09-d0d6-4646-9d69-f8bd375e58f3']",49,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:49.417,Pass,
,,,,,,,,,,,,,,,,,4.705112,,,,,,,,,,,,,,,9a2cff09-d0d6-4646-9d69-f8bd375e58f3,84,,"[50.7, 1.0]",3890327,1,,,,,0.035428207,,Left Foot,,,"[90.2, 2.4]",,High Pass,,39.524803,,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,Recovery,1,Regular Play,Jeremy Toljan,8392.0,Left Back,9,Hoffenheim,175,"['310499be-6620-42b4-9428-2d201db06f08', '62fc172f-91b3-4dd4-b2d6-6b86599d94c3']",50,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:50.232,Pass,
,,,,,,,,,,,,,,,,,1.121885,,,,,,,,,,,,,,,e08f7e6e-08fe-46c3-894e-ecb56f216731,90,,"[93.6, 9.5]",3890327,1,,,,,0.88650155,,Right Foot,,,"[102.9, 20.9]",,Ground Pass,,14.71224,Incomplete,,Kevin Volland,8215.0,,,,,,,1,Regular Play,Eduardo Jesús Vargas Rojas,27317.0,Left Center Forward,9,Hoffenheim,175,"['43d23ddc-c94a-48a3-af86-e499c151dd03', '74be6668-9428-4eb6-89d6-29849987805a', 'ce3051b8-dd41-4335-908f-697c1dc25d8f']",56,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:56.303,Pass,True
,,,,,,,,,,,,,,,,,0.988098,,,,,,,,,,,,,,,7176aeae-b193-49ef-81aa-de581488bfe6,93,,"[93.9, 0.1]",3890327,2,,,,,1.5973388,,,,,"[93.6, 11.4]",,Low Pass,,11.303982,,,Eugen Polanski,8404.0,,,,,,Throw-in,1,From Throw In,Jeremy Toljan,8392.0,Left Back,10,Hoffenheim,175,['5aa45969-46df-4d58-912c-402f7f4f58f0'],12,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:12.482,Pass,
,,,,,,,,,,,,,,,,,0.587182,,,,,,,,,,,,,,,3b2814ba-ee60-47d3-9620-e5f31bcbb20d,97,,"[92.0, 10.9]",3890327,2,,,,,-0.16743177,,Right Foot,,,"[99.1, 9.7]",,Ground Pass,,7.2006946,,,Jonathan Schmid,8311.0,,,,,,,1,From Throw In,Eugen Polanski,8404.0,Left Defensive Midfield,10,Hoffenheim,175,"['0171d85a-1a77-410d-911d-01729cc88c31', 'f62e8e43-d999-4224-9de0-34aa1809d7af']",13,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:13.533,Pass,True
,,,,,,,,,,,,,,,,,2.656901,,,,,,,,,,,,,,,04044eb6-6777-41b9-9f82-04617c7bb699,104,,"[99.5, 0.1]",3890327,2,,,,,1.0001644,,,,,"[113.3, 21.6]",,High Pass,,25.547798,Incomplete,,Jonathan Schmid,8311.0,,,,,,Throw-in,1,From Throw In,Jeremy Toljan,8392.0,Left Back,11,Hoffenheim,175,"['3c01a250-b6e3-44bb-80e1-b3cc011fa439', 'f47269f1-ffe3-4508-8ebf-76422ea144c1']",18,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:18.979,Pass,
,,,,,,,,,,,,,,,,,1.075797,,,,,,,,,,,,,,,9155bc16-bf6c-461d-966a-6181df48c558,109,,"[92.5, 11.1]",3890327,2,,,,,0.9761822,,Head,,,"[101.9, 25.0]",,High Pass,,16.780048,Incomplete,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,Recovery,1,From Throw In,Eugen Polanski,8404.0,Left Defensive Midfield,11,Hoffenheim,175,"['4068e1e8-8f32-4068-981f-c69682b954f5', '8385870e-7234-4d75-a58b-68de04b1eaf3']",24,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:24.624,Pass,
,,,,,,,,,,,,,,,,,1.399375,,,,,,,,,,,,,,,8385870e-7234-4d75-a58b-68de04b1eaf3,111,,"[18.2, 55.1]",3890327,2,,,,,0.29597607,,Right Foot,,,"[40.5, 61.9]",,High Pass,,23.31373,,,Timo Werner,5557.0,,,,,,Recovery,1,From Throw In,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,11,Hoffenheim,175,"['0bf03477-eb20-4169-837a-87e3de621dd9', '9155bc16-bf6c-461d-966a-6181df48c558']",25,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:25.700,Pass,
,,,,,,,,,,,,,,,,,3.847921,,,,,,,,,,,,,,,e2f04792-0544-4940-943d-8387f783b153,118,,"[42.0, 27.1]",3890327,2,,,,,2.0810573,,Left Foot,,,"[27.0, 53.9]",,Ground Pass,,30.712212,,,Oliver Baumann,8393.0,,,,,,,1,From Throw In,Niklas Süle,6322.0,Right Center Back,11,Hoffenheim,175,"['8c850922-4085-4989-b04f-7dd7708598fa', 'f30780aa-9655-4d4b-ad96-16c9de651f4b']",32,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:32.074,Pass,True
,,,,,,,,,,,,,,,,,3.751229,,,,,,,,,,,,,,,4dbe28ac-09c9-4edf-bfd7-a206c403cd92,121,,"[25.6, 58.7]",3890327,2,,,,,0.2168106,,Right Foot,,,"[76.9, 70.0]",,High Pass,,52.5298,Incomplete,,Sebastian Rudy,6039.0,,,,,,,1,From Throw In,Oliver Baumann,8393.0,Goalkeeper,11,Hoffenheim,175,"['14b01744-0b9e-47ca-87fc-1b2d03b68235', '8df85f51-6955-48ad-b631-b01a31b5d3c2', '8ec78066-4de6-4a95-9d30-860415395035']",35,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:35.922,Pass,True
,,,,,,,,,,,,,,,,,1.911373,,,,,,,,,,,,,,,8df85f51-6955-48ad-b631-b01a31b5d3c2,124,,"[43.2, 10.1]",3890327,2,,,,True,0.3752708,,,,,"[56.4, 15.3]",,High Pass,,14.187318,Incomplete,,,,,,,,,Recovery,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,11,Hoffenheim,175,"['4dbe28ac-09c9-4edf-bfd7-a206c403cd92', '5810ff37-f248-4d86-b736-46b7533abb81', 'f707bcb3-6074-4d33-b735-4ccb57fab4c2']",39,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:39.673,Pass,True
,,,,,,,,,,,,,,,,,2.249531,,,,,,,,,,,,,,,f707bcb3-6074-4d33-b735-4ccb57fab4c2,125,,"[63.7, 64.8]",3890327,2,,,,,0.6995172,,Head,,,"[71.9, 71.7]",,High Pass,,10.716809,,,Sebastian Rudy,6039.0,,,,,,Recovery,1,From Throw In,Pirmin Schwegler,8556.0,Right Defensive Midfield,11,Hoffenheim,175,"['8df85f51-6955-48ad-b631-b01a31b5d3c2', 'b8f49e27-af6a-4403-a52e-787fd9ef2df5']",41,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:41.585,Pass,
,,,,,,,,,,,,,,,,,1.762474,,,,,,,,,,,,,,,199f40e1-5ab3-4c1a-8305-e25c81baaf5e,129,,"[43.7, 11.0]",3890327,2,,,,,1.4327903,,Left Foot,,,"[44.7, 18.2]",,Low Pass,,7.2691126,,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,,Recovery,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,11,Hoffenheim,175,['cfb2328e-38a6-4105-bf77-68181e428635'],44,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:44.698,Pass,
,,,,,,,,,,,,,,,,,3.348729,,,,,,,,,,,,,,,434509e0-1b12-472a-b2e0-fa8c2c6844bb,133,,"[48.2, 29.7]",3890327,2,,,,,-0.07210952,,Right Foot,,,"[92.5, 26.5]",,Ground Pass,,44.415424,Incomplete,,Timo Werner,5557.0,,,,,,,1,From Throw In,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,11,Hoffenheim,175,"['71dd94eb-0843-4171-956a-6cbf67509a8d', 'aa963829-7e73-477c-b081-532b4838d8dd']",46,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:46.761,Pass,
,,,,,,,,,,,,,,,,,2.27582,,,,,,,,,,,,,,,71dd94eb-0843-4171-956a-6cbf67509a8d,136,,"[27.6, 53.6]",3890327,2,,,,,-2.4758945,,Right Foot,,,"[11.3, 40.8]",,Ground Pass,,20.725105,,,Oliver Baumann,8393.0,,,,,,Recovery,1,From Throw In,Ermin Bičakčić,9396.0,Left Center Back,11,Hoffenheim,175,"['434509e0-1b12-472a-b2e0-fa8c2c6844bb', 'f54194f6-657e-4d56-a4c9-961f5fddaa67']",50,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:50.109,Pass,
