50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,4.036395,,,,,,,,,,,,,0c7b9a76-db12-44fc-aae5-cdabf8faca69,17,,"[8.6, 35.4]",3890450,0,,,,,-0.03013272,,Left Foot,,,,"[65.0, 33.7]",,High Pass,,56.425613,,Incomplete,,Anthony Modeste,23486.0,,,,,1,From Kick Off,Timo Horn,8821.0,Goalkeeper,2,FC Köln,186,"['41e1bcf3-d32f-472d-bd1b-7f1eb9f41776', '5c7e0b4d-4a3c-4ace-a445-7266d65a3da0']",8,,,,,,,,,,,,,,,,,FC Köln,186,00:00:08.873,Pass,
,,,,,,,,,,,,,,,,,1.755094,,,,,,,,,,,,,5c7e0b4d-4a3c-4ace-a445-7266d65a3da0,19,,"[55.1, 46.4]",3890450,0,,,,,0.46652117,,Head,,,,"[69.0, 53.4]",,High Pass,,15.563097,,Incomplete,,Mahmoud Dahoud,8238.0,,,,Recovery,1,From Kick Off,Granit Xhaka,3500.0,Left Defensive Midfield,2,FC Köln,186,"['0c7b9a76-db12-44fc-aae5-cdabf8faca69', '4f9ac434-0d5c-4af1-b5ef-77095ebabefb', '5759dad0-09bb-40b8-9a03-6f52d2c40911']",12,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:12.909,Pass,
,,,,,,,,,,,,,,,,,1.833313,,,,,,,,,,,,,5759dad0-09bb-40b8-9a03-6f52d2c40911,21,,"[51.1, 26.7]",3890450,0,,,,,0.043138687,,Head,,,,"[65.0, 27.3]",,High Pass,,13.912944,,Incomplete,,Anthony Modeste,23486.0,,,,Recovery,1,From Kick Off,Jonas Hector,6040.0,Left Defensive Midfield,2,FC Köln,186,"['3937f6fa-62c1-433d-ba37-376b9421cbdd', '5c7e0b4d-4a3c-4ace-a445-7266d65a3da0', '7bea22f8-347b-48f7-baa8-1f0df59b1d84']",14,,,,,,,,,,,,,,,,,FC Köln,186,00:00:14.664,Pass,
,,,,,,,,,,,,,,,,,1.547259,,,,,,,,,,,,,3937f6fa-62c1-433d-ba37-376b9421cbdd,24,,"[55.1, 52.8]",3890450,0,,,,True,-0.6294423,,,,,,"[64.3, 46.1]",,High Pass,,11.3811245,,,,Mahmoud Dahoud,8238.0,,,,Recovery,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,3,Borussia Mönchengladbach,185,"['141c7d54-4f69-448b-a8be-38aaf08feb8f', '20fef3d4-41f6-49c4-95cb-561790ea46e2', '5759dad0-09bb-40b8-9a03-6f52d2c40911']",16,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:16.498,Pass,True
,,,,,,,,,,,,,,,,,0.605075,,,,,,,,,,,,,ffdc1b3b-545a-4cc0-b672-8cf8a09c4446,27,,"[64.3, 46.1]",3890450,0,,,,,-2.549406,,Right Foot,,,,"[58.8, 42.4]",,Ground Pass,,6.6287255,,,,Raffael Caetano de Araújo,8810.0,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,3,Borussia Mönchengladbach,185,['8668cac9-9199-497e-95ee-b937ddea0629'],18,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:18.291,Pass,
,,,,,,,,,,,,,,,,,1.058107,,,,,,,,,,,,,db33fb1b-2fc4-4f2f-a32c-3b7f0efef4ac,30,,"[59.3, 42.7]",3890450,0,,,,,1.3870518,,Right Foot,,,,"[61.4, 54.0]",,Ground Pass,,11.493477,,,,Thorgan Hazard,5632.0,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,3,Borussia Mönchengladbach,185,['bb2ce3ab-9331-4e5a-88c8-ea91ac1a2849'],19,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:19.237,Pass,
,,,,,,,,,,,,,,,,,0.775065,,,,,,,,,,,,,9cdac667-5017-42a8-bd70-0c3732a0e86d,33,,"[62.7, 53.4]",3890450,0,,,,,-1.5001178,,Right Foot,,,,"[63.5, 42.1]",,Low Pass,,11.328283,,,,Raffael Caetano de Araújo,8810.0,,,,,1,Regular Play,Thorgan Hazard,5632.0,Right Midfield,3,Borussia Mönchengladbach,185,['c6e0f3cb-b497-4aad-b200-8e5c85005e21'],20,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:20.295,Pass,
,,,,,,,,,,,,,,,,,0.855777,,,,,,,,,,,,,84249cb1-66dd-4da4-b2ea-0456ebae41de,36,,"[64.1, 43.4]",3890450,0,,,,,-0.77090645,,Right Foot,,,,"[74.6, 33.2]",,Ground Pass,,14.638647,,,,Fabian Johnson,11283.0,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,3,Borussia Mönchengladbach,185,['567cfe7f-456f-495d-860c-7ec300750a9e'],22,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:22.051,Pass,
,,,,,,,,,,,,,,,,,1.125799,,,,,,,,,,,,,d07a4d0f-2a2d-4592-8f13-8e24292f1d96,39,,"[74.6, 33.2]",3890450,0,,,,,3.1415927,,Left Foot,,,,"[63.3, 33.2]",,Ground Pass,,11.3,,,,Granit Xhaka,3500.0,,,,,1,Regular Play,Fabian Johnson,11283.0,Left Midfield,3,Borussia Mönchengladbach,185,['e8dd8706-6e26-41f9-83c3-c41cf77d9966'],22,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:22.934,Pass,
,,,,,,,,,,,,,,,,,1.651664,,,,,,,,,,,,,656c4786-fec9-4367-9e0a-3d956abdc42c,42,,"[63.3, 33.2]",3890450,0,,,,,-1.1071488,,Left Foot,,,,"[77.0, 5.8]",,Ground Pass,,30.63413,,,,Oscar Wendt,8809.0,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,3,Borussia Mönchengladbach,185,['ace8b5bb-d73b-4bb5-9975-d3848c72db18'],24,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:24.919,Pass,
,,,,,,,,,,,,,,,,,1.276931,,,,,,,,,,,,,992574d3-1362-4451-9c5e-e4f164f22848,48,,"[75.1, 10.1]",3890450,0,,,,,2.6367314,,Right Foot,,,,"[67.5, 14.3]",,Ground Pass,,8.683317,,,,Granit Xhaka,3500.0,,,,Recovery,1,Regular Play,Fabian Johnson,11283.0,Left Midfield,3,Borussia Mönchengladbach,185,['f0c21cac-eb9f-44fb-969c-67d65d6fc692'],32,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:32.370,Pass,
,,,,,,,,,,,,,,,,,0.963902,,,,,,,,,,,,,024fb2af-f364-4e5b-8731-489b1692a1da,52,,"[64.9, 14.1]",3890450,0,,,,,-3.1054637,,Right Foot,,,,"[48.3, 13.5]",,Ground Pass,,16.61084,,,,Håvard Nordtveit,8395.0,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,3,Borussia Mönchengladbach,185,"['a72e9c28-7639-49a7-93cf-74bc114c6015', 'b9e13c56-771e-4d34-9992-182c78ed5bac']",34,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:34.711,Pass,True
,,,,,,,,,,,,,,,,,2.513146,,,,,,,,,,,,,70d9d68b-1ba1-4bb5-9e14-d1bf89a6dbaf,55,,"[49.1, 15.6]",3890450,0,,,,,1.7921716,,Left Foot,,,,"[40.3, 54.7]",,Ground Pass,,40.07805,,,,Andreas Christensen,3959.0,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,3,Borussia Mönchengladbach,185,['30b57b19-701b-4098-a670-b64688de82d9'],36,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:36.756,Pass,
,,,,,,,,,,,,,,,,,1.104271,,,,,,,,,,,,,781f920c-afc8-4071-852e-ee3e476cac0c,58,,"[40.3, 54.7]",3890450,0,,,,,-1.5630745,,Right Foot,,,,"[40.5, 28.8]",,Ground Pass,,25.900772,,,,Håvard Nordtveit,8395.0,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,3,Borussia Mönchengladbach,185,['f3dfebf6-1e80-4142-ad87-7fc5f7723533'],41,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:41.384,Pass,
,,,,,,,,,,,,,,,,,2.012034,,,,,,,,,,,,,f18af371-e28d-4d30-b037-aa10f3055a24,61,,"[39.0, 27.0]",3890450,0,,,,,-0.91596425,,Right Foot,,,,"[56.2, 4.6]",,Ground Pass,,28.241814,,,,Granit Xhaka,3500.0,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,3,Borussia Mönchengladbach,185,['f6fdb00d-b81c-4926-9138-47ecc6c3ce95'],43,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:43.286,Pass,
,,,,,,,,,,,,,,,,,1.735748,,,,,,,,,,,,,28e1e468-3df6-40f6-a862-85b48a14ed36,64,,"[54.6, 3.9]",3890450,0,,,,,2.1801698,,Right Foot,,,,"[44.2, 18.8]",,Ground Pass,,18.17058,,,,Håvard Nordtveit,8395.0,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,3,Borussia Mönchengladbach,185,['0cf468be-7409-4b0a-b194-289dd3b7783e'],46,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:46.863,Pass,
,,,,,,,,,,,,,,,,,2.148069,,,,,,,,,,,,,3d3d7542-50fd-4f45-ace9-eaace63dfe00,67,,"[46.3, 22.8]",3890450,0,,,,,1.2894975,,Right Foot,,,,"[55.2, 53.6]",,Ground Pass,,32.0601,,,,Andreas Christensen,3959.0,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,3,Borussia Mönchengladbach,185,['02fe939b-5181-4220-9a8d-068a28cafa70'],49,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:49.549,Pass,
,,,,,,,,,,,,,,,,,1.762603,,,,,,,,,,,,,35bd8ea1-f666-41d0-924f-f0b04808eb85,70,,"[63.1, 57.9]",3890450,0,,,,,0.7626748,,Right Foot,,,,"[81.1, 75.1]",,Ground Pass,,24.896585,,,,Nico Elvedi,8814.0,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,3,Borussia Mönchengladbach,185,['dc91e424-0104-492a-b569-c7361c0c2891'],53,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:53.278,Pass,
,,,,,,,,,,,,,,,,,0.942246,,,,,,,,,,,,,ef1d8813-12d2-40d2-9052-cbd441943ea9,74,,"[83.2, 75.6]",3890450,0,,,,,-0.81170785,,Right Foot,,,,"[90.6, 67.8]",,Ground Pass,,10.751744,,,,Thorgan Hazard,5632.0,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Back,3,Borussia Mönchengladbach,185,"['6ffa0164-d132-4625-9390-8025adfa45a5', 'a3531e03-d418-4d03-82c0-a762c513531a']",55,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:55.952,Pass,True
,,,,,,,,,,,,,,,,,0.833494,,,,,,,,,,,,,c809f202-074d-415d-a13e-1e919dc7240e,76,,"[90.6, 67.6]",3890450,0,,,,,0.6654942,,Right Foot,,,,"[99.9, 74.9]",,Ground Pass,,11.822859,,,,Nico Elvedi,8814.0,,,,,1,Regular Play,Thorgan Hazard,5632.0,Right Midfield,3,Borussia Mönchengladbach,185,['3f8d4021-1b29-42c0-b47e-552adaa412eb'],56,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:56.894,Pass,
,,,,,,,,,,,,,,,,,0.608947,,,,,,,,,,,,,cf2204ee-917b-40cc-8826-bb8425402d81,82,,"[110.2, 62.1]",3890450,1,,,,,-2.1185362,,Right Foot,,,,"[104.1, 52.1]",,Ground Pass,,11.713667,,,,Lars Edi Stindl,8806.0,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Back,3,Borussia Mönchengladbach,185,['4a3db366-c540-41a2-9c58-702ad3e31720'],0,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:00.623,Pass,
,,,,,,,,,,,,,,,,,0.797678,,,,,,,,,,,,,01166258-1a8e-4a3a-b24a-3e3eabc11086,85,,"[104.1, 52.1]",3890450,1,,,,,2.2094314,,Right Foot,,,,"[99.2, 58.7]",,Ground Pass,,8.220098,,,,Thorgan Hazard,5632.0,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Right Center Forward,3,Borussia Mönchengladbach,185,['4d2574e1-73d6-4f31-9e77-da97a551d8c3'],1,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:01.773,Pass,
,,,,,,,,,,,,,,,,,0.796212,,,,,,,,,,,,,9646f2f3-734c-4652-898d-5d502f2d4fdc,88,,"[98.4, 57.6]",3890450,1,,,,,-2.0566626,,Left Foot,,,,"[93.7, 48.7]",,Ground Pass,,10.06479,,,,Mahmoud Dahoud,8238.0,,,,,1,Regular Play,Thorgan Hazard,5632.0,Right Midfield,3,Borussia Mönchengladbach,185,['50b4dfe6-b85a-4c13-9099-acb9e6b04566'],3,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:03.375,Pass,
,,,,,,,,,,,,,,,,,2.017736,,,,,,,,,,,,,69ddd6ea-0092-4e1b-b7ad-e570aabec712,91,,"[93.7, 48.1]",3890450,1,,,,,-1.1589541,9d5e8158-d362-4a77-9075-c4fac755824e,Right Foot,,,,"[105.8, 20.4]",,High Pass,,30.22747,,,,Oscar Wendt,8809.0,True,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,3,Borussia Mönchengladbach,185,['bf89d9be-1fbc-486b-8527-f033759ee90d'],4,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:04.865,Pass,
,,,,,,,,,,,,,,,,,6.452032,,,,,,,,,,,,,4be14cd9-caf3-449c-8c57-b8dbb264ad9d,97,,"[12.2, 48.2]",3890450,1,,,,,-0.45737153,,Drop Kick,,,,"[108.1, 1.0]",,High Pass,,106.886154,,Out,,Anthony Modeste,23486.0,,True,,,1,From Keeper,Timo Horn,8821.0,Goalkeeper,5,FC Köln,186,['01c94108-83b2-43fc-ac85-d2cd308528c5'],23,,,,,,,,,,,,,,,,,FC Köln,186,00:01:23.738,Pass,
,,,,,,,,,,,,,,,,,1.714071,,,,,,,,,,,,,9e5329a4-b6b1-4f60-af8a-47b9532978b6,99,,"[25.6, 80.0]",3890450,1,,,,,-0.29423457,,,,,,"[48.7, 73.0]",,High Pass,,24.137316,,Incomplete,,Lars Edi Stindl,8806.0,,,,Throw-in,1,From Throw In,Nico Elvedi,8814.0,Right Back,6,Borussia Mönchengladbach,185,"['93679338-46dd-4c4c-a445-96d2d465c5be', 'bec2caf2-755d-4447-9fc1-ba969726a00d']",44,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:44.364,Pass,
,,,,,,,,,,,,,,,,,1.326792,,,,,,,,,,,,,446741e5-b07a-4a4c-84e1-e73f5822d84a,103,,"[79.1, 0.1]",3890450,1,,,,,0.5404195,,,,,,"[92.1, 7.9]",,Low Pass,,15.160475,,Incomplete,,Yannick Gerhardt,8231.0,,,,Throw-in,1,From Throw In,Filip Mladenović,7993.0,Left Back,7,FC Köln,186,"['6ce1944c-961c-4b6f-8e79-3db75b5c2058', 'ee9319f4-778a-44af-87d3-3a975d4d16cb']",56,,,,,,,,,,,,,,,,,FC Köln,186,00:01:56.493,Pass,
,,,,,,,,,,,,,,,,,0.880148,,,,,,,,,,,,,c5791a3d-e97b-4fc8-bc55-f5c7e798c0dd,106,,"[100.6, 0.1]",3890450,2,,,,,2.4023156,,,,,,"[90.4, 9.4]",,Low Pass,,13.803261,,,,Matthias Lehmann,8827.0,,,,Throw-in,1,From Throw In,Filip Mladenović,7993.0,Left Back,8,FC Köln,186,['6327df3d-4d3e-414c-987d-0e039e77f110'],5,,,,,,,,,,,,,,,,,FC Köln,186,00:02:05.998,Pass,
,,,,,,,,,,,,,,,,,2.183445,,,,,,,,,,,,,55ed027e-519e-41e4-b619-38a9e5f44439,109,,"[91.2, 9.2]",3890450,2,,,,,-0.19982864,,Right Foot,,,,"[114.9, 4.4]",,High Pass,,24.18119,,,,Filip Mladenović,7993.0,,,,,1,From Throw In,Matthias Lehmann,8827.0,Right Defensive Midfield,8,FC Köln,186,['dabf8ef5-9010-4c96-8e84-8f67c02d776a'],7,,,,,,,,,,,,,,,,,FC Köln,186,00:02:07.667,Pass,
,,,,,,,,,,,,,,,,,3.77602,,,,,,,,,,,,,2242dccf-8a87-4f08-b63c-538592bb392a,113,,"[115.5, 4.9]",3890450,2,,,,,2.1843524,,Left Foot,,,,"[100.5, 26.2]",,High Pass,,26.05168,,,,Yannick Gerhardt,8231.0,,,,,1,From Throw In,Filip Mladenović,7993.0,Left Back,8,FC Köln,186,"['cb583bc2-964b-49e6-a824-4f27416e1c24', 'e55feb9a-509a-40df-b543-b789e1f28562']",10,,,,,,,,,,,,,,,,,FC Köln,186,00:02:10.072,Pass,True
,,,,,,,,,,,,,,,,,1.135975,,,,,,,,,,,,,03b82ed9-96ea-4592-98fe-3d59f414a90f,117,,"[25.3, 49.2]",3890450,2,,,,,0.8605253,,Head,,,,"[33.9, 59.2]",,High Pass,,13.189389,,,,Lars Edi Stindl,8806.0,,,,Recovery,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,9,Borussia Mönchengladbach,185,['b19f995c-719d-46bb-96bb-38c576cb7dd6'],15,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:15.790,Pass,
