50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.031713,,,,,,,,,,,,,c7e5acfd-a4d1-4f91-ab44-2e35af288a8b,16,,,"[34.6, 57.7]",3890558,0,,,,,-1.5860236,,Right Foot,,,"[34.0, 18.3]",Ground Pass,39.404568,,,,,Niko Bungert,13319.0,,,,,,1,From Kick Off,Stefan Bell,8559.0,Right Center Back,2,FSV Mainz 05,177,['4b49cb80-af52-4d30-a425-b41d1726b6d4'],11,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:11.669,Pass,
,,,,,,,,,,,,,,,,,,,1.416805,,,,,,,,,,,,,6577fef8-66f1-469e-b846-5150f5013213,19,,,"[42.1, 17.3]",3890558,0,,,,,1.58263,,Right Foot,,,"[41.7, 51.1]",Ground Pass,33.80237,,,,,Stefan Bell,8559.0,,,,,,1,From Kick Off,Niko Bungert,13319.0,Left Center Back,2,FSV Mainz 05,177,['d2bfa095-bdc4-47bc-ab0d-9f0f38deefc9'],17,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:17.354,Pass,
,,,,,,,,,,,,,,,,,,,1.795374,,,,,,,,,,,,,d65fc2bf-6e3c-4257-b11d-ca28dce841cd,22,,,"[40.8, 46.5]",3890558,0,,,,,-1.7570617,,Right Foot,,,"[34.6, 13.6]",Ground Pass,33.4791,,,,,Niko Bungert,13319.0,,,,,,1,From Kick Off,Stefan Bell,8559.0,Right Center Back,2,FSV Mainz 05,177,['60a02236-e334-40b5-9b42-427b70d5b64e'],19,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:19.679,Pass,
,,,,,,,,,,,,,,,,,,,1.684442,,,,,,,,,,,,,ac0d6447-3952-4186-899a-b24028348f82,25,,,"[37.1, 19.4]",3890558,0,,,,,1.2150233,,Right Foot,,,"[50.7, 56.0]",Low Pass,39.0451,,,,,Julian Baumgartlinger,20037.0,,,,,,1,From Kick Off,Niko Bungert,13319.0,Left Center Back,2,FSV Mainz 05,177,['de950ac4-31e3-4c3e-bbae-81f1ac2ef1a8'],24,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:24.954,Pass,
,,,,,,,,,,,,,,,,,,,4.956069,,,,,,,,,,,,,3cf99466-36ee-4c18-8fbc-2152642deeb8,29,,,"[50.7, 72.8]",3890558,0,,,,,0.017348418,,Right Foot,,,"[114.1, 73.9]",High Pass,63.409542,,,Incomplete,,Giulio Donati,8549.0,,,,,,1,From Kick Off,Julian Baumgartlinger,20037.0,Right Defensive Midfield,2,FSV Mainz 05,177,"['4cff1433-fafe-496b-9684-cf1cab625b72', 'e62a507b-d17a-446f-a88c-3ea0dcd106cc', 'fe50ff6f-3721-4ce3-862b-c74e0bb2bb7e']",29,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:29.625,Pass,True
,,,,,,,,,,,,,,,,,,,2.042239,,,,,,,,,,,,,b64bb77d-5e31-4759-b444-721d14a85348,34,,,"[11.5, 8.6]",3890558,0,,,,,-0.11323897,,Left Foot,,,"[37.0, 5.7]",High Pass,25.664371,,,,,Fabian Lustenberger,8965.0,,,,,,1,Regular Play,Marvin Plattenhardt,5569.0,Left Back,3,Hertha Berlin,173,['f7f68994-b9ef-4f90-9321-3d2c6a80e26f'],36,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:36.339,Pass,
,,,,,,,,,,,,,,,,,,,1.85724,,,,,,,,,,,,,420bcd6f-7e88-4862-b611-b0ddb9f783cd,36,,,"[37.0, 5.7]",3890558,0,,,,,1.5400368,,Right Foot,,,"[37.6, 25.2]",Low Pass,19.509228,,,,,Vladimír Darida,8579.0,,,,,,1,Regular Play,Fabian Lustenberger,8965.0,Left Defensive Midfield,3,Hertha Berlin,173,['03a164fe-3756-4ced-ab8b-7e177458f05c'],38,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:38.381,Pass,
,,,,,,,,,,,,,,,,,,,1.63344,,,,,,,,,,,,,6d76d5b7-f5d5-4a0f-b9fd-34149fa8b997,44,,,"[42.2, 24.1]",3890558,0,,,,,-0.018016068,,Right Foot,,,"[53.3, 23.9]",Ground Pass,11.101802,,,,,Salomon Armand Magloire Kalou,8575.0,,,,,,1,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,3,Hertha Berlin,173,"['18c063a9-eafe-4723-adcd-b48299ebf0ab', 'd83728c2-9b4c-4fcd-a80c-8bbe499a6f49']",42,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:42.266,Pass,True
,,,,,,,,,,,,,,,,,,,1.752923,,,,,,,,,,,,,761d5e47-4897-468d-80db-6c575474309c,48,,,"[64.1, 21.0]",3890558,0,,,,,-0.6376575,,Right Foot,,,"[86.1, 4.7]",Ground Pass,27.380468,,,,,Valentin Stocker,9721.0,,,,,,1,Regular Play,Salomon Armand Magloire Kalou,8575.0,Center Forward,3,Hertha Berlin,173,"['895c9f7f-4fc0-43df-80c0-b854fbdd782e', 'd88bf8fb-69fa-4d59-a7e9-dd95664203aa']",45,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:45.798,Pass,True
,,,,,,,,,,,,,,,,,,,1.663451,,,,,,,,,,,,,baf00180-c1e9-42a0-8dd3-03e2029f9d09,52,,,"[96.5, 6.9]",3890558,0,,,,,1.0678431,,Left Foot,True,,"[115.7, 41.8]",Low Pass,39.832775,,,Incomplete,,Mitchell Weiser,8576.0,,,,,,1,Regular Play,Valentin Stocker,9721.0,Left Wing,3,Hertha Berlin,173,"['0198e3de-3e7e-4a0a-9c39-6b157c3ccf07', '6a0fccfc-c34e-4898-ad83-718d10288ba0', '80e90e94-aae7-4924-892c-cd2caa161129']",49,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:49.034,Pass,True
,,,,,,,,,,,,,,,,,,,1.536089,,,,,,,,,,,,,d06012b9-1307-4caf-8375-99416df0967f,56,,,"[13.4, 38.1]",3890558,0,,,,,-1.3774741,,Keeper Arm,,,"[17.1, 19.2]",Ground Pass,19.258764,,,,,Gaëtan Bussmann,18399.0,,,,,,1,From Keeper,Loris Karius,3630.0,Goalkeeper,4,FSV Mainz 05,177,['71fbf1d3-cf2e-4181-92fe-a00b9e5e9970'],52,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:52.920,Pass,
,,,,,,,,,,,,,,,,,,,1.513805,,,,,,,,,,,,,e4f919bb-86bd-43e2-ab8b-c85786a2557e,60,,,"[43.0, 9.4]",3890558,0,,,,,0.22322819,,Left Foot,,,"[77.8, 17.3]",Low Pass,35.685432,,,,,Jhon Andrés Córdoba Copete,8817.0,,,,,,1,From Keeper,Gaëtan Bussmann,18399.0,Left Back,4,FSV Mainz 05,177,"['7d8d5f95-ddae-41bc-bfdf-5a233d6403c8', 'd2c62e44-c6b9-4334-bc5a-65f8e267f108']",58,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:58.154,Pass,True
,,,,,,,,,,,,,,,,,,,1.261614,,,,,,,,,,,,,48691be8-a8d3-4d52-b900-b015a75368ec,66,,,"[28.8, 38.0]",3890558,1,,,,,-1.2181278,,Right Foot,,,"[34.1, 23.6]",Ground Pass,15.34438,,,,,Marvin Plattenhardt,5569.0,,,,,,1,Regular Play,John Anthony Brooks,12327.0,Left Center Back,5,Hertha Berlin,173,['1e5d52ea-1e7d-45a7-8491-b10dbcaf3aba'],4,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:04.064,Pass,
,,,,,,,,,,,,,,,,,,,1.267493,,,,,,,,,,,,,d52e2b52-a8d0-4e37-b829-d27c364123d8,69,,,"[35.2, 22.8]",3890558,1,,,,,2.6868734,,Left Foot,,,"[21.7, 29.4]",Ground Pass,15.026976,,,,,John Anthony Brooks,12327.0,,,,,,1,Regular Play,Marvin Plattenhardt,5569.0,Left Back,5,Hertha Berlin,173,['16b3972e-d142-4020-a191-893aacc14219'],7,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:07.086,Pass,
,,,,,,,,,,,,,,,,,,,2.156444,,,,,,,,,,,,,b1d85455-6484-429e-a263-6e8acbe2521b,72,,,"[21.5, 34.0]",3890558,1,,,,,1.5151263,,Left Foot,,,"[23.3, 66.3]",Ground Pass,32.350117,,,,,Sebastian Langkamp,8580.0,,,,,,1,Regular Play,John Anthony Brooks,12327.0,Left Center Back,5,Hertha Berlin,173,['8eccddb9-7fea-41ca-8a1a-59bdca89822a'],9,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:09.785,Pass,
,,,,,,,,,,,,,,,,,,,2.38935,,,,,,,,,,,,,b7622dc9-2778-4072-8267-b5a23d798ba2,75,,,"[23.3, 66.3]",3890558,1,,,,,-2.3199985,,Right Foot,,,"[6.0, 47.7]",Ground Pass,25.401772,,,,,Rune Almenning Jarstein,8577.0,,,,,,1,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,5,Hertha Berlin,173,['c7cc9397-250e-4aa0-8454-aa0745c9655f'],12,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:12.324,Pass,
,,,,,,,,,,,,,,,,,,,1.766713,,,,,,,,,,,,,ee58230a-3727-40c5-92cf-d8429b4244e9,78,,,"[8.0, 40.6]",3890558,1,,,,,-0.97095215,,Right Foot,,,"[19.9, 23.2]",Ground Pass,21.080086,,,,,John Anthony Brooks,12327.0,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,5,Hertha Berlin,173,['073f1763-f740-4dd0-93d5-cabb38ff999c'],16,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:16.082,Pass,
,,,,,,,,,,,,,,,,,,,1.317881,,,,,,,,,,,,,836d3146-6b9b-449f-a450-9a51f0b9782e,81,,,"[24.6, 21.2]",3890558,1,,,,,-0.8391099,,Left Foot,,,"[37.8, 6.5]",Ground Pass,19.756771,,,,,Marvin Plattenhardt,5569.0,,,,,,1,Regular Play,John Anthony Brooks,12327.0,Left Center Back,5,Hertha Berlin,173,['c31a0b89-dda3-407f-afe0-d1169a8bea13'],19,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:19.322,Pass,
,,,,,,,,,,,,,,,,,,,1.625026,,,,,,,,,,,,,f93fd842-f8cb-4c54-abe2-4f8255c86473,84,,,"[37.8, 6.5]",3890558,1,,,,,2.3849635,,Left Foot,,,"[23.5, 20.0]",Ground Pass,19.665707,,,,,John Anthony Brooks,12327.0,,,,,,1,Regular Play,Marvin Plattenhardt,5569.0,Left Back,5,Hertha Berlin,173,['e08851cc-68b2-4e65-a6b5-3ff0523161b0'],21,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:21.317,Pass,
,,,,,,,,,,,,,,,,,,,2.516159,,,,,,,,,,,,,a8035f6e-cab6-4e93-a830-e024f5ba7349,87,,,"[28.4, 26.1]",3890558,1,,,,,2.2295053,,Left Foot,,,"[12.3, 46.9]",Ground Pass,26.303041,,,,,Rune Almenning Jarstein,8577.0,,,,,,1,Regular Play,John Anthony Brooks,12327.0,Left Center Back,5,Hertha Berlin,173,['15837582-55bc-44a2-b3ad-bea0cc4f1b1e'],26,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:26.893,Pass,
,,,,,,,,,,,,,,,,,,,1.560335,,,,,,,,,,,,,d32b3cc5-9126-4a3d-99b3-c66d47ce1ba8,91,,,"[13.1, 53.4]",3890558,1,,,,,1.2124921,,Right Foot,,,"[21.9, 76.9]",Ground Pass,25.093624,,,,,Sebastian Langkamp,8580.0,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,5,Hertha Berlin,173,"['63663fc6-bb6e-4a8f-b2d6-aabbd6ab74b1', 'e4609bc4-9ff1-4bc4-90a4-cc263a433d56']",31,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:31.195,Pass,True
,,,,,,,,,,,,,,,,,,,2.19052,,,,,,,,,,,,,79129cc5-a2d9-4c3d-89e8-e699cb1d9fd3,94,,,"[36.0, 77.1]",3890558,1,,,,,-0.07367592,,Right Foot,,,"[78.0, 74.0]",High Pass,42.11425,,,Incomplete,,Salomon Armand Magloire Kalou,8575.0,,,,,,1,Regular Play,Sebastian Langkamp,8580.0,Right Center Back,5,Hertha Berlin,173,"['0659ed90-cbc2-48a3-8d1e-f7037190e9de', 'dbd4231c-e14d-491c-89fd-d6b3b84bddba']",35,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:35.824,Pass,
,,,,,,,,,,,,,,,,,,,1.052205,,,,,,,,,,,,,dbd4231c-e14d-491c-89fd-d6b3b84bddba,96,,,"[42.1, 6.1]",3890558,1,,,,,-0.071771935,,Head,,,"[57.4, 5.0]",High Pass,15.339492,,,Incomplete,,Karim Onisiwo,11278.0,,,,,Recovery,1,Regular Play,Gaëtan Bussmann,18399.0,Left Back,5,Hertha Berlin,173,"['3155e214-1acf-4a9c-95b3-36a8780c67fd', '79129cc5-a2d9-4c3d-89e8-e699cb1d9fd3', '98f4a0e1-3513-473c-9422-4a280bbc6712']",38,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:38.015,Pass,
,,,,,,,,,,,,,,,,,,,1.495734,,,,,,,,,,,,,98f4a0e1-3513-473c-9422-4a280bbc6712,98,,,"[62.7, 75.1]",3890558,1,,,,,-0.18164884,,Head,,,"[72.5, 73.3]",Low Pass,9.963935,,,,,Salomon Armand Magloire Kalou,8575.0,,,,,Interception,1,Regular Play,Peter Pekarík,9722.0,Right Back,5,Hertha Berlin,173,"['11ac53cb-d2d8-4e25-b930-0fb00e1772f4', 'dbd4231c-e14d-491c-89fd-d6b3b84bddba']",39,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:39.067,Pass,
,,,,,,,,,,,,,,,,,,,1.309279,,,,,,,,,,,,,8aab76c3-d396-439f-b5c5-547f3c3894de,107,,,"[75.3, 78.3]",3890558,1,,,,,3.10052,,Right Foot,,,"[68.0, 78.6]",Ground Pass,7.306162,,,,,Peter Pekarík,9722.0,,,,,Recovery,1,Regular Play,Mitchell Weiser,8576.0,Right Wing,5,Hertha Berlin,173,"['11cae413-7ab3-4c11-b488-bdb7747c94f4', 'aec54e41-30c0-4c6c-aa68-5734a3cd30c4']",43,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:43.275,Pass,True
,,,,,,,,,,,,,,,,,,,1.134242,,,,,,,,,,,,,b6bf0b2b-c8da-425c-a7b2-0173f118c601,112,,,"[48.7, 5.7]",3890558,1,,,,,0.19607803,,Right Foot,,,"[63.3, 8.6]",Low Pass,14.885227,,,Incomplete,,Jhon Andrés Córdoba Copete,8817.0,,,,,Recovery,1,Regular Play,Gaëtan Bussmann,18399.0,Left Back,5,Hertha Berlin,173,"['dd3a8fb1-85d3-40a8-9ae5-19a60a0659f8', 'e26bb775-9473-4218-ba95-12ce2edbf0c4']",45,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:45.994,Pass,
,,,,,,,,,,,,,,,,,,,0.920996,,,,,,,,,,,,,dd3a8fb1-85d3-40a8-9ae5-19a60a0659f8,114,,,"[56.8, 71.5]",3890558,1,,,,,-0.36292577,,Right Foot,,,"[64.7, 68.5]",Ground Pass,8.450444,,,,,Vladimír Darida,8579.0,,,,,Recovery,1,Regular Play,Fabian Lustenberger,8965.0,Left Defensive Midfield,5,Hertha Berlin,173,"['3ae880d6-df03-4160-8a70-e78b8e57d0c4', 'b6bf0b2b-c8da-425c-a7b2-0173f118c601']",47,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:47.129,Pass,
,,,,,,,,,,,,,,,,,,,1.312873,,,,,,,,,,,,,6785a919-f0a9-4580-8526-3fae59872292,116,,,"[64.7, 68.5]",3890558,1,,,,,-2.5331326,,Right Foot,,,"[46.9, 56.1]",Ground Pass,21.693317,,,,,John Anthony Brooks,12327.0,,,,,,1,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,5,Hertha Berlin,173,['7aa65564-ccee-4a1e-956a-b93df301b47a'],48,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:48.050,Pass,
,,,,,,,,,,,,,,,,,,,1.819688,,,,,,,,,,,,,f81aa8ac-52ce-4d4e-a91f-332baba1f974,119,,,"[47.8, 53.4]",3890558,1,,,,,-1.313754,,Left Foot,,,"[57.0, 18.4]",Ground Pass,36.18895,,,,,Marvin Plattenhardt,5569.0,,,,,,1,Regular Play,John Anthony Brooks,12327.0,Left Center Back,5,Hertha Berlin,173,['81456b83-2132-4e4b-86d7-f22f9285c863'],50,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:50.623,Pass,
,,,,,,,,,,,,,,,,,,,0.890694,,,,,,,,,,,,,837decbf-be22-48c6-86c7-f3c5d4002d8b,123,,,"[66.9, 11.8]",3890558,1,,,,,-0.7246993,,Left Foot,,,"[76.5, 3.3]",Ground Pass,12.822247,,,,,Valentin Stocker,9721.0,,,,,,1,Regular Play,Marvin Plattenhardt,5569.0,Left Back,5,Hertha Berlin,173,"['391b5ff9-f5b9-4c6e-92d5-217b1c8de270', 'e5209c88-e956-4e51-9d0c-88f91c0df23b']",54,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:54.051,Pass,True
