50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.265333,,,,,,,,,,,37475704-5e73-4c75-8a3c-2fed5b4d557c,17,,"[43.8, 6.6]",3890441,0,,,True,1.7147218,,,,,"[42.8, 13.5]",High Pass,,6.9720874,,,Christian Gentner,8959.0,,,,,Recovery,1,From Kick Off,Filip Kostić,5591.0,Left Midfield,2,Hertha Berlin,173,"['4831f50c-ba4c-40af-bc8f-7460102481e3', '69487971-7aea-474a-9a21-a935dbc4be12', '76921e38-2b56-4068-8d35-4d1b35ca4c5e']",8,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:08.647,Pass,True
,,,,,,,,,,,,,,,,5.417262,,,,,,,,,,,fa5d7d4d-2d52-49ce-8fe0-4b9c331a2693,21,,"[43.4, 13.6]",3890441,0,,,,0.34903422,,Right Foot,,,"[104.4, 35.8]",High Pass,,64.9141,Incomplete,,Timo Werner,5557.0,,,,,,1,From Kick Off,Christian Gentner,8959.0,Left Center Midfield,2,Hertha Berlin,173,"['34de973f-d3f0-493a-8f3b-c99a54144dfb', '959d0317-0579-4cfe-86ba-f89e2ee54784', 'cd02d9f4-a6f3-45e8-a8ec-13b8c61caa47']",9,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:09.953,Pass,True
,,,,,,,,,,,,,,,,1.743961,,,,,,,,,,,8b95503d-885f-40ce-933a-a8573a25c021,25,,"[15.3, 44.3]",3890441,0,,,,-1.0682074,,Keeper Arm,,,"[23.6, 29.2]",Ground Pass,,17.230787,,,John Anthony Brooks,12327.0,,,,,,1,From Kick Off,Rune Almenning Jarstein,8577.0,Goalkeeper,2,Hertha Berlin,173,['62097327-cb7d-4b31-bb94-cfc449f63043'],18,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:18.092,Pass,
,,,,,,,,,,,,,,,,1.778784,,,,,,,,,,,e64fa931-8040-4b2a-af28-dcc53035030c,28,,"[23.6, 29.2]",3890441,0,,,,1.2714013,,Left Foot,,,"[35.7, 68.4]",Ground Pass,,41.024994,,,Sebastian Langkamp,8580.0,,,,,,1,From Kick Off,John Anthony Brooks,12327.0,Left Center Back,2,Hertha Berlin,173,['52d14921-3488-487e-a696-0d688075b69d'],23,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:23.862,Pass,
,,,,,,,,,,,,,,,,1.25738,,,,,,,,,,,c60f8bb1-b6ce-42e7-b825-b4298a6440ec,31,,"[37.3, 70.0]",3890441,0,,,,0.61232215,,Right Foot,,,"[45.7, 75.9]",Ground Pass,,10.264989,,,Peter Pekarík,9722.0,,,,,,1,From Kick Off,Sebastian Langkamp,8580.0,Right Center Back,2,Hertha Berlin,173,['c1674653-0bce-456e-97ba-670b443c94c7'],27,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:27.691,Pass,
,,,,,,,,,,,,,,,,1.672519,,,,,,,,,,,41b30387-fbdc-44d3-b16a-9f804adf9551,33,,"[45.7, 75.9]",3890441,0,,,,-2.7837753,,Left Foot,,,"[34.2, 71.6]",Ground Pass,,12.277622,,,Sebastian Langkamp,8580.0,,,,,,1,From Kick Off,Peter Pekarík,9722.0,Right Back,2,Hertha Berlin,173,['14cef5c2-08e6-4b69-b815-abcb1aaad16b'],28,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:28.949,Pass,
,,,,,,,,,,,,,,,,2.064059,,,,,,,,,,,d878165d-e2a2-4a83-b924-9152c6d13bb4,35,,"[34.2, 71.6]",3890441,0,,,,-2.2516267,,Right Foot,,,"[11.6, 43.7]",Ground Pass,,35.905014,,,Rune Almenning Jarstein,8577.0,,,,,,1,From Kick Off,Sebastian Langkamp,8580.0,Right Center Back,2,Hertha Berlin,173,['f03f49d1-6cf9-417a-a9ba-99da4cbe8e5a'],30,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:30.621,Pass,
,,,,,,,,,,,,,,,,2.730707,,,,,,,,,,,f516ebf4-9127-42c6-a1c2-fb011cd8892e,39,,"[11.8, 46.8]",3890441,0,,,,-0.061825868,,Right Foot,,,"[74.8, 42.9]",High Pass,,63.120598,Pass Offside,,Vedad Ibišević,8571.0,,,,,,1,From Kick Off,Rune Almenning Jarstein,8577.0,Goalkeeper,2,Hertha Berlin,173,"['188cbd67-d528-4e12-a1b0-bcd4397f77ca', '84530329-ff56-4222-9543-09e0dbe4db87']",34,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:34.214,Pass,True
,,,,,,,,,,,,,,,,0.976526,,,,,,,,,,,7c566d90-22e5-4fdc-a496-80fc4e2aca97,41,,"[40.0, 35.0]",3890441,0,,,,-0.4636476,,Right Foot,,,"[50.6, 29.7]",Ground Pass,,11.85116,,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,Free Kick,1,From Free Kick,Georg Niedermeier,40470.0,Left Center Back,3,VfB Stuttgart,174,['c61023d1-3bc7-4693-b98d-38a8a4102c07'],46,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:46.687,Pass,
,,,,,,,,,,,,,,,,1.210604,,,,,,,,,,,56547fb6-8c25-422d-8045-53577afde17c,43,,"[50.6, 29.7]",3890441,0,,,,3.1207623,,Right Foot,,,"[41.0, 29.9]",Ground Pass,,9.602083,,,Georg Niedermeier,40470.0,,,,,,1,From Free Kick,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,3,VfB Stuttgart,174,['2852d6b3-df70-4404-b92a-28b6d80c56c0'],47,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:47.663,Pass,
,,,,,,,,,,,,,,,,0.987291,,,,,,,,,,,abb34acf-0035-4c4e-93a7-8a64e3e89908,46,,"[41.6, 29.1]",3890441,0,,,,-1.4241768,,Right Foot,,,"[45.1, 5.4]",Ground Pass,,23.957045,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,1,From Free Kick,Georg Niedermeier,40470.0,Left Center Back,3,VfB Stuttgart,174,['db9b9a3e-f3f0-4958-91d5-fb4df14af7fb'],48,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:48.914,Pass,
,,,,,,,,,,,,,,,,1.705666,,,,,,,,,,,994dc1fe-ab42-4911-b4d4-95236211cfb9,49,,"[44.6, 5.8]",3890441,0,,,,2.3376782,,Left Foot,,,"[34.0, 16.8]",Ground Pass,,15.276125,,,Georg Niedermeier,40470.0,,,,,,1,From Free Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,3,VfB Stuttgart,174,['f5b0e781-2690-4b95-997d-930aa154ef4c'],50,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:50.021,Pass,
,,,,,,,,,,,,,,,,1.300254,,,,,,,,,,,fb9a7d0e-904b-423a-93e5-b9525887c1e4,52,,"[34.0, 17.8]",3890441,0,,,,1.0086659,,Right Foot,,,"[42.0, 30.5]",Ground Pass,,15.009664,,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,,1,From Free Kick,Georg Niedermeier,40470.0,Left Center Back,3,VfB Stuttgart,174,['6b1e8429-4d3b-4683-b1e1-aef10d649e2b'],53,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:53.745,Pass,
,,,,,,,,,,,,,,,,1.309452,,,,,,,,,,,3cab5b57-50c6-4bf6-bb81-5ec8d542f0fb,55,,"[42.0, 30.5]",3890441,0,,,,1.7087251,,Right Foot,,,"[37.1, 65.8]",Ground Pass,,35.638462,,,Daniel Schwaab,8270.0,,,,,,1,From Free Kick,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,3,VfB Stuttgart,174,['2d4a1a20-d4c2-4739-b081-f75c6be64dd7'],56,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:56.565,Pass,
,,,,,,,,,,,,,,,,1.664891,,,,,,,,,,,37e50c88-957d-4c70-98e6-096a2e2ff5a2,58,,"[37.9, 63.5]",3890441,0,,,,-1.8628159,,Right Foot,,,"[33.0, 47.2]",Ground Pass,,17.020576,,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,,1,From Free Kick,Daniel Schwaab,8270.0,Right Center Back,3,VfB Stuttgart,174,['983699e3-26e7-4bfd-8387-f29e5556c1c5'],59,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:59.115,Pass,
,,,,,,,,,,,,,,,,1.74554,,,,,,,,,,,6d3e835e-4ea4-4088-b9a8-44eab79703df,61,,"[48.3, 46.4]",3890441,1,,,,0.8781022,,Right Foot,,,"[68.3, 70.5]",Ground Pass,,31.317886,,,Kevin Großkreutz,20665.0,,,,,,1,From Free Kick,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,3,VfB Stuttgart,174,['c10fb533-740b-42b3-8b8e-deb0810ef70b'],5,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:05.580,Pass,
,,,,,,,,,,,,,,,,1.506452,,,,,,,,,,,e79d0797-e641-4779-816c-6a45a7f98d96,64,,"[75.7, 57.2]",3890441,1,,,,1.0091728,,Right Foot,,,"[86.9, 75.0]",Ground Pass,,21.030455,,,Alexandru Iulian Maxim,8550.0,,,,,,1,From Free Kick,Kevin Großkreutz,20665.0,Right Back,3,VfB Stuttgart,174,['e0bd559e-b973-4c94-8f49-30cce420ad2c'],9,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:09.229,Pass,
,,,,,,,,,,,,,,,,0.978861,,,,,,,,,,,3adb1091-7e71-4602-a6f6-d3dd7dac8ae6,70,,"[100.3, 80.0]",3890441,1,,,,-2.0224924,,,,,"[95.4, 69.9]",Low Pass,,11.225863,,,Alexandru Iulian Maxim,8550.0,,,,,Throw-in,1,From Throw In,Kevin Großkreutz,20665.0,Right Back,4,VfB Stuttgart,174,['a5153e77-c724-4d79-812a-e0c033b3dfa7'],20,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:20.690,Pass,
,,,,,,,,,,,,,,,,0.565915,,,,,,,,,,,c17115c4-6c97-4ce3-8eb4-b86845260a03,73,,"[95.8, 69.9]",3890441,1,,,,1.0996301,,Right Foot,,,"[98.5, 75.2]",Ground Pass,,5.948109,,,Kevin Großkreutz,20665.0,,,,,,1,From Throw In,Alexandru Iulian Maxim,8550.0,Right Center Midfield,4,VfB Stuttgart,174,['b79bce8c-d739-4063-b369-4abcc7d56cfc'],21,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:21.734,Pass,
,,,,,,,,,,,,,,,,0.472045,,,,,,,,,,,5927a88b-9a5e-4a6f-84ae-b7c8505530fa,76,,"[98.5, 75.2]",3890441,1,,,,-2.445244,,Right Foot,,,"[92.4, 70.1]",Ground Pass,,7.9511003,,,Alexandru Iulian Maxim,8550.0,,,,,,1,From Throw In,Kevin Großkreutz,20665.0,Right Back,4,VfB Stuttgart,174,['30abb603-c363-4177-aef4-33c923a0f424'],22,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:22.950,Pass,
,,,,,,,,,,,,,,,,0.213513,,,,,,,,,,,5d2bc044-6065-45d0-af2f-830446480844,80,,"[92.4, 73.1]",3890441,1,,,,-0.26060238,,Right Foot,,,"[95.4, 72.3]",Low Pass,,3.104835,Incomplete,,Lukas Rupp,11395.0,,,,,,1,From Throw In,Alexandru Iulian Maxim,8550.0,Right Center Midfield,4,VfB Stuttgart,174,"['2e983b4e-8023-4bc5-bc27-e7bbefa9bdbd', '33517df6-26ba-498d-a604-37a7bb60af60', 'adc8b89b-05fc-45bf-804a-502f7cf5f0ba']",24,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:24.677,Pass,True
,,,,,,,,,,,,,,,,0.854969,,,,,,,,,,,bdf34f6d-39f3-4adb-b79c-929310f2b4a1,83,,"[101.0, 80.0]",3890441,1,,,,-2.0383966,,,,,"[95.9, 69.9]",Low Pass,,11.314592,,,Timo Werner,5557.0,,,,,Throw-in,1,From Throw In,Kevin Großkreutz,20665.0,Right Back,5,VfB Stuttgart,174,['9900b024-75e2-44eb-83b4-2a80bf74dae0'],29,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:29.054,Pass,
,,,,,,,,,,,,,,,,0.725022,,,,,,,,,,,c5ee6836-33c3-40c9-920a-0a5c4534899e,87,,"[94.6, 71.7]",3890441,1,,,,0.5209098,,Right Foot,,,"[100.7, 75.2]",Ground Pass,,7.03278,,,Kevin Großkreutz,20665.0,,,,,,1,From Throw In,Timo Werner,5557.0,Center Forward,5,VfB Stuttgart,174,"['3c41418c-1996-44d2-8df5-7f4f91538950', 'a263c3b4-bc34-4a38-afdf-2f1d1f700bc4']",30,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:30.527,Pass,True
,,,,,,,,,,,,,,,,0.719411,,,,,,,,,,,6c23aa4b-e180-4633-af56-9cc317cf0a8e,94,,"[99.5, 72.5]",3890441,1,,,,-2.8515058,,Right Foot,,,"[92.8, 70.5]",Ground Pass,,6.9921384,,,Timo Werner,5557.0,,,,,Recovery,1,From Throw In,Kevin Großkreutz,20665.0,Right Back,5,VfB Stuttgart,174,['575195d3-1291-40d9-88d9-f66cc7c79af4'],34,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:34.505,Pass,
,,,,,,,,,,,,,,,,0.462223,,,,,,,,,,,69c014fa-6e91-4e95-ad9b-2f14b964ca16,101,,"[113.2, 69.7]",3890441,1,,,,-1.6772624,,Right Foot,,,"[111.8, 56.6]",High Pass,,13.174597,Incomplete,,Lukas Rupp,11395.0,,,,,,1,From Throw In,Timo Werner,5557.0,Center Forward,5,VfB Stuttgart,174,"['855645aa-972a-4e21-9594-5faa4d903b83', 'e1ac5729-8f4e-42d1-af13-00afd0439120']",39,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:39.074,Pass,
,,,,,,,,,,,,,,,,3.466874,,,,,,,,,,,0de7c05f-646d-40c8-a8ee-3527bf1bf804,107,,"[7.0, 44.1]",3890441,2,,,,0.47195944,,Right Foot,,,"[69.3, 75.9]",High Pass,,69.946625,Incomplete,,Genki Haraguchi,5697.0,,,,,Goal Kick,1,From Goal Kick,Rune Almenning Jarstein,8577.0,Goalkeeper,6,Hertha Berlin,173,"['488e458b-cc97-45cb-b4cf-6365b417e036', '674c1489-66e0-4944-87db-9ebd78e0524b']",9,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:09.319,Pass,
,,,,,,,,,,,,,,,,1.497708,,,,,,,,,,,488e458b-cc97-45cb-b4cf-6365b417e036,110,,"[50.8, 4.2]",3890441,2,,,True,-0.16319428,,,,,"[75.7, 0.1]",High Pass,,25.235292,Out,,Filip Kostić,5591.0,,,,,Recovery,1,From Goal Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,6,Hertha Berlin,173,"['0de7c05f-646d-40c8-a8ee-3527bf1bf804', '39ed7d40-8fd5-488b-83fa-bf779ac8918f', 'd70fd53c-f23f-40fa-8b50-ee723ec22aa0']",12,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:12.785,Pass,True
,,,,,,,,,,,,,,,,1.539769,,,,,,,,,,,3a6cbaaa-3a64-4d26-87be-31598a3ef9a9,112,,"[53.4, 80.0]",3890441,2,,,,-1.7323393,,,,,"[51.2, 66.5]",Low Pass,,13.678084,,,Fabian Lustenberger,8965.0,,,,,Throw-in,1,From Throw In,Peter Pekarík,9722.0,Right Back,7,Hertha Berlin,173,['00b0b10b-37a6-4936-b2e1-ff61405c2749'],18,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:18.849,Pass,
,,,,,,,,,,,,,,,,1.930518,,,,,,,,,,,2f48981e-107f-4957-8d04-316a8dd9149b,115,,"[51.2, 66.5]",3890441,2,,,,-1.815775,,Right Foot,,,"[42.8, 32.9]",Ground Pass,,34.634087,,,Marvin Plattenhardt,5569.0,,,,,,1,From Throw In,Fabian Lustenberger,8965.0,Left Defensive Midfield,7,Hertha Berlin,173,['840135f5-a435-4a81-b0d0-6f03c0a47c63'],22,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:22.410,Pass,
,,,,,,,,,,,,,,,,1.443131,,,,,,,,,,,d10cc7b3-9352-4e37-8fd3-38955b7ff05a,118,,"[43.6, 25.7]",3890441,2,,,,-0.5926974,,Left Foot,,,"[63.2, 12.5]",Ground Pass,,23.63049,,,Tolga Ciğerci,30439.0,,,,,,1,From Throw In,Marvin Plattenhardt,5569.0,Left Back,7,Hertha Berlin,173,['e9366068-fa43-4af9-80a9-ff267c7e0eac'],25,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:25.202,Pass,
,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,95cb9067-5d3d-414a-ae1a-98d380586d51,123,,"[65.1, 6.6]",3890441,2,,,,2.9278538,,Right Foot,,,"[52.2, 9.4]",Ground Pass,,13.200378,,,Marvin Plattenhardt,5569.0,,,,,,1,From Throw In,Tolga Ciğerci,30439.0,Left Midfield,7,Hertha Berlin,173,['7027b4aa-264f-430d-b81a-bd482ebd9871'],27,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:27.446,Pass,
,,,,,,,,,,,,,,,,0.917289,,,,,,,,,,,36f494f7-6105-4fb6-81f9-bad6b023cd24,126,,"[52.2, 9.4]",3890441,2,,,,0.39967808,,Left Foot,,,"[63.8, 14.3]",Ground Pass,,12.592458,,,Vladimír Darida,8579.0,,,,,,1,From Throw In,Marvin Plattenhardt,5569.0,Left Back,7,Hertha Berlin,173,['082098de-0e9f-4586-815a-065dcaf911ff'],28,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:28.772,Pass,
,,,,,,,,,,,,,,,,2.070518,,,,,,,,,,,e0ec83bb-3c79-4712-9bb2-a0773b9ca8ba,128,,"[63.8, 15.1]",3890441,2,,,,-3.033903,,Right Foot,,,"[37.9, 12.3]",Ground Pass,,26.05091,,,John Anthony Brooks,12327.0,,,,,,1,From Throw In,Vladimír Darida,8579.0,Center Attacking Midfield,7,Hertha Berlin,173,['68a45dd0-2406-46f7-8a7a-acb7a9baf981'],29,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:29.689,Pass,
