50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.791473,,,,,,,,,,,,,,,147aa2de-4d49-4142-ba86-4a5abcd883eb,15,,"[43.1, 12.3]",3890486,0,,,,,2.4937813,,Left Foot,,,"[32.0, 20.7]",,Ground Pass,,13.92013,,,Niklas Süle,6322.0,,,,,,1,From Kick Off,Jeremy Toljan,8392.0,Left Back,2,Hoffenheim,175,['d8e135b1-b4a3-4ded-92ea-e3a7fc6d738e'],9,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:09.972,Pass,
,,,,,,,,,,,,,,,,,,,1.461958,,,,,,,,,,,,,,,299bb18e-7b67-47ed-bece-899dafd1272f,18,,"[34.2, 22.0]",3890486,0,,,,,-0.85545874,,Right Foot,,,"[44.8, 9.8]",,Ground Pass,,16.161682,,,Jeremy Toljan,8392.0,,,,,,1,From Kick Off,Niklas Süle,6322.0,Left Center Back,2,Hoffenheim,175,['ab3f0e69-bafa-4cd7-ae78-893edb13f3a6'],13,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:13.237,Pass,
,,,,,,,,,,,,,,,,,,,1.232556,,,,,,,,,,,,,,,369e93be-479c-438a-a4a0-c668beff404c,21,,"[45.3, 10.6]",3890486,0,,,,,-0.2697329,,Right Foot,,,"[62.3, 5.9]",,Ground Pass,,17.637743,,,Kevin Volland,8215.0,,,,,,1,From Kick Off,Jeremy Toljan,8392.0,Left Back,2,Hoffenheim,175,['6464be17-23a2-48d8-8b63-6471a6770aab'],15,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:15.321,Pass,
,,,,,,,,,,,,,,,,,,,1.52452,,,,,,,,,,,,,,,dee0f67d-9559-4855-96d1-d9c0665cd813,28,,"[95.9, 7.0]",3890486,0,,,,,1.7009652,,Left Foot,,,"[92.3, 34.5]",,Ground Pass,,27.734636,Incomplete,,Andrej Kramarić,5460.0,,,,,,1,From Kick Off,Kevin Volland,8215.0,Left Wing,2,Hoffenheim,175,"['467d21ed-f232-44fe-8c7a-00b1283c10f1', '7d978bec-f733-4811-9eae-66db6f736b1e']",20,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:20.780,Pass,
,,,,,,,,,,,,,,,,,,,1.620709,,,,,,,,,,,,,,,467d21ed-f232-44fe-8c7a-00b1283c10f1,30,,"[27.8, 45.6]",3890486,0,,,,,0.6095336,,Right Foot,,,"[44.7, 57.4]",,Ground Pass,,20.611889,Unknown,,Daniel Caligiuri,8521.0,,,,,Recovery,1,From Kick Off,Maximilian Arnold,8235.0,Left Center Midfield,2,Hoffenheim,175,"['d90639cb-4efa-4286-8c67-65de94af4647', 'dee0f67d-9559-4855-96d1-d9c0665cd813']",22,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:22.305,Pass,
,,,,,,,,,,,,,,,,,,,2.687987,,,,,,,,,,,,,,,f062b13b-9c2f-46cc-97dd-d647c7c3f40c,35,,"[45.3, 58.6]",3890486,0,,True,,,2.9986885,,Right Foot,,,"[31.4, 60.6]",,Ground Pass,,14.043148,,,Christian Träsch,23266.0,,,,,Free Kick,1,From Free Kick,Luiz Gustavo Dias,3545.0,Center Defensive Midfield,3,Wolfsburg,179,['e0264bb6-d8af-41db-88ae-3ee89809db1a'],36,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:36.922,Pass,
,,,,,,,,,,,,,,,,,,,2.012986,,,,,,,,,,,,,,,8b7b6257-0236-48c5-affc-377a02fc1a54,37,,"[29.5, 57.2]",3890486,0,,,,,-1.6468085,,Right Foot,,,"[27.2, 27.0]",,Ground Pass,,30.287457,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Free Kick,Christian Träsch,23266.0,Right Back,3,Wolfsburg,179,['252bfcf3-095a-4cdf-803c-231800c94c62'],40,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:40.396,Pass,
,,,,,,,,,,,,,,,,,,,1.071949,,,,,,,,,,,,,,,b8ee49af-3da8-4de3-8fbf-5fe6232cb96a,40,,"[46.4, 14.9]",3890486,0,,,,,-2.3634937,,Right Foot,,,"[39.5, 8.1]",,Ground Pass,,9.687621,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,3,Wolfsburg,179,['6ba93c32-ac51-464b-91f9-3e283eaf515f'],46,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:46.593,Pass,
,,,,,,,,,,,,,,,,,,,2.58227,,,,,,,,,,,,,,,5f3fb775-213a-4211-9264-562e8e53a402,43,,"[37.3, 6.4]",3890486,0,,,,,2.4344656,,Right Foot,,,"[15.3, 25.2]",,Ground Pass,,28.938555,,,Koen Casteels,8240.0,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,3,Wolfsburg,179,['2cdeb797-834e-4245-9449-a7dd142e7e9b'],48,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:48.141,Pass,
,,,,,,,,,,,,,,,,,,,2.003425,,,,,,,,,,,,,,,d18eb8cb-1ad5-49af-8a00-572f2ec74824,46,,"[15.4, 30.5]",3890486,0,,,,,1.3913141,,Left Foot,,,"[19.7, 54.2]",,Ground Pass,,24.086926,,,Robin Knoche,8239.0,,,,,,1,From Free Kick,Koen Casteels,8240.0,Goalkeeper,3,Wolfsburg,179,['078a45f3-7dc5-4d04-a30c-3ca3d32e3f98'],51,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:51.948,Pass,
,,,,,,,,,,,,,,,,,,,2.220607,,,,,,,,,,,,,,,c27bfa3c-c5db-4bd1-8998-f0377d6125e7,49,,"[23.6, 55.3]",3890486,0,,,,,-1.599524,,Right Foot,,,"[22.6, 20.5]",,Ground Pass,,34.814365,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Free Kick,Robin Knoche,8239.0,Right Center Back,3,Wolfsburg,179,['f08e8471-7a5c-48a4-b058-0cd5239833d8'],59,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:59.898,Pass,
,,,,,,,,,,,,,,,,,,,1.38952,,,,,,,,,,,,,,,711933e2-af9f-4175-8080-04a2485a7ecc,52,,"[22.6, 20.5]",3890486,1,,,,,0.17826746,,Left Foot,,,"[33.7, 22.5]",,Ground Pass,,11.278741,,,Maximilian Arnold,8235.0,,,,,,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,3,Wolfsburg,179,['7cbedc33-8ffb-4202-aa34-11f3d70dc5de'],2,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:02.763,Pass,
,,,,,,,,,,,,,,,,,,,3.036882,,,,,,,,,,,,,,,9cb5037a-422d-4686-adac-273a0c38d993,55,,"[37.9, 23.8]",3890486,1,,,,,1.2015178,,Left Foot,,,"[57.6, 74.7]",,High Pass,,54.5793,,,Christian Träsch,23266.0,,True,,,,1,From Free Kick,Maximilian Arnold,8235.0,Left Center Midfield,3,Wolfsburg,179,['f532b686-0baa-42e7-95a4-6e7e553048eb'],6,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:06.340,Pass,
,,,,,,,,,,,,,,,,,,,1.446997,,,,,,,,,,,,,,,a47a3357-40c5-44a6-a8d4-202b3f7ba046,59,,"[83.0, 71.5]",3890486,1,,,,,-0.7127987,,Right Foot,,,"[100.7, 56.2]",,Ground Pass,,23.396154,Incomplete,,Max Kruse,8386.0,,,,,,1,From Free Kick,Christian Träsch,23266.0,Right Back,3,Wolfsburg,179,"['2fb796d6-196f-49f9-9b4e-fabebd3b5740', '511bf423-a2eb-4c03-89c2-c382e261f6c8', 'fba32ecc-2039-44de-8c3e-7104b16dc079']",12,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:12.321,Pass,True
,,,,,,,,,,,,,,,,,,,0.69981,,,,,,,,,,,,,,,7cf80462-970b-4327-9815-50fdbc9777fd,64,,"[19.9, 10.4]",3890486,1,,,,,2.0686188,,Right Foot,,,"[17.4, 15.0]",,Ground Pass,,5.235456,,,Jeremy Toljan,8392.0,,,,,,1,Regular Play,Nadiem Amiri,8403.0,Left Center Midfield,4,Hoffenheim,175,['8956742a-8d87-4a5b-8555-fd5e165324f3'],15,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:15.914,Pass,
,,,,,,,,,,,,,,,,,,,1.963304,,,,,,,,,,,,,,,3a923521-244c-4db8-9387-e52973d5d8f0,67,,"[13.8, 21.9]",3890486,1,,,,,0.10727885,,Right Foot,,,"[52.8, 26.1]",,High Pass,,39.225502,,,Andrej Kramarić,5460.0,,,,,,1,Regular Play,Jeremy Toljan,8392.0,Left Back,4,Hoffenheim,175,['8a00093e-71d4-41c8-a25e-5ba7a7fe75e2'],18,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:18.886,Pass,
,,,,,,,,,,,,,,,,,,,2.277522,,,,,,,,,,,,,,,c400dcc4-b686-4081-837d-e8120e1593ab,69,,"[52.8, 26.1]",3890486,1,,,,,0.99972075,,Head,,,"[65.2, 45.4]",,High Pass,,22.94014,Incomplete,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Center Forward,4,Hoffenheim,175,"['7eaf1930-4f51-4456-a534-78010af959fc', 'e26fe75a-e426-4151-94e2-662332a1824d']",20,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:20.849,Pass,
,,,,,,,,,,,,,,,,,,,1.485806,,,,,,,,,,,,,,,e26fe75a-e426-4151-94e2-662332a1824d,71,,"[54.9, 34.7]",3890486,1,,,,,2.4548829,,Left Foot,,,"[43.8, 43.8]",,Ground Pass,,14.353396,,,Dante Bonfim da Costa Santos,3197.0,,,,,Recovery,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,5,Wolfsburg,179,"['9fe88fc4-7efc-4b98-8a5b-4c2eec1ae366', 'c400dcc4-b686-4081-837d-e8120e1593ab']",23,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:23.126,Pass,
,,,,,,,,,,,,,,,,,,,1.701093,,,,,,,,,,,,,,,d8ccead3-f385-4c8e-a694-15417694b11b,74,,"[43.8, 32.9]",3890486,1,,,,,-1.5395565,,Right Foot,,,"[44.6, 7.3]",,Ground Pass,,25.612497,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,5,Wolfsburg,179,['23d8a14f-4365-4751-9cc7-591624af1282'],26,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:26.717,Pass,
,,,,,,,,,,,,,,,,,,,2.508571,,,,,,,,,,,,,,,894c6dda-9885-4560-81da-995341f06897,77,,"[43.1, 8.6]",3890486,1,,,,,2.2979105,,Left Foot,,,"[19.7, 34.9]",,Ground Pass,,35.202984,,,Koen Casteels,8240.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,5,Wolfsburg,179,['be4c7b15-6ae1-40c1-b1b6-05b77e4075e9'],30,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:30.039,Pass,
,,,,,,,,,,,,,,,,,,,1.298939,,,,,,,,,,,,,,,6da0fc88-4f5b-4fa6-8ddd-b519092c12cc,80,,"[19.7, 36.9]",3890486,1,,,,,1.2827408,,Left Foot,,,"[25.3, 55.8]",,Ground Pass,,19.71218,,,Robin Knoche,8239.0,,,,,,1,Regular Play,Koen Casteels,8240.0,Goalkeeper,5,Wolfsburg,179,['140e0db1-c927-4d3f-9a0f-525614990d23'],33,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:33.391,Pass,
,,,,,,,,,,,,,,,,,,,1.09257,,,,,,,,,,,,,,,573cac12-40cd-40ab-827f-195db5de9673,83,,"[26.1, 57.8]",3890486,1,,,,,1.1747149,,Right Foot,,,"[33.0, 74.3]",,Ground Pass,,17.88463,,,Josuha Guilavogui,8230.0,,,,,,1,Regular Play,Robin Knoche,8239.0,Right Center Back,5,Wolfsburg,179,['875464f1-e331-47b8-a010-f72242711687'],35,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:35.907,Pass,
,,,,,,,,,,,,,,,,,,,1.652559,,,,,,,,,,,,,,,5f1cdc71-56c5-452d-a1ed-ccdc97d5c331,86,,"[33.1, 72.5]",3890486,1,,,,,-1.877281,,Right Foot,,,"[28.1, 56.7]",,Ground Pass,,16.572266,,,Robin Knoche,8239.0,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Right Center Midfield,5,Wolfsburg,179,['31662bbd-dd29-4506-870d-cd96ffd707a9'],37,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:37.828,Pass,
,,,,,,,,,,,,,,,,,,,1.677859,,,,,,,,,,,,,,,a3c14886-bf2a-4c00-b934-1464deaaf60d,89,,"[33.1, 55.4]",3890486,1,,,,,-1.4046768,,Right Foot,,,"[38.7, 22.0]",,Ground Pass,,33.866207,,,Maximilian Arnold,8235.0,,,,,,1,Regular Play,Robin Knoche,8239.0,Right Center Back,5,Wolfsburg,179,['d2e046bc-d4bc-4925-8890-9e8ff52b4fdb'],41,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:41.266,Pass,
,,,,,,,,,,,,,,,,,,,1.425304,,,,,,,,,,,,,,,efc955be-07ae-425f-aea4-21d733464ec0,91,,"[38.7, 22.0]",3890486,1,,,,,2.6655233,,Left Foot,,,"[32.3, 25.3]",,Ground Pass,,7.2006946,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,Regular Play,Maximilian Arnold,8235.0,Left Center Midfield,5,Wolfsburg,179,['549f13cb-393d-4d4c-a7d4-edc42e903ddc'],42,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:42.944,Pass,
,,,,,,,,,,,,,,,,,,,2.024922,,,,,,,,,,,,,,,c4d9e746-53c6-4768-a661-c1baf0e71329,94,,"[32.3, 25.4]",3890486,1,,,,,2.579827,,Left Foot,,,"[15.3, 36.1]",,Ground Pass,,20.08706,,,Koen Casteels,8240.0,,,,,,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,5,Wolfsburg,179,['a5bf046c-60d8-45f4-a98f-cc2b650a2e94'],47,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:47.053,Pass,
,,,,,,,,,,,,,,,,,,,1.171566,,,,,,,,,,,,,,,5deb7793-4243-4bff-8daa-1e7c24c1e86e,97,,"[16.7, 37.1]",3890486,1,,,,,1.017115,,Left Foot,,,"[26.9, 53.6]",,Ground Pass,,19.398195,,,Robin Knoche,8239.0,,,,,,1,Regular Play,Koen Casteels,8240.0,Goalkeeper,5,Wolfsburg,179,['b83aaa93-da37-4187-91c2-9e2ad92c78ec'],50,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:50.410,Pass,
,,,,,,,,,,,,,,,,,,,1.406272,,,,,,,,,,,,,,,d143eaba-09a5-4900-96a2-624dc469a375,100,,"[38.7, 56.0]",3890486,1,,,,,0.2029291,,Right Foot,,,"[63.0, 61.0]",,Ground Pass,,24.80907,,,Max Kruse,8386.0,,,,,,1,Regular Play,Robin Knoche,8239.0,Right Center Back,5,Wolfsburg,179,['aa519039-f782-4e4f-a98e-d51dd4cf542a'],54,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:54.550,Pass,
,,,,,,,,,,,,,,,,,,,0.793742,,,,,,,,,,,,,,,15f7d9a4-5b87-48a0-9644-c883ec9f0dc4,104,,"[53.8, 18.5]",3890486,1,,,,,-0.38909724,,Right Foot,,,"[63.8, 14.4]",,Ground Pass,,10.807867,,,Kevin Volland,8215.0,,,,,Recovery,1,From Counter,Niklas Süle,6322.0,Left Center Back,6,Hoffenheim,175,['cfd05f9b-720a-4a9e-83f9-dcf02d6578b7'],56,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:56.559,Pass,
,,,,,,,,,,,,,,,,,,,3.976191,,,,,,,,,,,,,,,e6426d98-9d23-4f2c-98bf-a151e37bbb52,107,,"[66.2, 15.7]",3890486,1,,,,,0.18639648,f8fc7dbc-bdda-4329-ae70-b8824e400668,Right Foot,,,"[106.5, 23.3]",True,Ground Pass,,41.010365,,,Andrej Kramarić,5460.0,,,,,,1,From Counter,Kevin Volland,8215.0,Left Wing,6,Hoffenheim,175,['cd029bf9-e4f9-41bc-94e3-5d0b91c3af7d'],58,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:58.100,Pass,
,,,,,,,,,,,,,,,,,,,0.565204,,,,,,,,,,,,,,,36492dd5-48f2-4c05-9430-8cafd4db2ae3,116,,"[60.0, 40.0]",3890486,2,,True,,,-2.12629,,Right Foot,,,"[58.2, 37.1]",,Ground Pass,,3.4132097,,,Max Kruse,8386.0,,,,,Kick Off,1,From Kick Off,Daniel Caligiuri,8521.0,Right Wing,7,Wolfsburg,179,['d402f9d2-b7f9-43fc-91e7-9ac2ad2964ed'],52,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:52.639,Pass,
,,,,,,,,,,,,,,,,,,,2.023358,,,,,,,,,,,,,,,1d60489f-9020-4973-b135-b6beb12d8a0e,118,,"[58.9, 36.3]",3890486,2,,True,,,3.0606885,,Left Foot,,,"[51.5, 36.9]",,Ground Pass,,7.4242845,,,Luiz Gustavo Dias,3545.0,,,,,,1,From Kick Off,Max Kruse,8386.0,Center Forward,7,Wolfsburg,179,['4885ef76-4515-41a1-8682-32458e4d59cc'],53,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:53.204,Pass,
