ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.869079,,,,,,,,,,,,,c4cb6e53-1f00-4b27-a962-456ad6015e4d,3136,,"[75.1, 38.2]",3890560,72,,,,2.0221422,,Left Foot,,,,"[64.0, 61.1]",,Ground Pass,,25.44838,,,,,Nico Elvedi,8814.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,151,Borussia Mönchengladbach,185,"['002600c2-03e6-4909-a9ee-4ca31d617aa4', 'b2d70eb0-dd99-462a-b207-c7cd8649c222']",37,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:37.532,Pass,True
,,,,,,,,,,,,,,,,,0.861377,,,,,,,,,,,,,bb08eecc-e21a-4dcb-9652-f1905c202782,3139,,"[64.4, 60.7]",3890560,72,,,,-1.0408398,,Right Foot,,,,"[70.2, 50.8]",,Ground Pass,,11.473884,,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Nico Elvedi,8814.0,Right Center Back,151,Borussia Mönchengladbach,185,['ba858f88-7d97-4f04-ba76-5045e5bee7f5'],40,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:40.255,Pass,
,,,,,,,,,,,,,,,,,0.316112,,,,,,,,,,,,,5ea978d5-00b5-45c9-afef-0ab4d89e8125,3142,,"[76.6, 39.3]",3890560,72,,,,0.02438541,,Left Foot,,,,"[84.8, 39.5]",,Ground Pass,,8.202438,,,Incomplete,,Jonas Hofmann,8804.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,151,Borussia Mönchengladbach,185,"['a3f5aa65-7253-4233-956f-748ae27d1e6a', 'd25d13b0-3c75-4ac0-b72e-f5b40246eaa1']",44,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:44.429,Pass,
,,,,,,,,,,,,,,,,,1.710067,,,,,,,,,,,,,486d4001-bd54-4e71-b427-531b85d2ff3b,3156,,"[64.9, 50.0]",3890560,72,,,,1.404213,,Right Foot,,,,"[66.8, 61.3]",,Ground Pass,,11.458621,,,,,Jonas Hofmann,8804.0,,,,,,2,Regular Play,Andreas Christensen,3959.0,Center Back,151,Borussia Mönchengladbach,185,['914236e4-634d-4b33-804e-752a3161f174'],59,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:59.981,Pass,
,,,,,,,,,,,,,,,,,1.635894,,,,,,,,,,,,,04484d2f-6928-435d-b7f4-3526d669d35b,3159,,"[80.7, 56.4]",3890560,73,,,,-1.6286467,,Right Foot,,,,"[79.2, 30.5]",,Ground Pass,,25.9434,,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Center Attacking Midfield,151,Borussia Mönchengladbach,185,['953d4c05-62aa-46e1-89c0-0091339cfaec'],6,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:06.223,Pass,
,,,,,,,,,,,,,,,,,1.183003,,,,,,,,,,,,,f8c77969-8bba-43a3-82fd-278826844271,3162,,"[79.6, 28.0]",3890560,73,,,,0.11743469,,Left Foot,,,,"[97.4, 30.1]",,Ground Pass,,17.923449,,,,,André Hahn,8322.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,151,Borussia Mönchengladbach,185,['d94e9aaf-9d7b-4836-a5e4-57853e915de9'],8,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:08.701,Pass,
,,,,,,,,,,,,,,,,,0.765671,,,,,,,,,,,,,4a9f6585-8aba-447d-98db-fe86cb3b5244,3164,,"[97.8, 30.5]",3890560,73,,,,-2.369707,,Right Foot,,,,"[90.3, 23.2]",,Ground Pass,,10.466136,,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,André Hahn,8322.0,Left Center Forward,151,Borussia Mönchengladbach,185,['8d36ce2b-4e02-4334-8898-6cc117b661d6'],9,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:09.884,Pass,
,,,,,,,,,,,,,,,,,1.166067,,,,,,,,,,,,,691a4245-9237-44bf-bfc1-7bf378dcb16b,3167,,"[90.3, 23.2]",3890560,73,,,,0.89700145,,Left Foot,,,,"[100.6, 36.1]",,Ground Pass,,16.507574,,,Incomplete,,André Hahn,8322.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,151,Borussia Mönchengladbach,185,"['2077ca31-b583-40ef-ad74-ab668af69051', '9e861022-dce6-4845-a6be-4e1ec1285e74']",10,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:10.769,Pass,
,,,,,,,,,,,,,,,,,2.130128,,,,,,,,,,,,,e04e8e89-ade7-4f60-a86e-f57f28f506fc,3171,,"[19.9, 42.3]",3890560,73,,,,0.6661621,,Right Foot,,,,"[42.8, 60.3]",,Ground Pass,,29.127478,,,,,Tobias Kempe,9219.0,,,,,,2,Regular Play,György Garics,20522.0,Right Back,152,Darmstadt 98,872,['f0a5f8a7-2e46-46ba-83ac-fa279ffdd84e'],12,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:12.750,Pass,
,,,,,,,,,,,,,,,,,1.248259,,,,,,,,,,,,,acc9b30f-8fc8-4158-9e94-5e7474e0e6de,3174,,"[42.6, 60.3]",3890560,73,,,,2.2415478,,Right Foot,,,,"[35.3, 69.5]",,Ground Pass,,11.74436,,,,,Marcel Heller,9401.0,,,,,,2,Regular Play,Tobias Kempe,9219.0,Center Attacking Midfield,152,Darmstadt 98,872,['ec6aa5ef-8e22-4e91-a5cc-4479fb4c7a46'],15,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:15.867,Pass,
,,,,,,,,,,,,,,,,,1.40472,,,,,,,,,,,,,e44d0acc-95fa-43e3-afe2-9c316e1260fe,3177,,"[35.8, 69.5]",3890560,73,,,,-0.9110131,,Right Foot,,,,"[48.6, 53.0]",,Ground Pass,,20.882769,,,,,Jérôme Gondorf,8388.0,,,,,,2,Regular Play,Marcel Heller,9401.0,Right Midfield,152,Darmstadt 98,872,['21a256df-e283-4bfb-a94f-1e19b5d41cb1'],17,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:17.937,Pass,
,,,,,,,,,,,,,,,,,0.975565,,,,,,,,,,,,,52a5bbc5-2e42-4f75-8854-fe2241160ce4,3185,,"[76.6, 60.5]",3890560,73,,,,-0.12768,,Right Foot,,,,"[91.4, 58.6]",,Ground Pass,,14.921461,,,,,Tobias Kempe,9219.0,,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,152,Darmstadt 98,872,['1daaa81f-ed5a-4c4a-a820-0534c7c3c46e'],28,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:28.035,Pass,
,,,,,,,,,,,,,,,,,1.224779,,,,,,,,,,,,,7d994b4e-b505-4f9e-9aa4-73c25c7e0d88,3188,,"[90.7, 59.0]",3890560,73,,,,1.1326905,,Right Foot,,,,"[95.9, 70.1]",,Ground Pass,,12.25765,,,,,Marcel Heller,9401.0,,,,,,2,Regular Play,Tobias Kempe,9219.0,Center Attacking Midfield,152,Darmstadt 98,872,['7475f086-b140-489c-9dda-17e02e0c15ed'],30,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:30.128,Pass,
,,,,,,,,,,,,,,,,,1.21552,,,,,,,,,,,,,5a68dcd8-95ef-4d3f-975a-763ccd95d4f5,3190,,"[95.7, 69.9]",3890560,73,,,,-1.0516502,,Right Foot,,,,"[106.1, 51.7]",,High Pass,,20.96187,,,,,Jérôme Gondorf,8388.0,,,,,,2,Regular Play,Marcel Heller,9401.0,Right Midfield,152,Darmstadt 98,872,['7e8855c8-42f6-44ae-ae4b-3cd74d450258'],31,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:31.353,Pass,
,,,,,,,,,,,,,,,,,0.903784,,,,,,,,,,,,,d58c3b54-db37-4b9d-8b7f-00332dbd459b,3192,,"[105.5, 52.4]",3890560,73,,,,-1.19029,,Head,,,,"[109.3, 42.9]",,High Pass,,10.231813,,,Incomplete,,Felix Platte,22017.0,,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,152,Darmstadt 98,872,"['98bcdff1-c35c-415f-a92d-b6c691b2403a', 'b3f58269-ba9b-4f74-9c70-ce4286e8020f']",32,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:32.609,Pass,
,,,,,,,,,,,,,,,,,2.904791,,,,,,,,,,,,,1dbb597b-77e4-4895-8152-90bd0e9fce2f,3195,,"[34.1, 19.2]",3890560,73,,,,0.23029046,,Head,,,,"[55.0, 24.1]",,High Pass,,21.466719,,,Incomplete,,Jonas Hofmann,8804.0,,,,,Recovery,2,Regular Play,Marvin Schulz,29245.0,Left Defensive Midfield,152,Darmstadt 98,872,"['96d72d8f-6115-4b18-8937-d620471c463c', 'b0253f37-4a19-4407-b044-e29bb38b1697']",35,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:35.046,Pass,
,,,,,,,,,,,,,,,,,2.712246,,,,,,,,,,,,,b0253f37-4a19-4407-b044-e29bb38b1697,3197,,"[65.1, 56.0]",3890560,73,,,,-2.1014361,,Right Foot,,,,"[50.9, 31.8]",,Ground Pass,,28.05851,,,,,Luca Caldirola,9404.0,,,,,Recovery,2,Regular Play,György Garics,20522.0,Right Back,152,Darmstadt 98,872,"['1dbb597b-77e4-4895-8152-90bd0e9fce2f', '79dcbd15-521a-4d39-8ec6-76c7c29628e7']",37,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:37.951,Pass,
,,,,,,,,,,,,,,,,,1.499256,,,,,,,,,,,,,f4bc38d8-0206-4569-8cc5-b85abd83021a,3200,,"[54.8, 26.7]",3890560,73,,,,0.57283133,,Left Foot,,,,"[71.7, 37.6]",,Ground Pass,,20.110197,,,,,Tobias Kempe,9219.0,,,,,,2,Regular Play,Luca Caldirola,9404.0,Left Center Back,152,Darmstadt 98,872,['96436d4c-b745-4124-9e39-98fc5fc06365'],42,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:42.635,Pass,
,,,,,,,,,,,,,,,,,1.922822,,,,,,,,,,,,,62ae5597-9381-4cc6-b80d-50c585bba08c,3203,,"[87.5, 26.5]",3890560,73,,,,-0.82537687,,Right Foot,,,,"[101.9, 10.9]",,Ground Pass,,21.230167,,,,,Konstantin Rausch,11134.0,,,,,,2,Regular Play,Tobias Kempe,9219.0,Center Attacking Midfield,152,Darmstadt 98,872,['8ddaf88a-24a8-48b2-86d4-ce55fb58bff1'],47,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:47.655,Pass,
,,,,,,,,,,,,,,,,,1.53091,,,,,,,,,,,,,4d4dd112-1b54-4568-bb74-609fd1e7c5e6,3206,,"[114.9, 8.7]",3890560,73,,,,1.5172199,,Left Foot,True,,,"[116.6, 40.4]",,High Pass,,31.74555,,,Incomplete,,Felix Platte,22017.0,,,,,,2,Regular Play,Konstantin Rausch,11134.0,Left Midfield,152,Darmstadt 98,872,"['873bd730-318a-4e6b-a952-d079470ef349', '97c8d5cc-7b65-47b0-b5c1-ea4ee88e56b7']",51,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:51.135,Pass,
,,,,,,,,,,,,,,,,,1.407249,,,,,,,,,,,,,8ad16040-39aa-4c61-942b-581bd6aca579,3210,,"[8.4, 40.8]",3890560,73,,,,-1.0875434,,Keeper Arm,,,,"[13.7, 30.7]",,Ground Pass,,11.406138,,,,,Håvard Nordtveit,8395.0,,,,,,2,Regular Play,Tobias Sippel,11398.0,Goalkeeper,153,Borussia Mönchengladbach,185,['7579952f-6823-43e4-ac58-4fe2509a9bbc'],59,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:59.808,Pass,
,,,,,,,,,,,,,,,,,0.834997,,,,,,,,,,,,,a503b32e-b74f-4b73-b216-90c7686731eb,3213,,"[25.1, 23.9]",3890560,74,,,,-0.14736149,,Right Foot,,,,"[37.9, 22.0]",,Ground Pass,,12.940248,,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,153,Borussia Mönchengladbach,185,['be9bfa98-4aab-4442-a0d3-dea1b68a572d'],3,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:29:03.380,Pass,
,,,,,,,,,,,,,,,,,1.125468,,,,,,,,,,,,,bd735538-1282-44a1-8dc7-6ec26af8668c,3216,,"[39.2, 21.1]",3890560,74,,,,1.1013263,,Left Foot,,,,"[53.1, 48.5]",,Ground Pass,,30.724094,,,,,André Hahn,8322.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,153,Borussia Mönchengladbach,185,['941fdd04-659a-4aab-892b-2028ecf811e1'],6,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:29:06.156,Pass,
,,,,,,,,,,,,,,,,,1.641656,,,,,,,,,,,,,88bd9f79-4921-4859-836c-082af7bbc71f,3219,,"[78.3, 51.9]",3890560,74,,,,0.694149,,Right Foot,,,,"[95.0, 65.8]",,Ground Pass,,21.727861,,,,,Thorgan Hazard,5632.0,,,,,,2,Regular Play,André Hahn,8322.0,Left Center Forward,153,Borussia Mönchengladbach,185,['e99829f3-0c37-4f10-b2ce-c59d8f9fbae8'],10,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:29:10.981,Pass,
,,,,,,,,,,,,,,,,,1.494634,,,,,,,,,,,,,97eab338-be8b-4445-8ab8-c485fe49693c,3229,,"[120.0, 80.0]",3890560,74,,,,-1.7588947,a6b3b4aa-a359-4f5d-88bd-f46a6a67d36d,Right Foot,,,,"[112.9, 42.7]",,High Pass,,37.969727,,,,True,Andreas Christensen,3959.0,True,,Outswinging,,Corner,2,From Corner,Thorgan Hazard,5632.0,Right Center Forward,154,Borussia Mönchengladbach,185,['7e22cc4c-92bf-4024-95e3-5a26657d20e6'],48,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:29:48.291,Pass,
,,,,,,,,,,,,,,,,,1.467966,,,,,,,,,,,,,3434f1af-d76f-4993-a53f-2a3ccc881797,3236,,"[7.0, 36.1]",3890560,75,True,,,-0.8671017,,Left Foot,,,,"[25.5, 14.3]",,Ground Pass,,28.591782,,,,,Fabian Holland,9222.0,,,,,Goal Kick,2,From Goal Kick,Łukasz Załuska,10435.0,Goalkeeper,155,Darmstadt 98,872,['c8c6a081-0065-4a59-bb48-4e31da48543e'],58,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:30:58.888,Pass,
,,,,,,,,,,,,,,,,,4.53632,,,,,,,,,,,,,e2ba1040-483d-4de4-bef7-e10192d4e4f6,3241,,"[28.7, 14.7]",3890560,76,,,,0.14334005,,Left Foot,,,,"[86.9, 23.1]",,High Pass,,58.803062,,,Incomplete,,Marco Sailer,400612.0,,,,,,2,From Goal Kick,Fabian Holland,9222.0,Left Back,155,Darmstadt 98,872,"['9343810e-7abb-45b3-81ba-a18a4e9eb9a4', 'c4195ec0-dfcc-47b9-ab68-f8db1a44b75d']",0,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:00.873,Pass,
,,,,,,,,,,,,,,,,,1.199167,,,,,,,,,,,,,c4195ec0-dfcc-47b9-ab68-f8db1a44b75d,3243,,"[33.2, 57.0]",3890560,76,,,True,0.87985307,,,,,,"[37.5, 62.2]",,High Pass,,6.747592,,,Incomplete,,Nico Elvedi,8814.0,,,,,Recovery,2,From Goal Kick,Roel Brouwers,400654.0,Center Back,155,Darmstadt 98,872,"['27bd4018-e796-4558-acbe-ac198a55c0fb', '58a97d85-516c-4ffe-9f30-4bc7732e5b81', 'b2f5cb3a-031a-449a-9e83-838e671cc9e6', 'e2ba1040-483d-4de4-bef7-e10192d4e4f6']",5,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:05.410,Pass,True
,,,,,,,,,,,,,,,,,0.712789,,,,,,,,,,,,,27bd4018-e796-4558-acbe-ac198a55c0fb,3246,,"[82.6, 17.9]",3890560,76,,,,-1.801887,,Other,,,,"[81.8, 14.5]",,Low Pass,,3.4928498,,,,,Tobias Kempe,9219.0,,,,,Interception,2,From Goal Kick,Marco Sailer,400612.0,Center Attacking Midfield,155,Darmstadt 98,872,"['52e98f70-fc44-4832-8973-0d14c26779c3', 'c4195ec0-dfcc-47b9-ab68-f8db1a44b75d']",6,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:06.609,Pass,
,,,,,,,,,,,,,,,,,0.757389,,,,,,,,,,,,,602914c9-eef0-4930-a5ba-a1fc81dae946,3250,,"[82.4, 13.0]",3890560,76,,,,-0.18697926,,Right Foot,,,,"[93.5, 10.9]",,Ground Pass,,11.296903,,,,,Marcel Heller,9401.0,,,,,,2,From Goal Kick,Tobias Kempe,9219.0,Left Midfield,155,Darmstadt 98,872,"['155fde43-7b6d-449b-af8d-37b940c33889', '2f4a2ed2-c860-4eec-9008-b0492abd89e6']",7,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:07.541,Pass,True
,,,,,,,,,,,,,,,,,0.581836,,,,,,,,,,,,,a7eacdca-de67-4ec1-b414-5c3206717c2a,3254,,"[98.9, 14.1]",3890560,76,,,,1.2130502,,Right Foot,,,,"[102.9, 24.8]",,Low Pass,,11.423222,,,Incomplete,,Tobias Kempe,9219.0,,,,,,2,From Goal Kick,Marcel Heller,9401.0,Right Midfield,155,Darmstadt 98,872,"['6d9b961a-917b-43c5-887c-082847d389a3', 'a339ead2-7217-428b-807c-0ae1121d2c35']",9,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:09.814,Pass,
,,,,,,,,,,,,,,,,,1.216556,,,,,,,,,,,,,3201a905-e1b6-49af-b01c-8b9684a5240f,3258,,"[12.9, 58.1]",3890560,76,,,,-0.038076825,,Right Foot,,,,"[33.9, 57.3]",,Ground Pass,,21.015232,,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Nico Elvedi,8814.0,Right Center Back,156,Borussia Mönchengladbach,185,['ac1fcae9-1061-4724-a49a-bfc2c9a2651c'],11,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:11.283,Pass,
,,,,,,,,,,,,,,,,,0.849275,,,,,,,,,,,,,b2ec01b0-3edf-4ae3-8b3a-45d2010c6c8c,3261,,"[34.5, 56.8]",3890560,76,,,,1.929567,,Left Foot,,,,"[32.1, 63.2]",,Ground Pass,,6.835203,,,,,Julian Korb,8545.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,156,Borussia Mönchengladbach,185,['a2fd3ffe-b9b3-4911-be1c-8686eb298a16'],12,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:12.506,Pass,
,,,,,,,,,,,,,,,,,0.784346,,,,,,,,,,,,,85ec4fdc-52c1-4f61-b7c3-083b918d7f7e,3264,,"[32.1, 63.9]",3890560,76,,,,-0.97120005,,Right Foot,,,,"[37.5, 56.0]",,Ground Pass,,9.5692215,,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Julian Korb,8545.0,Right Wing Back,156,Borussia Mönchengladbach,185,['64b5bc77-198e-49a2-92ac-21ac3de350ee'],13,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:13.392,Pass,
,,,,,,,,,,,,,,,,,1.62321,,,,,,,,,,,,,85ceae52-31f3-4b16-b8f3-b9813761ebc7,3267,,"[39.4, 56.4]",3890560,76,,,,-1.1543577,,Left Foot,,,,"[46.3, 40.8]",,Ground Pass,,17.057842,,,,,Håvard Nordtveit,8395.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,156,Borussia Mönchengladbach,185,['16acc677-13ba-43ba-b5de-324ec576a35c'],14,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:14.519,Pass,
,,,,,,,,,,,,,,,,,1.926006,,,,,,,,,,,,,aa42b816-ebb4-4d9c-ae05-58532d871582,3270,,"[76.4, 41.2]",3890560,76,,,,-0.9673111,,Right Foot,,,,"[88.6, 23.5]",,Ground Pass,,21.49721,,,,,Patrick Herrmann,8813.0,,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Left Defensive Midfield,156,Borussia Mönchengladbach,185,['6e32c79e-d8ed-4723-a882-7be2a930c8f4'],19,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:19.512,Pass,
,,,,,,,,,,,,,,,,,1.18579,,,,,,,,,,,,,5976fc23-fcc4-4e45-9717-95c066ba33e4,3273,,"[107.4, 29.6]",3890560,76,,,,1.1008197,4c586180-de2c-4b5b-82a0-f11ff38fcaac,Left Foot,,,,"[117.0, 48.5]",,High Pass,,21.198349,,,,,Jonas Hofmann,8804.0,True,,,,,2,Regular Play,Patrick Herrmann,8813.0,Left Center Forward,156,Borussia Mönchengladbach,185,['ae2a6f28-5817-484c-a72e-e90d0e28fff2'],23,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:23.399,Pass,
,,,,,,,,,,,,,,,,,1.211071,,,,,,,,,,,,,42f0c81c-9b42-405d-937f-adcf87a25751,3280,,"[116.7, 57.0]",3890560,76,,,,3.1415927,6d485448-df66-47b7-be09-31076e8babcb,Right Foot,,True,,"[106.1, 57.0]",,Ground Pass,,10.6,,,,,Håvard Nordtveit,8395.0,True,,,,,2,Regular Play,Julian Korb,8545.0,Right Wing Back,156,Borussia Mönchengladbach,185,"['6df97e4c-0c17-4096-9729-c77107cd1a51', 'c663d979-8133-4a62-9b16-2c61a1736b62']",29,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:29.447,Pass,True
,,,,,,,,,,,,,,,,,2.586752,,,,,,,,,,,,,6703b4a7-2bef-4f98-8cb2-b4af385e5954,3286,,"[58.2, 45.9]",3890560,76,,,,-2.9452453,,Right Foot,,,,"[21.5, 38.6]",,Ground Pass,,37.41898,,,,,Tobias Sippel,11398.0,,,,,Recovery,2,Regular Play,Roel Brouwers,400654.0,Center Back,156,Borussia Mönchengladbach,185,['3b2325a6-4167-472a-a30d-5e8761f1466f'],36,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:36.203,Pass,
,,,,,,,,,,,,,,,,,1.539686,,,,,,,,,,,,,f610efdb-a80d-4412-a65a-6a1d2feb7244,3289,,"[21.5, 38.6]",3890560,76,,,,-0.83740604,,Right Foot,,,,"[38.8, 19.4]",,Ground Pass,,25.844341,,,,,Andreas Christensen,3959.0,,,,,,2,Regular Play,Tobias Sippel,11398.0,Goalkeeper,156,Borussia Mönchengladbach,185,['936cc8a3-d988-4623-964b-8def1d74b3e4'],39,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:39.813,Pass,
,,,,,,,,,,,,,,,,,1.814591,,,,,,,,,,,,,d5b0bf2d-e05b-4d8b-9ca7-3476b543d328,3292,,"[50.8, 19.8]",3890560,76,,,,0.31855568,,Right Foot,,,,"[69.6, 26.0]",,Ground Pass,,19.79596,,,Incomplete,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Andreas Christensen,3959.0,Left Center Back,156,Borussia Mönchengladbach,185,"['276357d8-e31f-484e-8b78-f359f921c74e', 'de11dbe7-bca2-4f12-aac0-74a4139e7691']",46,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:46.055,Pass,
,,,,,,,,,,,,,,,,,3.877806,,,,,,,,,,,,,549186e7-1a00-4d71-82e0-f001943c4636,3296,,"[51.8, 55.8]",3890560,76,,,,0.19894594,,Right Foot,,,,"[101.4, 65.8]",,High Pass,,50.598022,,,Incomplete,,Marcel Heller,9401.0,,,,,,2,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,156,Borussia Mönchengladbach,185,"['9b0eef0a-f30a-4d40-b679-18ca0aff00a5', 'e843ac28-937c-4f78-a355-21df3f76f794']",49,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:49.054,Pass,
,,,,,,,,,,,,,,,,,1.833303,,,,,,,,,,,,,e843ac28-937c-4f78-a355-21df3f76f794,3298,,"[18.7, 14.3]",3890560,76,,,,2.341597,,Right Foot,,,,"[5.2, 28.2]",,Ground Pass,,19.376791,,,,,Tobias Sippel,11398.0,,,,,Recovery,2,Regular Play,Andreas Christensen,3959.0,Left Center Back,156,Borussia Mönchengladbach,185,"['549186e7-1a00-4d71-82e0-f001943c4636', 'd773c99c-3a5a-46f6-80aa-50e172cfcf35']",52,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:52.932,Pass,
,,,,,,,,,,,,,,,,,1.430135,,,,,,,,,,,,,3274d93d-e451-4ace-a6a7-73b295cd17a1,3302,,"[6.5, 27.7]",3890560,76,,,,-1.6012747,,Right Foot,,,,"[6.0, 11.3]",,Ground Pass,,16.40762,,,,,Andreas Christensen,3959.0,,,,,,2,Regular Play,Tobias Sippel,11398.0,Goalkeeper,156,Borussia Mönchengladbach,185,"['2a16116b-f010-4c92-ae97-7a430797a768', 'c59f3a37-4192-47ea-9880-c35fde5540d1']",55,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:55.852,Pass,True
,,,,,,,,,,,,,,,,,1.833862,,,,,,,,,,,,,071b7188-ef21-4965-8c18-d1483b819918,3306,,"[109.8, 80.0]",3890560,77,,,,-2.951787,,,,,,"[89.5, 76.1]",,Low Pass,,20.671236,,,,,György Garics,20522.0,,,,,Throw-in,2,From Throw In,Marcel Heller,9401.0,Right Midfield,157,Darmstadt 98,872,['a55236b5-0942-42f3-88b5-7719f179b522'],1,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:32:01.595,Pass,
,,,,,,,,,,,,,,,,,1.257201,,,,,,,,,,,,,a1e98547-4032-4f05-b471-c5cf243d5771,3309,,"[88.2, 75.7]",3890560,77,,,,0.038941342,,Right Foot,,,,"[103.6, 76.3]",,Ground Pass,,15.411684,,,,,Marcel Heller,9401.0,,,,,,2,From Throw In,György Garics,20522.0,Right Back,157,Darmstadt 98,872,['d2973bb4-3bd8-49d8-8825-7bdee29b81b1'],4,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:32:04.550,Pass,
