50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.117639,,,,,,,,,,,,00efa9ab-ecc4-448c-ae4e-57590f487554,18,,"[29.9, 67.9]",3890381,0,,,,,0.494799,,Right Foot,,,"[43.8, 75.4]",,Ground Pass,,15.794303,,,,Stefan Aigner,21156.0,,,,,,1,From Kick Off,Makoto Hasebe,5681.0,Right Back,2,Eintracht Frankfurt,184,"['4f56eb71-39fd-455b-924d-e7f9af66d853', 'fb6ea5a6-25ce-458c-bc0a-99e563025f15']",7,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:07.396,Pass,True
,,,,,,,,,,,,,,,,1.104067,,,,,,,,,,,,00688882-fa9b-4d46-8d6d-48b75e8a42cc,21,,"[57.3, 73.6]",3890381,0,,,,,-0.4444192,,Right Foot,,,"[69.9, 67.6]",,Ground Pass,,13.955644,,,,Haris Seferović,5543.0,,,,,,1,From Kick Off,Stefan Aigner,21156.0,Right Midfield,2,Eintracht Frankfurt,184,['f19cfe0c-2076-47e7-9b57-cac4dced8db5'],10,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:10.288,Pass,
,,,,,,,,,,,,,,,,2.92998,,,,,,,,,,,,b6af7e76-656b-4ec6-8f9d-6d1d8f1eb4e8,29,,"[71.8, 60.8]",3890381,0,,,,,-1.4466705,,Left Foot,,,"[78.5, 7.1]",,Ground Pass,,54.116356,,,,Bastian Oczipka,8504.0,,True,,,,1,From Kick Off,Haris Seferović,5543.0,Center Forward,2,Eintracht Frankfurt,184,['d036c8fa-9e5c-4684-9a76-7f98d6da818a'],14,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:14.202,Pass,
,,,,,,,,,,,,,,,,0.961539,,,,,,,,,,,,96c0ea74-9007-42f7-beb5-68f24d2cfad8,35,,"[103.3, 24.8]",3890381,0,,,,,-0.90210676,,Left Foot,,,"[109.7, 16.7]",,Ground Pass,,10.323275,,,,Mijat Gaćinović,8669.0,,,,,,1,From Kick Off,Bastian Oczipka,8504.0,Left Back,2,Eintracht Frankfurt,184,['a556e3b8-cbc9-4415-abd9-dfcf90e560f0'],20,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:20.984,Pass,
,,,,,,,,,,,,,,,,0.926609,,,,,,,,,,,,a2122d31-411d-41a7-879e-9ca00e20f39d,37,,"[109.7, 16.7]",3890381,0,,,,,0.85316753,,Left Foot,,,"[120.0, 28.5]",,Ground Pass,,15.663013,,Out,,Alexander Meier,23268.0,,,,,,1,From Kick Off,Mijat Gaćinović,8669.0,Left Midfield,2,Eintracht Frankfurt,184,['3a400a3f-057f-4d28-8ec8-f9c6c5f56241'],21,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:21.945,Pass,
,,,,,,,,,,,,,,,,2.818832,,,,,,,,,,,,beb4335e-10f0-40b6-8468-360a4b909ff0,39,,"[7.0, 44.1]",3890381,0,,,,,0.35344023,,Right Foot,,,"[27.6, 51.7]",,Ground Pass,,21.957232,,,,Julian Baumgartlinger,20037.0,,,,,Goal Kick,1,From Goal Kick,Loris Karius,3630.0,Goalkeeper,3,FSV Mainz 05,177,['413160f1-6cf5-4b0a-860b-3b70f6402f1f'],34,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:34.440,Pass,
,,,,,,,,,,,,,,,,1.192524,,,,,,,,,,,,0f51f3c3-5487-46ab-b7a4-25d0026d8a0a,42,,"[35.5, 56.4]",3890381,0,,,,,-0.7226236,,Right Foot,,,"[44.8, 48.2]",,Ground Pass,,12.39879,,,,Danny Latza,8539.0,,,,,,1,From Goal Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,3,FSV Mainz 05,177,['93d18ce5-c832-431b-9cec-703eb308bdfa'],38,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:38.697,Pass,
,,,,,,,,,,,,,,,,1.195214,,,,,,,,,,,,5c387a90-2928-4434-94b2-204878618e5a,44,,"[44.5, 48.8]",3890381,0,,,,,2.093864,,Left Foot,,,"[36.6, 62.5]",,Low Pass,,15.81455,,,,Julian Baumgartlinger,20037.0,,,,,,1,From Goal Kick,Danny Latza,8539.0,Left Defensive Midfield,3,FSV Mainz 05,177,['70e3a354-4e5d-45fe-9624-b274bccf2857'],39,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:39.889,Pass,
,,,,,,,,,,,,,,,,1.082169,,,,,,,,,,,,816661df-f9c6-4eef-a435-975a3393fb1d,47,,"[43.2, 56.4]",3890381,0,,,,,1.3345511,,Left Foot,,,"[45.8, 67.2]",,Ground Pass,,11.108555,,,,Jairo Samperio Bustara,6925.0,,,,,,1,From Goal Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,3,FSV Mainz 05,177,['c56d2e72-658d-4f29-8e21-3f1444ceee0e'],44,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:44.387,Pass,
,,,,,,,,,,,,,,,,1.327805,,,,,,,,,,,,115059ec-7527-4bf0-a1df-7ff15e34f808,50,,"[46.0, 67.2]",3890381,0,,,,,1.1989403,,Right Foot,,,"[49.9, 77.2]",,Ground Pass,,10.733592,,,,Daniel Brosinski,8548.0,,,,,,1,From Goal Kick,Jairo Samperio Bustara,6925.0,Left Wing,3,FSV Mainz 05,177,['59b4af66-5e86-4161-9948-0dc9d5af60b6'],46,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:46.850,Pass,
,,,,,,,,,,,,,,,,1.977356,,,,,,,,,,,,3cb0e5d8-f3f8-42ab-9e0f-9d1e4704b3ca,52,,"[49.9, 77.2]",3890381,0,,,,,-2.724754,,Right Foot,,,"[29.8, 68.3]",,Ground Pass,,21.982265,,,,Stefan Bell,8559.0,,,,,,1,From Goal Kick,Daniel Brosinski,8548.0,Right Back,3,FSV Mainz 05,177,['6fa36990-0d4f-4caf-9e88-525e23c37c38'],48,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:48.178,Pass,
,,,,,,,,,,,,,,,,2.200388,,,,,,,,,,,,4cf4418a-2383-41cb-9a3b-92d4aed91b3c,55,,"[48.5, 63.2]",3890381,0,,,,,-0.24330921,,Right Foot,,,"[90.8, 52.7]",,High Pass,,43.583714,,,,Yunus Mallı,8679.0,,,,,,1,From Goal Kick,Stefan Bell,8559.0,Right Center Back,3,FSV Mainz 05,177,['7e6c4767-ed06-4157-a545-cd4b3b77257c'],54,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:54.375,Pass,
,,,,,,,,,,,,,,,,0.063042,,,,,,,,,,,,9c7bfa9e-3751-41a9-90ef-03f8ddae02f0,67,,"[29.3, 35.0]",3890381,1,,,,,-0.35144478,,Right Foot,,,"[32.3, 33.9]",,Low Pass,,3.1953092,,Incomplete,,Slobodan Medojević,9216.0,,,,,,1,Regular Play,David Ángel Abraham,8678.0,Left Center Back,4,Eintracht Frankfurt,184,"['653ce2e7-8720-48a9-b42d-f1d308e971ae', 'f180cf8e-43ca-433c-a90a-2f650b57f24e']",0,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:00.368,Pass,
,,,,,,,,,,,,,,,,1.149559,,,,,,,,,,,,c25588ce-6fff-4465-8957-7f555b10d867,72,,"[42.8, 42.4]",3890381,1,,,,,1.8692952,,Left Foot,,,"[37.2, 60.6]",,Low Pass,,19.042059,,,,Stefan Aigner,21156.0,,,,,,1,Regular Play,Slobodan Medojević,9216.0,Left Defensive Midfield,4,Eintracht Frankfurt,184,['34c8c1bd-16d4-4ca1-8095-328ee3fa1c6f'],3,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:03.777,Pass,
,,,,,,,,,,,,,,,,2.089115,,,,,,,,,,,,955dedaf-0b7c-479f-9fdc-6e38b6f0f4b7,77,,"[28.5, 70.3]",3890381,1,,,,,-2.5506747,,Left Foot,,,"[20.6, 65.0]",,Ground Pass,,9.513149,,,,Makoto Hasebe,5681.0,,,,,,1,Regular Play,Stefan Aigner,21156.0,Right Midfield,4,Eintracht Frankfurt,184,"['b110602c-396c-4354-9154-a6532fefd90a', 'ba9356f4-1059-437f-a98e-95ce3a7baf87']",5,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:05.692,Pass,True
,,,,,,,,,,,,,,,,1.73108,,,,,,,,,,,,7653739e-607c-4da1-8b70-1c973b44abf8,80,,"[19.6, 69.1]",3890381,1,,,,,-0.01973428,,Right Foot,,,"[50.0, 68.5]",,High Pass,,30.40592,,Incomplete,,Haris Seferović,5543.0,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Back,4,Eintracht Frankfurt,184,"['0a65f914-feb0-4293-b6d5-b10465ac19d4', '37d80d5b-bb0c-41d8-9423-c46c8be75146']",10,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:10.212,Pass,
,,,,,,,,,,,,,,,,1.60864,,,,,,,,,,,,170506f5-a9a2-49a4-b5ef-c0a765573240,84,,"[53.6, 53.3]",3890381,1,,,,,1.5204791,,Right Foot,,,"[54.3, 67.2]",,Ground Pass,,13.917615,,Incomplete,,Haris Seferović,5543.0,,,,,Recovery,1,Regular Play,Slobodan Medojević,9216.0,Left Defensive Midfield,4,Eintracht Frankfurt,184,"['885010fa-b31c-4b95-b9b9-0aaefd261416', 'cfc3e97c-0375-4c7b-afac-b76c6862577c']",13,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:13.321,Pass,
,,,,,,,,,,,,,,,,1.739781,,,,,,,,,,,,3f3ddf15-fbca-4a58-a953-9d313fc2b143,91,,"[63.5, 14.4]",3890381,1,,,,,2.9952364,,Left Foot,,,"[38.4, 18.1]",,Ground Pass,,25.371244,,,,Alexander Hack,15847.0,,,,,Free Kick,1,From Free Kick,Pierre Bengtsson,20871.0,Left Back,6,FSV Mainz 05,177,['c1e6e5c2-86a5-42bc-a7a4-594270395ed8'],31,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:31.371,Pass,
,,,,,,,,,,,,,,,,2.216705,,,,,,,,,,,,38335347-10bf-4201-8b76-41366e482582,94,,"[39.6, 18.0]",3890381,1,,,,,1.5922216,,Left Foot,,,"[38.7, 60.0]",,Ground Pass,,42.009644,,,,Stefan Bell,8559.0,,True,,,,1,From Free Kick,Alexander Hack,15847.0,Left Center Back,6,FSV Mainz 05,177,['2ad31e31-fda7-47ec-b515-31fcb61e4b28'],34,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:34.220,Pass,
,,,,,,,,,,,,,,,,1.343857,,,,,,,,,,,,b2895975-0a79-47d7-9f11-047ba19b9e04,97,,"[39.3, 59.1]",3890381,1,,,,,0.037020117,,Right Foot,,,"[55.5, 59.7]",,Ground Pass,,16.211107,,,,Danny Latza,8539.0,,,,,,1,From Free Kick,Stefan Bell,8559.0,Right Center Back,6,FSV Mainz 05,177,['50cca348-9233-43ce-858f-c5efe549134d'],38,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:38.482,Pass,
,,,,,,,,,,,,,,,,1.292839,,,,,,,,,,,,ff3ae259-0863-4908-8b66-fda26b002386,101,,"[54.4, 60.0]",3890381,1,,,,,1.8186078,,Right Foot,,,"[50.2, 76.6]",,Ground Pass,,17.123083,,,,Daniel Brosinski,8548.0,,,,,,1,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,6,FSV Mainz 05,177,"['7ee82e6c-6e4d-49b8-8b71-9f8b2b9c1120', 'c5e0f954-17aa-4059-98a9-92e097dd78b8']",41,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:41.944,Pass,True
,,,,,,,,,,,,,,,,2.367202,,,,,,,,,,,,71616e21-d51e-4bc0-bb91-255bd89aaa69,104,,"[50.1, 77.5]",3890381,1,,,,,-2.5112813,,Right Foot,,,"[30.5, 63.2]",,Ground Pass,,24.26211,,,,Stefan Bell,8559.0,,,,,,1,From Free Kick,Daniel Brosinski,8548.0,Right Back,6,FSV Mainz 05,177,['f0292d69-0986-49f5-8c62-19c5531b78a0'],43,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:43.955,Pass,
,,,,,,,,,,,,,,,,1.349909,,,,,,,,,,,,9ae20abd-5d76-4f4a-b12b-0aed6f3027bb,107,,"[37.1, 61.6]",3890381,1,,,,,-0.844154,,Right Foot,,,"[53.9, 42.7]",,Ground Pass,,25.287348,,,,Julian Baumgartlinger,20037.0,,,,,,1,From Free Kick,Stefan Bell,8559.0,Right Center Back,6,FSV Mainz 05,177,['7f8cd387-f950-4be8-9b64-f6f0feb038dc'],47,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:47.060,Pass,
,,,,,,,,,,,,,,,,1.282891,,,,,,,,,,,,8c2db418-0723-4722-9bfc-82d502988a27,109,,"[51.5, 42.4]",3890381,1,,,,,2.29398,,Right Foot,,,"[37.2, 58.6]",,Ground Pass,,21.608562,,,,Stefan Bell,8559.0,,,,,,1,From Free Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,6,FSV Mainz 05,177,['391d5539-47d5-4480-87a6-eb0f78098252'],48,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:48.410,Pass,
,,,,,,,,,,,,,,,,1.235208,,,,,,,,,,,,0b420822-03da-4ec7-b9e3-a3bd12c35435,112,,"[37.2, 58.6]",3890381,1,,,,,0.8453263,,Left Foot,,,"[46.6, 69.2]",,Ground Pass,,14.167568,,,,Danny Latza,8539.0,,,,,,1,From Free Kick,Stefan Bell,8559.0,Right Center Back,6,FSV Mainz 05,177,['c8e66c00-4637-4d0a-8b42-ff8c7bb641f1'],50,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:50.432,Pass,
,,,,,,,,,,,,,,,,0.890494,,,,,,,,,,,,0808858a-06d2-4aa8-a93b-0c4fd1090771,115,,"[66.1, 70.1]",3890381,1,,,,,-1.1218536,,Right Foot,,,"[72.7, 56.4]",,Ground Pass,,15.206906,,,,Yunus Mallı,8679.0,,,,,,1,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,6,FSV Mainz 05,177,['9d6de635-031f-4345-aec0-1712efd4242e'],54,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:54.196,Pass,
,,,,,,,,,,,,,,,,1.731036,,,,,,,,,,,,2305c288-bd6f-4925-a536-d1ac23d1655c,117,,"[72.7, 56.4]",3890381,1,,,,,3.0831797,,Right Foot,,,"[55.6, 57.4]",,Ground Pass,,17.129215,,,,Stefan Bell,8559.0,,,,,,1,From Free Kick,Yunus Mallı,8679.0,Center Attacking Midfield,6,FSV Mainz 05,177,['418e9705-9021-425f-b587-114c37be4088'],55,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:55.086,Pass,
,,,,,,,,,,,,,,,,1.221407,,,,,,,,,,,,54003a2b-7efd-4620-9b45-ee03c23656f6,120,,"[56.8, 56.4]",3890381,1,,,,,0.90327024,,Left Foot,,,"[70.2, 73.4]",,Ground Pass,,21.646246,,,,Danny Latza,8539.0,,,,,,1,From Free Kick,Stefan Bell,8559.0,Right Center Back,6,FSV Mainz 05,177,['06c2c33b-e646-4200-ad1d-016f5394263a'],57,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:57.903,Pass,
,,,,,,,,,,,,,,,,0.617249,,,,,,,,,,,,6a6499c5-5443-4cb6-96d8-203a21061cb1,123,,"[75.6, 69.2]",3890381,2,,,,,1.4013833,,Left Foot,,,"[76.9, 76.8]",,Ground Pass,,7.7103825,,,,Daniel Brosinski,8548.0,,,,,,1,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,6,FSV Mainz 05,177,['764327f7-3b1d-4997-b6c1-cb728830cb4d'],1,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:01.527,Pass,
,,,,,,,,,,,,,,,,1.931256,,,,,,,,,,,,b2ac83b9-dc34-40ad-9a5c-f46b2602fdc3,127,,"[72.1, 77.5]",3890381,2,,,,,-2.6966345,,Right Foot,,,"[50.5, 67.2]",,Ground Pass,,23.930107,,,,Stefan Bell,8559.0,,,,,,1,From Free Kick,Daniel Brosinski,8548.0,Right Back,6,FSV Mainz 05,177,"['35b1aa7b-081c-4293-9142-0a94bf0f1b7e', 'ae1413cc-a02c-43ce-8a7c-30c17e94607b']",4,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:04.022,Pass,True
,,,,,,,,,,,,,,,,1.170175,,,,,,,,,,,,8f892605-42c0-49a4-85a7-900ea209e7ba,130,,"[48.8, 65.7]",3890381,2,,,,,-1.2327724,,Left Foot,,,"[54.6, 49.2]",,Ground Pass,,17.489712,,,,Julian Baumgartlinger,20037.0,,,,,,1,From Free Kick,Stefan Bell,8559.0,Right Center Back,6,FSV Mainz 05,177,['22a0a753-037c-4239-a919-77d2337fced1'],7,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:07.098,Pass,
,,,,,,,,,,,,,,,,1.323767,,,,,,,,,,,,1236c386-ff5c-4124-8327-d3bad33650f2,132,,"[54.4, 49.2]",3890381,2,,,,,2.179754,,Right Foot,,,"[43.8, 64.4]",,Ground Pass,,18.531055,,,,Stefan Bell,8559.0,,,,,,1,From Free Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,6,FSV Mainz 05,177,['544918d5-94c0-4182-b43f-6ac2609421ba'],8,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:08.268,Pass,
