50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6d284246-e8f1-4f85-b2a5-b4b723285b5b,1,,,,3890342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Darmstadt 98,872,,0,,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 8306, 'name': 'Christian Mathenia'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 31}, {'player': {'id': 20522, 'name': 'György Garics'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 13}, {'player': {'id': 9217, 'name': 'Aytac Sulu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 9404, 'name': 'Luca Caldirola'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 33}, {'player': {'id': 108336, 'name': 'Júnior Enrique Díaz Campbell'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 8388, 'name': 'Jérôme Gondorf'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 40467, 'name': 'Peter Niemeyer'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 9401, 'name': 'Marcel Heller'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 11134, 'name': 'Konstantin Rausch'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 34}, {'player': {'id': 400612, 'name': 'Marco Sailer'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 9723, 'name': 'Sandro Wagner'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]}",Darmstadt 98,872,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2125b000-bf2c-4a34-a909-bb9d2e2b21bd,2,,,,3890342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Darmstadt 98,872,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 4600, 'name': 'Diego Orlando Benaglio'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 23266, 'name': 'Christian Träsch'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 25}, {'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 34}, {'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 3545, 'name': 'Luiz Gustavo Dias'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 10790, 'name': 'Adelino André Vieira Freitas'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 3186, 'name': 'Julian Draxler'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 10594, 'name': 'Bas Dost'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 12}, {'player': {'id': 8386, 'name': 'Max Kruse'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",Wolfsburg,179,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fb009cca-2b82-4d4c-aa2f-ca25b53f6c78,3,,,,3890342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Darmstadt 98,872,['038234ef-2bd4-4bfa-9cf4-b8a65b90485b'],0,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,038234ef-2bd4-4bfa-9cf4-b8a65b90485b,4,,,,3890342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Darmstadt 98,872,['fb009cca-2b82-4d4c-aa2f-ca25b53f6c78'],0,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ef60ba40-d206-4525-9b0d-581b3541add9,1697,,,,3890342,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,83,Wolfsburg,179,['723b82ab-1928-4072-980f-4a4458967303'],0,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,723b82ab-1928-4072-980f-4a4458967303,1698,,,,3890342,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,83,Wolfsburg,179,['ef60ba40-d206-4525-9b0d-581b3541add9'],0,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.464832,,,,,,,,,,,,4f5d45b5-ef86-4220-9a14-b3514c3b8537,5,,,"[61.0, 40.1]",3890342,0,,,,,1.3932002,,Left Foot,,,,"[61.7, 44.0]",,Ground Pass,,3.9623225,,,,Bas Dost,10594.0,,,,,,Kick Off,1,From Kick Off,Max Kruse,8386.0,Left Center Forward,2,Wolfsburg,179,['442fa490-dcf9-45f7-9855-da96ca9ab93e'],0,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:00.463,Pass,
,,,,,,,,,,,,,,,,1.548181,,,,,,,,,,,,7a52325c-75e2-4bf3-ad09-036e422cab37,7,,,"[61.7, 43.8]",3890342,0,,,,,-2.783305,,Right Foot,,,,"[39.0, 35.3]",,Ground Pass,,24.239223,,,,Luiz Gustavo Dias,3545.0,,,,,,,1,From Kick Off,Bas Dost,10594.0,Right Center Forward,2,Wolfsburg,179,['c278db70-a080-4874-9918-a6190e0fd8e9'],0,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:00.928,Pass,
,,,,,,,,,,,,,,,,3.665816,,,,,,,,,,,,46b5e2ec-d798-4fda-b299-d4b6253a2c8d,10,,,"[43.0, 33.5]",3890342,0,,,,,0.31013355,,Left Foot,,,,"[110.4, 55.1]",,High Pass,,70.77655,,Incomplete,,Adelino André Vieira Freitas,10790.0,,,,,,,1,From Kick Off,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,2,Wolfsburg,179,"['a6a87f8c-5d2d-4c8e-8380-6bcdf387dc60', 'aaeb4217-cb85-4d4d-9a7a-32d339ae7787']",3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:03.557,Pass,
,,,,,,,,,,,,,,,,3.694166,,,,,,,,,,,,0e27b3e4-7741-4e60-9d68-7ebea77d0e23,14,,,"[19.8, 34.7]",3890342,0,,,,,-0.32784274,,Right Foot,,,,"[88.6, 11.3]",,High Pass,,72.67049,,Incomplete,,Sandro Wagner,9723.0,,,,,,,1,Regular Play,Christian Mathenia,8306.0,Goalkeeper,3,Darmstadt 98,872,"['055e3ae8-0018-448c-a165-8adf686c07cd', '65be3507-38b1-4666-9b93-c622ece91cf9']",20,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:20.436,Pass,
,,,,,,,,,,,,,,,,2.31183,,,,,,,,,,,,65be3507-38b1-4666-9b93-c622ece91cf9,17,,,"[31.5, 68.8]",3890342,0,,,,True,-0.015383402,,,,,,"[51.0, 68.5]",,High Pass,,19.502308,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,3,Darmstadt 98,872,"['0e27b3e4-7741-4e60-9d68-7ebea77d0e23', '815e8f42-ae0a-4ee1-99ae-c5f5f87433ac', '9b102e6b-7cdf-4c5b-99c3-7a06beebe223']",24,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:24.130,Pass,True
,,,,,,,,,,,,,,,,0.823405,,,,,,,,,,,,815e8f42-ae0a-4ee1-99ae-c5f5f87433ac,18,,,"[69.1, 11.6]",3890342,0,,,,,1.4172525,,Left Foot,,,,"[70.4, 20.0]",,Low Pass,,8.5,,,,Peter Niemeyer,40467.0,,,,,,Recovery,1,Regular Play,Júnior Enrique Díaz Campbell,108336.0,Left Back,3,Darmstadt 98,872,"['65be3507-38b1-4666-9b93-c622ece91cf9', 'df05b773-a301-476c-8998-8446786cac13']",26,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:26.442,Pass,
,,,,,,,,,,,,,,,,2.159623,,,,,,,,,,,,f37e0743-bcea-402f-8b0e-558c7fe35cf9,21,,,"[70.4, 20.7]",3890342,0,,,,,-0.41779068,,Right Foot,,,,"[91.8, 11.2]",,High Pass,,23.413885,,Incomplete,,,,,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Left Defensive Midfield,3,Darmstadt 98,872,"['2b315203-8ae5-4a80-b948-aa79fad338f8', '34c2024e-2043-4eae-ac33-f63b4839d939']",27,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:27.265,Pass,True
,,,,,,,,,,,,,,,,1.908775,,,,,,,,,,,,34c2024e-2043-4eae-ac33-f63b4839d939,22,,,"[28.3, 68.9]",3890342,0,,,,,-0.12203212,,Head,,,,"[49.5, 66.3]",,High Pass,,21.358839,,Incomplete,,Max Kruse,8386.0,,,,,,Recovery,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,3,Darmstadt 98,872,"['3eb244cf-3843-4709-9c90-60b98d8ea4b3', 'db240d11-ed1a-4eb0-bf1e-227c04b9b309', 'f37e0743-bcea-402f-8b0e-558c7fe35cf9']",29,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:29.425,Pass,
,,,,,,,,,,,,,,,,2.123503,,,,,,,,,,,,db240d11-ed1a-4eb0-bf1e-227c04b9b309,24,,,"[70.6, 13.8]",3890342,0,,,,,0.15935165,,Head,,,,"[93.0, 17.4]",,High Pass,,22.68744,,Incomplete,,Marco Sailer,400612.0,,,,,,Recovery,1,Regular Play,Júnior Enrique Díaz Campbell,108336.0,Left Back,3,Darmstadt 98,872,"['04ef5add-8888-4ed6-a622-1ca97e4a0ec4', '34c2024e-2043-4eae-ac33-f63b4839d939', '96f25e38-f4ba-44dd-978c-9c51ec5fff09']",31,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:31.334,Pass,
,,,,,,,,,,,,,,,,0.132809,,,,,,,,,,,,8bb1c55b-e8b1-490e-9f99-7a459ddf21f1,30,,,"[86.4, 13.5]",3890342,0,,,,,-1.1241925,,Right Foot,,,,"[89.8, 6.4]",,Low Pass,,7.8721027,,Incomplete,,,,,,,,,,1,Regular Play,Sandro Wagner,9723.0,Center Forward,3,Darmstadt 98,872,['cd67378b-5e93-4b56-8e68-d8ce7a3f5629'],35,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:35.177,Pass,
,,,,,,,,,,,,,,,,2.553041,,,,,,,,,,,,51daa924-b319-448a-a5a1-1353ad990b06,32,,,"[86.6, 8.9]",3890342,0,,,,,-0.433742,,Right Foot,,,,"[105.6, 0.1]",,High Pass,,20.93896,,Out,,Konstantin Rausch,11134.0,,,,,,Recovery,1,Regular Play,Sandro Wagner,9723.0,Center Forward,3,Darmstadt 98,872,['ddc6e755-1529-4f08-ac91-853ff87aa80c'],36,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:36.151,Pass,
,,,,,,,,,,,,,,,,1.426918,,,,,,,,,,,,b4a70905-ba5d-4274-962d-a28afc0190bb,34,,,"[22.4, 80.0]",3890342,0,,,,,-0.80819553,,,,,,"[37.4, 64.3]",,High Pass,,21.713821,,,,Max Kruse,8386.0,,,,,,Throw-in,1,From Throw In,Christian Träsch,23266.0,Right Back,4,Wolfsburg,179,['e77179b8-093d-49c2-9cd3-c53092fa1c15'],46,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:46.928,Pass,
,,,,,,,,,,,,,,,,2.10053,,,,,,,,,,,,09c67a89-1d98-4736-a48c-f7876328a2f8,36,,,"[37.4, 64.3]",3890342,0,,,,,1.3636211,,Head,,,,"[40.7, 80.0]",,High Pass,,16.043068,,Out,,Adelino André Vieira Freitas,10790.0,,,,,,,1,From Throw In,Max Kruse,8386.0,Left Center Forward,4,Wolfsburg,179,['a0b92c94-00b4-4b5f-80de-d90fbe1e62bd'],48,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:48.395,Pass,
,,,,,,,,,,,,,,,,1.557953,,,,,,,,,,,,a2b24418-c513-4334-81e0-d155cd5e2c40,38,,,"[80.4, 0.1]",3890342,0,,,,,0.27153283,,,,,,"[98.0, 5.0]",,High Pass,,18.269373,,,,Sandro Wagner,9723.0,,,,,,Throw-in,1,From Throw In,Júnior Enrique Díaz Campbell,108336.0,Left Back,5,Darmstadt 98,872,['70cb6566-87c2-427a-a779-6c125aa73cf6'],59,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:59.362,Pass,
,,,,,,,,,,,,,,,,1.765289,,,,,,,,,,,,6810e4f9-4334-461c-af9d-13c2180bc73c,43,,,"[33.3, 80.0]",3890342,1,,,,,-0.18664329,,,,,,"[56.6, 75.6]",,High Pass,,23.711811,,,,Bas Dost,10594.0,,,,,,Throw-in,1,From Throw In,Christian Träsch,23266.0,Right Back,6,Wolfsburg,179,['f88d7bef-f74a-460f-911b-2e24196166d0'],14,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:14.038,Pass,
,,,,,,,,,,,,,,,,1.316133,,,,,,,,,,,,6e0524f3-ea24-4a21-8d35-d46f46fc163e,46,,,"[56.6, 75.6]",3890342,1,,,,True,-2.5959375,,,,,,"[51.0, 72.2]",,High Pass,,6.551336,,,,Adelino André Vieira Freitas,10790.0,,,,,,,1,From Throw In,Bas Dost,10594.0,Right Center Forward,6,Wolfsburg,179,"['38690ddd-614e-4bd0-a441-6edcaa8a2995', '8a829e86-d3da-4b4d-a028-d260571e1629']",15,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:15.803,Pass,True
,,,,,,,,,,,,,,,,0.697372,,,,,,,,,,,,50d8dc32-5017-429c-a761-3bd511adbadb,50,,,"[51.7, 73.5]",3890342,1,,,,,-1.5546687,,Right Foot,,,,"[52.0, 54.9]",,Low Pass,,18.602419,,,,Luiz Gustavo Dias,3545.0,,,,,,,1,From Throw In,Adelino André Vieira Freitas,10790.0,Right Midfield,6,Wolfsburg,179,"['b35f55cc-933b-47e9-bb3c-d66ccfbf11fc', 'e69da98b-1f62-4d3b-9540-6b283bb96293']",17,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:17.139,Pass,True
,,,,,,,,,,,,,,,,1.017446,,,,,,,,,,,,87dbe47f-50c6-49f8-b0d0-6c99eb143592,53,,,"[50.7, 59.0]",3890342,1,,,,,-2.9258265,,Left Foot,,,,"[36.1, 55.8]",,Ground Pass,,14.946571,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,1,From Throw In,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,6,Wolfsburg,179,['6772bb6c-762e-4db0-9f2f-48fe9db32435'],19,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:19.109,Pass,
,,,,,,,,,,,,,,,,1.915717,,,,,,,,,,,,b26b95b4-edba-4f4f-bf75-76adbc31cd14,56,,,"[39.1, 42.1]",3890342,1,,,,,-0.9524413,,Left Foot,,,,"[64.0, 7.1]",,Ground Pass,,42.95358,,,,Julian Draxler,3186.0,,,,,,,1,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,6,Wolfsburg,179,['4c1cb7e5-f948-4cef-bea8-ce69eab6d3c6'],21,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:21.459,Pass,
,,,,,,,,,,,,,,,,1.031269,,,,,,,,,,,,5a38cca1-6bab-4729-b997-c1225a4796fd,59,,,"[64.0, 7.7]",3890342,1,,,,,2.8237946,,Right Foot,,,,"[56.4, 10.2]",,Ground Pass,,8.000625,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,1,From Throw In,Julian Draxler,3186.0,Left Midfield,6,Wolfsburg,179,['a0cc6a7f-d021-45ec-ac0b-392558415f1a'],23,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:23.720,Pass,
,,,,,,,,,,,,,,,,1.382002,,,,,,,,,,,,2dcb89a6-ae47-4b36-a535-b15a37bcaf01,62,,,"[50.2, 13.9]",3890342,1,,,,,2.5636907,,Left Foot,,,,"[38.7, 21.4]",,Ground Pass,,13.72953,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,6,Wolfsburg,179,['6ca1d63b-3c87-40b7-b841-0171f07a8e00'],26,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:26.409,Pass,
,,,,,,,,,,,,,,,,1.898846,,,,,,,,,,,,5e82393e-3353-47da-8640-9d00677d4f52,65,,,"[44.2, 22.6]",3890342,1,,,,,1.5423949,,Left Foot,,,,"[45.2, 57.8]",,Ground Pass,,35.214203,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,6,Wolfsburg,179,['3251ea70-403e-411a-9b28-c99a52575e4e'],29,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:29.263,Pass,
,,,,,,,,,,,,,,,,1.596204,,,,,,,,,,,,e2e21285-cdcc-4325-841e-49822c3dfe29,68,,,"[49.2, 53.3]",3890342,1,,,,,-1.5237722,,Right Foot,,,,"[50.4, 27.8]",,Ground Pass,,25.52822,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,1,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,6,Wolfsburg,179,['ff6bd1fb-19dd-413d-a73f-54312c86e55a'],33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:33.799,Pass,
,,,,,,,,,,,,,,,,3.645856,,,,,,,,,,,,f8fb7791-eee2-4568-bb89-7d2b36f6081b,71,,,"[62.6, 22.6]",3890342,1,,,,,0.8160009,,Left Foot,,,,"[100.6, 63.0]",,High Pass,,55.463142,,,,Adelino André Vieira Freitas,10790.0,,,True,,,,1,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,6,Wolfsburg,179,['19614cec-b2b1-4f4f-8a85-89318df9d65d'],37,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:37.923,Pass,
,,,,,,,,,,,,,,,,0.82624,,,,,,,,,,,,0dc7c97c-8185-4738-8ffd-5c5d76659f66,74,,,"[101.6, 64.8]",3890342,1,,,,,-1.7744548,7f677746-81a2-4cec-9916-8ca502d07a7d,Right Foot,,,,"[99.7, 55.6]",,Ground Pass,,9.394147,,,,Bas Dost,10594.0,True,,,,,,1,From Throw In,Adelino André Vieira Freitas,10790.0,Right Midfield,6,Wolfsburg,179,['4e71fc0f-615b-4539-a419-cf950272f20f'],41,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:41.671,Pass,
,,,,,,,,,,,,,,,,2.544269,,,,,,,,,,,,b3d0dd67-75c2-4658-b4e0-d3305db64bf9,81,,,"[53.3, 11.3]",3890342,1,,,,,0.53418255,,Head,,,,"[74.6, 23.9]",,Low Pass,,24.747726,,,,Marco Sailer,400612.0,,,,,,Recovery,1,From Throw In,Sandro Wagner,9723.0,Center Forward,6,Wolfsburg,179,['52132238-2976-432b-b0cb-426da8dd52e8'],47,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:47.017,Pass,
,,,,,,,,,,,,,,,,1.473703,,,,,,,,,,,,30006798-aa20-4d0b-80de-fe868ed37908,87,,,"[44.9, 53.2]",3890342,1,,,,,-1.9201896,,Right Foot,,,,"[35.5, 27.4]",,Ground Pass,,27.45906,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,Recovery,1,From Throw In,Josuha Guilavogui,8230.0,Right Defensive Midfield,6,Wolfsburg,179,['62afb6cc-9c8e-46e3-89d6-9e68cb8a56d3'],52,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:52.148,Pass,
,,,,,,,,,,,,,,,,1.140548,,,,,,,,,,,,ab76ea04-d8d7-4f27-8f41-34b885aeafdf,90,,,"[37.1, 24.8]",3890342,1,,,,,0.6276294,,Left Foot,,,,"[42.2, 28.5]",,Ground Pass,,6.3007936,,,,Luiz Gustavo Dias,3545.0,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,6,Wolfsburg,179,['0159def8-6239-4ee5-9fc1-ae1d4de749dc'],54,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:54.441,Pass,
,,,,,,,,,,,,,,,,1.115007,,,,,,,,,,,,60c1df04-1ca2-4d1f-ac6e-96fc3aca090d,92,,,"[57.3, 21.2]",3890342,1,,True,,,-1.4994888,,Left Foot,,,,"[58.2, 8.6]",,Ground Pass,,12.632102,,,,Max Kruse,8386.0,,,,,,,1,From Throw In,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,6,Wolfsburg,179,['d4ea1687-a599-465c-a33e-de86db1b5a77'],57,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:57.190,Pass,
,,,,,,,,,,,,,,,,1.451709,,,,,,,,,,,,1f670a9b-c61c-4375-9252-0503ab4b539d,94,,,"[64.4, 8.6]",3890342,1,,,,,2.5073504,,Left Foot,,,,"[55.7, 15.0]",,Ground Pass,,10.800463,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,1,From Throw In,Max Kruse,8386.0,Left Center Forward,6,Wolfsburg,179,['fa335de5-d2ec-4ab0-a9df-5d4974d7c8b3'],59,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:59.215,Pass,
,,,,,,,,,,,,,,,,1.088557,,,,,,,,,,,,8fe35a08-c064-47d1-8359-8813e3683439,97,,,"[56.0, 14.8]",3890342,2,,,,,2.2333593,,Left Foot,,,,"[48.9, 23.9]",,Ground Pass,,11.542097,,,,Luiz Gustavo Dias,3545.0,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,6,Wolfsburg,179,['58b67b10-86ef-4d59-8a31-dfc8b2251fa4'],1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:01.963,Pass,
,,,,,,,,,,,,,,,,1.510021,,,,,,,,,,,,794539cd-7855-4d14-b91d-430f6886044d,100,,,"[49.1, 24.2]",3890342,2,,,,,2.0183163,,Left Foot,,,,"[44.3, 34.2]",,Ground Pass,,11.0923395,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,1,From Throw In,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,6,Wolfsburg,179,['98fbf257-9d91-45c9-9a63-b635deda82b1'],3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:03.753,Pass,
,,,,,,,,,,,,,,,,1.910775,,,,,,,,,,,,4a2a6d32-b16b-453a-8c92-684fdb49832d,103,,,"[43.9, 41.9]",3890342,2,,,,,1.5131679,,Left Foot,,,,"[44.8, 57.5]",,Ground Pass,,15.62594,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,6,Wolfsburg,179,['f47c22af-7825-4232-8b17-7192767bea74'],5,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:05.722,Pass,
,,,,,,,,,,,,,,,,1.819623,,,,,,,,,,,,a8102edb-b332-432b-b986-3499c36e3c3b,106,,,"[44.9, 53.6]",3890342,2,,,,,-1.3158069,,Right Foot,,,,"[50.4, 32.5]",,Ground Pass,,21.805046,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,1,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,6,Wolfsburg,179,['7299bc1b-8b81-4256-88e3-b608f5127660'],8,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:08.688,Pass,
,,,,,,,,,,,,,,,,1.852786,,,,,,,,,,,,f19c796c-6a73-4b47-91cc-c55805edcbab,109,,,"[56.0, 27.9]",3890342,2,,,,,1.8241606,,Left Foot,,,,"[50.2, 50.3]",,Ground Pass,,23.138712,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,6,Wolfsburg,179,['8f205991-c53a-49d9-9920-91a23ebda9c6'],13,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:13.010,Pass,
,,,,,,,,,,,,,,,,2.225302,,,,,,,,,,,,40c6db0c-e3e7-429f-8138-043fbb16399e,112,,,"[56.0, 55.1]",3890342,2,,,,,-0.2907703,,Right Foot,,,,"[96.1, 43.1]",,High Pass,,41.857018,,,,Bas Dost,10594.0,,,,,,,1,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,6,Wolfsburg,179,['ed995d22-42b3-4094-a060-74c2a1bcc13f'],22,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:22.390,Pass,
,,,,,,,,,,,,,,,,1.849343,,,,,,,,,,,,13120bcd-82a3-4a4d-8e41-f57a2ee00da1,115,,,"[95.0, 43.4]",3890342,2,,,,True,2.2905953,,,,,,"[88.6, 50.7]",,Low Pass,,9.708244,,Incomplete,,Max Kruse,8386.0,,,,,,,1,From Throw In,Bas Dost,10594.0,Right Center Forward,6,Wolfsburg,179,"['2096d5b7-e6d2-405c-8f49-88e499d594ee', 'b29343e9-e794-4ba8-b325-d6c0dd98b23b', 'f8e46f10-238e-4381-8c86-49fd342f8e46']",24,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:24.615,Pass,True
,,,,,,,,,,,,,,,,0.970158,,,,,,,,,,,,830efb25-2cf2-4322-b8fd-db42548b8623,118,,,"[46.3, 9.3]",3890342,2,,,,,1.2622503,,Right Foot,,,,"[54.3, 34.4]",,High Pass,,26.34407,,Unknown,,Marco Sailer,400612.0,,,,,,Recovery,1,From Throw In,Sandro Wagner,9723.0,Center Forward,6,Wolfsburg,179,['5358affb-5063-4666-8ec0-9d148efd1503'],29,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:29.502,Pass,
