50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.996416,,,,,,,,,,,,,,278d5c37-2b0d-4f05-a0dd-f496c27e2d47,2225,,"[65.0, 10.5]",3890513,56,,,,,0.53324014,,Right Foot,,,"[79.4, 19.0]",,Ground Pass,,16.721542,,,,Yunus Mallı,8679.0,,,,,,2,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,113,FSV Mainz 05,177,['4c28c257-e21a-4e8a-b7f4-4a11619f326f'],10,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:11:10.706,Pass,
,,,,,,,,,,,,,,,,1.488655,,,,,,,,,,,,,,33666736-2886-40e2-bed4-e932ba5a24e4,2229,,"[77.2, 23.5]",3890513,56,,,,,-0.56864125,,Right Foot,,,"[94.1, 12.7]",,Low Pass,,20.056171,,Pass Offside,,Giulio Donati,8549.0,,,,,,2,From Free Kick,Yunus Mallı,8679.0,Center Attacking Midfield,113,FSV Mainz 05,177,"['101e44b0-23cc-4c88-ba88-9f5780e052f6', '3da3129a-0c11-481c-95ab-aa1e9be63bb3']",11,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:11:11.749,Pass,True
,,,,,,,,,,,,,,,,2.989703,,,,,,,,,,,,,,e8104649-3cf6-477e-83ab-f198012859d4,2231,,"[23.8, 63.9]",3890513,56,,,,,0.14110151,,Left Foot,,,"[76.6, 71.4]",,High Pass,,53.33001,,,,Bruno Henrique Pinto,25152.0,,,,,Free Kick,2,From Free Kick,Koen Casteels,8240.0,Goalkeeper,114,Wolfsburg,179,['acdf0b8f-c388-40c2-9ead-7460a224e57e'],46,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:46.888,Pass,
,,,,,,,,,,,,,,,,0.981533,,,,,,,,,,,,,,bb67327b-5db9-45e6-beef-ec1d3773c34c,2233,,"[76.0, 71.4]",3890513,56,,,,,0.18534794,,Head,,,"[88.8, 73.8]",,Low Pass,,13.023056,,Incomplete,,Maximilian Arnold,8235.0,,,,,,2,From Free Kick,Bruno Henrique Pinto,25152.0,Right Wing,114,Wolfsburg,179,"['75c4cb0c-cd97-4de0-a15a-be26c5be560c', '77eb9b9c-9eb7-4aec-a94c-3dda2c6d1367']",49,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:49.878,Pass,
,,,,,,,,,,,,,,,,2.359914,,,,,,,,,,,,,,185436c3-40bb-4674-89f7-a11859dc03bf,2237,,"[28.2, 8.7]",3890513,56,,,,,0.054064907,,Right Foot,,,"[70.7, 11.0]",,High Pass,,42.56219,,Incomplete,,Jhon Andrés Córdoba Copete,8817.0,,,,,,2,From Free Kick,Giulio Donati,8549.0,Left Back,114,Wolfsburg,179,"['41612a7d-5f0b-448e-be72-310c9a25ab85', '61458f6b-28ba-4539-8dde-33b6f2eb20a8']",51,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:11:51.437,Pass,
,,,,,,,,,,,,,,,,1.159682,,,,,,,,,,,,,,61458f6b-28ba-4539-8dde-33b6f2eb20a8,2239,,"[49.4, 69.1]",3890513,56,,,,,-1.6300489,,Head,,,"[48.7, 57.3]",,High Pass,,11.8207445,,,,Dante Bonfim da Costa Santos,3197.0,,,,,Recovery,2,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,114,Wolfsburg,179,"['185436c3-40bb-4674-89f7-a11859dc03bf', 'daf1276d-8f1e-45c0-a315-eb96be4ee1ee']",53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:53.797,Pass,
,,,,,,,,,,,,,,,,1.025078,,,,,,,,,,,,,,9860d34f-5975-4f7a-9a8a-ea02f9320693,2241,,"[48.0, 57.1]",3890513,56,,,,,1.9543239,,Head,,,"[45.7, 62.8]",,High Pass,,6.146544,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,2,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,114,Wolfsburg,179,['fb37fa61-49b5-45cf-bac0-373c8d5fd434'],54,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:54.956,Pass,
,,,,,,,,,,,,,,,,1.395199,,,,,,,,,,,,,,a955b9bc-20a9-4641-9f7d-628ce32a232c,2244,,"[44.9, 62.1]",3890513,56,,,,,0.64477986,,Right Foot,,,"[57.4, 71.5]",,High Pass,,15.640013,,,,Christian Träsch,23266.0,,,,,,2,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,114,Wolfsburg,179,['1079015d-89bb-4963-b2b7-5db40c331486'],56,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:56.967,Pass,
,,,,,,,,,,,,,,,,1.50799,,,,,,,,,,,,,,a535e98d-63fe-43ec-9dad-50801f18c9bb,2246,,"[56.1, 77.0]",3890513,56,,,,,2.847358,,Head,,,"[46.2, 80.0]",,Low Pass,,10.3445635,,Out,,Josuha Guilavogui,8230.0,,,,,,2,From Free Kick,Christian Träsch,23266.0,Right Back,114,Wolfsburg,179,['5d8127ea-4fb5-4506-86ff-b85152a4ac00'],58,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:58.362,Pass,
,,,,,,,,,,,,,,,,0.859131,,,,,,,,,,,,,,88f6233b-3b02-4a73-a7a4-ecdf6da7a983,2248,,"[65.3, 0.1]",3890513,57,,,,,0.8218783,,,,,"[71.9, 7.2]",,Low Pass,,9.693812,,,,Pablo Ezequiel De Blasis,8555.0,,,,,Throw-in,2,From Throw In,Giulio Donati,8549.0,Left Back,115,FSV Mainz 05,177,['067c1c96-b26f-49f7-a7e2-e6ea10022ac5'],12,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:12:12.931,Pass,
,,,,,,,,,,,,,,,,0.81159,,,,,,,,,,,,,,0858a87d-c97e-49da-b7e8-db05e6f2aec8,2251,,"[72.6, 9.4]",3890513,57,,,,,-2.2434669,,Right Foot,,,"[67.9, 3.5]",,Ground Pass,,7.543209,,,,Giulio Donati,8549.0,,,,,,2,From Throw In,Pablo Ezequiel De Blasis,8555.0,Left Wing,115,FSV Mainz 05,177,['8be1ce89-3747-4c9b-a246-112c45d6e8d5'],13,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:12:13.802,Pass,
,,,,,,,,,,,,,,,,1.324926,,,,,,,,,,,,,,0bbf1290-3d50-488b-91b5-5a709f2f4045,2255,,"[66.7, 6.6]",3890513,57,,,,,0.9845574,,Right Foot,,,"[75.4, 19.7]",,Ground Pass,,15.725775,,Incomplete,,Danny Latza,8539.0,,,,,,2,From Throw In,Giulio Donati,8549.0,Left Back,115,FSV Mainz 05,177,"['1002a62d-5230-41e3-8e6f-5dda61b7adb7', '6f0671bf-f0ed-40f5-8f30-1f0f58674e79', 'c0d893f5-edcc-4554-a55e-4e1e7a125a30']",14,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:12:14.894,Pass,True
,,,,,,,,,,,,,,,,0.907546,,,,,,,,,,,,,,42a455ee-5fcd-455f-b899-f115c657dfb7,2265,,"[76.1, 30.8]",3890513,57,,,,,-0.34788838,,Right Foot,,,"[85.2, 27.5]",,Ground Pass,,9.679876,,,,Danny Latza,8539.0,,,,,,2,From Throw In,Christian Clemens,9098.0,Right Wing,115,FSV Mainz 05,177,"['2aecd319-7f2b-47fc-863b-10566ea4bbe5', 'e9d62c66-a5ae-45de-933e-c50eab7882e5']",19,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:12:19.994,Pass,True
,,,,,,,,,,,,,,,,0.466758,,,,,,,,,,,,,,2df9fc21-7306-4ceb-8fed-f96273e0a97d,2267,,"[85.0, 28.8]",3890513,57,,,,,1.4536875,,Right Foot,,,"[86.2, 39.0]",,Ground Pass,,10.270346,,,,Yunus Mallı,8679.0,,,,,,2,From Throw In,Danny Latza,8539.0,Left Defensive Midfield,115,FSV Mainz 05,177,['dad4e1b1-df84-4289-8b00-bc6ed8d248d5'],20,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:12:20.901,Pass,
,,,,,,,,,,,,,,,,2.027784,,,,,,,,,,,,,,361865f0-2237-4126-b182-1bffb07a3a9c,2271,,"[86.2, 45.7]",3890513,57,,,,,0.8191691,,Right Foot,,,"[100.5, 61.0]",,Ground Pass,,20.9423,,,,Daniel Brosinski,8548.0,,,,,,2,From Throw In,Yunus Mallı,8679.0,Center Attacking Midfield,115,FSV Mainz 05,177,"['1ecd14cc-5952-49ab-86ec-c1c1311b3f0c', '5d0dfd81-228b-4467-a41f-b66e6e1df554']",22,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:12:22.706,Pass,True
,,,,,,,,,,,,,,,,2.038404,,,,,,,,,,,,,,40c977e6-ee34-4374-bfa5-24392da8e20a,2273,,"[99.8, 64.5]",3890513,57,,,,,-1.2010278,09c2063b-63cd-4297-bfa1-98711d91b0fe,Right Foot,True,,"[109.8, 38.7]",,High Pass,,27.6702,,,,Christian Clemens,9098.0,True,,,,,2,From Throw In,Daniel Brosinski,8548.0,Right Back,115,FSV Mainz 05,177,['e9a66e1c-1081-4e40-a21e-4e02ab811564'],24,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:12:24.734,Pass,
,,,,,,,,,,,,,,,,0.342703,,,,,,,,,,,,,,dd6b34d3-bcaa-4995-be1a-85ff3b563ccb,2279,,"[111.5, 20.6]",3890513,57,,,,,1.8834286,,Left Foot,True,,"[108.3, 30.5]",,Ground Pass,,10.404326,,Incomplete,,Yunus Mallı,8679.0,,,,,,2,From Throw In,Pablo Ezequiel De Blasis,8555.0,Left Wing,115,FSV Mainz 05,177,"['1666f90b-137a-4c53-abd3-76d62eabd347', '3234288a-fb54-4fdc-ba9b-b81ea0cd045a']",27,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:12:27.850,Pass,
,,,,,,,,,,,,,,,,1.580442,,,,,,,,,,,,,,cdf9e174-af28-44d1-9aab-d31e12020d90,2282,,"[120.0, 0.1]",3890513,57,,,,,1.7885281,,Right Foot,,,"[112.5, 34.0]",,High Pass,True,34.719734,,Incomplete,,Leon Aderemi Balogun,5467.0,,,Inswinging,,Corner,2,From Corner,Christian Clemens,9098.0,Right Wing,116,FSV Mainz 05,177,"['4c9efe52-7af4-45b4-8cbf-fae638450931', '8d7c05bd-8d14-4439-be57-d24f73f91cc1']",48,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:12:48.543,Pass,
,,,,,,,,,,,,,,,,4.959293,,,,,,,,,,,,,,cb751139-ca6e-4eb8-907c-933058bd0dcd,2286,,"[93.0, 16.6]",3890513,57,,,,,1.2084589,,Right Foot,True,,"[115.1, 74.9]",,High Pass,,62.348217,,,,Pablo Ezequiel De Blasis,8555.0,,True,,,Recovery,2,From Corner,Christian Clemens,9098.0,Right Wing,116,FSV Mainz 05,177,['51882cbe-a139-457b-a297-11da0927ab1e'],52,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:12:52.807,Pass,
,,,,,,,,,,,,,,,,1.522955,,,,,,,,,,,,,,d7646eca-db92-4c33-a127-cda156e1e384,2289,,"[115.8, 72.1]",3890513,58,,,,,-2.1634002,,Left Foot,,True,"[105.7, 57.1]",,Ground Pass,,18.083418,,,,Christian Clemens,9098.0,,,,,,2,From Corner,Pablo Ezequiel De Blasis,8555.0,Left Wing,116,FSV Mainz 05,177,['a05ee67f-3260-457e-a2cf-e48466bd59b3'],0,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:13:00.082,Pass,
,,,,,,,,,,,,,,,,1.140494,,,,,,,,,,,,,,70ef376f-de47-4049-b1d2-f70a8073ad5a,2292,,"[104.0, 56.5]",3890513,58,,,,,1.813005,,Right Foot,,,"[99.8, 73.5]",,Ground Pass,,17.511139,,,,Danny Latza,8539.0,,,,,,2,From Corner,Christian Clemens,9098.0,Right Wing,116,FSV Mainz 05,177,['53233fe6-fbe6-4c5d-badb-6f7346aba3ff'],1,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:13:01.800,Pass,
,,,,,,,,,,,,,,,,5.148799,,,,,,,,,,,,,,085d2ef5-2766-42c6-bbe7-24c4e8ffba5c,2295,,"[99.8, 73.5]",3890513,58,,,,,-1.4333702,,Right Foot,True,,"[108.9, 7.7]",,High Pass,,66.42628,,,,Stefan Bell,8559.0,,True,,,,2,From Corner,Danny Latza,8539.0,Left Defensive Midfield,116,FSV Mainz 05,177,['ad1418f6-4624-4d41-9d6c-4f0be100d239'],4,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:13:04.228,Pass,
,,,,,,,,,,,,,,,,2.664923,,,,,,,,,,,,,,56964b45-99d1-4a81-9e3e-ab5ac8622ae9,2305,,"[44.0, 71.5]",3890513,58,,True,,,-2.5334864,,Right Foot,,,"[5.5, 44.7]",,Ground Pass,,46.90938,,,,Koen Casteels,8240.0,,,,,Free Kick,2,From Free Kick,Christian Träsch,23266.0,Right Back,118,Wolfsburg,179,['ddf818ed-2bfd-4aaa-93c2-0629a6f7362d'],28,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:28.252,Pass,
,,,,,,,,,,,,,,,,2.003092,,,,,,,,,,,,,,4235e042-339d-46a0-ab3f-a0cf8cfba3ca,2307,,"[9.5, 43.5]",3890513,58,,,,,-0.9532393,,Left Foot,,,"[22.0, 25.9]",,Ground Pass,,21.587265,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,2,From Free Kick,Koen Casteels,8240.0,Goalkeeper,118,Wolfsburg,179,['0a8c68b4-75f6-4536-a798-573f1aef3bdc'],31,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:31.823,Pass,
,,,,,,,,,,,,,,,,1.381638,,,,,,,,,,,,,,d8560e9a-f420-45f5-b581-b379e6dcd39a,2310,,"[22.0, 25.9]",3890513,58,,,,,-1.0569978,,Left Foot,,,"[33.4, 5.7]",,Ground Pass,,23.194826,,,,Marcel Schäfer,40469.0,,,,,,2,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,118,Wolfsburg,179,['22d24a8f-cbbf-4c84-b575-17440699f35f'],34,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:34.695,Pass,
,,,,,,,,,,,,,,,,2.141375,,,,,,,,,,,,,,610c6f7c-d44d-4a53-85d9-212bf3eae350,2313,,"[33.4, 5.2]",3890513,58,,,,,0.102729864,,Left Foot,,,"[72.2, 9.2]",,Ground Pass,,39.005642,,,,Bas Dost,10594.0,,,,,,2,From Free Kick,Marcel Schäfer,40469.0,Left Back,118,Wolfsburg,179,['db103b57-f958-4657-a82a-c9b6cdfb35cb'],37,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:37.047,Pass,
,,,,,,,,,,,,,,,,1.543629,,,,,,,,,,,,,,30a37849-d134-4ac4-b003-1e49772e9717,2317,,"[79.9, 9.7]",3890513,58,,,,,2.5914268,,Right Foot,,,"[57.4, 23.5]",,Ground Pass,,26.394886,,,,Luiz Gustavo Dias,3545.0,,,,,,2,From Free Kick,Bas Dost,10594.0,Center Forward,118,Wolfsburg,179,"['5baeb1bc-950b-49bb-8088-10a99435f184', 'b69499ca-0b27-4402-a3f4-e774877d8dbe']",41,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:41.537,Pass,True
,,,,,,,,,,,,,,,,3.271046,,,,,,,,,,,,,,f63f1f25-f00e-47a5-981b-4644cb5c2226,2320,,"[61.8, 22.3]",3890513,58,,,,,1.189258,,Left Foot,,,"[68.5, 39.0]",,High Pass,,17.993887,,,,Christian Träsch,23266.0,,,,,,2,From Free Kick,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,118,Wolfsburg,179,['4531cb66-aa5f-45f3-9922-82b22b7dcb38'],43,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:43.924,Pass,
,,,,,,,,,,,,,,,,1.280019,,,,,,,,,,,,,,7b411921-7743-46d8-8d3d-71e9697d0221,2324,,"[71.5, 71.5]",3890513,58,,,,,-1.1164943,,Right Foot,,,"[73.6, 67.2]",,Low Pass,,4.7853947,,Unknown,,Bruno Henrique Pinto,25152.0,,,,,,2,From Free Kick,Christian Träsch,23266.0,Right Back,118,Wolfsburg,179,['6923f86c-6ee5-4b97-937a-bb571979267e'],47,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:47.248,Pass,
,,,,,,,,,,,,,,,,1.49808,,,,,,,,,,,,,,e5fb6fbb-4547-47d3-97bf-b9ec31febb39,2328,,"[84.0, 69.6]",3890513,59,,,,,-0.70045453,,Left Foot,,,"[111.4, 46.5]",,High Pass,,35.838108,,Incomplete,,Ronaldo Aparecido Rodrigues,8516.0,,,,,Free Kick,2,From Free Kick,Marcel Schäfer,40469.0,Left Back,119,Wolfsburg,179,"['0e875f03-fd03-4523-a22b-2eab98af93b0', '95b1a457-1e70-4087-a301-d31169d0b077']",46,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:46.655,Pass,
,,,,,,,,,,,,,,,,1.633568,,,,,,,,,,,,,,ddcc6358-d4ad-4c25-83e2-75be7032f577,2339,,"[6.0, 36.0]",3890513,60,,True,,,-0.9183953,,Right Foot,,,"[25.1, 11.0]",,Ground Pass,,31.461246,,,,Leon Aderemi Balogun,5467.0,,,,,Goal Kick,2,From Goal Kick,Loris Karius,3630.0,Goalkeeper,120,FSV Mainz 05,177,['e39d5a61-2f97-47f5-9c7b-5752349defe1'],25,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:25.070,Pass,
,,,,,,,,,,,,,,,,2.151263,,,,,,,,,,,,,,d34a6d90-6ea4-44f5-83ad-738c4a485e13,2341,,"[20.0, 12.9]",3890513,60,,,,,2.3327875,,Right Foot,,,"[5.4, 28.2]",,Ground Pass,,21.148287,,,,Loris Karius,3630.0,,,,,,2,From Goal Kick,Leon Aderemi Balogun,5467.0,Left Center Back,120,FSV Mainz 05,177,['105d9029-fbdb-4092-840e-a83b14a9336a'],26,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:26.779,Pass,
,,,,,,,,,,,,,,,,3.27983,,,,,,,,,,,,,,200ee28d-ecfa-4265-bda7-5d9450cbfd4e,2345,,"[5.7, 29.8]",3890513,60,,,,,0.17107551,,Right Foot,,,"[54.9, 38.3]",,High Pass,,49.92885,,,,Yunus Mallı,8679.0,,,,,,2,From Goal Kick,Loris Karius,3630.0,Goalkeeper,120,FSV Mainz 05,177,"['1cac8a96-a65b-427f-9a05-50c41ed7da76', 'cbec74df-dc2d-4151-8346-b50b7113e30f']",29,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:29.137,Pass,True
,,,,,,,,,,,,,,,,1.7825,,,,,,,,,,,,,,084da8bc-eac9-4fd3-b1cb-401d1362419e,2348,,"[53.8, 38.3]",3890513,60,,,,True,-0.07677189,,,,,"[62.9, 37.6]",,High Pass,,9.1268835,,,,Jhon Andrés Córdoba Copete,8817.0,,,,,,2,From Goal Kick,Yunus Mallı,8679.0,Center Attacking Midfield,120,FSV Mainz 05,177,"['c66b636a-fd2f-4b8b-8855-debd2f5a02f9', 'f8e7fb3f-d80d-453f-a2ff-f76e0303ac10']",32,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:32.416,Pass,True
,,,,,,,,,,,,,,,,2.727512,,,,,,,,,,,,,,04806208-0a63-4496-bad4-fa54f5767ec3,2354,,"[56.4, 36.8]",3890513,60,,,,,0.61575973,,Right Foot,,,"[102.9, 69.7]",,High Pass,,56.961918,,,,Christian Clemens,9098.0,,,,,Free Kick,2,From Free Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,121,FSV Mainz 05,177,['2888e794-ebc3-4df2-83d3-331a0e1c620a'],49,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:49.670,Pass,
,,,,,,,,,,,,,,,,1.584214,,,,,,,,,,,,,,98d80a40-8fc1-4835-b13a-8764d0d3575d,2357,,"[116.5, 71.3]",3890513,60,,,,,-1.720212,a201235a-0400-4b9e-bf8b-bcc169a30989,Right Foot,True,,"[112.3, 43.4]",,High Pass,,28.214357,,,,Yunus Mallı,8679.0,True,,,,,2,From Free Kick,Christian Clemens,9098.0,Right Wing,121,FSV Mainz 05,177,['1a694237-5034-40df-bc71-f593de146b53'],54,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:15:54.951,Pass,
,,,,,,,,,,,,,,,,1.878632,,,,,,,,,,,,,,86c4e297-c3d9-4d72-99a7-fc2c0da24532,2362,,"[120.0, 80.0]",3890513,61,,,,,-1.7614353,,Right Foot,,,"[112.3, 40.1]",,High Pass,,40.636192,,,True,Leon Aderemi Balogun,5467.0,,,Outswinging,,Corner,2,From Corner,Yunus Mallı,8679.0,Center Attacking Midfield,122,FSV Mainz 05,177,['7c82f995-da3f-4830-b8fa-e98b4860c802'],21,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:16:21.647,Pass,
,,,,,,,,,,,,,,,,1.262742,,,,,,,,,,,,,,c674d692-9553-4e39-82f5-c01daa77430e,2369,,"[11.2, 46.8]",3890513,61,,,,,-0.04823841,,Left Foot,,,"[25.7, 46.1]",,Ground Pass,,14.516887,,,,Maximilian Arnold,8235.0,,,,,,2,From Corner,Bruno Henrique Pinto,25152.0,Right Wing,122,FSV Mainz 05,177,['9eb097d0-fcc3-4b58-8c31-4a07255cf7d5'],26,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:26.443,Pass,
,,,,,,,,,,,,,,,,3.335811,,,,,,,,,,,,,,9003da96-ef5b-4de4-b111-c113ab9a0c0c,2372,,"[27.1, 49.3]",3890513,61,,,,,-0.039890137,,Right Foot,,,"[72.2, 47.5]",,High Pass,,45.135906,,Incomplete,,Bruno Henrique Pinto,25152.0,,,,,,2,From Corner,Maximilian Arnold,8235.0,Center Attacking Midfield,122,FSV Mainz 05,177,"['d1c6e197-7a8e-4a61-9240-45db1db7ccf7', 'fc109bf4-fe7b-4dcb-b60c-6578e972153d']",28,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:16:28.480,Pass,
,,,,,,,,,,,,,,,,2.54295,,,,,,,,,,,,,,d1c6e197-7a8e-4a61-9240-45db1db7ccf7,2375,,"[47.9, 32.6]",3890513,61,,,,,2.9996955,,Right Foot,,,"[15.0, 37.3]",,Ground Pass,,33.23402,,,,Loris Karius,3630.0,,,,,Recovery,2,From Corner,Giulio Donati,8549.0,Left Back,122,FSV Mainz 05,177,"['75d35a86-a4d8-420b-8a50-1f488a037072', '9003da96-ef5b-4de4-b111-c113ab9a0c0c', 'fe0e01a1-ec53-44b9-85b6-e7bf06f9520f']",31,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:16:31.816,Pass,True
,,,,,,,,,,,,,,,,1.113499,,,,,,,,,,,,,,251775b9-a7f4-4f0e-9bc0-a5b54b085c1e,2382,,"[12.9, 38.9]",3890513,61,,,,,-1.0842301,,Right Foot,,,"[20.2, 25.1]",,Ground Pass,,15.611855,,,,Giulio Donati,8549.0,,,,,,2,From Corner,Loris Karius,3630.0,Goalkeeper,122,FSV Mainz 05,177,['a9d45e78-155b-468d-b7ee-97f7d809bf07'],37,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:16:37.447,Pass,
,,,,,,,,,,,,,,,,1.067536,,,,,,,,,,,,,,d97b018c-c392-455c-ba96-d12216aa7a85,2385,,"[20.2, 25.1]",3890513,61,,,,,0.7366563,,Right Foot,,,"[33.1, 36.8]",,Ground Pass,,17.41551,,,,Julian Baumgartlinger,20037.0,,,,,,2,From Corner,Giulio Donati,8549.0,Left Back,122,FSV Mainz 05,177,['a5969634-43a1-496f-8f96-f4b23980afd0'],39,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:16:39.401,Pass,
,,,,,,,,,,,,,,,,1.624927,,,,,,,,,,,,,,02259a5d-a15c-435f-876a-a573d17fda6b,2388,,"[40.1, 29.3]",3890513,61,,,,,-0.8084549,,Right Foot,,,"[63.4, 4.9]",,Ground Pass,,33.73796,,,,Jairo Samperio Bustara,6925.0,,,,,,2,From Corner,Julian Baumgartlinger,20037.0,Right Defensive Midfield,122,FSV Mainz 05,177,['126e764c-4524-4f8e-9b0b-e7c6b39afd94'],43,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:16:43.602,Pass,
,,,,,,,,,,,,,,,,1.322506,,,,,,,,,,,,,,70feef73-d2ab-4ceb-a9fc-5c5bc3286c4e,2390,,"[66.7, 7.2]",3890513,61,,,,,2.9509537,,Right Foot,,,"[49.6, 10.5]",,Ground Pass,,17.41551,,,,Danny Latza,8539.0,,,,,,2,From Corner,Jairo Samperio Bustara,6925.0,Left Wing,122,FSV Mainz 05,177,['7e881654-8b5b-43c9-acec-271a504ab7f8'],45,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:16:45.227,Pass,
,,,,,,,,,,,,,,,,0.839385,,,,,,,,,,,,,,baf602d3-4c54-4e48-939e-fc42cbad5bfc,2394,,"[49.8, 11.2]",3890513,61,,,,,0.068386346,,Right Foot,,,"[64.4, 12.2]",,High Pass,,14.634207,,,,Giulio Donati,8549.0,,,,,,2,From Corner,Danny Latza,8539.0,Left Defensive Midfield,122,FSV Mainz 05,177,"['57f2bb39-a441-43cb-b0dc-af09a7f2fc7b', 'df8c6b83-3257-4a60-bc85-92ef5eb08a28']",46,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:16:46.893,Pass,True
,,,,,,,,,,,,,,,,1.000522,,,,,,,,,,,,,,959b29c0-7dac-4610-b05c-edc0f94ad482,2398,,"[64.6, 15.2]",3890513,61,,,,,1.6212585,,Right Foot,,,"[64.1, 25.1]",,Ground Pass,,9.912619,,,,Danny Latza,8539.0,,,,,,2,From Corner,Giulio Donati,8549.0,Left Back,122,FSV Mainz 05,177,"['1ec6cc86-6c73-4cae-adca-57fc45fa1222', 'b678c332-0062-47e6-b4dd-525217a24951']",49,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:16:49.900,Pass,True
,,,,,,,,,,,,,,,,2.46689,,,,,,,,,,,,,,e1f2d711-e5d6-45df-83af-710e7813293c,2402,,"[63.6, 31.0]",3890513,61,,,,,1.1746,0b44fd38-384b-408d-bdf7-9ba340fbbcbc,Right Foot,,,"[80.5, 71.4]",,Low Pass,,43.79235,,,,Yunus Mallı,8679.0,True,True,,,,2,From Corner,Danny Latza,8539.0,Left Defensive Midfield,122,FSV Mainz 05,177,['aad8cc67-9021-4397-97e5-a6dfafea88a4'],52,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:16:52.294,Pass,
