50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.751196,,,,,,,,,,,,,c8e33fbf-c04c-47a4-821f-5f5071320314,2795,,"[57.7, 44.4]",3890405,85,,,,,-0.62952995,,Right Foot,,,,"[65.8, 38.5]",,Ground Pass,,10.020978,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,2,Regular Play,Clemens Fritz,20010.0,Right Defensive Midfield,213,Werder Bremen,176,"['4ec9b03c-d3e4-40bf-810b-52321736dbdf', '5347bd5f-c67b-4d1d-abc6-5d5aa4f7fd22']",22,,,,,,,,,,,,,,,,,Werder Bremen,176,00:40:22.877,Pass,True
,,,,,,,,,,,,,,,,,,2.974748,,,,,,,,,,,,,75cefded-8e28-43a6-a37c-6ac7e2506920,2798,,"[83.5, 34.6]",3890405,85,,,,,-0.58513933,,Left Foot,,,,"[115.8, 13.2]",,Ground Pass,,38.745968,,,Levin Mete Öztunali,8554.0,,,,,,2,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,213,Werder Bremen,176,['a473d6d1-18f2-4a7e-9d3b-37c8dcbcaa94'],26,,,,,,,,,,,,,,,,,Werder Bremen,176,00:40:26.697,Pass,
,,,,,,,,,,,,,,,,,,0.239642,,,,,,,,,,,,,d37d9a4f-74bc-483b-a240-a2b854ad731e,2802,,"[118.1, 12.3]",3890405,85,,,,,2.0899425,,Left Foot,,,,"[116.1, 15.8]",,Ground Pass,,4.031129,Incomplete,,,,,,,,,2,Regular Play,Levin Mete Öztunali,8554.0,Left Midfield,213,Werder Bremen,176,['c03d5621-2923-4ab9-bbc1-ff38c144bc08'],30,,,,,,,,,,,,,,,,,Werder Bremen,176,00:40:30.218,Pass,
,,,,,,,,,,,,,,,,,,3.423239,,,,,,,,,,,,,d4ad5b44-ad06-4813-9956-43282366a94e,2812,,"[11.9, 55.7]",3890405,86,,,,,-0.13063857,,Right Foot,,,,"[80.4, 46.7]",,High Pass,,69.088715,Incomplete,,Alexander Meier,23268.0,,,,,Free Kick,2,From Free Kick,Lukáš Hrádecký,8667.0,Goalkeeper,214,Eintracht Frankfurt,184,"['1f33582e-dfce-44aa-b09c-13a69bfb93bc', '2f375d54-5959-40eb-b3cc-b566d46635ca']",21,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:21.743,Pass,
,,,,,,,,,,,,,,,,,,1.50135,,,,,,,,,,,,,1f33582e-dfce-44aa-b09c-13a69bfb93bc,2815,,"[39.7, 33.4]",3890405,86,,,,True,-0.7695265,,,,,,"[49.3, 24.1]",,High Pass,,13.366002,,,Levin Mete Öztunali,8554.0,,,,,Recovery,2,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,214,Eintracht Frankfurt,184,"['7c85bc2a-e2e6-467c-a7e2-d6e070a38d49', 'd479229d-4a54-4150-8de7-c5a3f62f4b04', 'd4ad5b44-ad06-4813-9956-43282366a94e']",25,,,,,,,,,,,,,,,,,Werder Bremen,176,00:41:25.167,Pass,True
,,,,,,,,,,,,,,,,,,1.612831,,,,,,,,,,,,,ec527746-fa4a-4cdc-a8fe-af2462dfa9b1,2817,,"[49.3, 24.1]",3890405,86,,,,,0.5880026,,Head,,,,"[52.3, 26.1]",,High Pass,,3.6055512,Unknown,,,,,,,,,2,From Free Kick,Levin Mete Öztunali,8554.0,Left Midfield,214,Eintracht Frankfurt,184,,26,,,,,,,,,,,,,,,,,Werder Bremen,176,00:41:26.788,Pass,
,,,,,,,,,,,,,,,,,,2.403427,,,,,,,,,,,,,c3be80ac-a73b-4ee5-8e54-c85aaadd2dd3,2822,,"[69.2, 54.5]",3890405,87,,,,,-0.5676375,,Right Foot,,,,"[104.8, 31.8]",,High Pass,,42.22144,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Makoto Hasebe,5681.0,Left Defensive Midfield,215,Eintracht Frankfurt,184,['b70cc4fc-2695-4f2d-aed6-ba0ae8999d6c'],39,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:42:39.619,Pass,
,,,,,,,,,,,,,,,,,,1.180453,,,,,,,,,,,,,691a38eb-76bb-43b9-a2f6-290ee4a0708e,2827,,"[98.1, 44.4]",3890405,87,,,,,1.169113,,Left Foot,,,,"[102.9, 55.7]",,Low Pass,,12.277215,Incomplete,,Stefan Aigner,21156.0,,,,,,2,From Free Kick,Haris Seferović,5543.0,Right Center Forward,215,Eintracht Frankfurt,184,"['326b59b8-0872-430d-b991-2cad37d028dc', '3d3736a0-211a-4ced-a062-8cece7852498', 'd55090a6-9a55-40b5-9cc6-99148f3a33ca']",45,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:42:45.119,Pass,True
,,,,,,,,,,,,,,,,,,2.261101,,,,,,,,,,,,,3d3736a0-211a-4ced-a062-8cece7852498,2829,,"[17.2, 24.4]",3890405,87,,,,,0.22819522,,Left Foot,,,,"[53.8, 32.9]",,High Pass,,37.57406,Incomplete,,,,,,,,Recovery,2,From Free Kick,Janek Sternberg,40479.0,Left Back,215,Eintracht Frankfurt,184,"['4e64bd94-9442-4b57-881e-98934041d139', '691a38eb-76bb-43b9-a2f6-290ee4a0708e']",46,,,,,,,,,,,,,,,,,Werder Bremen,176,00:42:46.300,Pass,
,,,,,,,,,,,,,,,,,,2.153897,,,,,,,,,,,,,4e64bd94-9442-4b57-881e-98934041d139,2830,,"[66.3, 47.2]",3890405,87,,,,,-0.31613263,,Head,,,,"[87.7, 40.2]",,High Pass,,22.515772,,,Haris Seferović,5543.0,,,,,Recovery,2,From Free Kick,Makoto Hasebe,5681.0,Left Defensive Midfield,215,Eintracht Frankfurt,184,"['3d3736a0-211a-4ced-a062-8cece7852498', 'f9f3bd3c-b634-4bbd-83a5-be1f703b4df9']",48,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:42:48.561,Pass,
,,,,,,,,,,,,,,,,,,1.421973,,,,,,,,,,,,,98ae239c-dc8b-4e75-9394-06776b3c9e03,2832,,"[87.7, 40.2]",3890405,87,,,,,0.0,,Head,,,,"[95.0, 40.2]",,Low Pass,,7.3,Incomplete,,,,,,,,,2,From Free Kick,Haris Seferović,5543.0,Right Center Forward,215,Eintracht Frankfurt,184,['ce2f81e4-248d-4c43-b340-385507cdfba1'],50,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:42:50.755,Pass,
,,,,,,,,,,,,,,,,,,3.077757,,,,,,,,,,,,,f38c8bbd-4af5-46bc-b699-7dd26b620a8d,2835,,"[53.2, 23.6]",3890405,87,,,,True,-0.7853982,,,,,,"[67.5, 9.3]",,High Pass,,20.223253,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Recovery,2,Regular Play,Levin Mete Öztunali,8554.0,Left Midfield,216,Werder Bremen,176,"['9438d253-2645-4b8f-ad46-77f674509759', 'e0cbc35f-b5b4-453b-88a9-cdd6d04869a8']",54,,,,,,,,,,,,,,,,,Werder Bremen,176,00:42:54.904,Pass,True
,,,,,,,,,,,,,,,,,,1.404297,,,,,,,,,,,,,2bb08b6e-fad0-46f3-819f-52087d95ae8b,2839,,"[70.3, 13.2]",3890405,88,,,,,-2.5213432,,Left Foot,,,,"[63.3, 8.2]",,Ground Pass,,8.602325,,,Janek Sternberg,40479.0,,,,,,2,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,216,Werder Bremen,176,"['4bae0649-d225-4188-b047-58886f4385cc', 'b366d53c-6781-42a3-ad39-7ca5b891f5b9']",0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:00.099,Pass,True
,,,,,,,,,,,,,,,,,,0.890111,,,,,,,,,,,,,7d58f62c-51fe-497d-a47b-98d8fd3a57a2,2842,,"[63.3, 8.2]",3890405,88,,,,,1.8200485,,Left Foot,,,,"[59.1, 24.7]",,Ground Pass,,17.026155,,,Ulisses Alexandre Garcia Lopes,22043.0,,,,,,2,Regular Play,Janek Sternberg,40479.0,Left Back,216,Werder Bremen,176,['6f976c7d-b558-4d83-9a92-b518f46b0344'],1,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:01.762,Pass,
,,,,,,,,,,,,,,,,,,5.038322,,,,,,,,,,,,,b173bf27-37e5-4293-96f7-972c02c9fe1a,2846,,"[59.3, 24.7]",3890405,88,,,,,-0.43568286,,Left Foot,,,,"[105.7, 3.1]",,Ground Pass,,51.181248,Incomplete,,,,,,,,,2,Regular Play,Ulisses Alexandre Garcia Lopes,22043.0,Left Defensive Midfield,216,Werder Bremen,176,"['6540fdae-81db-4ac7-836d-123df953b3ea', '8c888895-699e-4fe9-be40-11c6fa4d6cc1']",2,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:02.732,Pass,True
,,,,,,,,,,,,,,,,,,1.555639,,,,,,,,,,,,,6540fdae-81db-4ac7-836d-123df953b3ea,2847,,"[14.4, 77.0]",3890405,88,,,,,-1.7821827,,Other,,,,"[9.4, 53.7]",,High Pass,,23.830442,,,Lukáš Hrádecký,8667.0,,,,,Interception,2,Regular Play,Makoto Hasebe,5681.0,Left Defensive Midfield,216,Werder Bremen,176,"['21033405-370f-4753-a0b6-d00e74df8a97', 'b173bf27-37e5-4293-96f7-972c02c9fe1a']",7,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:07.770,Pass,
,,,,,,,,,,,,,,,,,,3.379308,,,,,,,,,,,,,54ffd968-64c8-4a86-895d-3e069211e4f8,2850,,"[9.4, 53.7]",3890405,88,,,,,0.8037261,,Right Foot,,,,"[33.5, 78.7]",,High Pass,,34.724773,Out,,,,,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,216,Werder Bremen,176,,9,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:09.370,Pass,
,,,,,,,,,,,,,,,,,,0.989368,,,,,,,,,,,,,818c12a8-1fa8-46a4-bc08-2f014ac98f0f,2851,,"[72.6, 0.1]",3890405,88,,,,,1.5176549,,,,,,"[73.1, 9.5]",,Low Pass,,9.413288,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Throw-in,2,From Throw In,Janek Sternberg,40479.0,Left Back,217,Werder Bremen,176,['b669fd07-1669-4559-9c5b-27d24635fb37'],15,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:15.959,Pass,
,,,,,,,,,,,,,,,,,,2.473756,,,,,,,,,,,,,2f27803b-8e2e-46c2-9544-76ea929abbc5,2864,,"[78.2, 11.8]",3890405,89,,,,,1.0021358,,Left Foot,,,,"[106.0, 55.3]",,High Pass,,51.624508,,,Anthony Ujah,12624.0,,True,,,Free Kick,2,From Free Kick,Janek Sternberg,40479.0,Left Back,218,Werder Bremen,176,['d37d61b6-761c-4d84-bf5a-30cca7850ba2'],21,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:21.968,Pass,
,,,,,,,,,,,,,,,,,,1.289704,,,,,,,,,,,,,7ddb8411-9b54-4c56-91cb-882cd95e8584,2867,,"[106.6, 55.3]",3890405,89,,,,True,-1.4018788,,,,,,"[108.8, 42.4]",,High Pass,,13.086252,Incomplete,,,,,,,,,2,From Free Kick,Anthony Ujah,12624.0,Right Center Forward,218,Werder Bremen,176,"['86c64552-a99c-4801-b01c-8e08c0e383ad', '9e0dcd4d-6f35-49ac-8b84-1d2cef7919fe']",24,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:24.521,Pass,True
,,,,,,,,,,,,,,,,,,3.634624,,,,,,,,,,,,,9862f278-2f1c-419e-8b5a-fcedfe8d2f28,2869,,"[35.5, 71.4]",3890405,89,,,,,-0.5562741,,Right Foot,,,,"[89.7, 37.7]",,High Pass,,63.822643,Incomplete,,,,,,,,Recovery,2,From Free Kick,Tohouri Zahoui Constant Djakpa,400621.0,Left Midfield,218,Werder Bremen,176,['097fb5ca-6d9b-40a3-b1e8-77dec601410d'],29,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:44:29.902,Pass,
,,,,,,,,,,,,,,,,,,1.245899,,,,,,,,,,,,,811fc9bb-1dcb-4c92-ab1b-7b0745fcd02a,2872,,"[31.3, 43.5]",3890405,89,,,,,0.73446184,,Right Foot,,,,"[44.7, 55.6]",,Ground Pass,,18.05464,,,Fin Bartels,8389.0,,,,,,2,From Free Kick,Felix Wiedwald,23269.0,Goalkeeper,218,Werder Bremen,176,['2d2c695a-e7bf-4894-9cab-c73051787b2c'],35,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:35.387,Pass,
,,,,,,,,,,,,,,,,,,2.86103,,,,,,,,,,,,,83e1a52a-fc4e-4381-ac9e-43b1599016f0,2875,,"[46.2, 55.6]",3890405,89,,,,,-0.43292183,,Right Foot,,,,"[83.2, 38.5]",,High Pass,,40.7604,Incomplete,,,,,,,,,2,From Free Kick,Fin Bartels,8389.0,Right Defensive Midfield,218,Werder Bremen,176,['7e61701f-2750-434a-b2fd-7a1e7828690c'],38,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:38.240,Pass,
,,,,,,,,,,,,,,,,,,1.703138,,,,,,,,,,,,,7e61701f-2750-434a-b2fd-7a1e7828690c,2876,,"[36.9, 41.6]",3890405,89,,,,,-0.87069255,,Head,,,,"[49.2, 27.0]",,High Pass,,19.090574,,,Tohouri Zahoui Constant Djakpa,400621.0,,,,,Recovery,2,From Free Kick,Marco Russ,8812.0,Right Center Back,218,Werder Bremen,176,"['3d06e52f-eae8-4003-9fd7-d02bef1f6b5d', '83e1a52a-fc4e-4381-ac9e-43b1599016f0']",41,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:44:41.101,Pass,
,,,,,,,,,,,,,,,,,,0.860299,,,,,,,,,,,,,4bd60132-fcc9-497f-8ba4-fe5b5d6e0171,2883,,"[58.5, 52.5]",3890405,89,,,,,0.43240777,,Right Foot,,,,"[68.9, 57.3]",,Ground Pass,,11.454257,,,Fin Bartels,8389.0,,,,,,2,From Free Kick,Assani Lukimya-Mulongoti,51388.0,Right Center Back,218,Werder Bremen,176,['f61378bb-dbcb-49ac-97f6-dd5bee90769b'],46,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:46.933,Pass,
,,,,,,,,,,,,,,,,,,2.598155,,,,,,,,,,,,,bc1c901d-e232-4d05-bd6b-47c0da0766c8,2885,,"[72.3, 57.3]",3890405,89,,True,,,0.7665325,,Right Foot,,,,"[93.9, 78.1]",,Ground Pass,,29.986664,,,Melvyn Lorenzen,8369.0,,,,,,2,From Free Kick,Fin Bartels,8389.0,Right Defensive Midfield,218,Werder Bremen,176,['d01e3e62-4931-45e1-9fb5-90bb4e5bf8e8'],48,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:48.262,Pass,
,,,,,,,,,,,,,,,,,,0.714105,,,,,,,,,,,,,31b0818d-e569-4494-bbe3-afe25efa8cc3,2888,,"[114.4, 68.5]",3890405,89,,,,,-1.5380212,,Right Foot,True,,,"[115.2, 44.1]",,Ground Pass,,24.41311,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,2,From Free Kick,Melvyn Lorenzen,8369.0,Right Midfield,218,Werder Bremen,176,"['62521f9c-68b8-40d9-a31a-7686b7f309b9', 'a19e6a85-8d44-47b9-b04c-560f646bb4f3', 'e78dda34-8c22-4cef-9f88-455df454fabd']",54,,,,,,,,,,,,,,,,,Werder Bremen,176,00:44:54.592,Pass,True
,,,,,,,,,,,,,,,,,,1.779039,,,,,,,,,,,,,9c0348dd-efc1-4de6-8152-8fc75755ccef,2892,,"[120.0, 80.0]",3890405,90,,,,,-1.8378901,43bd0b55-32c1-466b-9622-c072e8b4979b,Right Foot,,,,"[109.0, 39.8]",,High Pass,,41.67781,,True,Assani Lukimya-Mulongoti,51388.0,True,True,Outswinging,,Corner,2,From Corner,Levin Mete Öztunali,8554.0,Left Midfield,219,Werder Bremen,176,['4d1d75aa-025a-413d-8823-6e7496e59c6c'],16,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:16.689,Pass,
,,,,,,,,,,,,,,,,,,1.51442,,,,,,,,,,,,,e076ead3-c4f0-45d8-9e0e-9d1f296fece7,2904,,"[95.3, 24.2]",3890405,90,,,,,1.2912742,1919f0c7-68ef-4383-acba-550c5677aa07,Right Foot,,,,"[101.5, 45.8]",,Ground Pass,,22.472204,,,Alexander Meier,23268.0,True,,,,Recovery,2,From Counter,Haris Seferović,5543.0,Right Center Forward,220,Eintracht Frankfurt,184,"['99640342-63b5-4748-b0da-52d20158e5f4', 'efd45337-5459-4872-8826-26b1a6ed9f32']",32,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:32.679,Pass,True
,,,,,,,,,,,,,,,,,,0.249408,,,,,,,,,,,,,3ec98525-28bb-4f25-9093-d23212a74bfd,2916,,"[108.2, 59.3]",3890405,90,,,,,-1.5707964,,Head,,,,"[108.2, 56.5]",,Low Pass,,2.8,Incomplete,,,,,,,,Recovery,2,From Counter,Tohouri Zahoui Constant Djakpa,400621.0,Left Midfield,220,Eintracht Frankfurt,184,"['22fadd51-1c6d-43ed-bfcc-b46f8efc8c8e', 'd31d3f34-d4ba-4bea-bc9e-f4ae2ae2840a']",39,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:39.966,Pass,True
,,,,,,,,,,,,,,,,,,2.582327,,,,,,,,,,,,,6f67ffeb-2e4b-4d01-867f-f23682e04925,2919,,"[7.0, 36.1]",3890405,90,,True,,,-0.58060706,,Right Foot,,,,"[50.9, 7.3]",,High Pass,,52.50381,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Felix Wiedwald,23269.0,Goalkeeper,221,Werder Bremen,176,['16c103f5-d205-47e3-be4a-c3a87e38e8b2'],47,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:47.252,Pass,
,,,,,,,,,,,,,,,,,,1.754576,,,,,,,,,,,,,f63e522c-f508-49a7-b6e2-9e15917d5cf1,2922,,"[41.4, 0.1]",3890405,90,,True,,,0.26188526,,,,,,"[60.8, 5.3]",,High Pass,,20.08482,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Throw-in,2,From Throw In,Janek Sternberg,40479.0,Left Back,222,Werder Bremen,176,['a9f27b5c-8a43-4fe0-a0d0-9825c07903d4'],59,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:59.480,Pass,
,,,,,,,,,,,,,,,,,,1.492898,,,,,,,,,,,,,78a9689f-eb37-4f1c-acc1-006d52630dba,2925,,"[60.8, 5.3]",3890405,91,,,,True,0.3149939,,,,,,"[69.7, 8.2]",,High Pass,,9.360556,,,Anthony Ujah,12624.0,,,,,,2,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,222,Werder Bremen,176,"['81181625-05a2-4a8c-9e5d-3dde763ad0c9', 'e5a0a31c-5a2e-4dd2-9a05-8f635f6337c5']",1,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:01.314,Pass,True
,,,,,,,,,,,,,,,,,,1.317463,,,,,,,,,,,,,99e61664-0e7a-47db-b264-19ac9cba53f0,2928,,"[69.7, 8.2]",3890405,91,,,,True,-3.0451188,,,,,,"[66.6, 7.9]",,High Pass,,3.1144824,Incomplete,,,,,,,,,2,From Throw In,Anthony Ujah,12624.0,Right Center Forward,222,Werder Bremen,176,"['28e91a7f-b1bd-480f-b9c3-497198537a02', '31df1090-b15a-4bdf-9398-539c63f811e8']",2,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:02.847,Pass,True
,,,,,,,,,,,,,,,,,,2.882598,,,,,,,,,,,,,fa92aa89-bdfc-421d-984a-051739e79e2f,2933,,"[27.1, 30.4]",3890405,91,,,,,0.014465537,,Right Foot,,,,"[82.4, 31.2]",,High Pass,,55.305786,Incomplete,,Jannik Vestergaard,8815.0,,,,,,2,From Throw In,Felix Wiedwald,23269.0,Goalkeeper,222,Werder Bremen,176,"['71aead10-b5a5-43af-95c7-61c99927b1f6', 'd1902e43-e110-4c1b-8d1d-e52c177cae32']",11,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:11.167,Pass,
,,,,,,,,,,,,,,,,,,3.315514,,,,,,,,,,,,,d1902e43-e110-4c1b-8d1d-e52c177cae32,2936,,"[37.7, 48.9]",3890405,91,,,,True,0.18067071,,,,,,"[70.0, 54.8]",,High Pass,,32.834435,Incomplete,,,,,,,,Recovery,2,From Throw In,Marco Russ,8812.0,Right Center Back,222,Werder Bremen,176,"['b9f514b2-2f32-46cc-a777-bb33a25813a3', 'd8e4198f-4faf-4929-a9b6-3ebf829e74ac', 'fa92aa89-bdfc-421d-984a-051739e79e2f']",14,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:46:14.049,Pass,True
,,,,,,,,,,,,,,,,,,2.110302,,,,,,,,,,,,,b9f514b2-2f32-46cc-a777-bb33a25813a3,2938,,"[50.1, 25.3]",3890405,91,,,,,2.9775624,,Right Foot,,,,"[21.1, 30.1]",,Low Pass,,29.394558,,,Felix Wiedwald,23269.0,,,,,Recovery,2,From Throw In,Assani Lukimya-Mulongoti,51388.0,Right Center Back,222,Werder Bremen,176,"['585955f1-8a6d-4d54-95a8-cd6ebc923ab1', '8c48c340-4d66-4737-8d15-6ee01651fd3c', 'd1902e43-e110-4c1b-8d1d-e52c177cae32']",17,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:17.365,Pass,True
,,,,,,,,,,,,,,,,,,2.699737,,,,,,,,,,,,,2cd20f3b-2c3d-4cf2-9435-2fa15f268f98,2941,,"[24.0, 37.4]",3890405,91,,,,,0.009276172,,Right Foot,,,,"[77.9, 37.9]",,High Pass,,53.90232,,,Jannik Vestergaard,8815.0,,,,,,2,From Throw In,Felix Wiedwald,23269.0,Goalkeeper,222,Werder Bremen,176,['68c1369a-09a9-45ea-9313-2329fd784223'],22,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:22.442,Pass,
,,,,,,,,,,,,,,,,,,0.337744,,,,,,,,,,,,,21113653-c1dd-496a-8820-60954b692f8a,2943,,"[77.9, 37.9]",3890405,91,,,,,0.04474623,,Head,,,,"[84.6, 38.2]",,Low Pass,,6.706713,Incomplete,,,,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,222,Werder Bremen,176,['ac4895ea-67df-48be-ad18-7096802c571e'],25,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:25.182,Pass,
,,,,,,,,,,,,,,,,,,1.223099,,,,,,,,,,,,,0927cad5-3fad-4ed0-9863-bdc7ea34b3cd,2946,,"[81.8, 39.9]",3890405,91,,,,,-0.19395915,,Right Foot,,,,"[93.0, 37.7]",,High Pass,,11.414026,Incomplete,,,,,,,,Recovery,2,From Throw In,Anthony Ujah,12624.0,Right Center Forward,222,Werder Bremen,176,"['4f96e58b-079b-4f34-adce-d7d95adc1fe2', 'c5d34c37-6e62-47e7-989e-8ad0fc7b0e10']",26,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:26.612,Pass,True
,,,,,,,,,,,,,,,,,,1.782009,,,,,,,,,,,,,4f96e58b-079b-4f34-adce-d7d95adc1fe2,2947,,"[27.1, 42.4]",3890405,91,,,,,-0.14736149,,Head,,,,"[39.9, 40.5]",,High Pass,,12.940248,Incomplete,,,,,,,,Recovery,2,From Throw In,Marco Russ,8812.0,Right Center Back,222,Werder Bremen,176,"['0927cad5-3fad-4ed0-9863-bdc7ea34b3cd', '9c6b1dd3-eda8-4136-a33e-8c909b93ecca']",27,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:46:27.835,Pass,
,,,,,,,,,,,,,,,,,,1.957213,,,,,,,,,,,,,c30bcb9f-5e07-472c-a66a-e9e475cc4a0b,2951,,"[80.7, 37.9]",3890405,91,,,,,-1.1251206,,Right Foot,,,True,"[92.5, 13.2]",,Ground Pass,,27.373892,,,Levin Mete Öztunali,8554.0,,,,,,2,From Throw In,Fin Bartels,8389.0,Right Defensive Midfield,222,Werder Bremen,176,['32643fe3-d906-4400-9efe-9bd9db6d4ce2'],32,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:32.602,Pass,
,,,,,,,,,,,,,,,,,,0.912158,,,,,,,,,,,,,5bb33d34-a9da-4c66-99d5-a4ec836b4675,2955,,"[101.8, 15.2]",3890405,91,,,,,-0.62165993,,Right Foot,,,,"[108.5, 10.4]",,Ground Pass,,8.241966,,,Janek Sternberg,40479.0,,,,,,2,From Throw In,Levin Mete Öztunali,8554.0,Left Midfield,222,Werder Bremen,176,['bd4b7f9b-e3f8-4d86-8211-fcdc7c7bf75d'],36,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:36.895,Pass,
,,,,,,,,,,,,,,,,,,1.314625,,,,,,,,,,,,,14654985-e4af-46e3-94fd-e9519dbd5a64,2958,,"[108.5, 10.4]",3890405,91,,,,,1.38564,,Left Foot,True,,,"[114.4, 41.9]",,High Pass,,32.047775,Incomplete,,,,,,,,,2,From Throw In,Janek Sternberg,40479.0,Left Back,222,Werder Bremen,176,['d960850d-c697-4e2a-bc44-2a5b860baa71'],38,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:38.214,Pass,
,,,,,,,,,,,,,,,,,,1.541845,,,,,,,,,,,,,88fd2fd2-4e97-4d01-9528-ff633e6330ac,2960,,"[106.6, 80.0]",3890405,91,,,,,-2.2527401,,,,,,"[90.2, 59.8]",,High Pass,,26.019224,,,Ulisses Alexandre Garcia Lopes,22043.0,,,,,Throw-in,2,From Throw In,Melvyn Lorenzen,8369.0,Right Midfield,223,Werder Bremen,176,['8a0a678b-a6cf-4ee4-b991-245f13e94995'],51,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:51.073,Pass,
,,,,,,,,,,,,,,,,,,0.742866,,,,,,,,,,,,,dc68f9ac-0a39-41f4-b654-bf642bf97c1a,2963,,"[90.0, 67.4]",3890405,91,,,,,0.5047204,,Left Foot,,,,"[104.3, 75.3]",,Ground Pass,,16.337074,,,Theodor Gebre Selassie,8396.0,,,,,,2,From Throw In,Ulisses Alexandre Garcia Lopes,22043.0,Left Defensive Midfield,223,Werder Bremen,176,['b6c2532a-1fbf-4a9f-9b1d-4bcf3ec20588'],54,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:54.760,Pass,
