50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.274814,,,,,,,,,,,,,dbe55239-46cc-40c2-9a6a-fbfe48ed9124,856,,"[83.0, 46.8]",3890315,19,,,,,-0.9677751,,Left Foot,,,"[102.9, 17.9]",,High Pass,,35.088745,,,,Sebastian Boenisch,20415.0,,,,,,1,From Throw In,Christoph Kramer,8805.0,Left Defensive Midfield,48,Bayer Leverkusen,904,"['362a2580-edb8-47fa-8f7a-22f9c92fbedf', '92892bb8-894d-4a0b-9262-4fc6cdaabd8b']",44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:44.128,Pass,True
,,,,,,,,,,,,,,,,,,0.575575,,,,,,,,,,,,,50111895-2666-4585-9cb3-25cd060fdf1b,859,,"[100.0, 18.0]",3890315,19,,,,,0.9075933,,Right Foot,,,"[105.0, 24.4]",,Low Pass,,8.121576,,Incomplete,,Stefan Kießling,11394.0,,,,,,1,From Throw In,Sebastian Boenisch,20415.0,Left Back,48,Bayer Leverkusen,904,"['8fbd084d-1d6f-4d81-9cb5-9a639cbdb840', 'bba27575-d3c9-47ad-82d2-bd113d81f164']",47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:47.175,Pass,
,,,,,,,,,,,,,,,,,,2.097412,,,,,,,,,,,,,400b7ebd-d4c4-43d9-b9b4-5cc46b3e0b93,862,,"[79.7, 0.1]",3890315,20,,,,,2.202862,,,,,"[70.4, 12.8]",,Low Pass,,15.741029,,,,Lars Bender,8969.0,,,,,Throw-in,1,From Throw In,Sebastian Boenisch,20415.0,Left Back,49,Bayer Leverkusen,904,['188bf8d6-05ba-4fc2-b533-8e9ae62c6bbf'],0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:00.906,Pass,
,,,,,,,,,,,,,,,,,,0.891729,,,,,,,,,,,,,343d5f28-a5ae-4dbb-b009-64aa83403d20,865,,"[85.6, 6.1]",3890315,20,,,,,-0.24497867,,Right Foot,,,"[97.6, 3.1]",,Low Pass,,12.369317,,,,Sebastian Boenisch,20415.0,,,,,,1,From Throw In,Lars Bender,8969.0,Right Defensive Midfield,49,Bayer Leverkusen,904,['cebe54d6-67a6-4644-91cb-eadd96791661'],6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:06.692,Pass,
,,,,,,,,,,,,,,,,,,1.485544,,,,,,,,,,,,,c45ddb90-9974-4a3a-af38-73ea007f0018,868,,"[110.4, 4.3]",3890315,20,,,,,1.622411,,Left Foot,True,,"[109.0, 31.4]",,Ground Pass,,27.136139,,,,Stefan Kießling,11394.0,,,,,,1,From Throw In,Sebastian Boenisch,20415.0,Left Back,49,Bayer Leverkusen,904,['5081de35-3189-422d-a327-49ce7190a995'],9,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:09.260,Pass,
,,,,,,,,,,,,,,,,,,0.477544,,,,,,,,,,,,,0341247d-e24d-452b-84b8-89b9902363ea,871,,"[109.9, 31.5]",3890315,20,,,,,-1.3197936,8ba1798b-30e3-4c43-ae44-88132afa488c,Left Foot,,,"[110.9, 27.6]",,Ground Pass,,4.0261645,,,,Admir Mehmedi,8219.0,True,,,,,1,From Throw In,Stefan Kießling,11394.0,Left Center Forward,49,Bayer Leverkusen,904,['d931d5f6-7ce6-46cb-be80-3771991096cd'],11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:11.346,Pass,
,,,,,,,,,,,,,,,,,,1.592261,,,,,,,,,,,,,77232402-e21a-4e2f-80b4-7e0f5324e5c6,877,,"[7.0, 44.1]",3890315,20,,True,,,0.7552868,,Right Foot,,,"[24.1, 60.2]",,Ground Pass,,23.486591,,,,Assani Lukimya-Mulongoti,51388.0,,,,,Goal Kick,1,From Goal Kick,Felix Wiedwald,23269.0,Goalkeeper,50,Werder Bremen,176,['3b8162f0-10c7-4f16-9d5a-9246c6c6ba74'],29,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:29.573,Pass,
,,,,,,,,,,,,,,,,,,2.810655,,,,,,,,,,,,,d520c391-0e48-4d1d-8482-a744e1bff93f,879,,"[35.7, 71.4]",3890315,20,,,,,-0.8533684,,Right Foot,,,"[75.4, 25.9]",,High Pass,,60.384933,,Incomplete,,Levin Mete Öztunali,8554.0,,True,,,,1,From Goal Kick,Assani Lukimya-Mulongoti,51388.0,Right Center Back,50,Werder Bremen,176,"['afe78a5b-f1bc-40dc-86be-c684c7e3e041', 'be388885-fe5b-4cfa-a35e-626b40cc2749']",33,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:33.290,Pass,
,,,,,,,,,,,,,,,,,,2.129979,,,,,,,,,,,,,be388885-fe5b-4cfa-a35e-626b40cc2749,881,,"[44.7, 54.2]",3890315,20,,,,,-0.40660852,,Head,,,"[72.8, 42.1]",,High Pass,,30.594444,,,,Karim Bellarabi,8213.0,,,,,Recovery,1,Regular Play,Giulio Donati,8549.0,Right Back,51,Bayer Leverkusen,904,"['8ee3a92d-8d72-4d5c-8ebe-be8e32a12833', 'd520c391-0e48-4d1d-8482-a744e1bff93f']",36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:36.100,Pass,
,,,,,,,,,,,,,,,,,,0.735988,,,,,,,,,,,,,e88f7ffa-251e-4ec8-8eda-4f2ef1169644,883,,"[72.8, 43.1]",3890315,20,,,,,-2.6895723,,Head,,,"[55.5, 34.7]",,Low Pass,,19.231485,,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Karim Bellarabi,8213.0,Right Center Forward,51,Bayer Leverkusen,904,['e4657472-d74b-4767-81b1-6cd437c05039'],38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:38.341,Pass,
,,,,,,,,,,,,,,,,,,1.349042,,,,,,,,,,,,,325e36b9-8bde-49a6-b603-a8dfb1c45931,887,,"[60.6, 36.6]",3890315,20,,,,,-0.36371064,,Right Foot,,,"[76.1, 30.7]",,Ground Pass,,16.584932,,,,Julian Brandt,5555.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Defensive Midfield,51,Bayer Leverkusen,904,"['3bb8a7aa-0b0a-48b4-9de1-eb42b0f24873', 'a82d091f-436c-4119-9648-d974314523ae']",40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:40.452,Pass,True
,,,,,,,,,,,,,,,,,,1.095848,,,,,,,,,,,,,175fbfae-7932-4498-b8e7-ffc93f3f7945,890,,"[79.4, 29.6]",3890315,20,,,,,1.8464258,,Right Foot,,,"[76.6, 39.5]",,Ground Pass,,10.288342,,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Julian Brandt,5555.0,Left Midfield,51,Bayer Leverkusen,904,['9d1fe370-30bc-43d3-9713-3c5bba3cdb42'],41,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:41.895,Pass,
,,,,,,,,,,,,,,,,,,1.557673,,,,,,,,,,,,,772231c8-3523-4147-94b2-246b584df918,893,,"[88.5, 56.3]",3890315,20,,,,,0.7665325,,Right Foot,,,"[104.7, 71.9]",,Ground Pass,,22.489998,,,,Giulio Donati,8549.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Left Defensive Midfield,51,Bayer Leverkusen,904,['73aa1bb9-ba85-4004-9dbf-42da122e80a1'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:46.555,Pass,
,,,,,,,,,,,,,,,,,,1.604391,,,,,,,,,,,,,03e8eef4-e95b-4407-b8fa-0de63c14becb,896,,"[104.7, 71.9]",3890315,20,,,,,-1.3026855,,Right Foot,True,,"[114.7, 35.5]",,High Pass,,37.748642,,Incomplete,,Karim Bellarabi,8213.0,,,,,,1,Regular Play,Giulio Donati,8549.0,Right Back,51,Bayer Leverkusen,904,"['b75f7451-679a-4f0a-beea-fa215073685e', 'c5d94fc3-4cda-4d3a-a8f2-27d206590a1c']",49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:49.229,Pass,
,,,,,,,,,,,,,,,,,,2.315246,,,,,,,,,,,,,4a813695-9d27-4480-9043-77b464debaf1,900,,"[17.2, 38.5]",3890315,20,,,,,-0.4314342,,Keeper Arm,,,"[56.3, 20.5]",,High Pass,,43.04428,,,,Anthony Ujah,12624.0,,,,,,1,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,52,Werder Bremen,176,['05037fe1-2aa9-4af4-b5c3-19b0f559fbf0'],54,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:54.978,Pass,
,,,,,,,,,,,,,,,,,,2.48239,,,,,,,,,,,,,545990eb-f7fb-4a89-a4ab-74dea8780571,903,,"[57.9, 18.9]",3890315,20,,,,,0.62453604,,Right Foot,,,"[73.3, 30.0]",,Low Pass,,18.983414,,,,Zlatko Junuzović,8762.0,,,,,,1,Regular Play,Anthony Ujah,12624.0,Right Center Forward,52,Werder Bremen,176,['f6d3f75d-bcd0-477c-a926-68fb5561820f'],57,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:57.333,Pass,
,,,,,,,,,,,,,,,,,,2.288702,,,,,,,,,,,,,4fb49a78-c8c6-4f4c-bf42-115c1ce880c4,906,,"[75.4, 28.3]",3890315,21,,,,,-0.8056657,,Right Foot,,,"[89.9, 13.2]",,Ground Pass,,20.93466,,,,Levin Mete Öztunali,8554.0,,,,,,1,Regular Play,Zlatko Junuzović,8762.0,Center Attacking Midfield,52,Werder Bremen,176,['f029b24d-42d4-49c8-a243-5c815c10cb5d'],0,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:21:00.069,Pass,
,,,,,,,,,,,,,,,,,,1.169092,,,,,,,,,,,,,2e2a60ca-4cdd-4e5e-88d8-17a16c537f6b,909,,"[94.1, 12.4]",3890315,21,,,,,1.0590131,,Left Foot,True,,"[107.3, 35.9]",,Low Pass,,26.953478,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,Regular Play,Levin Mete Öztunali,8554.0,Left Center Midfield,52,Werder Bremen,176,"['70669e1d-71f5-44d5-9cde-e14ada320107', 'b117ba2b-8674-4965-ad3c-f4d23a105e35']",2,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:21:02.529,Pass,
,,,,,,,,,,,,,,,,,,1.803315,,,,,,,,,,,,,98425f31-657b-4772-b6d4-baa14aeb9528,913,,"[7.5, 54.1]",3890315,21,,,,,1.9341254,,Right Foot,,,"[0.2, 73.3]",,High Pass,,20.540936,,Out,,Stefan Kießling,11394.0,,,,,,1,Regular Play,Sebastian Boenisch,20415.0,Left Back,52,Werder Bremen,176,['f3e06bad-6f70-4cdc-b916-805cacd25bc8'],5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:05.131,Pass,
,,,,,,,,,,,,,,,,,,1.249351,,,,,,,,,,,,,5feb0456-146e-4806-ab52-68798d2a07d9,915,,"[120.0, 0.1]",3890315,21,,,,,1.6951513,,Right Foot,,,"[116.3, 29.7]",,High Pass,True,29.830353,,,,Santiago García,26359.0,,,Inswinging,,Corner,1,From Corner,Zlatko Junuzović,8762.0,Center Attacking Midfield,53,Werder Bremen,176,['27edbd97-a5a3-4acc-ad03-ea783aae52dd'],40,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:21:40.085,Pass,
,,,,,,,,,,,,,,,,,,2.226447,,,,,,,,,,,,,413bb016-0144-4856-b58f-15168c2584cc,918,,"[118.0, 28.3]",3890315,21,,,,True,2.0545754,,,True,,"[111.8, 40.1]",,High Pass,,13.329666,,,,Anthony Ujah,12624.0,,,,,,1,From Corner,Santiago García,26359.0,Left Back,53,Werder Bremen,176,"['a4878975-d433-4052-ad30-9bd8237119ce', 'bc0ada11-5fb2-4942-919f-f1ac6eca9332']",41,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:21:41.374,Pass,True
,,,,,,,,,,,,,,,,,,1.505875,,,,,,,,,,,,,3ce2bb55-c6a8-44e0-be25-6dbc54d3b773,927,,"[95.0, 56.4]",3890315,21,,,,True,-0.60267663,,,,,"[105.9, 48.9]",,Low Pass,,13.231024,,Incomplete,,Assani Lukimya-Mulongoti,51388.0,,,,,Recovery,1,From Corner,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,53,Werder Bremen,176,"['5b0a0aaa-4531-4b97-bcc7-2c863eb4910d', '917e867f-81e0-4db0-9e8f-d69f078e9d23', 'acb803a6-7063-4b5f-ab09-b52e9358a43e']",47,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:21:47.745,Pass,True
,,,,,,,,,,,,,,,,,,0.938734,,,,,,,,,,,,,af38d545-9d95-4643-b95a-7c92d3d3c96f,931,,"[11.3, 29.6]",3890315,21,,,,,-0.008474373,,Right Foot,,,"[23.1, 29.5]",,Ground Pass,,11.800424,,,,Lars Bender,8969.0,,,,,,1,From Corner,Sebastian Boenisch,20415.0,Left Back,53,Werder Bremen,176,['2d22f264-0efc-421d-95b8-3f54fbd4866f'],49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:49.647,Pass,
,,,,,,,,,,,,,,,,,,2.607297,,,,,,,,,,,,,2e27fe11-8fe0-4ad7-8416-165483250505,934,,"[23.1, 28.2]",3890315,21,,,,,-1.5352242,,Left Foot,,,"[24.1, 0.1]",,High Pass,,28.117788,,Out,,Julian Brandt,5555.0,,,,,,1,From Corner,Lars Bender,8969.0,Right Defensive Midfield,53,Werder Bremen,176,['048c5670-8e70-4b52-9594-7ca39fc4dfc8'],51,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:51.106,Pass,
,,,,,,,,,,,,,,,,,,1.921487,,,,,,,,,,,,,b631b0db-1e86-4772-bed9-7e449d93d649,936,,"[107.4, 80.0]",3890315,22,,,,,-1.347683,,,,,"[112.8, 56.2]",,High Pass,,24.404917,,Incomplete,,Levin Mete Öztunali,8554.0,,,,,Throw-in,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,54,Werder Bremen,176,"['04456283-bc30-4b4d-9091-ba54ed2ba597', '2327c760-8d21-4f47-996c-c3429b1dc845']",14,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:22:14.078,Pass,
,,,,,,,,,,,,,,,,,,2.994322,,,,,,,,,,,,,59326d4b-5366-40df-8c51-91787d809a07,942,,"[67.9, 14.4]",3890315,22,,,,,0.5046369,,Left Foot,,,"[112.8, 39.2]",,High Pass,,51.293762,,Incomplete,,Anthony Ujah,12624.0,,,,,,1,From Throw In,Santiago García,26359.0,Left Back,54,Werder Bremen,176,"['00d6ad29-190f-448f-a0dc-7b97f3c151ea', '69b09240-26cd-47f3-8648-79d32ceccfbf']",24,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:22:24.768,Pass,
,,,,,,,,,,,,,,,,,,1.426003,,,,,,,,,,,,,11b705c1-e5bd-4cf5-90d8-c189ceabfeb7,945,,"[14.2, 44.7]",3890315,22,,True,,,0.582828,,Keeper Arm,,,"[32.1, 56.5]",,Ground Pass,,21.43945,,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,55,Bayer Leverkusen,904,['84cf9aa2-1ab4-4b65-b1b1-c59656ef6c4d'],30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:30.585,Pass,
,,,,,,,,,,,,,,,,,,1.355403,,,,,,,,,,,,,b8da1bc2-2333-44b4-a7a9-aff031b33c91,947,,"[21.7, 57.7]",3890315,22,,,,,-2.6402688,,Right Foot,,,"[4.0, 48.0]",,Ground Pass,,20.183657,,,,Bernd Leno,15581.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,55,Bayer Leverkusen,904,['9db20f4d-2dd7-4c3f-82d4-3af30f4716b2'],34,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:34.704,Pass,
,,,,,,,,,,,,,,,,,,3.839632,,,,,,,,,,,,,8b27c840-fa22-47e3-abda-aa693d54a70c,950,,"[25.0, 54.1]",3890315,22,,,,,-0.40114024,,Right Foot,,,"[83.0, 29.5]",,High Pass,,63.00127,,Incomplete,,Stefan Kießling,11394.0,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,55,Bayer Leverkusen,904,"['78fcbaa0-cb21-456f-a7d8-9d3011eb1c55', 'c5ae6a04-f50a-4411-a8ef-a38b9104e7c1']",47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:47.054,Pass,
,,,,,,,,,,,,,,,,,,2.103768,,,,,,,,,,,,,c5ae6a04-f50a-4411-a8ef-a38b9104e7c1,953,,"[37.1, 50.6]",3890315,22,,,,True,-0.26448837,,,,,"[65.9, 42.8]",,High Pass,,29.83756,,Incomplete,,Anthony Ujah,12624.0,,,,,Recovery,1,Regular Play,Assani Lukimya-Mulongoti,51388.0,Right Center Back,55,Bayer Leverkusen,904,"['8b27c840-fa22-47e3-abda-aa693d54a70c', 'a46c3975-94eb-4bc6-92ac-1e73515f5a4b', 'cc4c93df-7a90-4972-b6b3-41f1d75b8701', 'efd358c5-2427-4c2f-a3f7-26fb76e2791f']",50,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:22:50.893,Pass,True
,,,,,,,,,,,,,,,,,,3.168679,,,,,,,,,,,,,99c82744-4121-4a2f-918e-f6bba6e20e30,957,,"[67.8, 36.2]",3890315,22,,,,,-0.8484374,,Right Foot,,,"[96.0, 4.2]",,High Pass,,42.65255,,,,Julian Brandt,5555.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,55,Bayer Leverkusen,904,['262b7aa2-ba0a-450e-ab7f-e8805c5b0e4d'],54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:54.679,Pass,
,,,,,,,,,,,,,,,,,,1.416061,,,,,,,,,,,,,8e929a73-9f57-4469-a746-bc56331bc1bf,964,,"[100.7, 19.2]",3890315,22,,,,,0.844154,,Right Foot,,,"[109.5, 29.1]",,Ground Pass,,13.245754,,Incomplete,,Stefan Kießling,11394.0,,,,,,1,Regular Play,Julian Brandt,5555.0,Left Midfield,55,Bayer Leverkusen,904,"['063698e8-075c-41ba-b8cc-79e6a30d876d', '3f954341-cdf4-41ab-ba8c-a95a62d27338']",58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:58.979,Pass,
,,,,,,,,,,,,,,,,,,2.065427,,,,,,,,,,,,,8e269c51-4909-4885-8fcb-5bfa965d6248,967,,"[120.0, 0.1]",3890315,23,,,,,1.7498664,32d601d4-6281-47b1-adf1-e3649db41ff0,Right Foot,,,"[113.9, 33.8]",,High Pass,True,34.247627,,,,Jonathan Tah,8221.0,True,,Inswinging,,Corner,1,From Corner,Christoph Kramer,8805.0,Left Defensive Midfield,56,Bayer Leverkusen,904,['6d364e22-4569-490e-86df-b02edd57ad6e'],33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:23:33.527,Pass,
,,,,,,,,,,,,,,,,,,1.609636,,,,,,,,,,,,,91b67fff-633c-483b-a08d-0dbf32d8d3f7,974,,"[120.0, 80.0]",3890315,24,,,,,-1.742014,490d2753-9a4a-4bdb-aa96-107f1a356b4c,Right Foot,,,"[114.0, 45.3]",,High Pass,,35.214912,,,True,Jonathan Tah,8221.0,True,,Outswinging,,Corner,1,From Corner,Christoph Kramer,8805.0,Left Defensive Midfield,57,Bayer Leverkusen,904,['7d3cdae0-f446-41d5-9ed1-43e20536b7fc'],7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:24:07.461,Pass,
,,,,,,,,,,,,,,,,,,1.625646,,,,,,,,,,,,,59656e35-cfe5-4d7f-897f-25182929f7de,979,,"[7.0, 36.1]",3890315,24,,,,,-0.65374404,,Right Foot,,,"[19.4, 26.6]",,Ground Pass,,15.620819,,,,Jannik Vestergaard,8815.0,,,,,Goal Kick,1,From Goal Kick,Felix Wiedwald,23269.0,Goalkeeper,58,Werder Bremen,176,['836705ac-17d4-40b7-bddb-001ad46162c1'],27,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:24:27.371,Pass,
,,,,,,,,,,,,,,,,,,3.260591,,,,,,,,,,,,,c884c89a-c9ab-4dfe-93a5-d383c05a21b1,985,,"[25.8, 21.7]",3890315,24,,,,,-0.08263349,,Right Foot,,,"[91.0, 16.3]",,High Pass,,65.42324,,,,Anthony Ujah,12624.0,,,,,Free Kick,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,59,Werder Bremen,176,['31d993dc-c3df-410b-a0e9-bfdecfc49ee2'],44,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:24:44.878,Pass,
,,,,,,,,,,,,,,,,,,1.220694,,,,,,,,,,,,,15e39bfe-237a-4c21-bfde-5dfa4e57b536,988,,"[92.0, 17.4]",3890315,24,,,,True,0.89213383,,,,,"[99.5, 26.7]",,Low Pass,,11.947385,,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,From Free Kick,Anthony Ujah,12624.0,Right Center Forward,59,Werder Bremen,176,"['4d64fb21-a581-4fd0-9c25-f46107b0e57a', 'df6cd9a3-d076-48da-9398-1c17f7b66a50']",48,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:24:48.139,Pass,True
,,,,,,,,,,,,,,,,,,1.575472,,,,,,,,,,,,,09d29d27-14a8-4a1c-8b65-69de49f1194a,993,,"[94.1, 28.1]",3890315,24,,,,,2.2483344,efd87a3a-ca9b-453d-bc0c-642348ec69d6,Right Foot,,,"[87.1, 36.8]",,Ground Pass,,11.166468,,,,Zlatko Junuzović,8762.0,True,,,,,1,From Free Kick,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,59,Werder Bremen,176,"['9a7d8adc-ae8a-4c1e-83fd-cbe3b96bd02b', 'e92d7777-e1ad-419c-8646-ce82efde22b7']",50,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:24:50.631,Pass,True
,,,,,,,,,,,,,,,,,,3.385024,,,,,,,,,,,,,b1a9d31a-a18d-40da-ae45-cd46be038aca,998,,"[6.0, 36.0]",3890315,25,,,,,-0.3383761,,Right Foot,,,"[68.8, 13.9]",,High Pass,,66.57514,,,,Christoph Kramer,8805.0,,,,,Goal Kick,1,From Goal Kick,Bernd Leno,15581.0,Goalkeeper,60,Bayer Leverkusen,904,['04877952-c57a-41f2-81ba-672a0de09a9b'],15,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:15.682,Pass,
,,,,,,,,,,,,,,,,,,1.855386,,,,,,,,,,,,,a17bb570-0bb2-45a6-bb36-e7979bd9c1ac,1000,,"[70.9, 13.0]",3890315,25,,,,True,0.525698,,,,,"[84.0, 20.6]",,High Pass,,15.144966,,Incomplete,,Karim Bellarabi,8213.0,,,,,,1,From Goal Kick,Christoph Kramer,8805.0,Left Defensive Midfield,60,Bayer Leverkusen,904,"['1552d78e-4459-4c9a-b0fe-388b0f3f6234', 'a78e6b91-a4b0-4264-bec4-9565489fd768', 'f05267be-c53c-4adb-8a77-2dc7d147d033']",19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:19.067,Pass,True
,,,,,,,,,,,,,,,,,,2.801432,,,,,,,,,,,,,1552d78e-4459-4c9a-b0fe-388b0f3f6234,1003,,"[36.1, 59.5]",3890315,25,,,,,0.08693628,,Right Foot,,,"[79.7, 63.3]",,High Pass,,43.76528,,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Recovery,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,61,Werder Bremen,176,"['06c471cb-9c2d-42a7-b86d-1dd0b8d81e20', 'a17bb570-0bb2-45a6-bb36-e7979bd9c1ac']",20,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:20.922,Pass,
,,,,,,,,,,,,,,,,,,2.301586,,,,,,,,,,,,,51177597-a7a8-4e59-997d-a5b39395bf82,1012,,"[73.1, 50.5]",3890315,25,,,,,-0.87921387,,Left Foot,,,"[93.8, 25.5]",,Ground Pass,,32.45751,,Incomplete,,Anthony Ujah,12624.0,,,,,,1,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,61,Werder Bremen,176,"['2bd5a3e1-6eef-40fa-b7a3-a202e000870b', '9ff127a2-c65f-4495-81c0-529b67195905']",26,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:26.983,Pass,
,,,,,,,,,,,,,,,,,,1.412671,,,,,,,,,,,,,f5c2751c-0edc-4ba7-b162-d30c70b7095b,1021,,"[93.2, 6.5]",3890315,25,,,,,1.0433631,580001a1-0491-476a-900a-a7780b608ecc,Left Foot,,,"[104.5, 25.9]",,Ground Pass,,22.451057,,,,Anthony Ujah,12624.0,True,,,,,1,Regular Play,Santiago García,26359.0,Left Back,61,Werder Bremen,176,['de4b2f26-10db-4d40-b6ad-bf907f7ec038'],34,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:25:34.328,Pass,
,,,,,,,,,,,,,,,,,,2.938935,,,,,,,,,,,,,5161a5e8-2106-4a75-a1f8-838e99cb4fa0,1027,,"[6.0, 36.0]",3890315,26,,True,,,-0.40144828,,Right Foot,,,"[76.2, 6.2]",,High Pass,,76.26323,,Incomplete,,Lars Bender,8969.0,,,,,Goal Kick,1,From Goal Kick,Bernd Leno,15581.0,Goalkeeper,62,Bayer Leverkusen,904,"['7a6c2803-0e73-45e4-9e49-a9192178d13e', 'cb525fc2-90ae-4d92-af58-4363605d7ee5']",19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:19.353,Pass,
,,,,,,,,,,,,,,,,,,1.692943,,,,,,,,,,,,,7a6c2803-0e73-45e4-9e49-a9192178d13e,1029,,"[43.9, 73.9]",3890315,26,,True,,,0.45407853,,Head,,,"[52.3, 78.0]",,High Pass,,9.347192,,Incomplete,,Clemens Fritz,20010.0,,,,,Recovery,1,From Goal Kick,Assani Lukimya-Mulongoti,51388.0,Right Center Back,62,Bayer Leverkusen,904,"['5161a5e8-2106-4a75-a1f8-838e99cb4fa0', 'ad8b71b2-4426-4c27-aafd-e654c159319d', 'c91b104f-1929-496c-8f90-721395330abd']",22,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:26:22.292,Pass,
