50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.935606,,,,,,,,,,,,,cb57b63b-c727-403d-8d68-ddf090864751,17,,"[32.4, 19.6]",3890356,0,,,,,2.5250263,,Left Foot,,,,"[11.8, 34.2]",,Ground Pass,,25.249159,,,,Ron-Robert Zieler,8947.0,,,,,,1,From Kick Off,Christian Schulz,400614.0,Left Center Back,2,Hannover 96,178,['3ea45961-3445-4c2b-b0b5-ff720c05c18a'],5,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:05.044,Pass,
,,,,,,,,,,,,,,,2.290924,,,,,,,,,,,,,e4cbb017-e02e-4f89-a333-64b409819b8e,20,,"[17.8, 40.6]",3890356,0,,,,,0.5935427,,Right Foot,,,,"[59.3, 68.6]",,High Pass,,50.06246,,Incomplete,,Hiroki Sakai,3530.0,,,,,,1,From Kick Off,Ron-Robert Zieler,8947.0,Goalkeeper,2,Hannover 96,178,"['0d70ca47-6665-4717-abbd-e8ad63e8d47f', 'e429e706-cae8-4c4e-a574-17022172be94']",9,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:09.183,Pass,
,,,,,,,,,,,,,,,1.366193,,,,,,,,,,,,,03ec8cdd-4fc2-4db3-bfa6-906972381119,24,,"[64.7, 80.0]",3890356,0,,,,,-0.98664975,,,,,,"[76.6, 62.0]",,High Pass,,21.577997,,Incomplete,,Manuel Schmiedebach,8543.0,,,,,Throw-in,1,From Throw In,Hiroki Sakai,3530.0,Right Back,3,Hannover 96,178,"['25951666-9037-4dd4-8a0b-b768b30442a1', '6a818d2b-0f63-4ec3-b6fd-56a91e746a62']",18,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:18.657,Pass,
,,,,,,,,,,,,,,,1.753228,,,,,,,,,,,,,25951666-9037-4dd4-8a0b-b768b30442a1,26,,"[43.5, 18.1]",3890356,0,,,,,1.1137276,,Head,,,,"[49.5, 30.3]",,Low Pass,,13.595588,,,,Nicolai Müller,8302.0,,,,,Recovery,1,From Throw In,Michael Gregoritsch,8309.0,Left Midfield,3,Hannover 96,178,"['03ec8cdd-4fc2-4db3-bfa6-906972381119', '449975e9-49dc-4c70-bb54-2e6bb96b1a24']",20,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:20.023,Pass,
,,,,,,,,,,,,,,,0.639995,,,,,,,,,,,,,858bb353-b5e4-4629-a8af-abf2091a2ac9,28,,"[49.7, 30.8]",3890356,0,,,,,0.0,,Head,,,,"[56.5, 30.8]",,Low Pass,,6.8,,Incomplete,,Sven Schipplock,8321.0,,,,,,1,From Throw In,Nicolai Müller,8302.0,Right Midfield,3,Hannover 96,178,"['52b71659-2abb-4829-92a1-2cf1c489924c', '86eeeff0-d536-49de-b1e6-8c7e411417d9']",21,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:21.816,Pass,
,,,,,,,,,,True,,,,,1.567891,,,,,,,,,,,,,86eeeff0-d536-49de-b1e6-8c7e411417d9,30,,"[63.6, 49.3]",3890356,0,,,,,-1.237552,,Head,,,,"[67.2, 38.9]",,Low Pass,,11.005453,,,,Felix Klaus,8551.0,,,,,Interception,1,From Throw In,Salif Sané,5664.0,Left Defensive Midfield,3,Hannover 96,178,"['858bb353-b5e4-4629-a8af-abf2091a2ac9', 'd3a93fdb-a9be-4c16-b918-d437a26067e8']",22,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:22.456,Pass,
,,,,,,,,,,,,,,,2.444903,,,,,,,,,,,,,d4d811b3-2725-45e4-9387-e62c513ff736,33,,"[67.0, 38.6]",3890356,0,,,,,-2.1948195,,Right Foot,,,,"[54.4, 21.1]",,Ground Pass,,21.56409,,,,Miiko Martín Albornoz Inola,13126.0,,,,,,1,From Throw In,Felix Klaus,8551.0,Left Wing,3,Hannover 96,178,['0e31c44c-0da6-4c7a-b317-a2e238f60f42'],24,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:24.151,Pass,
,,,,,,,,,,,,,,,1.472423,,,,,,,,,,,,,5308899a-ef26-4a68-950e-a89d1101b743,36,,"[85.2, 0.8]",3890356,0,,,,,1.0080591,,Left Foot,True,,,"[105.7, 33.3]",,High Pass,,38.42525,,Incomplete,,Artur Sobiech,11845.0,,,,,,1,From Throw In,Miiko Martín Albornoz Inola,13126.0,Left Back,3,Hannover 96,178,"['6baf633b-a7fa-4b10-8654-c0d2f3654e51', '7fcd77ce-e253-440d-b456-9aa52c9cafc7']",31,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:31.703,Pass,
,,,,,,,,,,,,,,,1.292793,,,,,,,,,,,,,7fcd77ce-e253-440d-b456-9aa52c9cafc7,38,,"[14.4, 46.8]",3890356,0,,,,,1.2833331,,Other,,,,"[17.8, 58.3]",,Low Pass,,11.992081,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,Recovery,1,Regular Play,Emir Spahić,26791.0,Left Center Back,4,Hamburger SV,171,"['0159a15a-0622-4b41-bd19-2c41f6b8ad5d', '5308899a-ef26-4a68-950e-a89d1101b743']",33,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:33.176,Pass,
,,,,,,,,,,,,,,,2.233532,,,,,,,,,,,,,c1af285a-776d-4c4e-8207-1011c3331e15,41,,"[18.0, 58.6]",3890356,0,,,,,-0.17759617,,Right Foot,,,,"[37.5, 55.1]",,High Pass,,19.811613,,,,Sven Schipplock,8321.0,,,,,,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,4,Hamburger SV,171,['5c3f77d0-f765-4f93-b31a-c635283e33a8'],34,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:34.737,Pass,
,,,,,,,,,,,,,,,0.976004,,,,,,,,,,,,,00c87ba8-cf8d-42a6-b206-ddb4ee841065,44,,"[36.8, 54.5]",3890356,0,,,,,3.01975,,Right Foot,,,,"[31.9, 55.1]",,Ground Pass,,4.936598,,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,1,Regular Play,Sven Schipplock,8321.0,Left Center Forward,4,Hamburger SV,171,"['019c6dc5-dcb9-42ff-badd-c815883550c0', '846c50c7-4cf5-4192-8bf0-7174209c78c1']",36,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:36.971,Pass,True
,,,,,,,,,,,,,,,0.573133,,,,,,,,,,,,,3ec39c7d-a8ec-4123-a32a-6b08632ca216,47,,"[32.8, 54.9]",3890356,0,,,,,-1.235348,,Right Foot,,,,"[36.6, 44.0]",,Ground Pass,,11.543396,,,,Lewis Harry Holtby,8891.0,,,,,,1,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,4,Hamburger SV,171,['6ddab53f-44a4-4d47-b4b4-5db53c036a9c'],38,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:38.073,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,c44cfc32-08e8-4bfd-aafa-98921a3a006d,50,,"[36.8, 43.6]",3890356,0,,,,,-1.9369621,,Left Foot,,,,"[31.7, 30.3]",,Ground Pass,,14.244297,,,,Matthias Ostrzolek,8547.0,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,4,Hamburger SV,171,['49d83bb6-4474-49ea-a703-c5cc418a8be7'],39,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:39.371,Pass,
,,,,,,,,,,,,,,,0.565806,,,,,,,,,,,,,1e710700-4d1c-4eda-accd-cfc874468dbb,53,,"[49.9, 15.8]",3890356,0,,,,,2.5136113,,Left Foot,,,,"[42.6, 21.1]",,Ground Pass,,9.021087,,,,Lewis Harry Holtby,8891.0,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,4,Hamburger SV,171,['9aff2235-69cb-42a4-bc4b-1fc009e307a9'],44,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:44.721,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,b6066195-788c-4fff-a902-39a9e20ed5e7,55,,"[42.6, 21.1]",3890356,0,,,,,2.6520143,,No Touch,,,,"[28.9, 28.4]",,Ground Pass,,15.523531,True,,,Emir Spahić,26791.0,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,4,Hamburger SV,171,['34d5c3d8-36c5-4f7f-91e8-0528684fcbce'],45,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:45.287,Pass,
,,,,,,,,,,,,,,,2.100714,,,,,,,,,,,,,56437f43-2ab4-47f7-baec-2e6742fe616c,58,,"[43.0, 41.7]",3890356,0,,,,,-1.5077883,,Right Foot,,,,"[45.0, 10.0]",,Ground Pass,,31.76303,,,,Lewis Harry Holtby,8891.0,,,,,,1,Regular Play,Emir Spahić,26791.0,Left Center Back,4,Hamburger SV,171,['d01156ef-95af-4fe9-8b13-3b9fa993d54a'],52,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:52.290,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,6c0c76ea-1644-4e1e-b699-d41df822fbed,61,,"[44.7, 11.1]",3890356,0,,,,,2.092518,,Left Foot,,,,"[35.1, 27.8]",,Ground Pass,,19.26266,,,,Emir Spahić,26791.0,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,4,Hamburger SV,171,['560ba79b-b31f-4805-b1e7-d8dd1ed23695'],56,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:56.887,Pass,
,,,,,,,,,,,,,,,2.801634,,,,,,,,,,,,,beec515c-30a1-407a-91d4-7d6b2ee162e1,64,,"[46.0, 36.7]",3890356,1,,,,,0.87117445,,Right Foot,,,,"[74.7, 70.8]",,Ground Pass,,44.570168,,Incomplete,,Dennis Diekmeier,8316.0,,,,,,1,Regular Play,Emir Spahić,26791.0,Left Center Back,4,Hamburger SV,171,"['8572c882-6670-4906-a511-d384f8392ca8', 'ee5cccb9-5184-4fab-a495-d4f5af90ffbb']",0,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:00.959,Pass,
,,,,,,,,,,,,,,,0.734998,,,,,,,,,,,,,6dce6c4a-ba7f-4eb7-82d4-d934da5af3b3,69,,"[56.1, 6.6]",3890356,1,,,,,1.1253285,,Right Foot,,,,"[61.4, 17.7]",,Ground Pass,,12.300406,,,,Hiroshi Kiyotake,38524.0,,,,,,1,Regular Play,Felix Klaus,8551.0,Left Wing,5,Hannover 96,178,"['0731b003-068e-4dcb-a042-0a2b7d77408e', 'b2972142-e8cf-4644-96cb-d125ff4fcb50']",5,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:05.224,Pass,True
,,,,,,,,,,,,,,,1.36122,,,,,,,,,,,,,1e3b8bde-72de-4fb2-b4f0-fa70364c1830,72,,"[60.6, 16.2]",3890356,1,,,,,3.1042268,,Right Foot,,,,"[49.9, 16.6]",,Ground Pass,,10.707474,,,,Salif Sané,5664.0,,,,,,1,Regular Play,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,5,Hannover 96,178,['d8ce7557-7aa0-4853-80e9-dbb3d446a458'],6,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:06.013,Pass,
,,,,,,,,,,,,,,,0.867555,,,,,,,,,,,,,2844cd42-2ce6-4226-a88b-054ebb6d0c65,74,,"[49.9, 16.6]",3890356,1,,,,,-1.7856117,,Right Foot,,,,"[46.3, 0.1]",,Ground Pass,,16.88816,,,,Miiko Martín Albornoz Inola,13126.0,,,,,,1,Regular Play,Salif Sané,5664.0,Left Defensive Midfield,5,Hannover 96,178,['3111061d-4f1c-4254-a35c-46b7b6e73a11'],7,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:07.374,Pass,
,,,,,,,,,,,,,,,1.404344,,,,,,,,,,,,,e971c47d-6095-4a8f-8782-0e7e1ae2f9fb,77,,"[44.3, 0.6]",3890356,1,,,,,2.9032717,,Left Foot,,,,"[26.6, 4.9]",,Ground Pass,,18.214828,,,,Christian Schulz,400614.0,,,,,,1,Regular Play,Miiko Martín Albornoz Inola,13126.0,Left Back,5,Hannover 96,178,['3602108d-8d84-415a-b1ea-e767f02dee76'],9,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:09.306,Pass,
,,,,,,,,,,,,,,,1.729744,,,,,,,,,,,,,63882623-740e-4cc0-a1b6-b5daea835eb8,80,,"[25.5, 13.6]",3890356,1,,,,,1.6638601,,Left Foot,,,,"[22.7, 43.6]",,Ground Pass,,30.130383,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,Regular Play,Christian Schulz,400614.0,Left Center Back,5,Hannover 96,178,['dd7c40ac-bac1-47b8-8739-c43d60f183a8'],12,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:12.184,Pass,
,,,,,,,,,,,,,,,1.652691,,,,,,,,,,,,,fc7021bb-8e1a-4f2e-b27d-ca2bac57c2c5,83,,"[23.2, 43.1]",3890356,1,,,,,1.0599735,,Right Foot,,,,"[33.4, 61.3]",,Ground Pass,,20.863365,,,,Hiroki Sakai,3530.0,,,,,,1,Regular Play,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,5,Hannover 96,178,['5015afdf-d412-4ff5-b106-6ff5a6891b4e'],15,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:15.053,Pass,
,,,,,,,,,,,,,,,1.587736,,,,,,,,,,,,,d572ddcf-44aa-4192-b9cd-ed46e09eb513,86,,"[34.1, 60.9]",3890356,1,,,,,-2.160752,,Right Foot,,,,"[26.2, 49.1]",,Ground Pass,,14.200352,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,5,Hannover 96,178,['f37dfe5b-0b16-4563-9a08-5081e01e6a95'],18,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:18.839,Pass,
,,,,,,,,,,,,,,,0.950833,,,,,,,,,,,,,d75c2fbb-e5ec-416b-874e-4620ad334e2a,89,,"[32.1, 52.8]",3890356,1,,,,,-0.3606919,,Right Foot,,,,"[43.5, 48.5]",,Ground Pass,,12.184006,,,,Salif Sané,5664.0,,,,,,1,Regular Play,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,5,Hannover 96,178,['cbd11527-434a-4302-b7bd-ba7e1281f2bf'],21,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:21.532,Pass,
,,,,,,,,,,,,,,,0.867903,,,,,,,,,,,,,48c9415b-b4fd-4ac1-a703-5ae88b13db8f,93,,"[42.6, 49.1]",3890356,1,,,,,2.9027615,,Right Foot,,,,"[31.1, 51.9]",,Ground Pass,,11.835962,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,Regular Play,Salif Sané,5664.0,Left Defensive Midfield,5,Hannover 96,178,"['1fc125d1-72b5-4758-95b9-84ebcc5570a9', 'f1795b5d-e7b5-4fcd-a220-c3e8219f7239']",22,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:22.573,Pass,True
,,,,,,,,,,,,,,,1.650672,,,,,,,,,,,,,b0f4e1e9-233f-4d6a-990d-8b2fd832261b,96,,"[31.1, 51.9]",3890356,1,,,,,-2.0594387,,Right Foot,,,,"[22.7, 36.1]",,Ground Pass,,17.894133,,,,Ron-Robert Zieler,8947.0,,,,,,1,Regular Play,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,5,Hannover 96,178,['8ea9a90d-354c-4792-91af-427dbac809ad'],24,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:24.444,Pass,
,,,,,,,,,,,,,,,2.173421,,,,,,,,,,,,,d6cff21d-ca2d-4eb5-9fa8-7052620d212e,99,,"[28.9, 33.5]",3890356,1,,,,,1.219082,,Right Foot,,,,"[36.9, 55.3]",,Ground Pass,,23.221542,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,5,Hannover 96,178,['66af88fd-64c2-4beb-b4d6-31d7263b9e60'],29,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:29.466,Pass,
,,,,,,,,,,,,,,,0.731952,,,,,,,,,,,,,60f7e9fc-06b9-47c1-96a2-6ca3b1bd49bc,102,,"[42.8, 64.1]",3890356,1,,,,,0.9978302,,Left Foot,,,,"[50.8, 76.5]",,Ground Pass,,14.756694,,,,Hiroki Sakai,3530.0,,,,,,1,Regular Play,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,5,Hannover 96,178,['2af717a3-13a8-4403-b555-3bf78e227331'],34,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:34.760,Pass,
,,,,,,,,,,,,,,,5.083427,,,,,,,,,,,,,3f37e923-ad77-4ac8-bb37-dc0c985a8f0b,105,,"[51.4, 74.6]",3890356,1,,,,,-0.25387645,,Right Foot,,,,"[120.0, 56.8]",,High Pass,,70.87171,,Out,,Manuel Schmiedebach,8543.0,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,5,Hannover 96,178,['d895aa63-00f7-4688-a2c9-fe5ad1c840af'],36,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:36.704,Pass,
,,,,,,,,,,,,,,,2.568032,,,,,,,,,,,,,067a7d4d-f33e-445c-bd6d-3ce659049632,107,,"[7.0, 36.1]",3890356,2,,,,,0.9179497,,Left Foot,,,,"[29.1, 65.0]",,Ground Pass,,36.381588,,,,Dennis Diekmeier,8316.0,,,,,Goal Kick,1,From Goal Kick,René Adler,8560.0,Goalkeeper,6,Hamburger SV,171,['af5b6ad2-2b10-4098-b700-1602b0410652'],2,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:02.271,Pass,
