50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.854243,,,,,,,,,,,,,51957c51-43cf-4c00-aed3-5deeb563dfb7,17,,"[59.0, 8.5]",3890332,0,,,,-0.20902294,,Left Foot,,,,"[68.9, 6.4]",,Ground Pass,,10.120276,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Kick Off,Juan Bernat Velasco,15651.0,Left Back,2,Bayern Munich,169,['92a2872c-8494-44b3-9e61-76d0d3b886f5'],10,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:10.220,Pass,
,,,,,,,,,,,,,,,,0.951872,,,,,,,,,,,,,3892c00f-33a6-4418-a8ce-46f32ed73c3e,20,,"[59.2, 4.2]",3890332,0,,,,1.7549602,,Right Foot,,,,"[57.3, 14.4]",,Ground Pass,,10.375452,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Left Midfield,2,Bayern Munich,169,['4605ca91-b417-4a33-8329-8e8ab352e8f7'],12,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:12.819,Pass,
,,,,,,,,,,,,,,,,0.716038,,,,,,,,,,,,,70845b4f-db8c-4629-9090-21fc739bc153,22,,"[57.3, 14.4]",3890332,0,,,,-1.801887,,Right Foot,,,,"[56.5, 11.0]",,Ground Pass,,3.4928498,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,2,Bayern Munich,169,['b7762419-3203-4ccc-b881-a0dd9b05679c'],13,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:13.771,Pass,
,,,,,,,,,,,,,,,,1.584875,,,,,,,,,,,,,d2b3c4aa-b917-4b4b-9f57-31e942b7a9c8,25,,"[57.3, 24.0]",3890332,0,,,,1.5707964,,Right Foot,,,,"[57.3, 45.4]",,Ground Pass,,21.4,,,Jérôme Boateng,5578.0,,,,,,1,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Left Midfield,2,Bayern Munich,169,['4f5460d7-4490-4331-9bdc-d7c8506a3cb9'],16,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:16.259,Pass,
,,,,,,,,,,,,,,,,1.608799,,,,,,,,,,,,,31fc5c8c-9aaa-4bb8-a500-a8117e2a424f,28,,"[61.9, 46.8]",3890332,0,,,,1.3543116,,Left Foot,,,,"[68.3, 75.9]",,Ground Pass,,29.79547,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,1,From Kick Off,Jérôme Boateng,5578.0,Right Center Back,2,Bayern Munich,169,['5667731d-f456-406d-9d64-149f7f482570'],19,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:19.239,Pass,
,,,,,,,,,,,,,,,,1.070307,,,,,,,,,,,,,097163c7-1922-4557-aa18-87cb0f3c7b14,32,,"[68.3, 75.9]",3890332,0,,,,-1.6085143,,Right Foot,,,,"[67.5, 54.7]",,Ground Pass,,21.21509,,,Xabier Alonso Olano,20133.0,,,,,,1,From Kick Off,Márcio Rafael Ferreira de Souza,8209.0,Right Back,2,Bayern Munich,169,"['ce060e0f-2695-4cd4-a89c-f2771de2c215', 'e0fb2f55-e4aa-4dde-93a2-eaba02965f00']",21,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:21.672,Pass,True
,,,,,,,,,,,,,,,,2.428119,,,,,,,,,,,,,d4a0f7e0-ebba-4400-8ffa-27830318d272,35,,"[67.5, 54.7]",3890332,0,,,,-3.0295103,,Right Foot,,,,"[44.4, 52.1]",,Ground Pass,,23.24586,,,Jérôme Boateng,5578.0,,,,,,1,From Kick Off,Xabier Alonso Olano,20133.0,Center Defensive Midfield,2,Bayern Munich,169,"['9736c335-a99f-453c-8a53-9212cc576741', 'c92face6-b44a-426c-b5b5-f40063984cf3']",22,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:22.742,Pass,True
,,,,,,,,,,,,,,,,1.676633,,,,,,,,,,,,,3fcf1f6f-4758-474a-9b36-0dd9d0c4f746,37,,"[44.4, 52.1]",3890332,0,,,,-1.2704328,,Right Foot,,,,"[51.4, 29.5]",,Ground Pass,,23.659248,,,David Olatukunbo Alaba,8220.0,,,,,,1,From Kick Off,Jérôme Boateng,5578.0,Right Center Back,2,Bayern Munich,169,['1b5c7a48-2c16-4675-9855-70967f3ecd18'],25,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:25.171,Pass,
,,,,,,,,,,,,,,,,2.516677,,,,,,,,,,,,,00c00646-60a9-4d7d-a3d3-a22519286fd9,40,,"[68.7, 25.5]",3890332,0,,,,1.0575441,,Left Foot,,,,"[93.5, 69.5]",,High Pass,,50.50782,Incomplete,,Philipp Lahm,19295.0,,True,,,,1,From Kick Off,David Olatukunbo Alaba,8220.0,Left Center Back,2,Bayern Munich,169,"['6c1629b9-e9dd-47a5-9784-95ca217165a7', '9bb03c8c-60e0-45fc-8034-bbbe7c08ea08']",30,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:30.496,Pass,
,,,,,,,,,,,,,,,,2.776532,,,,,,,,,,,,,9bb03c8c-60e0-45fc-8034-bbbe7c08ea08,42,,"[26.6, 10.6]",3890332,0,,,,2.0827656,,Head,,,,"[13.9, 33.2]",,Low Pass,,25.923927,,,Felix Wiedwald,23269.0,,,,,Recovery,1,Regular Play,Santiago García,26359.0,Left Back,3,Werder Bremen,176,"['00c00646-60a9-4d7d-a3d3-a22519286fd9', '13980981-3393-4a5c-b4d7-4c73ca109400']",33,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:33.013,Pass,
,,,,,,,,,,,,,,,,3.051547,,,,,,,,,,,,,72ce0685-1b8f-450d-a4aa-eb2d1006ba4c,45,,"[16.0, 48.5]",3890332,0,,,,0.27450925,,Right Foot,,,,"[75.3, 65.2]",,High Pass,,61.606655,,,Fin Bartels,8389.0,,,,,,1,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,3,Werder Bremen,176,['14e9d956-e52b-420d-b9c7-6de40c24d34b'],50,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:50.328,Pass,
,,,,,,,,,,,,,,,,1.099178,,,,,,,,,,,,,99c65ee4-9193-48d7-b4b9-7e66b79af09e,50,,"[51.1, 17.4]",3890332,0,,,,1.6010901,,Left Foot,,,,"[50.9, 24.0]",,Ground Pass,,6.6030297,,,Xabier Alonso Olano,20133.0,,,,,Recovery,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Midfield,4,Bayern Munich,169,"['45c56a27-eb6d-4896-b408-a8e6c803bd56', 'd8901b25-b844-4768-bc89-00389dc240ca']",54,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:54.101,Pass,True
,,,,,,,,,,,,,,,,1.374874,,,,,,,,,,,,,30a757cb-7033-4ef6-a875-e0bc2fa5098b,56,,"[47.1, 24.2]",3890332,1,,,,1.6102495,,Left Foot,,,,"[46.5, 39.4]",,Ground Pass,,15.211838,,,Jérôme Boateng,5578.0,,,,,Free Kick,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,5,Bayern Munich,169,['849dce00-7708-4314-8cc0-b9606edba8f7'],4,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:04.645,Pass,
,,,,,,,,,,,,,,,,1.752774,,,,,,,,,,,,,4a612b12-a1d6-497f-aa89-432c6879994e,59,,"[49.0, 41.3]",3890332,1,,,,1.1458994,,Right Foot,,,,"[62.8, 71.8]",,Ground Pass,,33.476707,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,1,From Free Kick,Jérôme Boateng,5578.0,Right Center Back,5,Bayern Munich,169,['e50e3504-2017-4634-9de7-74deb26473ce'],7,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:07.233,Pass,
,,,,,,,,,,,,,,,,1.652432,,,,,,,,,,,,,4f2c6f35-d496-4dac-9c5a-9405a87d9e76,62,,"[68.3, 73.8]",3890332,1,,,,0.5123895,,Right Foot,,,,"[74.7, 77.4]",,Ground Pass,,7.343024,,,Thomas Müller,5562.0,,,,,,1,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,5,Bayern Munich,169,['4fc31cd0-3e77-4a2d-bdf1-c6c41fc7848a'],10,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:10.564,Pass,
,,,,,,,,,,,,,,,,1.30387,,,,,,,,,,,,,024e17fb-b9df-43d2-98b9-2cf7c8db20d2,65,,"[76.2, 78.0]",3890332,1,,,,-0.3733019,,Right Foot,,,,"[88.2, 73.3]",,Ground Pass,,12.887591,Incomplete,,Philipp Lahm,19295.0,,,,,,1,From Free Kick,Thomas Müller,5562.0,Right Center Midfield,5,Bayern Munich,169,"['064b2d11-8062-48c9-9fc3-f2ebc82d87ca', '19097536-d680-4298-8640-7fce7696eff4', 'ae472380-8148-47c2-8b92-4dda2f8553b7']",12,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:12.216,Pass,True
,,,,,,,,,,,,,,,,0.735302,,,,,,,,,,,,,ae472380-8148-47c2-8b92-4dda2f8553b7,68,,"[31.9, 6.8]",3890332,1,,,,-0.023805026,,Right Foot,,,,"[40.3, 6.6]",,Ground Pass,,8.402381,,,Melvyn Lorenzen,8369.0,,,,,Recovery,1,From Free Kick,Alejandro Gálvez Jimena,6924.0,Left Center Back,5,Bayern Munich,169,"['024e17fb-b9df-43d2-98b9-2cf7c8db20d2', 'a185909f-3fa7-4936-b443-dc433b85f94d', 'd48a34d9-4954-4f7a-9193-6efb8c06beec']",13,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:13.520,Pass,True
,,,,,,,,,,,,,,,,1.439301,,,,,,,,,,,,,3ba7ab1c-e1d0-47d5-922e-556826bc3704,72,,"[45.0, 19.1]",3890332,1,,,,0.03374246,,Right Foot,,,,"[68.7, 19.9]",,Ground Pass,,23.7135,Incomplete,,Anthony Ujah,12624.0,,,,,,1,From Free Kick,Melvyn Lorenzen,8369.0,Left Midfield,5,Bayern Munich,169,"['1f142814-fa73-4e83-8fd4-69ed43055e85', '6cf95e2c-9704-4657-bb46-8433bf463800', 'd603fb67-8d39-4b0d-b943-99c6f73b1d4a']",17,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:17.203,Pass,True
,,,,,,,,,,True,,,,,,1.370851,,,,,,,,,,,,,6cf95e2c-9704-4657-bb46-8433bf463800,74,,"[51.4, 60.2]",3890332,1,,,,-1.2446405,,Right Foot,,,,"[58.3, 39.8]",,Ground Pass,,21.53532,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,Interception,1,From Free Kick,Jérôme Boateng,5578.0,Right Center Back,5,Bayern Munich,169,"['33640768-087a-46db-ad1f-61d8c734c176', '3ba7ab1c-e1d0-47d5-922e-556826bc3704']",18,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:18.642,Pass,
,,,,,,,,,,,,,,,,0.951415,,,,,,,,,,,,,7d5fa22d-9d41-456c-b8f8-607d34cbb1c3,77,,"[61.5, 39.2]",3890332,1,,,,-0.9365542,,Right Foot,,,,"[67.9, 30.5]",,Ground Pass,,10.800463,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,5,Bayern Munich,169,['5c1dd727-9828-473c-985c-46ac6fc0f18b'],20,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:20.985,Pass,
,,,,,,,,,,,,,,,,0.734002,,,,,,,,,,,,,984e30cd-829b-483c-99cf-1517de03c1b1,81,,"[64.1, 40.1]",3890332,1,,,,1.5607464,,Right Foot,,,,"[64.3, 60.0]",,Ground Pass,,19.901005,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Midfield,5,Bayern Munich,169,['7f6b2b06-9adf-4d0a-9e11-06d150e92d9f'],24,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:24.088,Pass,
,,,,,,,,,,,,,,,,1.104669,,,,,,,,,,,,,e379fb61-b9d6-4e58-bcdd-bdaf5acc0633,84,,"[64.1, 60.4]",3890332,1,,,,0.7634237,,Right Foot,,,,"[73.4, 69.3]",,Ground Pass,,12.872451,,,Philipp Lahm,19295.0,,,,,,1,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,5,Bayern Munich,169,['7ccb56c6-1ee8-4563-99e0-15caf6fc21fc'],26,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:26.133,Pass,
,,,,,,,,,,,,,,,,0.967876,,,,,,,,,,,,,96df03b8-98d0-4d70-a59c-b31a8726c70f,88,,"[73.8, 69.5]",3890332,1,,,,-2.0267222,,Right Foot,,,,"[68.7, 59.1]",,Ground Pass,,11.583178,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Free Kick,Philipp Lahm,19295.0,Right Midfield,5,Bayern Munich,169,"['eb5b1394-ceb5-43a4-9987-06eb81ba8567', 'ef468f4f-c344-4617-9579-0161bd408f86']",29,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:29.236,Pass,True
,,,,,,,,,,,,,,,,1.0864,,,,,,,,,,,,,595a06d7-b75d-4650-b5af-4e485e6b3846,91,,"[68.5, 53.4]",3890332,1,,,,-0.7198551,,Left Foot,,,,"[82.3, 41.3]",,Ground Pass,,18.353474,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Midfield,5,Bayern Munich,169,['0bf9369d-981a-46f8-8da2-fd7258ca668a'],31,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:31.992,Pass,
,,,,,,,,,,,,,,,,0.726202,,,,,,,,,,,,,6807a098-3218-421a-b53d-a5335c87f128,95,,"[82.7, 41.1]",3890332,1,,,,1.3045443,,Right Foot,,,,"[85.7, 52.1]",,Low Pass,,11.401754,,,Robert Lewandowski,5668.0,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,5,Bayern Munich,169,"['5215bb53-fa88-4307-9252-09f8868acaf3', '5b10d91b-b6a5-48a5-a026-c69f4fbdc450']",33,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:33.119,Pass,True
,,,,,,,,,,,,,,,,0.504904,,,,,,,,,,,,,934c212a-bf12-4a56-80f8-463eb4dd39db,99,,"[81.4, 49.6]",3890332,1,,,,-1.9549657,,Right Foot,,,,"[79.5, 44.9]",,Ground Pass,,5.0695167,,,Xabier Alonso Olano,20133.0,,,,,,1,From Free Kick,Robert Lewandowski,5668.0,Center Forward,5,Bayern Munich,169,"['0d9ac12d-43f8-4287-8f07-cd54fdb9490c', '0ed618a0-87dc-4925-9aab-2ddf2f2204bb']",34,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:34.760,Pass,True
,,,,,,,,,,,,,,,,0.964129,,,,,,,,,,,,,d0bab355-981e-40f2-9470-28f452e3ec79,102,,"[79.5, 44.9]",3890332,1,,,,1.8181503,,Right Foot,,,,"[74.5, 64.7]",,Ground Pass,,20.421556,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,5,Bayern Munich,169,['3b7f9521-ab57-4af7-9d78-f20ba1b06d2a'],35,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:35.855,Pass,
,,,,,,,,,,,,,,,,1.734546,,,,,,,,,,,,,6853a16d-2c4b-49ad-842c-dd6f917c0c3b,106,,"[78.9, 63.4]",3890332,1,,,,0.5581429,,Right Foot,,,,"[98.6, 75.7]",,Ground Pass,,23.224556,,,Thomas Müller,5562.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Midfield,5,Bayern Munich,169,['7d7c7c9d-7777-493b-b7cb-51d5415f1ed0'],37,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:37.807,Pass,
,,,,,,,,,,,,,,,,0.540514,,,,,,,,,,,,,5e686a16-a045-4203-942f-8d4345e5cce2,110,,"[104.8, 73.5]",3890332,1,,,,-1.4812163,,Right Foot,,,,"[106.3, 56.8]",,Ground Pass,,16.76723,Incomplete,,Philipp Lahm,19295.0,,,,,,1,From Free Kick,Thomas Müller,5562.0,Right Center Midfield,5,Bayern Munich,169,"['48a60ce9-1f61-4e48-8198-19e6b564ce31', '893a5712-56a2-434e-a8a7-d32241e3d99c', 'a85126d8-c308-490c-9373-ec62d5623aeb']",40,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:40.986,Pass,True
,,,,,,,,,,,,,,,,1.563181,,,,,,,,,,,,,8914db51-6886-4d3f-90a2-c004bc07598e,114,,"[4.1, 15.7]",3890332,1,,,,-0.24058951,,Left Foot,,,,"[36.3, 7.8]",,High Pass,,33.154938,Incomplete,,Anthony Ujah,12624.0,,,,,,1,From Free Kick,Alejandro Gálvez Jimena,6924.0,Left Center Back,5,Bayern Munich,169,"['2ecb104e-f419-4abf-86fb-e8760226b521', 'e8b0e917-deb4-4f7a-911c-ad0538d0bb96']",43,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:43.675,Pass,
,,,,,,,,,,,,,,,,1.153996,,,,,,,,,,,,,d67a7273-3101-4231-ad35-84f46c8192b7,118,,"[82.9, 71.0]",3890332,1,,,,-2.3632865,,Right Foot,,,,"[68.7, 57.0]",,Ground Pass,,19.940912,,,Jérôme Boateng,5578.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Midfield,5,Bayern Munich,169,['d98c6625-7ab6-4b39-b8a4-16da702f4e5a'],48,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:48.102,Pass,
