50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.736128,,,,,,,,,,,,,,,ad79436e-f878-41ae-ac9e-ead729c09187,21,,"[94.8, 0.1]",3890338,1,,,,,1.3432288,,,,,,"[97.0, 9.6]",Low Pass,,9.7514105,,,,Alexandru Iulian Maxim,8550.0,,,,,Throw-in,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,4,VfB Stuttgart,174,['506a431b-2a27-43a4-81c7-67d34380d26e'],3,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:03.834,Pass,
,,,,,,,,,,,,,,,,,1.535223,,,,,,,,,,,,,,,367729db-db2e-4c0f-bbb0-02e827dd6d0a,24,,"[98.5, 8.9]",3890338,1,,,,,-0.67114383,,Right Foot,,,,"[108.7, 0.8]",Ground Pass,,13.024976,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,1,From Throw In,Alexandru Iulian Maxim,8550.0,Left Wing,4,VfB Stuttgart,174,['3fed446d-4387-48f6-a232-fcd6a548477c'],4,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:04.670,Pass,
,,,,,,,,,,,,,,,,,0.227925,,,,,,,,,,,,,,,5abe08e5-cf8a-4fd2-b770-d3953ee8f80b,28,,"[114.1, 1.6]",3890338,1,,,,,1.418147,,Left Foot,,,,"[114.5, 4.2]",Low Pass,,2.6305892,,Incomplete,,Timo Werner,5557.0,,,,,,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,4,VfB Stuttgart,174,"['23ec5b72-02e7-4be9-b4cc-98ea11d1fa8f', 'c06bce44-d4b7-42f8-86bc-7bc18441e72c', 'c3231a11-30c9-4d73-86ce-8a4e347379b7']",6,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:06.891,Pass,True
,,,,,,,,,,,,,,,,,1.794695,,,,,,,,,,,,,,,81e928a6-c2ec-4f9d-877e-af185aaa9468,31,,"[120.0, 0.1]",3890338,1,,,,,1.7301891,5b9dc1d1-c781-498d-9f9d-7f67f51119ed,Right Foot,,,,"[113.2, 42.4]",High Pass,True,42.843086,,,,Martin Harnik,8557.0,True,True,Inswinging,,Corner,1,From Corner,Alexandru Iulian Maxim,8550.0,Left Wing,5,VfB Stuttgart,174,['bf142971-ea10-49fd-8ee4-e61a34713aee'],27,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:27.423,Pass,
,,,,,,,,,,,,,,,,,3.362652,,,,,,,,,,,,,,,be8e696d-408a-49c9-b832-4fdce3017dd2,36,,"[7.0, 36.1]",3890338,1,,,,,-0.2852911,,Left Foot,,,,"[71.1, 17.3]",High Pass,,66.80007,,,,Alfredo Morales,12304.0,,,,,Goal Kick,1,From Goal Kick,Ramazan Özcan,12319.0,Goalkeeper,6,Ingolstadt,189,['7e574d20-e87a-4393-936c-d1fc65097727'],55,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:55.058,Pass,
,,,,,,,,,,,,,,,,,1.443189,,,,,,,,,,,,,,,739b5ee8-8073-4720-83be-d42c1d39f79b,39,,"[71.9, 17.3]",3890338,1,,,,True,-0.04887409,,,,,,"[90.3, 16.4]",High Pass,,18.421997,,Incomplete,,Lukas Hinterseer,9103.0,,,,,,1,From Goal Kick,Alfredo Morales,12304.0,Left Defensive Midfield,6,Ingolstadt,189,"['3b1a7530-c4f7-4859-b144-5b8bd892957a', '512c63f6-21c2-47f9-b0d1-24078f899262', '6dc8f84e-0969-4eec-9ab9-f130305871d5']",58,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:58.461,Pass,True
,,,,,,,,,,,,,,,,,1.900335,,,,,,,,,,,,,,,b74f4166-b5e5-49cb-afe7-e1bb84d6c1b7,42,,"[33.4, 66.0]",3890338,2,,,,,-0.12877974,,Right Foot,,,,"[61.2, 62.4]",High Pass,,28.032124,,,,Timo Werner,5557.0,,,,,Recovery,1,From Goal Kick,Florian Klein,9728.0,Right Back,6,Ingolstadt,189,['c198172d-870c-4962-85ee-358095e2d711'],1,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:01.478,Pass,
,,,,,,,,,,,,,,,,,2.636898,,,,,,,,,,,,,,,45501aa8-35c1-40fc-84a9-104cb8b5248b,46,,"[61.0, 63.2]",3890338,2,,,,,0.6306813,,Right Foot,,,,"[73.6, 72.4]",High Pass,,15.601282,,Incomplete,,Martin Harnik,8557.0,,,,,,1,From Goal Kick,Timo Werner,5557.0,Center Forward,6,Ingolstadt,189,"['01f28b8a-20e8-4c90-a6b2-d7b820beaf37', 'af203a67-c572-4cb0-86ee-0cc8e5aa2fba']",4,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:04.200,Pass,
,,,,,,,,,,,,,,,,,0.012688,,,,,,,,,,,,,,,eee1f937-d285-4080-8600-6d538f950e1f,51,,"[47.1, 5.3]",3890338,2,,,,,-0.5247958,,Left Foot,,,,"[49.0, 4.2]",Ground Pass,,2.1954498,,Incomplete,,Mathew Leckie,5481.0,,,,,,1,From Goal Kick,Markus Suttner,3221.0,Left Back,6,Ingolstadt,189,"['2147d58b-ac37-4cf9-a775-dd5c24272697', '2bfc7ddd-8bdf-4be4-a662-4b998fb52645']",7,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:07.637,Pass,
,,,,,,,,,,,,,,,,,1.529391,,,,,,,,,,,,,,,55fede65-0ae0-457c-bc9d-5868b940f3ee,54,,"[49.2, 0.1]",3890338,2,,,,,0.29186815,,,,,,"[71.5, 6.8]",High Pass,,23.28476,,Unknown,,Lukas Hinterseer,9103.0,,,,,Throw-in,1,From Throw In,Markus Suttner,3221.0,Left Back,7,Ingolstadt,189,['2b5f9f9b-d51a-428a-9a2f-3c8c5093a94a'],15,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:15.775,Pass,
,,,,,,,,,,,,,,,,,1.311888,,,,,,,,,,,,,,,ae9eaf61-0ebf-4bff-9b42-30820e89576d,58,,"[77.5, 7.7]",3890338,2,,,,,0.70548654,,Right Foot,,,,"[103.8, 30.1]",High Pass,,34.546345,,,,Alfredo Morales,12304.0,,,,,Free Kick,1,From Free Kick,Pascal Groß,3097.0,Center Attacking Midfield,8,Ingolstadt,189,['7ce1ff37-a921-4ed3-bab3-d5a9d0e36648'],42,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:42.065,Pass,
,,,,,,,,,,,,,,,,,1.824611,,,,,,,,,,,,,,,29568996-8e09-4391-b43f-02330e33a4b0,61,,"[103.8, 30.1]",3890338,2,,,,True,1.199905,,,,,,"[110.8, 48.1]",High Pass,,19.313208,,Incomplete,,Lukas Hinterseer,9103.0,,,,,,1,From Free Kick,Alfredo Morales,12304.0,Left Defensive Midfield,8,Ingolstadt,189,"['019e8894-36dd-41f2-a35f-7f50721717e3', '13d06345-ac72-4847-a714-c20999c91232', '4b1bd2f9-2760-4a1e-8f7c-569922c96d56']",43,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:43.376,Pass,True
,,,,,,,,,,,,,,,,,2.419068,,,,,,,,,,,,,,,4b1bd2f9-2760-4a1e-8f7c-569922c96d56,63,,"[9.3, 32.0]",3890338,2,,,,,-0.9403949,,Head,,,,"[17.4, 20.9]",High Pass,,13.7411785,,Incomplete,,Alexandru Iulian Maxim,8550.0,,,,,Recovery,1,From Free Kick,Toni Šunjić,38172.0,Right Center Back,8,Ingolstadt,189,"['29568996-8e09-4391-b43f-02330e33a4b0', 'c0eec362-ce28-435a-82cd-70be74381fbf', 'cfbc987c-def8-4450-a365-c86b5759fe01']",45,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:45.201,Pass,
,,,,,,,,,,,,,,,,,1.407639,,,,,,,,,,,,,,,c07f165d-865f-4559-9a38-5bc77abc0e57,68,,"[114.9, 67.1]",3890338,2,,,,,-1.8378465,,Left Foot,True,,,"[109.1, 45.9]",High Pass,,21.97908,,,,Alfredo Morales,12304.0,,,,,,1,From Free Kick,Mathew Leckie,5481.0,Left Wing,8,Ingolstadt,189,['6cd180db-067c-4c51-8e03-ec910b3703b8'],50,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:50.572,Pass,
,,,,,,,,,,,,,,,,,0.617335,,,,,,,,,,,,,,,bb2a6e7f-49df-4b6e-9850-e9559110f7f8,71,,"[104.9, 45.9]",3890338,2,,,,True,-0.83535653,5248bdf2-7f26-441c-ba03-b645fc5b4fff,,,,,"[106.8, 43.8]",Low Pass,,2.8319604,,,,Romain Brégerie,13332.0,True,,,,,1,From Free Kick,Alfredo Morales,12304.0,Left Defensive Midfield,8,Ingolstadt,189,"['05b398d2-162b-4fa8-9069-9bdd29ded7e8', '2e27f755-24b4-4e41-aace-80716813f6a9']",53,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:53.017,Pass,True
,,,,,,,,,,,,,,,,,2.872756,,,,,,,,,,,,,,,f2c3dc5a-82b3-4e37-9bb1-8a7ed6feb27f,83,,"[6.0, 36.0]",3890338,4,,,,,-0.32365713,,Right Foot,,,,"[68.9, 14.9]",High Pass,,66.3447,,Incomplete,,Alexandru Iulian Maxim,8550.0,,,,,Goal Kick,1,From Goal Kick,Przemysław Tytoń,9082.0,Goalkeeper,10,VfB Stuttgart,174,"['ca557086-67d6-4bd7-b725-a80de71c2a09', 'dc6c3ad3-cb53-431b-b819-adf6aacf4517']",18,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:18.965,Pass,
,,,,,,,,,,,,,,,,,1.97211,,,,,,,,,,,,,,,ca557086-67d6-4bd7-b725-a80de71c2a09,85,,"[51.2, 65.2]",3890338,4,,,,,2.2246828,,Head,,,,"[43.0, 75.9]",High Pass,,13.480727,,,,Tobias Levels,40460.0,,,,,Recovery,1,From Goal Kick,Pascal Groß,3097.0,Center Attacking Midfield,10,VfB Stuttgart,174,"['826e0015-093b-4acc-9f12-d1b4677f476c', 'f2c3dc5a-82b3-4e37-9bb1-8a7ed6feb27f']",21,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:21.838,Pass,
,,,,,,,,,,,,,,,,,1.441548,,,,,,,,,,,,,,,74729d90-5742-432c-9718-7a8cb7c1e61e,88,,"[43.2, 75.7]",3890338,4,,,,,0.27569097,,Right Foot,,,,"[58.4, 80.0]",High Pass,,15.796518,,Out,,,,,,,,,1,From Goal Kick,Tobias Levels,40460.0,Right Back,10,VfB Stuttgart,174,,23,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:23.900,Pass,
,,,,,,,,,,,,,,,,,0.908956,,,,,,,,,,,,,,,5b2f6d43-1dc1-4815-82f5-74637a0736a5,89,,"[74.3, 0.1]",3890338,4,,,,,0.290787,,,,,,"[88.0, 4.2]",Low Pass,,14.300349,,,,Alexandru Iulian Maxim,8550.0,,,,,Throw-in,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,11,VfB Stuttgart,174,['61cfa7f0-e626-4313-bbe5-343226f069da'],30,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:30.482,Pass,
,,,,,,,,,,,,,,,,,0.728291,,,,,,,,,,,,,,,0d23a56b-f6f6-446c-bf32-4a59fbfa9b8c,91,,"[89.3, 5.3]",3890338,4,,,,,1.79482,,Right Foot,,,,"[87.5, 13.2]",Low Pass,,8.1024685,,Incomplete,,Daniel Didavi,8243.0,,,,,,1,From Throw In,Alexandru Iulian Maxim,8550.0,Left Wing,11,VfB Stuttgart,174,"['89de6146-6a53-4d72-8a03-9d4132f34600', 'c00a489e-38b2-4403-acb4-01a6db0c598b']",31,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:31.391,Pass,
,,,,,,,,,,,,,,,,,4.997943,,,,,,,,,,,,,,,c00a489e-38b2-4403-acb4-01a6db0c598b,93,,"[32.6, 66.9]",3890338,4,,,,,-0.06700266,,Right Foot,,,,"[93.7, 62.8]",High Pass,,61.237408,,Incomplete,,Lukas Hinterseer,9103.0,,,,,Recovery,1,From Throw In,Romain Brégerie,13332.0,Right Defensive Midfield,11,VfB Stuttgart,174,"['0d23a56b-f6f6-446c-bf32-4a59fbfa9b8c', 'f0c83af1-6291-4045-8546-a84e117cd011', 'f82d7f04-8a87-4fea-a1a1-ff5269a65fd3']",32,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:32.119,Pass,
,,,,,,,,,,,,,,,,,1.9603,,,,,,,,,,,,,,,f0c83af1-6291-4045-8546-a84e117cd011,95,,"[26.4, 17.3]",3890338,4,,,,,2.557446,,Head,,,,"[8.4, 29.2]",High Pass,,21.577997,,,,Przemysław Tytoń,9082.0,,,,,Recovery,1,From Throw In,Toni Šunjić,38172.0,Right Center Back,11,VfB Stuttgart,174,"['c00a489e-38b2-4403-acb4-01a6db0c598b', 'f83f09ec-c69d-4210-b530-882969cc59b0']",37,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:37.117,Pass,
,,,,,,,,,,,,,,,,,2.503801,,,,,,,,,,,,,,,41951e43-0c63-45ab-8ac2-77aaffa975bc,97,,"[10.1, 30.5]",3890338,4,,True,,,-0.75826496,,Keeper Arm,,,,"[34.7, 7.2]",Ground Pass,,33.882885,,,,Timo Baumgartl,8956.0,,,,,,1,From Throw In,Przemysław Tytoń,9082.0,Goalkeeper,11,VfB Stuttgart,174,['e056664e-281c-4932-805c-3b8d180d85f4'],48,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:48.747,Pass,
,,,,,,,,,,,,,,,,,2.842552,,,,,,,,,,,,,,,ecfd47f7-d431-443d-96d9-6f9b141a9d7f,100,,"[37.9, 5.1]",3890338,4,,,,,0.12689424,,Left Foot,,,,"[91.2, 11.9]",High Pass,,53.73202,,Incomplete,,Timo Werner,5557.0,,,,,,1,From Throw In,Timo Baumgartl,8956.0,Left Center Back,11,VfB Stuttgart,174,"['2dfe5569-6f70-44b3-a860-9942c08abc69', '48ee8cee-6fb2-41d8-a4e9-19741667bdd4', '696db6a4-86d1-4c4b-93fc-e8baa59f826d']",52,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:04:52.010,Pass,True
,,,,,,,,,,,,,,,,,0.553821,,,,,,,,,,,,,,,05cf92ef-cabb-4b39-9fb2-06ce15dbf4f8,103,,"[100.2, 0.1]",3890338,5,,,,,1.7154107,,,,,,"[98.7, 10.4]",Low Pass,,10.40865,,,,Timo Werner,5557.0,,,,,Throw-in,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,12,VfB Stuttgart,174,['a4c80579-ad15-4304-b030-5f5cc9189770'],0,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:00.406,Pass,
,,,,,,,,,,,,,,,,,1.249675,,,,,,,,,,,,,,,8f20a95f-204d-4ad0-a380-39ab1db4a12d,107,,"[87.5, 12.1]",3890338,5,,,,,1.7691581,08a762d5-f73c-4e53-93ca-80c2f5b3b1c6,Right Foot,,,,"[83.5, 32.0]",Ground Pass,,20.298029,,,,Florian Klein,9728.0,True,,,,,1,From Throw In,Timo Werner,5557.0,Center Forward,12,VfB Stuttgart,174,['c8d8c0d1-32f1-44a9-910f-2fdaf2866a10'],4,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:04.161,Pass,
,,,,,,,,,,,,,,,,,3.816865,,,,,,,,,,,,,,,882d084f-0470-4873-8c78-7d7945c1f61c,112,,"[7.0, 36.1]",3890338,5,,,,,-0.16169645,,Left Foot,,,,"[77.5, 24.6]",High Pass,,71.431786,,,,Mathew Leckie,5481.0,,,,,Goal Kick,1,From Goal Kick,Ramazan Özcan,12319.0,Goalkeeper,13,Ingolstadt,189,['c2340a82-c3f7-42bc-9c83-bf63418eafc7'],39,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:39.379,Pass,
,,,,,,,,,,,,,,,,,1.483043,,,,,,,,,,,,,,,3ef6e643-8c20-4aa8-8ff4-c8d3f849a72a,115,,"[78.3, 24.3]",3890338,5,,,,True,0.4362572,,,,,,"[93.1, 31.2]",High Pass,,16.329422,,,,Stefan Lex,40463.0,,,,,,1,From Goal Kick,Mathew Leckie,5481.0,Left Wing,13,Ingolstadt,189,"['b38e6c81-e335-4f10-ba3d-130e5d3f0782', 'df60b532-7521-4407-aab1-bdca9dcd9495']",43,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:43.195,Pass,True
,,,,,,,,,,,,,,,,,0.71005,,,,,,,,,,,,,,,3b549aa3-9dff-415f-ae96-70ae9ec0b530,117,,"[95.2, 28.8]",3890338,5,,,,,-1.7196863,,Other,,,,"[94.6, 24.8]",Low Pass,,4.0447497,,,,Lukas Hinterseer,9103.0,,,,,,1,From Goal Kick,Stefan Lex,40463.0,Right Wing,13,Ingolstadt,189,['006595ea-cca5-4c6c-9fb9-7eec5fb31aa3'],44,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:05:44.678,Pass,
,,,,,,,,,,,,,,,,,3.204897,,,,,,,,,,,,,,,f96d163a-8dd6-4c28-a4bb-1cc3a4879a8f,120,,"[23.4, 52.3]",3890338,5,,,,,0.1384026,,Right Foot,,,,"[71.5, 59.0]",High Pass,,48.564392,,Incomplete,,Timo Werner,5557.0,,,,,Recovery,1,From Goal Kick,Timo Baumgartl,8956.0,Left Center Back,13,Ingolstadt,189,"['171cf1a3-0944-434a-b8f0-f7a461899312', 'a0c83e6a-bd4e-40e1-b98e-4cb341d7d0a8']",46,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:46.387,Pass,
