50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.431718,,,,,,,,,,,,,3ed8783e-8a0b-4709-b58e-3b6cf9a8fe80,28,,"[7.8, 74.8]",3890359,0,,,,,-1.7078625,,Left Foot,,,,"[6.6, 66.1]",,Ground Pass,,8.782369,,,,Dominik Maroh,11286.0,,,,,,1,From Kick Off,Marcel Risse,8823.0,Right Back,2,Bayer Leverkusen,904,['20f75755-e3b9-4ba6-a6cf-1c7ea5511741'],14,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:14.263,Pass,
,,,,,,,,,,,,,,,,1.813418,,,,,,,,,,,,,0407566c-001b-4839-8a53-2cf82e60765f,31,,"[3.7, 68.4]",3890359,0,,,,,-0.15146261,,Right Foot,,,,"[41.7, 62.6]",,High Pass,,38.440083,,Incomplete,,Philipp Hosiner,10902.0,,,,,,1,From Kick Off,Dominik Maroh,11286.0,Right Center Back,2,Bayer Leverkusen,904,"['2ba0c5f7-55ea-4a23-b2ad-23ee51103b79', 'e298797c-835d-4630-bb9f-73dc65a643c9']",15,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:15.775,Pass,
,,,,,,,,,,,,,,,,1.354259,,,,,,,,,,,,,2ba0c5f7-55ea-4a23-b2ad-23ee51103b79,33,,"[78.4, 17.5]",3890359,0,,,,,0.33001482,,Right Foot,,,,"[96.5, 23.7]",,Ground Pass,,19.132433,,,,Javier Hernández Balcázar,3058.0,,,,,Recovery,1,From Kick Off,Ömer Toprak,8573.0,Right Defensive Midfield,2,Bayer Leverkusen,904,"['0407566c-001b-4839-8a53-2cf82e60765f', '14785c24-7848-482f-b2e9-8b242e99e3a6']",17,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:17.588,Pass,
,,,,,,,,,,,,,,,,0.650373,,,,,,,,,,,,,b6a64029-78aa-43d4-9bd6-a79c5b9ce736,43,,"[25.6, 56.3]",3890359,0,,,,,-0.5569015,,Right Foot,,,,"[30.9, 53.0]",,Ground Pass,,6.2433963,,,,Philipp Hosiner,10902.0,,,,,,1,From Kick Off,Matthias Lehmann,8827.0,Right Defensive Midfield,2,Bayer Leverkusen,904,['d54cce7d-5d75-4087-bd80-416748ba6b5f'],20,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:20.580,Pass,
,,,,,,,,,,,,,,,,3.474845,,,,,,,,,,,,,e4db9083-ea94-4217-9f9b-a4a0376875de,47,,"[32.0, 52.0]",3890359,0,,,,,-0.3812574,,Right Foot,,,,"[77.9, 33.6]",,High Pass,,49.450684,,Incomplete,,Anthony Modeste,23486.0,,,,,,1,From Kick Off,Philipp Hosiner,10902.0,Right Center Forward,2,Bayer Leverkusen,904,"['059b9e0f-f6fb-4ef1-a1e1-c92ce4695564', '55296a80-93f2-4cbe-b0ec-e8080888881b', 'd1e59a68-9cce-4d40-994d-a2bee5423540']",22,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:22.022,Pass,True
,,,,,,,,,,,,,,,,2.666784,,,,,,,,,,,,,d1e59a68-9cce-4d40-994d-a2bee5423540,50,,"[42.2, 46.5]",3890359,0,,,,True,0.36982793,,,,,,"[64.9, 55.3]",,High Pass,,24.346046,,,,Karim Bellarabi,8213.0,,,,,Recovery,1,From Kick Off,Jonathan Tah,8221.0,Right Center Back,2,Bayer Leverkusen,904,"['32b976dc-354c-489b-81ff-438a03af252a', '6b4bc983-d97a-4a10-8227-24118f9305c3', 'e4db9083-ea94-4217-9f9b-a4a0376875de']",25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:25.496,Pass,True
,,,,,,,,,,,,,,,,0.891815,,,,,,,,,,,,,058265a6-4bab-4f3a-b08c-cc5ed7de80b5,56,,"[51.1, 24.2]",3890359,0,,,,,-0.8913825,,Right Foot,,,,"[57.4, 16.4]",,Low Pass,,10.026465,,Unknown,,Leonardo Bittencourt,8826.0,,,,,,1,Regular Play,Jonas Hector,6040.0,Left Back,3,FC Köln,186,['fa02ac89-190c-4fba-be51-7f06fe6280e7'],30,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:30.285,Pass,
,,,,,,,,,,,,,,,,3.035781,,,,,,,,,,,,,2d2c777d-e532-4c54-8d8c-4188450a8ce2,61,,"[55.9, 18.8]",3890359,0,,,,,2.2974386,,Left Foot,,,,"[33.5, 44.0]",,Ground Pass,,33.716465,,,,Dominik Maroh,11286.0,,,,,Free Kick,1,From Free Kick,Jonas Hector,6040.0,Left Back,4,FC Köln,186,['30cbe451-ef76-4715-b368-2d6799f9802c'],40,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:40.958,Pass,
,,,,,,,,,,,,,,,,2.294032,,,,,,,,,,,,,7cab2beb-0e13-477b-919e-55d5fe39fca5,64,,"[32.8, 44.6]",3890359,0,,,,,-1.7234457,,Right Foot,,,,"[29.6, 23.8]",,Ground Pass,,21.044714,,,,Dominique Heintz,8828.0,,,,,,1,From Free Kick,Dominik Maroh,11286.0,Right Center Back,4,FC Köln,186,['8b8f21e3-c55e-4de6-966b-ced84ebe7286'],47,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:47.275,Pass,
,,,,,,,,,,,,,,,,2.37909,,,,,,,,,,,,,005e606e-3d20-4fd7-8b38-f5a9ef96b94c,67,,"[30.9, 22.9]",3890359,0,,,,,-0.5229002,,Left Foot,,,,"[53.8, 9.7]",,Ground Pass,,26.431988,,,,Jonas Hector,6040.0,,,,,,1,From Free Kick,Dominique Heintz,8828.0,Left Center Back,4,FC Köln,186,['5944e960-6d70-4922-b577-7ca147ac93f4'],50,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:50.143,Pass,
,,,,,,,,,,,,,,,,0.162842,,,,,,,,,,,,,b74ab832-e20c-4049-9fa5-1a1146fc8bd7,70,,"[65.2, 6.4]",3890359,0,,,,,0.49642277,,Right Foot,,,,"[67.6, 7.7]",,Ground Pass,,2.7294688,,Incomplete,,Leonardo Bittencourt,8826.0,,,,,,1,From Free Kick,Jonas Hector,6040.0,Left Back,4,FC Köln,186,"['ba53ccac-f100-4638-9945-4e02d1fd1574', 'cce52490-95e2-41f7-bbc9-cb52b8d4e9ee']",52,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:52.829,Pass,
,,,,,,,,,,,,,,,,1.268829,,,,,,,,,,,,,1366d1e2-fd1f-4855-a97f-e417e4939fc7,73,,"[79.1, 0.1]",3890359,1,,,,,0.45807663,,,,,,"[93.5, 7.2]",,Low Pass,,16.055218,,,,Philipp Hosiner,10902.0,,,,,Throw-in,1,From Throw In,Jonas Hector,6040.0,Left Back,5,FC Köln,186,['ccb88842-2749-4e79-900d-4a6833bebd2c'],2,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:02.926,Pass,
,,,,,,,,,,,,,,,,0.624709,,,,,,,,,,,,,89be875d-2f65-467e-82cf-af3720c1a718,82,,"[75.0, 8.0]",3890359,1,,,,,-0.39852244,,Right Foot,,,,"[80.7, 5.6]",,Ground Pass,,6.1846585,,,,Jonas Hector,6040.0,,,,,Recovery,1,From Throw In,Kevin Vogt,8397.0,Left Defensive Midfield,5,FC Köln,186,['cca11168-ddcc-40a8-8a17-20d386787df0'],6,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:06.959,Pass,
,,,,,,,,,,,,,,,,0.815724,,,,,,,,,,,,,92651ecc-08ba-491e-85bd-7a4ddc552dde,85,,"[81.2, 5.6]",3890359,1,,,,,2.2581491,,Left Foot,,,,"[75.7, 12.3]",,Ground Pass,,8.668333,,Incomplete,,Kevin Vogt,8397.0,,,,,,1,From Throw In,Jonas Hector,6040.0,Left Back,5,FC Köln,186,"['01c1e88e-ebbc-4ad7-a0f2-3a27e861611a', '5b6296b8-5bdb-42e8-805e-4f61d95812c8']",8,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:08.208,Pass,
,,,,,,,,,,,,,,,,1.117091,,,,,,,,,,,,,4c10b2e9-0126-4ea2-bb37-6a0da3313737,89,,"[46.3, 71.4]",3890359,1,,,,,-0.26299474,,Right Foot,,,,"[56.7, 68.6]",,Low Pass,,10.770329,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,,1,From Throw In,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,5,FC Köln,186,"['4822a8b4-0dfc-4889-9381-a830aa80e948', 'b93d33a1-1847-48f5-b950-1099caa40abb']",9,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:09.967,Pass,
,,,,,,,,,,,,,,,,4.472916,,,,,,,,,,,,,ed6c615f-6940-41d4-ab99-dbadd43ae3e2,93,,"[62.4, 11.8]",3890359,1,,,,,2.866207,,Right Foot,,,,"[12.5, 25.9]",,Ground Pass,,51.853832,,,,Timo Horn,8821.0,,,,,,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,5,FC Köln,186,['df3974a5-868e-4c74-ac11-a70d58d93b71'],11,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:11.771,Pass,
,,,,,,,,,,,,,,,,1.820942,,,,,,,,,,,,,8461b9f7-6ba6-4435-9a62-dde6c58df966,96,,"[13.0, 26.4]",3890359,1,,,,,-0.34581593,,Right Foot,,,,"[26.6, 21.5]",,Ground Pass,,14.455794,,,,Dominique Heintz,8828.0,,,,,,1,From Throw In,Timo Horn,8821.0,Goalkeeper,5,FC Köln,186,['8ab23b11-0df1-45c4-ac4b-a37a089d8048'],19,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:19.978,Pass,
,,,,,,,,,,,,,,,,2.180107,,,,,,,,,,,,,69ee0ec8-97fd-4e51-b6b7-53e384b6300e,99,,"[25.1, 20.7]",3890359,1,,,,,2.4406087,,Left Foot,,,,"[11.0, 32.6]",,Ground Pass,,18.450474,,,,Timo Horn,8821.0,,,,,,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,5,FC Köln,186,['842586fc-fe2c-4733-ad78-c43677e7b203'],22,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:22.404,Pass,
,,,,,,,,,,,,,,,,3.259945,,,,,,,,,,,,,38f22f91-b2a3-4d49-9e71-35ebfdae9cb5,102,,"[12.5, 34.4]",3890359,1,,,,,0.20967242,,Left Foot,,,,"[75.0, 47.7]",,High Pass,,63.899452,,,,Anthony Modeste,23486.0,,,,,,1,From Throw In,Timo Horn,8821.0,Goalkeeper,5,FC Köln,186,['a70b5cbb-4c22-4601-98db-1375ab426649'],30,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:30.469,Pass,
,,,,,,,,,,,,,,,,1.641964,,,,,,,,,,,,,45f3dc76-4c2c-4b5d-8ba0-a0493f105161,105,,"[75.0, 47.7]",3890359,1,,,,True,0.37385753,,,,,,"[88.0, 52.8]",,High Pass,,13.964598,,Unknown,,Yūya Ōsako,5679.0,,,,,,1,From Throw In,Anthony Modeste,23486.0,Left Center Forward,5,FC Köln,186,"['82ef9a76-750c-41bf-8863-b262028c1a6e', 'd560a4f1-7321-4f7e-b787-d5356d1c22bb']",33,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:33.729,Pass,True
,,,,,,,,,,,,,,,,2.610278,,,,,,,,,,,,,2d1e88f7-b15c-4da6-969a-9e6d6f5e7c92,109,,"[25.2, 25.7]",3890359,2,,,,,0.06577325,,Right Foot,,,,"[92.0, 30.1]",,High Pass,,66.944756,,Incomplete,,Hakan Çalhanoğlu,7039.0,,,,,Free Kick,1,From Free Kick,Bernd Leno,15581.0,Goalkeeper,6,Bayer Leverkusen,904,"['3b2d968e-ef35-4776-a1e4-fe89fb211567', 'e433d84e-fe0f-4d30-af4c-9a3a78007f66']",4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:04.120,Pass,
,,,,,,,,,,,,,,,,1.131131,,,,,,,,,,,,,3b2d968e-ef35-4776-a1e4-fe89fb211567,111,,"[28.1, 50.0]",3890359,2,,,,,0.32855317,,Head,,,,"[36.9, 53.0]",,Low Pass,,9.297312,,,,Matthias Lehmann,8827.0,,,,,Recovery,1,Regular Play,Dominik Maroh,11286.0,Right Center Back,7,FC Köln,186,"['2d1e88f7-b15c-4da6-969a-9e6d6f5e7c92', '5f31aaf4-b092-4c82-9313-f2b08afff274']",6,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:06.730,Pass,
,,,,,,,,,,,,,,,,1.852929,,,,,,,,,,,,,879484ee-9fe6-4f1b-8c01-c3dee803e106,114,,"[36.9, 52.3]",3890359,2,,,,,-1.286722,,Right Foot,,,,"[44.9, 24.9]",,Ground Pass,,28.544,,,,Leonardo Bittencourt,8826.0,,,,,,1,Regular Play,Matthias Lehmann,8827.0,Right Defensive Midfield,7,FC Köln,186,['76a2ef66-48f6-409a-8d72-366c26c89669'],7,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:07.901,Pass,
,,,,,,,,,,,,,,,,2.716811,,,,,,,,,,,,,440d2153-0d9c-4675-b021-e5cfda02faac,117,,"[44.9, 25.6]",3890359,2,,,,,-2.1837938,,Right Foot,,,,"[36.6, 13.8]",,Ground Pass,,14.426711,,,,Jonas Hector,6040.0,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Left Midfield,7,FC Köln,186,['166e5144-a60a-4117-b959-c81a553ee8dd'],9,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:09.794,Pass,
,,,,,,,,,,,,,,,,0.10124,,,,,,,,,,,,,3a0e3322-06f5-4feb-a1ef-80bccb476935,121,,"[36.3, 12.6]",3890359,2,,,,,-0.24497867,,Left Foot,,,,"[39.1, 11.9]",,Low Pass,,2.886174,,Incomplete,,,,,,,,,1,Regular Play,Jonas Hector,6040.0,Left Back,7,FC Köln,186,['a3dd1581-3383-4def-92cc-3447efd6c3fb'],12,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:12.718,Pass,
,,,,,,,,,,,,,,,,1.900362,,,,,,,,,,,,,e5d61530-cabb-46ad-be2d-cd772c66cd90,123,,"[41.9, 0.1]",3890359,2,,,,,0.2573237,,,,,,"[64.7, 6.1]",,High Pass,,23.57626,,,,Anthony Modeste,23486.0,,,,,Throw-in,1,From Throw In,Jonas Hector,6040.0,Left Back,8,FC Köln,186,['ab4eb5c7-7f9f-4435-b52a-9a7d40ed29cc'],21,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:21.761,Pass,
,,,,,,,,,,,,,,,,0.296443,,,,,,,,,,,,,98a04526-5bf7-434e-a871-c378f8c851c6,126,,"[64.1, 6.5]",3890359,2,,,,,0.19739556,,Left Foot,,,,"[67.6, 7.2]",,Low Pass,,3.5693138,,Incomplete,,Philipp Hosiner,10902.0,,,,,,1,From Throw In,Anthony Modeste,23486.0,Left Center Forward,8,FC Köln,186,"['8feef252-9b35-4634-9e6c-7904d180ed65', 'f23ae672-6a07-44d2-9b3e-6c146e1aba1d']",24,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:24.507,Pass,
,,,,,,,,,,,,,,,,1.833167,,,,,,,,,,,,,c794968a-82fc-42ca-895b-778137d74be0,129,,"[73.8, 0.1]",3890359,2,,,,,0.3596471,,,,,,"[98.8, 9.5]",,High Pass,,26.7088,,,,Philipp Hosiner,10902.0,,,,,Throw-in,1,From Throw In,Jonas Hector,6040.0,Left Back,9,FC Köln,186,['d8ecbe76-bbc0-4530-bcf2-f112c7c84288'],39,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:39.370,Pass,
,,,,,,,,,,,,,,,,1.8925,,,,,,,,,,,,,423c99f4-c970-453e-ba65-cefb0295f983,143,,"[6.0, 73.2]",3890359,2,,,,,-0.21214375,,Right Foot,,,,"[32.0, 67.6]",,Ground Pass,,26.596241,,Incomplete,,Hakan Çalhanoğlu,7039.0,,,,,,1,From Throw In,Wendell Nascimento Borges,8212.0,Right Back,9,FC Köln,186,"['1421fd44-a113-4060-bd8e-eb4cbbc141cc', '3a61ef3d-3bce-438b-8647-c0b028fa5cb0', 'a493739b-f1b4-406c-bfb9-26d33ea6900a']",50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:50.690,Pass,True
,,,,,,,,,,,,,,,,2.152837,,,,,,,,,,,,,1421fd44-a113-4060-bd8e-eb4cbbc141cc,146,,"[88.1, 12.5]",3890359,2,,,,,-0.7194562,,Right Foot,,,,"[99.4, 2.6]",,Ground Pass,,15.023315,,,,Philipp Hosiner,10902.0,,,,,Recovery,1,From Throw In,Kevin Vogt,8397.0,Left Defensive Midfield,9,FC Köln,186,"['423c99f4-c970-453e-ba65-cefb0295f983', '7ddaa349-0ec4-477e-91cd-2f8595680b86', 'dceba984-2ffa-4587-825e-77ef08f47c7e']",52,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:52.582,Pass,True
,,,,,,,,,,,,,,,,0.265344,,,,,,,,,,,,,1de9bd2b-774c-4f3f-9d43-04d1aa8f6004,149,,"[100.1, 2.6]",3890359,2,,,,,3.1415927,,Right Foot,,,,"[97.5, 2.6]",,Ground Pass,,2.6,,Incomplete,,Jonas Hector,6040.0,,,,,,1,From Throw In,Philipp Hosiner,10902.0,Right Center Forward,9,FC Köln,186,"['6e939c56-dad3-40fa-8b78-183b80ac095c', '76b793cd-b828-4626-9bc7-89306a68c2f6']",54,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:54.775,Pass,
