50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.356493,,,,,,,,,,,,,,98383a0a-cc4d-45bd-99a9-7dd5abc8d021,1687,,,"[15.8, 5.5]",3890479,45,,,,0.27934206,,Left Foot,,,,"[53.8, 16.4]",,High Pass,,39.53239,,,,,Elias Kachunga,2968.0,,,,,Recovery,2,Regular Play,Markus Suttner,3221.0,Left Back,131,Ingolstadt,189,['9206be0a-ad15-463b-bb96-e525d2065d13'],51,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:51.627,Pass,
,,,,,,,,,,,,,,,,,,2.942444,,,,,,,,,,,,,,8552e774-5255-4a93-ba66-13ea088b2f95,1690,,,"[54.2, 16.4]",3890479,45,,,True,2.3561945,,,,,,"[39.4, 31.2]",,Low Pass,,20.93036,,,,,Pascal Groß,3097.0,,,,,,2,Regular Play,Elias Kachunga,2968.0,Center Forward,131,Ingolstadt,189,"['a9d13b4f-cd12-48bb-8ee7-aad1fc6ee512', 'd573ef42-84f8-4554-a846-5e6a613947ff']",53,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:53.984,Pass,True
,,,,,,,,,,,,,,,,,,1.087402,,,,,,,,,,,,,,3c66c85b-76a8-4f80-93b8-aa11cc833c35,1694,,,"[71.7, 24.3]",3890479,46,,,,-0.98779994,,Right Foot,,,,"[83.9, 5.8]",,Ground Pass,,22.160551,,,,,Elias Kachunga,2968.0,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,131,Ingolstadt,189,"['e47c07d1-ca2d-49b4-b20e-e2c70e788c26', 'ebe90232-8c35-4461-a933-929502cfc489']",2,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:02.277,Pass,True
,,,,,,,,,,,,,,,,,,1.23964,,,,,,,,,,,,,,8ac5db2c-5c87-43ab-a592-6c149391adae,1698,,,"[81.0, 4.0]",3890479,46,,,,3.006065,,Right Foot,,,,"[63.4, 6.4]",,Ground Pass,,17.762882,,,,,Markus Suttner,3221.0,,,,,,2,Regular Play,Elias Kachunga,2968.0,Center Forward,131,Ingolstadt,189,"['328f477b-cf41-4ee6-a4b4-8e1556649098', 'd37a6ae3-6ec1-4d40-b43d-406d32e9fd70']",4,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:04.455,Pass,True
,,,,,,,,,,,,,,,,,,1.509901,,,,,,,,,,,,,,39858f33-e0fc-4ba5-bb7a-00c57df6e734,1700,,,"[63.4, 6.4]",3890479,46,,,,0.3334896,,Left Foot,,,,"[91.4, 16.1]",,Low Pass,,29.632584,,,Incomplete,,Elias Kachunga,2968.0,,,,,,2,Regular Play,Markus Suttner,3221.0,Left Back,131,Ingolstadt,189,"['b7738f58-7a46-47fb-bade-76a5f38c4b6d', 'bd3367cc-9819-489a-83ec-4dd895b56a31']",5,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:05.694,Pass,
,,,,,,,,,,,,,,,,,,1.237265,,,,,,,,,,,,,,aa737443-89cb-450f-b556-98fffef0debd,1704,,,"[20.1, 73.0]",3890479,46,,,,-0.8023457,,Right Foot,,,,"[28.8, 64.0]",,Ground Pass,,12.517588,,,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,,2,Regular Play,Yanni Regäsel,20950.0,Right Back,132,Eintracht Frankfurt,184,['d42f7b20-e442-40cc-918b-cc8c3dd104de'],12,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:12.147,Pass,
,,,,,,,,,,,,,,,,,,1.408198,,,,,,,,,,,,,,319935eb-7739-4e3e-a839-e7ef5b3f1c98,1707,,,"[27.8, 58.0]",3890479,46,,,,-0.33845544,,Right Foot,,,,"[40.3, 53.6]",,Ground Pass,,13.251792,,,,,Marco Russ,8812.0,,,,,,2,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,132,Eintracht Frankfurt,184,['97ff95d7-e8c7-43e2-934f-23dee51cd334'],15,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:15.353,Pass,
,,,,,,,,,,,,,,,,,,1.230217,,,,,,,,,,,,,,167f46af-a4fb-4354-a5d4-e7ae47c8af1d,1711,,,"[40.7, 54.3]",3890479,46,,,,3.1415927,,Right Foot,,,,"[25.9, 54.3]",,Ground Pass,,14.8,,,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,,2,Regular Play,Marco Russ,8812.0,Center Defensive Midfield,132,Eintracht Frankfurt,184,"['7c7e4e42-0279-4078-a380-e388db64f90a', '8fcd687d-1beb-43e6-81e1-1df0f6487829']",17,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:17.770,Pass,True
,,,,,,,,,,,,,,,,,,1.552457,,,,,,,,,,,,,,f5cffc7d-c09b-474c-bc2b-bb469aabcf77,1714,,,"[26.1, 54.3]",3890479,46,,,,-2.3236477,,Right Foot,,,,"[15.7, 43.2]",,Ground Pass,,15.210852,,,,,Lukáš Hrádecký,8667.0,,,,,,2,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,132,Eintracht Frankfurt,184,['7d408320-8e5c-46a9-a793-c35fdca26103'],19,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:19.954,Pass,
,,,,,,,,,,,,,,,,,,1.955701,,,,,,,,,,,,,,56749d42-7e12-41ea-8ad4-9887547d9114,1717,,,"[15.7, 42.7]",3890479,46,,,,-1.1670022,,Right Foot,,,,"[25.1, 20.7]",,Ground Pass,,23.924046,,,,,David Ángel Abraham,8678.0,,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,132,Eintracht Frankfurt,184,['7ecebeca-8975-48a0-ac69-2df18c40cd80'],21,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:21.547,Pass,
,,,,,,,,,,,,,,,,,,1.567678,,,,,,,,,,,,,,c59547e3-6c90-4e27-a98f-b008cd8cce63,1720,,,"[34.0, 21.6]",3890479,46,,,,0.17419411,,Right Foot,,,,"[69.8, 27.9]",,Low Pass,,36.3501,,,,,Gian-Luca Waldschmidt,8320.0,,,,,,2,Regular Play,David Ángel Abraham,8678.0,Left Center Back,132,Eintracht Frankfurt,184,['ec972411-eba9-4f6c-9e39-f797de0c6094'],26,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:26.107,Pass,
,,,,,,,,,,,,,,,,,,0.807453,,,,,,,,,,,,,,ecd520cf-3a29-45c5-a5d7-2dad60ce937e,1724,,,"[66.9, 27.3]",3890479,46,,,,-2.4714706,,Left Foot,,,,"[61.6, 23.1]",,Ground Pass,,6.762396,,,,,Szabolcs Huszti,18888.0,,,,,,2,Regular Play,Gian-Luca Waldschmidt,8320.0,Left Center Forward,132,Eintracht Frankfurt,184,"['9462acaf-080c-4293-8a74-737287273daa', 'f42c007b-6224-459c-8011-db7ef4e6171c']",28,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:28.427,Pass,True
,,,,,,,,,,,,,,,,,,1.501778,,,,,,,,,,,,,,c271b981-ed9f-42bd-b3ba-225dbc038e8b,1727,,,"[71.8, 14.1]",3890479,46,,,,-0.6224717,,Left Foot,,,,"[88.8, 1.9]",,Ground Pass,,20.924627,,,,,Bastian Oczipka,8504.0,,,,,,2,Regular Play,Szabolcs Huszti,18888.0,Left Center Midfield,132,Eintracht Frankfurt,184,['61d0d83d-5ee9-41ed-b7f5-869c8f99712d'],31,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:31.597,Pass,
,,,,,,,,,,,,,,,,,,1.565859,,,,,,,,,,,,,,486a835c-5f50-48eb-9653-cb9cfd07e794,1730,,,"[84.4, 1.9]",3890479,46,,,,0.06559917,,Right Foot,,,,"[98.1, 2.8]",,Ground Pass,,13.72953,,,,,Szabolcs Huszti,18888.0,,,,,,2,Regular Play,Bastian Oczipka,8504.0,Left Back,132,Eintracht Frankfurt,184,['e7311382-b1c2-41e0-9708-900ef871deaf'],34,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:34.144,Pass,
,,,,,,,,,,,,,,,,,,1.956838,,,,,,,,,,,,,,8bac0810-5546-4487-9c9e-8711292f28ea,1734,,,"[115.0, 5.2]",3890479,46,,,,1.8322068,,Left Foot,True,,,"[104.7, 43.7]",,High Pass,,39.853985,,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,2,Regular Play,Szabolcs Huszti,18888.0,Left Center Midfield,132,Eintracht Frankfurt,184,"['5a0a7de0-63ad-4b3a-82be-398f2844bdf7', '87065b0f-1bf9-4869-8a82-a0be97f1b2de']",37,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:37.733,Pass,True
,,,,,,,,,,,,,,,,,,1.568805,,,,,,,,,,,,,,af83afc9-5fc0-4c57-8ea2-348d03ea170f,1736,,,"[104.5, 44.4]",3890479,46,,,,-0.7419473,5eef2b74-d784-4c8c-8d6b-1fbc4ab11fcf,Head,,,,"[115.3, 34.5]",,High Pass,,14.650939,,,,,Gian-Luca Waldschmidt,8320.0,True,,,,,2,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,132,Eintracht Frankfurt,184,['858c3106-df97-49c3-bab1-bb7e2f1a216d'],39,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:39.690,Pass,
,,,,,,,,,,,,,,,,,,3.075251,,,,,,,,,,,,,,d6c95abb-e83a-45ac-a9b8-bec6f1b06ea4,1740,,,"[7.0, 36.1]",3890479,47,,,,0.29058558,,Left Foot,,,,"[70.2, 55.0]",,High Pass,,65.96552,,,Incomplete,,Moritz Hartmann,40464.0,,,,,Goal Kick,2,From Goal Kick,Ramazan Özcan,12319.0,Goalkeeper,133,Ingolstadt,189,"['6f26de1f-66be-475b-b171-e4021936f11b', '90eea25a-25a8-473a-8fc1-ff60a1a7a86b']",12,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:12.567,Pass,
,,,,,,,,,,,,,,,,,,1.697973,,,,,,,,,,,,,,6f26de1f-66be-475b-b171-e4021936f11b,1742,,,"[49.9, 25.1]",3890479,47,,,,0.21220352,,Head,,,,"[74.5, 30.4]",,High Pass,,25.16446,,,Incomplete,,Gian-Luca Waldschmidt,8320.0,,,,,Recovery,2,From Goal Kick,Marco Russ,8812.0,Center Defensive Midfield,133,Ingolstadt,189,"['bcd0998c-7c2a-40ae-a086-a32f1aa4b23e', 'd6c95abb-e83a-45ac-a9b8-bec6f1b06ea4', 'dcd6db00-1c4c-4bf8-85f2-f759f28aea77']",15,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:15.642,Pass,
,,,,,,,,,,,,,,,,,,2.122696,,,,,,,,,,,,,,bcd0998c-7c2a-40ae-a086-a32f1aa4b23e,1744,,,"[45.6, 49.7]",3890479,47,,,,0.9006262,,Head,,,,"[64.7, 73.8]",,High Pass,,30.750935,,,,,Moritz Hartmann,40464.0,,,,,Recovery,2,From Goal Kick,Marvin Matip,9106.0,Right Center Back,133,Ingolstadt,189,"['100a3f99-c415-4a4b-85ea-7cce0485d751', '6f26de1f-66be-475b-b171-e4021936f11b']",17,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:17.340,Pass,
,,,,,,,,,,,,,,,,,,1.356549,,,,,,,,,,,,,,a64ae731-7031-417d-b3bd-f4ecf152e2de,1748,,,"[70.6, 75.3]",3890479,47,,,,-0.748918,,Right Foot,,,,"[84.8, 62.1]",,Ground Pass,,19.387625,,,,,Stefan Lex,40463.0,,,,,,2,From Goal Kick,Moritz Hartmann,40464.0,Right Wing,133,Ingolstadt,189,"['5c227ecb-2583-4cc7-a60a-3995fe91e6ea', 'c7c86079-bb07-492a-b67b-0d89389c4368']",21,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:21.442,Pass,True
,,,,,,,,,,,,,,,,,,1.65082,,,,,,,,,,,,,,cc465054-793d-4368-9d7d-8fbcde554e2d,1751,,,"[84.8, 62.1]",3890479,47,,,,-0.62117624,,No Touch,,,,"[95.0, 54.8]",,Ground Pass,,12.543125,,True,,,Max Christiansen,12551.0,,,,,,2,From Goal Kick,Stefan Lex,40463.0,Left Wing,133,Ingolstadt,189,['41c5ffd3-ccbe-49a2-8567-6c508f5a95d7'],22,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:22.879,Pass,
,,,,,,,,,,,,,,,,,,1.35034,,,,,,,,,,,,,,1d735746-91f8-49ad-bfc4-d6b7a75e318a,1760,,,"[17.3, 41.6]",3890479,47,True,,,-0.17612217,,Right Foot,,,,"[40.9, 37.4]",,Ground Pass,,23.970816,,,,,Marco Russ,8812.0,,,,,Free Kick,2,From Free Kick,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,135,Eintracht Frankfurt,184,['7d8bbe8c-40d6-4809-970f-eb1870ca4fed'],40,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:40.858,Pass,
,,,,,,,,,,,,,,,,,,1.90015,,,,,,,,,,,,,,efea92d8-05bc-46f4-ba90-10d7ccb576e8,1762,,,"[39.9, 36.8]",3890479,47,True,,,2.60196,,Right Foot,,,,"[21.2, 48.0]",,Ground Pass,,21.797478,,,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,,2,From Free Kick,Marco Russ,8812.0,Center Defensive Midfield,135,Eintracht Frankfurt,184,['aee0bd40-ab07-403a-9b65-6541abb3dfdf'],44,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:44.537,Pass,
,,,,,,,,,,,,,,,,,,1.241197,,,,,,,,,,,,,,7ae3b5ac-aa89-4268-8f36-d44736d194be,1764,,,"[20.6, 47.0]",3890479,47,,,,-2.9463112,,Right Foot,,,,"[11.5, 45.2]",,Ground Pass,,9.276314,,,,,Lukáš Hrádecký,8667.0,,,,,,2,From Free Kick,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,135,Eintracht Frankfurt,184,['b8bcef6e-11f8-4ba5-be88-90e24f0a7584'],46,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:46.477,Pass,
,,,,,,,,,,,,,,,,,,3.511013,,,,,,,,,,,,,,3e6256d3-f26e-460c-8290-19117dbdd919,1767,,,"[11.5, 45.2]",3890479,47,,,,-0.21675171,,Right Foot,,,,"[77.8, 30.6]",,High Pass,,67.88851,,,Incomplete,,Gian-Luca Waldschmidt,8320.0,,,,,,2,From Free Kick,Lukáš Hrádecký,8667.0,Goalkeeper,135,Eintracht Frankfurt,184,"['34dce375-2ff5-42f1-9185-498fa0308efd', 'e5f4dace-fca7-412f-ba02-f854592689ea']",47,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:47.799,Pass,
,,,,,,,,,,,,,,,,,,1.132587,,,,,,,,,,,,,,34dce375-2ff5-42f1-9185-498fa0308efd,1770,,,"[42.3, 49.5]",3890479,47,,,True,0.29635185,,,,,,"[55.4, 53.5]",,High Pass,,13.69708,,,,,Pascal Groß,3097.0,,,,,Recovery,2,Regular Play,Marvin Matip,9106.0,Right Center Back,136,Ingolstadt,189,"['3e6256d3-f26e-460c-8290-19117dbdd919', 'eba88631-58cb-4a9c-b592-fc31b66a9c38', 'ed8fa682-8b68-4858-b5cc-c7da178978e6']",51,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:51.310,Pass,True
,,,,,,,,,,,,,,,,,,0.665318,,,,,,,,,,,,,,1b42d6b5-0a32-4e1c-a262-ad0fec000636,1774,,,"[56.0, 53.5]",3890479,47,,,,-2.1404283,,Right Foot,,,,"[50.3, 44.6]",,Ground Pass,,10.568822,,,,,Romain Brégerie,13332.0,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,136,Ingolstadt,189,"['248ac3a5-58b2-4297-9a38-a617c2961a33', 'f0a1790e-9b87-49bd-a3ea-d95b85783b76']",52,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:52.483,Pass,True
,,,,,,,,,,,,,,,,,,1.154467,,,,,,,,,,,,,,b19fe64c-34de-405b-89df-f98ed2d10179,1778,,,"[50.9, 44.7]",3890479,47,,,,1.6380522,,Right Foot,,,,"[49.6, 64.0]",,Ground Pass,,19.343733,,,,,Moritz Hartmann,40464.0,,,,,,2,Regular Play,Romain Brégerie,13332.0,Center Defensive Midfield,136,Ingolstadt,189,"['8b32ba73-1a37-430d-8a04-038d428ed251', 'd6747a67-0d3c-4754-b939-16c757a7cf6f']",53,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:53.718,Pass,True
,,,,,,,,,,,,,,,,,,1.011147,,,,,,,,,,,,,,14cee9f0-9da3-45fe-b98e-8b64b590117e,1785,,,"[76.9, 24.3]",3890479,47,,,,-0.76442224,,Left Foot,,,,"[84.2, 17.3]",,Ground Pass,,10.113852,,,,,Gian-Luca Waldschmidt,8320.0,,,,,,2,Regular Play,Szabolcs Huszti,18888.0,Left Center Midfield,136,Ingolstadt,189,['c4909096-55ee-43da-bcda-0129c5eaa96d'],57,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:57.095,Pass,
,,,,,,,,,,,,,,,,,,0.587875,,,,,,,,,,,,,,5d84c9e7-063f-480f-a966-d09cbf05331a,1792,,,"[12.9, 51.5]",3890479,48,,,,-0.6536359,,Right Foot,,,,"[17.6, 47.9]",,Ground Pass,,5.920304,,,,,Romain Brégerie,13332.0,,,,,Recovery,2,Regular Play,Robert Bauer,8394.0,Right Back,136,Ingolstadt,189,['ff6e886b-055a-4dcf-ad16-af8946e069dd'],2,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:02.059,Pass,
,,,,,,,,,,,,,,,,,,1.427892,,,,,,,,,,,,,,5b13d935-6581-4a71-aa28-3507e583be28,1799,,,"[106.8, 18.4]",3890479,48,,,,1.3567356,,Right Foot,True,,,"[111.8, 41.4]",,High Pass,,23.537205,,,Incomplete,,Haris Seferović,5543.0,,,,,,2,Regular Play,Makoto Hasebe,5681.0,Right Center Midfield,137,Eintracht Frankfurt,184,"['66e22ab1-5fb8-4f30-aa43-a661318b961d', '7d8da7f7-1c69-44d7-b2b0-b05205cd1d5f', 'e4426008-1420-4465-906a-732985a74b7b']",8,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:08.132,Pass,True
,,,,,,,,,,,,,,,,,,1.279069,,,,,,,,,,,,,,418cf98d-4fae-46ea-9532-4130e39602d7,1804,,,"[93.5, 35.4]",3890479,48,,,True,-0.46911204,,,,,,"[100.8, 31.7]",,High Pass,,8.184131,,,,,Gian-Luca Waldschmidt,8320.0,,,,,Recovery,2,Regular Play,Marco Russ,8812.0,Center Defensive Midfield,137,Eintracht Frankfurt,184,"['1bd05e05-ca88-47d9-891a-734200a9e918', 'e90a52ed-bcdc-4488-b92d-1c37d7961742']",12,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:12.566,Pass,True
,,,,,,,,,,,,,,,,,,3.374952,,,,,,,,,,,,,,51e7dc74-efc9-4970-8a19-5607eab9058a,1807,,,"[99.8, 35.2]",3890479,48,,,,0.5433265,,Right Foot,,,,"[120.0, 47.4]",,Ground Pass,,23.598305,,,Out,,Haris Seferović,5543.0,,,Through Ball,True,,2,Regular Play,Gian-Luca Waldschmidt,8320.0,Left Center Forward,137,Eintracht Frankfurt,184,['eeb5c378-1a72-4a3a-9098-c8242389ed04'],15,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:15.453,Pass,
,,,,,,,,,,,,,,,,,,3.661583,,,,,,,,,,,,,,b365d07c-e5d5-4c7b-98a4-850c5d5279d1,1809,,,"[7.0, 36.1]",3890479,48,,,,0.09297442,,Left Foot,,,,"[81.0, 43.0]",,High Pass,,74.32099,,,Incomplete,,Marvin Matip,9106.0,,,,,Goal Kick,2,From Goal Kick,Ramazan Özcan,12319.0,Goalkeeper,138,Ingolstadt,189,"['3b183d9b-4abd-4272-a957-d21fe8fb2d4d', '4d866fbe-ecc3-4b4d-a83e-d7907265398d']",40,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:40.723,Pass,
,,,,,,,,,,,,,,,,,,1.100502,,,,,,,,,,,,,,3b183d9b-4abd-4272-a957-d21fe8fb2d4d,1811,,,"[39.1, 37.1]",3890479,48,,,,-0.655106,,Head,,,,"[47.3, 30.8]",,Low Pass,,10.340696,,,Incomplete,,Szabolcs Huszti,18888.0,,,,,Recovery,2,From Goal Kick,David Ángel Abraham,8678.0,Left Center Back,138,Ingolstadt,189,"['5ade5557-95ec-4d57-a677-896f266fcf29', 'b365d07c-e5d5-4c7b-98a4-850c5d5279d1', 'da65498e-99ce-4a89-bb05-0fdec1243e14']",44,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:44.385,Pass,
,,,,,,,,,,,,,,,,,,0.797697,,,,,,,,,,,,,,89b273c0-992a-4875-94e7-84ea100002ef,1815,,,"[80.9, 53.8]",3890479,48,,,,0.37206775,,Right Foot,,,,"[93.2, 58.6]",,Ground Pass,,13.203408,,,Incomplete,,Stefan Lex,40463.0,,,,,,2,From Goal Kick,Pascal Groß,3097.0,Right Center Midfield,138,Ingolstadt,189,"['aa56e137-9488-470d-98e5-0bf7c8675d45', 'aec35d14-eaf8-45ec-9eb3-03503b50b885']",46,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:46.800,Pass,
,,,,,,,,,,,,,,,,,,0.718597,,,,,,,,,,,,,,7aff6c1a-d1f1-4406-ac11-3dc343ce446e,1819,,,"[29.4, 23.6]",3890479,48,,,,0.9796392,,Left Foot,,,,"[34.3, 30.9]",,Ground Pass,,8.792042,,,,,Marco Russ,8812.0,,,,,,2,Regular Play,Bastian Oczipka,8504.0,Left Back,139,Eintracht Frankfurt,184,['cacb7e50-5cba-4c9c-87dd-0e0a99649105'],48,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:48.476,Pass,
,,,,,,,,,,,,,,,,,,0.864387,,,,,,,,,,,,,,1128cf6f-1df7-4730-86e8-28d06acd2320,1821,,,"[34.3, 30.9]",3890479,48,,,,-1.2887975,,Right Foot,,,,"[37.4, 20.2]",,Ground Pass,,11.1400175,,,,,Szabolcs Huszti,18888.0,,,,,,2,Regular Play,Marco Russ,8812.0,Center Defensive Midfield,139,Eintracht Frankfurt,184,['1921ed1b-07f4-4cba-9157-8a6d66afd76e'],49,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:49.195,Pass,
,,,,,,,,,,,,,,,,,,2.272039,,,,,,,,,,,,,,d8a8037b-c5f1-43f1-9b42-1ee283b80a28,1825,,,"[41.9, 16.5]",3890479,48,,,,-0.6194264,,Left Foot,,,,"[64.9, 0.1]",,Ground Pass,,28.248186,,,Out,,Bastian Oczipka,8504.0,,,,,,2,Regular Play,Szabolcs Huszti,18888.0,Left Center Midfield,139,Eintracht Frankfurt,184,"['b68852ae-f80a-43dd-b57e-36ed9da8948d', 'de73976f-fb1b-409e-b2ad-994a7aed1428']",52,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:52.179,Pass,True
,,,,,,,,,,,,,,,,,,1.667909,,,,,,,,,,,,,,8a74ef9d-5678-4e48-b108-55967adf4359,1827,,,"[49.9, 80.0]",3890479,49,,,,-0.1005006,,,,,,"[73.7, 77.6]",,High Pass,,23.920702,,,,,Elias Kachunga,2968.0,,,,,Throw-in,2,From Throw In,Robert Bauer,8394.0,Right Back,140,Ingolstadt,189,['d835c47f-849a-49dd-9899-1836d5e6dc77'],9,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:09.769,Pass,
,,,,,,,,,,,,,,,,,,2.46612,,,,,,,,,,,,,,2aeaec60-1aae-43fd-a0a0-cd6af06af614,1830,,,"[73.2, 77.8]",3890479,49,,,True,-0.4446797,,,,,,"[88.1, 70.7]",,High Pass,,16.50515,,,Incomplete,,Stefan Lex,40463.0,,,,,,2,From Throw In,Elias Kachunga,2968.0,Center Forward,140,Ingolstadt,189,"['214469e1-98bb-466d-a68f-24a84a0ae4ce', '88bd2c81-f204-46ba-a7c3-4c446bb13f51', 'd2ff55dd-8ebd-4f90-986a-f64808c670e9']",11,,,,,,,,,,,,,,,,,Ingolstadt,189,00:04:11.437,Pass,True
,,,,,,,,,,,,,,,,,,1.673487,,,,,,,,,,,,,,d2ff55dd-8ebd-4f90-986a-f64808c670e9,1833,,,"[32.0, 9.4]",3890479,49,,,True,0.030066125,,,,,,"[45.3, 9.8]",,Low Pass,,13.306014,,,,,Bastian Oczipka,8504.0,,,,,Recovery,2,From Counter,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,141,Eintracht Frankfurt,184,"['2aeaec60-1aae-43fd-a0a0-cd6af06af614', 'f156584b-f53f-4384-8739-ce1b63f9d52b', 'f5114b53-0fc1-4b72-907b-07f0ef88eb5b']",13,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:04:13.903,Pass,True
,,,,,,,,,,,,,,,,,,2.472984,,,,,,,,,,,,,,67c9b270-9186-49bd-8b57-669172b42052,1835,,,"[45.3, 9.8]",3890479,49,,,,0.2777538,,Left Foot,,,,"[69.5, 16.7]",,High Pass,,25.16446,,,,,Gian-Luca Waldschmidt,8320.0,,,,,,2,From Counter,Bastian Oczipka,8504.0,Left Back,141,Eintracht Frankfurt,184,['8656de69-418a-46de-b2d2-b15dc65a3c8f'],15,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:04:15.577,Pass,
,,,,,,,,,,,,,,,,,,1.231432,,,,,,,,,,,,,,e6faaf97-000d-4a80-a78b-640a28274428,1837,,,"[69.5, 16.7]",3890479,49,,,,1.8692952,,Head,,,,"[65.9, 28.4]",,High Pass,,12.241323,,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,2,From Counter,Gian-Luca Waldschmidt,8320.0,Left Center Forward,141,Eintracht Frankfurt,184,['adc9ca56-003e-4742-9b74-436cfc7c8183'],18,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:04:18.050,Pass,
