ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.643756,,,,,,,,,,,,,,40d9669b-2eea-4b26-a295-3e6f64d43fbb,18,,"[103.4, 5.3]",3890489,0,,,,,2.010157,,Right Foot,,,,"[84.6, 45.3]",,High Pass,,44.19774,,,,Kingsley Coman,8217.0,,,True,,,,1,From Kick Off,Franck Bilal Ribéry,8223.0,Left Midfield,2,Bayern Munich,169,"['77e7ca7e-b447-420e-a2a5-1493a80a6510', 'e744c487-846c-45e1-81a3-1cb35cae2d00']",13,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:13.308,Pass,True
,,,,,,,,,,,,,,,,2.220938,,,,,,,,,,,,,,28220a39-d191-458b-8133-797e001cc731,22,,"[83.6, 45.9]",3890489,0,,,,,-2.7642684,,Right Foot,,,,"[61.9, 37.3]",,High Pass,,23.342022,,,,Joshua Kimmich,5579.0,,,,,,,1,From Kick Off,Kingsley Coman,8217.0,Right Midfield,2,Bayern Munich,169,"['4d223693-7051-413f-9f6e-e3f726adebe6', '7b770e2e-9723-410f-a65c-5236b827d750']",15,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:15.088,Pass,True
,,,,,,,,,,,,,,,,0.96744,,,,,,,,,,,,,,012c38d4-bc15-414e-a0d9-f4552c8936d9,25,,"[59.9, 41.1]",3890489,0,,,,,0.7940936,,Left Foot,,,,"[65.6, 46.9]",,Ground Pass,,8.132035,,,,Mario Götze,8227.0,,,,,,,1,From Kick Off,Joshua Kimmich,5579.0,Right Center Back,2,Bayern Munich,169,['c9e04d85-f996-4c18-8086-0fdd12474c67'],20,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:20.785,Pass,
,,,,,,,,,,,,,,,,1.274783,,,,,,,,,,,,,,8329d7fe-d67d-47a7-838f-f3dcdaee830a,29,,"[66.1, 45.9]",3890489,0,,,,,-1.451152,,Right Foot,,,,"[68.3, 27.6]",,Ground Pass,,18.431767,,,,Xabier Alonso Olano,20133.0,,,,,,,1,From Kick Off,Mario Götze,8227.0,Right Center Midfield,2,Bayern Munich,169,"['5102798f-da26-4d50-8507-2100926fb29a', '894d3f55-3870-4abe-a265-b3092564ee7a']",24,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:24.426,Pass,True
,,,,,,,,,,,,,,,,0.601563,,,,,,,,,,,,,,b657866f-1388-46c8-8ca0-467491342cfe,32,,"[69.9, 27.1]",3890489,0,,,,,-0.27673593,,Right Foot,,,,"[86.8, 22.3]",,Ground Pass,,17.568438,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Kick Off,Xabier Alonso Olano,20133.0,Center Defensive Midfield,2,Bayern Munich,169,['f33ff852-330e-4c9b-8925-a14f5b83e83b'],26,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:26.460,Pass,
,,,,,,,,,,,,,,,,0.98364,,,,,,,,,,,,,,d9bce51f-9c8c-4f3c-863e-361475c16aa2,38,,"[86.6, 20.1]",3890489,0,,,,,-1.1854765,,Left Foot,,,,"[92.4, 5.8]",,Ground Pass,,15.431461,,,,Franck Bilal Ribéry,8223.0,,,,,,,1,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,2,Bayern Munich,169,"['17ae86be-4b1c-4653-a49c-02123351b643', '831a9178-9bda-4767-8664-8c7ac8177efb', 'c21a9316-3f16-4588-a9f1-5240cdfbbfe3']",27,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:27.823,Pass,True
,,,,,,,,,,,,,,,,2.494463,,,,,,,,,,,,,,53f12fd3-6d8e-4246-b1f5-27ba7659b729,42,,"[74.4, 6.9]",3890489,0,,,,,2.3561945,,Left Foot,,,,"[63.9, 17.4]",,Ground Pass,,14.849242,,,,David Olatukunbo Alaba,8220.0,,,,,,,1,From Kick Off,Franck Bilal Ribéry,8223.0,Left Midfield,2,Bayern Munich,169,"['008254ef-6896-4843-90c0-7f2140ccea8f', '5a51d51b-9b22-40e7-b962-aca1266d90c6']",31,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:31.343,Pass,True
,,,,,,,,,,,,,,,,1.788791,,,,,,,,,,,,,,6671917f-1846-4fc8-a96d-af5e10988ce2,45,,"[63.9, 17.4]",3890489,0,,,,,2.335145,,Left Foot,,,,"[54.6, 27.1]",,Ground Pass,,13.438005,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Kick Off,David Olatukunbo Alaba,8220.0,Left Back,2,Bayern Munich,169,['f08a814c-c793-4de4-817b-8647236cd7d8'],33,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:33.938,Pass,
,,,,,,,,,,,,,,,,1.770935,,,,,,,,,,,,,,4a1b7d19-9d75-4fbc-8b5d-6d94a1f11263,48,,"[55.4, 33.3]",3890489,0,,,,,1.3072325,,Right Foot,,,,"[65.6, 71.1]",,Ground Pass,,39.15201,,,,Joshua Kimmich,5579.0,,,,,,,1,From Kick Off,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,2,Bayern Munich,169,['9a2e43da-a928-4324-9141-e75f723f9099'],36,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:36.845,Pass,
,,,,,,,,,,,,,,,,0.812335,,,,,,,,,,,,,,0b9d9bef-e24f-4903-8945-a0f9765a8d01,51,,"[66.6, 71.1]",3890489,0,,,,,-0.084012315,,Right Foot,,,,"[76.1, 70.3]",,Ground Pass,,9.533625,,,,Mario Götze,8227.0,,,,,,,1,From Kick Off,Joshua Kimmich,5579.0,Right Center Back,2,Bayern Munich,169,['5b9b9f61-d127-482a-ae9a-85dddfd2e40f'],39,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:39.233,Pass,
,,,,,,,,,,,,,,,,1.069359,,,,,,,,,,,,,,74fb119a-782e-477f-9a94-467ce8bd9b50,55,,"[77.6, 70.9]",3890489,0,,,,,0.67052156,,Right Foot,,,,"[86.3, 77.8]",,Ground Pass,,11.1040535,,,,Kingsley Coman,8217.0,,,,,,,1,From Kick Off,Mario Götze,8227.0,Right Center Midfield,2,Bayern Munich,169,"['9d4b7413-fffc-49f9-a44f-823697998b95', 'c4a20aa2-e5c4-4021-a918-062e9f01e2c4']",40,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:40.894,Pass,True
,,,,,,,,,,,,,,,,1.18648,,,,,,,,,,,,,,eb7fa04c-8b66-4acf-b6d4-863d7147cacb,57,,"[86.3, 77.8]",3890489,0,,,,,-2.3979952,,Right Foot,,,,"[72.6, 65.2]",,Ground Pass,,18.613167,,,,Philipp Lahm,19295.0,,,,,,,1,From Kick Off,Kingsley Coman,8217.0,Right Midfield,2,Bayern Munich,169,['16835c20-4b6e-480b-b7ba-d7a7e8c1b581'],41,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:41.964,Pass,
,,,,,,,,,,,,,,,,2.467604,,,,,,,,,,,,,,ec2c8c1a-0a31-48cb-9d0c-c17dfae0c6af,60,,"[79.9, 66.1]",3890489,0,,,,,-0.772327,,Right Foot,,,,"[110.9, 35.9]",,High Pass,,43.278633,,Incomplete,,Thomas Müller,5562.0,,,,,,,1,From Kick Off,Philipp Lahm,19295.0,Right Back,2,Bayern Munich,169,"['7a7e492e-4a97-44d7-ba7c-4ee0cfdd5337', 'dc8747ea-97bc-4f0a-a14b-53ea23de5c1e']",44,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:44.460,Pass,
,,,,,,,,,,,,,,,,0.455136,,,,,,,,,,,,,,e8ee2073-e373-489b-9982-6cbb9e1648f2,64,,"[87.6, 43.7]",3890489,0,,,,,0.52807444,,Head,,,,"[93.6, 47.2]",,Low Pass,,6.946222,,Incomplete,,Mario Götze,8227.0,,,,,,Recovery,1,From Kick Off,Xabier Alonso Olano,20133.0,Center Defensive Midfield,2,Bayern Munich,169,"['424be5b6-6837-4c4f-9734-06361c48f18e', 'f1e8527a-7b07-41b8-a9fb-c57a2454a201']",50,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:50.263,Pass,
,,,,,,,,,,,,,,,,1.464785,,,,,,,,,,,,,,14cc4708-2c5e-4d7e-b522-0fcf06a05fe2,68,,"[25.2, 32.9]",3890489,0,,,,,-0.04720899,,Right Foot,,,,"[37.9, 32.3]",,Low Pass,,12.714166,,Incomplete,,Levin Mete Öztunali,8554.0,,,,,,,1,From Kick Off,Florian Grillitsch,11396.0,Left Defensive Midfield,2,Bayern Munich,169,"['a55cf82d-1a20-4567-a458-38cf8acb3826', 'd6d46e9e-083f-4a0b-a9b0-c62ffefb04db']",51,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:51.420,Pass,
,,,,,,,,,,,,,,,,1.279084,,,,,,,,,,,,,,d6d46e9e-083f-4a0b-a9b0-c62ffefb04db,70,,"[82.2, 47.8]",3890489,0,,,,,-1.7801818,,Right Foot,,,,"[77.1, 23.8]",,Ground Pass,,24.535892,,,,David Olatukunbo Alaba,8220.0,,,,,,Recovery,1,From Kick Off,Philipp Lahm,19295.0,Right Back,2,Bayern Munich,169,"['14cc4708-2c5e-4d7e-b522-0fcf06a05fe2', 'e247d4dc-5548-45ae-85c4-8f6c400d1248']",52,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:52.885,Pass,
,,,,,,,,,,,,,,,,1.916668,,,,,,,,,,,,,,aa091432-2aee-4282-8ebd-8de3c91205fe,73,,"[74.4, 20.3]",3890489,0,,,,,-0.7174756,,Left Foot,,,,"[90.1, 6.6]",,Ground Pass,,20.836987,,,,Franck Bilal Ribéry,8223.0,,,,,,,1,From Kick Off,David Olatukunbo Alaba,8220.0,Left Back,2,Bayern Munich,169,['78ec2d70-fcf3-47a3-a41d-04fdfe8f6861'],55,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:55.333,Pass,
,,,,,,,,,,,,,,,,0.501121,,,,,,,,,,,,,,8dc1d55a-cf9f-46ca-b9ad-8588b6721df4,76,,"[109.6, 14.1]",3890489,1,,,,,1.6258587,,Left Foot,,,,"[108.9, 26.8]",,Low Pass,,12.719276,,Incomplete,,,,,,,,,,1,From Kick Off,Franck Bilal Ribéry,8223.0,Left Midfield,2,Bayern Munich,169,['75c6dd45-9005-4861-8859-33b84a8f54bc'],1,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:01.477,Pass,
,,,,,,,,,,,,,,,,1.080664,,,,,,,,,,,,,,45472adb-9fa5-4694-957a-f7ddb1a1f358,81,,"[106.7, 34.1]",3890489,1,,,,,2.4144247,,Right Foot,,,,"[94.9, 44.6]",,Ground Pass,,15.795253,,,,Philipp Lahm,19295.0,,,,,,,1,From Kick Off,Mario Götze,8227.0,Right Center Midfield,2,Bayern Munich,169,['e348ac7b-3be1-47c6-a0d9-bc8a19ffcce2'],4,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:04.008,Pass,
,,,,,,,,,,,,,,,,1.521689,,,,,,,,,,,,,,98629ab6-c448-4ec9-9a96-14961822fde1,83,,"[95.6, 44.3]",3890489,1,,,,,0.68152624,7391a14c-ffa9-4874-a010-c784231e6baf,Right Foot,,,,"[109.9, 55.9]",,Ground Pass,,18.413311,,,,Kingsley Coman,8217.0,True,,,,,,1,From Kick Off,Philipp Lahm,19295.0,Right Back,2,Bayern Munich,169,['6cecc434-ac1e-4c12-b9a6-25e653016afb'],5,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:05.088,Pass,
,,,,,,,,,,,,,,,,4.367159,,,,,,,,,,,,,,c4a8fb80-73e3-4bd9-b5c3-9b70b3f1ba5d,87,,"[14.7, 28.5]",3890489,1,,,,,-0.14829355,,Drop Kick,,,,"[80.3, 18.7]",,High Pass,,66.32797,,,,Anthony Ujah,12624.0,,,,,,,1,From Keeper,Felix Wiedwald,23269.0,Goalkeeper,4,Werder Bremen,176,['d66968fa-22ec-443e-841e-cc9b66b654ae'],24,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:24.488,Pass,
,,,,,,,,,,,,,,,,0.498516,,,,,,,,,,,,,,bfd48434-5fda-4ec4-8e1f-d413cca8e6da,91,,"[81.7, 16.8]",3890489,1,,,,,-0.36717382,,Right Foot,,,,"[89.5, 13.8]",,Ground Pass,,8.357033,,,,Levin Mete Öztunali,8554.0,,,,,,,1,From Keeper,Anthony Ujah,12624.0,Center Forward,4,Werder Bremen,176,"['0aba3854-b6e2-4cc8-a77e-3c90f9b1d24c', 'b827a265-7a67-4505-981a-154ff4a96f00']",29,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:29.538,Pass,True
,,,,,,,,,,,,,,,,1.235037,,,,,,,,,,,,,,3ed4f2f3-ebe9-47e1-80d4-f39173e6f588,98,,"[91.3, 12.5]",3890489,1,,,,,1.1814796,,Right Foot,,,,"[99.3, 32.0]",,High Pass,,21.077238,,Incomplete,,Sambou Yatabaré,23660.0,,,,,,,1,From Keeper,Anthony Ujah,12624.0,Center Forward,4,Werder Bremen,176,"['a3e98f14-9545-443c-8b49-809111d4b5e5', 'f94bb0b0-ba7d-49bf-822d-57437e75192d']",33,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:33.958,Pass,
,,,,,,,,,,,,,,,,1.059855,,,,,,,,,,,,,,47713dc7-3071-4b9b-a340-70baddebbcc5,103,,"[23.6, 50.9]",3890489,1,,,,,-1.0759089,,Right Foot,,,,"[30.4, 38.3]",,Ground Pass,,14.3178215,,,,Franck Bilal Ribéry,8223.0,,,,,,,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,5,Bayern Munich,169,"['58d4e2ac-decf-4e8b-8823-a5a84ca8ad45', '62a70e9d-302b-45f2-a776-c981f7b936fe']",36,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:36.280,Pass,True
,,,,,,,,,,,,,,,,1.304898,,,,,,,,,,,,,,5ac5a1f9-82ee-4f09-bfa8-ecbf95b62d1f,106,,"[32.1, 37.1]",3890489,1,,,,,-2.7600224,,Right Foot,,,,"[15.9, 30.6]",,Ground Pass,,17.455372,,,,David Olatukunbo Alaba,8220.0,,,,,,,1,Regular Play,Franck Bilal Ribéry,8223.0,Left Midfield,5,Bayern Munich,169,['23370d6a-f0c7-488d-93b6-25ba0318c434'],38,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:38.220,Pass,
,,,,,,,,,,,,,,,,1.245408,,,,,,,,,,,,,,90e2d3d4-d269-4100-868b-d2b4a0700576,109,,"[15.9, 30.3]",3890489,1,,,,,1.0155331,,Left Foot,,,,"[22.6, 41.1]",,Ground Pass,,12.709445,,,,Xabier Alonso Olano,20133.0,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,5,Bayern Munich,169,['c43eae01-f8dd-48a1-9f21-9792b989e9e9'],40,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:40.541,Pass,
,,,,,,,,,,,,,,,,1.118899,,,,,,,,,,,,,,ea27294e-b1dc-437f-9c14-2a8503a3dfb7,112,,"[33.6, 46.1]",3890489,1,,,,,0.2489627,,Right Foot,,,,"[45.4, 49.1]",,Ground Pass,,12.175385,,,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,5,Bayern Munich,169,['65f5ea4c-5fcb-42b2-8a57-db8d305f7bf1'],44,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:44.102,Pass,
,,,,,,,,,,,,,,,,1.370967,,,,,,,,,,,,,,8240b1e3-2356-447d-a6df-06c639061855,115,,"[47.6, 49.9]",3890489,1,,,,,0.92983973,,Right Foot,,,,"[66.4, 75.1]",,Ground Pass,,31.440102,,,,Kingsley Coman,8217.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,5,Bayern Munich,169,['e9d78866-9775-436a-9493-930e9cae26b7'],46,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:46.743,Pass,
,,,,,,,,,,,,,,,,0.813721,,,,,,,,,,,,,,3c11b456-b90e-4fb9-bf10-a46c867131ae,118,,"[66.4, 75.1]",3890489,1,,,,,-1.8186078,,Right Foot,,,,"[64.3, 66.8]",,Ground Pass,,8.561542,,,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Kingsley Coman,8217.0,Right Midfield,5,Bayern Munich,169,['8717b1aa-8aa3-443a-9c33-48e2a14c095b'],50,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:50.397,Pass,
,,,,,,,,,,,,,,,,1.444967,,,,,,,,,,,,,,b3d75012-471a-4d61-9b9b-2d655d37fb66,121,,"[64.3, 66.8]",3890489,1,,,,,-1.7885972,,Right Foot,,,,"[58.9, 42.4]",,Ground Pass,,24.990398,,,,Xabier Alonso Olano,20133.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,5,Bayern Munich,169,['213f0fc5-9d8c-4b79-b380-2134c140f16a'],52,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:52.076,Pass,
,,,,,,,,,,,,,,,,0.71214,,,,,,,,,,,,,,d6fe333d-6d45-438a-a920-cb80e22813d3,124,,"[62.6, 41.6]",3890489,1,,,,,-0.8996525,,Right Foot,,,,"[70.7, 31.4]",,Ground Pass,,13.024976,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,5,Bayern Munich,169,['e7b5464c-8613-4993-a3e8-1bfde45ff435'],54,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:54.813,Pass,
