50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.86756,,,,,,,,,,,93b98405-bc6b-44ce-ba5a-3cd5e6439b11,16,,,"[43.1, 59.8]",3890466,0,,,,1.530278,,Right Foot,,"[43.7, 74.6]",,Ground Pass,14.812158,,,,Christian Träsch,23266.0,,,,,,1,From Kick Off,Robin Knoche,8239.0,Right Center Back,2,Wolfsburg,179,['882e17c6-bc65-4dbe-8b05-f322449e3d83'],10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:10.613,Pass,
,,,,,,,,,,,,,,,,,1.30541,,,,,,,,,,,eb58e259-d096-41e6-911b-e8597db6c2a6,19,,,"[43.5, 74.6]",3890466,0,,,,-0.81443566,,Right Foot,,"[55.2, 62.2]",,Ground Pass,17.04846,,,,Julian Draxler,3186.0,,,,,,1,From Kick Off,Christian Träsch,23266.0,Right Back,2,Wolfsburg,179,['8cdd592f-6176-4e73-a369-d5b7ba699439'],12,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:12.603,Pass,
,,,,,,,,,,,,,,,,,2.245933,,,,,,,,,,,7981a23d-61f9-4a69-9317-3c6a5074f5d8,23,,,"[55.9, 63.2]",3890466,0,,,,-2.8553069,,Right Foot,,"[32.8, 56.4]",,Low Pass,24.080074,,,,Robin Knoche,8239.0,,,,,,1,From Kick Off,Julian Draxler,3186.0,Center Attacking Midfield,2,Wolfsburg,179,"['298c625d-89d7-4471-bd12-63481850b440', '2d66d017-36da-4b86-bac4-7466aec6b4ca', '423b3351-8bd6-4d8c-b7e8-0bf8d51eb724']",13,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:13.908,Pass,True
,,,,,,,,,,,,,,,,,1.289851,,,,,,,,,,,64e5dbcb-cae2-4bb0-aa45-821e73fe7caf,25,,,"[33.0, 55.3]",3890466,0,,,,-1.784857,,Right Foot,,"[28.5, 34.6]",,Ground Pass,21.183485,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Kick Off,Robin Knoche,8239.0,Right Center Back,2,Wolfsburg,179,['d62ff155-259e-404d-a5df-c1790f43c615'],16,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:16.154,Pass,
,,,,,,,,,,,,,,,,,1.44787,,,,,,,,,,,dd872c6e-c21b-488f-92be-2b645ecd5939,28,,,"[31.7, 33.5]",3890466,0,,,,-0.7928607,,Left Foot,,"[45.0, 20.0]",,Ground Pass,18.950989,,,,Maximilian Arnold,8235.0,,,,,,1,From Kick Off,Dante Bonfim da Costa Santos,3197.0,Left Center Back,2,Wolfsburg,179,['12699d23-07f0-4b3f-a71a-083a94b1bc6b'],19,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:19.142,Pass,
,,,,,,,,,,,,,,,,,0.90877,,,,,,,,,,,ca6cc827-d6d0-4b17-a389-c2228bb6e441,31,,,"[57.6, 15.8]",3890466,0,,,,1.97829,,Left Foot,,"[51.6, 29.7]",,Ground Pass,15.139683,,,,Luiz Gustavo Dias,3545.0,,,,,,1,From Kick Off,Maximilian Arnold,8235.0,Left Center Midfield,2,Wolfsburg,179,['3fbeb72f-2149-4d3e-bf50-b994ad5df1c1'],23,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:23.258,Pass,
,,,,,,,,,,,,,,,,,1.666373,,,,,,,,,,,52ee2466-2924-4e11-9b08-0776526ff0f7,34,,,"[50.8, 27.3]",3890466,0,,,,1.8203833,,Right Foot,,"[44.3, 52.8]",,Ground Pass,26.315395,,,,Robin Knoche,8239.0,,,,,,1,From Kick Off,Luiz Gustavo Dias,3545.0,Center Defensive Midfield,2,Wolfsburg,179,['b29e1e0e-9740-4160-ac13-cadccc2a6344'],25,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:25.216,Pass,
,,,,,,,,,,,,,,,,,1.652847,,,,,,,,,,,b1e03f81-a9d8-4a70-8d3f-88a7d1413a9c,37,,,"[48.0, 54.7]",3890466,0,,,,1.3111666,,Left Foot,,"[51.4, 67.5]",,Ground Pass,13.243867,,,,Josuha Guilavogui,8230.0,,,,,,1,From Kick Off,Robin Knoche,8239.0,Right Center Back,2,Wolfsburg,179,['c73f802a-688f-4072-99be-c94176377556'],27,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:27.778,Pass,
,,,,,,,,,,,,,,,,,1.717279,,,,,,,,,,,289b7af3-6cc7-411f-962b-c8d60cc31185,40,,,"[53.1, 68.0]",3890466,0,,,,-2.3714218,,Right Foot,,"[43.1, 58.3]",,Ground Pass,13.931619,,,,Robin Knoche,8239.0,,,,,,1,From Kick Off,Josuha Guilavogui,8230.0,Right Center Midfield,2,Wolfsburg,179,['2432be50-d71e-4b4b-a1b1-e2d005007fed'],30,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:30.623,Pass,
,,,,,,,,,,,,,,,,,1.839904,,,,,,,,,,,038e4467-ff7b-41c5-b011-21d613a9be49,43,,,"[43.1, 58.1]",3890466,0,,,,-1.4536875,,Right Foot,,"[46.9, 25.8]",,Ground Pass,32.522762,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Kick Off,Robin Knoche,8239.0,Right Center Back,2,Wolfsburg,179,['a4f67782-3a0d-4e24-92b2-e321388698c2'],33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:33.662,Pass,
,,,,,,,,,,,,,,,,,0.973278,,,,,,,,,,,2fcb218c-eef1-496f-9273-9f4964a85f90,46,,,"[47.8, 22.6]",3890466,0,,,,-0.18491355,,Left Foot,,"[61.7, 20.0]",,Ground Pass,14.141075,,,,Max Kruse,8386.0,,,,,,1,From Kick Off,Dante Bonfim da Costa Santos,3197.0,Left Center Back,2,Wolfsburg,179,['dfcd8b00-160b-43ff-9d0a-e59dffb91b57'],36,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:36.567,Pass,
,,,,,,,,,,,,,,,,,2.103457,,,,,,,,,,,630d82bf-3fa5-4d01-ba99-33aa557fcd7c,48,,,"[62.7, 19.0]",3890466,0,,,,2.9558396,,Left Foot,,"[47.8, 21.8]",,Ground Pass,15.160805,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Kick Off,Max Kruse,8386.0,Left Center Forward,2,Wolfsburg,179,['50e3a7a2-5692-4560-883a-9305ac3c5d7d'],37,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:37.540,Pass,
,,,,,,,,,,,,,,,,,0.987007,,,,,,,,,,,f4deb324-5bd8-4478-86a4-47a6147661f9,51,,,"[49.5, 22.6]",3890466,0,,,,-0.8392383,,Left Foot,,"[57.4, 13.8]",,Ground Pass,11.825819,,,,Maximilian Arnold,8235.0,,,,,,1,From Kick Off,Dante Bonfim da Costa Santos,3197.0,Left Center Back,2,Wolfsburg,179,['fe6c8c8b-0c91-4a91-84e3-ed48ff6f8d24'],40,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:40.459,Pass,
,,,,,,,,,,,,,,,,,0.971999,,,,,,,,,,,ad570036-d884-4165-8512-c2fd617e4b4b,54,,,"[55.7, 13.4]",3890466,0,,,,2.3898895,,Right Foot,,"[46.5, 22.0]",,Ground Pass,12.593649,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Kick Off,Maximilian Arnold,8235.0,Left Center Midfield,2,Wolfsburg,179,['bbce3211-a4ef-462d-9aa6-b4e304d348d5'],42,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:42.058,Pass,
,,,,,,,,,,,,,,,,,1.428019,,,,,,,,,,,68b3100b-3a62-43da-884e-8cc52200f4c1,57,,,"[47.5, 23.7]",3890466,0,,,,1.5431111,,Left Foot,,"[48.4, 56.2]",,Ground Pass,32.51246,,,,Robin Knoche,8239.0,,,,,,1,From Kick Off,Dante Bonfim da Costa Santos,3197.0,Left Center Back,2,Wolfsburg,179,['5b063576-5499-4247-b60d-2854f0a4a429'],44,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:44.770,Pass,
,,,,,,,,,,,,,,,,,0.965931,,,,,,,,,,,c879699f-4722-4542-8e50-fe77a466c75a,61,,,"[61.7, 63.9]",3890466,0,,,,-0.7408417,,Right Foot,,"[78.1, 48.9]",,Ground Pass,22.22521,,Incomplete,,André Schürrle,10281.0,,,,,,1,From Kick Off,Robin Knoche,8239.0,Right Center Back,2,Wolfsburg,179,"['05ad3fdf-6ab2-4999-ae43-71a44d1dc9f1', '69d5db8b-5921-49ae-aa79-29643bddb7a2']",48,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:48.936,Pass,
,,,,,,,,,,,,True,,,,,1.179526,,,,,,,,,,,69d5db8b-5921-49ae-aa79-29643bddb7a2,63,,,"[42.0, 31.2]",3890466,0,,,,-0.4636476,,Right Foot,,"[48.4, 28.0]",,Ground Pass,7.1554174,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,Interception,1,Regular Play,Hotaru Yamaguchi,5694.0,Right Defensive Midfield,3,Hannover 96,178,"['c879699f-4722-4542-8e50-fe77a466c75a', 'f4683371-5877-4c26-98a4-aa57faa44e11']",49,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:49.902,Pass,
,,,,,,,,,,,,,,,,,0.638848,,,,,,,,,,,d88d199f-22cf-4c4c-8f0c-a278f8aae47a,65,,,"[48.4, 28.0]",3890466,0,,,,-1.5409545,,Left Foot,,"[48.6, 21.3]",,Ground Pass,6.7029843,,,,Andre Hoffmann,12294.0,,,,,,1,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Right Center Forward,3,Hannover 96,178,['a5376d36-8c79-4751-9bc2-2268c053a4be'],51,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:51.081,Pass,
,,,,,,,,,,,,,,,,,1.126791,,,,,,,,,,,141ef153-71ee-403b-8801-104b3b8ea156,69,,,"[53.1, 19.6]",3890466,0,,,,-0.7599491,,Right Foot,,"[67.2, 6.2]",,Ground Pass,19.451735,,,,Hiroshi Kiyotake,38524.0,,,,,,1,Regular Play,Andre Hoffmann,12294.0,Left Defensive Midfield,3,Hannover 96,178,"['66ee596e-ca5d-4e1b-adab-a816cea3565d', '98daafea-4870-48b9-8df4-52a47c694484']",53,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:53.091,Pass,True
,,,,,,,,,,,,,,,,,1.384253,,,,,,,,,,,9fd39754-6c29-47e4-9bf7-d0dc822a7f19,80,,,"[57.6, 80.0]",3890466,1,,,,-2.7498927,,,,"[39.2, 72.4]",,Low Pass,19.907787,,,,Robin Knoche,8239.0,,,,,Throw-in,1,From Throw In,Christian Träsch,23266.0,Right Back,5,Wolfsburg,179,['df838bc0-4e4d-4a33-95cb-f5229d09de41'],1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:01.241,Pass,
,,,,,,,,,,,,,,,,,1.282895,,,,,,,,,,,8160d327-bdbf-4426-a511-eed56b7126ef,83,,,"[43.5, 69.7]",3890466,1,,,,-1.7103785,,Right Foot,,"[40.1, 45.5]",,Ground Pass,24.437675,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Throw In,Robin Knoche,8239.0,Right Center Back,5,Wolfsburg,179,['4c7a52f3-3272-4bed-aa63-d9f05a1be0c4'],4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:04.238,Pass,
,,,,,,,,,,,,,,,,,1.671735,,,,,,,,,,,02dcfd7a-3755-4107-a5bb-fa4a8ea264d8,86,,,"[40.9, 44.9]",3890466,1,,,,-1.0162933,,Left Foot,,"[51.8, 27.3]",,Ground Pass,20.701933,,,,Maximilian Arnold,8235.0,,,,,,1,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,5,Wolfsburg,179,['a0f8082b-c53e-45ff-841e-ab21e5e69f9d'],6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:06.944,Pass,
,,,,,,,,,,,,,,,,,1.249811,,,,,,,,,,,b106f4c1-e25e-4e36-8434-c1f64b0cbee7,89,,,"[66.4, 17.9]",3890466,1,,,,1.7577755,,Left Foot,,"[63.6, 32.7]",,Ground Pass,15.062536,,,,Luiz Gustavo Dias,3545.0,,,,,,1,From Throw In,Maximilian Arnold,8235.0,Left Center Midfield,5,Wolfsburg,179,['135cd0c3-c158-4362-a193-194faf2ccd2a'],11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:11.306,Pass,
,,,,,,,,,,,,,,,,,2.120762,,,,,,,,,,,82ef3a86-9ddc-4413-8c1b-25709b843167,92,,,"[63.6, 32.7]",3890466,1,,,,1.5537767,,Left Foot,,"[64.0, 56.2]",,Ground Pass,23.503405,,,,Robin Knoche,8239.0,,,,,,1,From Throw In,Luiz Gustavo Dias,3545.0,Center Defensive Midfield,5,Wolfsburg,179,['888f61ab-24f1-4653-a39c-c2a4575c4fa7'],13,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:13.600,Pass,
,,,,,,,,,,,,,,,,,1.0515,,,,,,,,,,,f484e0c2-10fd-4531-9d8d-6901737334f2,95,,,"[73.0, 55.1]",3890466,1,,,,0.28913257,,Right Foot,,"[88.8, 59.8]",,Ground Pass,16.484236,,,,André Schürrle,10281.0,,,,,,1,From Throw In,Robin Knoche,8239.0,Right Center Back,5,Wolfsburg,179,['29c68e5d-c9d7-44ad-b7c9-953d2982e831'],18,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:18.282,Pass,
,,,,,,,,,,,,,,,,,0.667607,,,,,,,,,,,10146022-ded2-4783-b612-2fe8dc8cee25,99,,,"[82.2, 70.5]",3890466,1,,,,2.2634382,,Right Foot,,"[78.3, 75.2]",,Ground Pass,6.1073728,,,,Christian Träsch,23266.0,,,,,,1,From Throw In,André Schürrle,10281.0,Right Center Forward,5,Wolfsburg,179,['e68262f0-aef1-41a9-8c1e-09b2bfffde03'],20,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:20.612,Pass,
,,,,,,,,,,,,,,,,,2.056518,,,,,,,,,,,248824b7-4222-45b6-bf5f-06cc4c79b3f2,102,,,"[76.4, 70.7]",3890466,1,,,,-2.252696,,Right Foot,,"[54.4, 43.6]",,High Pass,34.90573,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Throw In,Christian Träsch,23266.0,Right Back,5,Wolfsburg,179,['b115bba6-343c-4299-a7bd-a8fb340a0ce7'],22,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:22.602,Pass,
,,,,,,,,,,,,,,,,,1.086789,,,,,,,,,,,bc71ee1a-8062-4a71-9151-e72c0bcba153,105,,,"[54.8, 37.8]",3890466,1,,,,-1.0571903,,Left Foot,,"[63.6, 22.2]",,Ground Pass,17.91089,,,,Maximilian Arnold,8235.0,,,,,,1,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,5,Wolfsburg,179,['d1c3e4c7-d56d-476a-b028-201ae527df65'],26,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:26.797,Pass,
,,,,,,,,,,,,,,,,,1.747381,,,,,,,,,,,e5167ea2-714c-4dac-9e91-0ba5bfddd8df,108,,,"[77.1, 6.4]",3890466,1,,,,1.9411741,,Right Foot,,"[69.8, 25.2]",,Ground Pass,20.16755,,,,Luiz Gustavo Dias,3545.0,,,,,,1,From Throw In,Maximilian Arnold,8235.0,Left Center Midfield,5,Wolfsburg,179,['12e042b3-a270-4357-a56d-1b36649e7038'],32,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:32.454,Pass,
,,,,,,,,,,,,,,,,,1.890328,,,,,,,,,,,aa32136f-bd5f-4b7d-9c33-d20988245c10,111,,,"[70.2, 26.2]",3890466,1,,,,1.619999,,Left Foot,,"[68.9, 52.6]",,Ground Pass,26.431988,,,,Robin Knoche,8239.0,,,,,,1,From Throw In,Luiz Gustavo Dias,3545.0,Center Defensive Midfield,5,Wolfsburg,179,['d416f0e7-8c6a-4a21-a528-98bb33cbf8e0'],34,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:34.889,Pass,
,,,,,,,,,,,,,,,,,1.421537,,,,,,,,,,,c761d00f-6120-448a-ab39-556dfa750949,114,,,"[82.8, 59.4]",3890466,1,,,,0.7562802,,Right Foot,,"[98.7, 74.4]",,Ground Pass,21.858866,,,,Max Kruse,8386.0,,,,,,1,From Throw In,Robin Knoche,8239.0,Right Center Back,5,Wolfsburg,179,['363a42a3-dfc8-4752-ab5b-31614331c30c'],41,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:41.452,Pass,
,,,,,,,,,,,,,,,,,1.981802,,,,,,,,,,,4ba77859-c6d4-4174-8b63-ecc53344beee,119,,,"[85.4, 72.0]",3890466,1,,,,-2.2051382,,Left Foot,,"[63.4, 42.1]",,Ground Pass,37.121555,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Throw In,Max Kruse,8386.0,Left Center Forward,5,Wolfsburg,179,"['6a0cb931-03b7-4c0c-a3f8-3fbf784a5979', '6a143e29-fc12-4048-9649-0b3d097de87b']",47,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:47.380,Pass,True
,,,,,,,,,,,,,,,,,0.840932,,,,,,,,,,,a8d7b6a3-ae48-47a4-bb0b-01e5bcdaddc2,122,,,"[62.1, 39.9]",3890466,1,,,,-1.004672,,Left Foot,,"[68.9, 29.2]",,Ground Pass,12.677934,,,,Luiz Gustavo Dias,3545.0,,,,,,1,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,5,Wolfsburg,179,['29c7bb30-38dc-4086-b9b0-e73c12d85350'],50,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:50.494,Pass,
