50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.841844,,,,,,,,,,,,,ad388961-19a9-4c0b-a099-c38fe86192c1,1105,,,"[29.6, 71.3]",3890468,27,,,,-1.7286316,,Right Foot,,,"[24.3, 38.0]",,Ground Pass,,33.719135,,,,Mats Hummels,5572.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,54,Borussia Dortmund,180,['37c0a386-de11-43c4-8283-edebb5b1ad8a'],20,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:20.004,Pass,
,,,,,,,,,,,,,,,,,,1.861888,,,,,,,,,,,,,860ac56c-c906-447b-82a2-52b774767f4a,1108,,,"[24.0, 33.8]",3890468,27,,,,-0.5196023,,Left Foot,,,"[47.6, 20.3]",,Ground Pass,,27.188417,,,,Gonzalo Castro Randon,8233.0,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,54,Borussia Dortmund,180,['84a9a105-edf5-46ab-8401-e30535b0751f'],23,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:23.303,Pass,
,,,,,,,,,,,,,,,,,,1.390173,,,,,,,,,,,,,3a172474-49e1-4c4b-99ff-2adc61be3d3c,1111,,,"[47.8, 19.8]",3890468,27,,,,1.9502445,,Right Foot,,,"[41.3, 36.1]",,Ground Pass,,17.54822,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Gonzalo Castro Randon,8233.0,Left Center Midfield,54,Borussia Dortmund,180,['df61546b-df38-4b06-9293-cffc330a54ec'],26,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:26.621,Pass,
,,,,,,,,,,,,,,,,,,0.895005,,,,,,,,,,,,,d1b11e6e-21de-4a63-8ed2-d17d4f0ef871,1114,,,"[43.1, 39.6]",3890468,27,,,,0.35703003,,Right Foot,,,"[55.7, 44.3]",,Ground Pass,,13.448049,,,,İlkay Gündoğan,10287.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,54,Borussia Dortmund,180,['79bfdca7-3522-4119-9181-0a0387ef38c1'],28,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:28.742,Pass,
,,,,,,,,,,,,,,,,,,0.678988,,,,,,,,,,,,,e945bdda-33d0-4d34-82c6-d73f002346e4,1117,,,"[55.7, 44.3]",3890468,27,,,,-2.6566718,,Right Foot,,,"[46.4, 39.4]",,Ground Pass,,10.511898,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Center Attacking Midfield,54,Borussia Dortmund,180,['4fb69cd7-19ac-48bf-88c8-ccd1f9d2875b'],29,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:29.757,Pass,
,,,,,,,,,,,,,,,,,,1.923901,,,,,,,,,,,,,4d9a3d4e-c99c-44b7-8acb-d8ba99a60bc0,1120,,,"[49.4, 41.2]",3890468,27,,,,1.3469971,,Right Foot,,,"[55.5, 68.0]",,Ground Pass,,27.48545,,,,Neven Subotić,4430.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,54,Borussia Dortmund,180,['8668b8c1-679c-4b18-a8d6-641356e742b5'],31,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:31.446,Pass,
,,,,,,,,,,,,,,,,,,1.391362,,,,,,,,,,,,,6c57140c-b807-4dcd-b482-cf7ea9f7becd,1123,,,"[57.8, 59.4]",3890468,27,,,,-1.8851669,,Right Foot,,,"[52.5, 43.1]",,Ground Pass,,17.14001,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Neven Subotić,4430.0,Right Center Back,54,Borussia Dortmund,180,['c8f47267-87b9-4889-8e6a-876b3e3a25ec'],40,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:40.397,Pass,
,,,,,,,,,,,,,,,,,,1.732776,,,,,,,,,,,,,be12fedd-f6f2-456a-93d8-c92ebb0c44e3,1126,,,"[57.1, 39.8]",3890468,27,,,,-1.0795176,,Right Foot,,,"[73.9, 8.4]",,Ground Pass,,35.611797,,,,Gonzalo Castro Randon,8233.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,54,Borussia Dortmund,180,['bd2ddf5d-69dd-4742-b19e-9bdbc6c19204'],44,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:44.214,Pass,
,,,,,,,,,,,,,,,,,,1.139224,,,,,,,,,,,,,8ce5fd83-e036-4d91-8146-209e684fccbd,1129,,,"[78.8, 5.4]",3890468,27,,,,2.1435497,,Right Foot,,,"[65.0, 26.8]",,Ground Pass,,25.4637,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Gonzalo Castro Randon,8233.0,Left Center Midfield,54,Borussia Dortmund,180,['13875ee5-9cf3-4f73-98db-1d2f380421ab'],49,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:49.059,Pass,
,,,,,,,,,,,,,,,,,,1.307304,,,,,,,,,,,,,0051adcf-b006-4078-aab0-d0cf7563e6c0,1132,,,"[65.0, 26.8]",3890468,27,,,,1.5707964,,Left Foot,,,"[65.0, 38.2]",,Ground Pass,,11.4,,,,İlkay Gündoğan,10287.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,54,Borussia Dortmund,180,['035bf75f-d151-46af-afa0-911c59f4a3b2'],51,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:51.140,Pass,
,,,,,,,,,,,,,,,,,,1.349911,,,,,,,,,,,,,1b26f6c3-c301-4370-844d-c98321d3271a,1135,,,"[65.0, 38.2]",3890468,27,,,,-1.5374753,,Left Foot,,,"[65.7, 17.2]",,Ground Pass,,21.011663,,,,Mats Hummels,5572.0,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Center Attacking Midfield,54,Borussia Dortmund,180,['8a32e15f-66a5-4b9e-ac20-5e4d577a3d50'],55,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:55.321,Pass,
,,,,,,,,,,,,,,,,,,1.077894,,,,,,,,,,,,,25351a07-29b6-49f5-8c4d-38e8ec73c9f2,1138,,,"[69.7, 14.7]",3890468,27,,,,1.9684243,,Right Foot,,,"[65.5, 24.7]",,Ground Pass,,10.846197,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,54,Borussia Dortmund,180,['874ba9ef-1bd0-4cd2-9a5a-104599151d1a'],59,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:59.380,Pass,
,,,,,,,,,,,,,,,,,,0.956566,,,,,,,,,,,,,f8fffbed-8b78-4411-98d8-936ca15dec69,1141,,,"[66.7, 27.7]",3890468,28,,,,1.0098141,,Right Foot,,,"[80.9, 50.3]",,Ground Pass,,26.690823,,,,Pierre-Emerick Aubameyang,3712.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,54,Borussia Dortmund,180,['95881df0-4070-4602-8e7a-ea397465f0bc'],2,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:02.194,Pass,
,,,,,,,,,,,,,,,,,,1.32701,,,,,,,,,,,,,21afd70f-f2d4-408d-aa8d-62a17e58a8f2,1144,,,"[78.8, 36.8]",3890468,28,,,,-3.1234128,,Right Foot,,,"[67.8, 36.6]",,Ground Pass,,11.001818,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Pierre-Emerick Aubameyang,3712.0,Right Center Forward,54,Borussia Dortmund,180,['007eca64-da82-4bcc-a7aa-3c2dfc491301'],7,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:07.351,Pass,
,,,,,,,,,,,,,,,,,,0.884106,,,,,,,,,,,,,ad8b2cbf-7c94-4b11-a8ae-fa399ae78b9e,1147,,,"[67.1, 36.6]",3890468,28,,,,-0.36542457,,Right Foot,,,"[78.6, 32.2]",,Ground Pass,,12.313002,,,,İlkay Gündoğan,10287.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,54,Borussia Dortmund,180,['0ce1962b-88bb-4dac-af80-55e96db2ce5a'],9,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:09.369,Pass,
,,,,,,,,,,,,,,,,,,1.217432,,,,,,,,,,,,,c3c0cbde-ba67-4e49-b2be-461c0396cf91,1149,,,"[78.6, 32.2]",3890468,28,,,,2.9974382,,Right Foot,,,"[66.2, 34.0]",,Ground Pass,,12.529964,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Center Attacking Midfield,54,Borussia Dortmund,180,['fde3d4a1-e0cb-43db-9a54-184e68fd9b6b'],10,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:10.253,Pass,
,,,,,,,,,,,,,,,,,,0.898867,,,,,,,,,,,,,f23cd4cb-2a20-445f-8e5e-cadcc2443b99,1152,,,"[73.0, 36.4]",3890468,28,,,,-0.27753162,,Right Foot,,,"[90.2, 31.5]",,Ground Pass,,17.88435,,,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,54,Borussia Dortmund,180,['dd586ca7-9e6c-425f-b973-d11d1a12b7db'],14,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:14.831,Pass,
,,,,,,,,,,,,,,,,,,1.324304,,,,,,,,,,,,,ced87813-3bd7-41a1-81c6-1a483190a2db,1155,,,"[90.2, 31.2]",3890468,28,,,,2.5235636,,Left Foot,,,"[77.4, 40.3]",,Ground Pass,,15.705094,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Gustavo Adrián Ramos Vásquez,24324.0,Left Center Forward,54,Borussia Dortmund,180,['71ceb4ed-ff60-4c02-9309-6db082768bbe'],16,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:16.328,Pass,
,,,,,,,,,,,,,,,,,,1.247824,,,,,,,,,,,,,b27393c1-b9e6-43e6-9deb-e25630783dc5,1158,,,"[77.4, 40.3]",3890468,28,,,,0.995724,,Right Foot,,,"[80.9, 45.7]",,Ground Pass,,6.43506,,,,İlkay Gündoğan,10287.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,54,Borussia Dortmund,180,['02769279-5839-4524-9941-b1a17e919abe'],17,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:17.732,Pass,
,,,,,,,,,,,,,,,,,,2.633057,,,,,,,,,,,,,03eaef69-8474-4d5f-ade2-59370a01eead,1161,,,"[80.9, 45.7]",3890468,28,,,,-0.058755822,,Right Foot,,,"[109.8, 44.0]",,High Pass,,28.949957,,Incomplete,,,,,,Through Ball,True,,1,From Throw In,İlkay Gündoğan,10287.0,Center Attacking Midfield,54,Borussia Dortmund,180,['f8e7bdb1-b69b-4af0-b57f-39ce7144cb7e'],19,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:19.882,Pass,
,,,,,,,,,,,,,,,,,,3.035703,,,,,,,,,,,,,8fcc84ea-bc66-46b1-962d-cc6a6c178398,1164,,,"[10.3, 36.1]",3890468,28,,,,0.0061727613,,Drop Kick,,,"[75.1, 36.5]",,High Pass,,64.80123,,,,Mario Vrančić,13675.0,,,,,,1,From Throw In,Christian Mathenia,8306.0,Goalkeeper,54,Borussia Dortmund,180,['5949fe89-80d8-4b38-b4d8-3b6c324df3ed'],34,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:34.943,Pass,
,,,,,,,,,,,,,,,,,,0.75057,,,,,,,,,,,,,46d92dea-c14d-47f1-9875-b2d4b3796662,1178,,,"[73.9, 0.1]",3890468,28,True,,,1.3671378,,,,,"[75.8, 9.3]",,Low Pass,,9.394147,,,,Julian Weigl,8816.0,,,,,Throw-in,1,From Throw In,Erik Durm,13206.0,Left Back,55,Borussia Dortmund,180,['c9e0986a-a7af-4083-8aa6-4ab6500712ab'],55,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:55.740,Pass,
,,,,,,,,,,,,,,,,,,1.171023,,,,,,,,,,,,,74876709-13f3-4478-a2a3-cee7f8ba5fbb,1180,,,"[67.4, 11.4]",3890468,28,True,,,1.8394994,,Right Foot,,,"[63.6, 25.2]",,Ground Pass,,14.31363,,,,İlkay Gündoğan,10287.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,55,Borussia Dortmund,180,['4290c46c-e5f9-488a-ab1a-78394730d5fc'],56,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:56.846,Pass,
,,,,,,,,,,,,,,,,,,1.157577,,,,,,,,,,,,,dba14319-c641-4030-bbaa-0bb644ae3490,1182,,,"[63.6, 25.2]",3890468,28,,,,-2.095592,,Right Foot,,,"[54.8, 10.0]",,Ground Pass,,17.563599,,,,Mats Hummels,5572.0,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Center Attacking Midfield,55,Borussia Dortmund,180,['41c0888d-cb02-4fe0-8be8-4779ba062718'],59,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:59.214,Pass,
,,,,,,,,,,,,,,,,,,2.021644,,,,,,,,,,,,,353530df-2993-424b-bdb3-1a08de60852f,1185,,,"[56.2, 18.2]",3890468,29,,,,1.7827058,,Left Foot,,,"[50.8, 43.3]",,Ground Pass,,25.674307,,,,Neven Subotić,4430.0,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,55,Borussia Dortmund,180,['3ecf2b47-34c5-4427-8493-4e525712ea25'],4,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:04.697,Pass,
,,,,,,,,,,,,,,,,,,2.117755,,,,,,,,,,,,,3d1ca2c2-d322-4d6b-b403-6e13be24b19c,1188,,,"[48.7, 46.8]",3890468,29,,,,0.931464,,Right Foot,,,"[71.6, 77.6]",,Ground Pass,,38.380333,,,,Matthias Ginter,8808.0,,,,,,1,From Throw In,Neven Subotić,4430.0,Right Center Back,55,Borussia Dortmund,180,['2b4850dc-03b0-4df8-9316-da39b2fa51f1'],8,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:08.089,Pass,
,,,,,,,,,,,,,,,,,,1.950827,,,,,,,,,,,,,c514c45e-9c33-4d59-93f0-976c5b5d6522,1191,,,"[71.6, 77.6]",3890468,29,,,,-2.4173427,,Right Foot,,,"[53.4, 61.5]",,Ground Pass,,24.299177,,,,Neven Subotić,4430.0,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Back,55,Borussia Dortmund,180,['e591e5b7-c947-4c65-93f4-1c9e03aecd5d'],10,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:10.867,Pass,
,,,,,,,,,,,,,,,,,,1.207421,,,,,,,,,,,,,8b581952-ea0b-4121-9f97-a5b65de56302,1194,,,"[53.2, 59.2]",3890468,29,,,,-1.4553697,,Right Foot,,,"[54.8, 45.4]",,Ground Pass,,13.892444,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Neven Subotić,4430.0,Right Center Back,55,Borussia Dortmund,180,['1632b434-0bab-4c5b-85ee-dd1d4fb37ba3'],13,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:13.673,Pass,
,,,,,,,,,,,,,,,,,,0.775182,,,,,,,,,,,,,e1b1b874-a16f-44f6-96d0-bc93b4140b75,1197,,,"[63.2, 43.8]",3890468,29,,,,0.20749623,,Right Foot,,,"[76.5, 46.6]",,Ground Pass,,13.591541,,,,İlkay Gündoğan,10287.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,55,Borussia Dortmund,180,['3f6619f5-8501-472a-8fc7-9b45df97121a'],17,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:17.297,Pass,
,,,,,,,,,,,,,,,,,,3.257949,,,,,,,,,,,,,e5640b55-dbb6-449a-b30b-513073c3af48,1201,,,"[76.7, 46.8]",3890468,29,,,,-3.0567627,,Right Foot,,,"[47.3, 44.3]",,Ground Pass,,29.506102,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Center Attacking Midfield,55,Borussia Dortmund,180,"['303472a4-662e-451f-a00c-2907c46e467d', '6ce5f48d-116a-4867-9126-0fb9ec1fe272']",18,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:18.766,Pass,True
,,,,,,,,,,,,,,,,,,1.608833,,,,,,,,,,,,,b3bb45aa-e22c-462a-8ff5-679bb3c8b826,1204,,,"[49.7, 44.3]",3890468,29,,,,-1.1542153,,Right Foot,,,"[59.7, 21.7]",,Ground Pass,,24.713558,,,,Mats Hummels,5572.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,55,Borussia Dortmund,180,['4c0eee71-c4bd-4b1f-b21e-1ed8206e533e'],23,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:23.624,Pass,
,,,,,,,,,,,,,,,,,,1.082268,,,,,,,,,,,,,96b124b2-5b6f-4ffb-af4f-a70a1b3a4a8e,1207,,,"[61.8, 22.1]",3890468,29,,,,-0.28357467,,Right Foot,,,"[79.3, 17.0]",,Ground Pass,,18.228,,,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,55,Borussia Dortmund,180,['404a61f5-4034-4122-857a-5faf6937a097'],27,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:27.352,Pass,
,,,,,,,,,,,,,,,,,,0.459266,,,,,,,,,,,,,a7fa8c3a-a8d2-46ec-a0b7-86f07bfcbb7c,1212,,,"[75.3, 28.2]",3890468,29,,,,1.3134726,,Right Foot,,,"[75.8, 30.1]",,Ground Pass,,1.9646883,,Incomplete,,Matthias Ginter,8808.0,,,,,,1,From Throw In,Gustavo Adrián Ramos Vásquez,24324.0,Left Center Forward,55,Borussia Dortmund,180,"['35eca771-a17b-447c-b354-1af6e9811116', 'c2517292-d761-4b23-abe6-f450c7d0f6c1', 'fa534f7d-d6ee-4d64-9bf2-06552383ee1b']",33,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:33.192,Pass,True
,,,,,,,,,,,,,,,,,,1.312409,,,,,,,,,,,,,6821ccb1-d3f7-4f74-a0b6-e70cfcd2a784,1215,,,"[46.4, 18.8]",3890468,29,,,,-0.06608012,,Left Foot,,,"[60.0, 17.9]",,Ground Pass,,13.629746,,,,Sandro Wagner,9723.0,,,,,Recovery,1,Regular Play,Konstantin Rausch,11134.0,Left Midfield,56,Darmstadt 98,872,['fcf07e79-5a85-4967-878f-f489e639b2be'],35,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:35.985,Pass,
,,,,,,,,,,,,,,,,,,1.963657,,,,,,,,,,,,,07e188dd-b1fd-43ee-bfa6-20c10b41fefa,1219,,,"[51.6, 17.9]",3890468,29,,,,-1.3540189,,Right Foot,,,"[55.3, 1.1]",,Ground Pass,,17.202616,,,,Luca Caldirola,9404.0,,,,,,1,Regular Play,Sandro Wagner,9723.0,Center Forward,56,Darmstadt 98,872,['c179ee24-446d-4aa6-9ebb-a04820b2d8b9'],41,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:41.283,Pass,
,,,,,,,,,,,,,,,,,,1.389652,,,,,,,,,,,,,c33332ab-57d4-4e80-b930-6d9c16517a7c,1225,,,"[65.5, 0.1]",3890468,30,,,,0.16121832,,,,,"[94.4, 4.8]",,High Pass,,29.279686,,,,Sandro Wagner,9723.0,,,,,Throw-in,1,From Throw In,Luca Caldirola,9404.0,Left Back,57,Darmstadt 98,872,['a0636e65-a657-413e-b19f-114a5b8eadde'],8,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:30:08.217,Pass,
,,,,,,,,,,,,,,,,,,2.326661,,,,,,,,,,,,,4cc2bd52-e3e5-446c-8535-4df9422efc60,1234,,,"[23.1, 75.5]",3890468,30,,,,-0.46874094,,Left Foot,,,"[46.6, 63.6]",,High Pass,,26.341223,,,,Pierre-Emerick Aubameyang,3712.0,,,,,,1,From Throw In,Felix Passlack,8241.0,Right Center Midfield,57,Darmstadt 98,872,['22b94f8a-85d0-4d04-8b40-879d45d82b06'],12,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:12.272,Pass,
,,,,,,,,,,,,,,,,,,1.204122,,,,,,,,,,,,,fbc21a8d-bfdb-4212-abe3-dea766351356,1236,,,"[46.6, 63.6]",3890468,30,,,,0.2536741,,Head,,,"[52.0, 65.0]",,High Pass,,5.5785303,,Incomplete,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,From Throw In,Pierre-Emerick Aubameyang,3712.0,Right Center Forward,57,Darmstadt 98,872,"['1b19ac4a-95b1-4fed-b7de-08bf115765ea', '8ed3d63c-3141-48da-adc0-97ad980a3bde']",14,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:14.599,Pass,
,,,,,,,,,,,,,,,,,,2.958165,,,,,,,,,,,,,ab9e59f8-b7e7-4ee6-89d8-da97a265929d,1241,,,"[69.3, 16.3]",3890468,30,,,,-0.1764884,,Right Foot,,,"[100.7, 10.7]",,High Pass,,31.895454,,Incomplete,,Konstantin Rausch,11134.0,,,,,,1,From Throw In,Aytac Sulu,9217.0,Right Center Back,57,Darmstadt 98,872,"['05779c72-1146-4d4d-99ef-dfb4674196cb', '983119c0-bfc8-41b7-b17c-3334d2fab55c', 'db4b8bbc-4cfa-4563-b4ce-8d4ee88c5fd8']",16,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:30:16.611,Pass,True
,,,,,,,,,,,,,,,,,,2.217128,,,,,,,,,,,,,db4b8bbc-4cfa-4563-b4ce-8d4ee88c5fd8,1243,,,"[19.4, 69.4]",3890468,30,,,,0.6119024,,Head,,,"[30.8, 77.4]",,High Pass,,13.926952,,Incomplete,,Felix Passlack,8241.0,,,,,Recovery,1,From Throw In,Matthias Ginter,8808.0,Right Back,57,Darmstadt 98,872,"['5ae31148-91db-4d85-8362-c1a5530f0212', 'ab9e59f8-b7e7-4ee6-89d8-da97a265929d', 'dbc645bc-ae4f-40a7-add9-c9b98408bbd3']",19,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:19.569,Pass,
,,,,,,,,,,,,,,,,,,1.004782,,,,,,,,,,,,,dbc645bc-ae4f-40a7-add9-c9b98408bbd3,1246,,,"[89.3, 2.7]",3890468,30,,,True,-0.8803499,,,,,"[91.2, 0.4]",,High Pass,,2.9832869,,Out,,Konstantin Rausch,11134.0,,,,,Recovery,1,From Throw In,Luca Caldirola,9404.0,Left Back,57,Darmstadt 98,872,"['10654cba-ea68-4e2c-837c-a25de3f94efc', 'bf738bd5-8d9e-4107-8d37-c401d147b370', 'db4b8bbc-4cfa-4563-b4ce-8d4ee88c5fd8']",21,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:30:21.786,Pass,True
,,,,,,,,,,,,,,,,,,1.722123,,,,,,,,,,,,,fa2d5411-8994-4d5f-a274-5dd0b325913c,1248,,,"[28.5, 80.0]",3890468,30,,,,-0.49098456,,,,,"[48.7, 69.2]",,High Pass,,22.905895,,Incomplete,,Pierre-Emerick Aubameyang,3712.0,,,,,Throw-in,1,From Throw In,Matthias Ginter,8808.0,Right Back,58,Borussia Dortmund,180,"['5db1a9fb-d9cc-4a3c-bb00-ff012a0e83d4', 'caafe1dc-ca6a-4b34-85e8-945cf3dd7076']",38,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:38.799,Pass,
,,,,,,,,,,,,,,,,,,1.251449,,,,,,,,,,,,,caafe1dc-ca6a-4b34-85e8-945cf3dd7076,1251,,,"[71.4, 10.9]",3890468,30,,,True,-0.48751575,,,,,"[86.3, 3.0]",,Low Pass,,16.864756,,Incomplete,,Konstantin Rausch,11134.0,,,,,Recovery,1,From Throw In,Peter Niemeyer,40467.0,Right Defensive Midfield,58,Borussia Dortmund,180,"['39aa8274-7cd8-4752-a83d-721961beaa6a', '6f66b0c6-5511-48d6-8028-e861b786ad59', '9c0acfeb-bf5c-4b37-95e3-6c951d95a325', 'fa2d5411-8994-4d5f-a274-5dd0b325913c']",40,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:30:40.521,Pass,True
,,,,,,,,,,,,,,,,,,0.865532,,,,,,,,,,,,,6f66b0c6-5511-48d6-8028-e861b786ad59,1253,,,"[33.8, 77.1]",3890468,30,,,,-0.57296616,,Head,,,"[43.1, 71.1]",,Low Pass,,11.06752,,,,İlkay Gündoğan,10287.0,,,,,Recovery,1,From Throw In,Matthias Ginter,8808.0,Right Back,58,Borussia Dortmund,180,"['7be6cd63-2cfe-4611-86aa-e8c93509f75f', 'caafe1dc-ca6a-4b34-85e8-945cf3dd7076']",41,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:41.772,Pass,
,,,,,,,,,,,,,,,,,,0.779347,,,,,,,,,,,,,4d0c6e70-081b-452e-9179-3561254b92eb,1255,,,"[43.1, 71.1]",3890468,30,,,,1.4601392,,Right Foot,,,"[43.8, 77.4]",,Ground Pass,,6.3387694,,,,Felix Passlack,8241.0,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Center Attacking Midfield,58,Borussia Dortmund,180,['8dfef1bf-190d-4f8e-b4d7-452d19dcd710'],42,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:42.638,Pass,
,,,,,,,,,,,,,,,,,,0.805691,,,,,,,,,,,,,22024be2-b9db-4fc5-8494-da26d301d0bf,1257,,,"[43.8, 77.4]",3890468,30,,,,-2.0953104,,Right Foot,,,"[35.7, 63.4]",,Low Pass,,16.174362,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Felix Passlack,8241.0,Right Center Midfield,58,Borussia Dortmund,180,['9e729618-b611-4122-a479-bf5fc3a59fa4'],43,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:43.417,Pass,
,,,,,,,,,,,,,,,,,,1.303301,,,,,,,,,,,,,3916b3b5-4d7e-413c-8391-3ae697e41f3f,1260,,,"[42.2, 60.4]",3890468,30,,,,-1.9047414,,Right Foot,,,"[35.4, 40.8]",,Ground Pass,,20.746084,,,,Mats Hummels,5572.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,58,Borussia Dortmund,180,['8c176505-77a2-48b3-bc69-3938cbdecae3'],45,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:45.228,Pass,
