50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.3628,,,,,,,,,,,,,76b1f719-d1e2-44fc-8dcf-ac60c2d949a4,635,,,"[19.8, 56.7]",3890389,14,,,,,-2.1412568,,Right Foot,,,,"[8.7, 39.4]",Ground Pass,,20.554804,,,,,Oliver Baumann,8393.0,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,36,Hoffenheim,175,['e1516f56-a540-4277-b00a-727acd1db9e4'],0,,,,,,,,,,,,,,,,Hoffenheim,175,00:14:00.396,Pass,
,,,,,,,,,,,,,,,,,,5.966219,,,,,,,,,,,,,a7a4857f-00ea-4404-8a8d-0e6ae4eefb69,638,,,"[13.8, 33.4]",3890389,14,,,,,-0.2308735,,Left Foot,,,,"[90.8, 15.3]",High Pass,,79.09873,,,Incomplete,,Kevin Volland,8215.0,,,,,,1,Regular Play,Oliver Baumann,8393.0,Goalkeeper,36,Hoffenheim,175,"['4bc3e305-d8e1-40f3-b68b-93a0a4d54a94', 'd741d214-6fa1-4261-9cef-5ce1dea70e1d']",4,,,,,,,,,,,,,,,,Hoffenheim,175,00:14:04.032,Pass,
,,,,,,,,,,,,,,,,,,2.003394,,,,,,,,,,,,,d741d214-6fa1-4261-9cef-5ce1dea70e1d,641,,,"[29.3, 64.8]",3890389,14,,,,,-2.5834002,,Left Foot,,,,"[7.2, 51.0]",Ground Pass,,26.05475,,,,,Ramazan Özcan,12319.0,,,,,Recovery,1,Regular Play,Marvin Matip,9106.0,Right Center Back,37,Ingolstadt,189,"['0d55bb47-a088-4877-b7b5-31f7ea920573', '32a7cdb3-5add-4044-ab1c-16e147fee3fc', 'a7a4857f-00ea-4404-8a8d-0e6ae4eefb69']",9,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:09.999,Pass,True
,,,,,,,,,,,,,,,,,,3.244019,,,,,,,,,,,,,bb8ab68c-5f40-4ef3-b4ee-4dd5afce5af1,645,,,"[8.9, 46.4]",3890389,14,,,,,-0.3300068,,Left Foot,,,,"[70.5, 25.3]",High Pass,,65.11352,,,Pass Offside,,Mathew Leckie,5481.0,,,,,,1,Regular Play,Ramazan Özcan,12319.0,Goalkeeper,37,Ingolstadt,189,"['505fdbe8-dc23-4d2a-b492-e00396be256f', 'a2fcac20-585e-41a8-8d91-e51500165f1d']",13,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:13.590,Pass,True
,,,,,,,,,,,,,,,,,,2.603323,,,,,,,,,,,,,a759e5d4-8218-41dd-a6e8-7e22c88e720f,647,,,"[44.7, 62.9]",3890389,14,,,,,-0.6507171,,Right Foot,,,,"[86.6, 31.0]",High Pass,,52.66137,,,Incomplete,,Steven Zuber,5548.0,,,,,Free Kick,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,38,Hoffenheim,175,"['7a6f9177-fcef-4d91-9fee-e2792f411671', '893ce3af-4f31-445d-af5c-58943d73b5b2']",40,,,,,,,,,,,,,,,,Hoffenheim,175,00:14:40.126,Pass,
,,,,,,,,,,,,,,,,,,1.204881,,,,,,,,,,,,,893ce3af-4f31-445d-af5c-58943d73b5b2,649,,,"[33.5, 49.1]",3890389,14,,,,,0.3279875,,Head,,,,"[47.9, 54.0]",High Pass,,15.210852,,,,,Stefan Lex,40463.0,,,,,Recovery,1,Regular Play,Tobias Levels,40460.0,Right Back,39,Ingolstadt,189,"['8f47daf4-3024-4553-bb57-ad48bb6dc33c', 'a759e5d4-8218-41dd-a6e8-7e22c88e720f']",42,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:42.730,Pass,
,,,,,,,,,,,,,,,,,,0.816982,,,,,,,,,,,,,e7281d8e-a120-4834-a8d4-b41a95c4bf38,651,,,"[47.9, 54.0]",3890389,14,,,,,-0.13131544,,Head,,,,"[58.5, 52.6]",Low Pass,,10.692053,,,,,Pascal Groß,3097.0,,,,,,1,Regular Play,Stefan Lex,40463.0,Right Wing,39,Ingolstadt,189,['66c64252-c02d-4b7f-b218-a449d5f07d57'],43,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:43.934,Pass,
,,,,,,,,,,,,,,,,,,0.540906,,,,,,,,,,,,,dcaa801c-9a25-4847-b3d6-6492f5cd373f,653,,,"[58.5, 52.6]",3890389,14,,,,,-2.8006136,,Left Foot,,,,"[52.3, 50.4]",Low Pass,,6.5787535,,,,,Stefan Lex,40463.0,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,39,Ingolstadt,189,['218ce4de-32fb-4981-a68b-67e7622a559a'],44,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:44.751,Pass,
,,,,,,,,,,,,,,,,,,2.661624,,,,,,,,,,,,,3a44cfbb-2839-4e87-80db-5d3bfecedc6b,661,,,"[54.3, 37.4]",3890389,14,,,,,-1.993183,,Right Foot,,,,"[46.3, 19.6]",High Pass,,19.515121,,,Incomplete,,Robert Bauer,8394.0,,,,,,1,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,39,Ingolstadt,189,"['917c4b04-6c27-41a8-9e89-8e75ae5f847e', 'f5b61da5-caef-45c2-b721-fcfc9f6b0a7e']",49,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:49.156,Pass,
,,,,,,,,,,,,,,,,,,0.4822,,,,,,,,,,,,,b6dd9447-0805-4e90-810e-7f915f7cc34f,667,,,"[87.2, 62.9]",3890389,14,,,,,-1.1540941,,Left Foot,,,,"[92.6, 50.7]",Ground Pass,,13.341664,,,,,Nadiem Amiri,8403.0,,,,,,1,Regular Play,Kevin Volland,8215.0,Center Forward,39,Ingolstadt,189,['bf18154f-2c3c-4271-98d4-c8c009056030'],53,,,,,,,,,,,,,,,,Hoffenheim,175,00:14:53.588,Pass,
,,,,,,,,,,,,,,,,,,1.743834,,,,,,,,,,,,,35dcfd47-1cce-4d09-bbd0-c826a2b2a5a4,679,,,"[44.3, 48.4]",3890389,15,,,,,1.2521417,,Right Foot,,,,"[53.9, 77.5]",Ground Pass,,30.642618,,,,,Pascal Groß,3097.0,,,,,,1,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,39,Ingolstadt,189,['d796de51-2871-4a8d-b904-654b3da0094a'],3,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:03.371,Pass,
,,,,,,,,,,,,,,,,,,3.457,,,,,,,,,,,,,e54e762b-c3e5-434d-b219-433dc6f27aa5,682,,,"[69.5, 77.1]",3890389,15,,,,,-1.1242533,,Right Foot,,,,"[96.6, 20.5]",High Pass,,62.753246,,,,,Alfredo Morales,12304.0,,True,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,39,Ingolstadt,189,['a79f9878-5509-4fc0-973b-f4b1fbe21e20'],9,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:09.401,Pass,
,,,,,,,,,,,,,,,,,,1.616399,,,,,,,,,,,,,68340824-3b05-4334-9cf3-5a86798d4ab8,687,,,"[19.8, 55.6]",3890389,15,,,,,-0.27108738,,Right Foot,,,,"[56.5, 45.4]",High Pass,,38.091076,,,,,Kevin Volland,8215.0,,,,,Recovery,1,Regular Play,Tobias Strobl,12321.0,Right Back,39,Ingolstadt,189,['fb1b4364-d09b-43cf-b3a2-e35598f3c783'],14,,,,,,,,,,,,,,,,Hoffenheim,175,00:15:14.092,Pass,
,,,,,,,,,,,,,,,,,,1.407689,,,,,,,,,,,,,19b79e8b-2158-4eac-b240-d8cf72db3f9e,694,,,"[55.2, 45.5]",3890389,15,,,,,1.6445261,,Left Foot,,,,"[53.9, 63.1]",Ground Pass,,17.647945,,,,,Tobias Levels,40460.0,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,39,Ingolstadt,189,['e479acf6-62bb-4202-ae82-40472375eb71'],18,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:18.443,Pass,
,,,,,,,,,,,,,,,,,,0.669492,,,,,,,,,,,,,2f101694-53dd-4ae9-b453-921682382030,697,,,"[53.9, 63.1]",3890389,15,,,,,-0.43535328,,Right Foot,,,,"[62.5, 59.1]",Ground Pass,,9.484725,,,,,Pascal Groß,3097.0,,,,,,1,Regular Play,Tobias Levels,40460.0,Right Back,39,Ingolstadt,189,['8670e41e-39c4-43e8-b467-0e90bb3c3184'],21,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:21.305,Pass,
,,,,,,,,,,,,,,,,,,1.082952,,,,,,,,,,,,,48102e9a-7f7d-46f5-8ed5-8897be0a317f,699,,,"[62.5, 59.1]",3890389,15,,,,,2.888517,,Right Foot,,,,"[50.9, 62.1]",Ground Pass,,11.981652,,,,,Tobias Levels,40460.0,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,39,Ingolstadt,189,['23b94f86-a771-4840-ad89-b6f3d22fc38d'],21,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:21.975,Pass,
,,,,,,,,,,,,,,,,,,1.180254,,,,,,,,,,,,,293edd80-823c-4bd7-b179-b2796fd61ff1,702,,,"[50.9, 62.1]",3890389,15,,,,,-1.8442574,,Right Foot,,,,"[46.3, 45.7]",Ground Pass,,17.03291,,,,,Marvin Matip,9106.0,,,,,,1,Regular Play,Tobias Levels,40460.0,Right Back,39,Ingolstadt,189,['997c87b3-a554-4ea9-9621-67dbf4d5c003'],23,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:23.720,Pass,
,,,,,,,,,,,,,,,,,,1.683848,,,,,,,,,,,,,12b47549-1f6b-4b8a-bfd1-f2edf1314f4c,705,,,"[46.8, 44.7]",3890389,15,,,,,-1.5055968,,Right Foot,,,,"[48.7, 15.6]",Ground Pass,,29.16196,,,,,Benjamin Hübner,8405.0,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,39,Ingolstadt,189,['034e4296-1d08-4e28-ac55-5e16252ea128'],25,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:25.982,Pass,
,,,,,,,,,,,,,,,,,,1.020463,,,,,,,,,,,,,a27404c7-2c59-458e-b082-178c73cffe71,709,,,"[58.2, 12.3]",3890389,15,,,,,-0.7690062,,Left Foot,,,,"[67.5, 3.3]",Ground Pass,,12.9417925,,,,,Robert Bauer,8394.0,,,,,,1,Regular Play,Benjamin Hübner,8405.0,Left Center Back,39,Ingolstadt,189,"['25a7e7c5-485c-48a7-bdaa-06454efb0f92', 'f83de550-05b6-4c68-93c9-34ecd71b6679']",29,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:29.107,Pass,True
,,,,,,,,,,,,,,,,,,1.127418,,,,,,,,,,,,,2bd04978-6b0d-4d3d-9a98-35822b8ff9f7,712,,,"[69.3, 3.9]",3890389,15,,,,,-0.024091724,,Right Foot,,,,"[85.9, 3.5]",Ground Pass,,16.604818,,,,,Mathew Leckie,5481.0,,,,,,1,Regular Play,Robert Bauer,8394.0,Left Back,39,Ingolstadt,189,['81311b97-c830-4eea-a447-3da4d0caa72d'],30,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:30.868,Pass,
,,,,,,,,,,,,,,,,,,1.505849,,,,,,,,,,,,,0ba381e8-729f-4f8e-9280-ac438a6cef5d,717,,,"[28.4, 80.0]",3890389,15,,,,,-0.41500446,,,,,,"[48.6, 71.1]",High Pass,,22.07374,,,Incomplete,,Tarik Elyounoussi,26832.0,,,,,Throw-in,1,From Throw In,Tobias Strobl,12321.0,Right Back,40,Hoffenheim,175,"['0404b215-b18f-4213-a744-15f4e48e827c', '0a622459-a8a3-43cc-8a2e-ac80fbcd067f']",59,,,,,,,,,,,,,,,,Hoffenheim,175,00:15:59.599,Pass,
,,,,,,,,,,,,,,,,,,1.416123,,,,,,,,,,,,,0a622459-a8a3-43cc-8a2e-ac80fbcd067f,720,,,"[71.5, 9.0]",3890389,16,,,,True,1.1614248,,,,,,"[82.0, 33.2]",High Pass,,26.379726,,,,,Stefan Lex,40463.0,,,,,Interception,1,From Throw In,Robert Bauer,8394.0,Left Back,40,Hoffenheim,175,"['0ba381e8-729f-4f8e-9280-ac438a6cef5d', 'a8393ed4-b20c-4948-9b0e-0438169aa1c9', 'e4caa238-77c7-49b8-b13b-cd23a43c2cfa']",1,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:01.105,Pass,True
,,,,,,,,,,,,,,,,,,1.044926,,,,,,,,,,,,,eec84cc0-03e4-4c64-b792-83e7a0ba884a,723,,,"[85.5, 33.8]",3890389,16,,,,,-0.23489836,,Right Foot,,,,"[97.2, 31.0]",Ground Pass,,12.030378,True,,Incomplete,,Lukas Hinterseer,9103.0,,,,,,1,From Throw In,Stefan Lex,40463.0,Right Wing,40,Hoffenheim,175,"['09ccb908-812c-44c4-b953-c7f1b46aae49', '927f9265-5f15-412d-aedd-9bc185afe952']",3,,,,,,,,,,,,,,,,Ingolstadt,189,00:16:03.729,Pass,
,,,,,,,,,,,,,,,,,,2.359999,,,,,,,,,,,,,8c40d04e-91ae-4e0e-83b9-9ba555535e75,727,,,"[23.9, 48.5]",3890389,16,,,,,-1.4030333,,Right Foot,,,,"[28.1, 23.7]",Ground Pass,,25.153131,,,,,Jin-Su Kim,40538.0,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,40,Hoffenheim,175,['cb65e480-08fd-42f1-aacb-ea953037bac4'],5,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:05.552,Pass,
,,,,,,,,,,,,,,,,,,0.7095,,,,,,,,,,,,,ca3fbe3f-6c1a-44e8-84b6-af8ac6fdd091,733,,,"[76.9, 0.1]",3890389,16,,,,,2.10607,,,,,,"[71.8, 8.7]",Low Pass,,9.9985,,,,,Pirmin Schwegler,8556.0,,,,,Throw-in,1,From Throw In,Jin-Su Kim,40538.0,Left Back,41,Hoffenheim,175,['9494d377-28f2-49f2-a601-f3231ae58b51'],21,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:21.991,Pass,
,,,,,,,,,,,,,,,,,,0.978498,,,,,,,,,,,,,f2f5570a-21fb-4738-a607-079f5820c8d7,736,,,"[71.8, 8.7]",3890389,16,,,,,-1.036202,,Right Foot,,,,"[76.3, 1.1]",Ground Pass,,8.832327,,,,,Jin-Su Kim,40538.0,,,,,,1,From Throw In,Pirmin Schwegler,8556.0,Right Defensive Midfield,41,Hoffenheim,175,['f6125cde-c612-45a4-a7d6-7a13f90c996a'],22,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:22.853,Pass,
,,,,,,,,,,,,,,,,,,0.707693,,,,,,,,,,,,,aedaa355-0061-4bd3-aa92-c7536efc28c6,739,,,"[76.9, 1.2]",3890389,16,,,,,1.1071488,,Left Foot,,,,"[83.5, 14.4]",High Pass,,14.758049,,,,,Steven Zuber,5548.0,,,,,,1,From Throw In,Jin-Su Kim,40538.0,Left Back,41,Hoffenheim,175,['33968e25-4d57-48fa-a399-a55bdc8f4769'],24,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:24.000,Pass,
,,,,,,,,,,,,,,,,,,0.741799,,,,,,,,,,,,,f48111af-12c2-4da9-b086-3d7df52a42a5,741,,,"[83.5, 13.9]",3890389,16,,,,,-2.7928216,,Head,,,,"[75.8, 11.1]",Low Pass,,8.19329,,,,,Pirmin Schwegler,8556.0,,,,,,1,From Throw In,Steven Zuber,5548.0,Left Midfield,41,Hoffenheim,175,['a74c2263-dff3-4df8-86a4-86bf471c6b5c'],24,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:24.886,Pass,
,,,,,,,,,,,,,,,,,,1.307796,,,,,,,,,,,,,860391d1-5cb4-4d97-b66b-11f08936e6a2,744,,,"[77.1, 9.1]",3890389,16,,,,,-1.5188949,,Right Foot,,,,"[77.5, 1.4]",High Pass,,7.7103825,,,,,Jin-Su Kim,40538.0,,,,,,1,From Throw In,Pirmin Schwegler,8556.0,Right Defensive Midfield,41,Hoffenheim,175,['5729a6c9-c169-495c-b248-c3e37318a23b'],26,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:26.515,Pass,
,,,,,,,,,,,,,,,,,,0.9167,,,,,,,,,,,,,b65fed67-095d-4116-a18f-e3baa474bf12,746,,,"[77.5, 1.4]",3890389,16,,,,,1.2649175,,Head,,,,"[79.3, 7.1]",High Pass,,5.9774575,,,,,Pirmin Schwegler,8556.0,,,,,,1,From Throw In,Jin-Su Kim,40538.0,Left Back,41,Hoffenheim,175,['1ee3390a-8ddf-46d2-88aa-b7d31ae8121d'],28,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:28.079,Pass,
,,,,,,,,,,,,,,,,,,0.5918,,,,,,,,,,,,,060f47a3-2eca-40ac-99fa-dcde411d637e,751,,,"[91.5, 2.0]",3890389,16,,,,,1.735945,,Left Foot,,,,"[89.8, 12.2]",Ground Pass,,10.340696,,,,,Nadiem Amiri,8403.0,,,,,,1,From Throw In,Pirmin Schwegler,8556.0,Right Defensive Midfield,41,Hoffenheim,175,['e98ffa38-f24a-4ce9-8d62-b84cdc7dc299'],31,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:31.990,Pass,
,,,,,,,,,,,,,,,,,,0.321871,,,,,,,,,,,,,ea9ce8bf-abf4-4533-a7f8-0d3a4f9e0467,755,,,"[117.9, 20.2]",3890389,16,,,,,1.1383885,,Left Foot,,,,"[118.5, 21.5]",Ground Pass,,1.4317821,,,Incomplete,,Kevin Volland,8215.0,,,,,,1,From Throw In,Nadiem Amiri,8403.0,Center Attacking Midfield,41,Hoffenheim,175,"['691131a3-3bce-4a13-9bb9-9f0b60065b7c', 'b7cc7999-5398-43dc-996f-3471fcde70ad']",37,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:37.544,Pass,
,,,,,,,,,,,,,,,,,,1.521513,,,,,,,,,,,,,a6369a74-45f4-427c-a0ef-9715c4e606eb,758,,,"[120.0, 0.1]",3890389,17,,,,,1.7593685,,Right Foot,,,,"[112.5, 39.4]",High Pass,True,40.00925,,,Incomplete,,Kevin Volland,8215.0,,,Inswinging,,Corner,1,From Corner,Nadiem Amiri,8403.0,Center Attacking Midfield,42,Hoffenheim,175,"['5d8a51fe-e805-48b8-b4dc-2ffcd68532b3', 'b0d45265-93b8-4082-be7c-ca4f10d5f071']",11,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:11.508,Pass,
,,,,,,,,,,,,,,,,,,2.490381,,,,,,,,,,,,,ec41ffb8-320b-4978-b14e-6ea094d07f17,766,,,"[15.3, 33.2]",3890389,17,,,,,-0.21323708,,Drop Kick,,,,"[75.8, 20.1]",High Pass,,61.90202,,,Incomplete,,Mathew Leckie,5481.0,,,,,,1,From Keeper,Ramazan Özcan,12319.0,Goalkeeper,43,Ingolstadt,189,"['7d7102dc-1b05-4652-9014-72a77fbc043c', 'c6d18f69-769a-40a7-94e1-21f92c3de5c4']",22,,,,,,,,,,,,,,,,Ingolstadt,189,00:17:22.708,Pass,
,,,,,,,,,,,,,,,,,,2.061493,,,,,,,,,,,,,0ab2fac8-cd9d-4d4b-b7d6-81d9c6aa3508,771,,,"[34.8, 52.0]",3890389,17,,True,,,-1.4251175,,Right Foot,,,,"[38.6, 26.1]",Ground Pass,,26.17728,,,,,Eugen Polanski,8404.0,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,44,Hoffenheim,175,['ab97e83e-1a3a-4a97-9954-e6fc7f60a406'],29,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:29.529,Pass,
,,,,,,,,,,,,,,,,,,2.222299,,,,,,,,,,,,,9ec62a88-f525-4483-a3aa-51460f5ff639,774,,,"[51.2, 23.9]",3890389,17,,,,,-1.068494,,Right Foot,,,,"[62.9, 2.6]",Ground Pass,,24.301851,,,,,Nadiem Amiri,8403.0,,,,,,1,Regular Play,Eugen Polanski,8404.0,Left Defensive Midfield,44,Hoffenheim,175,['169e7944-27fd-4be0-99e1-b0ce3969bf64'],32,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:32.702,Pass,
,,,,,,,,,,,,,,,,,,1.622799,,,,,,,,,,,,,1e6d3540-4757-45f9-97ac-fc306e71c043,777,,,"[64.9, 3.8]",3890389,17,,,,,2.6684666,,Left Foot,,,,"[48.1, 12.4]",Ground Pass,,18.873262,,,,,Jin-Su Kim,40538.0,,,,,,1,Regular Play,Nadiem Amiri,8403.0,Center Attacking Midfield,44,Hoffenheim,175,['5d66ad2d-2ebb-43d1-88c0-8d9ba83689a1'],37,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:37.281,Pass,
,,,,,,,,,,,,,,,,,,1.1565,,,,,,,,,,,,,d8d77c28-3ee2-4441-9efd-c277b9003fbc,780,,,"[48.1, 12.4]",3890389,17,,,,,1.2113278,,Left Foot,,,,"[54.0, 28.1]",Ground Pass,,16.772001,,,,,Pirmin Schwegler,8556.0,,,,,,1,Regular Play,Jin-Su Kim,40538.0,Left Back,44,Hoffenheim,175,['8e504cd8-3619-4e61-bd39-209b9a1faedb'],38,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:38.943,Pass,
,,,,,,,,,,,,,,,,,,1.064546,,,,,,,,,,,,,858819b1-fb81-4cfb-b407-6e3e63b623c6,790,,,"[62.7, 41.3]",3890389,17,,,,,-1.0218543,,Right Foot,,,,"[75.3, 20.7]",Ground Pass,,24.147879,,,,,Mathew Leckie,5481.0,,,,,,1,Regular Play,Stefan Lex,40463.0,Right Wing,44,Hoffenheim,175,['28d51b21-5667-4ac9-b565-4a008efd33e3'],50,,,,,,,,,,,,,,,,Ingolstadt,189,00:17:50.093,Pass,
,,,,,,,,,,,,,,,,,,2.1222,,,,,,,,,,,,,31cc3f9d-fbdf-4368-b5f4-55bcd326e5b2,798,,,"[28.4, 54.2]",3890389,17,,,,,-2.5690584,,Left Foot,,,,"[7.3, 40.6]",Ground Pass,,25.103188,,,,,Oliver Baumann,8393.0,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,44,Hoffenheim,175,['0a6b0fa4-d3aa-4c38-9960-a53e7143f835'],53,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:53.929,Pass,
,,,,,,,,,,,,,,,,,,1.2301,,,,,,,,,,,,,165efc4e-5b42-4cd3-b17c-ed30749fdffd,801,,,"[7.3, 44.5]",3890389,17,,,,,0.2937205,,Right Foot,,,,"[23.5, 49.4]",Ground Pass,,16.924833,,,,,Eugen Polanski,8404.0,,,,,,1,Regular Play,Oliver Baumann,8393.0,Goalkeeper,44,Hoffenheim,175,['04d2ba82-eaee-4895-8a43-ae80d7738ce8'],59,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:59.768,Pass,
,,,,,,,,,,,,,,,,,,1.581999,,,,,,,,,,,,,13830b60-de43-44f0-8df4-5772ca1005a7,804,,,"[23.5, 49.4]",3890389,18,,,,,1.7649025,,Right Foot,,,,"[18.9, 72.8]",Ground Pass,,23.84785,,,,,Fabian Lukas Schär,5537.0,,,,,,1,Regular Play,Eugen Polanski,8404.0,Left Defensive Midfield,44,Hoffenheim,175,['3e03c7e7-d86e-43e9-8ec2-f60837d49225'],1,,,,,,,,,,,,,,,,Hoffenheim,175,00:18:01.181,Pass,
,,,,,,,,,,,,,,,,,,1.355275,,,,,,,,,,,,,1f635a31-f856-43c1-9f95-7190f7414a3d,807,,,"[26.2, 72.3]",3890389,18,,,,,-0.028563658,,Right Foot,,,,"[61.2, 71.3]",High Pass,,35.014282,,,Incomplete,,Tarik Elyounoussi,26832.0,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,44,Hoffenheim,175,"['02fbeb15-5154-4fb2-90fc-2d98b7651ae2', '29c3eb7e-67fd-4880-a4eb-460042902861']",4,,,,,,,,,,,,,,,,Hoffenheim,175,00:18:04.803,Pass,
,,,,,,,,,,,,,,,,,,0.416749,,,,,,,,,,,,,c2c4acef-6350-4904-b088-c92e6db13417,812,,,"[55.6, 77.7]",3890389,18,,,,,-1.0832012,,Right Foot,,,,"[59.1, 71.1]",Ground Pass,,7.470609,,,Incomplete,,Tarik Elyounoussi,26832.0,,,,,,1,Regular Play,Tobias Strobl,12321.0,Right Back,44,Hoffenheim,175,"['372a6adf-1395-4df5-a87a-201e347d0984', '68dcbed2-f82a-48fb-99db-d8886f4c17b6']",10,,,,,,,,,,,,,,,,Hoffenheim,175,00:18:10.801,Pass,
,,,,,,,,,,,,,,,,,,1.822639,,,,,,,,,,,,,0ea43f52-fb32-4fdf-b121-933be0222c77,816,,,"[61.4, 25.3]",3890389,18,,,,,-0.8788074,,Left Foot,,,,"[82.2, 0.2]",Low Pass,,32.598312,,,Out,,Mathew Leckie,5481.0,,,,,Recovery,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,44,Hoffenheim,175,"['91f461a7-4db3-4358-945e-0bb261ff3d99', 'd41ed8a8-db58-4d86-9614-49fbfbca3bf9']",12,,,,,,,,,,,,,,,,Ingolstadt,189,00:18:12.299,Pass,True
,,,,,,,,,,,,,,,,,,3.0435,,,,,,,,,,,,,5fdcb8d4-c077-43bf-8359-08776193755f,818,,,"[38.8, 80.0]",3890389,18,,True,,,-2.4861875,,,,,,"[5.5, 54.4]",Low Pass,,42.002975,,,,,Oliver Baumann,8393.0,,,,,Throw-in,1,From Throw In,Tobias Strobl,12321.0,Right Back,45,Hoffenheim,175,['69756862-3a8a-4009-8005-4862754aa74f'],20,,,,,,,,,,,,,,,,Hoffenheim,175,00:18:20.658,Pass,
,,,,,,,,,,,,,,,,,,1.5815,,,,,,,,,,,,,2e03b743-fede-425b-9447-9559652a6bfe,820,,,"[9.7, 54.4]",3890389,18,,,,,-1.0796328,,Right Foot,,,,"[18.9, 37.2]",Ground Pass,,19.505896,,,,,Niklas Süle,6322.0,,,,,,1,From Throw In,Oliver Baumann,8393.0,Goalkeeper,45,Hoffenheim,175,['19e6c9f8-adaa-4ff3-a109-64099a34346e'],25,,,,,,,,,,,,,,,,Hoffenheim,175,00:18:25.307,Pass,
,,,,,,,,,,,,,,,,,,1.6917,,,,,,,,,,,,,2af15d1e-a2a2-40bc-b76a-bfd756859bf1,823,,,"[26.1, 31.0]",3890389,18,,,,,-1.4009019,,Right Foot,,,,"[30.2, 7.1]",Ground Pass,,24.249125,,,,,Jin-Su Kim,40538.0,,,,,,1,From Throw In,Niklas Süle,6322.0,Left Center Back,45,Hoffenheim,175,['eaae5f1a-db90-4ba3-8ddc-3f59f0667f17'],29,,,,,,,,,,,,,,,,Hoffenheim,175,00:18:29.518,Pass,
