ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.998843,,,,,,,,,,,,aa015992-cf3d-435e-8e9d-ac38d4875f2f,1731,,"[47.5, 39.0]",3890446,37,,,,,1.8944445,,Right Foot,,,,"[42.2, 54.8]",,Ground Pass,,16.665234,,,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,73,Bayern Munich,169,['e465452e-7996-42fb-8350-3cfce2b5154d'],46,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:46.285,Pass,
,,,,,,,,,,,,,,,1.499929,,,,,,,,,,,,a5cd8700-b895-4ea4-839a-b461f3f9f402,1735,,"[48.1, 55.4]",3890446,37,,,,,-2.0811388,,Right Foot,,,,"[36.4, 34.5]",,Ground Pass,,23.952036,,,,,David Olatukunbo Alaba,8220.0,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Center Back,73,Bayern Munich,169,['f6378cfa-4b8d-4d5e-8f0f-6c8ef10a55c3'],52,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:52.671,Pass,
,,,,,,,,,,,,,,,1.14235,,,,,,,,,,,,d91b45f9-6371-43d8-8190-2d776cd23e54,1738,,"[36.4, 35.2]",3890446,37,,,,,1.6288705,,Left Foot,,,,"[35.4, 52.4]",,Ground Pass,,17.229046,,,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,73,Bayern Munich,169,['8aa58a9f-8324-4b10-a556-da27e4001a0d'],56,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:56.140,Pass,
,,,,,,,,,,,,,,,1.120405,,,,,,,,,,,,b2462a70-f458-4842-8bf1-2eca42bc58ab,1741,,"[34.8, 55.2]",3890446,37,,,,,0.30522314,,Right Foot,,,,"[56.7, 62.1]",,Ground Pass,,22.961271,,,,,Thomas Müller,5562.0,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Center Back,73,Bayern Munich,169,['d48d4fde-1e77-43de-ae74-833bf2a251ca'],58,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:58.429,Pass,
,,,,,,,,,,,,,,,1.507128,,,,,,,,,,,,93bf6dc8-e072-43ba-82b5-b9be3a3e6846,1743,,"[56.7, 62.1]",3890446,37,,,,,-3.0282593,,Right Foot,,,,"[44.4, 60.7]",,Ground Pass,,12.379418,,,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Thomas Müller,5562.0,Right Center Midfield,73,Bayern Munich,169,['21980936-41bf-4a00-96fb-46b6fb86f0c5'],59,,,,,,,,,,,,,,,,Bayern Munich,169,00:37:59.549,Pass,
,,,,,,,,,,,,,,,2.335743,,,,,,,,,,,,c9396c57-e3cd-4336-934a-37f1a852f74d,1746,,"[52.6, 61.3]",3890446,38,,,,,-0.41893238,,Right Foot,,,,"[91.9, 43.8]",,High Pass,,43.02023,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Center Back,73,Bayern Munich,169,['d99aee30-6392-429b-bad9-c9fb86d82bb4'],2,,,,,,,,,,,,,,,,Bayern Munich,169,00:38:02.710,Pass,
,,,,,,,,,,,,,,,1.777309,,,,,,,,,,,,ffedee87-7efd-4452-8102-10a0d316d14d,1754,,"[14.5, 36.6]",3890446,38,,,,,1.2269166,,Keeper Arm,,,,"[19.8, 51.4]",,Ground Pass,,15.720369,,,,,Jeong-Ho Hong,40543.0,,,,,,1,Regular Play,Marwin Hitz,8314.0,Goalkeeper,74,Augsburg,172,['856e3383-e40a-40e8-8a0b-2ca3a6c9f436'],15,,,,,,,,,,,,,,,,Augsburg,172,00:38:15.088,Pass,
,,,,,,,,,,,,,,,2.679436,,,,,,,,,,,,42739815-f66e-4964-abc1-8b29de5b755a,1757,,"[19.8, 51.4]",3890446,38,,,,,-2.4468544,,Right Foot,,,,"[7.8, 41.4]",,Ground Pass,,15.6205,,,,,Marwin Hitz,8314.0,,,,,,1,Regular Play,Jeong-Ho Hong,40543.0,Right Center Back,74,Augsburg,172,['90e6ad41-04ea-42d5-b715-b515673a2687'],19,,,,,,,,,,,,,,,,Augsburg,172,00:38:19.705,Pass,
,,,,,,,,,,,,,,,3.451184,,,,,,,,,,,,46b5dfb0-a059-4456-ad8f-f2baaccd41d4,1760,,"[10.6, 44.4]",3890446,38,,,,,-0.45772615,,Right Foot,,,,"[64.8, 17.7]",,High Pass,,60.419617,,,,,Caiuby Francisco da Silva,8303.0,,,,,,1,Regular Play,Marwin Hitz,8314.0,Goalkeeper,74,Augsburg,172,['94fa034f-dcbf-4f9e-9d73-15a82312f2e9'],24,,,,,,,,,,,,,,,,Augsburg,172,00:38:24.648,Pass,
,,,,,,,,,,,,,,,0.550932,,,,,,,,,,,,f93954a2-225a-497e-9dfc-1fd7fbd0a328,1763,,"[74.2, 16.3]",3890446,38,,,,,1.3281486,,Right Foot,,,,"[76.7, 26.4]",,Ground Pass,,10.404806,,,Incomplete,,Ja-Cheol Koo,5627.0,,,,,,1,Regular Play,Caiuby Francisco da Silva,8303.0,Left Wing,74,Augsburg,172,"['bbbf15f7-30c1-4c9e-b805-6888e546dd9f', 'f1b1c3a4-4fb0-448d-b2fb-e98abb8976d2']",30,,,,,,,,,,,,,,,,Augsburg,172,00:38:30.860,Pass,
,,,,,,,,,,,,,,,1.230887,,,,,,,,,,,,e1be0c18-7b04-4cd5-90ed-8946871cf029,1769,,"[43.7, 60.6]",3890446,38,,,,,0.38176423,,Left Foot,,,,"[71.1, 71.6]",,Ground Pass,,29.525581,,,,,Thomas Müller,5562.0,,,,,,1,Regular Play,Arjen Robben,8218.0,Right Midfield,75,Bayern Munich,169,['3a941d6f-0687-45ca-99dc-08c4fef8a253'],33,,,,,,,,,,,,,,,,Bayern Munich,169,00:38:33.069,Pass,
,,,,,,,,,,,,,,,0.978702,,,,,,,,,,,,c2d4c7e9-0125-4434-8756-f5e739fd04f6,1772,,"[99.5, 76.8]",3890446,38,,,,,-2.5065658,,Right Foot,,,,"[91.9, 71.2]",,Ground Pass,,9.440339,,,,,Arjen Robben,8218.0,,,,,,1,Regular Play,Thomas Müller,5562.0,Right Center Midfield,75,Bayern Munich,169,['b17131dc-5df8-4eec-991a-6030279e7bca'],39,,,,,,,,,,,,,,,,Bayern Munich,169,00:38:39.555,Pass,
,,,,,,,,,,,,,,,1.375686,,,,,,,,,,,,6116121e-262b-4e29-b65b-3ead9fa2405f,1778,,"[15.9, 13.8]",3890446,38,,,,,0.047963187,,Right Foot,,,,"[28.4, 14.4]",,Ground Pass,,12.514392,,,,,Caiuby Francisco da Silva,8303.0,,,,,Recovery,1,Regular Play,Piotr Trochowski,26790.0,Center Attacking Midfield,76,Augsburg,172,"['2fa68751-322f-408d-ac2f-bb1b9da8efda', 'dba1ddfb-4757-4e15-9a68-2c20ef67b9ac']",48,,,,,,,,,,,,,,,,Augsburg,172,00:38:48.079,Pass,True
,,,,,,,,,,,,,,,1.1054,,,,,,,,,,,,1dbcff71-c6e2-41c7-b27f-a4f3b1ee7f97,1782,,"[33.2, 11.7]",3890446,38,,True,,,0.0,,Left Foot,,,,"[55.7, 11.7]",,Ground Pass,,22.5,,,,,Raúl Marcelo Bobadilla,8807.0,,,,,,1,Regular Play,Caiuby Francisco da Silva,8303.0,Left Wing,76,Augsburg,172,"['4e66fdac-57d3-40c5-a2cc-04e926e2c823', 'ab4d188d-3d3b-4154-9caa-c2e0937a8acc']",50,,,,,,,,,,,,,,,,Augsburg,172,00:38:50.943,Pass,True
,,,,,,,,,,,,,,,0.997864,,,,,,,,,,,,fa5d411d-bac4-43fa-865b-61e77d036571,1784,,"[51.8, 11.4]",3890446,38,,True,,,-2.448825,,Left Foot,,,,"[41.8, 3.1]",,Low Pass,,12.995769,,,,,Philipp Max,8319.0,,,,,,1,Regular Play,Raúl Marcelo Bobadilla,8807.0,Center Forward,76,Augsburg,172,['16277868-88b9-4a13-b37d-7c99f76fb393'],52,,,,,,,,,,,,,,,,Augsburg,172,00:38:52.049,Pass,
,,,,,,,,,,,,,,,3.904189,,,,,,,,,,,,6759ede9-f8d7-45a2-9ad7-4ff9940f293c,1786,,"[42.6, 2.8]",3890446,38,,,,,0.29892346,,Right Foot,,,,"[75.7, 13.0]",,High Pass,,34.635963,,,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,1,Regular Play,Philipp Max,8319.0,Left Back,76,Augsburg,172,"['245af1d6-7620-484a-a188-d4e2f13361af', 'cdaacc55-d8c0-40ee-beee-a79690f7ddc9']",53,,,,,,,,,,,,,,,,Augsburg,172,00:38:53.046,Pass,
,,,,,,,,,,,,,,,1.751884,,,,,,,,,,,,cdaacc55-d8c0-40ee-beee-a79690f7ddc9,1788,,"[44.4, 67.1]",3890446,38,,,,,-2.5417604,,Left Foot,,,,"[11.5, 44.6]",,Low Pass,,39.857998,,,,,Manuel Neuer,5570.0,,,,,Recovery,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,77,Bayern Munich,169,"['6759ede9-f8d7-45a2-9ad7-4ff9940f293c', 'fe25c06a-3432-4fc4-9c95-c4e48d0dc220']",56,,,,,,,,,,,,,,,,Bayern Munich,169,00:38:56.951,Pass,
,,,,,,,,,,,,,,,1.369014,,,,,,,,,,,,cce2e6c2-1112-4e76-b8c3-4151c47fdd29,1791,,"[11.5, 44.6]",3890446,39,,,,,0.25933173,,Right Foot,,,,"[31.1, 49.8]",,Ground Pass,,20.278067,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,77,Bayern Munich,169,['eb2c2d74-8366-4b31-b75a-a024418208ac'],1,,,,,,,,,,,,,,,,Bayern Munich,169,00:39:01.897,Pass,
,,,,,,,,,,,,,,,1.38898,,,,,,,,,,,,c05dfca0-de53-4d6b-ad44-b3e9a63e8342,1794,,"[30.6, 47.4]",3890446,39,,,,,-1.9157985,,Right Foot,,,,"[23.7, 28.2]",,Ground Pass,,20.402206,,,,,David Olatukunbo Alaba,8220.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,77,Bayern Munich,169,['9f57a920-e8a4-4b9f-9364-7f9bf89f9b3f'],4,,,,,,,,,,,,,,,,Bayern Munich,169,00:39:04.255,Pass,
,,,,,,,,,,,,,,,1.372424,,,,,,,,,,,,696964f3-d05f-4c8b-81e1-81f417898a4c,1797,,"[32.9, 28.7]",3890446,39,,,,,-0.9011574,,Left Foot,,,,"[50.0, 7.1]",,Ground Pass,,27.54941,,,,,Juan Bernat Velasco,15651.0,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,77,Bayern Munich,169,['996fd8ca-177f-497e-b0dc-de8c2d80306d'],7,,,,,,,,,,,,,,,,Bayern Munich,169,00:39:07.124,Pass,
,,,,,,,,,,,,,,,2.848506,,,,,,,,,,,,ffb4f366-a4c0-449e-b950-7729e00886da,1800,,"[55.1, 6.6]",3890446,39,,,,,0.41040644,,Left Foot,,,,"[94.4, 23.7]",,Ground Pass,,42.85907,,,,,Robert Lewandowski,5668.0,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,77,Bayern Munich,169,['af7f6f29-8638-4c55-8abe-e4913c9724fd'],9,,,,,,,,,,,,,,,,Bayern Munich,169,00:39:09.736,Pass,
,,,,,,,,,,,,,,,1.26966,,,,,,,,,,,,5ce8828b-f92a-4bf3-a385-ee7a085cf2c3,1804,,"[95.0, 16.3]",3890446,39,,,,,-1.9858711,,Right Foot,,,,"[89.8, 4.5]",,Ground Pass,,12.89496,,,,,Douglas Costa de Souza,5837.0,,,,,,1,Regular Play,Robert Lewandowski,5668.0,Center Forward,77,Bayern Munich,169,"['2cba9e22-5a52-4d3b-a97b-2c32723ae897', '7ac819e9-6b98-49ff-b2c5-39a76b469ba3']",15,,,,,,,,,,,,,,,,Bayern Munich,169,00:39:15.328,Pass,True
,,,,,,,,,,,,,,,1.261785,,,,,,,,,,,,7f372fec-c926-4047-a009-9ac16b8f1334,1807,,"[89.8, 4.5]",3890446,39,,,,,2.1842563,,Left Foot,,,,"[82.9, 14.3]",,Ground Pass,,11.985408,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Left Midfield,77,Bayern Munich,169,['4edb9fa2-8fd1-46bb-94e2-09501f09c295'],21,,,,,,,,,,,,,,,,Bayern Munich,169,00:39:21.232,Pass,
,,,,,,,,,,,,,,,0.977022,,,,,,,,,,,,3a241dae-ca3b-486d-80c8-6ef32b73023c,1810,,"[82.9, 14.3]",3890446,39,,,,,-0.7051113,,Right Foot,,,,"[92.3, 6.3]",,Ground Pass,,12.343419,,,,,Juan Bernat Velasco,15651.0,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,77,Bayern Munich,169,['e69ec097-6ad7-4b45-84df-6f3f0eaf7c37'],25,,,,,,,,,,,,,,,,Bayern Munich,169,00:39:25.063,Pass,
,,,,,,,,,,,,,,,1.131493,,,,,,,,,,,,6518b9c7-fb03-44fa-9bf2-674134c2012f,1813,,"[91.2, 7.7]",3890446,39,,,,,-2.7233684,,Left Foot,,,,"[86.7, 5.7]",,Ground Pass,,4.924429,,,,,Douglas Costa de Souza,5837.0,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,77,Bayern Munich,169,['b6fa01e6-b42a-4bf2-a262-0c5c6a3ff9cf'],27,,,,,,,,,,,,,,,,Bayern Munich,169,00:39:27.293,Pass,
,,,,,,,,,,,,,,,3.267871,,,,,,,,,,,,e2cd3c93-ba50-4703-8b9d-07e849e62364,1816,,"[116.7, 5.4]",3890446,39,,,,,1.8201115,,Left Foot,True,,,"[102.9, 59.6]",,Low Pass,,55.92924,,,,,Arjen Robben,8218.0,,True,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Left Midfield,77,Bayern Munich,169,['180ca7c6-bf9c-4fb1-b276-27e7406e7d67'],36,,,,,,,,,,,,,,,,Bayern Munich,169,00:39:36.305,Pass,
,,,,,,,,,,,,,,,1.617918,,,,,,,,,,,,9a542fdc-8abd-40da-ab12-b49fc1d9b5fe,1819,,"[104.8, 56.6]",3890446,39,,,,,0.41012734,,Left Foot,,,,"[114.0, 60.6]",,Ground Pass,,10.031949,,,,,Philipp Lahm,19295.0,,,,,,1,Regular Play,Arjen Robben,8218.0,Right Midfield,77,Bayern Munich,169,['95d230fc-a0b0-44cf-b1a2-67edf043084c'],40,,,,,,,,,,,,,,,,Bayern Munich,169,00:39:40.726,Pass,
,,,,,,,,,,,,,,,1.271616,,,,,,,,,,,,dbf1f8e3-567c-4147-9405-e758bcf54363,1821,,"[115.6, 60.7]",3890446,39,,,,,-1.5090771,,Right Foot,True,,,"[116.7, 42.9]",,High Pass,,17.833956,,,Incomplete,,Douglas Costa de Souza,5837.0,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,77,Bayern Munich,169,"['548710ae-192b-4b9e-8077-ec5eedd455b2', '8c080d5a-0f32-4856-ac23-c2854649fd59']",42,,,,,,,,,,,,,,,,Bayern Munich,169,00:39:42.344,Pass,
,,,,,,,,,,,,,,,3.748736,,,,,,,,,,,,dfd34e06-a542-4e0b-8c83-c463c56e307e,1828,,"[15.4, 45.6]",3890446,40,,,,,-0.35354197,,Right Foot,,,,"[82.6, 20.8]",,High Pass,,71.63016,,,,,Caiuby Francisco da Silva,8303.0,,,,,Free Kick,1,From Free Kick,Marwin Hitz,8314.0,Goalkeeper,78,Augsburg,172,['694175a0-d0f9-4c75-a2f5-02418b399dc7'],53,,,,,,,,,,,,,,,,Augsburg,172,00:40:53.635,Pass,
,,,,,,,,,,,,,,,1.5412,,,,,,,,,,,,33905022-2dee-440d-b993-b72fe30eeff4,1830,,"[82.6, 20.8]",3890446,40,,,,True,-0.7998899,,,,,,"[92.8, 10.3]",,High Pass,,14.638647,,,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,1,From Free Kick,Caiuby Francisco da Silva,8303.0,Left Wing,78,Augsburg,172,"['26a49688-0e0a-4b01-86ec-ee021d57965c', '54809bd5-66b7-4e66-a2a7-93bb7da43cd3', '6cb3e5be-9ac4-4c26-82be-948983e08818']",57,,,,,,,,,,,,,,,,Augsburg,172,00:40:57.383,Pass,True
,,,,,,,,,,,,,,,1.01915,,,,,,,,,,,,cc22b7d2-b285-4799-992a-481cdfb07860,1844,,"[27.6, 70.1]",3890446,41,,,,,2.80642,,Left Foot,,,,"[18.7, 73.2]",,Ground Pass,,9.424437,,,,,Philipp Lahm,19295.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,79,Bayern Munich,169,['1cf3b4b7-f689-4d1f-891c-4c8aefbec5cf'],6,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:06.236,Pass,
,,,,,,,,,,,,,,,1.008665,,,,,,,,,,,,b0d29f3a-0603-4aec-bd46-2044d25905e3,1848,,"[21.2, 72.4]",3890446,41,,,,,-2.7336366,,Left Foot,,,,"[9.4, 67.3]",,Ground Pass,,12.85496,,,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,79,Bayern Munich,169,['f1b6b3e0-4164-4888-a75b-6e46050ea2fd'],10,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:10.070,Pass,
,,,,,,,,,,,,,,,2.348883,,,,,,,,,,,,6be1879e-d10a-4734-b1ee-cca78448ed28,1854,,"[19.2, 51.8]",3890446,41,,True,,,-0.7465485,,Right Foot,,,,"[48.6, 24.6]",,Ground Pass,,40.052467,,,,,Thiago Alcântara do Nascimento,5208.0,,,,,Free Kick,1,From Free Kick,Joshua Kimmich,5579.0,Right Center Back,80,Bayern Munich,169,['25803eaa-e6ad-423d-a189-3e5d61c39f25'],32,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:32.650,Pass,
,,,,,,,,,,,,,,,0.742334,,,,,,,,,,,,33ec6f31-2d51-49c2-879e-5f7b994cf553,1857,,"[49.2, 25.2]",3890446,41,,,,,-1.5857952,,Right Foot,,,,"[48.9, 5.2]",,Ground Pass,,20.00225,,,,,Juan Bernat Velasco,15651.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,80,Bayern Munich,169,"['2a4ae976-27df-482d-9f72-aad29ec00a25', '68176be5-527f-4e18-bf9e-cee0a3831743']",35,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:35.119,Pass,True
,,,,,,,,,,,,,,,1.251817,,,,,,,,,,,,8d842ff3-3637-4d56-a98b-8e1c852992b0,1860,,"[42.3, 9.1]",3890446,41,,,,,2.5213432,,Left Foot,,,,"[27.6, 19.6]",,Ground Pass,,18.064882,,,,,David Olatukunbo Alaba,8220.0,,,,,,1,From Free Kick,Juan Bernat Velasco,15651.0,Left Back,80,Bayern Munich,169,['e1ddd859-be98-4c57-a4f2-71e0f6165c46'],37,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:37.846,Pass,
,,,,,,,,,,,,,,,1.783829,,,,,,,,,,,,3c6dde4f-05f3-4757-b1f4-943ba26a0c12,1863,,"[36.4, 13.5]",3890446,41,,,,,1.6817136,,Left Foot,,,,"[31.7, 55.7]",,Ground Pass,,42.460922,,,,,Joshua Kimmich,5579.0,,True,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Left Center Back,80,Bayern Munich,169,['957d16a5-f814-4f57-895d-ae49d79f45ab'],44,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:44.199,Pass,
,,,,,,,,,,,,,,,1.796621,,,,,,,,,,,,82ef4e2d-f4ff-4fcb-983f-99b1e2561db8,1866,,"[37.5, 56.2]",3890446,41,,,,,0.8664269,,Right Foot,,,,"[57.3, 79.5]",,Ground Pass,,30.576626,,,,,Arjen Robben,8218.0,,,,,,1,From Free Kick,Joshua Kimmich,5579.0,Right Center Back,80,Bayern Munich,169,['0430c1f1-ed2d-4651-9756-37404958a5eb'],47,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:47.494,Pass,
,,,,,,,,,,,,,,,1.539339,,,,,,,,,,,,a3bc2b85-6295-4c12-b9ed-24bdcb66ed17,1870,,"[56.1, 77.7]",3890446,41,,,,,-2.185155,,Left Foot,,,,"[47.0, 64.8]",,Ground Pass,,15.786703,,,,,Joshua Kimmich,5579.0,,,,,,1,From Free Kick,Arjen Robben,8218.0,Right Midfield,80,Bayern Munich,169,['efdc8d74-0b58-477d-bfd6-153d157102c8'],50,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:50.546,Pass,
,,,,,,,,,,,,,,,1.119366,,,,,,,,,,,,920bdfbe-71c4-4a8f-9fe9-102b30f2198d,1873,,"[51.4, 66.5]",3890446,41,,,,,0.9079339,,Right Foot,,,,"[60.3, 77.9]",,Ground Pass,,14.46271,,,,,Arjen Robben,8218.0,,,,,,1,From Free Kick,Joshua Kimmich,5579.0,Right Center Back,80,Bayern Munich,169,['b0d43ab4-699e-4fe5-ac09-208cfba19cdf'],57,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:57.173,Pass,
,,,,,,,,,,,,,,,1.36806,,,,,,,,,,,,f8c31083-5046-491b-b67f-848993889019,1876,,"[60.3, 77.9]",3890446,41,,,,,-2.5259728,,Left Foot,,,,"[39.8, 63.4]",,High Pass,,25.109758,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Free Kick,Arjen Robben,8218.0,Right Midfield,80,Bayern Munich,169,['6fdbb792-90a9-4438-9c2e-87669579cc7a'],58,,,,,,,,,,,,,,,,Bayern Munich,169,00:41:58.348,Pass,
,,,,,,,,,,,,,,,1.530017,,,,,,,,,,,,72422c75-3204-4302-bf85-cb5edf558785,1879,,"[39.8, 60.9]",3890446,42,,,,,-1.6778771,,Right Foot,,,,"[36.5, 30.2]",,Ground Pass,,30.876852,,,,,David Olatukunbo Alaba,8220.0,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,80,Bayern Munich,169,['0c261f55-b860-47d1-9f8e-af86dbe184e1'],1,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:01.531,Pass,
,,,,,,,,,,,,,,,1.437591,,,,,,,,,,,,2fd21a7c-aaae-47eb-9456-b42325a9a4b4,1882,,"[39.8, 28.1]",3890446,42,,,,,-0.35252535,,Left Foot,,,,"[69.7, 17.1]",,Ground Pass,,31.859222,,,Incomplete,,Douglas Costa de Souza,5837.0,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Left Center Back,80,Bayern Munich,169,"['2f714196-c0c1-4972-9bee-a3ed021647a7', 'c7e2f85e-bccf-4160-b3ca-cf325f3caa8c']",4,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:04.522,Pass,
,,,,,,,,,,,,,,,3.187399,,,,,,,,,,,,79e359eb-0cd6-40c6-919c-ee4d6b942e50,1886,,"[79.0, 80.0]",3890446,42,,True,,,-0.7320138,,,,,,"[99.7, 61.4]",,High Pass,,27.828941,,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Paul Verhaegh,8237.0,Right Back,81,Augsburg,172,['07d4743a-9051-4319-81ec-286349d78945'],23,,,,,,,,,,,,,,,,Augsburg,172,00:42:23.626,Pass,
,,,,,,,,,,,,,,,2.426906,,,,,,,,,,,,76ffb137-cb67-419d-8469-227eeed5ca78,1888,,"[12.2, 24.8]",3890446,42,,,,,1.1123122,,Right Foot,,,,"[23.7, 48.1]",,Ground Pass,,25.983456,,,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,82,Bayern Munich,169,['a9c67e63-0796-4afd-b216-b933d1db7da2'],28,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:28.496,Pass,
,,,,,,,,,,,,,,,2.050046,,,,,,,,,,,,21f26550-4a2e-47c6-8843-95ca4c6c9480,1891,,"[35.4, 51.8]",3890446,42,,,,,0.89552766,,Left Foot,,,,"[53.9, 74.9]",,Ground Pass,,29.594933,,,,,Philipp Lahm,19295.0,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Center Back,82,Bayern Munich,169,['f4030b2d-442a-445c-aa41-bfd29914993d'],32,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:32.703,Pass,
,,,,,,,,,,,,,,,1.645762,,,,,,,,,,,,01eecb36-862b-417a-a9b1-f6f4387b2bdf,1893,,"[53.9, 74.9]",3890446,42,,,,,-2.2679288,,Right Foot,,,,"[43.6, 62.6]",,Ground Pass,,16.043068,,,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,82,Bayern Munich,169,['e9b47b69-3f7c-4d3e-8ec8-ca16e9dfe86c'],34,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:34.753,Pass,
,,,,,,,,,,,,,,,0.992927,,,,,,,,,,,,7e62282e-f6ee-44fa-a8db-d54a30fdbfc6,1896,,"[50.6, 60.2]",3890446,42,,,,,1.5011418,,Left Foot,,,,"[51.5, 73.1]",,Ground Pass,,12.931357,,,,,Philipp Lahm,19295.0,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Center Back,82,Bayern Munich,169,['7d25919a-9aef-49ec-8679-9f6dcd74df79'],41,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:41.161,Pass,
,,,,,,,,,,,,,,,1.529184,,,,,,,,,,,,72ecafea-798a-4594-ac02-a5bf7a6276fd,1899,,"[47.9, 69.3]",3890446,42,,,,,-2.4145474,,Right Foot,,,,"[32.5, 55.6]",,Ground Pass,,20.611889,,,,,David Olatukunbo Alaba,8220.0,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,82,Bayern Munich,169,['d0a9bc96-0bde-455e-b140-7a09d6d86c84'],43,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:43.478,Pass,
,,,,,,,,,,,,,,,1.136708,,,,,,,,,,,,ad6d7728-709b-4471-8703-1e05826b0235,1902,,"[35.9, 39.3]",3890446,42,,,,,1.31632,,Left Foot,,,,"[40.4, 56.6]",,Ground Pass,,17.87568,,,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,82,Bayern Munich,169,['15947b6a-ef6d-4566-930a-fd60c7147654'],48,,,,,,,,,,,,,,,,Bayern Munich,169,00:42:48.201,Pass,
