50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.987047,,,,,,,,,,,,,,9fbaf30a-fb3f-47d1-9b7d-d3c8a1e391f9,19,,"[69.8, 80.0]",3890485,0,,True,,,-0.6605104,,,,,"[82.8, 69.9]",,High Pass,,16.462381,,,Timo Werner,5557.0,,,,,Throw-in,1,From Throw In,Kevin Großkreutz,20665.0,Right Back,3,VfB Stuttgart,174,['49fe3600-f208-47a2-9f2a-165a1a30df5c'],16,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:16.290,Pass,
,,,,,,,,,,,,,,,,,0.711597,,,,,,,,,,,,,,7d94c98d-63fa-4f5e-afd4-ac69681b75a2,22,,"[82.4, 73.7]",3890485,0,,,,,-2.0125895,,Right Foot,,,"[78.9, 66.3]",,Ground Pass,,8.185964,,,Daniel Didavi,8243.0,,,,,,1,From Throw In,Timo Werner,5557.0,Center Forward,3,VfB Stuttgart,174,"['0cd34d38-2bbc-49b5-85f5-66b0fd6fb364', '6db13f53-5b6f-48a9-8c45-f141ccf3e009']",17,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:17.397,Pass,True
,,,,,,,,,,,,,,,,,1.156326,,,,,,,,,,,,,,aca27718-98d1-477e-bb91-99649dc49e71,25,,"[78.3, 67.4]",3890485,0,,,,,-0.7527301,,Left Foot,,,"[86.2, 60.0]",,Ground Pass,,10.82451,,,Lukas Rupp,11395.0,,,,,,1,From Throw In,Daniel Didavi,8243.0,Right Center Midfield,3,VfB Stuttgart,174,['09782bef-d6a1-470d-b67e-8ab5af6adbda'],18,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:18.692,Pass,
,,,,,,,,,,,,,,,,,1.025642,,,,,,,,,,,,,,d22dd349-ac2d-421d-866c-d6cfdbbd1336,28,,"[85.6, 64.1]",3890485,0,,,,,0.6647745,,Right Foot,,,"[93.0, 69.9]",,Ground Pass,,9.402127,,,Timo Werner,5557.0,,,,,,1,From Throw In,Lukas Rupp,11395.0,Right Midfield,3,VfB Stuttgart,174,"['ee07977d-a8ad-4d9d-98b7-c32da370402a', 'ffcf2f4d-e81e-413b-8fee-f975858cc1f1']",19,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:19.849,Pass,True
,,,,,,,,,,,,,,,,,0.917191,,,,,,,,,,,,,,70749ed2-9b33-41a3-8904-fc0a7a3fdd3c,37,,"[7.1, 7.2]",3890485,0,,,,,-0.21786053,,Left Foot,,,"[20.2, 4.3]",,Ground Pass,,13.417153,Incomplete,,Mathew Leckie,5481.0,,,,,,1,From Throw In,Robert Bauer,8394.0,Left Back,3,VfB Stuttgart,174,"['05f220a9-c87e-4d58-8c3c-7ef3c8d6360b', 'bf447d14-0b4f-4370-aa62-017ec1a62d75', 'e5f389ff-376b-4ce7-8d94-fd13238f167a']",24,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:24.507,Pass,True
,,,,,,,,,,,,,,,,,0.255361,,,,,,,,,,,,,,0f5b86de-c14a-435e-b045-a83758d7f8d6,47,,"[18.3, 9.3]",3890485,0,,,,,-0.23109066,,Right Foot,,,"[20.0, 8.9]",,Ground Pass,,1.7464249,Incomplete,,Almog Cohen,20485.0,,,,,,1,From Throw In,Mathew Leckie,5481.0,Left Wing,3,VfB Stuttgart,174,"['5cc4eeed-2b99-4476-8587-46f510d3d5c1', '8f4e925c-5572-4cde-9010-25393712e3ac']",29,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:29.189,Pass,
,,,,,,,,,,,,,,,,,0.243362,,,,,,,,,,,,,,48a2c280-2c0b-4353-8b8d-c4fe885b0795,54,,"[97.3, 67.6]",3890485,0,,,,,-2.3267913,,Right Foot,,,"[94.0, 64.1]",,Ground Pass,,4.8104053,Incomplete,,Timo Werner,5557.0,,,,,,1,From Throw In,Lukas Rupp,11395.0,Right Midfield,3,VfB Stuttgart,174,"['a9951a5f-5c1d-4725-b0c2-a8ac2edf9247', 'db79bc99-7704-4b82-bdc7-fc5374e5672d', 'f2181062-2c4c-46be-87ec-d20a40eaf0bd']",31,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:31.599,Pass,True
,,,,,,,,,,,,,,,,,1.75091,,,,,,,,,,,,,,6d9e6afa-ee7a-457a-b40b-91072a99db07,64,,"[83.6, 75.2]",3890485,0,,,,,-0.2173694,,Right Foot,,,"[99.9, 71.6]",,Low Pass,,16.692812,Incomplete,,Daniel Didavi,8243.0,,,,,,1,From Throw In,Kevin Großkreutz,20665.0,Right Back,3,VfB Stuttgart,174,"['0546d41c-b324-42d5-8d09-0c89d9480b7f', 'b27f4973-7bc8-4a17-8d6c-d1a78a22c4a0']",33,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:33.898,Pass,
,,,,,,,,,,,,,,,,,0.807916,,,,,,,,,,,,,,0e1578d9-6d0e-4e66-a818-33407d66c2ac,67,,"[101.8, 80.0]",3890485,0,,,,,-1.2585242,,,,,"[105.9, 67.3]",,Low Pass,,13.345411,,,Lukas Rupp,11395.0,,,,,Throw-in,1,From Throw In,Kevin Großkreutz,20665.0,Right Back,4,VfB Stuttgart,174,['2d2be168-38e9-4683-9be2-2c5844ad4c83'],46,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:46.309,Pass,
,,,,,,,,,,,,,,,,,1.203702,,,,,,,,,,,,,,e96c9ece-062e-4951-99c2-9cb6c89f0977,71,,"[103.5, 69.8]",3890485,0,,,,,2.4508016,,Right Foot,,,"[96.0, 76.0]",,Low Pass,,9.730879,,,Kevin Großkreutz,20665.0,,,,,,1,From Throw In,Lukas Rupp,11395.0,Right Midfield,4,VfB Stuttgart,174,['551a99b6-1cff-41d3-81e0-743086292fb4'],47,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:47.667,Pass,
,,,,,,,,,,,,,,,,,0.694773,,,,,,,,,,,,,,a72b241c-ccbc-4436-931d-83aea461e5e9,74,,"[96.0, 76.0]",3890485,0,,,,,-0.040382076,,Right Foot,,,"[105.9, 75.6]",,Ground Pass,,9.908077,,,Timo Werner,5557.0,,,,,,1,From Throw In,Kevin Großkreutz,20665.0,Right Back,4,VfB Stuttgart,174,['f8fdccf0-f37f-4987-8958-24a17cf80ecb'],49,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:49.689,Pass,
,,,,,,,,,,,,,,,,,0.920932,,,,,,,,,,,,,,19ed27a1-e4ce-484f-93a0-fc3ac484a2b6,80,,"[105.1, 80.0]",3890485,1,,,,,-1.0004131,,,,,"[111.9, 69.4]",,Low Pass,,12.593649,,,Lukas Rupp,11395.0,,,,,Throw-in,1,From Throw In,Kevin Großkreutz,20665.0,Right Back,5,VfB Stuttgart,174,['fa8e2287-f0b3-4fb5-9110-29a54cfdf079'],1,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:01.115,Pass,
,,,,,,,,,,,,,,,,,0.016089,,,,,,,,,,,,,,0c97a628-07c0-4980-8d0a-95c55b714c18,85,,"[118.5, 75.6]",3890485,1,,,,,-1.5957911,,Right Foot,,,"[118.4, 71.6]",,Low Pass,,4.00125,Incomplete,,,,,,,,,1,From Throw In,Lukas Rupp,11395.0,Right Midfield,5,VfB Stuttgart,174,"['614371fb-bb2d-4ac6-ab8e-b2cefc85a728', 'a2783649-9bec-4cc5-ba55-b2656fdd7df0']",4,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:04.652,Pass,True
,,,,,,,,,,,,,,,,,1.688547,,,,,,,,,,,,,,2e71d55e-08c0-48e3-a1c4-d7da2fc71b3c,87,,"[120.0, 80.0]",3890485,1,,,,,-1.7428919,,Left Foot,,,"[112.3, 35.7]",,High Pass,True,44.964207,Incomplete,,Daniel Schwaab,8270.0,,True,Inswinging,,Corner,1,From Corner,Filip Kostić,5591.0,Left Midfield,6,VfB Stuttgart,174,"['a3b5f29a-aa7f-46f6-b1a9-86479842164c', 'f9f29a4f-3098-4dbd-95df-7e29782bbff0']",28,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:28.133,Pass,
,,,,,,,,,,,,,,,,,0.907547,,,,,,,,,,,,,,8ee571ed-9050-4aa2-8b9c-e3124b0cc909,90,,"[110.0, 0.1]",3890485,1,,,,,1.2063887,,,,,"[113.7, 9.8]",,Low Pass,,10.381715,,,Timo Werner,5557.0,,,,,Throw-in,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,7,VfB Stuttgart,174,['c8920ee3-7677-4879-a75d-7279e3ba8db5'],46,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:46.252,Pass,
,,,,,,,,,,,,,,,,,0.854469,,,,,,,,,,,,,,cb438b0a-9058-44d1-a650-47745391614c,93,,"[113.0, 7.7]",3890485,1,,,,,-2.394151,,Right Foot,,,"[104.8, 0.1]",,Ground Pass,,11.18034,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,1,From Throw In,Timo Werner,5557.0,Center Forward,7,VfB Stuttgart,174,['112d520d-643a-451d-8979-9ed0a2e9ab88'],47,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:47.279,Pass,
,,,,,,,,,,,,,,,,,0.464781,,,,,,,,,,,,,,9e02bfa8-5a9c-4e4a-832f-7613cd775c24,97,,"[106.1, 2.1]",3890485,1,,,,,0.49394137,,Left Foot,,,"[110.0, 4.2]",,Low Pass,,4.4294467,,,Daniel Didavi,8243.0,,,,,,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,7,VfB Stuttgart,174,['a9436767-44cc-4009-ad4c-6a0878e77b25'],50,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:50.534,Pass,
,,,,,,,,,,,,,,,,,1.183961,,,,,,,,,,,,,,9d650c07-d358-4f8b-8e3e-9359d7e9afaa,100,,"[111.2, 6.8]",3890485,1,,,,,-0.5917762,,Left Foot,,,"[117.3, 2.7]",,Ground Pass,,7.34983,,,Filip Kostić,5591.0,,,,,,1,From Throw In,Daniel Didavi,8243.0,Right Center Midfield,7,VfB Stuttgart,174,['bb2ad3e8-3e75-4933-ae9d-69d3950f2f57'],51,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:51.119,Pass,
,,,,,,,,,,,,,,,,,1.113494,,,,,,,,,,,,,,03ad6294-ee2c-440f-8fde-d96a96769581,103,,"[117.3, 2.7]",3890485,1,,,,,1.6836864,,Left Foot,True,,"[113.4, 37.1]",,High Pass,,34.62037,Incomplete,,Lukas Rupp,11395.0,,,,,,1,From Throw In,Filip Kostić,5591.0,Left Midfield,7,VfB Stuttgart,174,"['2da45779-cbac-459b-bd60-d7fa679d076d', '7ad9e53e-5c6b-44dd-9823-e93494720118']",52,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:52.372,Pass,
,,,,,,,,,,,,,,,,,1.969365,,,,,,,,,,,,,,143c7fe0-dadf-4881-9178-74f4ce9f5709,112,,"[120.0, 80.0]",3890485,2,,,,,-1.7685422,,Left Foot,,,"[109.0, 25.1]",,High Pass,True,55.99116,Incomplete,,Daniel Schwaab,8270.0,,True,Inswinging,,Corner,1,From Corner,Filip Kostić,5591.0,Left Midfield,8,VfB Stuttgart,174,"['342afcfb-33f6-4ee5-ba6f-b03b6ebbb216', '5dd0776e-8a2b-45f9-8e2e-0d1bccabb6a7']",22,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:22.000,Pass,
,,,,,,,,,,,,,,,,,2.509141,,,,,,,,,,,,,,8e9971d0-4f72-43e1-b3d7-db1ae40e5c0a,116,,"[96.9, 3.1]",3890485,2,,,,,0.865583,,Right Foot,,,"[107.2, 15.2]",,High Pass,,15.890248,Incomplete,,,,,,,,Recovery,1,From Corner,Daniel Schwaab,8270.0,Right Center Back,8,VfB Stuttgart,174,"['04a64871-fca9-4434-a961-7dd66aa05f53', '3333fb37-1af3-40d0-86fb-251bd50244e6']",27,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:27.133,Pass,True
,,,,,,,,,,,,,,,,,2.74033,,,,,,,,,,,,,,627163cd-20f3-40b7-a4fc-1d88b17cf36d,120,,"[32.5, 75.7]",3890485,2,,,,,-0.40962055,,Right Foot,,,"[75.8, 56.9]",,High Pass,,47.20519,,,Dario Lezcano,9113.0,,,,,,1,From Corner,Almog Cohen,20485.0,Left Center Midfield,8,VfB Stuttgart,174,"['4987d7ba-0d2f-417b-b93a-e0b0c6f57822', '767ada5e-0b07-44b0-b488-56fe99c804ac']",33,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:33.422,Pass,True
,,,,,,,,,,,,,,,,,0.959045,,,,,,,,,,,,,,6167c268-28b9-42b8-a4e6-fb32894a6409,123,,"[41.7, 23.6]",3890485,2,,,,,-0.31144163,,Right Foot,,,"[56.3, 18.9]",,Low Pass,,15.337862,,,Daniel Schwaab,8270.0,,,,,Recovery,1,From Corner,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,8,VfB Stuttgart,174,['2704c84c-f44a-4741-af3c-d27d3d8301e6'],38,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:38.509,Pass,
,,,,,,,,,,,,,,,,,1.296346,,,,,,,,,,,,,,d94d17fd-3498-45fa-b5ec-9d6ff7b241c4,126,,"[56.7, 16.4]",3890485,2,,,,,-0.2730087,,Right Foot,,,"[69.2, 12.9]",,Low Pass,,12.980755,Incomplete,,Timo Werner,5557.0,,,,,,1,From Corner,Daniel Schwaab,8270.0,Right Center Back,8,VfB Stuttgart,174,"['7ff4cef8-4835-4f25-af60-b2e40339c21b', 'c613ae4a-542f-4bc1-a355-a5e0da864cc3']",39,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:39.548,Pass,
,,,,,,,,,,,,,,,,,1.564114,,,,,,,,,,,,,,7ff4cef8-4835-4f25-af60-b2e40339c21b,128,,"[50.9, 67.2]",3890485,2,,,,,-0.8710028,,Right Foot,,,"[77.0, 36.2]",,Low Pass,,40.52419,Incomplete,,Moritz Hartmann,40464.0,,,,,Recovery,1,From Corner,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,8,VfB Stuttgart,174,"['1ce28840-c565-4c0e-a5d8-a06d70cc9eaf', '73bf9be7-1453-4573-8511-951149010686', 'd94d17fd-3498-45fa-b5ec-9d6ff7b241c4']",40,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:40.845,Pass,
,,,,,,,,,,,,,,,,,0.508753,,,,,,,,,,,,,,01f050f2-f5ee-4649-9384-d0eba428115c,132,,"[63.8, 41.4]",3890485,2,,,,,-0.79935074,,Right Foot,,,"[74.4, 30.5]",,Low Pass,,15.204276,,,Christian Gentner,8959.0,,,,,,1,From Corner,Kevin Großkreutz,20665.0,Right Back,8,VfB Stuttgart,174,['c16b7a5f-bea5-4207-add1-3dcafb8e6d09'],45,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:45.957,Pass,
,,,,,,,,,,,,,,,,,2.383193,,,,,,,,,,,,,,377ad2a4-088b-4671-bf15-a9e931c67334,136,,"[74.6, 45.4]",3890485,2,,,,,-0.7111165,,Right Foot,,,"[97.7, 25.5]",,Ground Pass,,30.48967,Incomplete,,Timo Werner,5557.0,,,,,Recovery,1,From Corner,Daniel Didavi,8243.0,Right Center Midfield,8,VfB Stuttgart,174,"['46273a0c-6c7b-4083-8bd8-0aa726bf2171', '7720c548-3133-4feb-bd7b-76017f41e7c7', 'e6e6252a-27d5-4f70-8966-3783df941673']",47,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:47.422,Pass,True
,,,,,,,,,,,,,,,,,1.255591,,,,,,,,,,,,,,863f6dd0-08eb-4f71-bc54-7b4febdbfc68,140,,"[102.2, 0.1]",3890485,3,,,,,1.8776226,,,,,"[99.0, 10.2]",,Low Pass,,10.5948105,,,Christian Gentner,8959.0,,,,,Throw-in,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,9,VfB Stuttgart,174,['b3bf9f4e-3a38-4b73-9902-886a31e1cfab'],8,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:08.019,Pass,
,,,,,,,,,,,,,,,,,1.277298,,,,,,,,,,,,,,3469fa07-9b36-437b-9fff-bd6d9f9c59dc,144,,"[99.4, 10.2]",3890485,3,,,,,-1.5304142,,Right Foot,,,"[99.8, 0.3]",,Low Pass,,9.908077,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,1,From Throw In,Christian Gentner,8959.0,Left Center Midfield,9,VfB Stuttgart,174,"['c566f6c7-32c9-4595-ad5a-dd810c038a94', 'e6d0f06d-9a74-4c22-853c-40472b66c3c9']",9,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:09.434,Pass,True
,,,,,,,,,,,,,,,,,0.526724,,,,,,,,,,,,,,f55247a3-f0a4-46d4-856e-5004f37f5674,147,,"[100.9, 1.6]",3890485,3,,,,,0.45333868,,Left Foot,,,"[104.8, 3.5]",,Low Pass,,4.3382025,,,Timo Werner,5557.0,,,,,,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,9,VfB Stuttgart,174,['3c8ef5da-a422-4acf-a828-8bf058b21252'],10,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:10.831,Pass,
