50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.642121,,,,,,,,,,,,,77731b8f-a489-49e5-a3f7-6dc57a17017c,3243,,"[19.4, 14.7]",3890337,89,,,,-2.9889433,,Left Foot,,,"[14.2, 13.9]",Ground Pass,,5.2611785,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,Recovery,2,Regular Play,Sven Schipplock,8321.0,Center Forward,192,Hamburger SV,171,['fed504be-f956-4294-bf3d-15d51788417a'],50,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:50.116,Pass,
,,,,,,,,,,,,,,,,,,,0.633412,,,,,,,,,,,,,5f65c1f0-9a5a-4873-8327-2c45ab6ec795,3246,,"[14.2, 13.4]",3890337,89,,,,0.06320683,,Right Foot,,,"[22.1, 13.9]",Ground Pass,,7.915807,,,Sven Schipplock,8321.0,,,,,,,2,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,192,Hamburger SV,171,['16b2d0bc-e835-4e80-8a4d-4dd1e60a50e3'],51,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:51.371,Pass,
,,,,,,,,,,,,,,,,,,,0.863279,,,,,,,,,,,,,86cd4485-a818-48f2-8867-fa77cd97e6a7,3248,,"[21.9, 14.7]",3890337,89,,,,2.340067,,Right Foot,,,"[15.8, 21.0]",Ground Pass,,8.769264,,,Emir Spahić,26791.0,,,,,,,2,Regular Play,Sven Schipplock,8321.0,Center Forward,192,Hamburger SV,171,['04501400-1d30-4611-b19b-f2cf03d41e71'],52,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:52.005,Pass,
,,,,,,,,,,,,,,,,,,,1.519532,,,,,,,,,,,,,725b405d-2b7d-4a95-a472-266a252cd632,3250,,"[16.3, 23.8]",3890337,89,,,,-1.0390723,,Right Foot,,,"[29.3, 1.7]",High Pass,,25.640007,,,Ivo Iličević,24740.0,,,,,,,2,Regular Play,Emir Spahić,26791.0,Left Center Back,192,Hamburger SV,171,['34b8d289-ab05-4a4a-b092-6cff59add47e'],52,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:52.868,Pass,
,,,,,,,,,,,,,,,,,,,1.177661,,,,,,,,,,,,,396a0d31-15b9-4c84-bc40-319e34237f70,3253,,"[36.3, 2.9]",3890337,89,,,,0.20612134,,Right Foot,,,"[47.3, 5.2]",Low Pass,,11.237883,Incomplete,,Sven Schipplock,8321.0,,,,,,,2,Regular Play,Ivo Iličević,24740.0,Left Wing,192,Hamburger SV,171,"['0650eb0d-b768-4834-9143-ac9dca0c22be', '6235aba3-5689-4c67-b823-c0296a2a2c10']",56,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:56.155,Pass,
,,,,,,,,,,,,,,,,,,,0.69602,,,,,,,,,,,,,0ae21139-ef6e-4bb0-9879-5abdb80bd124,3264,,"[73.2, 70.9]",3890337,90,,,,-0.23877719,,Right Foot,,,"[88.4, 67.2]",Ground Pass,,15.643848,Incomplete,,Karim Bellarabi,8213.0,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,193,Bayer Leverkusen,904,"['92979be4-6f8b-4aab-b780-676fa495773e', 'e1ea3399-83fc-4ba0-a507-092671f37049', 'e9ed6ec1-298b-40e5-a25a-425a7e202a3d']",1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:01.512,Pass,True
,,,,,,,,,,,,,,,,,,,1.061943,,,,,,,,,,,,,9344cbdd-ebe1-41ac-8b87-cbee6ee7f59b,3270,,"[83.8, 69.5]",3890337,90,,,,0.7086263,,Right Foot,,,"[93.6, 77.9]",Ground Pass,,12.907362,,,Admir Mehmedi,8219.0,,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,193,Bayer Leverkusen,904,['a84e0419-2d0a-4879-83a4-e14618c9aef3'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:04.168,Pass,
,,,,,,,,,,,,,,,,,,,1.168456,,,,,,,,,,,,,9aef09f2-5cfd-4858-96db-7b8b0a755654,3274,,"[98.0, 79.6]",3890337,90,,,,0.061460957,,Right Foot,,,"[104.5, 80.0]",Ground Pass,,6.512296,,,Christoph Kramer,8805.0,,,,,,,2,Regular Play,Admir Mehmedi,8219.0,Left Midfield,193,Bayer Leverkusen,904,"['15fc0175-0819-4822-81f5-a37c39809791', '4499ae82-f6e4-4058-a439-760ef568458e']",9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:09.564,Pass,True
,,,,,,,,,,,,,,,,,,,1.567929,,,,,,,,,,,,,158e8ad6-8af0-414b-b0ba-27c361271064,3277,,"[19.6, 0.1]",3890337,90,,,,0.14017884,,,,,"[35.9, 2.4]",High Pass,,16.46147,Incomplete,,Sven Schipplock,8321.0,,,,,,Throw-in,2,From Throw In,Matthias Ostrzolek,8547.0,Left Back,194,Hamburger SV,171,"['6b76582c-5093-464e-9b6e-11212eb4886f', 'bf73d84d-ada0-4966-b809-bbea5f481375']",29,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:29.865,Pass,
,,,,,,,,,,,,,,,,,,,0.933378,,,,,,,,,,,,,bf73d84d-ada0-4966-b809-bbea5f481375,3279,,"[84.2, 77.7]",3890337,90,,,,-1.2565644,,Head,,,"[86.8, 69.7]",High Pass,,8.411897,,,Admir Mehmedi,8219.0,,,,,,Recovery,2,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,195,Bayer Leverkusen,904,"['158e8ad6-8af0-414b-b0ba-27c361271064', 'c98c7473-4f4e-4e22-9e79-ac4c77b0ee4f']",31,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:31.433,Pass,
,,,,,,,,,,,,,,,,,,,0.304291,,,,,,,,,,,,,b33dbeef-fc64-49b4-8534-2a81e61d6b54,3281,,"[86.8, 69.7]",3890337,90,,,,-1.0358412,,Right Foot,,,"[88.4, 67.0]",Low Pass,,3.138471,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,,,2,Regular Play,Admir Mehmedi,8219.0,Left Midfield,195,Bayer Leverkusen,904,"['08d0fe19-7a62-4df8-9565-48c25952ee17', 'e8fe98f5-7ac9-4b05-8cd6-dd99f80bbf51']",32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:32.366,Pass,
,,,,,,,,,,,,,,,,,,,0.293974,,,,,,,,,,,,,e97280ad-5373-4229-aa11-8c2784c4029c,3284,,"[85.4, 68.4]",3890337,90,,,,0.83500284,,Right Foot,,,"[92.1, 75.8]",Ground Pass,,9.982485,,,Karim Bellarabi,8213.0,,,,,,Recovery,2,Regular Play,Admir Mehmedi,8219.0,Left Midfield,195,Bayer Leverkusen,904,['88cf37e0-96bd-4353-9c4a-c4958218213f'],34,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:34.088,Pass,
,,,,,,,,,,,,,,,,,,,1.284178,,,,,,,,,,,,,cc8ac185-ce00-4f34-b858-c370621fd9c3,3286,,"[92.1, 75.8]",3890337,90,,,,-1.3587546,,Right Foot,,,"[95.2, 61.4]",Ground Pass,,14.729901,,,Javier Hernández Balcázar,3058.0,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Right Midfield,195,Bayer Leverkusen,904,['dc0f5bbc-40c6-485b-bd5e-7a621b6869d5'],34,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:45:34.382,Pass,
,,,,,,,,,,,,,,,,,,,1.224821,,,,,,,,,,,,,05b95d70-033c-42a9-bb5e-03c82bfa6c58,3292,,"[93.3, 59.1]",3890337,91,,,,-0.843868,,Right Foot,,,"[112.6, 37.4]",High Pass,,29.041006,Pass Offside,,Javier Hernández Balcázar,3058.0,,,,,,Free Kick,2,From Free Kick,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,196,Bayer Leverkusen,904,['0e32990d-d156-4163-a2f5-c72df7771d1a'],43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:43.743,Pass,
,,,,,,,,,,,,,,,,,,,3.157724,,,,,,,,,,,,,0180589c-d9c1-4c5e-9c88-75c436fcb405,3294,,"[7.9, 39.7]",3890337,92,True,,,0.35038745,,Right Foot,,,"[77.4, 65.1]",High Pass,,73.99601,,,Michael Gregoritsch,8309.0,,,,,,Free Kick,2,From Free Kick,René Adler,8560.0,Goalkeeper,197,Hamburger SV,171,['db899675-0161-4e47-8996-ef04779596e9'],19,,,,,,,,,,,,,,,,,Hamburger SV,171,00:47:19.084,Pass,
,,,,,,,,,,,,,,,,,,,3.628423,,,,,,,,,,,,,9b186347-22d4-4e2b-adef-6f7fe56d7091,3297,,"[77.4, 65.1]",3890337,92,,,True,-0.68690366,,,,,"[105.2, 42.3]",High Pass,,35.953857,Incomplete,,Sven Schipplock,8321.0,,,,,,,2,From Free Kick,Michael Gregoritsch,8309.0,Right Wing,197,Hamburger SV,171,"['2756eabf-c362-47cc-b8f2-fb2e65be5f02', '9dff33d7-f69c-45d6-85f6-0221f5b10a52', 'dbae8fed-d492-4775-adff-4e760d280e84']",22,,,,,,,,,,,,,,,,,Hamburger SV,171,00:47:22.242,Pass,True
,,,,,,,,,,,,,,,,,,,1.536871,,,,,,,,,,,,,8c21e0e9-6d46-43fb-b6c9-29dc3cf3386a,3301,,"[14.5, 44.8]",3890337,92,,,,0.82952535,,Keeper Arm,,,"[32.9, 64.9]",Ground Pass,,27.250137,,,Jonathan Tah,8221.0,,,,,,,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,198,Bayer Leverkusen,904,['04f53926-1dcd-484f-8547-02c3dfb1de8e'],30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:30.356,Pass,
,,,,,,,,,,,,,,,,,,,1.143552,,,,,,,,,,,,,f8ea96ee-66d5-4ba0-b105-c92db591df37,3304,,"[38.5, 67.9]",3890337,92,,,,0.059757825,,Right Foot,,,"[50.2, 68.6]",Ground Pass,,11.7209215,,,Hakan Çalhanoğlu,7039.0,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,198,Bayer Leverkusen,904,['1a673bf1-a095-4bb2-9800-9519ee052909'],32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:32.996,Pass,
,,,,,,,,,,,,,,,,,,,3.081432,,,,,,,,,,,,,d9b65c19-3961-4dd0-91da-581739bfc4a4,3308,,"[55.5, 70.9]",3890337,92,,,,-0.7329324,,Right Foot,,,"[102.6, 28.5]",High Pass,,63.37326,Incomplete,,Admir Mehmedi,8219.0,,,True,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,198,Bayer Leverkusen,904,"['74f5d43b-7061-4552-8c23-750ebf700679', '882c6e92-ddef-41f4-908d-5dc4cddda5fb', '9577d1f8-5513-412a-8127-8853c6d2b076']",36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:36.124,Pass,True
,,,,,,,,,,,,,,,,,,,2.670642,,,,,,,,,,,,,3dd77ad7-10f8-4708-9043-1dddd3a760f2,3311,,"[117.3, 0.1]",3890337,92,,,,2.8595235,,,,,"[92.8, 7.2]",Low Pass,,25.508038,,,Sebastian Boenisch,20415.0,,,,,,Throw-in,2,From Throw In,Admir Mehmedi,8219.0,Left Midfield,199,Bayer Leverkusen,904,['3e498adb-5020-4973-8720-38b9ad25a1ba'],45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:45.266,Pass,
,,,,,,,,,,,,,,,,,,,0.20106,,,,,,,,,,,,,33a5543d-5d4c-4fcc-8884-7e48ef73ae15,3315,,"[87.0, 8.2]",3890337,92,,,,0.90975314,,Right Foot,,,"[87.7, 9.1]",Ground Pass,,1.1401755,Incomplete,,,,,,,,,,2,From Throw In,Sebastian Boenisch,20415.0,Left Back,199,Bayer Leverkusen,904,"['1048b06f-f926-46b0-acf4-46889e9f6ae0', '4fda7779-bb5f-46fe-b1d2-a0d14f7621b0']",48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:48.240,Pass,True
,,,,,,,,,,,,,,,,,,,1.511769,,,,,,,,,,,,,e541535f-daa0-40a9-a1c0-81fd56cf008a,3317,,"[84.0, 29.6]",3890337,92,,,,-1.3571273,,Right Foot,,,"[88.6, 8.4]",Ground Pass,,21.693317,,,Sebastian Boenisch,20415.0,,,,,,Recovery,2,From Throw In,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,199,Bayer Leverkusen,904,['46c91102-c280-4d22-8a87-0e319426a0f6'],49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:49.479,Pass,
,,,,,,,,,,,,,,,,,,,1.305275,,,,,,,,,,,,,b827d438-6ef8-484c-ac01-6aaa20cd3434,3320,,"[94.0, 14.5]",3890337,92,,,,-0.75092906,,Right Foot,,,"[104.5, 4.7]",Ground Pass,,14.3628,,,Admir Mehmedi,8219.0,,,,,,,2,From Throw In,Sebastian Boenisch,20415.0,Left Back,199,Bayer Leverkusen,904,['f49648a9-cba9-4963-8759-2caef308de1e'],52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:52.144,Pass,
,,,,,,,,,,,,,,,,,,,0.809176,,,,,,,,,,,,,9d0c0284-d522-4fa4-bc8c-ea010bd106b0,3324,,"[101.9, 4.4]",3890337,92,,,,2.143924,,Right Foot,,,"[92.8, 18.5]",Ground Pass,,16.781538,,,Sebastian Boenisch,20415.0,,,,,,,2,From Throw In,Admir Mehmedi,8219.0,Left Midfield,199,Bayer Leverkusen,904,['a389fbef-327b-4de2-b164-f7db42d5aac7'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:54.365,Pass,
,,,,,,,,,,,,,,,,,,,0.928937,,,,,,,,,,,,,eafbf6c6-0a47-4edf-a363-84020a4ac70d,3328,,"[91.2, 17.8]",3890337,92,,,,2.4405012,,Right Foot,,,"[83.5, 24.3]",Ground Pass,,10.076706,,,Hakan Çalhanoğlu,7039.0,,,,,,,2,From Throw In,Sebastian Boenisch,20415.0,Left Back,199,Bayer Leverkusen,904,['30ba5309-c685-4ad8-aea9-e6580cce1e04'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:56.492,Pass,
,,,,,,,,,,,,,,,,,,,1.242839,,,,,,,,,,,,,4a8263e7-8ed1-4047-9b6e-ad251c3c478a,3331,,"[83.5, 24.3]",3890337,92,,,,1.688308,,Right Foot,,,"[81.8, 38.7]",Ground Pass,,14.5,,,Kyriakos Papadopoulos,8313.0,,,,,,,2,From Throw In,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,199,Bayer Leverkusen,904,['2ff8815f-64ef-410c-9354-dae678626475'],57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:57.962,Pass,
,,,,,,,,,,,,,,,,,,,3.282621,,,,,,,,,,,,,032ed469-c215-432a-b162-c8ee007e5695,3334,,"[78.6, 45.7]",3890337,93,,,,0.5924594,,Right Foot,,,"[119.9, 73.5]",High Pass,,49.784836,Out,,Tin Jedvaj,6309.0,,,,,,,2,From Throw In,Kyriakos Papadopoulos,8313.0,Left Center Back,199,Bayer Leverkusen,904,,0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:00.660,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,042f525a-70bd-4d47-892c-d61348975b89,6,,"[61.9, 41.0]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Hernández Balcázar,3058.0,Right Center Forward,2,Bayer Leverkusen,904,['9f4e6b29-ab33-471b-843a-60ac694929f3'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:01.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e22afdcd-f953-49bc-ae4c-0d39abe1a426,9,,"[64.8, 74.2]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Giulio Donati,8549.0,Right Back,2,Bayer Leverkusen,904,['88d7e3e3-9218-4d00-9651-e561620543fe'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:04.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097c0dd-e80d-472f-bab9-5e20bd825564,13,,"[78.7, 71.5]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Karim Bellarabi,8213.0,Right Midfield,2,Bayer Leverkusen,904,['f4a3ebc5-3141-43cb-a425-fb3cd5db6d55'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:07.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ae18213-e490-41d7-b88d-d2ffa09bd050,25,,"[87.1, 59.4]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Javier Hernández Balcázar,3058.0,Right Center Forward,2,Bayer Leverkusen,904,['538c0c96-34ee-4dda-9337-cf53dc6f3cfd'],14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:14.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50e5839a-1298-482d-b8f9-0bb3ed02f33b,33,,"[27.7, 55.4]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonathan Tah,8221.0,Right Center Back,2,Bayer Leverkusen,904,['bb0801f2-368a-40bd-85e3-784719b9cdf4'],23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:23.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f87d4e92-cd2c-403f-a178-d413bc8892b3,36,,"[29.9, 28.5]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kyriakos Papadopoulos,8313.0,Left Center Back,2,Bayer Leverkusen,904,['425c5356-7dcc-4119-bf74-2009013bef39'],26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:26.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38834a48-9511-4726-a7d0-2bbac778e7b1,39,,"[45.7, 19.4]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Christoph Kramer,8805.0,Left Defensive Midfield,2,Bayer Leverkusen,904,['8a5a09dd-263b-499a-b76b-d76bd98b73d7'],29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:29.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767d24f3-a7b9-4bad-982c-16cf09b33cf9,42,,"[44.8, 30.5]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kyriakos Papadopoulos,8313.0,Left Center Back,2,Bayer Leverkusen,904,['62b54d13-6c23-4138-aa4b-085927200c8e'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:33.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b9e8a78-0915-483b-b4dc-bfec8de56dc8,45,,"[45.3, 60.8]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonathan Tah,8221.0,Right Center Back,2,Bayer Leverkusen,904,['183c6e93-1345-4fc7-b547-dc55feac19b8'],36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:36.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826a2dc4-5255-442d-ace8-fd681ac97456,48,,"[43.7, 38.1]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kyriakos Papadopoulos,8313.0,Left Center Back,2,Bayer Leverkusen,904,['814783a3-febd-4735-9566-cbb697292a5e'],39,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:39.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dba80781-c408-4b94-a6c6-8a59d391d74b,51,,"[45.3, 20.6]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Christoph Kramer,8805.0,Left Defensive Midfield,2,Bayer Leverkusen,904,['d8165b91-749a-4740-9f7b-a710102420bf'],42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:42.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb3fb6a5-a363-43d4-8152-59b333b572f0,55,,"[74.9, 1.7]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sebastian Boenisch,20415.0,Left Back,2,Bayer Leverkusen,904,"['985581fd-46a9-47ad-aad9-781d23e7b663', 'd63aa826-94a0-4e3d-9778-188982449a0f']",45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:45.542,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023d8f9d-2d2e-4960-adab-fbd19a1b89b7,59,,"[106.0, 0.8]",3890337,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Julian Brandt,5555.0,Left Midfield,2,Bayer Leverkusen,904,"['022dcf7c-655b-4a1f-a981-fb6e9317ac1b', 'e09639ef-8c18-4ed6-914d-b77af3a73426']",48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:48.831,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb9c80c0-f3ec-46e2-9937-416654e57e6b,64,,"[53.8, 77.7]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aaron Hunt,8308.0,Center Attacking Midfield,3,Hamburger SV,171,"['8ba0750f-ea5f-4081-a10f-40fcf61e1df5', 'd58ecc51-250b-49ad-a866-ff44ca6a566e']",19,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:19.940,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2259cf9a-7f17-4878-b95e-dce4393b41c8,66,,"[70.0, 75.7]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolai Müller,8302.0,Right Wing,3,Hamburger SV,171,['7cbecbcd-474a-43bf-bebe-161d0399337f'],21,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:21.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78dc5659-57f6-4362-b953-6dd9ad688a1f,70,,"[27.1, 7.8]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kyriakos Papadopoulos,8313.0,Left Center Back,4,Bayer Leverkusen,904,['df3360ec-4ee7-4a5a-9b82-78fa3927cb16'],36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:36.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afe234f4-d43b-4cd8-afa1-d5cddaa01a8f,73,,"[33.0, 48.1]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Right Center Back,4,Bayer Leverkusen,904,['88c090e4-e72a-4f73-b8bb-e870537ba049'],41,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:41.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0412a0d-9e7e-47d4-8b38-da0b3610d3ce,76,,"[55.3, 75.8]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giulio Donati,8549.0,Right Back,4,Bayer Leverkusen,904,['389196b4-5ff5-419d-be14-aaf35b8737f2'],44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:44.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78498459-bcf0-4353-b4ec-cfce913a028d,80,,"[69.4, 74.0]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Bellarabi,8213.0,Right Midfield,4,Bayer Leverkusen,904,['0da484e2-9ed6-49b2-ab1e-66af0af30ad6'],46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:46.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6f61bf7-54e3-47de-b024-feb5ed2eda51,83,,"[73.0, 62.9]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Kießling,11394.0,Left Center Forward,4,Bayer Leverkusen,904,['9326edfc-d6cc-4fa0-bbd8-e603efb6a735'],47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:47.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01279f86-a4a6-4b6e-a7b7-3abbfad52f51,88,,"[67.8, 62.4]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giulio Donati,8549.0,Right Back,4,Bayer Leverkusen,904,['d35bfeae-dce2-47f3-853e-fe30ec3871b2'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:48.548,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfb25a88-6f05-483b-8616-46d8fabd631c,90,,"[79.0, 59.0]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Hernández Balcázar,3058.0,Right Center Forward,4,Bayer Leverkusen,904,['f441a821-21a4-44a9-b462-9aa49fb5d809'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:48.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03190b81-4e2b-4dda-aaf0-bc4da038822c,94,,"[44.6, 18.2]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albin Ekdal,5624.0,Right Defensive Midfield,5,Hamburger SV,171,"['87e50765-4050-43b7-8cb3-ea9600bfce94', '96b4c9fc-7c72-48c9-9285-61ede3cf3a7d']",50,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:50.607,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907e2c27-64fd-492b-b5cc-da4a7e723143,97,,"[52.5, 8.4]",3890337,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivo Iličević,24740.0,Left Wing,5,Hamburger SV,171,['851c2909-c298-4216-80d5-57825740c908'],52,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:52.086,Ball Receipt*,
