50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.263042,,,,,,,,,,,,923ee8dd-ea19-4346-bf8a-f486a51f03f3,15,,"[34.6, 68.8]",3890378,0,,,,-1.1772739,,Right Foot,,"[43.9, 46.4]",,Ground Pass,,24.253866,,,,Xabier Alonso Olano,20133.0,,,,,,,1,From Kick Off,Javier Martínez Aginaga,9399.0,Right Center Back,2,Bayern Munich,169,['ec19dd21-237c-49a3-b7ab-2734602914fa'],9,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:09.032,Pass,
,,,,,,,,,,,,,,,1.387275,,,,,,,,,,,,5aca5e78-b1f0-43ac-8108-524c5baade54,18,,"[48.5, 26.9]",3890378,0,,,,-0.5906204,,Right Foot,,"[57.3, 21.0]",,Ground Pass,,10.5948105,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Kick Off,Xabier Alonso Olano,20133.0,Center Defensive Midfield,2,Bayern Munich,169,['935e50bf-2c4f-465c-a4ae-86e8a0ca3c1d'],11,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:11.225,Pass,
,,,,,,,,,,,,,,,1.826762,,,,,,,,,,,,7e9c89fe-1c11-4a4e-b763-56112be6afa1,21,,"[62.8, 17.4]",3890378,0,,,,-0.6384506,,Right Foot,,"[78.7, 5.6]",,Ground Pass,,19.800253,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,2,Bayern Munich,169,['0ee02ed3-2ab1-4acd-8526-6f82d6edfca2'],13,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:13.390,Pass,
,,,,,,,,,,,,,,,1.204885,,,,,,,,,,,,24cb8cce-87b3-4ed5-ad68-e58dcfe457d5,24,,"[78.7, 5.4]",3890378,0,,,,2.4345677,,Right Foot,,"[68.4, 14.2]",,Ground Pass,,13.547324,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Kick Off,Márcio Rafael Ferreira de Souza,8209.0,Left Back,2,Bayern Munich,169,['ab4a604c-cc35-4be0-9332-946e21a4e968'],15,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:15.287,Pass,
,,,,,,,,,,,,,,,0.717988,,,,,,,,,,,,407da312-167b-4141-937c-4d5726431099,27,,"[69.7, 14.6]",3890378,0,,,,1.4317003,,Right Foot,,"[71.1, 24.6]",,Ground Pass,,10.097525,,,,Xabier Alonso Olano,20133.0,,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,2,Bayern Munich,169,['4a9735ef-c270-4461-8702-fe36977b0e5a'],18,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:18.092,Pass,
,,,,,,,,,,,,,,,0.855449,,,,,,,,,,,,e4169df8-5ff8-4087-a91d-e96ccdb62590,31,,"[77.5, 27.1]",3890378,0,,,,1.2541608,,Left Foot,,"[85.2, 50.6]",,Ground Pass,,24.729334,,,,Robert Lewandowski,5668.0,,,,,,,1,From Kick Off,Xabier Alonso Olano,20133.0,Center Defensive Midfield,2,Bayern Munich,169,"['59d5932b-fd24-4d03-9914-5d00e14a113d', 'd5744fd0-ba60-4c39-a906-3b56dd930d50']",21,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:21.891,Pass,True
,,,,,,,,,,,,,,,2.564362,,,,,,,,,,,,0dd56b08-d610-4a92-b1bf-7c1904738581,34,,"[85.2, 50.6]",3890378,0,,,,-0.49701694,,Right Foot,,"[112.3, 35.9]",,High Pass,,30.83018,,Incomplete,,Thomas Müller,5562.0,,,,,,,1,From Kick Off,Robert Lewandowski,5668.0,Center Forward,2,Bayern Munich,169,"['8938fa78-bc89-4b97-9d13-c1c0966e0e21', 'e0f7a496-3f91-448d-b93f-2683d9980b1a']",22,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:22.832,Pass,
,,,,,,,,,,,,,,,2.930325,,,,,,,,,,,,1f9d1e6a-469b-45f3-bc4e-60660dc4583c,38,,"[19.2, 40.5]",3890378,0,,,,0.4170298,,Right Foot,,"[73.6, 64.6]",,High Pass,,59.49933,,,,Genki Haraguchi,5697.0,,,,,,,1,From Kick Off,Rune Almenning Jarstein,8577.0,Goalkeeper,2,Bayern Munich,169,['3c7b59b9-7b56-4ff1-bb54-f98a5de6b1f6'],40,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:40.468,Pass,
,,,,,,,,,,,,,,,1.501026,,,,,,,,,,,,fac4c309-d0d1-4d78-9569-8ccc75e5a10a,40,,"[72.9, 64.6]",3890378,0,,,,0.19739556,,Head,,"[86.4, 67.3]",,High Pass,,13.767353,,Incomplete,,Yanni Regäsel,20950.0,,,,,,,1,From Kick Off,Genki Haraguchi,5697.0,Right Wing,2,Bayern Munich,169,"['388ba7d7-e183-405a-a203-75f12d2f2235', 'a7835507-d262-4149-8c66-570c3b7c9547']",43,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:43.398,Pass,
,,,,,,,,,,True,,,,,1.367382,,,,,,,,,,,,a7835507-d262-4149-8c66-570c3b7c9547,42,,"[33.7, 12.8]",3890378,0,,,,1.6692425,,Right Foot,,"[32.9, 20.9]",,Low Pass,,8.13941,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,Interception,1,From Kick Off,Márcio Rafael Ferreira de Souza,8209.0,Left Back,2,Bayern Munich,169,"['f3dde3e8-fe4c-4e21-b6a3-9568ca7a4880', 'fac4c309-d0d1-4d78-9569-8ccc75e5a10a']",44,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:44.899,Pass,
,,,,,,,,,,,,,,,1.108997,,,,,,,,,,,,6666e0a3-1a75-4d09-8ef8-b375f40b8134,45,,"[30.5, 19.7]",3890378,0,,,,1.3990362,,Right Foot,,"[32.2, 29.5]",,Ground Pass,,9.946356,,,,Xabier Alonso Olano,20133.0,,,,,,,1,From Kick Off,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,2,Bayern Munich,169,['14d44a0f-46cb-44cf-9de7-6c7c701c573c'],46,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:46.606,Pass,
,,,,,,,,,,,,,,,1.020201,,,,,,,,,,,,f1442f83-2622-4d35-b529-2e727c938238,47,,"[32.2, 29.2]",3890378,0,,,,-1.5087292,,Right Foot,,"[33.3, 11.5]",,Ground Pass,,17.734148,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,From Kick Off,Xabier Alonso Olano,20133.0,Center Defensive Midfield,2,Bayern Munich,169,['27732df1-6282-4c15-8014-7440c95b11c3'],47,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:47.715,Pass,
,,,,,,,,,,,,,,,0.629576,,,,,,,,,,,,cee5d4bc-183f-4d5b-90c8-49a50d0991a8,50,,"[34.6, 11.2]",3890378,0,,,,1.3175305,,Right Foot,,"[36.8, 19.7]",,Ground Pass,,8.780091,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Kick Off,Márcio Rafael Ferreira de Souza,8209.0,Left Back,2,Bayern Munich,169,['1dbdfe7a-4085-43e0-a41e-423162e51204'],51,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:51.523,Pass,
,,,,,,,,,,,,,,,2.162132,,,,,,,,,,,,d24b9fc0-62b8-4e7b-8a22-725ec5d90008,53,,"[42.0, 18.6]",3890378,0,,,,1.87338,,Right Foot,,"[30.2, 56.4]",,Ground Pass,,39.59899,,,,Javier Martínez Aginaga,9399.0,,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,2,Bayern Munich,169,['6c11f01c-3a43-4c2e-a31c-3534b5d2a838'],53,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:53.599,Pass,
,,,,,,,,,,,,,,,1.761093,,,,,,,,,,,,a51251f4-7f53-4751-b9ea-d5e51565ce06,56,,"[29.7, 58.4]",3890378,0,,,,-0.9713438,,Right Foot,,"[42.0, 40.4]",,Ground Pass,,21.801147,,,,Xabier Alonso Olano,20133.0,,,,,,,1,From Kick Off,Javier Martínez Aginaga,9399.0,Right Center Back,2,Bayern Munich,169,['13432aae-91b5-42ec-ae26-ee530ad951dd'],56,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:56.706,Pass,
,,,,,,,,,,,,,,,1.3651,,,,,,,,,,,,f3c038ad-a8a2-4b7e-a1f0-3c296e1c1ec1,59,,"[50.1, 25.8]",3890378,1,,,,-0.8593372,,Right Foot,,"[57.6, 17.1]",,Ground Pass,,11.486514,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Kick Off,Xabier Alonso Olano,20133.0,Center Defensive Midfield,2,Bayern Munich,169,['90546e39-120f-4ffc-b7e3-e615974952f4'],0,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:00.618,Pass,
,,,,,,,,,,,,,,,1.025369,,,,,,,,,,,,9f739322-b1e4-40f8-9ecb-0f1cca3f6ea4,62,,"[70.2, 26.3]",3890378,1,,,,0.3657473,,Right Foot,,"[84.3, 31.7]",,Ground Pass,,15.098676,,,,Robert Lewandowski,5668.0,,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,2,Bayern Munich,169,['b35b13cc-11f3-4fdf-b0ce-ccccc1a44661'],8,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:08.869,Pass,
,,,,,,,,,,,,,,,1.48375,,,,,,,,,,,,86d9ac97-36ae-4b72-8ac5-39cf62e69694,68,,"[37.0, 68.6]",3890378,1,,,,-2.6966593,,Right Foot,,"[21.9, 61.4]",,Ground Pass,,16.728718,,,,Yanni Regäsel,20950.0,,,,,,,1,Regular Play,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,3,Hertha Berlin,173,['0927d8bf-d744-402f-ad8f-943b9d93498d'],13,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:13.161,Pass,
,,,,,,,,,,,,,,,1.322141,,,,,,,,,,,,60f9b9d8-a4ce-4de1-9b7d-71551d837cc3,71,,"[19.2, 62.1]",3890378,1,,,,-2.5582197,,Right Foot,,"[4.2, 52.2]",,Ground Pass,,17.972479,,,,Rune Almenning Jarstein,8577.0,,,,,,,1,Regular Play,Yanni Regäsel,20950.0,Right Wing Back,3,Hertha Berlin,173,['9a067d3a-392d-4708-90a7-a61ffe08bea6'],15,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:15.769,Pass,
,,,,,,,,,,,,,,,4.491276,,,,,,,,,,,,bdfa410d-2b4c-403e-9c7b-86ca6f7b8efb,73,,"[2.9, 52.5]",3890378,1,,,,0.073802866,,Right Foot,,"[57.0, 56.5]",,High Pass,,54.247673,,Incomplete,,Yanni Regäsel,20950.0,,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,3,Hertha Berlin,173,"['4f3eec65-0355-4b37-b3a0-29c54dda0d96', '73c69574-d374-4308-a7eb-30dd25d077e6']",17,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:17.091,Pass,
,,,,,,,,,,,,,,,0.463362,,,,,,,,,,,,26e1b3cc-d00a-46c2-b945-de98b12307d8,79,,"[49.5, 23.6]",3890378,1,,,,2.176341,,Right Foot,,"[42.3, 34.0]",,Ground Pass,,12.649111,,Unknown,,Javier Martínez Aginaga,9399.0,,,,,,,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,4,Bayern Munich,169,"['89bd95c5-34f1-4935-a931-6c52019dbd74', 'dbb4b800-c4fd-40df-974d-759b3b22ed22']",23,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:23.904,Pass,True
,,,,,,,,,,,,,,,1.405182,,,,,,,,,,,,8c40466d-189d-4a05-b2c3-8e8d6decc724,83,,"[48.2, 22.6]",3890378,1,True,,,0.94385237,,Right Foot,,"[64.5, 45.1]",,Ground Pass,,27.783808,,,,Xabier Alonso Olano,20133.0,,,,,,Free Kick,1,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Back,5,Bayern Munich,169,['ce2faa52-aac0-499b-9435-13845e06964f'],33,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:33.789,Pass,
,,,,,,,,,,,,,,,1.182557,,,,,,,,,,,,fd5d79c8-e8f0-47be-b692-7ecbf7a6e8a8,85,,"[65.1, 52.0]",3890378,1,,,,1.7008277,,Left Foot,,"[63.4, 65.0]",,Ground Pass,,13.1106825,,,,Jérôme Boateng,5578.0,,,,,,,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,5,Bayern Munich,169,['bfecb6f1-d3f8-4f76-9fa5-5de0857de7e8'],38,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:38.779,Pass,
,,,,,,,,,,,,,,,3.136766,,,,,,,,,,,,02ac677f-7e10-4cab-924d-1d0d413556a1,88,,"[70.6, 62.3]",3890378,1,,,,-1.2960699,,Right Foot,,"[85.2, 10.5]",,High Pass,,53.818214,,,,Márcio Rafael Ferreira de Souza,8209.0,,,True,,,,1,From Free Kick,Jérôme Boateng,5578.0,Right Center Midfield,5,Bayern Munich,169,['d7ce9c0b-bf18-4394-92d7-e923d6cb9226'],42,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:42.831,Pass,
,,,,,,,,,,,,,,,1.888034,,,,,,,,,,,,fd4f56c8-5abf-4b61-bf09-979f35b1d623,90,,"[85.2, 10.5]",3890378,1,,,,2.5227056,,Head,,"[71.3, 20.4]",,Low Pass,,17.065168,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Left Back,5,Bayern Munich,169,['26ee69a6-5f9d-47eb-bad2-537f66abd852'],46,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:46.025,Pass,
,,,,,,,,,,,,,,,1.269482,,,,,,,,,,,,4732d544-4579-43fe-a28f-b2e9f8a97606,93,,"[77.8, 19.3]",3890378,1,,,,1.5212501,,Left Foot,,"[78.4, 31.4]",,Ground Pass,,12.114867,,,,Xabier Alonso Olano,20133.0,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,5,Bayern Munich,169,['23eac007-0d29-4aa1-9049-2c3896cdb9c2'],50,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:50.035,Pass,
,,,,,,,,,,,,,,,2.626562,,,,,,,,,,,,0f32d43e-8b99-4e4f-b009-b2102cc39049,96,,"[78.2, 31.7]",3890378,1,,,,0.59514534,,Right Foot,,"[120.0, 60.0]",,High Pass,,50.479004,,Out,,Philipp Lahm,19295.0,,,,,,,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,5,Bayern Munich,169,['fa3eba30-e658-4a56-907f-42f704f73680'],52,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:52.504,Pass,
,,,,,,,,,,,,,,,5.096595,,,,,,,,,,,,1e4f66b7-cf30-4f68-a3a7-5707b3d02d8a,98,,"[6.0, 36.0]",3890378,2,,,,-0.20051081,,Right Foot,,"[86.2, 19.7]",,High Pass,,81.83966,,Incomplete,,Salomon Armand Magloire Kalou,8575.0,,,,,,Goal Kick,1,From Goal Kick,Rune Almenning Jarstein,8577.0,Goalkeeper,6,Hertha Berlin,173,"['361eab4c-06e3-4325-ba3a-69f8aff4162e', 'e6436805-4890-4dc7-8883-808c7b0bd52a']",26,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:26.559,Pass,
,,,,,,,,,,,,,,,1.116573,,,,,,,,,,,,361eab4c-06e3-4325-ba3a-69f8aff4162e,100,,"[33.9, 60.4]",3890378,2,,,,-0.12914729,,Head,,"[41.6, 59.4]",,Low Pass,,7.7646637,,,,Xabier Alonso Olano,20133.0,,,,,,Recovery,1,Regular Play,Javier Martínez Aginaga,9399.0,Right Center Back,7,Bayern Munich,169,"['1e4f66b7-cf30-4f68-a3a7-5707b3d02d8a', '302e1201-be74-46c7-86b7-cc1329acbf94']",31,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:31.655,Pass,
,,,,,,,,,,,,,,,1.206623,,,,,,,,,,,,4dcb4911-867e-4ee1-b45c-a6a688a8770b,102,,"[41.6, 58.8]",3890378,2,,,,1.9712751,,Right Foot,,"[35.8, 72.5]",,Low Pass,,14.877164,,,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,7,Bayern Munich,169,['a67a6441-fe4f-4a89-b67e-2e265b623023'],32,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:32.772,Pass,
,,,,,,,,,,,,,,,1.499667,,,,,,,,,,,,faea7a8f-939f-4dd2-8dd3-9edf33f15991,105,,"[35.8, 72.9]",3890378,2,,,,-2.3561945,,Right Foot,,"[23.0, 60.1]",,Ground Pass,,18.101934,,,,Javier Martínez Aginaga,9399.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,7,Bayern Munich,169,['f40e6e16-1956-467e-bdf2-5eb1a5f930c3'],34,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:34.822,Pass,
,,,,,,,,,,,,,,,2.159973,,,,,,,,,,,,8589b401-c9e6-4e81-990d-1787680c57a1,108,,"[28.4, 56.4]",3890378,2,,,,-1.0799445,,Right Foot,,"[43.9, 27.4]",,Ground Pass,,32.882366,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Right Center Back,7,Bayern Munich,169,['5dabf099-33bc-4c25-82dd-8f12efa0bdfb'],38,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:38.041,Pass,
