50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.572783,,,,,,,,,,,,,2365b979-68d9-450a-adff-b01c60f94528,20,,,"[39.0, 19.6]",3890335,0,,,,0.65027493,,Head,,,"[57.8, 33.9]",,High Pass,,23.620543,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Ermin Bičakčić,9396.0,Left Center Back,2,Wolfsburg,179,"['4b7a8e87-03d3-4584-a0d0-5b485669fe56', 'af269725-4bc4-4d60-98d9-3df62ccca077']",11,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:11.667,Pass,True
,,,,,,,,,,,,,,,,,1.174154,,,,,,,,,,,,,ef7e2235-8ffc-4709-90f3-bccb991944dc,26,,,"[55.2, 47.2]",3890335,0,,,,-2.5563755,,Right Foot,,,"[46.9, 41.7]",,Ground Pass,,9.956907,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,1,From Kick Off,Josuha Guilavogui,8230.0,Left Defensive Midfield,2,Wolfsburg,179,['2bfbe773-3da2-46ae-a63c-03e966b293d1'],14,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:14.919,Pass,
,,,,,,,,,,,,,,,,,1.230111,,,,,,,,,,,,,5ba39fe3-1bd0-40b2-971c-4ca36007b46c,29,,,"[45.0, 34.2]",3890335,0,,,,-1.4132347,,Left Foot,,,"[48.4, 12.8]",,Ground Pass,,21.66841,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,1,From Kick Off,Dante Bonfim da Costa Santos,3197.0,Left Center Back,2,Wolfsburg,179,['e020ac91-0dc5-43a9-bfac-6e64e177ff59'],17,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:17.194,Pass,
,,,,,,,,,,,,,,,,,0.949771,,,,,,,,,,,,,a09cbc71-d73d-4785-aa31-d0a64cca6878,33,,,"[49.2, 9.4]",3890335,0,,,,-0.44394574,,Left Foot,,,"[57.4, 5.5]",,Ground Pass,,9.080198,,,,Julian Draxler,3186.0,,,,,,,1,From Kick Off,Ricardo Iván Rodríguez Araya,5544.0,Left Back,2,Wolfsburg,179,"['4699d53e-fe23-46f6-aaf6-a17a64f8ea8f', 'a9507f14-9cd5-4711-90a6-f962b2326f48']",19,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:19.410,Pass,True
,,,,,,,,,,,,,,,,,0.958592,,,,,,,,,,,,,eb5f0ef9-7797-4c1d-8b24-56a7a0a66133,39,,,"[51.2, 17.9]",3890335,0,,,,2.0921488,,Right Foot,,,"[40.0, 37.4]",,Ground Pass,,22.487553,,,,Luiz Gustavo Dias,3545.0,,,,,,,1,From Kick Off,Julian Draxler,3186.0,Left Wing,2,Wolfsburg,179,['0664ff03-aa0c-4e8b-8694-7840668cd6b7'],22,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:22.932,Pass,
,,,,,,,,,,,,,,,,,1.589954,,,,,,,,,,,,,f4dfd6a3-2116-4db0-9da9-ae394d4567cc,42,,,"[39.0, 41.2]",3890335,0,,,,1.6814536,,Right Foot,,,"[37.5, 54.7]",,Ground Pass,,13.583077,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Kick Off,Luiz Gustavo Dias,3545.0,Right Defensive Midfield,2,Wolfsburg,179,['f35baade-223e-4f96-902c-732830d9c95a'],24,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:24.776,Pass,
,,,,,,,,,,,,,,,,,0.816627,,,,,,,,,,,,,c817819b-b8bd-4d26-b8fa-44564086d198,46,,,"[41.5, 72.5]",3890335,0,,,,1.1428478,,Right Foot,,,"[44.1, 78.2]",,Ground Pass,,6.264982,,,,Christian Träsch,23266.0,,,,,,,1,From Kick Off,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,2,Wolfsburg,179,['541e1a9b-dbea-4bf5-beb3-7fc3b9204eb4'],29,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:29.529,Pass,
,,,,,,,,,,,,,,,,,0.97904,,,,,,,,,,,,,6bf67439-8a38-43e5-8072-5f3563036d93,49,,,"[42.4, 78.2]",3890335,0,,,,-0.9206618,,Right Foot,,,"[49.7, 68.6]",,Ground Pass,,12.060266,,,,Luiz Gustavo Dias,3545.0,,,,,,,1,From Kick Off,Christian Träsch,23266.0,Right Back,2,Wolfsburg,179,['65daf550-026a-4d65-a93c-56a2d6d14ced'],30,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:30.547,Pass,
,,,,,,,,,,,,,,,,,1.33251,,,,,,,,,,,,,a5df7bcb-0475-46f2-a413-5a457534eddc,53,,,"[48.0, 67.3]",3890335,0,,,,3.1272051,,Left Foot,,,"[34.1, 67.5]",,Ground Pass,,13.901439,,,,Christian Träsch,23266.0,,,,,,,1,From Kick Off,Luiz Gustavo Dias,3545.0,Right Defensive Midfield,2,Wolfsburg,179,"['19d7199c-76d3-4d6d-848f-73233dbb1702', 'c6f517fd-be23-44d2-bb04-8a0af0c1acb6']",32,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:32.308,Pass,True
,,,,,,,,,,,,,,,,,1.444623,,,,,,,,,,,,,6daee34a-aecc-4953-9c73-e09cbf42d76a,56,,,"[34.7, 67.5]",3890335,0,,,,-1.6233793,,Right Foot,,,"[32.8, 31.4]",,Ground Pass,,36.149967,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,1,From Kick Off,Christian Träsch,23266.0,Right Back,2,Wolfsburg,179,['75260ad0-50a1-42d9-9840-a3ede5b8bd8a'],33,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:33.726,Pass,
,,,,,,,,,,,,,,,,,2.227138,,,,,,,,,,,,,b7542006-59c9-482e-8edf-a5f24b6c631b,59,,,"[40.3, 29.3]",3890335,0,,,,-0.025224008,,Left Foot,,,"[83.9, 28.2]",,High Pass,,43.613873,,Incomplete,,Josuha Guilavogui,8230.0,,,,,,,1,From Kick Off,Dante Bonfim da Costa Santos,3197.0,Left Center Back,2,Wolfsburg,179,"['7dd3e717-7382-4ab3-948c-97daaf273c0d', 'e96ffd1f-1d32-46ea-9eee-ad6dacdc71e3']",37,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:37.310,Pass,
,,,,,,,,,,,,,,,,,1.311763,,,,,,,,,,,,,388cf2ae-a4c8-4c1f-9029-47874989ba1b,63,,,"[110.7, 28.2]",3890335,0,,,,1.4036213,7b8617fa-0298-4dc3-a7a2-654e81828d8c,Right Foot,,,"[113.4, 44.2]",True,Ground Pass,,16.226213,,,,Max Kruse,8386.0,,,,,,Recovery,1,From Kick Off,Julian Draxler,3186.0,Left Wing,2,Wolfsburg,179,"['8d3d971f-ef9a-4c0e-845c-8078974d3d6a', 'd75116dd-3c05-4c57-ba75-7fd3798c822f']",42,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:42.012,Pass,True
,,,,,,,,,,,,,,,,,1.092983,,,,,,,,,,,,,acb8740c-70b7-44f4-bfd0-fe0b43fe2855,67,,,"[60.0, 40.0]",3890335,1,True,,,-2.8135726,,Right Foot,,,"[40.9, 33.5]",,Ground Pass,,20.175728,,,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,Kick Off,1,From Kick Off,Kevin Volland,8215.0,Left Center Forward,3,Hoffenheim,175,['1522c516-0c2d-4294-aa26-eda1fc3bfe29'],43,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:43.889,Pass,
,,,,,,,,,,,,,,,,,2.694201,,,,,,,,,,,,,2de26f11-d11c-4d4f-8098-5bf36f99bb0f,72,,,"[64.7, 38.0]",3890335,1,,,,0.12681577,,Left Foot,,,"[104.7, 43.1]",,High Pass,,40.323814,,Incomplete,,Eduardo Jesús Vargas Rojas,27317.0,,,,Through Ball,True,,1,From Kick Off,Tobias Strobl,12321.0,Right Defensive Midfield,3,Hoffenheim,175,"['8da00b41-3910-449c-b1b8-129df25724a3', 'c6fb6114-4fdc-415e-9a02-104a9b29edfa']",50,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:50.879,Pass,
,,,,,,,,,,,,,,,,,1.967944,,,,,,,,,,,,,2791b2c4-4ceb-4361-9281-1defe2b64164,76,,,"[15.2, 25.6]",3890335,1,,,,-0.86330706,,Keeper Arm,,,"[27.6, 11.1]",,Ground Pass,,19.079046,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,1,From Keeper,Diego Orlando Benaglio,4600.0,Goalkeeper,4,Wolfsburg,179,['b0433e23-f847-4849-9ced-dec23ffb79b8'],56,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:56.086,Pass,
,,,,,,,,,,,,,,,,,1.270442,,,,,,,,,,,,,69c3a6ec-ae9b-4275-a055-c15f8a21e49e,79,,,"[27.6, 11.1]",3890335,1,,,,1.6438369,,Left Foot,,,"[26.4, 27.5]",,Ground Pass,,16.443844,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,1,From Keeper,Ricardo Iván Rodríguez Araya,5544.0,Left Back,4,Wolfsburg,179,['c13395b6-62c6-4fc3-898b-1a5fb300aae3'],59,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:59.059,Pass,
,,,,,,,,,,,,,,,,,1.258257,,,,,,,,,,,,,3601a0f3-9a07-4879-ab59-0da73853e95c,82,,,"[26.4, 27.5]",3890335,2,,,,1.5126096,,Left Foot,,,"[27.6, 48.1]",,Ground Pass,,20.634922,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Keeper,Dante Bonfim da Costa Santos,3197.0,Left Center Back,4,Wolfsburg,179,['9497fe1c-087c-4f06-bd06-127555828510'],1,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:01.222,Pass,
,,,,,,,,,,,,,,,,,1.861078,,,,,,,,,,,,,bc627717-df3d-4747-b4a8-c746d638eb51,85,,,"[28.5, 48.9]",3890335,2,,,,1.2868528,,Left Foot,,,"[36.0, 74.6]",,Ground Pass,,26.772,,,,Christian Träsch,23266.0,,,,,,,1,From Keeper,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,4,Wolfsburg,179,['20bc0613-2972-426a-a2ab-7366c7d117ff'],3,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:03.748,Pass,
,,,,,,,,,,,,,,,,,1.141045,,,,,,,,,,,,,fa302fff-e2aa-4856-b864-aedab322b0b2,88,,,"[36.0, 75.2]",3890335,2,,,,-2.03937,,Right Foot,,,"[27.8, 59.0]",,Ground Pass,,18.157093,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Keeper,Christian Träsch,23266.0,Right Back,4,Wolfsburg,179,['e378c4ea-ba6c-44f5-9d19-c8fc137f16ce'],5,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:05.726,Pass,
,,,,,,,,,,,,,,,,,1.226327,,,,,,,,,,,,,e6c44050-33d2-4f98-a63c-c6c580d9da9b,91,,,"[28.5, 57.3]",3890335,2,,,,-1.5776222,,Right Foot,,,"[28.3, 28.0]",,Ground Pass,,29.300682,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,1,From Keeper,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,4,Wolfsburg,179,['73b74f26-2aa7-44c2-bbf2-a439a0fa7858'],8,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:08.928,Pass,
,,,,,,,,,,,,,,,,,0.828375,,,,,,,,,,,,,2a85b7a8-586c-4f51-a0c0-db712a95af0d,94,,,"[33.2, 27.3]",3890335,2,,,,-0.42462188,,Left Foot,,,"[52.0, 18.8]",,Ground Pass,,20.632256,,,,Josuha Guilavogui,8230.0,,,,,,,1,From Keeper,Dante Bonfim da Costa Santos,3197.0,Left Center Back,4,Wolfsburg,179,['6b079621-7cd9-42e5-b547-0b6df1a08566'],12,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:12.657,Pass,
,,,,,,,,,,,,,,,,,1.139839,,,,,,,,,,,,,23dffd10-5231-49bb-b023-4ef8262bd350,98,,,"[51.8, 20.7]",3890335,2,,,,3.1314406,,Right Foot,,,"[32.1, 20.9]",,Ground Pass,,19.701015,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,1,From Keeper,Josuha Guilavogui,8230.0,Left Defensive Midfield,4,Wolfsburg,179,"['88782668-3e8d-44c0-8aa9-9b4e176d9600', 'a7cace79-ca0e-4221-9ddc-f872b0cb68d5']",14,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:14.418,Pass,True
,,,,,,,,,,,,,,,,,1.61342,,,,,,,,,,,,,26f44693-8626-455b-9834-9c573343ae0d,101,,,"[33.4, 23.5]",3890335,2,,,,1.5102643,,Left Foot,,,"[35.8, 63.1]",,Ground Pass,,39.67266,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Keeper,Dante Bonfim da Costa Santos,3197.0,Left Center Back,4,Wolfsburg,179,['87ea3649-1760-46d1-94ef-1e4e9fb0f9ce'],19,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:19.190,Pass,
,,,,,,,,,,,,,,,,,1.25513,,,,,,,,,,,,,91d17b23-1ac8-4848-95f8-d7a696fef27d,104,,,"[35.8, 63.1]",3890335,2,,,,1.0584068,,Left Foot,,,"[43.0, 75.9]",,Ground Pass,,14.686048,,,,Christian Träsch,23266.0,,,,,,,1,From Keeper,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,4,Wolfsburg,179,['0f448be0-70df-4535-a214-849651c5eb3d'],22,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:22.463,Pass,
,,,,,,,,,,,,,,,,,0.644718,,,,,,,,,,,,,e233669a-fa42-4a8f-89d9-f33b3c23402a,108,,,"[46.5, 67.8]",3890335,2,,,,-1.5393107,,Right Foot,,,"[46.9, 55.1]",,Ground Pass,,12.706298,,,,Luiz Gustavo Dias,3545.0,,,,,,,1,From Keeper,Christian Träsch,23266.0,Right Back,4,Wolfsburg,179,['cb8b4034-ad23-4678-bf30-e16727b311cc'],26,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:26.705,Pass,
,,,,,,,,,,,,,,,,,0.677682,,,,,,,,,,,,,45004b72-e40c-4925-b467-0b1db4827ec6,112,,,"[46.5, 57.5]",3890335,2,,,,-3.0654688,,Left Foot,,,"[34.7, 56.6]",,Ground Pass,,11.834272,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Keeper,Luiz Gustavo Dias,3545.0,Right Defensive Midfield,4,Wolfsburg,179,['101de004-e480-4a36-8a42-7f91ec0c9e37'],28,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:28.303,Pass,
,,,,,,,,,,,,,,,,,2.758837,,,,,,,,,,,,,6efd9cc7-c9d9-495d-9ca5-cbebacbb09f4,116,,,"[34.7, 57.5]",3890335,2,,,,-2.649336,,Right Foot,,,"[9.9, 44.2]",,Ground Pass,,28.14125,,,,Diego Orlando Benaglio,4600.0,,,,,,,1,From Keeper,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,4,Wolfsburg,179,"['62ec3ec8-0c31-4a78-8a3c-36e0c07074de', 'ff22b477-a700-49dd-8ffc-dc822782344d']",29,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:29.331,Pass,True
,,,,,,,,,,,,,,,,,1.343912,,,,,,,,,,,,,9c381013-087d-4f79-b7b7-18e09ff1df31,119,,,"[9.9, 44.2]",3890335,2,,,,0.8674917,,Right Foot,,,"[24.4, 61.3]",,Ground Pass,,22.42008,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Keeper,Diego Orlando Benaglio,4600.0,Goalkeeper,4,Wolfsburg,179,['c6014f8b-2a7c-4517-a26f-7afabe1b02f1'],32,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:32.182,Pass,
,,,,,,,,,,,,,,,,,1.06957,,,,,,,,,,,,,68ba9727-add9-4c70-b9f8-64d48a1e20a5,123,,,"[40.7, 69.0]",3890335,2,,,,0.47734538,,Right Foot,,,"[55.2, 76.5]",,Ground Pass,,16.324827,,,,Daniel Caligiuri,8521.0,,,,,,,1,From Keeper,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,4,Wolfsburg,179,['18115a75-c00a-4904-b989-a62095ebe600'],39,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:39.848,Pass,
,,,,,,,,,,,,,,,,,1.442857,,,,,,,,,,,,,7fc47d42-59e7-4482-a373-1cd456e78c93,126,,,"[55.2, 76.5]",3890335,2,,,,3.1307235,,Right Foot,,,"[36.8, 76.7]",,Ground Pass,,18.401087,,,,Christian Träsch,23266.0,,,,,,,1,From Keeper,Daniel Caligiuri,8521.0,Right Wing,4,Wolfsburg,179,['a51a6c5b-cf90-4f8d-8378-2ebd8e603d5d'],41,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:41.004,Pass,
,,,,,,,,,,,,,,,,,2.770901,,,,,,,,,,,,,4568145c-41c2-43ac-b0d8-055707a499c8,129,,,"[36.8, 76.7]",3890335,2,,,,-2.348704,,Right Foot,,,"[10.3, 49.8]",,Ground Pass,,37.760563,,,,Diego Orlando Benaglio,4600.0,,,,,,,1,From Keeper,Christian Träsch,23266.0,Right Back,4,Wolfsburg,179,['bbce384c-4307-4925-9200-94be499eeeb9'],43,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:43.379,Pass,
