50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.336695,,,,,,,,,,,390f6bec-ab5c-4c6a-9441-56384cdcb201,2853,,"[56.6, 50.5]",3890259,69,,,,,1.1369565,,Right Foot,,,,"[64.8, 68.2]",,Ground Pass,,19.507177,,,,Michael Gregoritsch,8309.0,,,,,,2,From Kick Off,Marcelo Alfonso Díaz Rojas,27341.0,Left Defensive Midfield,132,Hamburger SV,171,['a3a36325-e18b-4e32-9f0a-74fe0eda59ea'],20,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:24:20.608,Pass,
,,,,,,,,,,,,,,,,,1.206714,,,,,,,,,,,1bce2df2-2a84-4479-be40-b6815e32a16f,2856,,"[68.3, 64.0]",3890259,69,,,,,0.69301015,,Left Foot,,,,"[85.4, 78.2]",,Ground Pass,,22.227236,,,,Ivica Olić,19289.0,,,,,,2,From Kick Off,Michael Gregoritsch,8309.0,Right Midfield,132,Hamburger SV,171,['df023ed8-2989-4791-9e15-a6f4c712b801'],22,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:24:22.901,Pass,
,,,,,,,,,,,,,,,,,0.927224,,,,,,,,,,,ab0d79c5-a543-4e4a-8944-080c0bdd87c3,2859,,"[87.5, 71.6]",3890259,69,,,,,-1.9028558,6dca6391-5717-4a64-978b-0cd75ef91a82,Left Foot,,,,"[84.5, 62.9]",,Ground Pass,,9.202717,,,,Michael Gregoritsch,8309.0,True,,,,,2,From Kick Off,Ivica Olić,19289.0,Right Center Forward,132,Hamburger SV,171,['ee3608a2-398e-4625-aaf3-8f1f9445323c'],26,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:24:26.004,Pass,
,,,,,,,,,,,,,,,,,1.143582,,,,,,,,,,,3f6bdd33-d264-47bc-83d3-35ef070f557c,2864,,"[6.0, 44.0]",3890259,69,,True,,,0.71754134,,Right Foot,,,,"[11.5, 48.8]",,Ground Pass,,7.3,,,,Jérôme Boateng,5578.0,,,,,Goal Kick,2,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,133,Bayern Munich,169,['668f3d93-8f80-4682-ac3b-27cfd2cb17e3'],44,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:24:44.569,Pass,
,,,,,,,,,,,,,,,,,1.229377,,,,,,,,,,,6161ccec-6d9f-40a3-84fe-ab5f572d2419,2866,,"[11.5, 48.8]",3890259,69,,True,,,-1.9183023,,Right Foot,,,,"[6.9, 36.1]",,Ground Pass,,13.507405,,,,Manuel Neuer,5570.0,,,,,,2,From Goal Kick,Jérôme Boateng,5578.0,Right Center Back,133,Bayern Munich,169,['fa39e87a-7f74-40fd-abf2-64a8634a0e74'],45,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:24:45.844,Pass,
,,,,,,,,,,,,,,,,,0.834815,,,,,,,,,,,6b9b35bb-8bff-40a7-94d2-1938dee2c8c3,2868,,"[4.3, 23.0]",3890259,69,,True,,,-1.3230515,,Right Foot,,,,"[8.6, 6.0]",,Ground Pass,,17.535393,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,2,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,133,Bayern Munich,169,['8e6931c4-ee51-49a7-9215-3bc010ba4cc6'],47,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:24:47.140,Pass,
,,,,,,,,,,,,,,,,,1.944792,,,,,,,,,,,2b4dbea6-2bed-4eca-8a1a-085853a0d0ac,2871,,"[8.5, 6.4]",3890259,69,,,,,0.04617178,,Right Foot,,,,"[38.8, 7.8]",,High Pass,,30.332327,,,,Mario Götze,8227.0,,,,,,2,From Goal Kick,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,133,Bayern Munich,169,"['7ff53850-95f7-4eb5-abb0-2750e3f9bd04', 'ba031ddc-dd1a-4b95-bfb2-acec900385a6']",49,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:24:49.877,Pass,True
,,,,,,,,,,,,,,,,,1.234698,,,,,,,,,,,49a241d5-b128-4fdc-9e97-8a6f5be55dc0,2873,,"[38.8, 7.8]",3890259,69,,,,,-0.1798535,,Head,,,,"[52.0, 5.4]",,Low Pass,,13.416408,,,,Robert Lewandowski,5668.0,,,,,,2,From Goal Kick,Mario Götze,8227.0,Left Midfield,133,Bayern Munich,169,['878b90fe-45b7-48e8-94a1-5e75d8919c2b'],51,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:24:51.821,Pass,
,,,,,,,,,,,,,,,,,0.345707,,,,,,,,,,,a97a35f0-a549-4d04-833c-111bd96f7dd2,2877,,"[52.0, 5.4]",3890259,69,,,,,1.259798,,Right Foot,,,,"[52.9, 8.2]",,High Pass,,2.9410882,,Incomplete,,Mario Götze,8227.0,,,,,,2,From Goal Kick,Robert Lewandowski,5668.0,Center Forward,133,Bayern Munich,169,"['2debe51d-3987-497c-8be0-313d3e7efe25', '93b526ab-8912-480c-8cc8-ffc1fa18a8bd', 'd9e1972f-1b99-4137-b999-2250eb56424f']",53,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:24:53.498,Pass,True
,,,,,,,,,,,,,,,,,3.789523,,,,,,,,,,,1a21f888-b79a-43c1-8144-31ad790dae33,2880,,"[52.1, 0.1]",3890259,70,,True,,,2.9234455,,,,,,"[31.8, 4.6]",,High Pass,,20.792788,,,,Philipp Lahm,19295.0,,,,,Throw-in,2,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,134,Bayern Munich,169,['a0aa95c9-0395-4b8c-9967-4c43c4fb0c77'],1,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:01.058,Pass,
,,,,,,,,,,,,,,,,,1.248119,,,,,,,,,,,9cd5adf9-d792-46a5-bb7b-a891bee137e0,2882,,"[49.1, 20.2]",3890259,70,,True,,,0.7421107,,Right Foot,,,,"[76.8, 45.6]",,High Pass,,37.582577,,,,Douglas Costa de Souza,5837.0,,,,,,2,From Throw In,Philipp Lahm,19295.0,Center Defensive Midfield,134,Bayern Munich,169,['447bc8d2-94d8-4ba4-ae06-1aa59a64456a'],5,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:05.113,Pass,
,,,,,,,,,,,,,,,,,1.033963,,,,,,,,,,,70ff6413-3ae5-456b-9b9d-2af9c7689744,2884,,"[99.9, 55.1]",3890259,70,,,,,0.5465244,,Left Foot,,,,"[111.9, 62.4]",,Ground Pass,,14.045996,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,2,From Throw In,Douglas Costa de Souza,5837.0,Right Midfield,134,Bayern Munich,169,['357dcec8-86ec-4a59-be49-33b275805fa9'],9,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:09.880,Pass,
,,,,,,,,,,,,,,,,,1.602477,,,,,,,,,,,045346da-1b5e-4b28-b744-26d1fb762d58,2886,,"[111.9, 62.1]",3890259,70,,,,,-1.5986961,,Right Foot,True,,,"[111.3, 40.6]",,High Pass,,21.508371,,Incomplete,,Robert Lewandowski,5668.0,,,,,,2,From Throw In,Márcio Rafael Ferreira de Souza,8209.0,Right Back,134,Bayern Munich,169,"['790e083a-1903-41e1-a692-7701be53ac3a', 'a19896be-9e98-4540-a1ac-0960fbe4ed76']",10,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:10.914,Pass,
,,,,,,,,,,,,,,,,,3.283426,,,,,,,,,,,b037abba-e9ba-4955-a787-c7405a024043,2892,,"[12.9, 26.3]",3890259,70,,,,,-0.07660884,,Left Foot,,,,"[59.8, 22.7]",,High Pass,,47.037964,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,2,From Throw In,Lewis Harry Holtby,8891.0,Left Midfield,134,Bayern Munich,169,"['71a21b07-eccc-4f81-be72-7bb86963f5e9', '7c58f26a-81b9-4adf-bf97-4a27f0f06a20', '7ff39220-965a-4e5d-8bb2-b8e73e23b3d6']",14,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:14.652,Pass,True
,,,,,,,,,,,,,,,,,1.906202,,,,,,,,,,,02796407-6776-4fd3-9206-ca186971c563,2896,,"[42.5, 72.9]",3890259,70,,,,,0.060228575,,Right Foot,,,,"[62.4, 74.1]",,Ground Pass,,19.936148,,,,Jérôme Boateng,5578.0,,,,,,2,From Throw In,Philipp Lahm,19295.0,Center Defensive Midfield,134,Bayern Munich,169,['763bb25e-273c-46c8-9b95-813db59a27a0'],21,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:21.753,Pass,
,,,,,,,,,,,,,,,,,2.214145,,,,,,,,,,,bf9b9d04-72e6-4b29-bb47-9b3946fba355,2899,,"[65.5, 71.9]",3890259,70,,,,,-1.3364295,,Right Foot,,,,"[79.3, 14.1]",,High Pass,,59.424576,,Incomplete,,Mario Götze,8227.0,,True,,,,2,From Throw In,Jérôme Boateng,5578.0,Right Center Back,134,Bayern Munich,169,"['527b5b9d-3e35-478f-a60d-4cd0a8b6b694', '575c2f53-ce76-4fc1-8dfd-5bc16a5296ca']",24,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:24.929,Pass,
,,,,,,,,,,,,,,,,,1.075395,,,,,,,,,,,575c2f53-ce76-4fc1-8dfd-5bc16a5296ca,2901,,"[40.8, 66.0]",3890259,70,,,,,-1.744777,,Head,,,,"[37.9, 49.5]",,Low Pass,,16.75291,,,,Gideon Jung,8323.0,,,,,Recovery,2,Regular Play,Michael Gregoritsch,8309.0,Right Midfield,135,Hamburger SV,171,"['3a79daaf-f9cf-45c8-899d-df95a763c2d0', 'bf9b9d04-72e6-4b29-bb47-9b3946fba355']",27,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:27.143,Pass,
,,,,,,,,,,,,,,,,,1.201164,,,,,,,,,,,039e71f1-a926-4a7b-8f91-2aacc771c020,2918,,"[33.6, 42.1]",3890259,70,,,,,2.013419,,Right Foot,,,,"[25.4, 59.4]",,Ground Pass,,19.144974,,,,Dennis Diekmeier,8316.0,,,,,,2,Regular Play,Gideon Jung,8323.0,Right Defensive Midfield,135,Hamburger SV,171,['b228190f-ac5c-4816-935e-dc4b9b25d0f3'],33,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:33.781,Pass,
,,,,,,,,,,,,,,,,,1.438125,,,,,,,,,,,0e12504a-81d3-4a12-913e-17db586dc4e6,2921,,"[24.9, 58.6]",3890259,70,,,,,-2.5508313,,Right Foot,,,,"[8.2, 47.4]",,Ground Pass,,20.107958,,,,René Adler,8560.0,,,,,,2,Regular Play,Dennis Diekmeier,8316.0,Right Back,135,Hamburger SV,171,['848b3034-3053-4e10-b8e3-b57601b4ea0f'],36,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:36.001,Pass,
,,,,,,,,,,,,,,,,,3.290797,,,,,,,,,,,9ee8d3ac-4ed3-4d71-9612-8bff342197b4,2924,,"[9.3, 49.1]",3890259,70,,,,,0.52691513,,Right Foot,,,,"[57.6, 77.2]",,High Pass,,55.879333,,Incomplete,,Michael Gregoritsch,8309.0,,,,,,2,Regular Play,René Adler,8560.0,Goalkeeper,135,Hamburger SV,171,"['e5284c97-749c-448a-be14-7153f08b6a28', 'ee825a54-eb63-44e3-8c4d-b7fc2d890dbf']",38,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:25:38.785,Pass,
,,,,,,,,,,,,,,,,,1.068722,,,,,,,,,,,2d8f0a24-cb75-406c-8ce9-aba280f68c4a,2929,,"[65.9, 3.3]",3890259,70,,,,,0.3152147,,Left Foot,,,,"[79.7, 7.8]",,Ground Pass,,14.515164,,,,Mario Götze,8227.0,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,136,Bayern Munich,169,"['90330410-83be-4cf4-b5e7-ca7903893734', 'afd96749-1670-40bf-9388-e36d92f3f539']",42,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:42.811,Pass,True
,,,,,,,,,,,,,,,,,0.900763,,,,,,,,,,,aca010e5-555a-42f3-8428-c0be337c6a01,2933,,"[80.8, 8.5]",3890259,70,,,,,2.977932,,Right Foot,,,,"[69.9, 10.3]",,Ground Pass,,11.047625,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,Regular Play,Mario Götze,8227.0,Left Midfield,136,Bayern Munich,169,"['61bc151b-b59c-4ea4-86bb-b5b28fb42a53', '7ec59d4d-d91f-45d7-afc2-753e529d35fd']",43,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:43.894,Pass,True
,,,,,,,,,,,,,,,,,0.605264,,,,,,,,,,,0f886519-4dc6-4f13-9c39-5a8f5379c9ea,2937,,"[74.1, 11.5]",3890259,70,,,,,0.010637896,,Right Foot,,,,"[83.5, 11.6]",,Ground Pass,,9.400532,,,,David Olatukunbo Alaba,8220.0,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,136,Bayern Munich,169,"['7d57e3a7-36da-413e-92e2-70419fcb3b01', '8387e69c-f4ab-4741-aa99-42d1b2a93b58']",47,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:47.757,Pass,True
,,,,,,,,,,,,,,,,,0.860793,,,,,,,,,,,4564727c-05a2-4fa9-9f64-3f69b4b8609b,2940,,"[83.5, 11.6]",3890259,70,,,,,-1.9121522,,Left Foot,,,,"[80.8, 4.0]",,Ground Pass,,8.065358,,,,Mario Götze,8227.0,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,136,Bayern Munich,169,['406276d6-2832-4ad4-b616-93d94dc6065d'],48,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:48.442,Pass,
,,,,,,,,,,,,,,,,,0.646361,,,,,,,,,,,9699c7ca-a1f5-440f-99fd-276c63994754,2943,,"[80.8, 4.0]",3890259,70,,,,,1.0058919,,Right Foot,,,,"[85.3, 11.1]",,Ground Pass,,8.405951,,,,David Olatukunbo Alaba,8220.0,,,,,,2,Regular Play,Mario Götze,8227.0,Left Midfield,136,Bayern Munich,169,['68ae2695-6431-433f-94fb-ad751fd201d3'],50,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:50.003,Pass,
,,,,,,,,,,,,,,,,,0.993649,,,,,,,,,,,d5b34df6-8405-4a30-b421-1ca2fce2116e,2946,,"[84.9, 14.1]",3890259,70,,,,,1.8560334,,Left Foot,,,,"[81.0, 27.4]",,Ground Pass,,13.860014,,,,Philipp Lahm,19295.0,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,136,Bayern Munich,169,['1141e370-3c1a-4b2c-beed-37f828ff71be'],54,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:54.270,Pass,
,,,,,,,,,,,,,,,,,0.993826,,,,,,,,,,,03da5b5e-20ba-47d7-bcda-bf6e8473f488,2950,,"[80.4, 24.9]",3890259,70,,,,,-2.2619472,,Right Foot,,,,"[71.3, 13.9]",,Ground Pass,,14.276204,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,Regular Play,Philipp Lahm,19295.0,Center Defensive Midfield,136,Bayern Munich,169,"['4a02acbf-ffc0-47d4-8a1a-3959c7faea31', 'f76229e9-1f9a-4f93-8da8-fd50b12f68c6']",56,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:56.076,Pass,True
,,,,,,,,,,,,,,,,,1.290024,,,,,,,,,,,6144d94d-63a3-4668-a6d9-ef8f2a1ddb24,2953,,"[71.5, 15.6]",3890259,70,,,,,1.8236904,,Right Foot,,,,"[64.6, 42.3]",,Ground Pass,,27.577164,,,,Jérôme Boateng,5578.0,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,136,Bayern Munich,169,['70c23034-b809-4a32-9733-d3c058250505'],57,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:57.110,Pass,
,,,,,,,,,,,,,,,,,2.02378,,,,,,,,,,,7bdd6ca8-1a9a-4866-95b1-c2dc56d392a4,2956,,"[64.6, 42.3]",3890259,70,,,,,0.8804261,,Right Foot,,,,"[92.6, 76.2]",,Low Pass,,43.968285,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,2,Regular Play,Jérôme Boateng,5578.0,Right Center Back,136,Bayern Munich,169,['a49bc91c-d765-4c43-a622-98d4019b5d63'],59,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:25:59.652,Pass,
,,,,,,,,,,,,,,,,,1.086614,,,,,,,,,,,a4f7f9b0-f2c1-4246-b0bd-548d52219908,2959,,"[102.5, 74.1]",3890259,71,,,,,-2.3644588,,Right Foot,,,,"[90.3, 62.1]",,Ground Pass,,17.112568,,,,Douglas Costa de Souza,5837.0,,,,,,2,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Back,136,Bayern Munich,169,['75dd3d9c-a915-4e5c-a14d-aac0032ce4b5'],4,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:04.863,Pass,
,,,,,,,,,,,,,,,,,1.365421,,,,,,,,,,,0280e733-02bb-46e3-bf35-798850d67097,2963,,"[89.7, 42.2]",3890259,71,,,,,1.5707964,,Right Foot,,,,"[89.7, 50.9]",,Ground Pass,,8.7,,,,Philipp Lahm,19295.0,,,,,,2,Regular Play,Douglas Costa de Souza,5837.0,Right Midfield,136,Bayern Munich,169,"['06cbdb92-15fd-4f5c-a79f-208a33202a37', 'e44c351c-3821-4e1c-a194-c9b22c951493']",8,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:08.961,Pass,True
,,,,,,,,,,,,,,,,,1.986638,,,,,,,,,,,25ec4369-7805-48e8-8c89-c2a1f263bd5e,2966,,"[93.9, 55.1]",3890259,71,,,,,0.7266424,,Right Foot,,,,"[111.9, 71.1]",,Ground Pass,,24.083189,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,2,Regular Play,Philipp Lahm,19295.0,Center Defensive Midfield,136,Bayern Munich,169,['d4659af5-1358-48ca-aaf1-6ec70dee34aa'],11,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:11.301,Pass,
,,,,,,,,,,,,,,,,,2.108181,,,,,,,,,,,9cb8c9c6-0743-4268-a905-7b87dc05c66f,2969,,"[113.0, 70.8]",3890259,71,,,,,-1.8357999,2407701f-a794-4229-8bf0-f667cf3a4bb4,Right Foot,True,,,"[103.8, 36.9]",,High Pass,,35.1262,,,,Arturo Erasmo Vidal Pardo,8206.0,True,,,,,2,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Back,136,Bayern Munich,169,['97bbb471-3bbb-4436-991b-c69a450bb2d3'],13,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:26:13.419,Pass,
,,,,,,,,,,,,,,,,,3.185646,,,,,,,,,,,b81f440b-65b1-4c01-9c87-b8d9b7364485,2976,,"[7.0, 44.1]",3890259,72,,,,,0.112665616,,Right Foot,,,,"[67.1, 50.9]",,High Pass,,60.483467,,Incomplete,,Gideon Jung,8323.0,,,,,Goal Kick,2,From Goal Kick,René Adler,8560.0,Goalkeeper,137,Hamburger SV,171,"['ac2be492-3e14-4e54-8624-c374bc58cfc4', 'd19e316d-1a35-4100-b86d-b48a5a365155']",3,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:27:03.083,Pass,
,,,,,,,,,,,,,,,,,3.187275,,,,,,,,,,,d19e316d-1a35-4100-b86d-b48a5a365155,2979,,"[53.0, 29.2]",3890259,72,,,,True,-0.4427167,,,,,,"[78.1, 17.3]",,High Pass,,27.77805,,,,Robert Lewandowski,5668.0,,,,,Recovery,2,From Counter,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,138,Bayern Munich,169,"['0ed65b09-cf8a-40f1-9419-a3b4f4677f74', 'b81f440b-65b1-4c01-9c87-b8d9b7364485', 'f5f014e7-29d3-488e-878d-513a07d37a72']",6,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:27:06.269,Pass,True
,,,,,,,,,,,,,,,,,1.354398,,,,,,,,,,,99b26df8-d83a-49fb-987b-66a654ffb8a3,2986,,"[94.0, 28.1]",3890259,72,,,,,0.30429596,771fb93c-9f8a-4aae-978c-39bee95b7cf1,Right Foot,,,,"[106.1, 31.9]",True,Ground Pass,,12.682665,,,,Thomas Müller,5562.0,,,Through Ball,True,,2,From Counter,Robert Lewandowski,5668.0,Center Forward,138,Bayern Munich,169,['43733d9a-0016-4b9b-bc34-62359a4f45f1'],12,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:27:12.461,Pass,
,,,,,,,,,,,,,,,,,0.916762,,,,,,,,,,,e0431568-74f4-43db-a5bb-0b130319221b,2995,,"[61.0, 40.1]",3890259,73,,True,,,2.9394727,,Right Foot,,,,"[48.8, 42.6]",,Ground Pass,,12.453513,,,,Gideon Jung,8323.0,,,,,Kick Off,2,From Kick Off,Ivica Olić,19289.0,Right Center Forward,139,Hamburger SV,171,['7265e19b-3ac8-4752-a6a5-2002e1a0e612'],4,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:28:04.682,Pass,
,,,,,,,,,,,,,,,,,4.571205,,,,,,,,,,,bbfb2132-1a90-46cb-81b0-c71621e8bada,2997,,"[45.6, 46.9]",3890259,73,,True,,,0.5106293,,Right Foot,,,,"[88.8, 71.1]",,High Pass,,49.51646,,Incomplete,,Ivica Olić,19289.0,,,,,,2,From Kick Off,Gideon Jung,8323.0,Right Defensive Midfield,139,Hamburger SV,171,"['78bafdc3-4429-4b25-b298-576483b26ef8', 'dccc9173-2a93-4d72-b34f-ff394b53a553']",7,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:28:07.901,Pass,
,,,,,,,,,,,,,,,,,0.708783,,,,,,,,,,,9d1100be-321d-4d0e-b136-a99a5b33350b,3000,,"[31.7, 9.9]",3890259,73,,,,,0.9229849,,Left Foot,,,,"[37.3, 17.3]",,Ground Pass,,9.2800865,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,140,Bayern Munich,169,['97a17fa7-ec64-4ece-9320-1a42e06f62ec'],13,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:13.266,Pass,
,,,,,,,,,,,,,,,,,1.795838,,,,,,,,,,,729fc8ce-1d93-49ba-ab86-46eb8acfda40,3003,,"[37.5, 17.6]",3890259,73,,,,,1.5314723,,Right Foot,,,,"[38.7, 48.1]",,Ground Pass,,30.523598,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,140,Bayern Munich,169,['3e728b94-0cff-45ed-9be9-41c5731fdb8d'],14,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:14.841,Pass,
,,,,,,,,,,,,,,,,,2.035887,,,,,,,,,,,2ddbb204-226d-40a9-9095-a2443d63baae,3006,,"[57.1, 65.4]",3890259,73,,,,,0.33893794,,Right Foot,,,,"[86.6, 75.8]",,Ground Pass,,31.279547,,,,Douglas Costa de Souza,5837.0,,,,,,2,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Back,140,Bayern Munich,169,['4242cac5-7764-4b56-af8f-2509aee2e625'],19,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:19.220,Pass,
,,,,,,,,,,,,,,,,,1.187869,,,,,,,,,,,657637c1-bad5-4e94-810a-fd58746357bd,3014,,"[47.4, 12.5]",3890259,73,,,,,-0.62382346,,Left Foot,,,,"[60.6, 3.0]",,Ground Pass,,16.26315,,,,Pierre-Michel Lasogga,8895.0,,,,,,2,Regular Play,Lewis Harry Holtby,8891.0,Left Midfield,140,Bayern Munich,169,['2a951d73-9a57-414c-bdfc-480b461e82f5'],29,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:28:29.506,Pass,
,,,,,,,,,,,,,,,,,3.779805,,,,,,,,,,,922ef08d-b4dd-430f-80c5-1b5c480964a1,3019,,"[57.8, 80.0]",3890259,73,,True,,,-0.6779005,,,,,,"[65.5, 73.8]",,Low Pass,,9.885848,,,,Douglas Costa de Souza,5837.0,,,,,Throw-in,2,From Throw In,Márcio Rafael Ferreira de Souza,8209.0,Right Back,141,Bayern Munich,169,['50b5a273-201b-4cf2-bceb-4a22cc2f8bca'],50,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:50.340,Pass,
,,,,,,,,,,,,,,,,,1.240887,,,,,,,,,,,cc885622-03e0-4dd9-9277-5fb0f7858b01,3021,,"[86.5, 78.1]",3890259,73,,True,,,-2.4132752,,Left Foot,,,,"[75.4, 68.2]",,Ground Pass,,14.8734665,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,2,From Throw In,Douglas Costa de Souza,5837.0,Right Midfield,141,Bayern Munich,169,['ece000f1-2f8f-4839-98fb-8af6a17fc5f9'],54,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:54.214,Pass,
,,,,,,,,,,,,,,,,,1.158156,,,,,,,,,,,4382d14c-1317-467c-9f3c-13527f43976d,3023,,"[72.9, 67.6]",3890259,73,,,,,3.0159423,,Right Foot,,,,"[63.4, 68.8]",,Ground Pass,,9.57549,,,,Jérôme Boateng,5578.0,,,,,,2,From Throw In,Márcio Rafael Ferreira de Souza,8209.0,Right Back,141,Bayern Munich,169,['0664190c-76da-4f6c-a22b-a696f3cde97a'],56,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:56.247,Pass,
,,,,,,,,,,,,,,,,,1.732012,,,,,,,,,,,2934f0e8-6a93-46c4-8360-788415445e19,3026,,"[61.6, 66.9]",3890259,73,,,,,-1.6943024,,Right Foot,,,,"[58.0, 37.9]",,Ground Pass,,29.222593,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,2,From Throw In,Jérôme Boateng,5578.0,Right Center Back,141,Bayern Munich,169,['2173e045-deb6-451e-a9da-4504ed180582'],58,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:58.997,Pass,
,,,,,,,,,,,,,,,,,0.984458,,,,,,,,,,,b5cf514b-79cb-450b-a975-2688b39bdbd3,3029,,"[67.9, 25.5]",3890259,74,,,,,-1.3328387,,Right Foot,,,,"[73.6, 2.0]",,Ground Pass,,24.181398,,,,David Olatukunbo Alaba,8220.0,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Center Defensive Midfield,141,Bayern Munich,169,['9e0b56d6-edc8-4031-b2ff-06760b705ee0'],4,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:04.571,Pass,
