50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.589126,,,,,,,,,,,,bc39d2af-e7c5-4af8-91dc-2d33500a4833,17,,"[70.2, 30.2]",3890350,0,,,,-0.8493677,,Right Foot,,,"[96.5, 0.3]",,Low Pass,,39.82085,,Out,,André Schürrle,10281.0,,,,,,1,From Kick Off,Nicklas Bendtner,20200.0,Center Forward,2,Wolfsburg,179,['cc6c5460-f0bb-4296-9a76-391f2308d9fd'],9,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:09.012,Pass,
,,,,,,,,,,,,,,,,1.390814,,,,,,,,,,,,92558b03-7aaf-4cf6-8aa4-cd7905e3b4d2,21,,"[25.3, 80.0]",3890350,0,,,,-0.27444857,,,,,"[45.9, 74.2]",,Low Pass,,21.400934,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,Throw-in,1,From Throw In,Giulio Donati,8549.0,Right Back,3,Bayer Leverkusen,904,"['6c191df4-e98b-49f8-a561-5cfae3f9843c', 'c11579a4-b33d-4fa6-b49b-00b5a606fa4c']",22,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:22.120,Pass,
,,,,,,,,,,,,,,,,1.787326,,,,,,,,,,,,f78ab3e2-c6b3-418b-9104-5d18d6a8ff87,25,,"[55.2, 76.2]",3890350,0,,,,-0.27527243,,Right Foot,,,"[68.3, 72.5]",,Low Pass,,13.612494,,Incomplete,,Karim Bellarabi,8213.0,,,,,Recovery,1,From Throw In,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,3,Bayer Leverkusen,904,"['8bb0b58c-3fbb-4945-be3c-32740d14963e', 'a5b9e2c9-dda7-42df-9293-f090d8a2b8b4', 'c7d19a5f-e772-4022-a2cc-76fd5377bdab']",24,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:24.959,Pass,True
,,,,,,,,,,,,,,,,0.736809,,,,,,,,,,,,e6310a6f-df74-43fc-999d-08703a8e4aec,29,,"[53.4, 12.0]",3890350,0,,,,-1.8766752,,Left Foot,,,"[51.0, 4.4]",,Ground Pass,,7.9699435,,,,Timm Klose,9461.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,4,Wolfsburg,179,['3bcf4616-9ab5-4b55-a2cb-6f25ca53083f'],29,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:29.385,Pass,
,,,,,,,,,,,,,,,,0.880685,,,,,,,,,,,,49dbc18c-d8d0-4d3f-b79b-3287bf4d8051,33,,"[55.5, 3.4]",3890350,0,,,,0.11665544,,Right Foot,,,"[68.3, 4.9]",,Ground Pass,,12.887591,,,,Daniel Caligiuri,8521.0,,,,,,1,Regular Play,Timm Klose,9461.0,Left Center Back,4,Wolfsburg,179,['b2264f39-0f29-4435-9baa-f4ba1372b661'],31,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:31.657,Pass,
,,,,,,,,,,,,,,,,0.317008,,,,,,,,,,,,b5311797-1364-431e-84cc-045018c8ce61,37,,"[67.8, 4.4]",3890350,0,,,,1.1180179,,Left Foot,,,"[69.6, 8.1]",,Ground Pass,,4.1146083,,,,André Schürrle,10281.0,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Left Wing,4,Wolfsburg,179,"['2574a921-2533-4447-aad7-436ca911bc9c', '6c41d66e-9a9a-44a0-ba02-35d026f088ba']",32,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:32.578,Pass,True
,,,,,,,,,,,,,,,,1.182248,,,,,,,,,,,,752c6acd-5977-41fb-a32c-43245bc2746a,41,,"[69.5, 9.0]",3890350,0,,,,-1.4801364,,Left Foot,,,"[69.9, 4.6]",,Ground Pass,,4.418144,,,,Daniel Caligiuri,8521.0,,,,,,1,Regular Play,André Schürrle,10281.0,Center Attacking Midfield,4,Wolfsburg,179,"['47f0318f-2b8c-4688-acbb-3b9f386e10eb', '9a5149e8-8962-4fdf-986b-72341d46252b']",33,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:33.315,Pass,True
,,,,,,,,,,,,,,,,3.451619,,,,,,,,,,,,0526b36c-4def-4bb6-b1db-24dc36f6c549,44,,"[69.9, 4.6]",3890350,0,,,,0.36520144,,Right Foot,,,"[93.7, 13.7]",,High Pass,,25.480385,,Incomplete,,André Schürrle,10281.0,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Left Wing,4,Wolfsburg,179,"['5dc3bf78-162b-4183-a6c3-75ddab72b21d', '8343087d-717f-4de6-bf87-4cdfb97897f3']",34,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:34.693,Pass,
,,,,,,,,,,,,,,,,1.339191,,,,,,,,,,,,5dc3bf78-162b-4183-a6c3-75ddab72b21d,46,,"[26.4, 66.4]",3890350,0,,,,0.13287579,,Right Foot,,,"[46.6, 69.1]",,Low Pass,,20.379646,,,,Christoph Kramer,8805.0,,,,,Recovery,1,Regular Play,Kyriakos Papadopoulos,8313.0,Left Center Back,5,Bayer Leverkusen,904,"['0526b36c-4def-4bb6-b1db-24dc36f6c549', '157acf5f-5455-40b1-a658-2f2b93b1f90a']",38,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:38.144,Pass,
,,,,,,,,,,,,,,,,0.882869,,,,,,,,,,,,e715baa2-3458-4fc7-8bd4-4e5daec5e2d6,48,,"[47.3, 69.7]",3890350,0,,,,0.9167136,,Left Foot,,,"[51.9, 75.7]",,Ground Pass,,7.5604234,,,,Karim Bellarabi,8213.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,5,Bayer Leverkusen,904,['4b4ab612-95eb-43ed-a098-76288c8a36c9'],39,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:39.484,Pass,
,,,,,,,,,,,,,,,,0.952879,,,,,,,,,,,,276349be-9cce-4668-8163-6404ddc1608a,50,,"[51.9, 75.7]",3890350,0,,,,-3.1031501,,Right Foot,,,"[38.9, 75.2]",,Low Pass,,13.009612,,,,Giulio Donati,8549.0,,,,,,1,Regular Play,Karim Bellarabi,8213.0,Right Wing,5,Bayer Leverkusen,904,['41f7780f-0500-4574-8cfb-916bcc539b44'],40,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:40.367,Pass,
,,,,,,,,,,,,,,,,1.937723,,,,,,,,,,,,9f9b4bee-a7a1-4cd6-82d6-76ec9ca12213,54,,"[40.7, 75.8]",3890350,0,,,,-0.44194138,,Right Foot,,,"[70.5, 61.7]",,High Pass,,32.967407,,,,Javier Hernández Balcázar,3058.0,,,,,,1,Regular Play,Giulio Donati,8549.0,Right Back,5,Bayer Leverkusen,904,"['8165dc7a-7228-4bae-9371-0fb3706103d4', 'bfb3d869-2866-42b4-96e0-b282ba093d24']",42,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:42.107,Pass,True
,,,,,,,,,,,,,,,,1.446358,,,,,,,,,,,,ffcd0ad6-631b-4a37-b658-0767a97e8595,56,,"[70.4, 61.7]",3890350,0,,,,-2.1112158,,Head,,,"[65.3, 53.2]",,Low Pass,,9.912619,,,,Admir Mehmedi,8219.0,,,,,,1,Regular Play,Javier Hernández Balcázar,3058.0,Center Forward,5,Bayer Leverkusen,904,['8c4ba6f9-80f3-4f08-a7b4-94b2fe8a3d41'],44,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:44.045,Pass,
,,,,,,,,,,,,,,,,0.942076,,,,,,,,,,,,9f8e5ef5-48ae-4b78-bc24-5c7e0b8e7a4a,59,,"[65.6, 53.7]",3890350,0,,,,-2.302193,,Right Foot,,,"[58.6, 45.9]",,Ground Pass,,10.480458,,,,Kevin Kampl,8222.0,,,,,,1,Regular Play,Admir Mehmedi,8219.0,Left Wing,5,Bayer Leverkusen,904,['7fcfa2fa-2578-4ae2-9d76-6fca6e4c66d0'],45,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:45.491,Pass,
,,,,,,,,,,,,,,,,1.932518,,,,,,,,,,,,d5526308-ac49-4800-bced-56fcd7422acf,65,,"[53.5, 38.4]",3890350,1,,,,1.6522484,,Right Foot,,,"[51.9, 58.0]",,Ground Pass,,19.665197,,,,Jonathan Tah,8221.0,,,,,Free Kick,1,From Free Kick,Christoph Kramer,8805.0,Right Defensive Midfield,6,Bayer Leverkusen,904,['5725d139-9c9a-4ca8-ae2c-b10990961c0a'],1,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:01.854,Pass,
,,,,,,,,,,,,,,,,2.056267,,,,,,,,,,,,316c2a99-00fd-4654-8588-6298f9a751b6,69,,"[60.9, 62.0]",3890350,1,,,,-0.86498433,,Right Foot,,,"[90.9, 26.8]",,High Pass,,46.249756,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Right Center Back,6,Bayer Leverkusen,904,"['421e95b1-b996-4b1c-bb2e-351a60d65ca9', 'd15aadba-4d9a-4b53-84c1-b05101866f46', 'fa6d6fd1-d06a-46fe-95ae-7298bc0db572']",5,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:05.996,Pass,True
,,,,,,,,,,,,,,,,1.603045,,,,,,,,,,,,fa6d6fd1-d06a-46fe-95ae-7298bc0db572,71,,"[29.2, 53.3]",3890350,1,,,,-0.8033911,,Head,,,"[48.3, 33.5]",,High Pass,,27.510906,,Incomplete,,Nicklas Bendtner,20200.0,,,,,Recovery,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,6,Bayer Leverkusen,904,"['102a1fe4-dfff-4f70-a2d8-eaed86a3a75b', '316c2a99-00fd-4654-8588-6298f9a751b6', '928cc767-673e-4b03-b2b6-eb3ee34c2136']",8,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:08.052,Pass,
,,,,,,,,,,,,,,,,1.157282,,,,,,,,,,,,102a1fe4-dfff-4f70-a2d8-eaed86a3a75b,73,,"[71.8, 46.6]",3890350,1,,,,-1.1168337,,Head,,,"[79.9, 30.0]",,High Pass,,18.470787,,,,Hakan Çalhanoğlu,7039.0,,,,,Recovery,1,From Free Kick,Christoph Kramer,8805.0,Right Defensive Midfield,6,Bayer Leverkusen,904,"['e79c2d64-dd03-40e1-98a3-abfedafcc19c', 'fa6d6fd1-d06a-46fe-95ae-7298bc0db572']",9,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:09.655,Pass,
,,,,,,,,,,,,,,,,0.970055,,,,,,,,,,,,1a0fdd7f-2a92-4f1d-b468-57d8f96c3181,77,,"[42.0, 53.7]",3890350,1,,,,-1.6162196,,Right Foot,,,"[41.7, 47.1]",,Low Pass,,6.606815,,,,Maximilian Arnold,8235.0,,,,,Recovery,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Wing,7,Wolfsburg,179,['ceafa632-4883-4dc7-94dc-ccc2fd980d0c'],11,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:11.408,Pass,
,,,,,,,,,,,,,,,,1.521196,,,,,,,,,,,,1a7b76ea-11f2-4262-bed4-139f034d7070,81,,"[40.2, 47.9]",3890350,1,,,,-1.497594,,Left Foot,,,"[41.3, 32.9]",,Low Pass,,15.040279,,,,Luiz Gustavo Dias,3545.0,,,,,,1,Regular Play,Maximilian Arnold,8235.0,Right Defensive Midfield,7,Wolfsburg,179,"['9e693d02-a678-4a0c-a3ec-c7922f9d7a99', 'b510b139-a507-44d7-876d-07371414e2cc']",12,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:12.724,Pass,True
,,,,,,,,,,,,,,,,0.838866,,,,,,,,,,,,715f93f9-26d1-483f-9d25-b8834274ffed,84,,"[41.6, 33.2]",3890350,1,,,,-1.8193916,,Right Foot,,,"[38.3, 20.2]",,Low Pass,,13.412308,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,7,Wolfsburg,179,['67aefaf8-960a-4cd2-bc1e-0f95d2f7f728'],14,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:14.381,Pass,
,,,,,,,,,,,,,,,,1.023961,,,,,,,,,,,,1f6d81d0-928b-4bc0-a3c2-58e0b0481e80,87,,"[41.3, 16.1]",3890350,1,,,,-0.13874249,,Left Foot,,,"[63.5, 13.0]",,Ground Pass,,22.415396,,,,André Schürrle,10281.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,7,Wolfsburg,179,['9f7a32f2-e806-4407-bb5f-6c0e4eee42da'],16,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:16.461,Pass,
,,,,,,,,,,,,,,,,1.673759,,,,,,,,,,,,b6d1c884-4dd1-4cec-ab98-c53bef19416b,91,,"[62.1, 11.4]",3890350,1,,,,-1.616741,,Right Foot,,,"[61.7, 2.7]",,Low Pass,,8.70919,,,,Daniel Caligiuri,8521.0,,,,,,1,Regular Play,André Schürrle,10281.0,Center Attacking Midfield,7,Wolfsburg,179,"['daf605d1-0ef4-4852-bbef-3987d24b023a', 'f133e7ed-cf96-4240-902a-ac833a5247e4']",17,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:17.565,Pass,True
,,,,,,,,,,,,,,,,1.245422,,,,,,,,,,,,008bbd18-e158-4635-a86c-3dd15b526932,94,,"[62.2, 3.2]",3890350,1,,,,0.6819437,,Right Foot,,,"[72.3, 11.4]",,Low Pass,,13.009612,,Incomplete,,André Schürrle,10281.0,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Left Wing,7,Wolfsburg,179,"['22fe72bb-2178-4c32-bc72-2a333dbd3d2d', '49e50eb1-c9ee-4e34-a41a-ba3ac049a358']",19,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:19.279,Pass,
,,,,,,,,,,,,,,,,2.840955,,,,,,,,,,,,eb5489cd-714b-45c5-b977-ff25808380ef,98,,"[42.2, 70.1]",3890350,1,,,,-2.5780456,,Left Foot,,,"[9.6, 49.5]",,Ground Pass,,38.563194,,,,Bernd Leno,15581.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,7,Wolfsburg,179,['48a179d9-bf94-4742-83a0-80dbccbb78a7'],21,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:21.765,Pass,
,,,,,,,,,,,,,,,,3.280614,,,,,,,,,,,,2bd47e3d-32f4-4b3c-b2c1-ef69d5590eb0,100,,"[9.6, 49.6]",3890350,1,,,,1.1328883,,Right Foot,,,"[23.6, 79.5]",,High Pass,,33.0153,,Out,,,,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,7,Wolfsburg,179,,24,,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:24.606,Pass,
,,,,,,,,,,,,,,,,0.832511,,,,,,,,,,,,33585fc7-bd6d-40de-9819-2a495a31d3ca,101,,"[92.0, 0.1]",3890350,1,True,,,2.2160156,,,,,"[85.0, 9.4]",,Low Pass,,11.6400175,,,,André Schürrle,10281.0,,,,,Throw-in,1,From Throw In,Daniel Caligiuri,8521.0,Left Wing,8,Wolfsburg,179,['228bbfc0-df73-4595-998a-d49580d77c48'],31,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:31.135,Pass,
,,,,,,,,,,,,,,,,0.731875,,,,,,,,,,,,c369acd7-f081-4429-941d-492aa3857c24,104,,"[80.2, 6.9]",3890350,1,,,,2.0344439,,Right Foot,,,"[77.0, 13.3]",,Ground Pass,,7.1554174,,,,Luiz Gustavo Dias,3545.0,,,,,,1,From Throw In,André Schürrle,10281.0,Center Attacking Midfield,8,Wolfsburg,179,"['40a54072-9389-4a00-9b5f-2bc86626900c', '60dcb522-6bf3-4193-bcd6-3cdb527cdeaf']",33,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:33.058,Pass,True
,,,,,,,,,,,,,,,,0.67838,,,,,,,,,,,,a3173d05-25e2-41d4-b164-de3c9ace0366,108,,"[75.2, 12.3]",3890350,1,,,,-2.0571673,,Left Foot,,,"[70.6, 3.6]",,Ground Pass,,9.84124,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,From Throw In,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,8,Wolfsburg,179,['f469be61-c11b-45fe-8ea8-2ecf2c4118f9'],33,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:33.867,Pass,
,,,,,,,,,,,,,,,,1.973536,,,,,,,,,,,,60ce3130-5f01-4c0e-9325-624cbdf359eb,111,,"[62.2, 4.3]",3890350,1,,,,2.711266,,Right Foot,,,"[43.9, 12.7]",,Ground Pass,,20.13579,,,,Timm Klose,9461.0,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,8,Wolfsburg,179,['7cced997-d11a-4384-b1af-4fe7fd7e6315'],36,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:36.283,Pass,
,,,,,,,,,,,,,,,,2.877414,,,,,,,,,,,,052beb77-4dfe-413b-b378-5f4beb81058c,114,,"[42.4, 15.3]",3890350,1,,,,1.1641339,,Right Foot,,,"[68.8, 76.6]",,High Pass,,66.743164,,,,Sebastian Jung,24919.0,,True,,,,1,From Throw In,Timm Klose,9461.0,Left Center Back,8,Wolfsburg,179,['f1867c35-c9e1-4d19-8b20-5cae37efc415'],39,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:39.408,Pass,
