50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.344985,,,,,,,,,,,5f3e14a8-450f-4271-86c1-c2b2fc9fe8c6,16,,"[36.0, 19.8]",3890394,0,,,,2.1851087,,Right Foot,,,,"[28.1, 31.0]",Ground Pass,,13.705838,,,,Stefan Bell,8559.0,,,,,,1,From Kick Off,Danny Latza,8539.0,Left Defensive Midfield,2,FSV Mainz 05,177,['c267ed62-50c6-49f0-b6c8-fcf7828f15eb'],12,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:12.294,Pass,
,,,,,,,,,,,,,,,,,,,,1.810635,,,,,,,,,,,4c4350dc-bb18-4311-a39a-b1544bfab43d,19,,"[31.7, 31.2]",3890394,0,,,,-1.1094636,,Right Foot,,,,"[40.3, 13.9]",Ground Pass,,19.31968,,,,Danny Latza,8539.0,,,,,,1,From Kick Off,Stefan Bell,8559.0,Left Center Back,2,FSV Mainz 05,177,['0552bd82-e930-4b54-8485-96196240c0aa'],14,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:14.926,Pass,
,,,,,,,,,,,,,,,,,,,,0.667664,,,,,,,,,,,28df6d32-48a0-4a14-8330-545b21f9475a,23,,"[56.3, 11.5]",3890394,0,,,,1.5707964,,Left Foot,,,,"[56.3, 22.0]",Ground Pass,,10.5,,,,Yunus Mallı,8679.0,,,,,,1,From Kick Off,Danny Latza,8539.0,Left Defensive Midfield,2,FSV Mainz 05,177,"['135256a3-fd6c-4b27-8704-2910cc9db33f', '3ada44c7-0472-435c-b94b-2785b3f32eef']",20,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:20.630,Pass,True
,,,,,,,,,,,,,,,,,,,,1.191382,,,,,,,,,,,528b7fcc-5eb9-4d1a-9376-fd77b687133c,27,,"[56.5, 20.5]",3890394,0,,,,-0.17286061,,Right Foot,,,,"[69.1, 18.3]",Ground Pass,,12.790622,,,,Jairo Samperio Bustara,6925.0,,,,,,1,From Kick Off,Yunus Mallı,8679.0,Center Attacking Midfield,2,FSV Mainz 05,177,"['7d13efba-ca3c-4551-b206-fcd65d2b4b98', 'b9b03493-9fb6-4afd-8d4f-1779f120a062']",22,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:22.256,Pass,True
,,,,,,,,,,,,,,,,,,,,0.691763,,,,,,,,,,,025e1734-fd16-4026-bd53-78ff40829b50,30,,"[69.1, 19.0]",3890394,0,,,,-2.9441972,,Left Foot,,,,"[61.6, 17.5]",Ground Pass,,7.648529,,Incomplete,,Danny Latza,8539.0,,,,,,1,From Kick Off,Jairo Samperio Bustara,6925.0,Left Wing,2,FSV Mainz 05,177,"['04760ba3-6e25-4f80-b069-59ed65008cd2', '99890350-cfce-405d-9ae5-ce2b18cae305', 'a99b55b1-3418-4fa9-b394-cc113a233702']",23,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:23.448,Pass,True
,,,,,,,,,,,,,,,,,,,,2.041028,,,,,,,,,,,0b82ac1b-c55a-465a-a6f1-b7285aa78a6c,33,,"[50.1, 0.1]",3890394,0,,,,2.5258193,,,,,,"[28.9, 15.1]",Low Pass,,25.969982,,,,Stefan Bell,8559.0,,,,,Throw-in,1,From Throw In,Danny Latza,8539.0,Left Defensive Midfield,3,FSV Mainz 05,177,['90135686-a964-4df8-978e-06768e053be9'],29,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:29.024,Pass,
,,,,,,,,,,,,,,,,,,,,1.905199,,,,,,,,,,,3f0eff13-fae6-4cbe-bb41-dc47a9862fec,36,,"[31.5, 23.3]",3890394,0,,,,1.4517688,,Right Foot,,,,"[36.2, 62.6]",Ground Pass,,39.580044,,,,Niko Bungert,13319.0,,,,,,1,From Throw In,Stefan Bell,8559.0,Left Center Back,3,FSV Mainz 05,177,['ac11c655-0638-487d-bcf0-ac2efc9f4ab8'],33,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:33.035,Pass,
,,,,,,,,,,,,,,,,,,,,1.383153,,,,,,,,,,,e1ed6f0a-fc3e-4f0f-ae7e-550a79811443,39,,"[42.2, 65.4]",3890394,0,,,,0.7197487,,Right Foot,,,,"[57.6, 78.9]",Ground Pass,,20.479502,,,,Daniel Brosinski,8548.0,,,,,,1,From Throw In,Niko Bungert,13319.0,Right Center Back,3,FSV Mainz 05,177,['ebce2656-771f-483a-9dbc-cb370d2b9afd'],36,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:36.357,Pass,
,,,,,,,,,,,,,,,,,,,,1.965939,,,,,,,,,,,3670a919-78db-4e5a-9621-86cc68b1eba0,42,,"[51.8, 77.8]",3890394,0,,,,-2.7747715,,Right Foot,,,,"[32.8, 70.5]",Ground Pass,,20.354115,,,,Niko Bungert,13319.0,,,,,,1,From Throw In,Daniel Brosinski,8548.0,Right Back,3,FSV Mainz 05,177,['6aacc92a-d61a-446b-bc92-ebf48d596c4e'],39,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:39.566,Pass,
,,,,,,,,,,,,,,,,,,,,2.566406,,,,,,,,,,,aef540bf-0def-455c-a93c-27f7135cc3bc,45,,"[34.7, 64.8]",3890394,0,,,,-1.5487005,,Right Foot,,,,"[35.5, 28.6]",Ground Pass,,36.20884,,,,Stefan Bell,8559.0,,,,,,1,From Throw In,Niko Bungert,13319.0,Right Center Back,3,FSV Mainz 05,177,['ced0ff35-47ed-4503-b00f-6b13c7971e09'],42,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:42.652,Pass,
,,,,,,,,,,,,,,,,,,,,2.292804,,,,,,,,,,,947fd453-bee2-428e-83a6-9800f3124e2c,48,,"[45.4, 24.8]",3890394,0,,,,-0.51854926,,Right Foot,,,,"[81.5, 4.2]",High Pass,,41.56405,,,,Pierre Bengtsson,20871.0,,,,,,1,From Throw In,Stefan Bell,8559.0,Left Center Back,3,FSV Mainz 05,177,['a0b86a81-52da-45a7-8cd4-c4555bd1d7fa'],47,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:47.349,Pass,
,,,,,,,,,,,,,,,,,,,,0.959925,,,,,,,,,,,bf0813b5-2606-410f-aa5a-b35cdfa9a77f,51,,"[81.1, 4.2]",3890394,0,,,,1.2627436,,Left Foot,,,,"[83.9, 13.0]",Low Pass,,9.234717,,,,Jairo Samperio Bustara,6925.0,,,,,,1,From Throw In,Pierre Bengtsson,20871.0,Left Back,3,FSV Mainz 05,177,['e0d59b07-60bc-4455-8c6d-bda755d047ef'],49,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:49.682,Pass,
,,,,,,,,,,,,,,,,,,,,0.812498,,,,,,,,,,,89e7ecea-5611-4d7e-9e4e-7fc688c13554,55,,"[80.7, 12.1]",3890394,0,,,,-1.9756881,,Left Foot,,,,"[77.7, 5.1]",Ground Pass,,7.615773,,,,Danny Latza,8539.0,,,,,,1,From Throw In,Jairo Samperio Bustara,6925.0,Left Wing,3,FSV Mainz 05,177,"['7f2e966e-f2d5-45b0-8677-36e5e1fe9cd4', '8cf5a769-bff2-4bbc-af86-766febb258ba']",52,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:52.935,Pass,True
,,,,,,,,,,,,,,,,,,,,1.382712,,,,,,,,,,,7166a8d6-d458-436b-a01f-7a796df5fb28,59,,"[77.0, 4.9]",3890394,0,,,,2.9837136,,Right Foot,,,,"[56.9, 8.1]",Ground Pass,,20.353132,,,,Stefan Bell,8559.0,,,,,,1,From Throw In,Danny Latza,8539.0,Left Defensive Midfield,3,FSV Mainz 05,177,"['42744fad-6c04-4475-a0b5-53555d6f9ba6', 'cfeefea0-8894-406b-b049-51c8bf4d0cfe']",55,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:55.693,Pass,True
,,,,,,,,,,,,,,,,,,,,2.084341,,,,,,,,,,,d42da5f6-3543-461b-b1fb-4196499a90a9,62,,"[63.4, 7.2]",3890394,0,,,,0.16514868,,Left Foot,,,,"[103.6, 13.9]",High Pass,,40.75451,,Incomplete,,Jairo Samperio Bustara,6925.0,,,,,,1,From Throw In,Stefan Bell,8559.0,Left Center Back,3,FSV Mainz 05,177,"['30da9727-d550-41fd-b339-fe48a51a9f62', '9c9ec316-6273-46e1-8e9e-8537dfc98e53']",59,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:59.058,Pass,
,,,,,,,,,,,,,,,,,,,,0.893145,,,,,,,,,,,644c55c7-7542-49a3-96f2-f3c9fe51e8eb,65,,"[105.5, 0.1]",3890394,1,,,,0.49672377,,,,,,"[116.2, 5.9]",Low Pass,,12.170867,,,,Jairo Samperio Bustara,6925.0,,,,,Throw-in,1,From Throw In,Pierre Bengtsson,20871.0,Left Back,4,FSV Mainz 05,177,['aa6dd53a-ff27-4cdb-a2cc-09410a9bf2c2'],7,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:07.234,Pass,
,,,,,,,,,,,,,,,,,,,,0.953413,,,,,,,,,,,6c08222d-0ff4-4c8c-9edf-cfa2a7083bad,69,,"[116.6, 5.9]",3890394,1,,,,-2.98971,,Right Foot,,,,"[106.8, 4.4]",Ground Pass,,9.914131,,,,Pierre Bengtsson,20871.0,,,,,,1,From Throw In,Jairo Samperio Bustara,6925.0,Left Wing,4,FSV Mainz 05,177,"['48535000-3ace-4f1f-bf6e-fb78a5408b0e', '605acad2-c55d-4231-b7ab-de0b37e63b0c']",8,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:08.558,Pass,True
,,,,,,,,,,,,,,,,,,,,3.465605,,,,,,,,,,,df2d9f3b-00e7-4cd7-8999-5e427db2c653,72,,"[110.0, 4.9]",3890394,1,,,,1.7463294,8c26da94-1adc-464c-ba81-b7cafb2c1a5a,Left Foot,True,,,"[100.6, 57.9]",High Pass,,53.82713,,,,Daniel Brosinski,8548.0,True,True,,,,1,From Throw In,Pierre Bengtsson,20871.0,Left Back,4,FSV Mainz 05,177,['89529445-1864-4d0a-b44b-183ef7b38e5b'],10,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:10.363,Pass,
,,,,,,,,,,,,,,,,,,,,3.031781,,,,,,,,,,,6eb14f91-171d-480c-baaa-5da6b8fae689,77,,"[6.0, 36.0]",3890394,1,,,,-0.36859128,,Right Foot,,,,"[62.7, 14.1]",High Pass,,60.7824,,Incomplete,,Timo Werner,5557.0,,,,,Goal Kick,1,From Goal Kick,Przemysław Tytoń,9082.0,Goalkeeper,5,VfB Stuttgart,174,"['84152746-22ab-4993-b5fc-61404347b746', 'd6fec5cb-6d5e-4f40-a452-cb1de0d0f846']",39,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:39.457,Pass,
,,,,,,,,,,,,,,,,,,,,0.729306,,,,,,,,,,,d4417a33-606f-422e-9f12-ed0803e1590a,80,,"[57.8, 0.1]",3890394,2,,,,0.7951066,,,,,,"[62.9, 5.3]",Low Pass,,7.283543,,,,Alexandru Iulian Maxim,8550.0,,,,,Throw-in,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,6,VfB Stuttgart,174,['e7dd1d2c-7913-40ef-af76-6a93916368d7'],0,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:00.506,Pass,
,,,,,,,,,,,,,,,,,,,,0.850311,,,,,,,,,,,62b3ee3c-a91f-4601-b95b-3d4d591b4616,82,,"[62.9, 5.3]",3890394,2,,,,-2.6188035,,Right Foot,,,,"[57.0, 1.9]",Low Pass,,6.809552,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,1,From Throw In,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,6,VfB Stuttgart,174,['14c12b94-93d2-42d1-bcef-473376b08049'],1,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:01.235,Pass,
,,,,,,,,,,,,,,,,,,,,1.466975,,,,,,,,,,,8ba5c0b5-9c5a-4d1a-b14e-0ae098a060b4,86,,"[52.9, 4.2]",3890394,2,,,,3.068552,,Left Foot,,,,"[32.4, 5.7]",Ground Pass,,20.554804,,,,Georg Niedermeier,40470.0,,,,,,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,6,VfB Stuttgart,174,"['9702f0ba-ce27-497f-baba-f48e5d3f8d6d', 'e4c56caa-8a9b-42fa-9be3-3224a9123a52']",3,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:03.098,Pass,True
,,,,,,,,,,,,,,,,,,,,1.859153,,,,,,,,,,,da4bb82f-4b39-475f-b450-838330ee38d7,89,,"[21.5, 5.7]",3890394,2,,,,2.1408367,,Right Foot,,,,"[9.0, 25.2]",Ground Pass,,23.16247,,,,Przemysław Tytoń,9082.0,,,,,,1,From Throw In,Georg Niedermeier,40470.0,Left Center Back,6,VfB Stuttgart,174,['2487d082-2d46-4d85-91ec-c2ac1ae7f100'],6,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:06.006,Pass,
,,,,,,,,,,,,,,,,,,,,1.026675,,,,,,,,,,,ebdc1261-b403-42c2-96a9-b21a503d792e,93,,"[10.1, 29.7]",3890394,2,,,,-0.20421363,,Right Foot,,,,"[27.0, 26.2]",Ground Pass,,17.258621,,Incomplete,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,,1,From Throw In,Przemysław Tytoń,9082.0,Goalkeeper,6,VfB Stuttgart,174,"['58af1b05-7239-4bb5-b463-b9e5808a8fe0', '6e4d2868-c73f-453e-a985-f78956b81ba3', '9ca376a0-ba9e-428e-b678-f02f94dabd9c']",9,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:09.439,Pass,True
,,,,,,,,,,,,,,,,,,,,0.760975,,,,,,,,,,,bac82977-2c95-4eb9-9394-5b6c79ed3b05,98,,"[84.7, 57.9]",3890394,2,,,,-0.8017901,,Right Foot,,,,"[96.7, 45.5]",Ground Pass,,17.255724,,,,Yoshinori Muto,6337.0,,,,,Recovery,1,Regular Play,Pablo Ezequiel De Blasis,8555.0,Right Wing,7,FSV Mainz 05,177,"['345a956b-05f6-43a9-9952-b05134afb033', 'ad55a400-ae66-4092-9c00-92003e6146c3']",12,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:12.761,Pass,True
,,,,,,,,,,,,,,,,,,,,1.364745,,,,,,,,,,,24589a51-4ce2-425b-adca-df3f683ba04f,101,,"[96.7, 45.5]",3890394,2,,,,-1.4994888,c90574ab-688d-418d-8454-a45f7479d264,Right Foot,,,,"[97.3, 37.1]",Ground Pass,,8.421401,,,,Danny Latza,8539.0,True,,,,,1,Regular Play,Yoshinori Muto,6337.0,Center Forward,7,FSV Mainz 05,177,['8309085c-ec63-4f42-a1e2-ee9119516bf9'],13,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:13.551,Pass,
,,,,,,,,,,,,,,,,,,,,2.482262,,,,,,,,,,,86fff236-f5b8-44f7-ac7a-5f5ada9fd2eb,105,,"[27.0, 49.3]",3890394,2,,,,0.035509046,,Right Foot,,,,"[83.3, 51.3]",High Pass,,56.335514,,Incomplete,,Alexandru Iulian Maxim,8550.0,,,,,,1,From Keeper,Przemysław Tytoń,9082.0,Goalkeeper,9,VfB Stuttgart,174,"['422fb360-ebac-4375-8958-72514b256139', 'a5b16ebd-eb67-464a-b347-24b7a4b4e1a2']",41,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:41.052,Pass,
,,,,,,,,,,,,,,,,,,,,1.629085,,,,,,,,,,,422fb360-ebac-4375-8958-72514b256139,108,,"[36.8, 28.8]",3890394,2,,,True,-0.1466665,,,,,,"[45.6, 27.5]",High Pass,,8.895505,,Incomplete,,Yunus Mallı,8679.0,,,,,Recovery,1,From Keeper,Julian Baumgartlinger,20037.0,Right Defensive Midfield,9,VfB Stuttgart,174,"['017380a5-8350-40a4-851a-f43baddc1516', '77b9df3e-7af0-4f9f-af57-4706ff580cf6', '86fff236-f5b8-44f7-ac7a-5f5ada9fd2eb', 'de33ebdd-73d5-4bbe-827c-ca52fe844121']",43,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:43.534,Pass,True
,,,,,,,,,,,,,,,,,,,,0.713489,,,,,,,,,,,0177b2ef-2e7f-4985-9750-995f2acf38fa,112,,"[76.4, 54.3]",3890394,2,,,,0.23425521,,Right Foot,,,,"[85.2, 56.4]",Ground Pass,,9.047099,,,,Lukas Rupp,11395.0,,,,,,1,From Keeper,Christian Gentner,8959.0,Left Defensive Midfield,9,VfB Stuttgart,174,['be0a4a7f-7893-47aa-99f2-3d931c312709'],46,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:46.473,Pass,
,,,,,,,,,,,,,,,,,,,,0.712379,,,,,,,,,,,52ea923b-a540-466e-80e9-17cc409cad53,117,,"[86.0, 51.7]",3890394,2,,,,-0.41388032,,Right Foot,,,,"[96.7, 47.0]",Low Pass,,11.686745,,Incomplete,,Timo Werner,5557.0,,,,,,1,From Keeper,Lukas Rupp,11395.0,Right Wing,9,VfB Stuttgart,174,"['3a4288f6-7531-42e3-8af7-4ce41120af53', '8d902c37-863e-4519-aacd-a0aed2a11c61', 'aa222edd-cd46-4809-9272-84d56972a92c']",47,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:47.784,Pass,True
,,,,,,,,,,,,,,,,,,,,1.142868,,,,,,,,,,,33ea035a-cf50-4f9d-b2fa-86a6efe6298b,121,,"[26.4, 31.8]",3890394,2,,,,-1.3111666,,Right Foot,,,,"[29.8, 19.0]",Ground Pass,,13.243867,,,,Jairo Samperio Bustara,6925.0,,,,,,1,Regular Play,Stefan Bell,8559.0,Left Center Back,10,FSV Mainz 05,177,['93c61c52-66dc-4e7c-95d2-1011c369c3e8'],49,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:49.401,Pass,
