50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6d912b1-a654-4d9d-9b08-b61f1ea46f4c,122,,,"[64.3, 3.6]",3890271,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Back,9,Schalke 04,181,['6166732f-f4a4-4dad-942d-0d712cc473c4'],24,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:24.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce436695-1019-443d-90e4-8a02a0b9bf7a,125,,,"[55.1, 35.5]",3890271,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Höger,8824.0,Right Defensive Midfield,9,Schalke 04,181,['11aa08cf-d119-4cb8-af6b-6b995aa447db'],28,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:28.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb0e9377-6007-4123-ae40-c534d9085160,128,,,"[62.8, 67.2]",3890271,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,9,Schalke 04,181,['7c8e1748-163a-4c56-ac5a-1f7af66bd96c'],31,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:31.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e556490-9ce4-49f9-b43e-e9302d2bbed2,131,,,"[56.2, 62.4]",3890271,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,9,Schalke 04,181,['11c31061-22a3-45fd-8ceb-04a6a9a1676e'],32,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:32.648,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,142768c0-79ae-4cef-bc9a-a956a643d3fa,134,,,"[85.7, 41.1]",3890271,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Klaas-Jan Huntelaar,8060.0,Left Center Forward,9,Schalke 04,181,['55635d21-c509-4031-85dd-0c007fea567a'],36,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:36.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6986e131-cb77-4a9a-a874-22ce217b3358,138,,,"[8.9, 37.8]",3890271,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,9,Schalke 04,181,['5b8ee30b-76b5-4fc4-8f1f-70498360014c'],44,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:44.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d26a884-4f7a-4361-a493-1302520f41a3,141,,,"[34.8, 10.2]",3890271,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Back,9,Schalke 04,181,['3a8fc82d-5389-476e-9042-bbbc22369b2f'],46,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:46.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422d2e3c-4c0f-4862-8c0b-c92a082ad1ca,144,,,"[55.1, 2.5]",3890271,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Left Midfield,9,Schalke 04,181,['1704e060-db7a-4725-a0eb-f5dfed88cc3e'],49,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:49.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39fd3b9c-fe53-4eee-964d-d09659c5f272,147,,,"[102.9, 11.0]",3890271,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Matías Di Santo,8512.0,Right Center Forward,9,Schalke 04,181,['07ab21bf-06cf-4d3e-b304-e576c1888182'],55,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:55.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3590c2f8-8439-4af7-bffd-44fa3da20a6e,150,,,"[86.4, 20.0]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Left Midfield,9,Schalke 04,181,['46d233fc-5afb-4411-ad39-119066c833a5'],0,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:00.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bce4dc9-f2ad-4edc-acf7-c60aa702f79a,154,,,"[76.4, 43.6]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Höger,8824.0,Right Defensive Midfield,9,Schalke 04,181,['66c46774-b472-43b4-a4c1-76232b2961d5'],3,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:03.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d15eeb4-0aae-42ee-8530-26bf5fd86795,157,,,"[91.8, 70.3]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,9,Schalke 04,181,['97108a01-2cef-4a0e-b8de-9322fc339177'],6,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:06.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02e2f06e-a875-4a94-ae88-222a296908d4,160,,,"[89.7, 60.6]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Höger,8824.0,Right Defensive Midfield,9,Schalke 04,181,['9063cef6-7f2c-4bba-bdee-a887b584e333'],9,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:09.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6fdc6f9-f61a-4763-b2c0-22dac05ea53d,164,,,"[100.1, 73.1]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,9,Schalke 04,181,"['4950e413-02f4-4742-8107-5be7e82506f3', 'b59b9c19-fd5b-48dd-bd12-d4b693845195']",11,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:11.827,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523b64dc-3b8f-400d-b90f-2ec1bb6a6745,170,,,"[89.0, 68.5]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Höger,8824.0,Right Defensive Midfield,9,Schalke 04,181,['ed3757ed-9e92-4cfa-a5e2-35f446084b5d'],14,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:14.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3c57d05-90c3-4cdc-9573-072166261eb1,173,,,"[72.6, 49.2]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Left Defensive Midfield,9,Schalke 04,181,['2b3bc2f5-7c15-4aea-ba57-2d73c7670c4f'],16,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:16.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6f7d6a4-7f24-49db-b904-7db290214678,177,,,"[77.8, 29.1]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Left Midfield,9,Schalke 04,181,['b1716bbc-774a-40cd-b404-86f6f6b418cd'],18,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:18.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac072a7d-b8e6-4455-9443-f543d5688fdf,181,,,"[78.7, 41.0]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Left Defensive Midfield,9,Schalke 04,181,"['0aa5ca87-bc21-4e76-b8eb-d37e9ca7bac9', '9aa9e11c-c5fc-41fc-aae9-dd2efe7e535e']",20,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:20.547,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2e8c57c-0b2e-40f9-adb9-647bd5e9c30d,183,,,"[82.9, 66.6]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,9,Schalke 04,181,['58af9605-867a-468a-9aa3-04f313c3ec29'],22,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:22.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cc18cc8-7902-4217-b9d9-ce1f801fe4db,186,,,"[66.8, 61.1]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,9,Schalke 04,181,['eeef1a7e-0fc6-4542-acbf-96b69b4f153e'],27,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:27.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edab84ab-3111-4ea5-9cda-09032b81cd60,189,,,"[64.2, 23.9]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,9,Schalke 04,181,['ac5b3e27-c121-433a-a2c2-53ee78e85dc7'],30,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:30.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f1aaf8e-85f9-4906-a6c2-f35742546c8e,192,,,"[71.8, 17.2]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Left Midfield,9,Schalke 04,181,['1efb2e91-cd0c-4003-bdb5-830a1af550c8'],31,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:31.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46eae8ed-ce7a-48b1-b7eb-85bfe78015ee,195,,,"[63.4, 22.2]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,9,Schalke 04,181,['8972a9d2-cb0d-4b86-8078-cb06177d0f07'],32,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:32.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85c5ad93-4b6e-45e2-a83c-5f2b85e8a85f,198,,,"[62.3, 32.5]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Left Defensive Midfield,9,Schalke 04,181,['f7963be0-e13e-4ca1-a7aa-1d729e357890'],33,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:33.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f44f7977-4354-4061-84a8-aa5dd8b2cadd,201,,,"[61.7, 21.4]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,9,Schalke 04,181,['6a98b744-5954-45b6-87c0-d66d37709229'],35,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:35.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55d64337-08b1-42bb-9658-de49e9219c88,204,,,"[73.7, 9.5]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Left Midfield,9,Schalke 04,181,['2940ef8d-4fc1-420f-a983-f5222f81008c'],38,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:38.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c895aac-2dfd-402c-a5a1-e414119631b4,207,,,"[77.2, 16.9]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Matías Di Santo,8512.0,Right Center Forward,9,Schalke 04,181,['0560ae23-926f-47c7-acc2-53e4675c3364'],40,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:40.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fef2841-062f-4451-9cc7-fdb24f66109d,216,,,"[31.7, 61.5]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,10,Darmstadt 98,872,['f6a0aa67-4a63-4604-a293-bdca57ef520e'],44,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:04:44.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53dcd555-7a61-4290-a5a3-77270ab7fff0,218,,,"[20.1, 37.0]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Caldirola,9404.0,Left Center Back,10,Darmstadt 98,872,['6d898085-51e1-4044-bafa-1c9506b54267'],46,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:04:46.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6979d50b-805b-4251-816f-5970a2ac19ae,222,,,"[25.4, 26.0]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Holland,9222.0,Left Back,10,Darmstadt 98,872,['dc4aa299-f3fe-407d-9542-55a5fe913d21'],49,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:04:49.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26fa7bb9-dd8e-4cf5-9b42-f95850baad98,226,,,"[27.8, 60.0]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,11,Schalke 04,181,['4c80846c-ba09-4ad0-b03a-531de978907c'],56,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:56.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70e4462f-7082-44a2-ae27-bea490ae5806,229,,,"[14.7, 43.6]",3890271,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,11,Schalke 04,181,['12e0c2f4-990d-43b9-8f18-7197fcd506cf'],58,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:58.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44983f96-d314-4ad8-b187-480859023ec8,232,,,"[33.6, 16.7]",3890271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,11,Schalke 04,181,['d83c45db-f65a-4cf1-ab95-0c899e0dcfe5'],0,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:00.787,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,017589db-cb83-4bf3-ab64-d99bb4e7ebeb,235,,,"[45.9, 20.8]",3890271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Left Defensive Midfield,11,Schalke 04,181,['e42c70b3-cbb6-4601-9691-cc82561edf41'],5,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:05.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b58ae219-c99b-4ef7-9fbb-247ae3d37321,238,,,"[92.3, 71.7]",3890271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Right Midfield,11,Schalke 04,181,['063cdac2-fc41-47c2-abcc-76ff5f76f28d'],9,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:09.943,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1f1e4ab-230d-4253-b81b-dbe39e3cbf2e,242,,,"[75.1, 66.3]",3890271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Höger,8824.0,Right Defensive Midfield,11,Schalke 04,181,['dbf716a5-7255-4ae9-8603-218560544e02'],13,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:13.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5868431-d7ab-49be-b96d-ff55129f514d,245,,,"[88.1, 65.3]",3890271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,11,Schalke 04,181,['bc8b75f6-60a2-4c79-a536-ede66d9375dc'],15,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:15.453,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c48a7151-24e5-4d01-bac2-e447be293ccd,251,,,"[55.1, 6.6]",3890271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominik Stroh-Engel,40481.0,Center Forward,12,Darmstadt 98,872,['1bade219-1bdd-48ce-8a8c-a0694dd6a3d4'],33,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:05:33.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c05279e-1857-4a2e-9aab-55f2b588511a,254,,,"[76.2, 7.0]",3890271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominik Stroh-Engel,40481.0,Center Forward,13,Darmstadt 98,872,['c2412086-4667-473d-bfe1-2d7d9dc1f360'],50,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:05:50.976,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cab92ce1-7ac1-4cf8-8e98-28ebb0c4e2d6,256,,,"[81.5, 20.4]",3890271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Vrančić,13675.0,Center Attacking Midfield,13,Darmstadt 98,872,['6ef98399-c073-4ca4-a9da-5e3c325fa17d'],52,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:05:52.815,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71316bd1-407f-40fb-a409-4ba00309222f,260,,,"[36.2, 15.5]",3890271,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roman Neustädter,16534.0,Left Center Back,14,Schalke 04,181,['c3f0cf1d-6629-4a53-a9a1-1233e41a63c2'],6,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:06.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94d9f3f3-e45e-4a70-a279-0f1218b2aac0,263,,,"[62.2, 11.1]",3890271,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Draxler,3186.0,Left Midfield,14,Schalke 04,181,['29c49928-900d-4d05-a999-a94353afd7ef'],9,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:09.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d50be048-032d-4e25-a4bd-f20730f3dfa4,267,,,"[44.8, 19.2]",3890271,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johannes Geis,6717.0,Left Defensive Midfield,14,Schalke 04,181,['cff2c44f-5160-43be-aa30-e8b88340fc92'],13,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:13.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8af1ef7-f38a-4edd-9f62-6b26994aa09c,270,,,"[77.8, 75.8]",3890271,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,14,Schalke 04,181,['b9e658cf-73f7-4aec-9f64-14a975f2e521'],17,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:17.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f0ce04f-a11a-4d33-be34-286442f422ed,272,,,"[85.1, 57.5]",3890271,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Right Midfield,14,Schalke 04,181,['341dfa4e-fdf3-4bef-8e69-0aae4d8c55d5'],19,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:19.606,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a83bdca5-7771-4b36-8b98-0ce26d63acab,279,,,"[24.5, 43.8]",3890271,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,15,Darmstadt 98,872,['40397e13-fffb-47f7-908a-4cf6eaecf546'],58,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:58.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02f9a3e2-7989-419e-b0ce-a4b3570c9232,285,,,"[114.3, 42.7]",3890271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luca Caldirola,9404.0,Left Center Back,16,Darmstadt 98,872,['fbd884a4-1127-4cba-8802-d6180903945e'],36,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:07:36.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bd1cbaf-1466-4c53-897f-02c85edd4450,291,,,"[17.0, 39.2]",3890271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Left Defensive Midfield,17,Schalke 04,181,['77dbc003-3a9c-4a4a-941e-6b888b910f0f'],39,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:39.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dab43d9-ec79-492c-8726-ccea3b467984,295,,,"[30.9, 13.3]",3890271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Left Midfield,17,Schalke 04,181,"['84e2b79a-7ea6-4cb3-b4df-02d53c052a74', 'a966d076-01e1-4b90-9e8e-c3ebbd21f4d5']",42,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:42.424,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beea7285-b067-475c-8ab5-8b3305fac2b5,299,,,"[46.1, 4.4]",3890271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Back,17,Schalke 04,181,['6a9b0f1d-5aa8-47af-b9ae-8472c8d941fe'],45,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:45.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb128969-0c50-453d-bdfa-429c0848d052,303,,,"[28.7, 10.3]",3890271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,17,Schalke 04,181,['23bd7e07-1e15-494b-9ed8-bf16544c6443'],53,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:53.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33f5a38a-6ed8-4525-92d9-53b48487d7dc,306,,,"[39.2, 50.8]",3890271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,17,Schalke 04,181,['a50eef25-fb0c-4f41-a0e8-04a1dcb0fc06'],56,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:56.599,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd36a569-9de1-48cb-aadc-64f142dec56f,309,,,"[81.2, 3.3]",3890271,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Left Midfield,17,Schalke 04,181,['f3604794-59d5-4398-bcd2-4e3f08ea2cc8'],0,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:00.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe5816c9-9388-4191-ae82-eb85d3f5c0d9,312,,,"[98.6, 22.7]",3890271,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Klaas-Jan Huntelaar,8060.0,Left Center Forward,17,Schalke 04,181,['4e4bf566-ad9f-41bd-9a2d-5438afd99bdc'],5,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:05.257,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,07e743ba-93e7-4b93-8ae7-6a96ea5d403e,315,,,"[85.1, 25.8]",3890271,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Left Midfield,17,Schalke 04,181,['77812310-50da-4611-bf5d-cb7d07a5ed48'],6,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:06.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6ea50df-3044-421e-9554-93b26f358f2c,320,,,"[92.3, 54.9]",3890271,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Right Midfield,17,Schalke 04,181,['18f8e208-3a8e-47ae-9cae-fd73bcb0b0fb'],11,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:11.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6d6de05-e484-4828-9fc9-2a289462baa1,328,,,"[98.4, 51.8]",3890271,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dominik Stroh-Engel,40481.0,Center Forward,18,Darmstadt 98,872,"['12c24e96-3f43-4658-b27f-9973ff49d393', 'ef50d330-5824-433f-b0e1-8607378bbf76']",56,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:08:56.607,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebee3fd1-51e6-4eb4-9aa7-d33485d0e084,331,,,"[101.8, 30.1]",3890271,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Konstantin Rausch,11134.0,Left Midfield,18,Darmstadt 98,872,"['07cd6536-9c82-4272-80b1-35c77431279d', 'd8c84daa-87a8-47b1-a53b-72f1bd38e66c']",59,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:08:59.465,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbe516d0-401b-4e7f-9344-1586895d8cf3,335,,,"[39.5, 54.2]",3890271,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Joël Andre Job Matip,3502.0,Right Center Back,19,Schalke 04,181,['d445311d-f75d-4bcb-9fb5-e253216136a8'],55,,,,,,,,,,,,,,,,,Schalke 04,181,00:09:55.149,Ball Receipt*,
