50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.56587,,,,,,,,,,,616696e2-197a-445f-b62c-b2c6de67e30b,17,,,"[45.9, 20.4]",3890524,0,,,,1.989637,,Right Foot,,,"[32.5, 50.5]",,Ground Pass,32.94799,,,Niklas Süle,6322.0,,,,,,1,From Kick Off,Philipp Ochs,9720.0,Left Center Midfield,2,Hoffenheim,175,['84a02643-e628-4994-b0e0-89beef210438'],8,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:08.326,Pass,
,,,,,,,,,,,,,,,1.676911,,,,,,,,,,,c42f6537-b1a0-46ea-a3ab-2872127337af,20,,,"[38.6, 51.5]",3890524,0,,,,1.4801364,,Left Foot,,,"[40.2, 69.1]",,Ground Pass,17.672577,,,Fabian Lukas Schär,5537.0,,,,,,1,From Kick Off,Niklas Süle,6322.0,Center Back,2,Hoffenheim,175,['60757c5c-cdde-43e4-a72c-589142661fd2'],11,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:11.517,Pass,
,,,,,,,,,,,,,,,1.184743,,,,,,,,,,,e017b1cc-d49b-44cf-a234-6ca82e99d0ab,23,,,"[41.7, 71.0]",3890524,0,,,,-0.12768,,Right Foot,,,"[56.5, 69.1]",,Ground Pass,14.921461,,,Nadiem Amiri,8403.0,,,,,,1,From Kick Off,Fabian Lukas Schär,5537.0,Right Center Back,2,Hoffenheim,175,['4a490540-482d-4e2b-bbb7-d7c8b8df1276'],14,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:14.124,Pass,
,,,,,,,,,,,,,,,1.031243,,,,,,,,,,,45829db6-53c4-44ad-8eaa-0ff569fa3677,26,,,"[56.5, 69.1]",3890524,0,,,,2.8845503,,Right Foot,,,"[39.0, 73.7]",,Ground Pass,18.094475,,,Fabian Lukas Schär,5537.0,,,,,,1,From Kick Off,Nadiem Amiri,8403.0,Right Center Midfield,2,Hoffenheim,175,['78deb4dc-4b2b-4fc7-a30d-e41490ebbd92'],15,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:15.348,Pass,
,,,,,,,,,,,,,,,1.453871,,,,,,,,,,,3b54c3cc-275a-495a-8123-b1fce922de8a,29,,,"[40.0, 73.3]",3890524,0,,,,-1.7633493,,Right Foot,,,"[33.8, 41.5]",,Ground Pass,32.398766,,,Niklas Süle,6322.0,,,,,,1,From Kick Off,Fabian Lukas Schär,5537.0,Right Center Back,2,Hoffenheim,175,['52f5daeb-cbca-4ec4-8e05-33d8d1dafefe'],18,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:18.275,Pass,
,,,,,,,,,,,,,,,1.076216,,,,,,,,,,,e5e94542-5af8-4495-9e80-d110e9490bc1,32,,,"[39.6, 41.9]",3890524,0,,,,-1.4618543,,Right Foot,,,"[41.7, 22.7]",,Ground Pass,19.314503,,,Tobias Strobl,12321.0,,,,,,1,From Kick Off,Niklas Süle,6322.0,Center Back,2,Hoffenheim,175,['91d060a3-9f29-4456-9968-b309213e8162'],21,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:21.390,Pass,
,,,,,,,,,,,,,,,2.12165,,,,,,,,,,,5d1bf7ea-9151-4d21-b0a6-4e9841e10dc5,35,,,"[43.4, 21.2]",3890524,0,,,,1.9044309,,Right Foot,,,"[37.3, 38.8]",,Ground Pass,18.62713,,,Niklas Süle,6322.0,,,,,,1,From Kick Off,Tobias Strobl,12321.0,Left Center Back,2,Hoffenheim,175,['63fa1138-b4df-4dfd-a3a1-4438c7dcc17c'],22,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:22.713,Pass,
,,,,,,,,,,,,,,,0.818194,,,,,,,,,,,5c3a5e60-2cca-4ced-adec-8433a546c7b6,38,,,"[41.1, 39.6]",3890524,0,,,,0.6574699,,Right Foot,,,"[54.7, 50.1]",,Ground Pass,17.181677,,,Nadiem Amiri,8403.0,,,,,,1,From Kick Off,Niklas Süle,6322.0,Center Back,2,Hoffenheim,175,['d1ab9752-74d3-4c33-8805-1f32113df9a4'],28,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:28.246,Pass,
,,,,,,,,,,,,,,,1.522025,,,,,,,,,,,96fac811-17c6-4491-976c-c69dec1f07be,41,,,"[54.4, 52.4]",3890524,0,,,,1.9853032,,Right Foot,,,"[46.7, 69.9]",,Ground Pass,19.1191,,,Fabian Lukas Schär,5537.0,,,,,,1,From Kick Off,Nadiem Amiri,8403.0,Right Center Midfield,2,Hoffenheim,175,['25e4be1c-2170-4b1f-a5f1-83d5b089989b'],30,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:30.624,Pass,
,,,,,,,,,,,,,,,1.973932,,,,,,,,,,,d79eb043-617b-4f97-bdb1-b83a134e47c7,44,,,"[46.7, 72.6]",3890524,0,,,,-1.9531753,,Right Foot,,,"[35.6, 45.0]",,Ground Pass,29.748446,,,Niklas Süle,6322.0,,,,,,1,From Kick Off,Fabian Lukas Schär,5537.0,Right Center Back,2,Hoffenheim,175,['f5a0b55a-2225-413b-88ee-214bf3535030'],33,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:33.316,Pass,
,,,,,,,,,,,,,,,2.443744,,,,,,,,,,,acc7b292-950e-448b-a87c-34c5b0529fc8,47,,,"[41.1, 43.8]",3890524,0,,,,-1.4690363,,Right Foot,,,"[44.0, 15.4]",,Ground Pass,28.54768,,,Tobias Strobl,12321.0,,,,,,1,From Kick Off,Niklas Süle,6322.0,Center Back,2,Hoffenheim,175,['5f1046b9-fcf5-471f-a08d-2bdc66227a6c'],36,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:36.023,Pass,
,,,,,,,,,,,,,,,1.282817,,,,,,,,,,,3f3feb49-20a5-4929-8178-2e3dc97476ef,50,,,"[51.3, 12.9]",3890524,0,,,,-0.60965985,,Right Foot,,,"[63.9, 4.1]",,Ground Pass,15.368799,,,Kevin Volland,8215.0,,,,,,1,From Kick Off,Tobias Strobl,12321.0,Left Center Back,2,Hoffenheim,175,['e835f26f-f3ad-4d86-ae11-c2769386332e'],40,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:40.330,Pass,
,,,,,,,,,,,,,,,3.675656,,,,,,,,,,,ac586ae5-7aa9-414a-bb5e-99f7921ffebf,54,,,"[63.9, 4.1]",3890524,0,,,,0.16453668,,Left Foot,,,"[116.9, 12.9]",,High Pass,53.725597,,,Andrej Kramarić,5460.0,,,,,,1,From Kick Off,Kevin Volland,8215.0,Left Wing Back,2,Hoffenheim,175,"['12341f2e-492c-4db2-a542-2a34e4a464b7', 'be5e8164-93fe-4fd0-9bec-15d10e297d4b']",42,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:42.422,Pass,True
,,,,,,,,,,,,,,,3.712028,,,,,,,,,,,043b867d-1dcf-47d6-9891-265537335e92,59,,,"[7.0, 44.1]",3890524,1,,,,-0.29000828,,Right Foot,,,"[76.7, 23.3]",,High Pass,72.737404,,,Vedad Ibišević,8571.0,,,,,Goal Kick,1,From Goal Kick,Rune Almenning Jarstein,8577.0,Goalkeeper,3,Hertha Berlin,173,['cb65fc27-5105-4873-901d-57387943055c'],12,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:12.524,Pass,
,,,,,,,,,,,,,,,0.73617,,,,,,,,,,,a8e9f67d-0746-465b-8a8c-08bb8d4b897b,63,,,"[87.4, 43.6]",3890524,1,,,,-2.2101822,,Right Foot,,,"[84.5, 39.7]",,Ground Pass,4.860041,,,Vladimír Darida,8579.0,,,,,,1,From Goal Kick,Vedad Ibišević,8571.0,Center Forward,3,Hertha Berlin,173,"['a26bb3c9-9be4-4988-a966-82736f3ff237', 'aed34130-dada-41bd-990c-5e548c2c4d21']",19,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:19.008,Pass,True
,,,,,,,,,,,,,,,0.410922,,,,,,,,,,,07cf490f-75fd-461c-bd53-050e95c7b497,67,,,"[84.5, 39.7]",3890524,1,,,,2.0344439,,Right Foot,,,"[83.4, 41.9]",,Ground Pass,2.4596748,,,Genki Haraguchi,5697.0,,,,,,1,From Goal Kick,Vladimír Darida,8579.0,Center Attacking Midfield,3,Hertha Berlin,173,"['1b02e092-1cb1-4272-89d8-cca6e7f2932e', '37a957d4-4b1d-42e5-998e-699926cb8508']",20,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:20.240,Pass,True
,,,,,,,,,,,,,,,0.855365,,,,,,,,,,,7197b6a4-cc51-44e9-af73-23ed41e69ff6,74,,,"[82.2, 41.5]",3890524,1,,,,-2.961739,,Left Foot,,,"[76.7, 40.5]",,Ground Pass,5.59017,,,Per Ciljan Skjelbred,8578.0,,,,,Recovery,1,From Goal Kick,Genki Haraguchi,5697.0,Right Wing,3,Hertha Berlin,173,"['216f9cd1-cde2-4661-9322-dc7f912906d5', '9be8531f-3dad-4549-ab7f-18a79946576a']",21,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:21.871,Pass,True
,,,,,,,,,,,,,,,1.63584,,,,,,,,,,,b29b9437-e984-4536-9407-7f0949100354,78,,,"[73.3, 43.3]",3890524,1,,,,1.7097133,,Right Foot,,,"[68.7, 76.2]",,Ground Pass,33.220024,,,Peter Pekarík,9722.0,,,,,,1,From Goal Kick,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,3,Hertha Berlin,173,"['31b418b6-c405-4753-a4f5-71ed594e68cc', '3715d011-2358-4e93-89f8-a6e12bdffd8b']",23,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:23.916,Pass,True
,,,,,,,,,,,,,,,0.9371,,,,,,,,,,,0656046d-0862-48ad-b6c3-af7a2c4f5671,81,,,"[65.7, 75.4]",3890524,1,,,,-1.0533086,,Right Foot,,,"[69.4, 68.9]",,Ground Pass,7.479305,,,Vladimír Darida,8579.0,,,,,,1,From Goal Kick,Peter Pekarík,9722.0,Right Back,3,Hertha Berlin,173,['a3205b4d-d57c-4a4f-9831-c187438222c8'],26,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:26.390,Pass,
,,,,,,,,,,,,,,,0.552395,,,,,,,,,,,64f53cd4-d8e4-44e2-9e6d-b96a43c3062d,83,,,"[69.4, 68.9]",3890524,1,True,,,2.7610862,,Right Foot,,,"[56.9, 73.9]",,Ground Pass,13.462912,,,Peter Pekarík,9722.0,,,,,,1,From Goal Kick,Vladimír Darida,8579.0,Center Attacking Midfield,3,Hertha Berlin,173,['81a417de-1edf-447a-93b7-822377e09ae0'],27,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:27.327,Pass,
,,,,,,,,,,,,,,,1.180193,,,,,,,,,,,6edd45ae-cc50-4545-8657-1c1ce030b4fd,86,,,"[56.7, 75.4]",3890524,1,,,,-2.5029576,,Right Foot,,,"[43.5, 65.6]",,Ground Pass,16.440195,,,Niklas Stark,8570.0,,,,,,1,From Goal Kick,Peter Pekarík,9722.0,Right Back,3,Hertha Berlin,173,['dc247a24-2e7c-4d7d-9a22-a7df9375d61e'],29,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:29.294,Pass,
,,,,,,,,,,,,,,,2.036221,,,,,,,,,,,c9276d1e-eeeb-4579-8740-7fddc00c606f,89,,,"[40.6, 64.1]",3890524,1,,,,-1.7048196,,Right Foot,,,"[37.0, 37.4]",,Ground Pass,26.941603,,,John Anthony Brooks,12327.0,,,,,,1,From Goal Kick,Niklas Stark,8570.0,Right Center Back,3,Hertha Berlin,173,['ba01de8c-7d54-4da3-8c4f-14ee6878f13f'],31,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:31.610,Pass,
,,,,,,,,,,,,,,,1.074358,,,,,,,,,,,75512e7a-ff1c-42cd-97f9-8f2ad04b6592,92,,,"[37.2, 29.2]",3890524,1,,,,0.22768933,,Left Foot,,,"[45.4, 31.1]",,Ground Pass,8.417244,,,Fabian Lustenberger,8965.0,,,,,,1,From Goal Kick,John Anthony Brooks,12327.0,Left Center Back,3,Hertha Berlin,173,['7e7b1bd5-9fc4-46d2-ac82-2ec28a4daa82'],36,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:36.318,Pass,
,,,,,,,,,,,,,,,1.161451,,,,,,,,,,,c5c66752-7f10-4a97-bc22-ec639e7bac10,94,,,"[46.0, 30.0]",3890524,1,,,,-2.6509247,,Right Foot,,,"[38.7, 26.1]",,Ground Pass,8.276473,,,John Anthony Brooks,12327.0,,,,,,1,From Goal Kick,Fabian Lustenberger,8965.0,Left Defensive Midfield,3,Hertha Berlin,173,['ab002b7e-4248-4ff8-a6d7-740af130030a'],37,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:37.392,Pass,
,,,,,,,,,,,,,,,2.777352,,,,,,,,,,,303dbb48-7f63-4840-b3a3-dae1413cd70c,96,,,"[38.3, 26.5]",3890524,1,,,,2.5225623,,Left Foot,,,"[15.0, 43.1]",,Ground Pass,28.608564,,,Rune Almenning Jarstein,8577.0,,,,,,1,From Goal Kick,John Anthony Brooks,12327.0,Left Center Back,3,Hertha Berlin,173,['972455c5-c956-40f6-92ea-da01166e957a'],38,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:38.554,Pass,
,,,,,,,,,,,,,,,2.522845,,,,,,,,,,,68e4531a-503b-4e1a-97c0-b5c535f68df4,99,,,"[34.1, 36.9]",3890524,1,,,,-0.54321593,,Right Foot,,,"[86.6, 5.2]",,High Pass,61.328133,Incomplete,,Vedad Ibišević,8571.0,,,,,,1,From Goal Kick,Rune Almenning Jarstein,8577.0,Goalkeeper,3,Hertha Berlin,173,"['49e68ddf-d9c1-4d33-a33a-5997418cb913', '97318718-fd8d-4ce6-808c-fc652b14ac02']",54,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:54.775,Pass,
,,,,,,,,,,,,,,,1.468307,,,,,,,,,,,97318718-fd8d-4ce6-808c-fc652b14ac02,101,,,"[33.5, 74.9]",3890524,1,,,,-0.2611389,,Head,,,"[45.1, 71.8]",,Low Pass,12.007081,,,Mark Uth,8387.0,,,,,Recovery,1,From Goal Kick,Jeremy Toljan,8392.0,Right Wing Back,3,Hertha Berlin,173,"['68e4531a-503b-4e1a-97c0-b5c535f68df4', 'fd018478-9dcd-4ae8-b610-f20cd14df1aa']",57,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:57.298,Pass,
,,,,,,,,,,,,,,,1.792169,,,,,,,,,,,b99f77ac-3f28-4b1f-923b-02c157625411,111,,,"[71.3, 18.5]",3890524,2,,,,2.9521124,,Right Foot,,,"[49.4, 22.7]",,Ground Pass,22.299103,,,John Anthony Brooks,12327.0,,,,,,1,From Goal Kick,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,3,Hertha Berlin,173,"['dfff1ff4-6589-4671-889c-03af9d6af969', 'e0f440ea-f917-43bf-8c04-742c52c3cc7f']",3,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:03.132,Pass,True
,,,,,,,,,,,,,,,1.264885,,,,,,,,,,,812d2701-179b-4dc6-9408-040852d9e523,114,,,"[36.8, 21.3]",3890524,2,,,,-0.41450688,,Right Foot,,,"[46.8, 16.9]",,Ground Pass,10.9252,,,Per Ciljan Skjelbred,8578.0,,,,,,1,From Goal Kick,John Anthony Brooks,12327.0,Left Center Back,3,Hertha Berlin,173,['a686edd8-e2d9-401e-9a8b-30d73bf26379'],7,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:07.420,Pass,
,,,,,,,,,,,,,,,0.928132,,,,,,,,,,,33589846-bb52-4c55-ae23-b1d4cac3da15,116,,,"[46.4, 16.9]",3890524,2,,,,2.8148916,,Right Foot,,,"[34.3, 21.0]",,Ground Pass,12.775759,,,John Anthony Brooks,12327.0,,,,,,1,From Goal Kick,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,3,Hertha Berlin,173,['6b758f2a-e0c6-490a-a139-18e2d64e04ea'],8,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:08.685,Pass,
,,,,,,,,,,,,,,,2.163729,,,,,,,,,,,e5cd0acc-2eab-4f47-8329-4ba52d17c733,119,,,"[34.3, 21.0]",3890524,2,,,,1.6051078,,Left Foot,,,"[32.8, 64.7]",,Ground Pass,43.725735,,,Niklas Stark,8570.0,,True,,,,1,From Goal Kick,John Anthony Brooks,12327.0,Left Center Back,3,Hertha Berlin,173,['e54292c3-29c7-4985-80f9-4f70fbde7849'],13,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:13.775,Pass,
,,,,,,,,,,,,,,,1.876503,,,,,,,,,,,42ddbd3a-31ff-4c72-8b9a-1d4ffba221eb,121,,,"[32.8, 64.7]",3890524,2,,,,-2.3981452,,Right Foot,,,"[11.7, 45.3]",,Ground Pass,28.663042,,,Rune Almenning Jarstein,8577.0,,,,,,1,From Goal Kick,Niklas Stark,8570.0,Right Center Back,3,Hertha Berlin,173,['e83107c7-379a-41a0-a02d-e1565a4e3ff3'],15,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:15.939,Pass,
,,,,,,,,,,,,,,,3.116212,,,,,,,,,,,9e4aec4c-ecf2-456e-9f49-35d8efe60a3a,124,,,"[28.0, 34.4]",3890524,2,,,,-0.47236833,,Right Foot,,,"[82.8, 6.4]",,High Pass,61.53893,,,Salomon Armand Magloire Kalou,8575.0,,,,,,1,From Goal Kick,Rune Almenning Jarstein,8577.0,Goalkeeper,3,Hertha Berlin,173,['f04bd09e-4801-4c52-be98-fc72d1d804ac'],32,,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:32.235,Pass,
